"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1229","2020-07-23 12:17:40-03","CEPLAC","CEPEC","94909","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina",NA,"S. de V. A. Pessoa",NA,NA,NA,"V. L. G. Klein","1989","05","09","Brasil","Rio de Janeiro","PETRÓPOLIS","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"Correa, Fazenda Bonfim.",NA,NA,NA,"36524","auto","698",NA,NA,NA,NA,NA,NA,NA,NA,"11/12/1990",NA,NA,NA,NA
"1230","2020-07-23 12:17:39-03","CEPLAC","CEPEC","138735","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina",NA,"H. Hilward",NA,NA,NA,"M. G. Bovini",NA,NA,NA,"Brasil","Rio de Janeiro","rio de janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"57442","auto","1630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231","2020-07-23 12:17:40-03","CEPLAC","CEPEC","96258","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina",NA,"V. L. G. Klein",NA,NA,NA,"V. L. G. Klein","1991","05","09","Brasil","Rio de Janeiro","rio de janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Estrada da Vista Chinesa, margem da estrada, próxima a Mesa do Imperador.",NA,NA,NA,"57442","auto","1065",NA,NA,NA,NA,NA,NA,NA,NA,"01/06/1991",NA,NA,NA,NA
"1232","2020-07-23 12:17:40-03","CEPLAC","CEPEC","69564","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina",NA,"A. M. Amorim",NA,NA,NA,"A. M. de Carvalho","1996","07","08","Brasil","Bahia","UNA","-39.083333","-15.15","39W5'","15S9'",NA,NA,"Reserva Biológica do Mico-leão. (REBIO). IBAMA. Entrada Km 46 BA-001 Ilheus/Uma. 8-10Km estr. margeia Rio Maruim.",NA,NA,NA,NA,NA,"6225",NA,NA,NA,NA,NA,"amethystina",NA,NA,"30/12/1996",NA,NA,NA,NA
"1233","2020-07-23 12:17:40-03","CEPLAC","CEPEC","5839","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina",NA,"A. C. Cervi",NA,NA,NA,"J. A. de Jesus","1970","05","20","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662","0*0'0","0*0'0",NA,NA,"Area do CEPEC.",NA,NA,NA,"61245","auto","662",NA,NA,NA,NA,NA,"amethystina",NA,NA,"05/12/1983",NA,NA,NA,NA
"1234","2020-07-23 12:17:40-03","CEPLAC","CEPEC","24239","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina",NA,"A. C. Cervi",NA,NA,NA,"J. L. Hage","1981","07","29","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"Quadra H' do CEPEC.",NA,NA,NA,"61245","auto","1141",NA,NA,NA,NA,NA,"amethystina",NA,NA,"05/12/1983",NA,NA,NA,NA
"1235","2020-07-23 12:17:40-03","CEPLAC","CEPEC","22296","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina",NA,"A. C. Cervi",NA,NA,NA,"L. A. Mattos-Silva","1980","07","08","Brasil","Bahia","CAMACAN","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,"Km 5 trecho Sao Joao do Panelinha/Itabuna.Ramal tor.EMBRATEL entr. a esq. BR-101",NA,NA,NA,"22686","auto","936",NA,NA,NA,NA,NA,"amethystina",NA,NA,"05/12/1983",NA,NA,NA,NA
"1236","2020-07-23 12:17:40-03","CEPLAC","CEPEC","24731","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina",NA,"A. C. Cervi",NA,NA,NA,"J. L. Hage","1981","09","01","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662","0*0'0","0*0'0",NA,NA,"Quadra F' do CEPEC.","<ll>dwc_commonname:</ll> Maracuja-de-cobra",NA,NA,"61245","auto","1250",NA,NA,NA,NA,NA,"amethystina",NA,NA,"05/12/1983",NA,NA,NA,NA
"1237","2020-07-23 12:17:40-03","CEPLAC","CEPEC","24035","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina",NA,"A. C. Cervi",NA,NA,NA,"J. L. Hage","1981","07","01","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662","0*0'0","0*0'0",NA,NA,"Quadra H' do CEPEC.",NA,NA,NA,"61245","auto","1029",NA,NA,NA,NA,NA,"amethystina",NA,NA,"05/12/1983",NA,NA,NA,NA
"1238","2020-07-23 12:17:40-03","CEPLAC","CEPEC","29259","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina",NA,"A. C. Cervi",NA,NA,NA,"J. L. Hage","1979","09","28","Brasil","Bahia","UNA","-39.0752983093262","-15.2932996749878","0*0'0","0*0'0",NA,NA,"Ramal para a repetidora da EMBRATEL, Serra Boa 4Km extensão com entrada no Km 575 da Rod. 101 à direita. 53Km S Buerarema.",NA,NA,NA,"36070","auto","320",NA,NA,NA,NA,NA,"amethystina",NA,NA,"05/12/1983",NA,NA,NA,NA
"1239","2020-07-23 12:17:40-03","CEPLAC","CEPEC","5848","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina",NA,"A. C. Cervi",NA,NA,NA,"T. S. dos Santos","1970","06","21","Brasil","Bahia","URUÇUCA","-39.2844009399414","-14.5930995941162",NA,NA,NA,NA,"Sem informação.","<ll>dwc_commonname:</ll>",NA,NA,"33791","auto","854",NA,NA,NA,NA,NA,"amethystina",NA,NA,NA,NA,NA,NA,NA
"1240","2020-07-23 12:17:39-03","CEPLAC","CEPEC","7426","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina",NA,"T. S. N. Sena",NA,NA,NA,"R. S. Pinheiro","1971","07","22","Brasil","Bahia","URUÇUCA","-39.2844009399414","-14.5930995941162",NA,NA,NA,NA,"Uruçuca/Taboquinhas.","<ll>dwc_commonname:</ll>",NA,NA,"33791","auto","1475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241","2020-07-23 12:17:40-03","CEPLAC","CEPEC","69564","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina",NA,"A. M. Amorim",NA,NA,NA,"A. M. de Carvalho","1996","07","08","Brasil","Bahia","UNA","-39.083333","-15.15","39W5'","15S9'",NA,NA,"Reserva Biológica do Mico-leão. (REBIO). IBAMA. Entrada Km 46 BA-001 Ilheus/Uma. 8-10Km estr. margeia Rio Maruim.",NA,NA,NA,NA,NA,"6225",NA,NA,NA,NA,NA,"amethystina",NA,NA,"30/12/1996",NA,NA,NA,NA
"1242","2020-07-23 12:17:40-03","CEPLAC","CEPEC","5839","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina",NA,"A. C. Cervi",NA,NA,NA,"J. A. de Jesus","1970","05","20","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662","0*0'0","0*0'0",NA,NA,"Area do CEPEC.",NA,NA,NA,"61245","auto","662",NA,NA,NA,NA,NA,"amethystina",NA,NA,"05/12/1983",NA,NA,NA,NA
"1243","2020-07-23 12:17:40-03","CEPLAC","CEPEC","24239","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina",NA,"A. C. Cervi",NA,NA,NA,"J. L. Hage","1981","07","29","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"Quadra H' do CEPEC.",NA,NA,NA,"61245","auto","1141",NA,NA,NA,NA,NA,"amethystina",NA,NA,"05/12/1983",NA,NA,NA,NA
"1244","2020-07-23 12:17:40-03","CEPLAC","CEPEC","22296","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina",NA,"A. C. Cervi",NA,NA,NA,"L. A. Mattos-Silva","1980","07","08","Brasil","Bahia","CAMACAN","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,"Km 5 trecho Sao Joao do Panelinha/Itabuna.Ramal tor.EMBRATEL entr. a esq. BR-101",NA,NA,NA,"22686","auto","936",NA,NA,NA,NA,NA,"amethystina",NA,NA,"05/12/1983",NA,NA,NA,NA
"1245","2020-07-23 12:17:40-03","CEPLAC","CEPEC","24731","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina",NA,"A. C. Cervi",NA,NA,NA,"J. L. Hage","1981","09","01","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662","0*0'0","0*0'0",NA,NA,"Quadra F' do CEPEC.","<ll>dwc_commonname:</ll> Maracuja-de-cobra",NA,NA,"61245","auto","1250",NA,NA,NA,NA,NA,"amethystina",NA,NA,"05/12/1983",NA,NA,NA,NA
"1246","2020-07-23 12:17:40-03","CEPLAC","CEPEC","24035","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina",NA,"A. C. Cervi",NA,NA,NA,"J. L. Hage","1981","07","01","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662","0*0'0","0*0'0",NA,NA,"Quadra H' do CEPEC.",NA,NA,NA,"61245","auto","1029",NA,NA,NA,NA,NA,"amethystina",NA,NA,"05/12/1983",NA,NA,NA,NA
"1247","2020-07-23 12:17:40-03","CEPLAC","CEPEC","29259","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina",NA,"A. C. Cervi",NA,NA,NA,"J. L. Hage","1979","09","28","Brasil","Bahia","UNA","-39.0752983093262","-15.2932996749878","0*0'0","0*0'0",NA,NA,"Ramal para a repetidora da EMBRATEL, Serra Boa 4Km extensão com entrada no Km 575 da Rod. 101 à direita. 53Km S Buerarema.",NA,NA,NA,"36070","auto","320",NA,NA,NA,NA,NA,"amethystina",NA,NA,"05/12/1983",NA,NA,NA,NA
"1248","2020-07-23 12:17:40-03","CEPLAC","CEPEC","5848","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina",NA,"A. C. Cervi",NA,NA,NA,"T. S. dos Santos","1970","06","21","Brasil","Bahia","URUÇUCA","-39.2844009399414","-14.5930995941162",NA,NA,NA,NA,"Sem informação.","<ll>dwc_commonname:</ll>",NA,NA,"33791","auto","854",NA,NA,NA,NA,NA,"amethystina",NA,NA,NA,NA,NA,NA,NA
"1249","2021-04-08 17:13:05-03","UESB","HUESB","11100","S","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","Mikan","Macedo, G.E.L.","2015","04",NA,"Macedo, G.E.L.; Silva, G.S.; Silva, G.S.","2014","12","26","Brasil","Bahia","Lajedinho","-41.018722","-12.454222","-41.018722","-12.454222","HUESB000011100",NA,"Morrinhos, Parcela 3.","Trepadeira herbácea, verde. Folhas simples, trilobadas, verde avermelhado, estípulas caulinares. Flores axilares, heteroclamídeas, corola vermelha. Frutos imaturos, verde.; Caatinga.","Dicotyledoneae",NA,NA,NA,"2511",NA,NA,NA,"618","618",NA,NA,NA,NA,NA,NA,NA,NA
"1250","2021-04-08 17:13:05-03","UESB","HUESB","10740","S","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","Mikan","Macedo, G.E.L.","2015","04",NA,"Macedo, G.E.L.; Silva, G.S.; Silva, G.S.","2014","12","26","Brasil","Bahia","Lajedinho","-41.01225","-12.434083","-41.01225","-12.434083","HUESB000010740",NA,"Simpatia, Parcela 6.","Herbácea. Trepadeira. Folha simples, trilobada. Flor rosa.; Caatinga.","Dicotyledoneae",NA,NA,NA,"2306",NA,NA,NA,"638","638",NA,NA,NA,NA,NA,NA,NA,NA
"1251","2020-11-04 17:30:12-03","UEM","HUEM","29714","S","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","T.S.Nunes","2020","10",NA,"Slusarski, SR","2015","08",NA,"Brasil","Paraná","Maringá","-51.933333","-23.4","-51.933333","-23.4","HUEM000009752","HUEM000009752","Jardim didático, Campus sede da UEM","Trepadeira.",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252","2020-11-04 17:30:12-03","UEM","HUEM","33303","S","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Rosado","2018","03",NA,"Rosado","2018","03","28","Brasil","Paraná","Maringá","-51.940389","-23.384917","-51.940389","-23.384917","HUEM000016996",NA,"Parque das Palmeiras., Borda da trilha.","Trepadeira. Botões florais verdes, flores com sépalas verdes e lilases, sépalas lilases e corona lilás e roxa, flores perfumadas, visitadas por insetos.",NA,NA,NA,NA,"424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253","2020-11-04 17:30:12-03","UEM","HUEM","35252","S","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Rosado","2019","05",NA,"Rosado","2019","05","21","Brasil","Paraná","Maringá","-51.95","-23.416667","-51.95","-23.416667","HUEM000021107",NA,"Distrito de Iguatemi., Fazenda Experimental de Iguatemi - UEM.","Trepadeira. Flores perfumadas com sépalas lilás-claras, pétalas lilases, corona com base roxa-escura e ápice lilás; frutos imaturos verdes.",NA,NA,NA,NA,"852",NA,NA,NA,"550","550",NA,NA,NA,NA,NA,NA,NA,NA
"1254","2020-11-04 17:30:12-03","UEM","HUEM","18660","S","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Deginani, N","1985","05","28","Kuhlmann, M","1985","05","28","Brasil","Minas Gerais","Delfim Moreira","-45.2799987792969","-22.5091991424561",NA,NA,"HUEM000009725","HUEM000009725","São Francisco dos Campos, Beira da rodovia","Mata Mesófila Semidecídua.",NA,NA,"20219","auto","2389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255","2020-11-04 17:30:12-03","UEM","HUEM","5051","S","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","A.C. Cervi","1990",NA,NA,"G. Hatschbach; J.M. Silva","1990","09","05","Brasil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"HUEM000009729","HUEM000009729","Mato Preto","Escandente. Pétalas purpúreas, filamentos violeta. Orla da mata pluvial do Vale do Ribeira",NA,NA,"32006","auto","54437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256","2020-11-04 17:30:12-03","UEM","HUEM","33518","S","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Rosado","2018","04",NA,"Rosado","2018","04","28","Brasil","Paraná","Cianorte","-52.6049995422363","-23.6632995605469",NA,NA,"HUEM000016864","HUEM000016864","Estrada Cambuci., Sítio lote 261. Borda.","Trepadeira. Botões florais verdes; Flores com sépalas roxas e verdes, pétalas roxas, corona roxa a lilás; Frutos imaturos verdes.",NA,NA,"32009","auto","467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257","2020-11-04 17:30:12-03","UEM","HUEM","9112","S","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan",NA,NA,NA,NA,"Janunzzi, AM; Lorenzetti, E","2002","02","22","Brasil","Paraná","Diamante do Norte","-52.8596992492676","-22.656400680542",NA,NA,"HUEM000009727","HUEM000009727","Estação Ecológica do Caiuá","trepadeira com gavinhas (3 palmada) e frutos verdes.",NA,NA,"16110","auto","197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258","2020-11-04 17:30:12-03","UEM","HUEM","10243","S","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","M. Milward-de-Azevedo","2008","03","24","Arrias, RL","2003","04","20","Brasil","Paraná","Faxinal","-51.3194007873535","-24.0002994537354",NA,NA,"HUEM000009728","HUEM000009728","Beira da estrada perto da cachoeira Chicão 2",NA,NA,NA,"22912","auto","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259","2020-11-04 17:30:12-03","UEM","HUEM","32492","S","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Hatschbach, G","2002",NA,NA,"Carneiro, J","2002","05","28","Brasil","Paraná","Jundiaí do Sul","-50.247501373291","-23.4367008209229",NA,NA,"HUEM000016041","HUEM000016041","Fazenda Monte Verde.","Flor roxa.",NA,NA,"17300","auto","1365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260","2020-11-04 17:30:12-03","UEM","HUEM","18661","S","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina","Mik.","Cervi, AC","1991","02","24","Freire, L","1975","03","30","Brasil","Rio de Janeiro","Petropolis","-43.1786003112793","-22.5049991607666",NA,NA,"HUEM000009726","HUEM000009726","Itaipava","Mata Mesófila Semidecídua.",NA,NA,"36524","auto","156",NA,NA,NA,NA,NA,"amethystina",NA,NA,NA,NA,NA,NA,NA
"1261","2020-11-04 17:30:12-03","UEM","HUEM","18661","S","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina","Mik.","Cervi, AC","1991","02","24","Freire, L","1975","03","30","Brasil","Rio de Janeiro","Petropolis","-43.1786003112793","-22.5049991607666",NA,NA,"HUEM000009726","HUEM000009726","Itaipava","Mata Mesófila Semidecídua.",NA,NA,"36524","auto","156",NA,NA,NA,NA,NA,"amethystina",NA,NA,NA,NA,NA,NA,NA
"1262","2021-03-10 11:38:48-03","UNILA","EVB","604","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Calambás, L.F.","2016","05","03","Calambás, L.F.","2016","04","05","Brasil","Paraná","Foz do Iguaçu","-54.556111","-25.448889","54º33'22''W","25º26'56''S","EVB000604","EVB000604","Refúgio Biológico Bela Vista. Refúgio Biológico Bela Vista","Pétalas azul, estaminóides azul, com manchas branca. Sem frutos. Com presença de abelhas. Habitat: Borda de área de reflorestamento de floresta estacional Habito: Liana",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1263","2021-03-10 11:38:48-03","UNILA","EVB","786","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Cervi, A.C.",NA,NA,NA,"Buttura, E.","1979","05","24","Brasil","Paraná","Foz do Iguaçu","-54.439444","-25.684722","54º26'22''W","25º41'5''S","EVB000786","EVB000786","Estrada das Cataratas. Parque Nacional do Iguaçu",NA,NA,NA,NA,NA,"75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264","2021-03-10 11:38:48-03","UNILA","EVB","3173","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Da Silva, D.R.","2018","05","20","Rocha Filho, J.A.; Piva, J.; Machado, C.","2018","05","09","Brasil","Paraná","Capanema","-53.61","-25.562778","53º36'36''W","25º33'46''S","EVB003173","EVB003173","Estrada paralela a esquerda do rio Iguaçu, ca. 500m. da foz do rio Capanema.","Flores roxo-azuladas. Fruto carnoso, imaturo, verde. Folhas verde-discolores, membranáceas, glabras. Habitat: Capoeira meio a cobertura vegetal de atividades agrárias, agricultura. Habito: Cipó",NA,NA,NA,NA,"733",NA,NA,NA,"302","302",NA,NA,NA,NA,NA,NA,NA,NA
"1265","2021-02-12 15:01:54-03","UFSCar","SPSC","3619","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan",NA,NA,NA,NA,"R.C. Hora","1998","05","12","Brasil","São Paulo","São Carlos",NA,NA,"9999","9999",NA,NA,"Fazenda Canchim.","Planta do tipo liana herbacea de flores roxas.;Mata Mesófila Semidecídua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266","2021-02-12 15:01:54-03","UFSCar","SPSC","3622","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan",NA,NA,NA,NA,"R.C. Hora","1998","02","05","Brasil","São Paulo","São Carlos",NA,NA,"9999","9999",NA,NA,"Fazenda Canchim.","Planta do tipo liana herbacea de flores brancas.;Mata Mesófila Semidecídua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267","2021-02-12 15:01:54-03","UFSCar","SPSC","3618","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan",NA,NA,NA,NA,"R.C. Hora","1998","04","30","Brasil","São Paulo","São Carlos",NA,NA,"9999","9999",NA,NA,"Fazenda Canchim.","Planta do tipo liana herbacea de flores brancas e fruto verde.;Mata Mesófila Semidecídua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268","2021-02-12 15:01:54-03","UFSCar","SPSC","3620","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan",NA,NA,NA,NA,"R.C. Hora","1998","10","28","Brasil","São Paulo","São Carlos",NA,NA,"9999","9999",NA,NA,"Fazenda Canchim.","Planta do tipo liana herbacea de flores brancas.;Mata Mesófila Semidecídua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269","2020-11-12 17:01:14-03","UEL","FUEL","19817","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Bernacci, LC","2016","05","19","Equipe de Botânica","1976","05","31","Brasil","São Paulo",NA,NA,NA,NA,NA,"FUEL020772",NA,"Serra de Botucatu",NA,"Tracheophyta","Malpighiales",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1270","2020-11-12 17:01:14-03","UEL","FUEL","51615","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Bernacci, LC","2016","05","19","Caxambu, MG; et al.","2010","07","09","Brasil","Paraná","Luiziana","-52.461722","-24.520639","-52.461722","-24.520639","FUEL020769",NA,"Estação Ecológica Luiziana, relevo: suave ondulado; solo: latossolo vermelho",NA,"Tracheophyta","Malpighiales",NA,NA,"3084",NA,NA,NA,"613","613",NA,NA,NA,NA,NA,NA,NA,NA
"1271","2020-11-12 17:01:14-03","UEL","FUEL","16995","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Bernacci, LC","2003","02","27","Torres, RB; et al.","2000","04","05","Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,"FUEL020780",NA,"Mata dos Candidos, subosque um pouco aberto",NA,"Tracheophyta","Malpighiales","22140","auto","1204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1272","2020-11-12 17:01:14-03","UEL","FUEL","39461","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Bernacci, LC","2016","05","19","Juliana S. Carneiro; et al.","2005","02","22","Brasil","Paraná","Apucarana","-51.4608001708984","-23.5508003234863",NA,NA,"FUEL020776",NA,"Parque da Raposa",NA,"Tracheophyta","Malpighiales","23979","auto","309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273","2020-11-12 17:01:14-03","UEL","FUEL","8171","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Bernacci, LC","2016",NA,NA,"Correa, GT; et al.","1990","03","02","Brasil","Paraná","Apucarana","-51.4608001708984","-23.5508003234863",NA,NA,"FUEL020803",NA,"Parque Municipal da Raposa, beira da mata",NA,"Tracheophyta","Malpighiales","23979","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1274","2020-11-12 17:01:14-03","UEL","FUEL","43117","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Bernacci, LC","2016","05","19","Cervigne, NS; Francisco, EM","2007","03","27","Brasil","Paraná","Arapongas","-51.4244003295898","-23.4193992614746",NA,NA,"FUEL020798",NA,"Fazenda Solana, fragmento médio. Borda",NA,"Tracheophyta","Malpighiales","18630","auto","164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275","2020-07-24 17:27:03-03","UEL","FUEL","18539","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Bernacci, LC","2016","05","19","Kranz, WM","1987","03","16","Brasil","Paraná","Arapoti","-49.8266983032227","-24.1578006744385",NA,NA,"FUEL020782",NA,"Caratuva, capoeira",NA,"Tracheophyta","Malpighiales","41852","auto","82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
