"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"142","2020-11-04 11:04:29-03","ESALQ","ESA","10454","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Souza, V.C. et al.",NA,NA,NA,"Barreto, K.D. et al.","1993","05","27","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA010454","ESA010454","578.0","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"143","2020-11-04 10:55:23-03","ESALQ","ESA","143079","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa",NA,"Souza, V.C.","2019","02","20","Souza, V.C.","2019","02","20","Brasil","São Paulo","Piracicaba","Estrada Piracicaba - Rio Claro, km 22. Mata da Capuava. Floresta Estacional Semidecidual bastante degradada.","-47.6399993896484","-22.7199993133545","-47,614,450","-22,621,994",NA,NA,"Árvore, ca. 5 m alt. Vegetativo.","ESA143079",NA,"42468.0",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"144","2021-01-14 15:26:55-03","MN","R","10235","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","dodecaphylla","Jacaratia dodecaphylla","(Vell.) A. DC.",NA,NA,NA,NA,"Glaziou, A.F.M.","1872","11","03","Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Plantas do Brasil Central","R000010235","R000010235_001 R000010235_002","6090",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"145","2020-11-19 10:23:06-03","CPAP","CPAP","10159","PreserverdSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) DC.","A. C. Cervi","1991","10","19","Cervi, A. C.","1991","10","19","Brasil","PR","Foz do Iguaçu&nf;ag","Trilha do Macuco, Parque do Iguaçu",NA,NA,NA,NA,NA,NA,"Árvore com mais ou menos 10m de altura. FLOR: verde. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: .",NA,NA,"3437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2015-07-02 14:01:22-03","JBP","HPL","6548","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa",NA,"R. Tsuji","2006","03","07","R. Tsuji","2006","03","07","Brasil","BA","Ilhéus","Coletado na Mata da Esperança.","-39.0494","-14.7889",NA,NA,NA,NA,NA,NA,NA,"1181",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA
"147","2019-02-15 11:36:10-02","IPA","IPA","4463","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Alcântara, H.","2012","03","08","Pickel, B.","1924","03","27","Brasil","Pernambuco","São Lourenço da Mata","Tapera, Anna Vaz. Matas e capoeiras.","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"Árvore esgalhada. Laticífera.","IPA0004463",NA,"669","Plantae",NA,"Southern America",NA,"21764","auto",NA,NA,NA,NA,NA,NA
"148","2019-02-15 11:36:10-02","IPA","IPA","5263","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Alcântara, H.","2012","03","08","Ducke, A.; Andrade-Lima; Andrade-Lima","1952","06","06","Brasil","Pernambuco",NA,"Usina Mussurepe, mata, próximo picada, penetração.",NA,NA,NA,NA,NA,NA,"Árvore; frutos maduros amarelo alaranjado. Látex esbranquiçado. Madeira muito fraca.","IPA0005263",NA,"120","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-02-15 11:36:10-02","IPA","IPA","5806","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Alcântara, H.","2012","03","08","Andrade-Lima","1953","05","06","Brasil","Pará","Monte Alegre","Airí, mata pro trás da escola.","-54.0691986083984","-2.00778007507324",NA,NA,NA,NA,"Árvore; fruto maduro, amarelo.","IPA0005806",NA,"53-1396","Plantae",NA,"Southern America",NA,"279177","auto",NA,NA,NA,NA,NA,NA
"150","2019-08-27 13:33:58-03","IAP","PACA-AGP","82140","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","dodecaphylla","Jacaratia dodecaphylla","(Vell.) DC.","A. Sehnem",NA,NA,NA,"Sehnem, A.","1971","10","27","Brasil","RS",NA,"Port. Reserva do Turvo - Noroeste do Estado",NA,NA,NA,NA,"150","150","Habitat: arbor in silva","PACA082140",NA,NA,"Magnoliophyta","Violales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"151","2019-08-27 13:33:58-03","IAP","PACA-AGP","41697","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","dodecaphylla","Jacaratia dodecaphylla","(Vell.) DC.","Emrich-Rambo","1954","05","21","Rambo, B.","1949","05","24","Brasil","RS","Novo Hamburgo","Schwabenschneis","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,"Habitat: in silva primaeva Fenofase: estéril","PACA041697",NA,NA,"Magnoliophyta","Violales",NA,NA,"20722","auto","Magnoliatae",NA,NA,NA,NA,NA
"152","2019-08-27 13:33:58-03","IAP","PACA-AGP","58442","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","dodecaphylla","Jacaratia dodecaphylla","(Vell.) DC.","L. B. Smith","1951",NA,NA,"R. M. Klein","1950","01",NA,"Brasil","SC","Brusque","Limeira","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"HBR 4659 Habitat: mata Fenofase: fruto Hábito: árvore","PACA058442",NA,"306","Magnoliophyta","Violales",NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA
"153","2019-08-27 13:33:58-03","IAP","PACA-AGP","66033","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","dodecaphylla","Jacaratia dodecaphylla","(Vell.) DC.","L. B. Smith","1957",NA,NA,"Reitz, R.","1956","04","19","Brasil","SC","Itajaí","Luiz Alves - Braco Joaquim","-48.6618995666504","-26.9078006744385",NA,NA,"350","350","HBR 14288 Habitat: mata Hábito: árvore Ecossistema: Mata Atlântica","PACA066033",NA,"3148","Magnoliophyta","Violales",NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA,NA
"154","2019-08-27 13:33:57-03","IAP","PACA-AGP","1458","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","dodecaphylla","Jacaratia dodecaphylla","(Vell.) DC.","Emrich-Rambo","1954","05","21","Rambo, B.","1934","02","15","Brasil","SC","Itapiranga","ad fl. Uruguay","-53.7122001647949","-27.1693992614746",NA,NA,NA,NA,"Habitat: in silva primaeva Fenofase: estéril","PACA001458",NA,NA,"Magnoliophyta","Violales",NA,NA,"18767","auto","Magnoliatae",NA,NA,NA,NA,NA
"155","2019-08-27 13:33:58-03","IAP","PACA-AGP","49131","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","dodecaphylla","Jacaratia dodecaphylla","(Vell.) DC.","Emrich-Rambo","1954","05","21","Rambo, B.","1950","11","13","Brasil","RS","Montenegro","Butterberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"SEM MATERIAL Habitat: in silva primaeva Fenofase: flor masculina","PACA049131",NA,NA,"Magnoliophyta","Violales",NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA
"156","2019-08-27 13:33:57-03","IAP","PACA-AGP","32841","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","dodecaphylla","Jacaratia dodecaphylla","(Vell.) DC.","Emrich-Rambo","1954","05","21","Rambo, B.","1945","12","17","Brasil","RS","Montenegro","Butterberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: in silva primaeva Fenofase: estéril","PACA032841",NA,NA,"Magnoliophyta","Violales",NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA
"157","2019-08-27 13:33:58-03","IAP","PACA-AGP","49101","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","dodecaphylla","Jacaratia dodecaphylla","(Vell.) DC.","Emrich-Rambo","1954","05","21","Rambo, B.","1950","11","14","Brasil","RS","Montenegro","Butterberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: in silva primaeva Fenofase: flor feminina","PACA049101",NA,NA,"Magnoliophyta","Violales",NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA
"158","2019-08-27 13:33:58-03","IAP","PACA-AGP","58441","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","dodecaphylla","Jacaratia dodecaphylla","(Vell.) DC.","L. B. Smith","1952",NA,NA,"R. M. Klein","1949","12","15","Brasil","SC","Brusque","Limeira","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"HBR 4658 Habitat: mata Fenofase: flor Hábito: árvore","PACA058441",NA,"312","Magnoliophyta","Violales",NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA
"159","2019-08-27 13:33:58-03","IAP","PACA-AGP","103782","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) DC.","Sobral, M.",NA,NA,NA,"Jagmin, N.",NA,NA,NA,"Brasil","RS","Derrubadas","Parque Estadual do Turvo","-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,"Xiloteca nº 104","PACA103782",NA,NA,"Magnoliophyta","Violales",NA,NA,"18158","auto","Magnoliatae",NA,NA,NA,NA,NA
"160","2020-12-20 21:16:33-03","UFV","VIC","17159","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","dodecaphylla","Jacaratia dodecaphylla","A. DC.",NA,NA,NA,NA,"Lopes, E.P. de; et al.","1994","01","21","Brasil","Minas Gerais","Viçosa","Campus da UFV, Jardim Botânico.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore, c.a. de 13 metros de altura. Indivíduo nº 649.","VIC017159","VIC017159","s.n.",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"161","2020-12-20 21:16:33-03","UFV","VIC","17947","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"Luiza, A.","1995","08","14","Brasil","Bahia",NA,"FLONA Rio Preto",NA,NA,NA,NA,NA,NA,"Altura de 10 metros. P4 nº 43.","VIC017947","VIC017947","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-20 21:16:33-03","UFV","VIC","31767","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"Soares, M.P.; et al.","2007","12",NA,"Brasil","Espírito Santo","Pedro Canário","Floresta de Tabuleiro.","-38.866667","-18.416667","-38.866667","-18.416667",NA,NA,"Indivídou 316, com 79,5 cm de circunferência e 13 metros de altura.","VIC031767","VIC031767","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-02-27 16:43:50-03","UFSC","CTBS","822","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC","Wartha, K.","2014","11",NA,"Wartha, K., Bruna Medeiros da Silva e Jullia Jacques","2014","11","09","Brasil","Santa Catarina","Macieira","Linha Gramado, Sítio Gralha Azul.","-51.378056","-26.855556","51°22'41W","26°51'20S",NA,NA,"Com aprox. 2m de altura, flores femininas semelhantes as masculinas, fruto amarelo a alaranjado. Vegetação rala.",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-10-20 14:17:09-03","UFOPA","HSTM","9759","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Ramos, J.; Levis, C.; Alves, R. P.","2017","02","01","Alves, R. P.; Alves, R. P.; Levis, C.; Ferreira, M. J.; Brasil, I.","2015","11","20","Brasil","Pará","Belterra","FLONA Tapajós. Estrada Terra Rica","-54.945278","-3.260833","54º56'43''W","3º15'39''S",NA,NA,NA,"HSTM009759","HSTM009759","163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-24 17:08:53-03","UFES","SAMES","1344","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.",NA,NA,NA,NA,"Silva,W.B.; Menezes,L.F.T.;Coelho,R.;Mello,E.A.","2013","01","23","Brasil","Espírito Santo","Linhares","Estrada para o Sítio Santa Catarina. Cabruca, planície aluvial, zona cacaueira de Linhares.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Fruto.","SAMES01344",NA,"38",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"166","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0039065","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","A. Schinini",NA,NA,NA,"A. Schinini; M. Dematteis, G. Caballero Marmori","1996","10","15","Paraguay","Alto Parana",NA,"Reserva Biologica Limoy, cerca del rio Limoy y Embalse de la Represa Itaipu en el rio Parana.","-54.75","-24.75",NA,NA,NA,NA,"Arbol de 10 m alt.; haz foliar verde oscuro, brillante, enves opaco. Inflorescencias subpendulas verdosas, flores mas claras por dentro. Jacaratia.",NA,NA,"31406","Magnoliophyta","Brassicales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0039064","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","G. Hatschbach",NA,NA,NA,"O. S. Ribas; J. M. Silva, C. C. A. Andrade","2006","10","3","Brazil","Parana",NA,"Parque Nacional do Iguacu, trilha do Poco Preto (Mun. Foz do Iguacu).","-54.5833","-25.55",NA,NA,NA,NA,"Arvore, 6 m, flor esverdeada.",NA,NA,"7410","Magnoliophyta","Brassicales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0039066","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","S. Tressens",NA,NA,NA,"S. G. Tressens; E. Cabral, S. Caceres, M. Urbani, C. Zamudio","1984",NA,"11","Argentina","Corrientes",NA,"Dep. Ituzaingo. 17 km NW de San Carlos, Ea. Rincon Chico.","-55.898482","-27.74362",NA,NA,NA,NA,"Arbol 10-15 m alt.; tronco 48 cm diam.; latex blanco; frutos verdes, pendulos.",NA,NA,"2752","Magnoliophyta","Brassicales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-07-02 18:52:24-03","UFJF","CESJ","13405","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","L.C.Pereira","2011","11",NA,"L. Krieger","1974","11","03","Brasil","Espírito Santo","Venda Nova do Imigrante",NA,"-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,"Árvore grsnde, na mata, flores esverdeadas. Planta inteira leitosa, principalmente os frutos novos. Espinhosa. O caule possui medula carnosa e mole que serve para fazer doce, parecido com doce de mamão. O latex que se obtem dos frutos é usado como vermíf","CESJ013405",NA,"CESJ13405","Angiosperma",NA,"América do Sul",NA,"15909","auto",NA,NA,NA,NA,NA,NA
"170","2019-11-21 14:33:15-03","UFJF","CESJ","44328","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","J.A. Lombardi","2001","03",NA,"J.P. Boubli","2003","06","11","Brasil","Minas Gerais","Caratinga","Estação Biologica de Caratinga, Mata do Jaó","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"PJ 671, plot 4, árvore 1260. Mata arbórea.","CESJ044328",NA,"s.n.,","Angiosperma",NA,"América do Sul",NA,"49886","auto",NA,NA,NA,NA,NA,NA
"171","2019-11-21 14:33:15-03","UFJF","CESJ","31407","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","L.D. Meireles","2000","10",NA,"F.R.G. Salimena; S.M.S. Verardo; P.C. Zampa","2000","09","30","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore, 4m, latescente, flores em botão, próximo à casa, jacaratia.","CESJ031407",NA,"s.n.","Angiosperma",NA,"América do Sul",NA,"11991","auto",NA,NA,NA,NA,NA,NA
"172","2019-11-21 14:33:15-03","UFJF","CESJ","35015","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"R.M. Castro; R.C. Forzza; V.R. Almeida; J.O. Austim","2001","11","10","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore ca 15m na borda da mata, próximo ao curso d'água. Ocasional. Botões florais esverdeados. Visitada por beija-flores e mariposas (Lepidoptera) às 16:00 h (cerca de).","CESJ035015",NA,"668","Angiosperma",NA,"América do Sul",NA,"11991","auto",NA,NA,NA,NA,NA,NA
"173","2019-11-21 14:33:15-03","UFJF","CESJ","51726","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","G. Hatschbach","2006",NA,NA,"O.S. Ribas; J.M. Silva; C.C.A. Andrade","2006","10","03","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Trilha do Poço Preto","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Árvore, 6m, flor esverdeada. Floresta estacional semidecídua.","CESJ051726",NA,"7410","Angiosperma",NA,"América do Sul",NA,"39570","auto",NA,NA,NA,NA,NA,NA
"174","2021-04-07 11:42:10-03","UFMS","CGMS","17811","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","J.L. Battilani","2003","05","24","J.L. Battilani","2003","05","24","Brasil","Mato Grosso do Sul","Jardim","Mata ciliar Rio do Prata.","-56.3666667","-21.4","-56,3666667","-21,4",NA,NA,"Flor branca. Habitat: Mata. Habito: Arbóreo.","CGMS1047106",NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-04-07 11:42:10-03","UFMS","CGMS","18001","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","J.L. Battilani",NA,NA,NA,"J.L. Battilani","2004","09","30","Brasil","Mato Grosso do Sul","Jardim","Mata Ciliar/ Rio da Prata.","-56.3666667","-21.4","-56,3666667","-21,4",NA,NA,"Flor branca. Planta dióica, lactescente, folhas compostas palmatilobadas (8-12 folíolos) Habitat: Mata semidecidual Habito: Arbóreo. 15,00-20,00m de altura.","CGMS1047294",NA,"71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-04-07 11:42:10-03","UFMS","CGMS","39957","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","G.A. Damasceno-Junior","2012","10","20","D.T. Azevedo; D.B. Borges; A.P.P. Oliveira; L.V. Silva; G.A. Damasceno-Junior.","2012","10","20","Brasil","Mato Grosso do Sul","Bonito","Parque Nacional da Serra da Bodoquena.","-56.7091667","-20.9616667","-56,7091667","-20,9616667",NA,NA,"Sem Flor. Fruto verde. Habitat: Floresta estacional semidecidua. Habito: Árvore. 3,00m de altura.","CGMS1069336",NA,"170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-04-07 11:42:10-03","UFMS","CGMS","73622","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","F.M. Alves","2018","10","31","M.R. Oliveira; F.M. Alves, J.P.S.P. Bento","2018","10","31","Brasil","Mato Grosso do Sul","Bonito","Fazenda Marambaia, floresta estacional semidecidual. Parque Nacional da Serra da Bodoquena","-56.6183334","-21.1152778","-56,6183334","-21,1152778","496","496","Flor de coloração esverdeada Habitat: Interior de floresta estacional decidual Habito: Árvore","CGMS1106429",NA,"65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-04-07 11:42:10-03","UFMS","CGMS","12825","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","U.M. Resende",NA,NA,NA,"L.C. Rodrigues","2003","08","05","Brasil","Mato Grosso do Sul","Campo Grande","Parque Estadual do Prosa.","-54.6463889","-20.4427777","-54,6463889","-20,4427777",NA,NA,"Flor verde. Habitat: Cerradão. Habito: Arbóreo.","CGMS1042223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-04-07 11:42:10-03","UFMS","CGMS","10567","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","G.A. Damasceno-Júnior",NA,NA,NA,"G.A. Damasceno-Junior; M.M. Garcia; Pedro ( Guia de Bonito )","1999","11","28","Brasil","Mato Grosso do Sul","Bonito","Entorno da Gruta Lago Azul -Transição de mata para cerradão.","-56.5905555","-21.1419444","-56,5905555","-21,1419444",NA,NA,"Encosta do morro. Habitat: mata decidua , solo rico em calcário , relevo suavemente ondulado . Habito: Arbóreo. 12,00m de altura.","CGMS1039863",NA,"1790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-04-07 11:42:10-03","UFMS","CGMS","9876","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","G.A. Damasceno-Junior",NA,NA,NA,"G.A. Damasceno-Junior; M.M. Garcia; Pedro ( Guia de Bonito )","1999","11","28","Brasil","Mato Grosso do Sul","Bonito","Entorno da Gruta Lago Azul -Transição de mata para cerradão.","-56.5905555","-21.1419444","-56,5905555","-21,1419444",NA,NA,"Encosta do morro. Habitat: mata decidua , solo rico em calcário , relevo suavemente ondulado . Habito: Arbóreo. 12,00m de altura.","CGMS1017407",NA,"1790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-04-07 11:42:10-03","UFMS","CGMS","61899","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.",NA,NA,NA,NA,"A. Pott; V.J. Pott; G. Hatschbach; J. Silva; A.C.M. Cristaldo","2002","11","11","Brasil","Mato Grosso do Sul","Bonito","Braço do Rio Formoso.","-56.5683334","-21.2452777","-56,5683334","-21,2452777","320","320","Flor ausente. Fruto imaturo. Indivíduo feminino Habitat: Floresta ripária. Solo vértico calcário. Relevo plano. Frequente. Habito: Árvore 20m de altura.","CGMS1094895",NA,"10654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-04-07 11:42:10-03","UFMS","CGMS","76480","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Marcelo Leandro Bueno","2019","06","26","Ana Francisca Gomes da Silva","2019","06","01","Brasil","Mato Grosso do Sul","Japorã","Sítio Três Fronteiras.","-54.3841666","-23.8955555","-54,3841666","-23,8955555","325","325",NA,"CGMS1109468",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-04-07 11:42:10-03","UFMS","CGMS","61898","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.",NA,NA,NA,NA,"A. Pott; V.J. Pott; G. Hatschbach; J. Silva; A.C.M. Cristaldo","2002","11","11","Brasil","Mato Grosso do Sul","Bonito","Braço do Rio Formoso.","-56.5591667","-21.2530556","-56,5591667","-21,2530556","310","310","Flor esverdeada. Indivíduo masculino; anteras amareladas Habitat: Floresta ripária. Solo vértico calcário. Relevo plano. Frequente. Habito: Árvore 20m de altura.","CGMS1094894",NA,"10657",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-04-07 11:42:10-03","UFMS","CGMS","45722","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","G. Hatschbach","2006",NA,NA,"O.S. Ribas; J.M. Silva; C.C.A. Andrade","2006","10","03","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do iguaçu, trilha do Poço Preto.","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Flor esverdeada. Fruto ausente. Habitat: Floresta estacional semidecídua. Habito: Árvore. 6m de altura.","CGMS1075691",NA,"7410",NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"185","2019-11-27 13:46:51-03","UFS","ASE","8585","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","Aubl.","Lemos, R",NA,NA,NA,"A.L.Santos","2006","04","23","Brasil","Alagoas","Maceió","Junqueiro,Olho D'Água-Pioneira","-35.735278","-9.666111","-35.735278","-9.666111",NA,NA,"Árvore. 18. m. .; Árvore. 18. m. .","ASE0018121","ASE0018121","242","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-01 16:27:43-03","UNICAMP","UEC","166888","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Stefani, EJF","2010","12",NA,"Stefani, EJF; Belinello, R; Galvão, J","2010","05","28","Brazil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.509444","-23.636111","-45.509444","-23.636111","50","90","Árvore com 12m.; Mata Atlântica.","UEC064813","UEC064813","43","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
