"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount"
"389","2020-12-10 11:28:21-03","IBt","SP","235727","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi Wagner, HM","1996","12","21","Killeen, TJ","1985","10","10","Bolívia","Santa Cruz",NA,"Warnes, Pampa Viru Viru","-63.166667","-17.666667","-63.166667","-17.666667","400","400",NA,"SP040599","SP040599",NA,NA,"1243",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2019-11-21 10:14:42-03","IBt","SP","249136","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi Wagner, HM","1992","01","02","Burman, A","1983",NA,NA,"Brasil","Santa Catarina",NA,"Caropaba",NA,NA,NA,NA,NA,NA,NA,"SP040602","SP040602",NA,NA,"804",NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-11-21 10:14:42-03","IBt","SP","53218","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,"Rosengurtt","1945","01","03","Uruguai","Canelones",NA,"Atlantida",NA,NA,NA,NA,NA,NA,NA,"SP040604","SP040604",NA,NA,"B-4374",NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-11-21 10:14:42-03","IBt","SP","157976","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi Wagner, HM","1996","12","21","Mattos, J","1958","12","26","Brasil","Rio Grande do Sul","Alegrete","Guarita","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6265",NA,NA,"89305","auto",NA,NA,NA,NA,NA
"393","2019-11-21 10:14:42-03","IBt","SP","51218","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi Wagner, HM","1991","12","26","Orth, C","1935","05","05","Brasil","Rio Grande do Sul","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,"SP040601","SP040601",NA,NA,"s.n.",NA,NA,"10287","auto",NA,NA,NA,NA,NA
"394","2019-11-21 10:14:42-03","IBt","SP","318782","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Valls, JFM",NA,NA,NA,"Valls, J; Barcellos, A","1972","11","24","Brasil","Rio Grande do Sul","Uruguaiana","Br-472, perto do km 50. Em barranco à beira do acostamento da rodovia.","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,NA,"SP040607","SP040607",NA,NA,"2488",NA,NA,"93142","auto",NA,NA,NA,NA,NA
"395","2019-11-21 10:14:42-03","IBt","SP","318778","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Valls, JFM",NA,NA,NA,"Valls, J","1973","01","01","Brasil","Rio Grande do Sul","Viamão","Viamão-Cantagalo. Chácara do Dr. Pascoal.","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2532",NA,NA,"41667","auto",NA,NA,NA,NA,NA
"396","2019-11-21 10:14:42-03","IBt","SP","249137","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi Wagner, HM","1992","01","02","Burman, AG","1983",NA,NA,"Brasil","Santa Catarina","Garopaba","Terreno baldio da cidade.","-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,NA,NA,NA,NA,NA,"802",NA,NA,"11115","auto",NA,NA,NA,NA,NA
"397","2019-11-21 10:14:42-03","IBt","SP","175517","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi Wagner, HM","1992","01","02","Bockermann, W","1981","02","15","Brasil","São Paulo","Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"25656","auto",NA,NA,NA,NA,NA
"398","2019-11-21 10:14:42-03","IBt","SP","145536","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi Wagner, HM","1988","08","03","Silva, TS","1977","01","16","Brasil","São Paulo","Itapetininga",NA,"-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,NA,"SP040606","SP040606",NA,NA,"265",NA,NA,"40712","auto",NA,NA,NA,NA,NA
"399","2019-11-21 10:14:42-03","IBt","SP","64781","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi Wagner, HM","1988","08","03","Mattos, J","1961","11","13","Brasil","São Paulo","Itapetininga","Estrada de São Paulo: 3 km sul da cidade de Itapetininga.","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9552",NA,NA,"40712","auto",NA,NA,NA,NA,NA
"400","2019-11-21 10:14:42-03","IBt","SP","140811","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi Wagner, HM","1988","08","03","Eiten, G; Sendulsky, T","1961","05","31","Brasil","São Paulo","São José dos Campos","At 7,5 km S of São José dos Campos (along highway to Paraibuna) & ca. 1 km further south on dirt road.","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2871",NA,NA,"39297","auto",NA,NA,NA,NA,NA
"401","2019-11-21 10:14:42-03","IBt","SP","105553","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi Wagner, HM","1992","01","03","Sendulsky, T","1967","10","20","Brasil","São Paulo","São Paulo","10 km ao oeste do centro da cidade de São Paulo, nos campos da Cidade Universitária.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"749",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"402","2019-11-21 10:14:42-03","IBt","SP","105623","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi Wagner, HM","1992","01","02","Sendulsky, T","1966","11","27","Brasil","São Paulo","São Paulo","10 km W of center of city of São Paulo, in grounds of the Cidade Universitária.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP040600","SP040600",NA,NA,"412",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"403","2019-11-21 10:14:42-03","IBt","SP","69853","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi Wagner, HM","1988","08","04","Joly, AB","1946","12","03","Brasil","São Paulo","São Paulo","Butantan.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP040603","SP040603",NA,NA,"287",NA,NA,"53584","auto",NA,NA,NA,NA,NA
