"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"456","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","nettoana","Faramea nettoana","Müll.Arg.",NA,NA,NA,NA,"Pohl, JBE","944",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America","in prov. Minas Geraës in silvis prope Pitangui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","nettoana","Faramea nettoana","Müll.Arg.",NA,NA,NA,NA,"Netto, LSM","hb. Mart.s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America","in prov. Minas Geraës in silvis prope Pitangui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","nettoana","Faramea nettoana","Müll.Arg.",NA,NA,NA,NA,"Netto, LSM","nunc hb. Bs.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America","in prov. Minas Geraës in silvis prope Pitangui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","nettoana","Faramea nettoana","Müll.Arg.",NA,NA,NA,NA,"Pohl, JBE","895",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America","in prov. Minas Geraës in silvis prope Pitangui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","nettoana","Faramea nettoana","Müll.Arg.",NA,NA,NA,NA,"Warming, JEB","s.n.",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA
"461","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","nettoana","Faramea nettoana","Müll.Arg.",NA,NA,NA,NA,"Pohl, JBE","944",NA,NA,NA,"Brazil","Minas Gerais","Pitangui","-44.8903","-19.6828",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"28574","auto",NA,NA,NA,NA,NA,NA
"462","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Martius, CFP","hb. Reg. Ms.n.",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America","in silvis prov. Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","warmingiana","Faramea warmingiana","Müll.Arg.",NA,NA,NA,NA,"Warming, JEB","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America","in prov. Minas Geraës prope Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","warmingiana","Faramea warmingiana","Müll.Arg.",NA,NA,NA,NA,"Regnell, AF","ser. II133",NA,NA,NA,"Brazil","Minas Gerais","Caldas","-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,"Southern America","Prope Caldas.",NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA
"465","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","warmingiana","Faramea warmingiana","Müll.Arg.",NA,NA,NA,NA,"Warming, JEB","s.n.",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,NA,NA,NA,"Southern America","Prope Lagoa Santa.",NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA
"466","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","warmingiana","Faramea warmingiana","Müll.Arg.",NA,NA,NA,NA,"Regnell, AF","II133",NA,NA,NA,"Brazil","Minas Gerais","Caldas","-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,"Southern America","prope Caldas",NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA
"467","2021-02-08 12:45:06-03","UFRGS","ICN","118820","S","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"Rossoni, MG","s.n.","1999","06","04","Brasil","RS","Dom Pedro de Alcântara","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Mato da Cova Funda",NA,NA,NA,"Com frutos.","7549","auto",NA,NA,NA,NA,NA,NA
"468","2021-02-08 12:45:06-03","UFRGS","ICN","118869","S","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Rossoni, MG",NA,NA,NA,"Rossoni, MG","s.n.","2000","12","03","Brasil","RS","Dom Pedro de Alcântara","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Mato da Cova Funda",NA,NA,NA,"Frutos.","7549","auto",NA,NA,NA,NA,NA,NA
"469","2021-02-08 12:45:06-03","UFRGS","ICN","179919","S","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Frizzo, TCE",NA,NA,NA,"Frizzo, TCE","s.n.","1997","05","06","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Morro Santana",NA,NA,NA,"arbusto-arvoreta; borda da trilha","29946","auto",NA,NA,NA,NA,NA,NA
"470","2021-02-08 12:45:06-03","UFRGS","ICN","168379","S","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"Molz, M","s.n.",NA,NA,NA,"Brasil","RS","Araricá","-50.935556","-29.599444","-50.935556","-29.599444",NA,NA,"Dicotyledon",NA,"América do Sul","29.599705 / 50.935770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2021-02-08 12:45:06-03","UFRGS","ICN","168372","S","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"Molz, M","s.n.","2004","01","11","Brasil","RS","Araricá","-50.9249992370605","-29.6135997772217",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"Florística; 8 m","9007","auto",NA,NA,NA,NA,NA,NA
"472","2021-02-08 12:45:06-03","UFRGS","ICN","115195","S","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Sobral, M",NA,NA,NA,"Prates, JC","s.n.",NA,NA,NA,"Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"Sub-bosque; fruto escuro.","29956","auto",NA,NA,NA,NA,NA,NA
"473","2021-02-08 12:45:06-03","UFRGS","ICN","137217","S","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Lindenmaier, DS",NA,NA,NA,"Lindenmaier, DS","10","2004","11","13","Brasil","RS","Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"53","53",NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA
"474","2021-02-08 12:45:06-03","UFRGS","ICN","120974","S","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Baptista, LRM",NA,NA,NA,"Nunes, CC","s.n.","1999","02","22","Brasil","RS","Dom Pedro de Alcântara","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA
"475","2021-02-08 12:45:06-03","UFRGS","ICN","128643","S","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Kinupp, VF",NA,NA,NA,"V.F.Kinupp, C Giongo","2441","2002","08","28","Brasil","RS","Eldorado do Sul","-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Estação Experimental Agronômica Unversidade Federal do Rio Grande do Sul-UFRGS",NA,NA,NA,"Arbusto; 3,0m de altura; frutos imaturos verdes e maduros roxos; mata ciliar do arroio Calombo; sub-bosque; amostras=6.","33687","auto",NA,NA,NA,NA,NA,NA
"476","2021-02-08 12:45:06-03","UFRGS","ICN","147580","S","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Kinupp, VF",NA,NA,NA,"Kinupp, VF; Alunos Inventários Florístico","3238",NA,NA,NA,"Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Fazenda São Maximiano",NA,NA,NA,"Arbusto; 1,0m; frutos imaturos verdes; sub-bosque.","28343","auto",NA,NA,NA,NA,NA,NA
"477","2021-02-08 12:45:06-03","UFRGS","ICN","127084","S","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Brack, P",NA,NA,NA,"Grings, M","s.n.","2003","03","31","Brasil","RS","Nova Petrópolis","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","centro (mato dos Lenz)","500","500",NA,"arvoreta com 7m ; frutos imaturos.","14669","auto",NA,NA,NA,NA,NA,NA
"478","2021-02-08 12:45:06-03","UFRGS","ICN","127250","S","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Pinheiro, M",NA,NA,NA,"Pinheiro, M","461","2002","12","17","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Parque Estadual de Itapuã, morro do Araçá",NA,NA,NA,"campo rupestre","41667","auto",NA,NA,NA,NA,NA,NA
"479","2021-02-08 12:45:06-03","UFRGS","ICN","127923","S","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Kray, JG",NA,NA,NA,"Kray, JG","53","2003","04","04","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Parque Estadual de Itapuã Morro do Campista",NA,NA,NA,"Frutos imaturos de coloração verde, indivíduo de 4 metros de altura; Dentro da mata","41667","auto",NA,NA,NA,NA,NA,NA
"480","2021-02-08 12:45:06-03","UFRGS","ICN","189478","S","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Grippa, CR",NA,NA,NA,"Grippa, CR; Godoy, MB; de Souza, NL","s.n.","2007","05","13","Brasil","SC","Indaial","-49.2317008972168","-26.8978004455566",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul","Encano Alto",NA,NA,NA,"Florística do plano de Manejo do P. N. da Serra do Itajaí.; Florística do Plano de Manejo do Parque Nacional da Serra do Itajaí. Campo II.","29534","auto",NA,NA,NA,NA,NA,NA
"481","2020-09-17 10:41:33-03","UEPA","MFS","000806","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Lobato, LCB; Félix-da-Silva, MM","2009",NA,NA,"Félix-da-Silva, MM","352",NA,NA,NA,"Brasil","Pará","Portel","-51.637778","-1.982778","-51.637778","-1.982778","MFS000806","MFS000806 MFS000806_e",NA,NA,NA,"Floresta Nacional de Caxiuanã, grade do PPBio",NA,NA,NA,"Árvore de 7 m de altura. Frutos imaturos.",NA,NA,NA,NA,NA,NA,NA,NA
"482","2021-02-18 17:09:37-03","FEPAGRO","BLA","3905","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","B. Rambo",NA,NA,NA,"O. R. Camargo",NA,"1957","11","15","Brasil","Rio Grande do Sul","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,"BLA003905",NA,"Spermatophyta",NA,NA,"Estação Experimental de Fruticultura","600","600",NA,"Habitat: No mato","19545","auto",NA,NA,NA,NA,NA,NA
"483","2021-02-18 17:09:37-03","FEPAGRO","BLA","4417","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","B. Rambo",NA,NA,NA,"O. R. Camargo",NA,"1957","11","15","Brasil","Rio Grande do Sul","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,"BLA004417",NA,"Spermatophyta",NA,NA,"Estação Experimental de Fruticultura","600","600",NA,"Habitat: No mato","19545","auto",NA,NA,NA,NA,NA,NA
"484","2021-02-18 17:09:37-03","FEPAGRO","BLA","3785","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","B. Rambo",NA,NA,NA,"O. R. Camargo",NA,"1957","10","31","Brasil","Rio Grande do Sul","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,"BLA003785",NA,"Spermatophyta",NA,NA,"Esta.Exp.de Fruticultura","600","600",NA,"Habitat: No mato","19545","auto",NA,NA,NA,NA,NA,NA
"485","2021-02-18 17:09:37-03","FEPAGRO","BLA","3753","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","B. Rambo",NA,NA,NA,"O. R. Camargo",NA,"1957","10","29","Brasil","Rio Grande do Sul","Garibaldi","-51.5335998535156","-29.2560997009277",NA,NA,"BLA003753",NA,"Spermatophyta",NA,NA,"Mato Santa Rosa","600","600",NA,"Habitat: No mato","25074","auto",NA,NA,NA,NA,NA,NA
"486","2021-02-18 17:09:37-03","FEPAGRO","BLA","4418","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","B. Rambo",NA,NA,NA,"O. R. Camargo",NA,"1956","01","14","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"BLA004418",NA,"Spermatophyta",NA,NA,"Est.Exp.de Silvicultura","200","200",NA,"Habitat: No mato","37819","auto",NA,NA,NA,NA,NA,NA
"487","2020-08-26 10:50:45-03","MCN-FZBRS","HAS","4782","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Aguiar, L.","1978","01",NA,"Ungaretti, I.","473","1977","07",NA,"Brasil","Rio Grande do Sul","Triunfo","-51.3856695","-29.885741","-51,3856695","-29,8857410","HAS0004782",NA,"Magnoliophyta",NA,NA,"Polo Petroquimico",NA,NA,NA,"área AMN 8",NA,NA,NA,NA,NA,NA,NA,NA
"488","2020-08-26 10:50:45-03","MCN-FZBRS","HAS","1386","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Porto, M.L. ; Irgang, M.L.",NA,NA,NA,"Baptista, L.R.M.; Lorscheitter, M.L.","s.n.","1972","01",NA,"Brasil","Rio Grande do Sul","Viamão","-51.097476","-30.088839","-51,097476","-30,088839","HAS0001386",NA,"Magnoliophyta",NA,NA,"Parque Saint Hilaire","99","99",NA,"arbusto em interior de mato",NA,NA,NA,NA,NA,NA,NA,NA
"489","2020-08-26 10:50:45-03","MCN-FZBRS","HAS","4104","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Torgan, L.",NA,NA,NA,"Torgan, L.","s.n.","1976","03",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.097476","-30.088839","-51,097476","-30,088839","HAS0004104",NA,"Magnoliophyta",NA,NA,"Parque Saint. Hilaire","99","99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2020-08-26 10:50:45-03","MCN-FZBRS","HAS","4668","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Aguiar, L.","1978","01",NA,"Ungaretti, I.","404","1977","06",NA,"Brasil","Rio Grande do Sul","Triunfo","-51.3856695","-29.885741","-51,3856695","-29,8857410","HAS0004668",NA,"Magnoliophyta",NA,NA,"Polo Petroquimico",NA,NA,NA,"área BMN 5; frutos roxos e verdes; folhas mais ovada que a anterior",NA,NA,NA,NA,NA,NA,NA,NA
"491","2020-08-26 10:50:45-03","MCN-FZBRS","HAS","4681","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Aguiar, L.","1978","01",NA,"Ungaretti, I.","417","1977","06",NA,"Brasil","Rio Grande do Sul","Triunfo","-51.3856695","-29.885741","-51,3856695","-29,8857410","HAS0004681",NA,"Magnoliophyta",NA,NA,"Polo Petroquimico",NA,NA,NA,"área BMN 5; frutos verdes e roxos",NA,NA,NA,NA,NA,NA,NA,NA
"492","2020-08-26 10:50:45-03","MCN-FZBRS","HAS","4791","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Irgang, B.","1977","12",NA,"Ungaretti, I.","482","1977","07",NA,"Brasil","Rio Grande do Sul","Triunfo","-51.3856695","-29.885741","-51,3856695","-29,8857410","HAS0004791",NA,"Magnoliophyta",NA,NA,"Polo Petroquimico",NA,NA,NA,"área AMN 8",NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-08-26 10:50:45-03","MCN-FZBRS","HAS","4308","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Soares, Z. & Bueno, O.",NA,NA,NA,"Bueno, O.","263","1977","01",NA,"Brasil","Rio Grande do Sul","Estrela","-51.9664001464844","-29.5018997192383",NA,NA,"HAS0004308",NA,"Magnoliophyta",NA,NA,"Benfica - Km 40",NA,NA,NA,"flores brancas; folhas brilhosas","14416","auto",NA,NA,NA,NA,NA,NA
"494","2020-08-26 10:50:45-03","MCN-FZBRS","HAS","1805","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Cicilia, R.D.","1975",NA,NA,"Rosa, Z.M.; Menegueti, J.","s.n.","1975","05",NA,"Brasil","Rio Grande do Sul","Gravataí","-50.9919013977051","-29.9444007873535",NA,NA,"HAS0001805",NA,"Magnoliophyta",NA,NA,"Morro Morungava",NA,NA,NA,"no mato","25424","auto",NA,NA,NA,NA,NA,NA
"495","2020-12-01 09:01:52-03","MCN-FZBRS","HAS","41374","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Senna, R.M.","2004",NA,NA,"Abruzzi, M.L.","4646","2003","04",NA,"Brasil","Rio Grande do Sul","Palmares do Sul","-50.5097007751465","-30.2577991485596",NA,NA,"HAS0041374",NA,"Magnoliophyta",NA,NA,"Ilha Grande",NA,NA,NA,NA,"31350","auto",NA,NA,NA,NA,NA,NA
"496","2020-08-26 10:50:45-03","MCN-FZBRS","HAS","43268","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"Senna, R.M.","639","2004","08",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"HAS0043268",NA,"Magnoliophyta",NA,NA,"Depressão Central; Morro da Extrema.",NA,NA,NA,"; arvoreta ca.4m alt. na mata;","29946","auto",NA,NA,NA,NA,NA,NA
"497","2020-08-26 10:50:45-03","MCN-FZBRS","HAS","9856","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Mariath, J.E.","1980","09",NA,"Aguiar, L.","s.n.","1979","06",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"HAS0009856",NA,"Magnoliophyta",NA,NA,"Morro Santata",NA,NA,NA,"número de coleta do coletor adicional 125; árvore; 8 m de altura; altitude 300 m; fruto verde; numeroso; agrupado; mato; topo; solo granínito; subida pelo lado Sul; próximo ao observatório Astronômico; lado norte - oeste","29946","auto",NA,NA,NA,NA,NA,NA
"498","2020-08-26 10:50:45-03","MCN-FZBRS","HAS","9589","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Mariath, J.E.","1980","09",NA,"Martau, L.","s.n.","1979","05",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"HAS0009589",NA,"Magnoliophyta",NA,NA,"Morro Tapera",NA,NA,NA,"acesso pela estrada Juca Batista; número de coleta do coletor adicional 67; sub arbusto; fruto verde; pouco numerosa; relevo na encosta; solo granítico","29946","auto",NA,NA,NA,NA,NA,NA
"499","2020-12-01 09:01:52-03","MCN-FZBRS","HAS","41662","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Senna, R.M.","2003",NA,NA,"Abruzzi, M.L.","4913","2003","05",NA,"Brasil","Rio Grande do Sul","Tapes","-51.3958015441895","-30.6732997894287",NA,NA,"HAS0041662",NA,"Magnoliophyta",NA,NA,"Fazenda São Miguel",NA,NA,NA,NA,"25762","auto",NA,NA,NA,NA,NA,NA
"500","2020-12-01 09:01:52-03","MCN-FZBRS","HAS","41663","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Senna, R.M.","2003",NA,NA,"Abruzzi, M.L.","4914","2003","05",NA,"Brasil","Rio Grande do Sul","Tapes","-51.3958015441895","-30.6732997894287",NA,NA,"HAS0041663",NA,"Magnoliophyta",NA,NA,"Fazenda São Miguel",NA,NA,NA,NA,"25762","auto",NA,NA,NA,NA,NA,NA
"501","2020-08-26 10:50:45-03","MCN-FZBRS","HAS","10649","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Mariath, J.E.","1980","09",NA,"Aguiar, L.","223","1979","11",NA,"Brasil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"HAS0010649",NA,"Magnoliophyta",NA,NA,"Morro da Grota",NA,NA,NA,"arbusto; 3 m; fruto esverdeado; pouco numerosa; disperso; subosque; encosta; solo granito","41667","auto",NA,NA,NA,NA,NA,NA
"502","2021-04-05 12:37:37-03","UNIVASF","HVASF","24085","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","J.G. Jardim","2021","03","25","M.M. Lira","79","2021","03","09","Brasil","Bahia","Campo Formoso","-41.135288","-10.160855","-41.135288","-10.160855","HVASF024085",NA,NA,NA,"América do Sul","Caminho para a Grota do Brejão","1002","1002",NA,"Árvore, ca. 10 m alt. Frutos verdes globosos.",NA,NA,NA,NA,NA,NA,NA,"U"
"503","2019-11-21 10:17:54-03","IBt","SP","340771","S","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Anunciação, EA",NA,NA,NA,"Nicolau, SA; Espírito Santo, CE; Moraes, AL; Dias, JWD","1393","1997","02","10","Brasil","São Paulo","Mogi das Cruzes","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,"Ao longo do Rio Tietê, área de inundação.",NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
"504","2019-11-21 10:17:54-03","IBt","SP","339680","S","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"Nicolau, SA; Espírito Santo, CE; Martins, R; Moraes, AL","1469","1997","02","11","Brasil","São Paulo","Mogi das Cruzes","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,"Margens do Rio Tietê.",NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
"505","2020-11-19 09:29:58-03","IBt","SP","263684","S","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2012","10",NA,"Anunciação, EA","207","1993","05","01","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Nacional da Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2019-11-21 10:17:54-03","IBt","SP","110701","S","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, JG","2004","01",NA,"Irwin, HS; et al.","18316","1966","07","21","Brasil","Goiás","São Grabriel de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gallery forest, near São Grabriel, ca. 50 km N of Planaltina, D.F., on road Veadeiros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2019-11-21 10:17:54-03","IBt","SP","175646","S","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Harley, RM; Bromley, GL; Carvalho, AM; Hage, JL; Brito, HS","21340","1980","04","13","Brasil","Bahia","Caetité","-42.5","-14.116667","-42.5","-14.116667",NA,NA,NA,NA,NA,"Serra Geral de Caetité, 9.5 km S of Caetité on road to Brejinho das Amestistas. By small reservoir and stream","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2019-11-21 10:17:54-03","IBt","SP","175647","S","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Harley, RM; Bromley, GL; Carvalho, AM; Soares Nunes, JM; Hage, JL; Santos, EB","22359","1980","05","22","Brasil","Bahia","Lençóis","-41.45","-12.45","-41.45","-12.45",NA,NA,NA,NA,NA,"Serra dos Lençóis, Serra do Brejão ca. 14 km NW of Lençóis. Western face of sandstone serra with horizontally bedded rocks","700","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
