"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","individualCount","eventTime","fieldNumber"
"1226","2020-09-12 05:00:02-03","US","US","2786399","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"T. B. Croat","20524","1972","9","20","Peru","Loreto",NA,"Rio Napo near Entrada de Isla Inayuga.",NA,NA,NA,NA,NA,NA,NA,"US02701512",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1227","2020-09-12 05:00:02-03","US","US","2283947","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"F. Segadas-Vianna, L. Dau, W. T. Ormond, G. Machline & J. Lorêdo Jr.","Restinga-I 797","1953","8","12","Brazil","Rio de Janeiro",NA,"Brasil, St. of Rio de Janeiro, Cabo Frio Co., Arraial do Cabo, Pontal Beach",NA,NA,NA,NA,NA,NA,NA,"US02701570","US02701570_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1228","2020-09-12 05:00:02-03","US","US","2584773","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"R. Fróes & B. A. Krukoff","408","1941","12","3","Brazil","Amazonas",NA,"Basin of Rio Negro, Abiuram [interpreted] do Caranazal [interpreted], Mun. Sao Gabriel; Yuco; Rio Xie",NA,NA,NA,NA,NA,NA,NA,"US02701544","US02701544_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1229","2020-09-12 05:00:02-03","US","US","1495631","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"E. Pérez Arbeláez","696","1930","12",NA,"Colombia","Caquetá",NA,"Florencia-Caqueta",NA,NA,NA,NA,"420",NA,NA,"US02701504","US02701504_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1230","2020-09-12 05:00:02-03","US","US","1950303","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","Pennington, T. D., (K)",NA,NA,NA,"T. Lasser","1443","1946","4","25","Venezuela","Bolívar",NA,"Sta. Elena de Uairén, Alto Caroní","-61.13","4.61",NA,NA,NA,NA,NA,"US00838087",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1231","2020-09-12 05:00:02-03","US","US","3327722","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"A. P. Silva","INPA/WWF 2303.1456.2","1989","8","25","Brazil","Amazonas",NA,"Brasil, Est. do Amazonas, Mun. de Manaus, 90 km. N. de Manaus, Distrito Agropecuaro da Suframa, Rodovia BR 174 km 17, depois 6 km oeste da BR, Fazenda Dimona","-60.08","-2.32",NA,NA,NA,NA,NA,"US02701585","US02701585_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1232","2020-09-12 05:00:02-03","US","US","1484370","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"L. Riedel","17","1832",NA,NA,"Brazil","Rio de Janeiro",NA,"Guarubi [interpreted]",NA,NA,NA,NA,NA,NA,NA,"US02701562","US02701562_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1233","2020-09-12 05:00:02-03","US","US","2788495","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"T. B. Croat","20750","1972","9","26","Peru","Loreto",NA,"Varadera de Indiana.",NA,NA,NA,NA,NA,NA,NA,"US02701511",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1234","2020-09-12 05:00:02-03","US","US","1484077","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"L. Riedel","1346","1828","7",NA,"Brazil",NA,NA,"Brasiliae, In sylv. pr. Borba atq. culta ab fructi edule (Abiri Brasilianor). [interpreted]",NA,NA,NA,NA,NA,NA,NA,"US02701556","US02701556_01",NA,"Ebenales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1235","2020-09-12 05:00:02-03","US","US","3348526","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"S. McDaniel, S. Hollis & M. Rimachi Y.","32819","1995","3","13","Peru","Loreto",NA,"Maynas. Dtto., Punchana, Rio Momon, from Balcon to Cocha de Mosombiti, low woods frq. inundated, tahuampa near lake.",NA,NA,NA,NA,"90",NA,NA,"US02701509",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1236","2020-09-12 05:00:02-03","US","US","1474946","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"A. Moss","23","1929",NA,NA,"Brazil","Pará",NA,"Para.",NA,NA,NA,NA,NA,NA,NA,"US02701551","US02701551_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1237","2020-09-12 05:00:02-03","US","US","3700126","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"G. Lozano-Contreras & R. Castillo","471","1965","7","17","Colombia","Amazônas",NA,"Comisaria del Amazonas: Leticia; camino hacia Tarapaca, Kilometro 17.",NA,NA,NA,NA,NA,NA,NA,"US02701493","US02701493_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1238","2020-09-12 05:00:02-03","US","US","702382","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Riedel, --","548","1832","8",NA,"Brazil","Rio de Janeiro",NA,"Brasiliae, In arenosis pr. R. Jan.",NA,NA,NA,NA,NA,NA,NA,"US02701557","US02701557_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1239","2020-09-12 05:00:02-03","US","US","920321","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"H. M. Curran","3","1915",NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US02701552","US02701552_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1240","2020-09-12 05:00:02-03","US","US","1484186","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Riedel, --","548","1832","8",NA,"Brazil","Rio de Janeiro",NA,"Brasiliae, Rio Janeiro, In arenosis pr. R. Janeiro.",NA,NA,NA,NA,NA,NA,NA,"US02701558","US02701558_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1241","2020-09-12 05:00:02-03","US","US","2221607","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"J. M. Pires & N. Silva","4462","1952","2","11","Brazil","Pará",NA,"Amazonia, Belem, I.A.N.",NA,NA,NA,NA,NA,NA,NA,"US02701540","US02701540_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1242","2020-09-12 05:00:02-03","US","US","2825781","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"J. Schunke Vigo","2473","1968","3","1","Peru","Loreto",NA,"Prov. Maynas, en bosque alto en la trocha a Pinto Yacu y Raya Cocha, nor oeste de Santa Maria de Nanay, Dtto. Alto Nanay.",NA,NA,NA,NA,"130",NA,NA,"US02701514",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1243","2020-09-12 05:00:02-03","US","US","1877603","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"E. L. Little Jr.","6471","1943","5","19","Ecuador","Los Ríos",NA,"Pichilingue, one cult. tree.",NA,NA,NA,NA,NA,NA,NA,"US02701534",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1244","2020-09-12 05:00:02-03","US","US","2580382","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"R. Reitz","6724","1963","5","19","Brazil","Santa Catarina",NA,"Santa Catarina, Brasil, CUnhas, Itajai",NA,NA,NA,NA,NA,NA,NA,"US02701569","US02701569_01",NA,"Ebenales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1245","2020-09-12 05:00:02-03","US","US","1593796","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"B. Lutz","635","1931","9","13","Brazil","Rio de Janeiro",NA,"Rio, restinga de Jacarepagua",NA,NA,NA,NA,NA,NA,NA,"US02701573","US02701573_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1246","2020-09-12 05:00:02-03","US","US","2584806","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Adams, --","12",NA,NA,NA,"Brazil","Amazonas",NA,"[Abiu; Massaranduba Abiu.], Sitio Dewhurst.",NA,NA,NA,NA,NA,NA,NA,"US02701546","US02701546_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1247","2020-09-12 05:00:02-03","US","US","2221221","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"J. M. Pires","3196","1951","4","3","Brazil","Pará",NA,"Amazonia, Belem, I.A.N.",NA,NA,NA,NA,NA,NA,NA,"US02701541","US02701541_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1248","2020-09-12 05:00:02-03","US","US","483645","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"A. F. M. Glaziou","11583","1879","8","10","Brazil","Rio de Janeiro",NA,"Petropolis,",NA,NA,NA,NA,"460",NA,NA,"US02701554","US02701554_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1249","2020-09-12 05:00:02-03","US","US","3183844","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"G. T. Prance, E. Forero, B. L. Wrigley, J. F. Ramos & L. G. Farias","6814","1968","8","5","Brazil","Rondônia",NA,"Brazilian Amazonia, Territory of Rondonia, Basin of Rio Madeira, Rio Bananeiras at crossing with road Guajara-Mirim to Abuna.",NA,NA,NA,NA,NA,NA,NA,"US02701537","US02701537_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1250","2020-09-12 05:00:02-03","US","US","3700123","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"G. Lozano-Contreras & E. Vega","487","1965","7","18","Colombia","Amazônas",NA,"Comisaria del Amazonas: Leticia; camino hacia Tarapaca, Kilometro 17.",NA,NA,NA,NA,NA,NA,NA,"US02701494",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1251","2020-09-12 05:00:02-03","US","US","1482650","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Ll. Williams","171","1929","5",NA,"Peru","Loreto",NA,"Along Rio Itaya.",NA,NA,NA,NA,NA,NA,NA,"US02701524",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1252","2020-09-12 05:00:02-03","US","US","1905695","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"B. A. Krukoff","110148","1939","10","8","Bolivia","La Paz",NA,"Province of Larecaja: Copacabana (about 10 km. south of Mapiri), Neotropica.",NA,NA,NA,NA,"850","950",NA,"US02701527",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1253","2020-09-12 05:00:02-03","US","US","2845156","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"G. T. Prance, J. R. Steward, J. F. Ramos & L. G. Farias","10304","1969","2","27","Brazil","Amazonas",NA,"Brazilian Amazonia, Basin of Rio Demeni, Vicinity of Tototobi.",NA,NA,NA,NA,NA,NA,NA,"US02701536","US02701536_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1254","2020-09-12 05:00:02-03","US","US","1499825","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,NA,"s.n.","1933","10",NA,"Brazil","Pernambuco",NA,"Pernambuco, Brazil, Tapera",NA,NA,NA,NA,NA,NA,NA,"US02701572","US02701572_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1255","2020-09-12 05:00:02-03","US","US","3098857","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"C. A. Cid Ferreira, J. Ramos, C. D. A. Mota & N. Rosas","2151","1980","9","5","Brazil","Pará",NA,"Do Para, Municipio de Oriximina, rio Paru do Oeste",NA,NA,NA,NA,NA,NA,NA,"US02701596","US02701596_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1256","2020-09-12 05:00:02-03","US","US","1996264","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"R. E. Schultes","8186","1946","9",NA,"Colombia","Amazônas",NA,"Trapecio amazonico, Amazon River: Leticia.",NA,NA,NA,NA,"100",NA,NA,"US02701499",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1257","2020-09-12 05:00:02-03","US","US","1660617","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"B. A. Krukoff","6377","1934","9","14","Brazil","Amazonas",NA,"Brazilian Amazonia, Basin of Rio Madeira, Municipality of Humayta, near Tres Casas.",NA,NA,NA,NA,NA,NA,NA,"US02701547","US02701547_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1258","2020-09-12 05:00:02-03","US","US","3019035","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"S. S. Renner","446","1981","9","14","Brazil","Amazonas",NA,"Sao Gabriel, upper Rio Negro, near town",NA,NA,NA,NA,NA,NA,NA,"US02701593","US02701593_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1259","2020-09-12 05:00:02-03","US","US","3327380","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"G. T. Prance, W. C. Steward, J. F. Ramos & W. S. Pinheiro","11450","1971","1","26","Brazil","Amazonas",NA,"Brazilian Amazonia, Estado do Amazonas, Vicinity of Manaus, Manaus-Igarape Leao Road, 5km. from Manaus-Caracarai Road",NA,NA,NA,NA,NA,NA,NA,"US02701606","US02701606_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1260","2020-09-12 05:00:02-03","US","US","2583076A","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","Pennington, T. D., (K)",NA,NA,NA,"F. J. Breteler","4946","1966","3","10","Venezuela","Bolívar",NA,"Río Grande o Toro, near border between Estado Bolívar and Territorío Delta Amacuro","-61.73","8.06",NA,NA,"320",NA,NA,"US00838088",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1261","2020-09-12 05:00:02-03","US","US","1518734","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"W. A. Archer","1869","1931","4",NA,"Colombia","Chocó",NA,"Intendencia del Choco: Quibdo, Rio Atrato.",NA,NA,NA,NA,"60",NA,NA,"US02701503",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1262","2020-09-12 05:00:02-03","US","US","1197413","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"C. La Rue","s.n.","1923","12","22","Bolivia","Pando",NA,"Porvenir.",NA,NA,NA,NA,NA,NA,NA,"US02701530","US02701530_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1263","2020-09-12 05:00:02-03","US","US","3259634","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"G. T. Prance, I. L. Amaral, J. J. Pipoly, M. G. Silva & et al.","28703","1984","1","31","Brazil","Roraima",NA,"Territorio Federal de Roraima, Brazil, Perimetral Norte Highway, 45 km W of Caracarai, Fazenda Repartimento, Rio Repartimento do Ajarani","-61.47","2.02",NA,NA,NA,NA,NA,"US02701590","US02701590_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1264","2020-09-12 05:00:02-03","US","US","3065056","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"T. C. Plowman, E. W. Davis, C. A. Cid Ferreira, I. L. Amaral & et al.","12478","1982","12","11","Brazil","Amazonas",NA,"State of Amazonas, Municipio de Tefe: Lago Tefe, northwest shore, Banks of Lago Tefe and Forest margin","-64.83","-3.33",NA,NA,NA,NA,NA,"US02701574","US02701574_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1265","2020-09-12 05:00:02-03","US","US","2548919","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"J. M. Pires","51696","1961","9",NA,"Brazil","Pará",NA,"Vicinity of Belem.",NA,NA,NA,NA,NA,NA,NA,"US02701539","US02701539_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1266","2020-09-12 05:00:02-03","US","US","1664462","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Y. Mexia","6397","1932","1","21","Peru","Loreto",NA,"Distrito de Iquitos, Fundo Indiana; on cleared land.",NA,NA,NA,NA,"110",NA,NA,"US02701508",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1267","2020-09-12 05:00:02-03","US","US","3662652","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"W. Quizhpe, V. Granda, D. Veintimill, H. Salas & P. Wampash","1364","2005","6","11","Ecuador","Zamora-Chinchipe",NA,"Nangaritza, Region de la Cordillera del Condor, Parroquia Surmi, Comunidad Yawi.","-78.6389","-4.4719",NA,NA,"970",NA,NA,"US02701532","US02701532_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1268","2020-09-12 05:00:02-03","US","US","2644943","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"E. L. Little Jr. & R. G. Dixon","21209","1965","10","2","Ecuador","Esmeraldas",NA,"Businga (Vilda) en Rio Verde, 25 km. S. de boca a Rio Verde en Oceano Pacifico.",NA,NA,NA,NA,"150",NA,NA,"US02701533",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1269","2020-09-12 05:00:02-03","US","US","2562184","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"B. A. Krukoff","11243","1939","10","8","Bolivia","La Paz",NA,"Province of Larecaja: Copacabana (about 10 km. south of Mapiri).",NA,NA,NA,NA,"850","950",NA,"US02701526",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1270","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"E. Lleras, W. C. Steward, J. C. Ongley, D. F. Coêlho & et al.","P17335","1973","8","16","Brazil","Amazonas",NA,"Brazilian Amazonia, Estado de Amazonas, Rio Solimoes and Rio Javari, Rio Solimoes, beside Estrada Bom Fim, Sao Paulo de Olivenca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1271","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","Pennington, T. D., (K)",NA,NA,NA,"K. M. Redden, C. Perry, D. Singh, E. Alexander, H. James, N. John, H. Simon & E. Joseph","5222","2007","1","24","Guyana","U. Takutu-U. Essequibo",NA,"Conservation International concession on the Essequibo River. CI Line 5.","-58.2513","3.52361",NA,NA,"131",NA,NA,NA,NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1272","2020-09-12 05:00:02-03","US","US","3176763","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"P. J. M. Maas, K. Kubitzki, W. C. Steward, J. F. Ramos & et al.","P13077","1971","5","17","Brazil","Acre",NA,"Brazilian Amazonia, Estado do Acre, Cruzeiro do Sul, Rio Jurua E Rio Moa, Vicinity of Porangaba, Rio Jurua-Mirim",NA,NA,NA,NA,NA,NA,NA,"US02701603","US02701603_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1273","2020-09-12 05:00:02-03","US","US","1484387","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"L. Riedel","548",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US02701559","US02701559_01",NA,"Ebenales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1274","2020-09-12 05:00:02-03","US","US","2104830","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"R. Reitz","2108","1946","3","28","Brazil","Santa Catarina",NA,"S. Catarina, Brasil, Itajai - S. Catarina",NA,NA,NA,NA,"20",NA,NA,"US02701571","US02701571_01",NA,"Ebenales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1275","2020-09-12 05:00:02-03","US","US","2548517","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"J. M. Pires","51767","1961","9",NA,"Brazil","Pará",NA,"Vicinity of Belem.",NA,NA,NA,NA,NA,NA,NA,"US02701538","US02701538_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1276","2020-09-12 05:00:02-03","US","US","2985634","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"E. Lleras, W. C. Steward, J. C. Ongley, D. F. Coêlho & et al.","P17335","1973","8","16","Brazil","Amazonas",NA,"Brazilian Amazonia, Estado de Amazonas, Rio Solimoes and Rio Javari, Rio Solimoes, beside Estrada Bom Fim, Sao Paulo de Olivenca",NA,NA,NA,NA,NA,NA,NA,"US02701601","US02701601_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
