"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber"
"319","2020-09-02 16:26:24-03","Cenargen","CEN","30283","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","Glocimar Pereira-Silva","1996","08","30",NA,"Brasil","Exsicatas",NA,"Frutos imaturos verdes.","CEN00030283",NA,NA,"(Mart. ex Hayne) Benth.","B. M. T. Walter","3608","GO","Estrada da Fazenda Jacuba.","-48.625","-17.74169921875","700","700","CEN00030283","CALDAS NOVAS",NA,"36612","auto","-4855000.0","-1786667.0","2009","02",NA,NA,NA,"5",NA
"320","2020-09-02 16:26:24-03","Cenargen","CEN","22536","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","Bruno Machado Teles Walter","1995","07","20",NA,"Brasil","Exsicatas",NA,"Casca com fissuras e gretas. Sementes marrom. Bacia de inundação do AHE Serra da Mesa.","CEN00022536",NA,NA,"(Mart. ex Hayne) Benth.","B. M. T. Walter","2427","GO","Margem direita do rio Bagagem, em frente à Serra Negra, próximo à barra do Bagagem/Tocantins.","-48.4597015380859","-14.4738998413086","390","390","CEN00022536","NIQUELANDIA",NA,"74171","auto","-4832167.0","-1398250.0","1996","07",NA,NA,NA,"4",NA
"321","2020-09-02 16:26:24-03","Cenargen","CEN","56932","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","Regina Célia Oliveira","2000","03","20",NA,"Brasil","Exsicatas",NA,"Cálice esverdeado, lacínios creme, estiletes alvos, anteras amarelas. Pétalas creme. Botões verde-acinzentados.","CEN00056932",NA,NA,"(Mart. ex Hayne) Benth.","B. M. T. Walter","1402","MA","Gerais de Balsas - Próximo ao silo.","-46.0355987548828","-7.53249979019165",NA,NA,"CEN00056932","BALSAS",NA,"222094","auto",NA,NA,"2016","08",NA,NA,NA,"4",NA
"322","2020-09-02 16:26:24-03","Cenargen","CEN","41619","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","Lúcia Helena Soares e Silva","2001","05","09",NA,"Brasil","Exsicatas",NA,"Doação do Sistema Herbário UB (10018-8). Tocantins.","CEN00041619",NA,NA,"(Mart. ex Hayne) Benth.","M. Simon","975","TO","Estrada Rio Nova / Mateiros. Norte.","-46.4211006164551","-10.5474996566772","469","469","CEN00041619","MATEIROS",NA,"87923","auto","-4660000.0","-1060000.0","2001",NA,NA,NA,NA,"1",NA
"323","2019-06-05 10:33:33-03","UFG","HJ","3286","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Souza, L.F.","2005","09","30",NA,"Brasil",NA,NA,NA,"HJ00003286",NA,NA,"(Mart. ex Hayne) Benth.",NA,"2602","Goiás","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,"HJ00003286","Serranópolis",NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA
"324","2019-06-05 10:33:33-03","UFG","HJ","3289","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Souza, L.F.","2006","03","26",NA,"Brasil",NA,NA,NA,"HJ00003289",NA,NA,"(Mart. ex Hayne) Benth.",NA,"2952","Goiás","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,"HJ00003289","Serranópolis",NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA
"325","2019-06-05 10:33:33-03","UFG","HJ","3288","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Souza, L.F.","2004","10","29",NA,"Brasil",NA,NA,NA,"HJ00003288",NA,NA,"(Mart. ex Hayne) Benth.",NA,"1319","Goiás","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,"HJ00003288","Serranópolis",NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA
"326","2019-06-05 10:33:33-03","UFG","HJ","3290","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Souza, L.F.","2005","01","28",NA,"Brasil",NA,NA,NA,"HJ00003290",NA,NA,"(Mart. ex Hayne) Benth.",NA,"1858","Goiás","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,"HJ00003290","Serranópolis",NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA
"327","2019-06-05 10:33:33-03","UFG","HJ","3287","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Souza, L.F.","2005","01","28",NA,"Brasil",NA,NA,NA,"HJ00003287",NA,NA,"(Mart. ex Hayne) Benth.",NA,"1814","Goiás","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,"HJ00003287","Serranópolis",NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA
"328","2020-08-05 09:31:36-03","UFG","HJ","5861","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Guilherme, FAG; Carneiro, SES; Bernasol, WP","2009","01","15",NA,"Brasil",NA,NA,NA,"HJ00005861",NA,NA,"(Mart. ex Hayne) Benth.",NA,"1480","Goiás","UHE Salto.","-50.690833","-18.909444","450","450","HJ00005861","Caçu",NA,NA,NA,"50º41'27''W","18º54'34''S",NA,NA,NA,NA,NA,NA,NA
"329","2019-11-13 11:22:57-03","USP","SPF","188205","PreservedSpecimen","Plantae","Leguminosae","Peltogyne","confertiflora","Peltogyne confertiflora","Paula-Souza, J","2007","10","08",NA,"Brasil",NA,NA,NA,"SPF00188205",NA,NA,"(Mart. ex Hayne) Benth.","Antar, GM","9237","Tocantins","Jalapão","-46.8822","-10.1457",NA,NA,NA,"São Félix do Tocantins",NA,NA,NA,"-46.8822","-10.1457","2014","11",NA,NA,NA,NA,NA
"330","2019-11-13 11:22:57-03","USP","SPF","115575","PreservedSpecimen","Plantae","Leguminosae","Peltogyne","confertiflora","Peltogyne confertiflora","Hatschbach, G","1993","06","14",NA,"Brasil",NA,NA,NA,"SPF00115575",NA,NA,"(Mart. ex Hayne) Benth.","Lewis, GP","59538","Goiás",NA,"-48.4597015380859","-14.4738998413086",NA,NA,NA,"Niquelândia",NA,"74171","auto",NA,NA,"1996",NA,NA,NA,NA,NA,NA
"331","2019-11-13 11:22:57-03","USP","SPF","193612","PreservedSpecimen","Plantae","Leguminosae","Peltogyne","confertiflora","Peltogyne confertiflora","Miranda, AM","2009","05","14",NA,"Brasil",NA,NA,NA,"SPF00193612",NA,NA,"(Mart. ex Hayne) Benth.","Queiroz, LP","5951","Maranhão",NA,"-45.7428016662598","-8.47527980804443",NA,NA,NA,"Tasso Fragoso",NA,"76991","auto",NA,NA,"2009","06",NA,NA,NA,NA,NA
"332","2020-12-02 09:07:15-03","UNITINS","HUTO","7609","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Simon, M.F.","2018","10","05",NA,"Brasil",NA,NA,"Arbusto delgado, pouco ramificado, 1,5 m. Frutos maduros pendentes.; Cerrado aberto","HUTO007609",NA,NA,"(Mart. ex Hayne) Benth.",NA,"3515","Tocantins","ESEC Serra Geral do Tocantins, 22 km W do acampamento da Vila dos Prazeres. Relevo plano. Solo arenoso","-46.261944","-10.801111","665","665",NA,"Mateiros",NA,NA,NA,"-46.261944","-10.801111",NA,NA,NA,NA,NA,NA,NA
"333","2020-05-08 11:11:33-03","UEFS","HUEFS","151262","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Miranda, A.M.","2009","05","13",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0151262","Angiospermae","Fabales","(Mart. ex Hayne) Benth.","L.P.de Queiroz","5979","Maranhão",NA,"-45.7428016662598","-8.47527980804443",NA,NA,"HUEFS0151262","Tasso Fragoso",NA,"76991","auto",NA,NA,"2009","06",NA,"Rosanae",NA,NA,NA
"334","2020-05-08 11:11:33-03","UEFS","HUEFS","138847","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Martins, P.","1979","04","21",NA,"Brasil",NA,NA,"Carrasco.","HUEFS0138847","Angiospermae","Fabales","(Mart. ex Hayne) Benth.","M.F.Silva",NA,"Maranhão","BR 135, Farias Castro.","-44.2491989135742","-6.02582979202271",NA,NA,"HUEFS0138847","Colinas",NA,"43082","auto",NA,NA,"1980","07",NA,"Rosanae",NA,NA,NA
"335","2020-05-08 11:11:33-03","UEFS","HUEFS","138844","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Fernandes, A.","1980","04","19",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0138844","Angiospermae","Fabales","(Mart. ex Hayne) Benth.",NA,NA,"Maranhão","BR 230, Entre Barão de Grajaú e São João dos Patos.","-43.7022018432617","-6.49499988555908",NA,NA,"HUEFS0138844","São João dos Patos",NA,"47367","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"336","2020-05-08 11:11:33-03","UEFS","HUEFS","138845","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Fernandes, A.","1980","04","20",NA,"Brasil",NA,NA,"Mata.","HUEFS0138845","Angiospermae","Fabales","(Mart. ex Hayne) Benth.",NA,NA,"Maranhão","BR 230, Estrada para Patos Bons.","-43.7022018432617","-6.49499988555908",NA,NA,"HUEFS0138845","São João dos Patos",NA,"47367","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"337","2020-05-08 11:11:33-03","UEFS","HUEFS","125222","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Fernandes, A.","1980","04","17",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0125222","Angiospermae","Fabales","(Mart. ex Hayne) Benth.",NA,"EAC8401","Piauí","Caminho dos Tucuns.","-41.323299407959","-5.50361013412476",NA,NA,"HUEFS0125222","São Miguel do Tapuio",NA,"93464","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"338","2020-05-08 11:11:33-03","UEFS","HUEFS","138843","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Fernandes, A.","1980","04","16",NA,"Brasil",NA,NA,"Mata Seca.","HUEFS0138843","Angiospermae","Fabales","(Mart. ex Hayne) Benth.",NA,NA,"Ceará","Entre Novo Oriente e São Miguel do Tapuio.","-40.7742004394531","-5.53444004058838",NA,NA,"HUEFS0138843","Novo Oriente",NA,"28544","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"339","2021-03-04 11:16:35-03","UEFS","HUEFS","138839","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Fernandes, A.","1981","04","14",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0138839","Angiospermae","Fabales","(Mart.ex Hayne) Benth.","L.P.de Queiroz","9993EAC","Piauí","Estrada Bom Jesus. Estação Ecológica de Uruçuí-Una.","-45.2421989440918","-7.55833005905151",NA,NA,"HUEFS0138839","Ribeiro Gonçalves",NA,"121004","auto",NA,NA,"2009","09",NA,"Rosanae",NA,NA,NA
"340","2020-05-08 11:11:33-03","UEFS","HUEFS","201911","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Barreto, K.L.","2013","03","08",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0201911","Angiospermae","Fabales","(Mart. ex Hayne) Benth.","I.M.Souza","69","Bahia","Estrada de chão para o aeroporto.","-44.9900016784668","-12.1527996063232",NA,NA,"HUEFS0201911","Barreiras",NA,"152720","auto",NA,NA,"2016","08",NA,"Rosanae",NA,NA,NA
"341","2020-05-08 11:11:33-03","UEFS","HUEFS","135977","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Oliveira, F.C.S.","2007","08","03",NA,"Brasil",NA,NA,"Cerrado / Caatinga.","HUEFS0135977","Angiospermae","Fabales","(Mart. ex Hayne) Benth.","L.P.de Queiroz","176","Piauí","Fazenda Frade.","-42.1310997009277","-7.0252799987793",NA,NA,"HUEFS0135977","Oeiras",NA,"54774","auto",NA,NA,"2008","07",NA,"Rosanae",NA,NA,NA
"342","2020-05-08 11:11:34-03","UEFS","HUEFS","234690","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Cordeiro, L.M.","2000","05","23",NA,"Brasil",NA,NA,"Canyon, encosta de solo arenoso.","HUEFS0234690","Angiospermae","Fabales","(Mart. ex Hayne) Benth.","I.M.Souza","93","Bahia","Fazenda Xingozinho.","-38.2146987915039","-9.40610980987549",NA,NA,NA,"Paulo Afonso",NA,"44772","auto",NA,NA,"2012","11",NA,"Rosanae",NA,NA,NA
"343","2020-05-08 11:11:33-03","UEFS","HUEFS","136069","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Sousa, G.","2006","03","22",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0136069","Angiospermae","Fabales","(Mart. ex Hayne) Benth.","L.P.de Queiroz","658","Piauí","Jurema. 1° Ponto de descida da Serra das Confusões.","-43.127799987793","-9.23056030273438",NA,NA,"HUEFS0136069","Jurema",NA,"56376","auto",NA,NA,"2008","07",NA,"Rosanae",NA,NA,NA
"344","2020-05-08 11:11:33-03","UEFS","HUEFS","138842","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Nunes, E.","1979","06","11",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0138842","Angiospermae","Fabales","(Mart. ex Hayne) Benth.",NA,NA,"Piauí","No caminho paraos Tucuns.","-41.5525016784668","-5.32221984863281",NA,NA,"HUEFS0138842","Castelo do Piauí",NA,"51421","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"345","2020-05-08 11:11:33-03","UEFS","HUEFS","138841","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Araújo, F.S.","1991","05","04",NA,"Brasil",NA,NA,"Carrasco.","HUEFS0138841","Angiospermae","Fabales","(Mart. ex Hayne) Benth.",NA,"420","Ceará","Planalto da Ibiapina. Estrondo.","-40.7742004394531","-5.53444004058838",NA,NA,"HUEFS0138841","Novo Oriente",NA,"28544","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"346","2020-05-08 11:11:33-03","UEFS","HUEFS","138520","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Fernandes, A.","1979","07","25",NA,"Brasil",NA,NA,"Mata seca.","HUEFS0138520","Angiospermae","Fabales","(Mart. ex Hayne) Benth.",NA,"6794EAC","Ceará","Serra da Ibiapaba. Estrada Novo Oriente a São Miguel do Tapuio.","-40.7742004394531","-5.53444004058838",NA,NA,"HUEFS0138520","Novo Oriente",NA,"28544","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"347","2020-05-08 11:11:33-03","UEFS","HUEFS","75856","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Blanchet, J.S.","1840",NA,NA,NA,"Brasil",NA,NA,"-","HUEFS0075856","Angiospermae","Fabales","(Mart. ex Hayne) Benth.",NA,"-3108-","Bahia","Vila do Barra.","-40.5182991027832","-11.1806001663208",NA,NA,NA,"Jacobina","Síntipo","62396","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"348","2020-05-08 11:11:33-03","UEFS","HUEFS","100282","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Santos, A.A.","2000","05","06",NA,"Brasil",NA,NA,"Campo úmido.","HUEFS0100282","Angiospermae","Fabales","(Mart. ex Hayne) Benth.","L.P.de Queiroz","665","Tocantins","Reserva indígena Krahó, aldeia Pedra Branca.","-47.536111","-8.300833",NA,NA,"HUEFS0100282","Itacajá",NA,NA,NA,"47W32'10''","8S18'3''","2010","04",NA,"Rosanae",NA,NA,NA
"349","2020-05-08 11:11:33-03","UEFS","HUEFS","122785","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Santos-Filho, F.S.","2006","06","16",NA,"Brasil",NA,NA,NA,"HUEFS0122785","Angiospermae","Fabales","(Mart. ex Hayne) Benth.",NA,"686","Piauí","Próximo á Lagoa do Portinho.","-41.666667","-2.883333",NA,NA,"HUEFS0122785","Parnaíba",NA,NA,NA,"41W40'0''","2S53'0''",NA,NA,NA,"Rosanae",NA,NA,NA
"350","2020-05-08 11:11:33-03","UEFS","HUEFS","122793","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Santos-Filho, F.S.","2007","05","18",NA,"Brasil",NA,NA,NA,"HUEFS0122793","Angiospermae","Fabales","(Mart. ex Hayne) Benth.",NA,"778","Piauí","Próximo a Lagoa do Portinho.","-41.666667","-2.883333",NA,NA,"HUEFS0122793","Parnaíba",NA,NA,NA,"41W40'0''","2S53'0''",NA,NA,NA,"Rosanae",NA,NA,NA
"351","2020-05-08 11:11:33-03","UEFS","HUEFS","156522","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Queiroz, L.P.de","2009","05","02",NA,"Brasil",NA,NA,"Cerrado, solo predominantemente arenoso, com área de brejo na margem do rio.","HUEFS0156522","Angiospermae","Fabales","(Mart. ex Hayne) Benth.",NA,"14504","Bahia","Fazenda Estrondo, ca. 2 Km W da porteira voltada para Formosa do Rio Preto, localidade conhecida como Riachão.","-45.472222","-11.113889","502","502","HUEFS0156522","Formosa do Rio Preto",NA,NA,NA,"45W28'20''","11S6'50''",NA,NA,NA,"Rosanae",NA,NA,NA
"352","2020-05-08 11:11:33-03","UEFS","HUEFS","170942","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Melo, E.","2011","02","26",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0170942","Angiospermae","Fabales","(Mart. ex Hayne) Benth.","L.P.Queiroz","9265","Piauí","Área do entorno dos cálices rochosos.","-43.482222","-9.220833","681","681","HUEFS0170942","Caracol",NA,NA,NA,"43W28'56''","9S13'15''","2016","10",NA,"Rosanae",NA,NA,NA
"353","2020-05-08 11:11:33-03","UEFS","HUEFS","177584","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Pereira, B.A.S.","2009","12","01",NA,"Brasil",NA,NA,"Floresta de galeria em solo bem drenado (na margem).","HUEFS0177584","Angiospermae","Fabales","(Mart. ex Hayne) Benth.",NA,"3661","Goiás","Bacia do rio Tocantins. Rodovia para Alto Paraíso de Goiás. Sítio de águas termais na Fazenda Morro Vermelho.","-47.922222","-14.226944","549","549","HUEFS0177584","Colinas do Sul",NA,NA,NA,"47W55'20''","14S13'37''",NA,NA,NA,"Rosanae",NA,NA,NA
"354","2020-05-08 11:11:33-03","UEFS","HUEFS","177588","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Pereira, B.A.S.","2010","03","27",NA,"Brasil",NA,NA,"Margem de floresta de galeria.","HUEFS0177588","Angiospermae","Fabales","(Mart. ex Hayne) Benth.",NA,"3679","Goiás","Bacia do rio Tocantins. Rodovia para Alto Paraíso de Goiás. Sítio de águas termais na fazenda Morro Vermelho.","-47.922222","-14.226944","549","549","HUEFS0177588","Colinas do Sul",NA,NA,NA,"47W55'20''","14S13'37''",NA,NA,NA,"Rosanae",NA,NA,NA
"355","2020-05-08 11:11:33-03","UEFS","HUEFS","177629","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Melo, E.","2011","07","17",NA,"Brasil",NA,NA,"Cerrado, próximo aos cálices rochosos.","HUEFS0177629","Angiospermae","Fabales","(Mart. ex Hayne) Benth.","L.P.Queiroz","10090","Piauí","Povoado de Bom Sucesso.","-43.481944","-9.221111","678","678","HUEFS0177629","Caracol",NA,NA,NA,"43W28'55''","9S13'16''","2016","11",NA,"Rosanae",NA,NA,NA
"356","2020-05-08 11:11:33-03","UEFS","HUEFS","188741","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Matos, E.N.de","2011","10","12",NA,"Brasil",NA,NA,"Restinga. Floresta.","HUEFS0188741","Angiospermae","Fabales","(Mart. ex Hayne) Benth.","I.M.Silva","2174","Bahia","João Branco","-38.9775","-14.08",NA,NA,"HUEFS0188741","Maraú",NA,NA,NA,"38W58'39''","14S4'48''","2013","06",NA,"Rosanae",NA,NA,NA
"357","2020-05-08 11:11:33-03","UEFS","HUEFS","196332","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Queiroz, L.P.de","2012","03","14",NA,"Brasil",NA,NA,"Floresta Estacional Semi-decidual.","HUEFS0196332","Angiospermae","Fabales","(Mart. ex Hayne) Benth.",NA,"15380","Bahia","Fazenda Leão dos Brejos. Localidade Gameleira, ca. 6 Km N do entroncamento com a BR-242, após a Fazenda Monte Verde e a Escola Ulysses Guimarães.","-40.526667","-12.4125","470","470","HUEFS0196332","Itaberaba",NA,NA,NA,"40W31'36''","12S24'45''",NA,NA,NA,"Rosanae",NA,NA,NA
"358","2020-05-08 11:11:33-03","UEFS","HUEFS","163359","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Martinelli, G.","2009","04","10",NA,"Brasil",NA,NA,NA,"HUEFS0163359","Angiospermae","Fabales","(Mart. ex Hayne) Benth.","L.P.de Queiroz","16353","Piauí","Parque Nacional da Serra das Confusões. Baixão da Serra das Confusões","-43.494444","-9.262778","500","500","HUEFS0163359","Caracol",NA,NA,NA,"43W29'40''","9S15'46''","2011","04",NA,"Rosanae",NA,NA,NA
"359","2020-05-08 11:11:33-03","UEFS","HUEFS","207187","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Martius, K.F.P.von","1819",NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0207187","Angiospermae","Fabales","(Mart. ex Hayne) Benth.",NA,NA,"Piauí",NA,NA,NA,NA,NA,NA,NA,"Tipo",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"360","2020-05-08 11:11:33-03","UEFS","HUEFS","207188","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Martius, K.F.P.von","1819",NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0207188","Angiospermae","Fabales","(Mart. ex Hayne) Benth.",NA,NA,"Piauí",NA,NA,NA,NA,NA,NA,NA,"Tipo",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
