"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2055","2020-11-19 14:06:21-03","Unimontes","MCMG","4241","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(L.) DC.",NA,NA,"Minas Gerais",NA,"LagoinhaMontes Claros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2056","2020-11-19 14:06:20-03","Unimontes","MCMG","3115","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Estagiarios LEPV |",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(L.) DC",NA,NA,"Minas gerais","Montes claros","Lagoinha Sitio umuarama","-43.8616981506348","-16.7350006103516",NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2057","2020-11-19 14:06:20-03","Unimontes","MCMG","3114","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Estagiarios LEPV |",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(L.) DC.",NA,NA,"Minas gerais","Montes claros","Lagoinha Sitio umuarama","-43.8616981506348","-16.7350006103516",NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2058","2020-11-19 14:06:21-03","Unimontes","MCMG","873","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Ribeiro, A.M |","2003","06","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(L.) DC.","Neto, Santos D'Angelo.",NA,"Minas Gerais","Gouveia",NA,"-43.7407989501953","-18.4543991088867",NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2059","2020-11-19 14:06:21-03","Unimontes","MCMG","171","PreservedSpecimen","Plantae","Malpigniaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Menino,G.C.O | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Tolentino,G.","2008","05","11",NA,"Brasil",NA,NA,"Regeneração natural",NA,NA,NA,"(L.) DC","Santos R.M.","125","Minas Gerais","Janúaria","APA do Rio PandeirosBalnéario","-44.3616981506348","-15.4881000518799",NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2060","2020-11-19 14:06:20-03","Unimontes","MCMG","233","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Veloso,M.D.M | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Aruda, D.M | Luz, G. R.","2008","05","11",NA,"Brasil",NA,NA,"Abóreo",NA,NA,NA,"(L.) DC.","Santos R.M.","52","Minas Gerais","Janúaria","APA do Rio PandeirosBalnéario","-44.3616981506348","-15.4881000518799",NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2061","2020-11-19 14:06:20-03","Unimontes","MCMG","1542","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Menino, G.C.O. | Coutinho,C.A. | Fonseca, J.M.L. | Oliveira, I,S, | Silva, W.A. | Souza,S.R. |","2009","10","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(L.) DC.","Santos R.M.",NA,"Minas Gerais","Januária","APA do Rio Pandeiros-Ilha 005","-44.3616981506348","-15.4881000518799",NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2062","2020-11-19 14:06:21-03","Unimontes","MCMG","1711","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Menino, G.C.O. | Azevedo, I.F.P. | Braga, L.L. | Bahia, T.O. | Mota,G.S. | Veloso, M.D.M. |","2009","03","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(L.)DC.","Santos R.M.",NA,"Minas Gerais","Januária","APA do Rio Pandeiros-Ilha 1","-44.3616981506348","-15.4881000518799",NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2063","2020-11-19 14:06:20-03","Unimontes","MCMG","1663","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Menino, G.C.O. | Braga, L.L. | Coutinho,C.A. | Mota,G.S. | Silva, W.A. | Souza, M.L. |","2009","05","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(L.) DC.","Santos R.M.",NA,"Minas Gerais","Januária","APA do Rio Pandeiros-Ilha 3","-44.3616981506348","-15.4881000518799",NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2064","2020-11-19 14:06:20-03","Unimontes","MCMG","1933","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Menino, G.C.O. | Braga, L.L. | Coutinho,C.A. | Oliveira, M.H. | Silva, W.A. |","2009","08","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(L.) DC.","Santos R.M.",NA,"Minas Gerais","Januária","APA do Rio Pandeiros-Ilha 4","-44.3616981506348","-15.4881000518799",NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2065","2020-11-19 14:06:20-03","Unimontes","MCMG","1998","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Menino, G.C.O. | Braga, L.L. | Coutinho,C.A. | Oliveira, M.H. | Silva, W.A. |","2009","08","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(L) DC.","Santos R.M.",NA,"Minas Gerais","Januária","APA do Rio Pandeiros-Ilha 6","-44.3616981506348","-15.4881000518799",NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2066","2020-11-19 14:06:21-03","Unimontes","MCMG","865","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Gusmão, E |","2001","12","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(L.) DC.","Neto, Santos D'Angelo.",NA,"Minas Gerais","Montes Claros",NA,"-43.8616981506348","-16.7350006103516",NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2067","2020-11-19 14:06:20-03","Unimontes","MCMG","3270","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Estagiarios LEPV |",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(L.) DC.","Neto, Santos D'Angelo.",NA,"Minas Gerais","Montes Claros","Lagoinha Sitio Umuarama Cerrado","-43.8616981506348","-16.7350006103516",NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2068","2020-11-19 14:06:21-03","Unimontes","MCMG","3624","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Estagiarios LEPV |",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(L.) DC.",NA,NA,"Minas Gerais","Montes Claros","sitio duboca Cerrado","-43.8616981506348","-16.7350006103516",NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2069","2020-11-19 14:06:21-03","Unimontes","MCMG","3454","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Estagiarios LEPV |",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(L.) DC.","Neto, Santos D'Angelo.",NA,"Minas Gerais","Montes Claros","Sitio duboca Cerrado","-43.8616981506348","-16.7350006103516",NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2070","2020-11-19 14:06:21-03","Unimontes","MCMG","2510","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,"Brasil",NA,NA,"Arbóreo",NA,NA,NA,"Rich. ex A. Juss","Santos, R.M.",NA,"Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Rio Cipo","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2071","2020-11-19 14:06:20-03","Unimontes","MCMG","2899","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,"Brasil",NA,NA,"Arbóreo",NA,NA,NA,"(L.) DC.","Santos, R.M.",NA,"Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Serra Morena","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2072","2020-11-19 14:06:21-03","Unimontes","MCMG","713","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Ávila, M. A. | Mota, N. M.","2009",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(L.) DC.","Santos, R. M.",NA,"Minas Gerias","Januária","APA do Rio PandeirosVereda São Francisco","-44.3616981506348","-15.4881000518799",NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2073","2019-12-20 18:46:35-03","UFSJ","HUFSJ","9056","S","Plantae","Malpighiaceae","Byrsonima","subterranea","Byrsonima subterranea","Pereira, CC","2017","03","13",NA,"Brasil",NA,NA,"Subarbusto 30-40 cm, florido.","HUFSJ009056",NA,NA,"Brade & Markgr.","; Alves, L L","2","Minas Gerais","Tiradentes","Fragmento situado na trilha depois do balneário das Águas Santas.","-44.202222","-21.103694",NA,"950","950",NA,NA,NA,NA,"-44.202222","-21.103694","2017","03","07",NA,NA,NA,NA,NA
"2074","2019-12-20 18:46:35-03","UFSJ","HUFSJ","9493","S","Plantae","Malpighiaceae","Byrsonima","subterranea","Byrsonima subterranea","Alves, LL; Almeida, RF de; Costa, MTR","2017","10","30",NA,"Brasil",NA,NA,"Subarbusto, ca. 20 cm de altura. Xilopódio enterrado. Pétalas amarelas, folhas elípticas.","HUFSJ009493",NA,NA,"Brade & Markgr.","Alves, LL;","173","Minas Gerais","Ouro Branco","Estrada Real, Serra de Ouro Branco. Cadeia do Espinhaço.","-43.690528","-20.502944",NA,"138","138",NA,NA,NA,NA,"-43.690528","-20.502944","2017","10","30",NA,NA,NA,NA,NA
"2075","2019-12-20 18:46:35-03","UFSJ","HUFSJ","9839","S","Plantae","Malpighiaceae","Byrsonima","subterranea","Byrsonima subterranea","Costa, MTR; et al.","2017","10","28",NA,"Brasil",NA,NA,"Arbusto 0,2 m de altura, flores amarelas.","HUFSJ009839",NA,NA,"Brade & Markgr.","Alves, LL","1238","Minas Gerais","São João del-Rei","Serra do Lenheiro, campo rupestre, acesso por trilha em frente à base do Exército.","-44.503994","-21.220764",NA,"116","116",NA,NA,NA,NA,"-44.503994","-21.220764","2018",NA,NA,NA,NA,NA,NA,NA
"2076","2019-12-20 18:46:35-03","UFSJ","HUFSJ","4393","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Sobral, M; Demite, P","2012","12","11",NA,"Brasil",NA,NA,"Árvore 2-3 m; frutos imaturos.","HUFSJ004393",NA,NA,"(L.) DC.","Sobral, M","15235","Minas Gerais","Prados","Beira da estrada São João del-Rei - Prados.","-44.119722","-21.038444",NA,"101","101",NA,NA,NA,NA,"-44.119722","-21.038444","2012",NA,NA,NA,NA,NA,NA,NA
"2077","2019-12-20 18:46:35-03","UFSJ","HUFSJ","7832","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Alves, LL; Costa, MRT; Guimarães, LG","2015","05","27",NA,"Brasil",NA,NA,"Arbusto de aproximadamente 1,5m de altura. Flores amarelas e laranjas.","HUFSJ007832",NA,NA,"(L.) DC.","Almeida, RF d","41","Minas Gerais","Tiradentes","Serra de São José, trilha do Mangue.","-44.196686","-21.110519","HUFSJ007832_v00 HUFSJ007832_v01 HUFSJ007832_v02 HUFSJ007832_v03","102","102",NA,NA,NA,NA,"-44.196686","-21.110519","2017","06","13",NA,NA,NA,NA,NA
"2078","2019-07-16 10:36:06-03","UFSJ","HUFSJ","8791","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Alves, LL; Costa, MTR; Sobral, M","2016","04","20",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,6m de altura, flores amarelas e laranjas. Em plantas jovens, folhas pilosas em ambas as faces, em plantas velhas, folhas pilosas na face abaxial e glabra na face adaxial.","HUFSJ008791",NA,NA,"(L.) DC.","Almeida, RF d","99","Minas Gerais","Ritápolis","Estrada de terra depois da cachoeira do Jaburu, próximo a uma pequena pedreira.","-44.359667","-21.031528",NA,"101","101",NA,NA,NA,NA,"-44.359667","-21.031528","2017","06","13",NA,NA,NA,NA,NA
"2079","2019-07-16 10:36:06-03","UFSJ","HUFSJ","9057","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Pereira, CC","2017","03","10",NA,"Brasil",NA,NA,"Árvore, 2-2,5 m, florida.","HUFSJ009057",NA,NA,"(L.) DC.","; Alves, L L","3","Minas Gerais","Prados","Indivíduo coletado no Morro de São João.","-44.117167","-21.047917",NA,"100","100",NA,NA,NA,NA,"-44.117167","-21.047917","2017","03","07",NA,NA,NA,NA,NA
"2080","2019-12-20 18:46:35-03","UFSJ","HUFSJ","8989","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Alves, LL; Costa, MTR; Sobral, M","2016","10","18",NA,"Brasil",NA,NA,"Árvore, ca. 2,5m de altura, flores amarelas e laranjas.","HUFSJ008989",NA,NA,"(L.) DC.","Alves, LL","119","Minas Gerais","Nazareno","Beira de estrada, campo recém queimado. BR 265. Próximo à Nazareno.","-44.692472","-21.255944","HUFSJ008989_v00 HUFSJ008989_v01 HUFSJ008989_v02 HUFSJ008989_v03 HUFSJ008989_v04 HUFSJ008989_v05 HUFSJ008989_v06 HUFSJ008989_v07 HUFSJ008989_v08 HUFSJ008989_v09 HUFSJ008989_v10 HUFSJ008989_v11 HUFSJ008989_v12 HUFSJ008989_v13 HUFSJ008989_v14 HUFSJ008989_v15","984","984",NA,NA,NA,NA,"-44.692472","-21.255944","2016","10",NA,NA,NA,NA,NA,NA
"2081","2019-07-16 10:36:06-03","UFSJ","HUFSJ","9301","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Costa, MTR; et al.","2017","08","05",NA,"Brasil",NA,NA,"Arbusto 0,75 m de altura, flores amarelas.","HUFSJ009301",NA,NA,"(L.) DC.","Alves, LL","1060","Minas Gerais","São João del-Rei","Campo rupestre, Serra do Lenheiro.","-44.505478","-21.248486","HUFSJ009301_01 HUFSJ009301_02","119","119",NA,NA,NA,NA,"-44.505478","-21.248486","2017","09",NA,NA,NA,NA,NA,NA
"2082","2019-07-16 10:36:06-03","UFSJ","HUFSJ","9296","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Costa, MTR; Alves, LL; Pereira, CC","2017","04","26",NA,"Brasil",NA,NA,"Arbusto, frutos.","HUFSJ009296",NA,NA,"(L.) DC.","Alves, LL","903","Minas Gerais","São João del-Rei","Campo rupestre imediato à estrada para Trindade, bairro Tijuco, Serra do Lenheiro.","-44.485272","-21.236175",NA,"99","99",NA,NA,NA,NA,"-44.485272","-21.236175","2017","09",NA,NA,NA,NA,NA,NA
"2083","2019-12-20 18:46:35-03","UFSJ","HUFSJ","8044","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Costa, MTR; Costa, MA; Resende, PC","2015","03","13",NA,"Brasil",NA,NA,"Arbusto de 0,6 m de altura com flores amarelas.","HUFSJ008044",NA,NA,"(L.) DC.","Almeida, RF d","397","Minas Gerais","São João del-Rei","Serra do Lenheiro","-44.491028","-21.235194",NA,"108","108",NA,NA,NA,NA,"-44.491028","-21.235194","2017","06","13",NA,NA,NA,NA,NA
"2084","2019-07-16 10:36:06-03","UFSJ","HUFSJ","9291","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Costa, MTR; Silva, DR","2017","04","14",NA,"Brasil",NA,NA,"Arbusto 0,4 m de altura, frutos.","HUFSJ009291",NA,NA,"(L.) DC.","Alves, LL","802","Minas Gerais","São João del-Rei","Campo rupestre, Serra do Lenheiro.","-44.466256","-21.221833","HUFSJ009291_01 HUFSJ009291_02","98","98",NA,NA,NA,NA,"-44.466256","-21.221833","2017",NA,NA,NA,NA,NA,NA,NA
"2085","2019-07-16 10:36:06-03","UFSJ","HUFSJ","9299","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Costa, MTR; Silva, DR; Carvalho, L","2017","07","14",NA,"Brasil",NA,NA,"Arbusto 0,8 m de altura, flores amarelas e alaranjadas.","HUFSJ009299",NA,NA,"(L.) DC.","Alves, LL","1005","Minas Gerais","São João del-Rei","Campo rupestre, Senhor dos Montes.","-44.450847","-21.221044","HUFSJ009299_01 HUFSJ009299_02","97","97",NA,NA,NA,NA,"-44.450847","-21.221044","2017",NA,NA,NA,NA,NA,NA,NA
"2086","2019-07-16 10:36:06-03","UFSJ","HUFSJ","8745","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Alves, LL; Sobral, M; Costa, MTR","2016","04","07",NA,"Brasil",NA,NA,"Arbusto, ca. 2m de altura, flores amarelas e laranjas, folhas coriáceas pilosas e alvas na face abaxial, verde oliva e glabra na face adaxial.","HUFSJ008745",NA,NA,"(L.) DC.","Almeida, RF d","86","Minas Gerais","São João del-Rei","Beira de estrada. BR 265 entre trevo de Madre de Deus e São João del-Rei.","-44.360861","-21.209375","HUFSJ008745_v00 HUFSJ008745_v02 HUFSJ008745_v03 HUFSJ008745_v04 HUFSJ008745_v05 HUFSJ008745_v06 HUFSJ008745_v07 HUFSJ008745_v08 HUFSJ008745_v09 HUFSJ008745_v10 HUFSJ008745_v11","103","103",NA,NA,NA,NA,"-44.360861","-21.209375","2017","06","13",NA,NA,NA,NA,NA
"2087","2019-12-20 18:46:35-03","UFSJ","HUFSJ","7827","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Alves, LL; Costa, MRT","2015","05","22",NA,"Brasil",NA,NA,"Arbusto de aproximadamente 0,80m de altura. Flores amarelas e laranjas.","HUFSJ007827",NA,NA,"(L.) DC.","Almeida, RF d","36","Minas Gerais","São João del-Rei","Serra do Lenheiro. Trilha, lateralmente à esquerda da trilha principal, que leva à torre.","-44.30135","-21.157981",NA,"105","105",NA,NA,NA,NA,"-44.30135","-21.157981","2017","06","13",NA,NA,NA,NA,NA
"2088","2019-12-20 18:46:35-03","UFSJ","HUFSJ","7349","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Alves, LL; Costa, MRT; Carvalho, SN","2015","04","10",NA,"Brasil",NA,NA,"Arbusto, flores amarelas e laranjas. Caule espesso.","HUFSJ007349",NA,NA,"(L.) DC.","Almeida, RF d","21","Minas Gerais","São João del-Rei","Serra do Lenheiro, estrada que chega na torre.","-44.305683","-21.155778","HUFSJ007349_v00 HUFSJ007349_v01 HUFSJ007349_v02 HUFSJ007349_v03 HUFSJ007349_v04","957","957",NA,NA,NA,NA,"-44.305683","-21.155778","2017","06","13",NA,NA,NA,NA,NA
"2089","2019-12-20 18:46:35-03","UFSJ","HUFSJ","10073","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Alves, LL; Sobral, M","2018","10","16",NA,"Brasil",NA,NA,"Arbusto,ca. 1,8 m alt., flores amarelas a vermelhas, elaióforos vinhos. Sépalas revolutas na antese, face adaxial vinho.","HUFSJ010073",NA,NA,"(L.) DC.","Alves, LL","236","Minas Gerais","São João del-Rei","Serra do Lenheiro, subida pelo Lenheiros, próximo à queda d'água.","-44.286511","-21.140175",NA,"101","101",NA,NA,NA,NA,"-44.286511","-21.140175","2018","10",NA,NA,NA,NA,NA,NA
"2090","2019-12-20 18:46:35-03","UFSJ","HUFSJ","8244","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Alves, LL; Costa, MTR; Carvalho, SN","2015","10","16",NA,"Brasil",NA,NA,"Subarbusto, flores amarelas e laranjas. Fruto verde, tipo drupa.","HUFSJ008244",NA,NA,"(L.) DC.","Almeida, RF d","43","Minas Gerais","São João del-Rei","Serra do Lenheiro, subida pela parte de trás da igreja São José.","-44.289056","-21.127567","HUFSJ008244_v00 HUFSJ008244_v01 HUFSJ008244_v02","102","102",NA,NA,NA,NA,"-44.289056","-21.127567","2017","06","13",NA,NA,NA,NA,NA
"2091","2019-12-20 18:46:35-03","UFSJ","HUFSJ","1275","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Sobral, M; Guimarães, R; Teixeira, LR","2010","08","26",NA,"Brasil",NA,NA,"Subarbusto 0,5 m, em campo rupestre; flores amarelas.","HUFSJ001275",NA,NA,"(L.) DC.",NA,"13307","Minas Gerais","Tiradentes","Trilha do Mangue, Águas Santas, Serra de São José","-44.867972","-21.100333","HUFSJ001275_v00 HUFSJ001275_v01","108","108",NA,NA,NA,NA,"-44.867972","-21.100333",NA,NA,NA,NA,NA,NA,NA,NA
"2092","2019-07-16 10:36:06-03","UFSJ","HUFSJ","8938","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Alves, LL; Carvalho, SN","2016","07","08",NA,"Brasil",NA,NA,"Arbusto, ca. 1,2m de altura. Flores amarelas a laranjas, frutos drupáceos verdes.","HUFSJ008938",NA,NA,"(L.) DC.","Almeida, RF d","108","Minas Gerais","Tiradentes","Serra de São José. Trilha subindo pelas Águas Santas.","-44.224222","-21.099219","HUFSJ008938_v00 HUFSJ008938_v01 HUFSJ008938_v02 HUFSJ008938_v03 HUFSJ008938_v04 HUFSJ008938_v05 HUFSJ008938_v06 HUFSJ008938_v07","102","102",NA,NA,NA,NA,"-44.224222","-21.099219","2017","06","13",NA,NA,NA,NA,NA
"2093","2019-12-20 18:46:34-03","UFSJ","HUFSJ","8457","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Maruyama, A; Martins, C","2015","11","24",NA,"Brasil",NA,NA,"Arbusto ca. 1,8 m alt., inserida em Cerrado Stricto Senso. Frutos imaturos.","HUFSJ008457",NA,NA,"(L.) DC.","Maruyama, A","182","Goiás","Campo Alegre de Goiás","Faixa de servidão da BR-050","-48.388072","-17.890825",NA,"960","960",NA,NA,NA,NA,"-48.388072","-17.890825","2015","11","24",NA,NA,NA,NA,NA
"2094","2020-09-22 13:48:52-03","USP","SPFW","6055","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","subterranea","Byrsonima subterranea","Ceccantini, G.C.T. de Almeida, A.F.; Oliveira, F.P.","2012","08","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Brade;Markgr.","A.M. Amorim","3814","Tocantins","Almas",NA,"-47.163611","-11.643889",NA,NA,NA,NA,NA,NA,NA,"47º09'49''W","11º38'38''S",NA,NA,NA,NA,NA,NA,NA,NA
"2095","2020-09-22 13:48:52-03","USP","SPFW","4649","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","subterranea","Byrsonima subterranea","Ceccantini, G.C.T.","2012","07","21",NA,"Brasil",NA,NA,"Coleta de perfilho.",NA,NA,NA,"Brade ;Markgr.","A. Amorim 2012","3782","Tocantins","Almas",NA,"-47.170556","-11.708333",NA,"389","389",NA,NA,NA,NA,"47º10'14''W","11º42'30''S",NA,NA,NA,NA,NA,NA,NA,NA
"2096","2020-09-22 13:48:52-03","USP","SPFW","6398","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","subterranea","Byrsonima subterranea","Ceccantini, G.C.T.","2012","08","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Brade ;Markgr.",NA,"3797","Tocantins","Almas",NA,"-47.1702995300293","-11.5735998153687",NA,NA,NA,"70348","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2097","2020-09-22 13:48:52-03","USP","SPFW","2559","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Melo Jr, J.C.F. Bartz, M.C.; Andreacci, F.; Garcia, R.J.F.; Cardim, R.H.H.","2006","10","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(L.) DC.","J.R. Pirani","601","Minas Gerais","Matozinhos",NA,"-43.882333","-19.50775",NA,"758","758",NA,NA,NA,NA,"43º52'56,4''W","19º30'27,9''S",NA,NA,NA,NA,NA,NA,NA,NA
"2098","2020-09-22 13:48:52-03","USP","SPFW","2485","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Melo Jr, J.C.F. Bartz, M.C.; Andreacci, F.; Garcia, R.J.F.; Cardim, R.H.H.","2006","10","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(L.) DC.","P.D. Carvalho - X.2009","524","Minas Gerais","Matozinhos",NA,"-43.969944","-19.454361",NA,"711","711",NA,NA,NA,NA,"43º58'11,8''W","19º27'15,7''S",NA,NA,NA,NA,NA,NA,NA,NA
"2099","2020-09-22 13:48:52-03","USP","SPFW","5922","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Pace, M.R. Alcantara, S.; Drequeceler, K.P.","2013","02","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(L.) DC.","R.F. Almeida ;A. Francener","301","Goiás","Pirenópolis",NA,"-48.875778","-15.722778",NA,NA,NA,NA,NA,NA,NA,"48º52'32,8''W","15º43'22,0''S",NA,NA,NA,NA,NA,NA,NA,NA
