"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","individualCount","fieldNumber","typeStatus","relatedCatalogItem"
"49","2020-11-04 12:18:45-03","ESALQ","ESA","108768","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense",NA,"Rodrigues, M.E.F.","Rodrigues, M.E.F.","2007","01","19","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"ESA108768","ESA108768","Magnoliophyta",NA,"86.0",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"50","2020-11-04 12:15:56-03","ESALQ","ESA","116109","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense",NA,"Macedo, C.L.","Macedo, C.C.L.","2009","01","01","Brasil","São Paulo","Mairiporã","-46.5800018310547","-23.3099994659424",NA,NA,NA,"ESA116109","ESA116109",NA,NA,"30.0",NA,NA,NA,NA,NA,NA,NA,"15840","auto",NA,NA,NA,NA,NA,NA
"51","2020-11-04 12:18:45-03","ESALQ","ESA","108770","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense",NA,"Rodrigues, M.E.F.","Rodrigues, M.E.F.","2007","05","03","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"ESA108770","ESA108770","Magnoliophyta",NA,"124.0",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"52","2020-11-04 12:15:56-03","ESALQ","ESA","116085","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense",NA,"Macedo, C.L.","Rodrigues, M.E.F.","2006","09","01","Brasil","São Paulo","São Bernardo do Campo","-46.560001373291","-23.6900005340576",NA,NA,NA,"ESA116085","ESA116085",NA,NA,"76.0",NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"53","2020-11-04 12:15:56-03","ESALQ","ESA","116103","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense",NA,"Rodrigues, M.E.F.","Rodrigues, M.E.F.","2007","09","01","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"ESA116103","ESA116103",NA,NA,"377.0",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"54","2020-11-19 10:24:51-03","CPAP","CPAP","18013","PreserverdSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","V. J. Pott","Pott, V. J.","1998","08","29","Brasil","MS","Aquidauana","-55.512778","-20.072778","55°30'46'' W","20°04'22'' S","Erva ereta. Planta verde azulada, pilosa. FLOR: estéril. FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Barranco de rio e área de inundação. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,NA,NA,"3650",NA,"Fazenda Taboco; rio Taboco, próximo a ponte da sede; Sub-região de Aquidauana; Pantanal",NA,NA,NA,"1998","11",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-19 10:24:51-03","CPAP","CPAP","18028","PreserverdSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","V. J. Pott","Pott, V. J.","1998","08","30","Brasil","MS","Aquidauana","-55.639167","-20.081389","55°38'21'' W","20°04'53'' S","Planta ereta, 1-2m de altura. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: Muito frequente. AMBIENTE: Campo inundável próximo ao rio. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,NA,"3665",NA,"Fazenda Taboco, 1Km rio acima, da sede; Sub-região de Aquidauana; Pantanal",NA,NA,NA,"1998","08",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-19 10:24:51-03","CPAP","CPAP","7323","PreserverdSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga",NA,"Pott, V. J.","1990","02","15","Brasil","MS","Corumbá","-57.05","-19.233333","57°03' W","19°14' S","Erva decumbente 1-2m de altura. FLOR: . FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Muito frequente. AMBIENTE: Beira de estrada. SUBSTRATO: solo argiloso-arenoso. RELEVO: inclinado.",NA,NA,NA,NA,"1298",NA,"Estrada da Manga, próximo ao Leque, Pantanal","95","95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-19 10:24:54-03","CPAP","CPAP","15496","PreserverdSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.",NA,"Calheiros, D. F.","1997","03","18","Brasil","MS","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"Erva estolonífera. FLOR: esverdeada. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Abundante. AMBIENTE: Campo inundável. SUBSTRATO: argiloso. RELEVO: plano.",NA,NA,NA,NA,"07",NA,"Entre Baía do Castelo e rio Paraguai",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"58","2020-11-19 10:24:54-03","CPAP","CPAP","4842","PreserverdSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.","A. Pott; V. J. Pott","Pott, A.","1987","10","21","Brasil","MS","Corumbá","-57.266667","-19.533333","57°16' W","19°32' S","Subarbusto cespitoso ereto glauco 2-3m de altura. FLOR: não vista. FRUTO: não visto. INTERESSE: Forrageira. FREQUÊNCIA: Dominante. AMBIENTE: Vegetação arbustiva da margem do rio, inundável. SUBSTRATO: solo areno-argiloso-orgânico. RELEVO: plano.",NA,NA,NA,NA,"3664",NA,"Fazenda Acurizal; Sub-região do Nabileque; Pantanal - beira do rio Miranda","90","90",NA,"1987","10",NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-02-15 11:47:54-02","IPA","IPA","22033","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Costa; Silva, M.B.","Harley, R.M.","1974","02","04","Brasil","Bahia",NA,"-41.35","-13","-41.35","-13","Tall tufted grass 2,5 m high.","IPA0022033",NA,"Plantae",NA,"15961","Southern America","Serra do Sincorá, By Rio Cumbuca cerca de 3km. S. of Mucugê, near site of small dam on road to Cascavel. Riverside, damp sandy soil, sandstone rocks and partly burnt-over vegetation. This plant growing in marshy ground beside river.","850","850",NA,"2005","03",NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-08-27 13:25:57-03","IAP","PACA-AGP","117890","PreservedSpecimen","Plantae","Gramineae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Schneider, P.H.","Schneider, P.H.","2015","03","26","Brasil","RS","Novo Hamburgo","-51.08435","-29.734417","51º5.061'W","29º44.065'S","Hábito: terrícola","PACA117890",NA,"Magnoliophyta","Cyperales",NA,NA,"Baixo Sinos",NA,NA,NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"61","2019-08-27 13:26:01-03","IAP","PACA-AGP","70471","PreservedSpecimen","Plantae","Gramineae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","H. Longhi Wagner","Jarenkow","1986","11","30","Brasil","RS","Capão do Leão","-52.4838981628418","-31.7632999420166",NA,NA,"Herb. PEL 9321&nf;Conf. A. Guglieri 01.200 Habitat: em baira de banhado","PACA070471",NA,"Magnoliophyta","Cyperales","506",NA,"- Horto Bot. - Irm. Teodoro Luiz",NA,NA,NA,"1988","08","28605","auto",NA,"Liliatae",NA,NA,NA,NA
"62","2019-08-27 13:26:01-03","IAP","PACA-AGP","76232","PreservedSpecimen","Plantae","Gramineae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","E. Cavalheiro","H. Longhi-Wagner","1989","01","05","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"muito comum, formando macegas desnsas de 2,5 m de altura; laminas planas com pelos densos e rijos próximos a base e diminunindo para o ápice da face ventral, panícula cônica.&nf;conf. a. Guglieri 03.2000 Habitat: beira da água","PACA076232",NA,"Magnoliophyta","Cyperales","1984",NA,"Ilha dos Marinheiros",NA,NA,NA,"1989",NA,"29946","auto",NA,"Liliatae",NA,NA,NA,NA
"63","2019-08-27 13:26:01-03","IAP","PACA-AGP","51731","PreservedSpecimen","Plantae","Gramineae","Panicum","rivulare","Panicum rivulare","Trin.","J.R. Swallen","Rambo, B.","1952","01","08","Brasil","RS","Palmares do Sul","-50.5097007751465","-30.2577991485596",NA,NA,"Emrich-Rambo de P.sp.; fr. Habitat: in palude","PACA051731",NA,"Magnoliophyta","Cyperales",NA,NA,"ad Lagoa dos Patos",NA,NA,NA,NA,NA,"31350","auto",NA,"Liliatae",NA,NA,NA,NA
"64","2019-08-27 13:26:01-03","IAP","PACA-AGP","38317","PreservedSpecimen","Plantae","Gramineae","Panicum","rivulare","Panicum rivulare","Trin.","J.R. Swallen","Rambo, B.","1948","11","24","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"fr. Habitat: in paludosis alte dumetosis","PACA038317",NA,"Magnoliophyta","Cyperales",NA,NA,"Esteio",NA,NA,NA,NA,NA,"10287","auto",NA,"Liliatae",NA,NA,NA,NA
"65","2020-12-20 21:19:02-03","UFV","VIC","3036","PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.","Chase, A.","Chase, A.","1929","11","15","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,"VIC003036","VIC003036",NA,NA,"10219",NA,"Entre São Miguel e Silvestre, Em lama.",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"66","2019-11-21 14:42:34-03","UFJF","CESJ","23818","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","P.L. Viana","L. Krieger","1988","02","02","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"Touceira alta 2 m à beira de córrego robusta, ereta, inflorescência piramidal.","CESJ023818",NA,"Angiosperma",NA,"CESJ2440","América do Sul","Dom Pedro",NA,NA,NA,"2005","09","36144","auto",NA,NA,NA,NA,NA,NA
"67","2019-11-21 14:42:34-03","UFJF","CESJ","1323","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","P.L. Viana","L. Roth","1949","02","18","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"Erva alta do brejo.","CESJ001323",NA,"Angiosperma",NA,"s.n.","América do Sul","Fazenda da Cachoeira",NA,NA,NA,"2008","07","36144","auto",NA,NA,NA,NA,NA,NA
"68","2019-11-21 14:42:34-03","UFJF","CESJ","46734","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","P.L. Viana","F.S. Souza; P.L. Viana; N.L. Abreu; L. Menini Neto; C.N. Matozinhos; T. Mota; T.U.P. Konno","2006","01","21","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"Em brejo. Planta aprox. 2m de altura.","CESJ046734",NA,"Angiosperma",NA,"141","América do Sul","Serra Negra, Fazenda da Tiririca.",NA,NA,NA,"2006","01","20815","auto","21",NA,NA,NA,NA,NA
"69","2019-11-21 14:42:34-03","UFJF","CESJ","41364","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","P.L. Viana","M.O.D. Pivari; F.M.Costa; L.G.S.Soares","2004","01","08","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"Erva, ca. 2 m de alt.; Aquática emergente, heliófita. Presente em região marginal da lagoa, substrato arenoso - lodoso, ca. 20 cm de profundidade. Folhas inferiores castanhas e superiores verdes. Frutos esverdeados.","CESJ041364",NA,"Angiosperma",NA,"271","América do Sul","APA Lagoa Silvana",NA,NA,NA,"2008","07","49886","auto",NA,NA,NA,NA,NA,NA
"70","2019-11-21 14:42:51-03","UFJF","CESJ","1211","PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trian.","L. Krieger","L. Krieger",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,"CESJ001211",NA,"Angiosperma",NA,"CESJ1211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-21 14:42:51-03","UFJF","CESJ","7799","PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trian.","R.M.Pereira","L. Krieger","1970","01",NA,"Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"Em terreno de brejo. Robusto; estolhos de vários metros. Estames arroxeados.","CESJ007799",NA,"Angiosperma",NA,"CESJ7799","América do Sul",NA,NA,NA,NA,"1976","07","36144","auto","15",NA,NA,NA,NA,NA
"72","2021-04-07 11:47:24-03","UFMS","CGMS","23018","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","A. Guglieri","G.A. Damasceno-Junior; A. Guglieri; F.J.M. Caporal; F. Macedo-Alves; E.C. Bertazzoni","2006","12","12","Brasil","Mato Grosso do Sul","Campo Grande","-54.2852777","-20.5483333","-54,2852777","-20,5483333",NA,"CGMS1052425",NA,NA,NA,"4683",NA,"APA do Guariroba.","481","481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-04-07 11:47:24-03","UFMS","CGMS","65765","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","A. Pott","A. Pott; V.J. Pott","2015","11","11","Brasil","Mato Grosso do Sul","Jateí","-53.7183334","-22.9297223","-53,7183334","-22,9297223",NA,"CGMS1098726",NA,NA,NA,"17008",NA,"Parque Estadual das Várzeas do Rio Ivinhema.","240","240",NA,"2015","11",NA,NA,"11",NA,NA,NA,NA,NA
"74","2021-04-07 11:47:24-03","UFMS","CGMS","18579","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","A. Guglieri","G.A. Damasceno-Junior; A. Guglieri; F.J.M. Caporal; F. Macedo-Alves; E.C. Bertazzoni","2006","12","12","Brasil","Mato Grosso do Sul","Campo Grande","-54.2833333","-20.5483333","-54,2833333","-20,5483333","Coordenadas originais:20°32#?#54,10'S 54°17#?#68,00'W Habitat: Campo inundável solo srenoso , relevo plano Habito: Herbáceo.","CGMS1047881",NA,NA,NA,"4683",NA,NA,"481","481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-04-07 11:47:24-03","UFMS","CGMS","59860","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","V.J. Pott","B.A. Coutinho; C. Aoki, C.H. Simão","2012","02","19","Brasil","Mato Grosso do Sul","Aquidauana","-55.8644444","-20.3013889","-55,8644444","-20,3013889","Inflorescência branca. Fruto ausente. Habitat: Pantanal. Habito: Planta aquática emergente, enraizada em baceiro.","CGMS1089763",NA,NA,NA,"195",NA,"Baía Grande - Estância Pôr-do-Sol.","140","140",NA,"2013","05",NA,NA,"12",NA,NA,NA,NA,NA
"76","2021-04-07 11:47:24-03","UFMS","CGMS","39248","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","A. Pott; V.J. Pott","M.F. Barros; T.G. Freitas; C.S. Souza","2013","07","09","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.9833333","-19.9461111","-57,9833333","-19,9461111","Flor branca. Habitat: Pantanal. Rio Paraguai. Baceiro. Relevo plano. Habito: Erva.","CGMS1068630",NA,NA,NA,"16",NA,"Forte coimbra.","87","87",NA,"2013","07",NA,NA,"09",NA,NA,NA,NA,NA
"77","2021-04-07 11:47:24-03","UFMS","CGMS","70466","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga",NA,"V.J. Pott; A. Pott","2002","03","05","Brasil","Mato Grosso do Sul","Camapuã","-54.1663889","-19.3275","-54,1663889","-19,3275",NA,"CGMS1069849",NA,NA,NA,"5266",NA,"Córrego Barreiro, estrada MS-142, 36 Km de camapuã.",NA,NA,NA,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-04-07 11:47:24-03","UFMS","CGMS","59321","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","V.J. Pott","S. Torrecilha; J.L.C.S. Almeida; G.P. Freitas; M.G.G. Carrijo","2015","11","09","Brasil","Mato Grosso do Sul","Jateí","-53.6541667","-22.9330556","-53,6541667","-22,9330556",NA,"CGMS1089237",NA,NA,NA,"13",NA,"Parque Estadual Várzeas do Ivinhema.","230","230",NA,"2015","11",NA,NA,"09",NA,NA,NA,NA,NA
"79","2021-04-07 11:47:24-03","UFMS","CGMS","54479","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","A. Pott","V.K.Stavis; A. Pott; M.L.Z. Colado; V.Manvailer","2015","11","09","Brasil","Mato Grosso do Sul","Jateí","-53.6561111","-22.9308334","-53,6561111","-22,9308334",NA,"CGMS1084446",NA,NA,NA,"35",NA,"Parque Estadual das Várzeas do Rio Ivinhema.","224","224",NA,"2015","11",NA,NA,"09",NA,NA,NA,NA,NA
"80","2021-04-07 11:47:24-03","UFMS","CGMS","25968","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","A. Guglieri","A. Guglieri; F.J.M. Caporal","2009","04","19","Brasil","Mato Grosso do Sul","Douradina","-54.5322223","-21.9611111","-54,5322223","-21,9611111",NA,"CGMS1055394",NA,NA,NA,"1882",NA,"BR-163; km 362.","280","280",NA,"2009","05",NA,NA,"03",NA,NA,NA,NA,NA
"81","2021-04-07 11:47:24-03","UFMS","CGMS","34589","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","V.J. Pott","R. Barbieri","2009","03","12","Brasil","Maranhão","Bacabeira","-44.315601348877","-2.97082996368408",NA,NA,"Com inflorescência. Procedência: Salvaterra 2.","CGMS1063988",NA,NA,NA,"7",NA,"Beira de Igarapé temporário (riacho) em área de capoeira, antigo cerrado.",NA,NA,NA,"2009","09","24472","auto","03",NA,NA,NA,NA,NA
"82","2021-04-07 11:47:24-03","UFMS","CGMS","44211","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","A. Guglieri","C. Kozera; O.P. Kozera","2006","01","12","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"Em dreno. Habitat: Várzea. Habito: Erva. 2m de altura.","CGMS1074180",NA,NA,NA,"2896",NA,"Ponte dos Arcos.",NA,NA,NA,"2007",NA,"27346","auto",NA,NA,NA,NA,NA,NA
"83","2021-04-07 11:47:24-03","UFMS","CGMS","44214","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","A. Guglieri","C. Kozera; O.P. Kozera","2005","11","21","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,"CGMS1074084",NA,NA,NA,"2657",NA,"Ponte dos Arcos.",NA,NA,NA,"2007",NA,"27346","auto",NA,NA,NA,NA,NA,NA
"84","2019-11-27 13:51:45-03","UFS","ASE","36702","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Mota, AC","Santos, MH; Santos, TLS; Lino, JB; Antônio, GM; Oliveira, MVN","2014","04","24","Brasil","Sergipe","Amparo de São Francisco","-36.5428","-10.0819","-36.5428","-10.0819","UTM N (8868789.506) E (736583.364).","ASE0037163","ASE0037163","Magnoliophyta",NA,"164","Southern America","Lagoa dos campinhos, Lagoa dos Campinhos",NA,NA,NA,"2015","05",NA,NA,"18",NA,NA,NA,NA,NA
"85","2019-11-27 13:51:45-03","UFS","ASE","36655","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Santos, MH","Santos, MH; Santos, TLS; Lino, JB; Antônio, GM; Oliveira, MVN","2015","04","22","Brasil","Sergipe","Amparo de São Francisco","-36.5428","-10.0819","-36.5428","-10.0819","Macrófita. UTM N (8868789.506) E (736583.364)","ASE0037116","ASE0037116","Magnoliophyta",NA,"192","Southern America","Lagoa dos campinhos, Lagoa dos Campinhos",NA,NA,NA,"2015","10",NA,NA,"21",NA,NA,NA,NA,NA
"86","2021-03-01 16:20:29-03","UNICAMP","UEC","110829","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Rodrigues, RS","Amaral, MCE; Bittrich, V; Mendonça, TG; Belinello, R","2000","02","04","Brazil","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,"Erva robusta até 1,5m.","UEC012401","UEC012401 UEC012401_01","Liliopsida",NA,"2000/11",NA,"Margem da represa do Broa, Solo arenoso, ancharcado.",NA,NA,NA,"2015","05","22843","auto","21",NA,NA,NA,NA,NA
"87","2019-08-20 10:01:21-03","UNICAMP","UEC","24964","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Rodrigues, RS","Leitão Filho, HF; Martins, FR; Mantovani, W","1981","02","06","Brazil","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"Herbáceo rizomatoso.","UEC019781","UEC019781","Liliopsida",NA,"12279",NA,"Fazenda Campininha, Reserva Biológica de Cerrado.&nf;Em área brejosa.",NA,NA,NA,"2012","05","39309","auto","17",NA,NA,NA,NA,NA
"88","2019-08-20 10:01:30-03","UNICAMP","UEC","100569","S","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","Guglieri, A","Faria, AD; Belinello, R; Galvão, JC; Aona, LYS; Matsumoto, K","1997","01","13","Brazil","São Paulo","Santa Rita do Passa Quatro","-47.4700012207031","-21.7099990844727",NA,NA,NA,"UEC088914","UEC088914","Liliopsida",NA,"97/31",NA,"Rodovia Anhanguera, km 239, Sítio Aubiri, à beira de lago.",NA,NA,NA,"2000","06","24893","auto",NA,NA,NA,NA,NA,NA
"89","2020-02-14 14:01:07-03","UFRPE","PEUFR","52909","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.)",NA,"M.C. Tonizza","2014","04","08","Brasil","Pernambuco","Petrolina","-40.327778","-9.614722","40º19'40W","09º36'53S",NA,"PEUFR052909",NA,NA,NA,NA,NA,"Pedrinhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-02-17 09:45:32-03","UFRPE","PEUFR","53393","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.)",NA,"M.C. Tonizza","2014","03","16","Brasil","Bahia","Sobradinho","-40.135556","-9.753056","40º08'08W","09º45'11S",NA,"PEUFR053393",NA,NA,NA,NA,NA,"Chico Periquito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-01-17 11:23:36-02","PUCRS","MPUC","6927","S","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","Equipe do Projeto",NA,"1989","12","13","Brasil","SC","Concórdia","-52.0277778","-27.2344444","-52.0277778000","-27.2344444000",NA,NA,NA,NA,"Poales",NA,"South America","Estreito",NA,NA,NA,"1989","01",NA,NA,"01","Liliopsida","1",NA,NA,NA
