"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","typeStatus"
"698","2019-12-09 17:30:56-03","UFPR","EFC","855","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Roderjan, C.V.","1986","01","14","Roderjan, C.V.","506","1986","01","14","Brasil","Paraná","Rebouças",NA,"-50.692798614502","-25.6205997467041",NA,NA,NA,NA,"Árv. 6m em floresta de galeria. Frutos maduros. __COMMOM_NAME__: Salgueiro","EFC000855",NA,NA,NA,NA,NA,NA,"23614","auto",NA,NA,NA,NA,NA,NA
"699","2019-11-13 11:31:20-03","USP","SPF","171197","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Rawitscher, FK",NA,NA,NA,"Rawitscher, FK","s.n.","1948","10","18","Argentina","Tucumán","Tafí del Valle",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00171197",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2019-11-13 11:31:20-03","USP","SPF","48418","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Schinini, A",NA,NA,NA,"Schinini, A","24943","1986","11","04","Argentina","Corrientes","Esquina",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00048418",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2019-11-13 11:31:20-03","USP","SPF","48419","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Schinini, A",NA,NA,NA,"Schinini, A","24944","1986","11","04","Argentina","Corrientes","Esquina",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00048419",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2019-11-13 11:31:20-03","USP","SPF","66940","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Krapovickas, A",NA,NA,NA,"Krapovickas, A","43440","1989","09","09","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPF00066940",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2019-11-13 11:31:20-03","USP","SPF","160206","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Oliveira, JE",NA,NA,NA,"Oliveira, JE","s.n.","1951","04","10","Brasil","Acre","Cruzeiro do Sul",NA,"-72.6699981689453","-7.63111019134521",NA,NA,NA,NA,NA,"SPF00160206",NA,NA,NA,NA,NA,NA,"123037","auto",NA,NA,NA,NA,NA,NA
"704","2019-11-13 11:31:20-03","USP","SPF","124329","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Maitê",NA,NA,NA,"Maitê","s.n.","1992","06","05","Brasil","Amazonas","Manaus",NA,"-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,"SPF00124329",NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA
"705","2019-11-13 11:31:20-03","USP","SPF","124328","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Astrid",NA,NA,NA,"Astrid","s.n.","1993","04","06","Brasil","Amazonas","Manaus",NA,"-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,"SPF00124328",NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA
"706","2019-11-13 11:31:20-03","USP","SPF","170488","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Hatschbach, G","2004",NA,NA,"Hatschbach, G","78223","2004","10","18","Brasil","Santa Catarina","Urubici",NA,"-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,"SPF00170488",NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA
"707","2019-11-13 11:31:20-03","USP","SPF","161313","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Cordeiro, I",NA,NA,NA,"Cordeiro, I","1740","1998","05","22","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"SPF00161313",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"708","2021-03-25 13:53:34-03","UNIVILLE","JOI","15491","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","L.A. Funez","2012","11","19","L.A. Funez","1261","2012","11","19","Brasil","Santa Catarina","Rodeio","Margem do Rio Itajaí-Açu.","-49.359722","-26.949722","49º21'35''W","26º56'59''S","84","84","; HABITAT: mata ciliar; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI015491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2021-03-25 13:53:34-03","UNIVILLE","JOI","1447","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","G. Hatschbach","2004","01","01","G. Hatschbach","78223","2004","10","18","Brasil","Santa Catarina","Urubici","Rio dos Bugres.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"; HABITAT: margem do rio; HABITO: Árvore","JOI001447",NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA
"710","2019-10-07 09:32:47-03","UEFS","HUEFS","32595","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Krapovickas, A.","43440","1989","09","09","Argentina","Corrientes","Corrientes","Corrientes",NA,NA,NA,NA,NA,NA,NA,"HUEFS0032595","HUEFS0032595",NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"711","2019-10-07 09:32:47-03","UEFS","HUEFS","35465","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Ferrucci, M.S.","1296","1997","09","05","Argentina","Corrientes","Mercedes","Destacamento de la Reserva Nacional Iberá.",NA,NA,NA,NA,NA,NA,"Borde de selva","HUEFS0035465","HUEFS0035465",NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"712","2019-10-07 09:32:47-03","UEFS","HUEFS","77903","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Gallinal","5552","1945","10","06","Uruguai","Flórida",NA,"Cerro Colorado, San Pedro del Timote.",NA,NA,NA,NA,NA,NA,NA,"HUEFS0077903","HUEFS0077903",NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"713","2019-10-07 09:32:47-03","UEFS","HUEFS","77904","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Kuhlmann, M.",NA,"1953","08",NA,"Brasil","São Paulo",NA,"Cultivada em São Paulo, Vila Galvão",NA,NA,NA,NA,NA,NA,NA,"HUEFS0077904","HUEFS0077904",NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"714","2019-10-07 09:32:47-03","UEFS","HUEFS","104526","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Hatschbach, G.","78223","2004","10","18","Brasil","Santa Catarina","Urubici","Rio dos Bugres.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"Margem do Rio.","HUEFS0104526","HUEFS0104526",NA,NA,NA,"Angiospermae","Malpighiales","30102","auto","Rosanae",NA,NA,NA,NA,NA
"715","2017-03-10 10:21:55-03","F","FMNH-SEEDPLANTS","V0416847F","PreservedSpecimen","Plantae","Salicaceae","Salix","chilensis","Salix chilensis",NA,"J. Cuatrecasas",NA,NA,NA,"J. Cuatrecasas et al.","27282","1969","1","30","Colombia","Amazonas",NA,NA,"-72","-1",NA,NA,NA,NA,NA,"V0416847F","V0416847F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"716","2015-03-07 08:10:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana",NA,"N. Hensold : Field Museum of Natural History",NA,NA,NA,"J. Mostacero L. & et al.","1103","1986","5","26","Peru","La Libertad","Trujillo","Trujillo, alrededores de Simbal",NA,NA,NA,NA,"550",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"717","2018-05-14 16:37:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana",NA,"RRC ID Flag",NA,NA,NA,"G. G. Hatschbach","50339","1986","1","23","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"50339",NA
"718","2018-05-14 16:13:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana",NA,"RRC ID Flag",NA,NA,NA,"A. Krapovickas","43440","1989","9","9","Argentina","Corrientes",NA,NA,"-58","-29",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"43440",NA
"719","2019-06-11 13:11:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana",NA,"RRC ID Flag",NA,NA,NA,"C. Díaz S. & M. Alexiades","3121","1988","11","20","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"3121",NA
"720","2019-06-11 12:40:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana",NA,"RRC ID Flag",NA,NA,NA,"R. B. Foster","9642","1984","7","18","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"9642",NA
"721","2019-06-11 13:09:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana",NA,"RRC ID Flag",NA,NA,NA,"I. G. Vargas C.","1","1988","10","10","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"1",NA
"722","2019-06-11 13:09:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana",NA,"RRC ID Flag",NA,NA,NA,"M. Rimachi Y.","194","1973","4","16","Peru","Loreto",NA,NA,"-75","-4",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"194",NA
"723","2019-06-11 13:09:48-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana",NA,"RRC ID Flag",NA,NA,NA,"S. Venturi","5240","1927","9","14","Argentina","Jujuy",NA,NA,"-66","-23",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"5240",NA
"724","2018-05-14 16:36:19-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana",NA,"RRC ID Flag",NA,NA,NA,"G. G. Hatschbach","23278","1969","11","16","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"23278",NA
"725","2019-06-11 13:09:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana",NA,"RRC ID Flag",NA,NA,NA,"J. Schunke V.","4956","1971","6","3","Peru","San Martín",NA,NA,"-76.8333","-7",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"4956",NA
"726","2019-06-11 12:38:53-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana",NA,"RRC ID Flag",NA,NA,NA,"J. Cuatrecasas","27517","1969","2","25","Colombia","Valle del Cauca",NA,NA,"-76.5","3.75",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"27517",NA
"727","2017-01-17 13:18:08-02","F","FMNH-SEEDPLANTS","V0081417F","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana",NA,NA,NA,NA,NA,"M. Weigend","97/572","1997","9","28","Peru","Ica","Chincha Alta","Río San Juan above Chincha at border to Dept. Huancavelica","-76","-13.4",NA,NA,NA,NA,NA,"V0081417F","V0081417F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"728","2019-03-20 14:06:20-03","F","FMNH-SEEDPLANTS","V0323895F","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana",NA,NA,NA,NA,NA,"M. A. Ríos Paredes et al.",NA,"2013","9","26","Peru","Loreto",NA,"Satellite campsite (Alto Cachiyacu summit camp) on Rapid Biological and Social Inventory #26.","-76.775","-5.86724722",NA,NA,"1700","1950",NA,"V0323895F","V0323895F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"729","2019-01-25 15:37:07-02","IAC","IAC","21136","S","Plantae","Salicaceae-3.Salicoideae","Salix","humboldtiana","Salix humboldtiana","Willd.","B. Rambo","1950","12","01","B. Rambo","49283","1950","12","01","Brasil","Rio Grande do Sul","Gravataí",NA,"-50.9919","-29.9444","-50.9919","-29.9444",NA,NA,"Doação herbário do Instituto Miguel Lillo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2019-01-25 15:37:07-02","IAC","IAC","21217","S","Plantae","Salicaceae-3.Salicoideae","Salix","humboldtiana","Salix humboldtiana","Willd.","B. Rambo","1950","12","01","B. Rambo","49283","1950","12","01","Brasil","Rio Grande do Sul","Gravataí",NA,"-50.9919","-29.9444","-50.9919","-29.9444",NA,NA,"Doação herbário do Instituto Miguel Lillo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2019-10-03 14:20:42-03","IAC","IAC","22494","S","Plantae","Salicaceae-3.Salicoideae","Salix","humboldtiana","Salix humboldtiana","Willd.","A. Krapovickas & C.L.Cristobal","1971","08","15","A. Krapovickas & C.L. Cristóbal","s/nº","1971","08","15","Argentina","Corrientes","Corrientes","Molina Punta.","-58.8176","-27.4868","-58.8176","-27.4868",NA,NA,"Plantas de Argentina n. 19598.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2019-10-03 14:20:42-03","IAC","IAC","22495","S","Plantae","Salicaceae-3.Salicoideae","Salix","humboldtiana","Salix humboldtiana","Willd.","A. Krapovickas & C.L. Cristóbal","1971","08","15","A. Krapovickas & C.L. Cristóbal","s/nº","1971","08","15","Argentina","Corrientes","Corrientes","Molina Punta","-58.8176","-27.4868","-58.8176","-27.4868",NA,NA,"Plantas de Argentina n. 19597.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2019-01-25 15:37:07-02","IAC","IAC","17550","S","Plantae","Salicaceae-3.Salicoideae","Salix","humboldtiana","Salix humboldtiana","Willd.","J.M. Tucker","1942","01","24","J.M. Tucker","818","1942","01","24","El Salvador","San Miguel",NA,NA,NA,NA,NA,NA,NA,NA,"Plantas recebidas da Universidade da Califórnia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2020-07-23 12:21:46-03","CEPLAC","CEPEC","75917","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana",NA,"A. Krapovickas",NA,NA,NA,"A. Krapovickas","43440","1989","09","09","Argentina",NA,"buenos aires","Corrientes. Barrannco do Rio Parana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA,NA,NA
"735","2020-07-23 12:21:46-03","CEPLAC","CEPEC","101649","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana",NA,"E. H. A. Rodrigues",NA,NA,NA,"H. Lorenzi",NA,"1991","09","30","Brasil","São Paulo","PIRACICABA","Estrada Piracicaba/Anhembi.","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Salseiro, chorão",NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,"30/12/1991",NA,NA,NA,NA
"736","2019-04-02 09:32:35-03","URICER","HPBR","6797","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","IRGANG, B. E.",NA,NA,NA,"GASTAL, C. S. et. al.",NA,"2000","12","05","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"Cerca de 7km abaixo do Estreito Augusto César, na margem gaúcha do Rio Uruguai, Lagoa 1","HPBR006797",NA,NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,"1",NA,NA
"737","2019-02-27 14:03:38-03","UFSJ","HUFSJ","643","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Atala, AC","s.n.",NA,NA,NA,"Brasil","Minas Gerais","São João del-Rei","Mata Ciliar do Rio das Mortes",NA,NA,NA,NA,NA,NA,NA,"HUFSJ000643",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2020-11-04 17:30:44-03","UEM","HUEM","11271","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Carpanezzi, AA","2002","11","06","Graff, P; Maschio, W","25","2002","10","25","Brasil","Paraná","Curitiba","FOM/campo","-49.266667","-25.416667","-49.266667","-25.416667",NA,NA,"Árvore com cerca de 15 m. de altura; isolada; com botões florais; beira de rio; flores brancas abriram após prensagem; coleta no trevo do Atuba atrás da garagem da Penha, no futuro parque; antigo chiqueirão de porcos; planta do sex","HUEM000004428","HUEM000004428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2016-08-23 09:45:57-03","NHMLondon","NHM-LONDON-BOT","BM000013046","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Cyrus Longworth Lundell; b.1907; d.1994; Lundell","4303","1933","06","25","Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4590418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","2015-02-26 09:30:28-03","NHMLondon","NHM-LONDON-BOT","BM000013153","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Hatschbach","23278","1969","11","16","Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4589900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2016-08-23 09:45:59-03","NHMLondon","NHM-LONDON-BOT","BM000013154","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Ynes Enriquetta Julietta Mexia; b.1870; d.1938; Mexia","6066","1931","09","02","Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4589902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","2016-08-23 09:45:59-03","NHMLondon","NHM-LONDON-BOT","BM000013156","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Auguste François Marie Glaziou; b.1828; d.1906; Glaz.","12: 18908","1890","09","06","Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4589905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","2016-08-23 11:00:15-03","NHMLondon","NHM-LONDON-BOT","BM000013157","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Richard Spruce; b.1817; d.1893; Spruce","s.n.","1849","12",NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/48715fabcf36bf6500ee72a352a927814c0ab870/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"NHMUK:ecatalogue:4589907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","2015-02-26 09:30:28-03","NHMLondon","NHM-LONDON-BOT","BM000013158","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Huber","1564","1898","12","18","Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4589909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2015-02-26 09:30:28-03","NHMLondon","NHM-LONDON-BOT","BM000013159a","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Sello","326",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4589910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2015-02-26 09:30:28-03","NHMLondon","NHM-LONDON-BOT","BM000013159b","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Sello","2940",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4589912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2020-09-18 09:32:19-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Sapotaceae","Salix","humboldtiana","Salix humboldtiana","(Mildbr.) C.C. Berg",NA,NA,NA,NA,"Daly, DC","7710",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ebenales",NA,NA,NA,NA,NA,NA,NA,NA
"748","2020-11-12 17:01:21-03","UEL","FUEL","36843","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"J.E. de Oliveira","s.n.","1951","04","10","Brasil","Paraná","Cruzeiro do Sul","margem do Rio Juruá, margem do","-52.1605987548828","-22.9619007110596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales","14271","auto",NA,NA,NA,NA,NA,NA
"749","2020-11-12 17:01:21-03","UEL","FUEL","27341","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Hatschbach, G","1995",NA,NA,"Penteado, J","s.n.","1986","12","09","Brasil","Paraná","Ponta Grossa","Rio Tibagi","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales","46557","auto",NA,NA,NA,NA,NA,NA
"750","2020-11-12 17:01:21-03","UEL","FUEL","38988","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Hatschbach, G","2004",NA,NA,"Hatschbach, G; Cervi, AC; Barbosa, E","78223","2004","10","18","Brasil","Santa Catarina","Urubici","Rio dos Bugres","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales","30102","auto",NA,NA,NA,NA,NA,NA
"751","2019-05-06 12:02:22-03","UFU","HUFU","35442","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Mattos, J.","1965","02",NA,"Kuhlmann, M.","s.n.","1953","08",NA,"Brasil","São Paulo","Vila Galvão",NA,NA,NA,NA,NA,NA,NA,NA,"HUFU00024656","HUFU00024656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","2020-08-20 20:39:48-03","UFSC","FLOR","26235","PreservedSpecimen","Plantae","Salicaceae","Salix","chilensis","Salix chilensis","Molina","Reitz, R.","1983",NA,NA,"Reitz, R.","7412","1970","09","12","Brasil","Santa Catarina","Blumenau","Beira do Rio Itajaí- Açu.","-49.0661010742188","-26.9193992614746",NA,NA,"5","5","flor amarelada, 10m altura","FLOR0026235",NA,NA,NA,NA,NA,"Malpighiales","34291","auto",NA,NA,NA,NA,NA,NA
"753","2020-08-20 14:57:30-03","UFSC","FLOR","63746","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Funez, L.A.","2012","11","19","Funez, L.A.; Zermiani, A.E.","1261","2012","11","19","Brasil","Santa Catarina","Rodeio","Local: Margem do Rio Itajaí-Açú.","-49.359722","-26.949722","49º21'35''W","26º56'59''S","84","84","Hábito: árvore; Fruto: maduro verde com paina envolvendo as sementes.","FLOR0063746","FLOR0063746",NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
