"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","imagecode","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"850","2019-11-01 14:52:35-03","UnB","UB","2689","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Anderson, WR; Stieber, M; Kirkbride Junior, JH; Fonsêca, SG","36669","1972","03","06","Southern America","Brasil",NA,NA,"Caule com látex.; Árvore 6m. Fruto cinza.; Campo. Solo: Solo arenoso.",NA,"Dicotyledoneae",NA,"Mart.",NA,"Bahia",NA,"Duarte, AP",NA,"Ca. 100km WSW de Barreiras",NA,NA,"760","760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","2019-11-01 14:52:35-03","UnB","UB","3293","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","13642","1966","03","06","Southern America","Brasil",NA,NA,"With copious white látex.; Tree 3m x 8cm. Fruto cinza esverdeado.; Cerrado.",NA,"Dicotyledoneae",NA,"Mart.",NA,"Goiás",NA,"Marcondes - Ferreira W",NA,"Ca. 5 Km S de Cristalina","-48","-17","1200","1200","-48","-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","2019-11-01 14:52:35-03","UnB","UB","6772","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Irwin, HS","14729","1966","04","13","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Mart.",NA,"Bahia",NA,"Duarte, AP",NA,"25km de Rio Piau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2019-11-01 14:52:35-03","UnB","UB","7460","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Proença, CEB; França, F; Melo, E; Cardoso, CFR","1759","1997","05","14","Southern America","Brasil",NA,NA,"Frutos fechados. Látex branco. Fruto separado.; Árvore 3,5m. Fruto cinza.; Cerrado s.s.",NA,"Dicotyledoneae",NA,"Mart.",NA,"Bahia",NA,"Proença, CEB","Barreiras","Estrada para o Aeroporto a ca. 15 km de Barreiras","-45.048333","-12.094444","680","680","-45.048333","-12.094444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2019-11-01 14:52:35-03","UnB","UB","8288","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Simon, MF; Lima, JCM; Eiten, G; Carvalho, AM","164","1999","02","12","Southern America","Brasil",NA,NA,"Casca fissurada bege. Estéril.; Árvore 7m; Cerrado denso.",NA,"Dicotyledoneae",NA,"Mart.",NA,"Maranhão",NA,"Gomes, SM","Loreto","Estrada de Loreto para povoado Batatais, km 20 a oeste","-45.065833","-7.0725",NA,NA,"-45.065833","-7.0725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2019-11-01 14:52:35-03","UnB","UB","9171","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Gomes, SM; Ratter, JA; Bridgewater, S; Fonsêca Filho, J","240","1996","11","02","Southern America","Brasil",NA,NA,"Látex branco abundante, folhas tomentosas discolores, face adaxial esbranquiçada.; Árvore 3m; Cerrado. Topologia: Meio inclinado. Solo: Latossolo vermelho escuro, um pouco arenoso.",NA,"Dicotyledoneae",NA,"Mart.",NA,"Mato Grosso do Sul",NA,"Gomes, SM","São Pedro","48 KM NW da Vila São Pedro, 18 km trevo, entrada oposta Inocenc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2019-11-01 14:52:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Moura, EO","IFN-68712323.5","2017","07","06","Southern America","Brasil",NA,NA,"Medições na subunidade completa. Conglomerado BA-687. Subunidade 3. Subparcela 5. Indivíduo 8; Árvore; 4,5m de altura; DAP 18,8cm. Base do caule do tipo reta. Casca externa acinzentada; espessura grossa; do tipo rugosa; Campo sujo","UB0038928","Dicotyledoneae",NA,"Mart.",NA,"Bahia","UB0038928","Bijos, NR","Catolândia",NA,"-44.64","-12.24",NA,NA,"-44.64","-12.24","2017","08","22",NA,NA,NA,NA,NA,NA,NA,NA
"857","2021-01-04 10:56:55-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Zanatta, MRV; Faria, JEQ; Villarroel, D; Martins, RC","2367","2015","06","29","Southern America","Brasil",NA,NA,"Estéril; Árvore; Cerrado sentido restrito em beira de estrada",NA,"Dicotyledoneae",NA,"Mart.",NA,"Mato Grosso do Sul",NA,"Zanatta, MRV","Água Clara","(MS15) Rodovia MS 377","-52.788528","-20.384139",NA,NA,"-52.788528","-20.384139","2015","06","29",NA,NA,NA,NA,NA,NA,NA,NA
"858","2019-11-01 14:52:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Viana, G","IFN-5821011.4","2017","07","28","Southern America","Brasil",NA,NA,"Conglomerado PI-582. Subunidade 1. Subparcela 4. Indivíduo 11. Medições na subunidade completa; Árvore; 4,4m; DAP 16,3cm. Base reta. Casca externa amarela/bege, interna amarela; grossa; estriada; A espécie não apresentou abundância no","UB0129049","Dicotyledoneae",NA,"Mart.",NA,"Piauí","UB0129049",NA,"Riacho Frio",NA,"-44.819722","-9.719722",NA,NA,"-44.819722","-9.719722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2019-11-01 14:52:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Araújo, JF","IFN-9563651.10","2017","08","10","Southern America","Brasil",NA,NA,"Conglomerado BA-956. Subunidade 1. Subparcela 10. Indivíduo 13. F8; Arbusto. 2,0m de altura. Base reta. Casca cinza, internamente amarela; Cerrado denso, solo argiloso, muita serrapilheira. Rio próximo","UB0126867","Dicotyledoneae",NA,"Mart.",NA,"Bahia","UB0126867","Bijos, NR","Correntina",NA,"-44.640033","-13.320028",NA,NA,"-44.640033","-13.320028","2018","09","03",NA,NA,NA,NA,NA,NA,NA,NA
"860","2020-07-29 09:03:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Barbosa, RAA","IFN-6995361.1","2018","05","13","Southern America","Brasil",NA,NA,"Conglomerado MA-699. Subunidade 1. Subparcela 1. indivíduo 3. F8; Árvore; base reta; casca acinzentada por fora, amarelada por dentro, fina, estriada, sem odor; Área de cerrado","UB0111070","Dicotyledoneae",NA,"Mart.",NA,"Maranhão",NA,"Coutinho, TS","Carolina","Novo Sobradinho","-47.340004","-7.019998",NA,NA,"-47.340004","-7.019998","2019","12","16",NA,NA,NA,NA,NA,NA,NA,NA
"861","2021-01-04 10:56:55-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Zanatta, MRV; Faria, JEQ; Villarroel, D; Martins, RC","2338","2015","06","28","Southern America","Brasil",NA,NA,"Estéril; Árvore; Cerrado sentido restrito",NA,"Dicotyledoneae",NA,"Mart.",NA,"Mato Grosso do Sul",NA,"Zanatta, MRV","Camapuã","(MS8) Estrada Camapuã - Ribas do Rio Pardo","-53.988889","-19.617056",NA,NA,"-53.988889","-19.617056","2015","06","28",NA,NA,NA,NA,NA,NA,NA,NA
"862","2020-07-29 09:03:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Projeto Barcode Cerrado; Faria, JEQ; Farinasso, HC; Pinheiro, JDS; Santos, KF; Andrade, RR","RBS 10_s.n.","2020","03","07","Southern America","Brasil",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Sem voucher; Arbusto, ca. 1,5m; Cerrado sensu stricto. Solo vermelho sem rochas. Grau de pertubação alto",NA,"Dicotyledoneae",NA,"Mart.",NA,"Distrito Federal",NA,NA,"Brasília","Área antropizada na frente do IBGE","-47.867778","-15.9625",NA,NA,"-47.867778","-15.9625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","2019-11-01 14:52:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Gottsberger, IS; Gottsberger, GK","112-150998","1998","09","15","Southern America","Brasil",NA,NA,"Small tree, 1,5 m tall, white latex, flowers white, spermatic odor; The area has all physiognomic forms of cerrado sensu lato, gallery forests and swampy areas with Buriti palms (Mauritia flexuosa), the so-called veredas. This stand: southern lim",NA,"Dicotyledoneae",NA,"Mart.",NA,"Distrito Federal",NA,"Proença, CEB","Brasília","Estação Ecológica de Águas Emendadas, about 30 km NE of Brasília. The divide of Tocantins basin (Corrego Vereda Grande - Rio Maranhão and the Paraná basin (Corrego Brejinho - Rio São Bartolomeu) is located in the reserve. The area covers 10,500 ha","-47.583333","-15.583333",NA,NA,"-47.583333","-15.583333","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","2021-01-04 10:56:55-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Barbosa, RAA","IFN-813335","2018","03","23","Southern America","Brasil",NA,NA,"Conglomerado MA-813. Indivíduo 2. Coleta extra; Arbusto, 1,7m de altura, DAP 3,6cm. Fuste de base reta. Casca externa esbranquiçada, grossa, áspera. Casca interna amarelada; Área de Cerrado",NA,"Dicotyledoneae",NA,"Mart.",NA,"Maranhão",NA,"Gomes, BM; Neto, NEO","Alto Parnaíba",NA,"-46.430833","-9.200556",NA,NA,"-46.430833","-9.200556","2018","11","29",NA,NA,NA,NA,NA,NA,NA,NA
"865","2020-09-30 10:50:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Martins, MS; Miguel, EP; Santos, ML; Sena Jr, OD; Oliveira, KN","MSM156","2020","02","01","Southern America","Brasil",NA,NA,"Monitoramento de parcelas permanentes, UnB #?# Dep. Eng. Florestal. Parcela permanente: 12; indivíduo: 536. Indivíduo no topo do dossel; Árvore. DAP: 12,4 cm; Ht: 11.5 m; Cerradão. Estrato arbóreo alto, com dossel bem fechado, de 20 m de altura. Estrat",NA,"Dicotyledoneae",NA,"Mart.",NA,"Tocantins",NA,NA,"Palmas","Parque Estadual da Serra do Lajeado. Fragmento florestal de aproximadamente 10 há, próximo a uma das entradas do parque","-48.178583","-10.187144","650","650","-48.178583","-10.187144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","2019-11-01 14:52:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Moura, EO","IFN-68314102.8","2017","07","24","Southern America","Brasil",NA,NA,"Medições na subunidade completa. Conglomerado BA-683. Subunidade 2. Subparcela 8. Indivíduo 18; Árvore; 6,5m de altura; DAP 18,5cm. Látex branco, pouco abundante, líquido; Mata seca. Solo pedregoso","UB0038929","Dicotyledoneae",NA,"Mart.",NA,"Bahia","UB0038929","Bijos, NR","Barreiras",NA,"-45.36","-12.24",NA,NA,"-45.36","-12.24","2017","08","22",NA,NA,NA,NA,NA,NA,NA,NA
"867","2019-11-01 14:52:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Irwin, HS; Souza, R; Santos, RR","8015","1965","09","06","Southern America","Brasil",NA,NA,"Shrub ca. 1m 30 cm. tall. Corolla white; Cerrado",NA,"Dicotyledoneae",NA,"Mart.",NA,"Distrito Federal",NA,"Ferreira, WM",NA,"Chapada da Contagem, ca. 25 km N.W. of Brasília",NA,NA,"1000","1000",NA,NA,"1989","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","2020-07-29 09:03:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Projeto Barcode Cerrado; Proença, CEB; Souza, AFM; Farinasso, RC; Farinasso, HC","RBS 8_31","2019","12","18","Southern America","Brasil",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Subarbusto. Juvenil. Estéril; Cerrado denso. Latossolo",NA,"Dicotyledoneae",NA,"Mart.",NA,"Distrito Federal",NA,NA,"Brasília","Reserva Ecológica do IBGE","-47.865556","-15.939722",NA,NA,"-47.865556","-15.939722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","2019-11-01 14:52:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Gomes, MS","IFN-202162.2","2017","06","22","Southern America","Brasil",NA,NA,"Medições na subunidade completa. Conglomerado PI-202. Subunidade 2. Subparcela 2. Indivíduo 3; Árvore 10,2m, DAP 43,5cm. Base do caule do tipo reta. Casca externa de cor cinza/preta, interna de cor marrom; do tipo fendida","UB0128145","Dicotyledoneae",NA,"Mart.",NA,"Piauí","UB0128145","Bijos, NR","Guadalupe",NA,"-43.739722","-6.839722",NA,NA,"-43.739722","-6.839722","2017","08","22",NA,NA,NA,NA,NA,NA,NA,NA
"870","2020-07-29 09:03:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Projeto Barcode Cerrado; Proença, CEB; Paiva, LT; Silva, CFS; Lima, ATF; Farinasso, HC","RBS 1_71","2020","01","22","Southern America","Brasil",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); ca. 1m; Cerrado denso com árvores de até 11m e elementos de Cerradão",NA,"Dicotyledoneae",NA,"Mart.",NA,"Distrito Federal",NA,NA,"Brasília","Reserva Ecológica do IBGE","-47.878889","-15.949722",NA,NA,"-47.878889","-15.949722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","2019-11-01 14:52:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Gomes, MS","IFN-222991.7","2017","06","30","Southern America","Brasil",NA,NA,"Medições na subunidade completa. Conglomerado PI_ 222. Subunidade 1. Subparcela 7. Indivíduo 16; Árvore 8m, DAP 26cm. Casca de cor externa cinza/areia, cor interma amarelo queimado, do tipo fissurada","UB0128264","Dicotyledoneae",NA,"Mart.",NA,"Piauí","UB0128264","Bijos, NR","Marcos Parente",NA,"-43.920028","-7.02",NA,NA,"-43.920028","-7.02","2017","08","22",NA,NA,NA,NA,NA,NA,NA,NA
"872","2019-11-01 14:52:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Kubota, KSG","6","2017","09","02","Southern America","Brasil",NA,NA,"Material testemunha - Projeto de Iniciação Científica da aluna Karina Shizue Gadelha Kubota - Levantamento florístico do Parque Ecológico Ermida Dom Bosco; Arbusto. Pétalas amarelas, flores em glomérulo",NA,"Dicotyledoneae",NA,"Mart.",NA,"Distrito Federal",NA,"Proença, CEB","Brasília","Parque Ecológico Ermida Dom Bosco","-47.809444","-15.798333",NA,NA,"-47.809444","-15.798333","2017","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","2019-11-01 14:52:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Scheiner, P","39","1982","09","09","Southern America","Brasil",NA,NA,"Arbusto bem desenvolvido, mole e veludosa com látex alvo; Cerradão, latossolo vermelho",NA,"Dicotyledoneae",NA,"Mart.",NA,"Distrito Federal",NA,"Gomes, SM",NA,"Proximidades da Escola Fazendária",NA,NA,NA,NA,NA,NA,"1997","09","19",NA,NA,NA,NA,NA,NA,NA,NA
"874","2019-11-01 14:52:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Viana, G","IFN-509393.9","2017","07","04","Southern America","Brasil",NA,NA,"Medições na subunidade completa. Conglomerado PI_509. Subunidade 3. Subparcela 9. Indivídulo 7; Árvore 3,8m, DAP 11,3 cm. Base reta. Casca externa cinza amarelado, interna amarelo terra, espessura grossa e estriada","UB0128265","Dicotyledoneae",NA,"Mart.",NA,"Piauí","UB0128265","Bijos, NR","Currais",NA,"-44.46","-9.000006",NA,NA,"-44.46","-9.000006","2017","08","22",NA,NA,NA,NA,NA,NA,NA,NA
"875","2020-07-29 09:03:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Projeto Barcode Cerrado; Faria, JEQ; Vasconcelos, TNC; Mattos, GAFF; Farinasso, HC","RBS 5_57","2019","11","02","Southern America","Brasil",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Subarbusto, ca. 3,5m. Estéril; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"Mart.",NA,"Distrito Federal",NA,NA,"Brasília","Reserva Ecológica do IBGE","-47.875278","-15.956944",NA,NA,"-47.875278","-15.956944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","2021-01-04 10:56:55-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Zanatta, MRV; Faria, JEQ; Villarroel, D; Martins, RC","2360","2015","06","29","Southern America","Brasil",NA,NA,"Estéril; Árvore; Cerrado sentido restrito alterado em beira de estrada",NA,"Dicotyledoneae",NA,"Mart.",NA,"Mato Grosso do Sul",NA,"Zanatta, MRV","Ribas do Rio Pardo","MS12","-53.624583","-20.472694",NA,NA,"-53.624583","-20.472694","2015","06","29",NA,NA,NA,NA,NA,NA,NA,NA
"877","2019-11-01 14:52:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Araújo, JF","IFN-8704262.1","2017","08","16","Southern America","Brasil",NA,NA,"Medições na subunidade completa. Conglomerado BA-870. Subunidade 2. Subparcela 1. Indivíduo 3; Árvore; 6,0m; DAP 10,6cm. Base reta. Casca externa cinza, interna branca; do tipo fissurada; Cerrado stricto sensu, com vestígios de fogo, s","UB0129737","Dicotyledoneae",NA,"Mart.",NA,"Bahia","UB0129737","Brauner, LM","São Desidério",NA,"-44.82","-12.959722",NA,NA,"-44.82","-12.959722","2018","05","02",NA,NA,NA,NA,NA,NA,NA,NA
"878","2019-11-01 14:52:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Silva, RM","IFN-5931491.10","2017","10","11","Southern America","Brasil",NA,NA,"Conglomerado MA-593. Subunidade 1. Subparcela 10. Indivíduo 28. F6; Árvore, altura 9m, DAP 22cm. Presença de látex branco, pouco abundante. Base reta. Casca de cor externa e interna amarelada, grossa, fissurada; Área de floresta secund","UB0127953","Dicotyledoneae",NA,"Mart.",NA,"Maranhão","UB0127953","Moreira, GL","Mirador",NA,"-44.64","-6.12",NA,NA,"-44.64","-6.12","2018","10","05",NA,NA,NA,NA,NA,NA,NA,NA
"879","2020-07-29 09:03:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Moraes, TM","IFN-26810664.1","2017","12","20","Southern America","Brasil",NA,NA,"Conglomerado BA-268. Subunidade 4. Subparcela 1. Indivíduo 2. F6; Árvore; 5,6m; DAP 10,5cm. Base do caule reta. Casca externa creme, interna avermelhada; espessura grossa; do tipo áspera; Solo arenoso, relevo plano, cerrado arbustivo","UB0111073","Dicotyledoneae",NA,"Mart.",NA,"Bahia",NA,"Coutinho, TS","Santa Rita de Cássia",NA,"-44.28","-10.619722",NA,NA,"-44.28","-10.619722","2019","12","16",NA,NA,NA,NA,NA,NA,NA,NA
"880","2019-11-01 14:52:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Moura, EO","IFN-68513813.10","2017","07","20","Southern America","Brasil",NA,NA,"Medições na subunidade completa. Conglomerado BA-685. Subunidade 3. Subparcela 10. Indivíduo 56; Árvore; 8m de altura; DAP 19,5cm. Látex branco, pouco abundante, viscoso. Base do caule do tipo reta. Casca externa acinzentada; espessura","UB0038930","Dicotyledoneae",NA,"Mart.",NA,"Bahia","UB0038930","Faria, JEQ; Bijos, NR","Barreiras",NA,"-45","-12.239722",NA,NA,"-45","-12.239722","2017","08","22",NA,NA,NA,NA,NA,NA,NA,NA
"881","2019-11-01 14:52:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Gomes, MS","IFN-2671411.1","2017","07","10","Southern America","Brasil",NA,NA,"Conglomerado PI_267. Subunidade 1. Subparcela 1. Indivíduo 5. F8-Avaliação de regeneração natural; Arbusto","UB0128261","Dicotyledoneae",NA,"Mart.",NA,"Piauí","UB0128261","Bijos, NR","Sebastião Leal",NA,"-44.280017","-7.379992",NA,NA,"-44.280017","-7.379992","2017","08","22",NA,NA,NA,NA,NA,NA,NA,NA
"882","2019-11-01 14:52:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Proença, CEB; Pires, RC; Costa, JNN; Turma de Vegetação do Cerrado","5286","2016","04","09","Southern America","Brasil",NA,NA,"Árvore; Cerrado típico sobre leve encosta",NA,"Dicotyledoneae",NA,"Mart.",NA,"Distrito Federal",NA,"Proença, CEB","Brasília","Estação Ecológica Ermida Dom Bosco","-47.811611","-15.79875",NA,NA,"-47.811611","-15.79875","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","2020-07-29 09:03:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Moraes, TM","IFN-3099932.1","2017","12","14","Southern America","Brasil",NA,NA,"Conglomerado BA-309. Subunidade 2. Subparcela 1. Indivíduo 6. F6; Árvore; 6,5m; DAP 10,1cm. Base do caule digitada. Casca externa marrom, interna amarela; espessura grossa; do tipo rugosa; Solo pedregoso, relevo ondulado, cerrado","UB0111072","Dicotyledoneae",NA,"Mart.",NA,"Bahia",NA,"Coutinho, TS","Santa Rita de Cássia",NA,"-44.64","-10.799722",NA,NA,"-44.64","-10.799722","2019","12","16",NA,NA,NA,NA,NA,NA,NA,NA
"884","2019-11-01 14:52:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Gomes, MS","IFN-2671461.3","2017","07","10","Southern America","Brasil",NA,NA,"Conglomerado PI_267. Subunidade 1. Subparcela 3. Indivíduo 15. F6-medições na subunidade completa; Arbusto 5m, DAP 14cm. Tipo de base reta. Casca externa cinza/preta, cor da casca interna amarelo claro","UB0128259","Dicotyledoneae",NA,"Mart.",NA,"Piauí","UB0128259","Bijos, NR","Sebastião Leal",NA,"-44.280017","-7.379992",NA,NA,"-44.280017","-7.379992","2017","08","22",NA,NA,NA,NA,NA,NA,NA,NA
"885","2019-11-01 14:52:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Heringer, EP","10546","1965","09","16","Southern America","Brasil",NA,NA,"Árvore decídua, frutos grandes; Cerrado, seco, sujeito a fogo",NA,"Dicotyledoneae",NA,"Mart.",NA,"Distrito Federal",NA,"Marcondes - Ferreira W","Brasília","Coletado em campo da UnB-DF","-47.883333","-15.733333",NA,NA,"-47.883333","-15.733333","1989","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","2019-11-01 14:52:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Sucre, D; Heringer, EP","602","1965","06","17","Southern America","Brasil",NA,NA,"Planta de 3 m de altura; flores brancas; Cerrado da chapada do Rio Preto",NA,"Dicotyledoneae",NA,"Mart.",NA,"Distrito Federal",NA,"Marcondes - Ferreira W",NA,"Chapada do Rio Preto","-47.45","-15.766667",NA,NA,"-47.45","-15.766667","1989","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
