"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","typeStatus"
"48","2019-12-04 15:26:18-03","PUCPR","HUCP","23253","HUCP","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price.","Hekavey, C",NA,NA,NA,"Hekavey, C","s.n.","2011","04","27","Brasil","Paraná","São José dos Pinhais","RPPN Nhandara Guaricana da Usina","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"HUCP00001513","HUCP00001513","Monilofita",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"49","2019-12-04 15:26:17-03","PUCPR","HUCP","20294","S","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price.","Kersten, RA",NA,NA,NA,"Kersten, RA; Cervi, AC","1229","2007","09","08","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,"HUCP00001969","HUCP00001969","Monilofita",NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA
"50","2019-12-04 15:26:18-03","PUCPR","HUCP","21546","S","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price.","Romaniuk, L",NA,NA,NA,"Kersten, RA; Romaniuk, L","1477","2008","03","31","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi, Vila dos Marumbistas.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"HUCP00001585","HUCP00001585","Monilofita",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"51","2019-12-04 15:26:17-03","PUCPR","HUCP","20067","S","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price.","Michelon, C",NA,NA,NA,"Michelon, C","386","2008","11","27","Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"HUCP00001608","HUCP00001608","Monilofita",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"52","2019-12-04 15:26:18-03","PUCPR","HUCP","24475","S","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price.","Canestraro, BK",NA,NA,NA,"Canestraro, BK","278","2012","01","23","Brasil","Paraná","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,"HUCP00001599","HUCP00001599","Monilofita",NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA
"53","2019-10-09 11:26:05-03","UFBA","ALCB","50161","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Ditrich, VA de O","1998",NA,NA,"Cordeiro, J; Cruz, JM","1432","1997","03","20","Brasil","Paraná","São José dos Pinhais","Estrada para Usina de Guaricana, Palmitalzinho","-49.2","-25.533333","-49.2","-25.533333",NA,NA,"epífita, sobre xaxim.; interior da mata.","ALCB001907","ALCB001907","Fern",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-02-08 10:45:12-03","NBC","NL-BOTANY","U.1028013","PreservedSpecimen","Plantae","Polypodiaceae","Polypodium","truncorum","Polypodium truncorum","Lindm.",NA,NA,NA,NA,"Rosenstock E",NA,"1906","01","01","Brazil",NA,NA,"Est. S. Paulo, Rio Grande, ad trincos Kemikaliae.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1028013 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1028013","NL-U1028013",NA,"Polypodiales","Southern America",NA,NA,NA,"Pteropsida",NA,NA,NA,NA
"55","2020-02-08 10:45:12-03","NBC","NL-BOTANY","U.1040105","PreservedSpecimen","Plantae","Polypodiaceae","Polypodium","truncorum","Polypodium truncorum","Lindm.",NA,NA,NA,NA,"Hatschbach GG",NA,"1964","05","17","Brazil",NA,NA,"Parana.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1040105 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1040105","NL-U1040105",NA,"Polypodiales","Southern America",NA,NA,NA,"Pteropsida",NA,NA,NA,NA
"56","2020-11-04 11:21:17-03","ESALQ","ESA","114214","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum",NA,"Dittrich, V.A.O.D.","2002",NA,NA,"Breier, T.B.","649.0","2002","09","26","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA114214",NA,"Pteridophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"57","2020-11-04 11:21:17-03","ESALQ","ESA","77196","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum",NA,"Dittrich, V.A.O.",NA,NA,NA,"Meza Torres, E.I.; Paula-Souza, J.; Ferrucci, M.S.; Rando, J.G.","383.0","2007","01","16","Argentina","Misiones","Guarani","Reserva de Biosfera Yabotí. Parque Provincial Guaraní, Arroyo Soberbio. Interior de selva misionera",NA,NA,NA,NA,NA,NA,"Epífita em bosque de pteridófitas arborescentes","ESA077196",NA,"Pteridophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:17:41-03","ESALQ","ESA","37425","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum",NA,NA,NA,NA,NA,"Cordeiro, J.",NA,"1996","10","24","Brasil","Paraná","Serra da Baitaca",NA,NA,NA,NA,NA,NA,NA,NA,"ESA037425",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:21:17-03","ESALQ","ESA","114215","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum",NA,"Dittrich, V.A.O.D.","2002",NA,NA,"Breier, T.B.","149.0","2002","05","28","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA114215",NA,"Pteridophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"60","2020-11-04 11:17:41-03","ESALQ","ESA","36016","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum",NA,NA,NA,NA,NA,"Salino, A.","2981.0","1996","12","18","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"ESA036016",NA,"Magnoliophyta",NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA
"61","2020-11-04 11:17:41-03","ESALQ","ESA","125793","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum",NA,"Salino, A.","1905","07","05","Salino, A.","15600.0","1905","07","05","Brasil","São Paulo","Miracatu",NA,"-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,NA,"ESA125793",NA,"Magnoliophyta",NA,NA,NA,"43974","auto",NA,NA,NA,NA,NA
"62","2021-01-14 15:33:17-03","MN","R","18382","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","Sylvestre, L.","1998","09","15","Glaziou, A.F.M.; Schwacke, C.A.W.",NA,NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"R000018382","R000018382_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-01-14 15:33:17-03","MN","R","232856","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price",NA,NA,NA,NA,"Damasceno, E.R.; Costa, T. V.","745","2013","12","07","Brasil","Rio de Janeiro","Nova Friburgo","Parque Estadual dos Três Picos","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"R010043999",NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"64","2021-01-14 15:33:18-03","MN","R","111533","PreservedSpecimen","Plantae","Polypodiaceae","Polypodium","truncorum","Polypodium truncorum","Lindm.","Sylvestre, L.","1998","09","15","Glaziou, A.F.M.; Schwacke, C.A.W.",NA,NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"R000111533","R000111533_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-01-14 15:33:18-03","MN","R","212139","PreservedSpecimen","Plantae","Polypodiaceae","Polypodium","truncorum","Polypodium truncorum","Lindm.",NA,NA,NA,NA,"Santos, A.A.","254","1984","06","02","Brasil","São Paulo","Campos do Jordão","P.E.C.J., Horto Florestal, caminho São José Alpes","-45.5900001525879","-22.7299995422363",NA,NA,"1600","1600",NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"66","2020-11-19 10:25:05-03","CPAP","CPAP","25306","PreserverdSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","A. L. de Gasper","2009","12",NA,"Korte, A.","1304","2009","12","03","Brasil","SC","Ituporanga","Florística IFFSC","-49.410556","-27.54","49°24'38 W","27°32'24 S","676","676","Floresta Ombrófila Densa. Estagio médio de regeneração. Epífita. Interior de fragmento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2016-02-02 14:39:05-02","BGBM","B","B 20 0093251","S","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","M.G.Price",NA,NA,NA,NA,"Ynes Mexia","4272",NA,NA,NA,"Brazil",NA,NA,"Minas Geraes: Carangola. Slope of Serra da Grama. Upper rain forest.",NA,NA,NA,NA,"990","990","Habitat: On trunk of tree fern.. <a href=http://herbarium.bgbm.org/object/B200093251 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B200093251",NA,NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-12-19 08:08:22-03","FPS","FPS","4138","MachineObservation","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, A.L. de","2019","11","18","Schwirkowski, P.; Hantschel, C.R.","3561","2019","10","26","Brasil","Santa Catarina","Campo Alegre","Rio dos Bugres, localidade de São Miguel","-49.191809","-26.200742","-49.191809","-26.200742",NA,NA,NA,"FPS04138,FURB65427","FPS04138_v01 FPS04138_v02 FPS04138_v03 FPS04138_v04 FPS04138_v05 FURB65427",NA,NA,NA,NA,NA,NA,NA,"voucher","FURB 65427",NA,NA
"69","2019-12-19 08:08:22-03","FPS","FPS","2025","MachineObservation","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, A.L. de","2016","05","11","Schwirkowski, P.","1516","2016","01","25","Brasil","Santa Catarina","Santa Terezinha","Taiozinho","-49.910181","-26.602567","-49.910181","-26.602567",NA,NA,NA,"FPS02025,FURB49584","FPS02025_v01 FPS02025_v02 FPS02025_v03 FPS02025_v04 FPS02025_v05 FURB49584",NA,NA,NA,NA,NA,NA,NA,"voucher","FURB 49584",NA,NA
"70","2019-12-19 08:08:22-03","FPS","FPS","2287","MachineObservation","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, A.L. de","2017","01","26","Schwirkowski, P.","1742","2016","07","14","Brasil","Santa Catarina","Joinville","Serra Dona Francisca. Trilha do Castelo dos Bugres","-49.054899","-26.224838","-49.054899","-26.224838",NA,NA,NA,"FPS02287,FURB51848","FPS02287_v01 FPS02287_v02 FPS02287_v03 FURB51848",NA,NA,NA,NA,NA,NA,NA,"voucher","FURB 51848",NA,NA
"71","2019-02-15 11:48:52-02","IPA","IPA","64142","S","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","Dittrieh, VA de O","1998",NA,NA,"Cordeiro, J.; Cruz, J.M.; Cruz, J.M.","1432","1997","03","20","Brasil","Paraná","São José dos Pinhais","Palmitalzinho, estrada para a Usina de Guaricana.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Epífita, sobre xaxim no interior da mata.","IPA0064142",NA,"Plantae",NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA
"72","2019-08-27 13:35:56-03","IAP","PACA-AGP","77452","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price","Assis, F.C","2012","10","30","Hatschbach, G.","20245","1968","11","11","Brasil","PR","Bocaiúva do Sul","Sesmaria do Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Habitat: epifita","PACA077452",NA,"Pteridophyta","Polypodiales",NA,NA,"61623","auto","Filicopsida",NA,NA,NA,NA
"73","2019-08-27 13:35:56-03","IAP","PACA-AGP","77454","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price","Assis, F.C","2012","10","30","Hatschbach, G.","24689","1970","09","10","Brasil","PR","Campina Grande do Sul","Jaguatirica","-49.0553016662598","-25.3055992126465",NA,NA,"900","900","Prefeitura Municipal de Curitiba. Habitat: sobre Cyatheaceae Ecossistema: MATA PLUVIAL","PACA077454",NA,"Pteridophyta","Polypodiales",NA,NA,"55154","auto","Filicopsida",NA,NA,NA,NA
"74","2019-08-27 13:35:56-03","IAP","PACA-AGP","77449","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price","Assis, F.C","2012","10","30","Hatschbach, G.","11191","1964","04","15","Brasil","PR","Laranjeiras do Sul",NA,"-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"sobre Cyatheaceae Habitat: epifita do araucarieto","PACA077449",NA,"Pteridophyta","Polypodiales",NA,NA,"28404","auto","Filicopsida",NA,NA,NA,NA
"75","2019-08-27 13:35:56-03","IAP","PACA-AGP","77456","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price","Assis, F.C","2012","10","30","Hatschbach, G.","25361","1970","11","05","Brasil","PR","Morretes","Est. Marumbi.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Prefeitura Municipal de Curitiba. Habitat: epifita Ecossistema: MATA PLUVIAL","PACA077456",NA,"Pteridophyta","Polypodiales",NA,NA,"30514","auto","Filicopsida",NA,NA,NA,NA
"76","2019-08-27 13:35:56-03","IAP","PACA-AGP","77451","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price","Assis, F.C","2012","10","30","Hatschbach, G.","11282","1964","05","17","Brasil","PR","Morretes","Morro 7 - encosta ocidental.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Habitat: epifita sobre Cyatheaceae Ecossistema: MATA PLUVIAL","PACA077451",NA,"Pteridophyta","Polypodiales",NA,NA,"30514","auto","Filicopsida",NA,NA,NA,NA
"77","2019-08-27 13:35:56-03","IAP","PACA-AGP","77448","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price","Assis, F.C","2012","10","30","Hatschbach, G.","8210","1961","08","30","Brasil","PR","Morretes","Pilao de Pedra","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"sobre Cyatheaceae Habitat: na mata pluvial","PACA077448",NA,"Pteridophyta","Polypodiales",NA,NA,"30514","auto","Filicopsida",NA,NA,NA,NA
"78","2019-08-27 13:35:56-03","IAP","PACA-AGP","93404","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price","Schmitt, J.L.",NA,NA,NA,"Schmitt, J.L.","183","2004","07","12","Brasil","RS","Caraá","Nascente do Rio dos Sinos.","-50.435001373291","-29.7900009155273",NA,NA,NA,NA,"Epífito de Alsophila setosa. Habitat: Florestal.","PACA093404",NA,"Pteridophyta","Polypodiales",NA,NA,"21250","auto","Filicopsida",NA,NA,NA,NA
"79","2019-08-27 13:35:56-03","IAP","PACA-AGP","100403","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price","Assis, F.C","2012","10","31","U.C. Câmara","11693","1972","04","21","Brasil","RJ",NA,"Parque Nacional de Itatiaia",NA,NA,NA,NA,NA,NA,"epífita sobre xaxim. Hábito: epífita","PACA100403",NA,"Pteridophyta","Polypodiales",NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"80","2019-08-27 13:35:56-03","IAP","PACA-AGP","111535","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price","Flávia D.S","2012","04","13","Perez Moreaus R.A",NA,"1942","07",NA,"Argentina",NA,NA,"Camino a Yacuy",NA,NA,NA,NA,NA,NA,NA,"PACA111535",NA,"Pteridophyta","Polypodiales",NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"81","2019-11-22 13:44:41-03","IAP","PACA-AGP","111536","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price","Flávia D.S","2012","04","13","Capurro R.H","1443","1957","12","22","Argentina",NA,NA,"Piray",NA,NA,NA,NA,NA,NA,NA,"PACA111536",NA,"Pteridophyta","Polypodiales",NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"82","2019-11-22 13:44:41-03","IAP","PACA-AGP","111537","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price","Flávia D.S","2012","04","13","Capurro R.H",NA,"1951","03","01","Brasil",NA,NA,"San Antonio",NA,NA,NA,NA,NA,NA,NA,"PACA111537",NA,"Pteridophyta","Polypodiales",NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"83","2019-08-27 13:35:56-03","IAP","PACA-AGP","118800","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price","Rubio, A.K.","2013","08","05","Rubio, A.K.",NA,"2013","03","04","Brasil","RS","Estância Velha","Arroio Estância Velha/Portão","-51.154747","-29.638072","51º9'17.09W","29º38'17.06S",NA,NA,"Hábito: terrícola","PACA118800",NA,"Pteridophyta","Polypodiales",NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"84","2019-08-27 13:35:56-03","IAP","PACA-AGP","15351","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price","Kieling- Rubio, M. A.","2008","05","19","P.G. Windisch","9796","2002","10","15","Brasil","RS","São Francisco de Paula","Próx. a Alpes de São Francisco (entroncamento da estrada para Canela).","-50.5","-29.333333","50°30'W","29°20'S","960","960","HASU 15351 Habitat: na mata Hábito: epífita Ecossistema: FLORESTA OMBRÓFILA MISTA COM ARAUCÁRIA","PACA015351",NA,"Pteridophyta","Polypodiales",NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"85","2019-08-27 13:35:56-03","IAP","PACA-AGP","77443","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price","Assis, F.C","2012","10","30","Sehnem, A.","6656","1954","01","17","Brasil","PR",NA,"Terras Citla SW.",NA,NA,NA,NA,NA,NA,"Habitat: ad Hemiteliam","PACA077443",NA,"Pteridophyta","Polypodiales",NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"86","2019-08-27 13:35:56-03","IAP","PACA-AGP","77444","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price","Assis, F.C","2012","10","30","Sehnem, A.","9042","1967","02","04","Brasil","RJ",NA,"Serra do Itatiaia-Parque. Parque, cam. Véu-da-noiva.",NA,NA,NA,NA,NA,NA,"Habitat: ad caudicem filicin.","PACA077444",NA,"Pteridophyta","Polypodiales",NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"87","2019-08-27 13:35:56-03","IAP","PACA-AGP","77455","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price","Assis, F.C","2012","10","30","Hatschbach, G.","25470","1970","11","18","Brasil","PR","Jaguariava","Rio Samambaia.",NA,NA,NA,NA,NA,NA,"Prefeitura municipal de Curitiba. Habitat: sobre Cyatheaceae-interior do campo","PACA077455",NA,"Pteridophyta","Polypodiales",NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"88","2019-08-27 13:35:56-03","IAP","PACA-AGP","93333","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price","Schmitt, J.L.","2004","12","22","Schmitt, J.L.","32","2004","12","22","Brasil","RS","Três Cachoeiras","Lageadinho.","-49.91375","-29.416139","49°54'49.5W","29°24'58.1S",NA,NA,"Habitat: Epífito de Alsophila setosa.","PACA093333",NA,"Pteridophyta","Polypodiales",NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"89","2019-08-27 13:35:56-03","IAP","PACA-AGP","77453","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price","Assis, F.C","2012","10","30","Hatschbach, G.","21705","1969","07","04","Brasil","PR","Antonina","São Sebastão - vertente atlantica.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Prefeitura Municipal de Curitiba/PR. Habitat: epifita Ecossistema: MATA PLUVIAL","PACA077453",NA,"Pteridophyta","Polypodiales",NA,NA,"38300","auto","Filicopsida",NA,NA,NA,NA
"90","2019-08-27 13:35:56-03","IAP","PACA-AGP","77459","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price","Assis, F.C","2012","10","31","Kummrow","927","1975","08","27","Brasil","PR","Coronel Vivida","Coronel Vivida","-52.567798614502","-25.979700088501",NA,NA,NA,NA,"Prefeitura Municipal de Curitiba/PR. Habitat: sobre Cyatheaceae","PACA077459",NA,"Pteridophyta","Polypodiales",NA,NA,"24833","auto","Filicopsida",NA,NA,NA,NA
"91","2019-08-27 13:35:56-03","IAP","PACA-AGP","111538","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price","Flávia D.S","2012","04","13","Capurro R.H",NA,"1969","12","27","Brasil","PR","Foz do Iguaçu","Cataratas","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"PACA111538",NA,"Pteridophyta","Polypodiales",NA,NA,"39570","auto","Filicopsida",NA,NA,NA,NA
"92","2019-08-27 13:35:56-03","IAP","PACA-AGP","77450","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price","Assis, F.C","2012","10","30","E. Pereira","7842","1963","11","12","Brasil","PR","Foz do Iguaçú","Alvorada","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Habitat: epifita sobre Cyatheaceae Ecossistema: MATA PLUVIAL","PACA077450",NA,"Pteridophyta","Polypodiales",NA,NA,"39570","auto","Filicopsida",NA,NA,NA,NA
"93","2019-08-27 13:35:56-03","IAP","PACA-AGP","77461","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price","Assis, F.C","2012","10","31","Hatschbach, G.","17508","1967","10","19","Brasil","PR","Guaraqueçaba","Rio do Cedro.","-48.3288993835449","-25.3066997528076",NA,NA,"50","50","Habitat: mata Hábito: epífita Ecossistema: MATA PLUVIAL","PACA077461",NA,"Pteridophyta","Polypodiales",NA,NA,"37295","auto","Filicopsida",NA,NA,NA,NA
