"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"47","2021-03-02 16:28:50-03","CPAN-UFMS","COR","5661","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Valle, E. A.","10","1999","02","13",NA,"Brasil","Mato Grosso do Sul","Ladário","Codrasa. Plano.","-57.6016998291016","-19.0046997070312",NA,"Árvore; Com Flor: branca Habito: árvore",NA,NA,"(Bong.) Steud.","Silva, R. R.",NA,NA,"23141","auto","2005","07","11",NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-11-26 18:08:08-03","CPAN-UFMS","COR","10999","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Damasceno Junior, G.A.; Batista Ramos, G.; Kassar Ismael, A.P.; Maidana, C.","2442","2001","06","13",NA,"Brasil","Mato Grosso do Sul","Ladário","Fazenda São João. Mata decídua; com afloramento de rochas; Morro.","-57.6016998291016","-19.0046997070312",NA,"fitossociologia 4363",NA,NA,"(Bong.) Steud.","Angela Maria Studart da Fonseca Vaz, IX/2003",NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-26 18:08:08-03","CPAN-UFMS","COR","11025","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Damasceno Junior, G.A.; Batista Ramos, G.; Kassar Ismael, A.P.; Maidana, C.","2436","2001","06","13",NA,"Brasil","Mato Grosso do Sul","Ladário","Fazenda São João. Mata decídua; litólico; Morro.","-57.6016998291016","-19.0046997070312",NA,"Com fruto:marrom",NA,NA,"(Bong.) Steud.","Angela Maria Studart da Fonseca Vaz, IX/2003","600","600","23141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-26 18:08:08-03","CPAN-UFMS","COR","11131","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Damasceo Jr, G.A.; Assis, E.M.; Takahasi, A.","2774","2003","03","18",NA,"Brasil","Roraima","Rorainópolis","Faz. São Sebastião do Carandá. Mata decídua; arenoso; Plano ondulado.","-60.418098449707","0.946111023426056",NA,"Fitossocilogia 6024; Com Flor: creme esverdeada",NA,NA,"(Bong.) Steud.","Angela Maria Studart da Fonseca Vaz, IX/2003","100","100","306313","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:15:12-03","UFBA","ALCB","55196","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Harley, RM; Queiroz, LP de; Andrade, BS; Carneiro, AS; Silva, BM","54288","2001","04","25","Southern America","Brasil","Sergipe","Canidé do São Francisco",NA,"-38.0175","-9.563333",NA,NA,"ALCB025236","ALCB025236","(Bong.) Steud.","Harley, RM",NA,NA,NA,NA,"2001","05",NA,"-38.0175","-9.563333",NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:15:12-03","UFBA","ALCB","039883","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Atkins, S; Saar, E; Passos Júnior, LA; Guedes, ML; Stannard, B","PCD5087","1997","02","05","Southern America","Brasil","Bahia","Rio de Contas","Chapada Diamantina, Caminho para Lagoa Nova","-41.778889","-13.795",NA,"3,00 m.","ALCB025224","ALCB025224","(Bong.) Steud.",NA,"490","490",NA,NA,"1998","03","12","-41.778889","-13.795",NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:15:12-03","UFBA","ALCB","92155","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Ferraz, J; Alves-Júnior, T; Silva, I; Pereira, D","58","2008","05","28","Southern America","Brasil","Pernambuco","Floresta","Fazenda Itapemirim.","-38.5685997009277","-8.60111045837402",NA,"frutos amarronzados.","ALCB025255","ALCB025255","(Bong.) Steud.","Miranda, AM",NA,NA,"87756","auto","2008","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:15:12-03","UFBA","ALCB","054637","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Nunes, TS; Carneiro, AS; Andrade, BS; Rocha, AC; Silva, BM","434","2001","06","15","Southern America","Brasil","Bahia","Campo Alegre de Lourdes","Baixo Médio São Francisco","-42.904167","-9.586111",NA,NA,"ALCB025237","ALCB025237","(Bong.) Steud.","Queiroz, LP de",NA,NA,NA,NA,"2001","08",NA,"-42.904167","-9.586111",NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:15:12-03","UFBA","ALCB","102354","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Guedes, ML; Alunos de Botânica III","19331","2011","10","21","Southern America","Brasil","Bahia","Ipirá","Paraguaçu, Caminho para a Torre","-39.733333","-12.15",NA,"de ca 2 m de altura. Folhas cartáceas, vilosas. Botões e sépalas ferrugíneas, pétalas brancas. Frutos jovens.","ALCB025223","ALCB025223","(Bong.) Steud.","Guedes, ML",NA,NA,NA,NA,"2012","01",NA,"-39.733333","-12.15",NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:15:12-03","UFBA","ALCB","107471","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Lima, JLS","2138","1996","04","23","Southern America","Brasil","Pernambuco","Petrolina","CPATSA","-40.5","-9.383333",NA,NA,"ALCB025231","ALCB025231","(Bong.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,"-40.5","-9.383333",NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:15:12-03","UFBA","ALCB","116106","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Guedes, ML; Costa, TF","22220","2014","08","14","Southern America","Brasil","Ceará","Quixadá","Subida da Serra do Estevão.","-39.140278","-4.904722",NA,"de ca 5 m de altura. Folhas subcoriáceas, discolores. Frutos imaturos verdes e maduros marrons.","ALCB025222","ALCB025222","(Bong.) Steud.","Guedes, ML","189","189",NA,NA,"2014","08",NA,"-39.140278","-4.904722",NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:15:12-03","UFBA","ALCB","54692","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Queiroz, LP de; Harley, RM; Andrade, BS; Carneiro, AS; Silva, BM","6551","2001","04","26","Southern America","Brasil","Bahia","Glória","Nordeste","-38.315833","-9.343611",NA,NA,"ALCB025230","ALCB025230","(Bong.) Steud.","Queiroz, LP de",NA,NA,NA,NA,"2001","04",NA,"-38.315833","-9.343611",NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:15:12-03","UFBA","ALCB","61277","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Santana, DL; Paraguassú, LA","642","2002","04","11","Southern America","Brasil","Rio Grande do Norte","Alto do Rodrigues","Rodovia do óleo, ponto do GPS11. Ponto assu 6","-36.75","-5.283333",NA,"ca. 2,0 m. Folhas coriáceas, discolores. Flores com cálice verde, pétalas e estames alvos; estigma esverdeado. Frutos imaturos verdes. Raro.; arbustiva-arbórea. Aspecto de cerrado litorâneo. Indivíduos com altura máx de 6,0 m.","ALCB025235","ALCB025235 ALCB025235_1","(Bong.) Steud.","Santana, DL",NA,NA,NA,NA,"2002","04",NA,"-36.75","-5.283333",NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:15:12-03","UFBA","ALCB","67538","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Stradmann, MTS; Moraes, EPF","1031","2004","11","05","Southern America","Brasil","Bahia","Mucugê","Chapada Diamantina, Fazenda Caraíbas","-41.423611","-13.160556",NA,"de 1,5m, Folhas cartáceas, discolores, com a face abaxial e cálice com tomentos ferrugíneos frutos imaturos vilosos.; arbustiva-arbórea","ALCB025232","ALCB025232","(Bong.) Steud.","Guedes, ML",NA,NA,NA,NA,"2005","03",NA,"-41.423611","-13.160556",NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:15:12-03","UFBA","ALCB","83429","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Sales, M","1133","2000","06","29","Southern America","Brasil","Alagoas","Olho D'água do Casado","Fazenda Capelinha, Serra da Múmia","-37.842222","-9.528333",NA,"Ereto. Botões verdes-acastanhados.; Serrote de arenito.","ALCB025234","ALCB025234","(Bong.) Steud.","Queiroz, LP de","562","562",NA,NA,"2006",NA,NA,"-37.842222","-9.528333",NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:15:12-03","UFBA","ALCB","83461","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Lyra-Lemos, RP de; Souza, S; Souza, J","6802","2002","06","21","Southern America","Brasil","Alagoas","Pão de Áçucar","Caminho para a Ilha do ferro, 2 km depois do Riacho Grande","-37.503611","-9.723333",NA,"ca. 4 m alt. Flores brancas.","ALCB025226","ALCB025226 ALCB025226_1 ALCB025226_2","(Bong.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,"-37.503611","-9.723333",NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:15:12-03","UFBA","ALCB","83463","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Lyra-Lemos, RP de","4737","2000","07","14","Southern America","Brasil","Alagoas","São José da Tapera","Ponta de Serra, área que antecede à Serra Grande","-37.378333","-9.626111",NA,"ca. 2,5 m alt. Flores brancas. Frutos verdes.","ALCB025225","ALCB025225","(Bong.) Steud.",NA,"152","152",NA,NA,NA,NA,NA,"-37.378333","-9.626111",NA,NA,NA,NA,NA,NA
"64","2019-10-09 11:15:12-03","UFBA","ALCB","83472","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Lyra-Lemos, RP de; Santana, C; Marculino, E; Cavalcante, F","6137","2002","02","22","Southern America","Brasil","Alagoas","Pão de Áçucar","Caminho para Ilha do Ferro","-37.500556","-9.718889",NA,"ca. 4 m alt. Flores brancas. Frutos jovens.; arbórea-arbustiva preservada em terra. Solo pedregoso.","ALCB025239","ALCB025239","(Bong.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,"-37.500556","-9.718889",NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:15:12-03","UFBA","ALCB","90435","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Guedes, ML; Gomes, FS; Melo, E; Silva, BM da","16070","2009","09","24","Southern America","Brasil","Bahia","Remanso","Baixo Médio São Francisco, BR 324 a 6 Km de Remanso para Piauí","-42.126944","-9.580278",NA,"de ca 4 m de altura. Folhas cartáceas, discolores. Frutos passados.","ALCB025229","ALCB025229","(Bong.) Steud.","Guedes, ML","418","418",NA,NA,"2009","11",NA,"-42.126944","-9.580278",NA,NA,NA,NA,NA,NA
"66","2019-10-09 11:15:12-03","UFBA","ALCB","94275","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Melo, E; Silva, BM; Barreto, KL; Almeida, V","7264","2009","11","28","Southern America","Brasil","Bahia","Santa Brígida","Nordeste, Distrito de São Domingos, Fazenda São Domingos","-38.145556","-9.714167",NA,"ca. 2 m alt. Folhas coriáceas. Frutos passados.","ALCB025227","ALCB025227","(Bong.) Steud.","Queiroz, LP de","302","302",NA,NA,"2010","03",NA,"-38.145556","-9.714167",NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:15:12-03","UFBA","ALCB","07532","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Grupo Pedra do Cavalo","356","1980","07",NA,"Southern America","Brasil","Bahia","Cachoeira","Recôncavo Sul","-39.083333","-12.533333",NA,NA,"ALCB025233","ALCB025233","(Bong.) Steud.","Vaz, AMSF",NA,NA,NA,NA,"2000","02",NA,"-39.083333","-12.533333",NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:15:12-03","UFBA","ALCB","99012","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Silveira, E; Chaguinha","s/n","2011","04","25","Southern America","Brasil","Pernambuco","Petrolina","Margem da BR-428, na altura do Km 153","-40.5008010864258","-9.39861011505127",NA,"de ca 3 m de altura. Folhas cartáceas, discolores. Inflorescência com flores cálice pubescente, corola branca. Frutos vagens.",NA,NA,"(Bong.) Steud.","Guedes, ML",NA,NA,"90462","auto","2011","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:15:12-03","UFBA","ALCB","99012","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Silveira, E; Chaguinha","s/n","2011","04","25","Southern America","Brasil","Pernambuco","Petrolina","Margem da BR-428, na altura do Km 153","-40.5008010864258","-9.39861011505127",NA,"de ca 3 m de altura. Folhas cartáceas, discolores. Inflorescência com flores cálice pubescente, corola branca. Frutos vagens.","ALCB025228","ALCB025228","(Bong.) Steud.","Guedes, ML",NA,NA,"90462","auto","2011","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:15:12-03","UFBA","ALCB","99012","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Silveira, E; Chaguinha","s/n","2011","04","25","Southern America","Brasil","Pernambuco","Petrolina","Margem da BR-428, na altura do Km 153","-40.5008010864258","-9.39861011505127",NA,"de ca 3 m de altura. Folhas cartáceas, discolores. Inflorescência com flores cálice pubescente, corola branca. Frutos vagens.",NA,NA,"(Bong.) Steud.","Guedes, ML",NA,NA,"90462","auto","2011","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-02-08 09:05:40-03","NBC","NL-BOTANY","L.1973138","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Gardner G",NA,"1839","01","01","Southern America","Brazil",NA,NA,"Piauhy.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1973138 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1973138","NL-L1973138","(Brongn.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"72","2020-02-08 09:05:40-03","NBC","NL-BOTANY","U.1252121","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Killeen TJ",NA,"1986","11","25","Southern America","Bolivia",NA,NA,"Santa Cruz, Nuflo de Chavez, Est. La Pachanga, 5 Km S of Concepcion.","-62.083333","-16.133333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1252121 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1252121","NL-U1252121","(Brongn.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,"-62.083333","-16.133333",NA,"Magnoliopsidae",NA,NA,NA,NA
"73","2020-02-08 09:05:40-03","NBC","NL-BOTANY","U.1252122","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Killeen TJ",NA,"1985","09","06","Southern America","Bolivia",NA,NA,"Santa Cruz, Nuflo de Chavez, Est. Viera, 2 km SE of Concepcion.","-62.033333","-16.15",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1252122 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1252122","NL-U1252122","(Brongn.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,"-62.033333","-16.15",NA,"Magnoliopsidae",NA,NA,NA,NA
"74","2020-02-08 09:05:40-03","NBC","NL-BOTANY","WAG.1703003","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Killeen TJ",NA,"1985","09","06","Southern America","Bolivia",NA,NA,"Santa Cruz, Nuflo de Chavez, Est. Viera, 2 km SE of Concepcion.","-62.033333","-16.15",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1703003 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1703003","NL-WAG1703003","(Brongn.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,"-62.033333","-16.15",NA,"Magnoliopsidae",NA,NA,NA,NA
"75","2020-11-04 11:08:25-03","ESALQ","ESA","116193","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Silva, F.H.M.","510.0","2004","08","01",NA,"Brasil","Bahia","Canudos",NA,"-39.0264015197754","-9.8966703414917",NA,NA,"ESA116193","ESA116193",NA,"Queiroz, L.P.",NA,NA,"79120","auto","2004","10","01",NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:08:25-03","ESALQ","ESA","124572","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Paula-Souza, J.; Ferreira, M.A.P.; Silva, R.E.R.; Franco, J.O.R.","10888.0","2012","04","24",NA,"Brasil","Ceará","Santa Quitéria","Arredores da Gruta. 8,2km E (em linha reta) da sede da Fazenda Itataia. Margens de rio seco em caatinga arbórea densa.","-40.1567001342773","-4.33194017410278",NA,"Arbusto, ca. 3m alt. Botões castanhos","ESA124572",NA,NA,"Paula-Souza, J.",NA,NA,"62463","auto","2012","06","01",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:08:25-03","ESALQ","ESA","78379","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Souza, V.C.; Lorenzi, H.; Fernandes, A.","28795.0","2002","03","21",NA,"Brasil","Ceará","Cedro","Pedra da Galinha Choca. Afloramento rochoso em área de caatinga","-39.04","-4.59",NA,"Árvore, ca. 3m alt.; flores alvas","ESA078379","ESA078379",NA,NA,"360","360",NA,NA,NA,NA,NA,"-39.04","-4.59",NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:08:25-03","ESALQ","ESA","78271","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Souza, V.C.; Lorenzi, H.; Fernandes, A.","28686.0","2002","03","17",NA,"Brasil","Ceará","Caridade","18 km de Campos Belos em direção a Baturité. Transição floresta-caatinga.","-39.1925010681152","-4.23222017288208",NA,"Arvoreta, ca. 3 m alt.; pétalas alvas.","ESA078271","ESA078271",NA,NA,NA,NA,"30627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:08:25-03","ESALQ","ESA","124492","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Paula-Souza, J.; Ferreira, M.A.P.; Silva, R.E.R.; Franco, J.O.R.","10776.0","2012","04","22",NA,"Brasil","Ceará","Santa Quitéria","3km NE (em linha reta) da sede da Fazenda Itataia. Caatinga arbórea aberta com afloramentos rochosos.","-40.1567001342773","-4.33194017410278",NA,"Arbusto, 2,5m alt. Frutos castanhos","ESA124492",NA,NA,"Paula-Souza, J.",NA,NA,"62463","auto","2012","06","01",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:08:25-03","ESALQ","ESA","124480","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Paula-Souza, J.; Ferreira, M.A.P.; Silva, R.E.R.; Franco, J.O.R.","10998.0","2012","04","26",NA,"Brasil","Ceará","Santa Quitéria","Serra dos Quirino ou dos Pajeú. ca. 8,5km (em linha reta) de Itatira. Caatinga arbórea aberta.","-40.1567001342773","-4.33194017410278",NA,"Arbusto, 3m alt. Frutos passados castanhos","ESA124480",NA,NA,"Paula-Souza, J.",NA,NA,"62463","auto","2012","06","01",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-01-14 15:28:27-03","MN","R","2788","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","aromatica","Bauhinia aromatica","Löfgren, A.","117","1910","03","01",NA,"Brasil","Ceará","Serra do Baturité",NA,NA,NA,NA,"Inspectoria de Obras Contra as Seccas","R010015514,R010015518","R010015514 R010015518",NA,"Lima, J.R.",NA,NA,NA,NA,"2009","11","27",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-31 13:38:36-03","MN","R","2785","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Löfgren, A.","162",NA,NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,"Inspectoria de Obras Contra as Seccas",NA,NA,"(Bong.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-31 13:38:36-03","MN","R","63595","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Freire Allemão, F. 482; Cysneiros, M.",NA,"1860",NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará. Herb. J. de Saldanha 7763","R010047325","R010047325_001","(Bong.) Steud.","Pinto, L.J.S.",NA,NA,NA,NA,"2016","07","20",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-01-14 15:28:27-03","MN","R","76205","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Andrade-Lima, A.D.; Magalhães,M.","1087","1952","06","25",NA,"Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,"(Bong.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-31 13:38:36-03","MN","R","2789","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Löfgren, A.","1086","1910","06","23",NA,"Brasil","Ceará","Cedro",NA,"-39.062198638916","-6.60666990280151",NA,"Inspectoria de Obras Contra as Seccas",NA,NA,"(Bong.) Steud.",NA,NA,NA,"25872","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-31 13:38:36-03","MN","R","3533","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Löfgren, A.","s.n.","1910","06",NA,NA,"Brasil","Ceará","Cedro",NA,"-39.062198638916","-6.60666990280151",NA,NA,NA,NA,"(Bong.) Steud.",NA,NA,NA,"25872","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-31 13:38:36-03","MN","R","3535","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","?","1226","1893","12","14",NA,"Brasil","Mato Grosso","Cuiabá",NA,"-56.0966987609863","-15.5960998535156",NA,"Herb. Brasil. Regnell. Musei bot. Stockholm.&nf;&nf;Plantae Itineris Regnelliani ild nº1226b.",NA,NA,"(Bong.) Steud.",NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-31 13:38:36-03","MN","R","127540","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Heringer, E.P.; Lima, D.A.; Sobrinho, J.P.L. & Sarmento, A.C.","114","1971","04","18",NA,"Brasil","Pernambuco","Petrolina",NA,"-40.5008010864258","-9.39861011505127",NA,NA,NA,NA,"(Bong.) Steud.","Andrade Lima, D.",NA,NA,"90462","auto","1971","08","17",NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-01-14 15:28:27-03","MN","R","76838","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Ducke, W.A.; Lima, A.","113","1952","05","28",NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"(Bong.) Steud.",NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
