"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","infraspecificEpithet","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"473","2019-11-01 15:05:50-03","UnB","UB","130898","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Silva, SM","Silva, SM","1992","12","05","Brasil","Paraná ","Paranaguá ","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Southern America",NA,NA,"Frutos avermelhados.; Arbusto 2,5m.; Floresta de restinga alterada.","Dicotyledoneae",NA,"UPCB24485","Reserva Ecológica, Ilha do Mel",NA,NA,"1995",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"474","2019-11-01 15:05:50-03","UnB","UB","130895","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Silva, SM","Silva, SM","1992","02","05","Brasil","Paraná ","Paranaguá ","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Southern America",NA,NA,"Flores brancas.; Árvore 6m.; Floresta de restinga alterada","Dicotyledoneae",NA,"UPCB24486","Reserva Ecológica, Ilha do Mel",NA,NA,"1992",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"475","2019-10-03 10:04:15-03","UFSCar","SORO","7422","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring. ex Mart.","A.Giaretta",NA,"2007","10","03","Brasil","Espírito Santo","Guarapari","-40.784558",NA,"40°47'04,41W","20°65'73,33S",NA,NA,NA,NA,NA,"Nome vulgar: Araçatuba; Altura: 8,0m; Porte: Arbóreo; Forma de vida: terrestre; Cor/Flor: Branco; Botão: Branco.",NA,NA,"5714","Estrada: Praia do Morro. Macega. UTM X:346820 Y:7715082.",NA,NA,"2015","07","01",NA,NA,NA,NA,NA,NA,NA,NA
"476","2019-10-03 10:04:15-03","UFSCar","SORO","7693","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring","M.L.Kawasaki","Fávero, O.A.; Martins, O.T.","1992","10","11","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"Árvore espontânea; flor isolada, branca e muito mimosa; infrutescência em cachos pretinhos; mata de planície; nome vulgar: murta-do-mato ou murta-do-mato-grande.",NA,NA,"614","Estação Ecológica Juréia-Itatins, Cachoeira do Guilherme, no quintal de Dona Paula.",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"477","2019-10-03 10:04:15-03","UFSCar","SORO","4033","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring.",NA,"Jung-Mendacolli, S.L.; Perosin, L.; Perosin, J.","1999","07","29","Brasil","São Paulo","Jundiai","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,NA,NA,"Arvoreta, flores de estames e corola brancos",NA,NA,"1044","Estação Experimental do IAC, Mata Mesofila, Interior da Mata",NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"478","2019-10-03 10:04:15-03","UFSCar","SORO","4173","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Melo, M.R.F.; Neto, S.R.; Toledo, C.B.","1985","07","09","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"Árvore, ca. 15m de alt., frutos jovens verdes, frutos maduros cor vinho. Ramos secos são usados para fabricar vassouras, madeira boa para diversos usos. N.N> murta",NA,NA,"603","Ilha do Cardoso, praia de Ipanema, restinga de Ipanema",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"479","2019-10-03 10:04:15-03","UFSCar","SORO","4175","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Kirizawa,M.; Webster, G.; Cordeiro, I.","1986","10","15","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"Árvore ca. 4m de alt.",NA,NA,"1789","Ilha do Cardoso, reestinha do Pereirinha",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"480","2019-10-03 10:04:15-03","UFSCar","SORO","4178","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"De Grande, D.A.; Lopes, E.A.; Morais, J.D.","1979","10","12","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"Árvore ca. 6m alt.; flores brancas.",NA,NA,"336","Ilha do Cardoso, restinga do Ipaneminha.",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"481","2019-12-05 14:48:38-03","UFSCar","SORO","7829","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","E.H.P. Barretto","Garcia, R.J.F.; Branco, F.R.; Branco, F.","2005","09","24","Brasil","São Paulo","Itanhaém","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,NA,"Árvore 10m alt., flores novas rosadas; flores brancas. Voucher de estudo paleoambiental (IG-UNICAMP).",NA,NA,"2561","Rio Preto. Mata ciliar.",NA,NA,"2014","02",NA,"26998","auto",NA,NA,NA,NA,NA,NA
"482","2019-05-06 12:01:02-03","UFU","HUFU","5681","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Sobral, M.","Souza, W.S.","1987","11","26","Brasil","Paraná","Paranagua","-48.5092010498047","-25.5200004577637",NA,NA,"HUFU00017600",NA,NA,NA,NA,"Arbóreo.; Encosta do morro.",NA,NA,"s.n.","Ilha do Mel, Caminho do belo.",NA,NA,"1993","10",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"483","2019-05-06 12:01:02-03","UFU","HUFU","5980","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Tamashiro, J.Y.; Martins, F.R.","1981","10","29","Brasil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,"HUFU00017601",NA,NA,NA,NA,"Arvoreta, ca. 6 m. Cálice verde e corola branca.",NA,NA,"1640","Fonte dos Amores",NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA
"484","2019-05-06 12:01:02-03","UFU","HUFU","5940","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Martins, F.R.","1983","12","02","Brasil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,"HUFU00017599",NA,NA,NA,NA,"Arvoreta, ca. 5 m. Frutos imaturos verdes, maduros vinosos, quase pretos.",NA,NA,"2135","Mata do Britador da Prefeitura",NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA
"485","2020-08-20 20:40:26-03","UFSC","FLOR","36800","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Sobral, M.","Hatschbach, G.","1968","10","03","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"FLOR0036800",NA,NA,NA,NA,"árvore, flor alva, 12m altura. Duplicata de MBM",NA,"Myrtales","19888","Colônia Floresta.","30","30","1993",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"486","2020-08-20 14:58:18-03","UFSC","FLOR","8869","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Legrand, C.D.","Hatschbach, G.","1962","09","29","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"FLOR0008869",NA,NA,NA,NA,"árvore, flor alva",NA,"Myrtales","9305","Serra da Praia.",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"487","2020-08-20 14:58:18-03","UFSC","FLOR","6721","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Hoehne, W.","1964","10","24","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"FLOR0006721","FLOR0006721",NA,NA,NA,"flor preto, 0,5m altura Habitat: restinga",NA,"Myrtales","5868","Estrada Rio-Santos, Rio de Janeiro.",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"488","2020-08-20 14:58:18-03","UFSC","FLOR","64140","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Mello, A.S.","Mello, A.S.; Bombardelli, F.","2013","10","04","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,"FLOR0064140","FLOR0064140",NA,NA,NA,"arvoreta, flor branca, com bractéloas bem desenvolvidas",NA,"Myrtales","710","margem do Rio Saí-mirim, na saída da Reserva Volta Velha.",NA,NA,"2013","10","04","18121","auto",NA,NA,NA,NA,NA,NA
"489","2020-08-20 14:58:18-03","UFSC","FLOR","55876","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Mello, A.S.","Mello, A.S.","2013","10","14","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,"FLOR0055876",NA,NA,NA,NA,"Arbórea, 4m de altura, frutos verdes quando imaturos e vermelho quando maduros",NA,"Myrtales","s.n.","Planície de Itapoá.","5","5",NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"490","2018-07-27 21:53:04-03","UFMT","UFMT","43773","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Bohn, A.; Lannoy, L.C.","Lannoy, L.C.; Bohn, A.","2017","10","19","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","Ilha do Mel.",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"491","2020-01-31 10:39:07-03","IFAM","EAFM","11916","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Stoike, FC de O","Stoike, FC de O","2006","09","01","Brasil","São Paulo","Cananéia","-47.926944","-25.083889","-47.926944","-25.083889",NA,NA,NA,NA,NA,"; DESC: arbórea",NA,NA,"794","Ilha do Cardoso, parcelas",NA,NA,"2006","09","01",NA,NA,NA,NA,NA,NA,NA,NA
"492","2020-01-31 10:39:07-03","IFAM","EAFM","11645","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Miranda, T.","Miranda, T.","2004","08","23","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"; DESC: arbóreo; alimentar/manufatura",NA,NA,"240","Ilha do Cardoso - Pereirinha, trilha",NA,NA,"2004","08","23","37574","auto",NA,NA,NA,NA,NA,NA
"493","2021-03-04 15:45:26-03","IF","SPSF","40379","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Martius","O.T. Aguiar","D.F.Bertani","2007","03","02","Brasil","SP","Itanhaém","-46.788889","-20.182778",NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: 2,3m de altura; GEOGRAFIA: Interior de mata&nf;1,32km da trilha principal;","Magnoliophyta","Myrtales","QT22","Ilha da Queimada Grande",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"494","2021-03-04 15:45:26-03","IF","SPSF","42453","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Osny T. Aguiar","R.T.Polisel & N.M.Ivanauskas & R.Esteves","2008","11","21","Brasil","SP","Bananal","-44.366111","-22.806389",NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: Árvore de 5 m. Frutos imaturos verdes.; GEOGRAFIA: Na estrada para a unidade.;","Magnoliophyta","Myrtales","890","Estação Ecológica de Bananal","1115","1115","2016","07","19",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"495","2021-03-04 15:45:26-03","IF","SPSF","16299","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata",NA,"O.T. Aguiar","G. Hatschbach & J.M.Silva","1991","12","06","Brasil","PR","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 4m de altura, frutos pretos, adocicados.; GEOGRAFIA: Restinga, proximo a barra.;","Magnoliophyta","Myrtales","56143",NA,NA,NA,"2014","09","09","37295","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"496","2021-03-04 15:45:26-03","IF","SPSF","32269","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata",NA,"M.Sobral","G. Hatschbach","2001","11","28","Brasil","PR","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 4m de altura, flor alva.; GEOGRAFIA: Floresta próxima do manguesal.;","Magnoliophyta","Myrtales","72730","Paruquara",NA,NA,"2003","01","01","37295","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"497","2021-03-04 15:45:26-03","IF","SPSF","30973","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata",NA,NA,"J.M.Silva","2001","11","04","Brasil","PR","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga arborea&nf;;","Magnoliophyta","Myrtales","3499","balneario Coroado",NA,NA,NA,NA,NA,"41937","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"498","2021-03-04 15:45:26-03","IF","SPSF","25368","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata",NA,"M.Sobral","E.A.Anunciação et al.","1990","10","18","Brasil","SP","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta ca.3m de altura, flores alvas, flores abundantes.; GEOGRAFIA: Trilha para o Pocinho, beira do Rio Verde.;","Magnoliophyta","Myrtales","35","E.Ecol.Jureia-Itatins, Serra da Jureia",NA,NA,"1991","01","01","55628","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"499","2021-03-04 15:45:26-03","IF","SPSF","25342","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata",NA,"M.Sobral","S.J.Gomes da Silva","1990","12","12","Brasil","SP","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta até 3,0m de altura, formando uma população sobre ilha de areia próxima a cachoeira do Salto, frutos quando imaturos verde-amarelados tornando-se negros quando maduros, cálices no fruto róseos.; GEOGRAFIA: Mata ao redor d","Magnoliophyta","Myrtales","108","E.Ecol.Jureia-Itatins, Serra da Jureia",NA,NA,"1991","01","01","55628","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"500","2021-03-04 15:45:26-03","IF","SPSF","25344","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata",NA,"L.Rossi","S.J.Gomes et al.","1991","10","13","Brasil","SP","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore ca. 5,0m de altura. Lobos do cálice avermelhados no botão, pétalas e estames alvos, flores odoríferas.; GEOGRAFIA: Margem do Rio Verde.;","Magnoliophyta","Myrtales","248","E.Ecol.Jureia-Itatins, Serra da Jureia",NA,NA,"1991","01","01","55628","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"501","2021-03-04 15:45:26-03","IF","SPSF","25330","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata",NA,"L.Rossi","L.Rossi","1991","11","28","Brasil","SP","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Nome popular: murta&nf;Arvoreta 3m altura, frutos imatruos vináceos, costados, passando a negros, brilhantes, sem costas, comestíveis.; GEOGRAFIA: Margem do Rio Verde.;","Magnoliophyta","Myrtales","967","Estação Ecológica Juréia-Itatins",NA,NA,NA,NA,NA,"55628","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"502","2021-03-04 15:45:26-03","IF","SPSF","25332","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata",NA,"M.Sobral","L.Rossi","1990","11","21","Brasil","SP","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 8-10m de altura. Casca exfoliante, folhas jovens avermelhadas, frutos geralmente 8-costados, costas quase imperceptiveis no fruto maduro, vináceo.; GEOGRAFIA: Mata de restinga.;","Magnoliophyta","Myrtales","771","Estação Ecológica Juréia-Itatins",NA,NA,"1991","01","01","55628","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"503","2021-03-04 15:45:26-03","IF","SPSF","25380","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata",NA,"M.Sobral","E.L.M.Catharino","1987","11","18","Brasil","SP","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta ca. 6m de altura.; GEOGRAFIA: Restinga do Rio Verde.;","Magnoliophyta","Myrtales","1137","Estação Ecológica Juréia-Itatins",NA,NA,"1991","01","01","55628","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"504","2021-03-04 15:45:26-03","IF","SPSF","25381","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata",NA,"M.Sobral","E.L.M.Catharino","1990","11","22","Brasil","SP","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta ca. 5,0m de altura, tronco esfoliante, frutos imaturos verdes vináceos, 8-costado, negros quando maduros e aproximadamente esfericos.; GEOGRAFIA: Restinga do Rio Verde.;","Magnoliophyta","Myrtales","1539","Estação Ecológica Juréia-Itatins",NA,NA,"1991","01","01","55628","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"505","2021-02-08 12:43:58-03","UFRGS","ICN","098726","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Sobral, M","Leitão, HF; et al.","1986","11","05","Brasil","SP","Guarujá","-46.25","-23.9899997711182",NA,NA,NA,NA,"América do Sul",NA,NA,"Árvore de até 5 m de altura; flores brancas; frutos maduros cor de vinho, muito palatáveis.; Mata","Dicotyledon",NA,"18746","Rodovia Guarujá-Bertioga, Km 19, trilha da Prainha Branca",NA,NA,"1993",NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA
"506","2021-02-08 12:43:58-03","UFRGS","ICN","096104","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Semir, J","Tamashiro, JY; Martins, FR","1981","10","29","Brasil","MG",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Arvoreta de 6 m de altura e flores brancas.","Dicotyledon",NA,"1632","Ponte dos Amores",NA,NA,"1984","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2020-08-26 10:50:01-03","MCN-FZBRS","HAS","74591","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Legrand, D.","Hatschbach, G.","1961","09",NA,"Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"HAS0074591",NA,NA,NA,NA,"Árvore 7m, flor alva, das pareas, frutos comestíveis","Magnoliophyta",NA,"s.n.",NA,NA,NA,"1962",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"508","2020-08-26 10:50:01-03","MCN-FZBRS","HAS","74585","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Mattos, J.","1962","09",NA,"Brasil","São Paulo","Barra de Una",NA,NA,NA,NA,"HAS0074585",NA,NA,NA,NA,"Na mata secundária, 2.5m de altura, flores brancas abundantes","Magnoliophyta",NA,"10601","Na rodovia Betioga-São Sebastião",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2020-08-26 10:50:01-03","MCN-FZBRS","HAS","74586","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Pires, A.","1962","09",NA,"Brasil","São Paulo","Barra de Una",NA,NA,NA,NA,"HAS0074586",NA,NA,NA,NA,"Na mata secundária, 2.5m de altura, flores brancas abundantes","Magnoliophyta",NA,"s.n.","Na rodovia Betioga-São Sebastião",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2020-08-26 10:50:01-03","MCN-FZBRS","HAS","74592","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Legrand, D.","Hatschbach, G.","1959","10",NA,"Brasil","Paraná","Parananguá",NA,NA,NA,NA,"HAS0074592",NA,NA,NA,NA,"IHN 6005","Magnoliophyta",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2020-08-26 10:50:01-03","MCN-FZBRS","HAS","75111","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Mattos, J.","1960",NA,NA,"Brasil","São Paulo","1km norte de Mauá",NA,NA,NA,NA,"HAS0075111",NA,NA,NA,NA,"1,5m, estéril","Magnoliophyta",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2020-08-26 10:50:01-03","MCN-FZBRS","HAS","96400","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Mattos, J.","Edwall, G.","1896","10",NA,"Brasil","São Paulo","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"HAS0096400",NA,NA,NA,NA,"SP21007.","Magnoliophyta",NA,"s.n.","Fazenda Boa Vista do Araguá",NA,NA,"1988",NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA
"513","2020-08-26 10:50:01-03","MCN-FZBRS","HAS","74590","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Rente, J.A.","1961","10",NA,"Brasil","São Paulo","Itanhaém","-46.7799987792969","-24.1800003051758",NA,NA,"HAS0074590",NA,NA,NA,NA,"Arvoreta, flor alva, no grotão do oeste","Magnoliophyta",NA,"2015","Ilha da Queimada Grande",NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA
"514","2020-08-26 10:50:01-03","MCN-FZBRS","HAS","74587","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Mattos, J.","1961","09",NA,"Brasil","São Paulo","Registro","-47.8400001525879","-24.4799995422363",NA,NA,"HAS0074587",NA,NA,NA,NA,"Na mata virgem, 2m de altura. Frutos imaturos","Magnoliophyta",NA,"s.n.","15km da cidade",NA,NA,NA,NA,NA,"25922","auto",NA,NA,NA,NA,NA,NA
"515","2020-08-26 10:50:01-03","MCN-FZBRS","HAS","74589","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Mattos, J.","Mattos, J.","1961","01",NA,"Brasil","São Paulo","Registro","-47.8400001525879","-24.4799995422363",NA,NA,"HAS0074589",NA,NA,NA,NA,"Na mata virgem, 3m de altura, frutos imaturos sulcados","Magnoliophyta",NA,"9224","15km norte da cidade",NA,NA,"1961","12",NA,"25922","auto",NA,NA,NA,NA,NA,NA
"516","2020-08-26 10:50:01-03","MCN-FZBRS","HAS","74593","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Mattos, J.","1961","07",NA,"Brasil","São Paulo","Registro","-47.8400001525879","-24.4799995422363",NA,NA,"HAS0074593",NA,NA,NA,NA,"Na mata secundária, árvore 4m de altura, flores brancas","Magnoliophyta",NA,"9144","5km Norte de Registro",NA,NA,NA,NA,NA,"25922","auto",NA,NA,NA,NA,NA,NA
"517","2020-08-26 10:50:01-03","MCN-FZBRS","HAS","74588","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Mattos, J.","1963",NA,NA,"Brasil","São Paulo","São Roque","-47.1300010681152","-23.5200004577637",NA,NA,"HAS0074588",NA,NA,NA,NA,"Junto da mata. Estéril","Magnoliophyta",NA,"s.n.",NA,NA,NA,NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA
