"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","maximumDepthInMeters","fieldNumber"
"234","2020-11-04 11:11:50-03","ESALQ","ESA","5973","PreservedSpecimen","Plantae","Lamiaceae","Vitex","montevidensis","Vitex montevidensis","Cham.","Kämpf, E.",NA,NA,NA,"Zandoval, J.A.","1985","12","15","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA005973","ESA005973","61.0",NA,NA,"44778","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-11-04 11:11:50-03","ESALQ","ESA","12869","PreservedSpecimen","Plantae","Lamiaceae","Vitex","montevidensis","Vitex montevidensis","Cham.","Ivanauskas, N.M.","1993","01","01","Goldenberg, R.","1989","10","20","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA012869","ESA012869","580.0",NA,NA,"44778","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-11-04 11:11:50-03","ESALQ","ESA","5866","PreservedSpecimen","Plantae","Lamiaceae","Vitex","montevidensis","Vitex montevidensis","Cham.","Rodrigues, R.R.","1990","11","07","Zandoval, J.A. ; Rodrigues, R.R.","1990","11","07","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA005866","ESA005866",NA,NA,NA,"44778","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-11-04 11:11:50-03","ESALQ","ESA","14987","PreservedSpecimen","Plantae","Lamiaceae","Vitex","montevidensis","Vitex montevidensis","Cham.","Ivanauskas, N.M.","1993","10","15","Ivanauskas, N.M.","1993","10","15","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA014987","ESA014987",NA,NA,NA,"44778","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-11-04 11:11:50-03","ESALQ","ESA","4232","PreservedSpecimen","Plantae","Lamiaceae","Vitex","montevidensis","Vitex montevidensis","Cham.",NA,NA,NA,NA,"Duarte, K.M.R.","1989","10","16","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA004232",NA,NA,NA,NA,"44778","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-11-04 11:11:50-03","ESALQ","ESA","12859","PreservedSpecimen","Plantae","Lamiaceae","Vitex","montevidensis","Vitex montevidensis","Cham.","Rodrigues, R.R.","1987","10","21","Rodrigues, R.R.","1987","10","21","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA012859","ESA012859",NA,NA,NA,"44778","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-11-04 11:11:50-03","ESALQ","ESA","5451","PreservedSpecimen","Plantae","Lamiaceae","Vitex","montevidensis","Vitex montevidensis","Cham.","Ivanauskas, N.M.","1993","03","13","Rozza, A.F. ; Kämpf, E.","1990","02","17","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA005451","ESA005451","219.0",NA,NA,"44778","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-11-04 11:11:50-03","ESALQ","ESA","1649","PreservedSpecimen","Plantae","Lamiaceae","Vitex","montevidensis","Vitex montevidensis","Cham.","Accorsi, W.R.",NA,NA,NA,"Accorsi, W.R.",NA,NA,NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA001649","ESA001649",NA,NA,NA,"44778","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-11-04 11:11:50-03","ESALQ","ESA","2053","PreservedSpecimen","Plantae","Lamiaceae","Vitex","montevidensis","Vitex montevidensis","Cham.",NA,NA,NA,NA,"Catharino, E.L.M.","1981","11","10","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA002053","ESA002053",NA,NA,NA,"44778","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-11-04 11:11:50-03","ESALQ","ESA","16771","PreservedSpecimen","Plantae","Lamiaceae","Vitex","montevidensis","Vitex montevidensis","Cham.","Magalhães, M.J.M.",NA,NA,NA,"Magalhães, M.J.M.","1994","10","21","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA016771","ESA016771","2.0",NA,NA,"44778","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-11-04 11:11:50-03","ESALQ","ESA","64019","PreservedSpecimen","Plantae","Lamiaceae","Vitex","montevidensis","Vitex montevidensis","Cham.","Rodrigues, R.R. & Bufo, L.V.B.","1997","01","01","Bufo, L.V.B. ; Sabadim, P.C.",NA,NA,NA,"Brasil","São Paulo","Porto Feliz",NA,"-47.5200004577637","-23.2099990844727",NA,NA,NA,"ESA064019","ESA064019","157.0",NA,NA,"19715","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-11-04 11:11:50-03","ESALQ","ESA","37486","PreservedSpecimen","Plantae","Lamiaceae","Vitex","montevidensis","Vitex montevidensis","Cham.","Souza, V.C. & Rodrigues, R.R.",NA,NA,NA,"Torezan, J.M.; Arima, L.I.A.; Pimenta, J.A.; Resende, J.C.F.; Sifuentes, D.V.O.","1997","12","13","Brasil","São Paulo","Apiaí","Estrada para Pinhalzinho/Apiaí, 11km de Bom Sucesso de Itararé. Floresta ombrófila mista, beira de estrada","-48.8400001525879","-24.5","-49,076,944","-24,335,278","Árvore com m, flores creme com estames róseos","ESA037486","ESA037486","634.0",NA,NA,"37738","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-11-04 11:11:50-03","ESALQ","ESA","122816","PreservedSpecimen","Plantae","Lamiaceae","Vitex","taruma","Vitex taruma",NA,NA,NA,NA,NA,"Vieira, C.M. ; Gurken, L.C.","1993","11","07","Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima. Fazenda Ouro Verde, picada para a bacia.","-42.5311012268066","-22.2819004058838",NA,NA,NA,"ESA122816",NA,"452.0",NA,NA,"33190","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-01-14 15:33:58-03","MN","R","5996","PreservedSpecimen","Plantae","Verbenaceae","Vitex","bignonioides","Vitex bignonioides","Kunth","Diogo, J.C.",NA,NA,NA,"Glaziou, A.F.M.","1884","01","09","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000005996","R000005996_001","14160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-01-14 15:31:20-03","MN","R","5984","PreservedSpecimen","Plantae","Lamiaceae","Vitex","multinervis","Vitex multinervis","Schauer","Diogo, J.C.",NA,NA,NA,"Freire Allemão, F.; Cysneiros, M.",NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará","R010054007","R010054007_001 R010054007_002","1172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-01-14 15:33:58-03","MN","R","5986","PreservedSpecimen","Plantae","Verbenaceae","Vitex","multinervis","Vitex multinervis","Schauer",NA,NA,NA,NA,"Glaziou, A.F.M.","1871","06","08","Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,"Plantas do Brasil Central","R000005986","R000005986_001","4159",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-04-02 11:40:30-03","UFPI","TEPB","25753","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","ALENCAR, M. E.","2007","10","01","Farias. L.","2007","10","31","Brasil","Piauí","Brasileira","PARNA Sete Cidades, Pedra do Elefante, sexta cidade.","-41.7811012268066","-4.13166999816895",NA,NA,"ávore de 6 metros, frutos imaturos Ambiente: Cerrado",NA,NA,"18",NA,NA,"51782","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2015-07-02 14:02:27-03","JBP","HPL","10856","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","V.C. Souza","2012","07","04","R. Tsuji","2008","11","27","Brasil","SP","Apiaí","Sítio do Sr. Joanir Camargo ca. 14 Km de Apiai, variante de asfalto saindo da estrada de terra.","-48.84","-24.5",NA,NA,NA,NA,NA,"2720",NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2015-07-02 14:02:27-03","JBP","HPL","4659","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","V.C. Souza","2012","07","04","J.A. Lombardi, H. Lorenzi, R. Tsuji et al.","2008","01","23","Brasil","ES","Linhares","Coletado na Reserva Natural da Companhia Vale do Rio Doce (CVRD), cultivado junto a piscina, ca. 19° 08-15'S, 39° 58' -40°05'W","-40.0722","-19.3911",NA,NA,NA,NA,NA,"7127",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2015-07-02 14:02:27-03","JBP","HPL","8997","S","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","V.C. Souza","2012","07","04","H. Lorenzi","1994","09","23","Brasil","SP","Piracicaba","Coletado na Escola Superior de Agronomia Luiz de Queiroz (ESALQ).","-47.64","-22.72",NA,NA,NA,NA,NA,"1654",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2015-07-02 14:02:27-03","JBP","HPL","3798","S","Plantae","Lamiaceae","Vitex","multinervis","Vitex multinervis","Schau.","F.R. Salimena-Pires","1994","01","18","H. Lorenzi","1994","01","18","Brasil","SP","Campinas","Coletada no parque da CATI.","-47.06","-22.9",NA,NA,NA,NA,NA,"1264",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2015-07-02 14:02:27-03","JBP","HPL","8659","S","Plantae","Lamiaceae","Vitex","multinervis","Vitex multinervis",NA,"F.R. Salimena-Pires","1995","10","10","H. Lorenzi","1993","11","04","Brasil","SP","Campinas","Coletado no Parque da CATI.","-47.06","-22.9",NA,NA,NA,NA,NA,"1127",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-12-19 08:15:20-03","FPS","FPS","1656","MachineObservation","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Schwirkowski, P.","2011","04","30","Schwirkowski, P.","2011","04","30","Brasil","Santa Catarina","São Bento do Sul","Parque Vinte e Três de Setembro","-49.383622","-26.27563","-49.383622","-26.27563","<ll>dwc_commonname:</ll> Tarumã, tarumã-preta, tapinhoã","FPS01656","FPS01656_v01 FPS01656_v02 FPS01656_v03 FPS01656_v04 FPS01656_v05 FPS01656_v06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-12-19 08:15:20-03","FPS","FPS","1653","MachineObservation","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Schwirkowski, P.","2011","04","10","Schwirkowski, P.","2011","04","10","Brasil","Santa Catarina","São Bento do Sul","Parque Vinte e Três de Setembro","-49.383622","-26.27563","-49.383622","-26.27563","<ll>dwc_commonname:</ll> Tarumã, tarumã-preta, tapinhoã","FPS01653","FPS01653_v01 FPS01653_v02 FPS01653_v03 FPS01653_v04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-12-19 08:15:20-03","FPS","FPS","1431","MachineObservation","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Schwirkowski, P.","2013","12","09","Schwirkowski, P.","2013","12","09","Brasil","Santa Catarina","São Bento do Sul","Trilha do Parque 23 de Setembro","-49.382534","-26.242734","-49.382534","-26.242734","<ll>dwc_commonname:</ll> Tarumã, tarumã-preta, tapinhoã","FPS01431","FPS01431_v01 FPS01431_v02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-12-19 08:15:20-03","FPS","FPS","1923","MachineObservation","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Schwirkowski, P.","2014","03","09","Schwirkowski, P.","2014","03","09","Brasil","Santa Catarina","São Bento do Sul","Sertãozinho - Propr. de Leonardo Pilz","-49.380737","-26.320252","-49.380737","-26.320252","<ll>dwc_commonname:</ll> Tarumã, tarumã-preta, tapinhoã","FPS01923","FPS01923_v01 FPS01923_v02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-12-19 08:15:20-03","FPS","FPS","3087","MachineObservation","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Schwirkowski, P.","2017","10","23","Schwirkowski, P.","2017","10","23","Brasil","Santa Catarina","São Bento do Sul","Bairro Colonial. Em terreno baldio","-49.407514","-26.227528","-49.407514","-26.227528","<ll>dwc_commonname:</ll> Tarumã, tarumã-preta, tapinhoã","FPS03087,FURB55801","FPS03087_v01 FPS03087_v02 FPS03087_v03 FPS03087_v04 FPS03087_v05 FPS03087_v06 FURB55801","2516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB 55801","voucher",NA,NA,NA
"261","2020-06-14 15:15:05-03","FPS","FPS","4300","MachineObservation","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Schwirkowski, P.","2019","12","07","Schwirkowski, P.","2019","12","07","Brasil","Santa Catarina","São Bento do Sul","Bairro Rio Vermelho. Aterro Sanitário Municipal","-49.335318","-26.267034","-49.335318","-26.267034","<ll>dwc_commonname:</ll> Tarumã, tarumã-preta, tapinhoã","FPS04300,FURB65971","FPS04300_v01 FPS04300_v02 FPS04300_v03 FPS04300_v04 FPS04300_v05 FPS04300_v06 FPS04300_v07 FPS04300_v08 FURB65971","3723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB 65971","voucher",NA,NA,NA
"262","2019-02-15 11:51:56-02","IPA","IPA","60617","S","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"Zachia, R.; Martins, S.; Martins, S.","1998","11","13","Brasil","Rio Grande do Sul",NA,"São Pedro - São Lucas.",NA,NA,NA,NA,"Árvore ca. 5m de altura; flores azul-amareladas.; Mata ciliar do Rio Ibicuí.","IPA0060617",NA,"3199",NA,NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-02-15 11:51:56-02","IPA","IPA","51089","S","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Klein, R.M.",NA,NA,NA,"Sohn, S.; Campos, J.M.; Campos, J.M.","1981","02","19","Brasil","Santa Catarina","Porto União","40km da estrada de Porto União para Santa Cruz do Timbó.","-51.0783004760742","-26.2381000518799",NA,NA,"Árvore de folhas verdes com nervuras salientes, frutos em cachos, verdes-claros, médios.","IPA0051089",NA,"52",NA,NA,"41804","auto","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-08-27 13:30:35-03","IAP","PACA-AGP","95252","PreservedSpecimen","Plantae","Verbenaceae","Vitex","cf. megapotamica","Vitex cf. megapotamica","(Spreng.) Moldenke","M. Sobral","1997",NA,NA,"W. Boone","1985","10","08","Brasil","ES","Santa Teresa","São João Petrópolis, E. A. F. S. T.","-40.6002998352051","-19.9356002807617",NA,NA,"HASU 6423&nf;4 m, 10 de diâmetro, flores com corola arroxeada, rupícola, heliófila, encosta Hábito: arbusto","PACA095252",NA,"824",NA,NA,"23813","auto",NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"265","2019-08-27 13:30:35-03","IAP","PACA-AGP","87471","PreservedSpecimen","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","S. F. Smith","1986","03",NA,"Sehnem, A.","1958","11","14","Brasil","RS","Bento Gonçalves","Ponta do Rio das Antas","-51.5191993713379","-29.1714000701904",NA,NA,"Habitat: ad ripam fluminensis","PACA087471",NA,"7221","400","400","21248","auto",NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"266","2019-08-27 13:30:35-03","IAP","PACA-AGP","95245","PreservedSpecimen","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Larocca, J.",NA,NA,NA,"J. Larocca","1989","12","07","Brasil","RS","Butiá","Riocell, H. Palmeiras","-51.9622001647949","-30.1196994781494",NA,NA,"HASU 2523&nf;De 8m alt.. Corola branco-arroxeada Hábito: árvore","PACA095245",NA,NA,NA,NA,"39953","auto",NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"267","2019-08-27 13:30:35-03","IAP","PACA-AGP","95246","PreservedSpecimen","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","C. Mondin","1999","01",NA,"C. Mondin & A. Iob","1999","01","19","Brasil","RS","Camaquã","Pacheca, Ilha de Santo Antonio","-51.812198638916","-30.8511009216309",NA,NA,"HASU 7244&nf;c/ ca. 2,5 m alt. Habitat: na vegetação arbustiva Hábito: arbusto","PACA095246",NA,"1740",NA,NA,"49429","auto",NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"268","2019-08-27 13:30:35-03","IAP","PACA-AGP","4813","PreservedSpecimen","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","F. França","2006","11","07","Rambo, B.","1941","02","10","Brasil","RS","Canela","Passo do Inferno","-50.815601348877","-29.3656005859375",NA,NA,"Habitat: in araucarieto Fenofase: fruto deciso","PACA004813",NA,NA,NA,NA,"16452","auto",NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"269","2019-08-27 13:30:35-03","IAP","PACA-AGP","44611","PreservedSpecimen","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","F. França","2006","11","07","Rambo, B.","1949","12","03","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,"Habitat: in araucarieto Fenofase: flor","PACA044611",NA,NA,NA,NA,"49662","auto",NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"270","2019-08-27 13:30:35-03","IAP","PACA-AGP","95248","PreservedSpecimen","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Larocca, J.",NA,NA,NA,"J. Larocca","1989","11","16","Brasil","RS","Guaíba","Vila Elza","-51.3250007629395","-30.113899230957",NA,NA,"HEDU 2654&nf;c/ 4m alt. Fruto roxo e globoso Habitat: mata Hábito: arvoreta","PACA095248",NA,NA,NA,NA,"28343","auto",NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"271","2019-08-27 13:30:35-03","IAP","PACA-AGP","73823","PreservedSpecimen","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","L. Sevegnani",NA,NA,NA,"L. Sevegnani","1993","10","20","Brasil","RS","Maquiné","Est. Exp. Fitotec. de Osório","-50.2071990966797","-29.6749992370605",NA,NA,"árvore com 10m Habitat: em mata secundaria (+- 50 anos)","PACA073823",NA,NA,NA,NA,"28094","auto",NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"272","2019-08-27 13:30:35-03","IAP","PACA-AGP","32908","PreservedSpecimen","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","F. França","2006","11","07","E. Friderichs","1945","11","09","Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,"Habitat: in silva Fenofase: flor","PACA032908",NA,NA,NA,NA,"21601","auto",NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"273","2019-08-27 13:30:35-03","IAP","PACA-AGP","87472","PreservedSpecimen","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","S. F. Smith","1986","03",NA,"Sehnem, A.","1946","10","18","Brasil","RS","Montenegro","Linha Campestre","-51.4611015319824","-29.6886005401611",NA,NA,"Habitat: arbor in dumeto","PACA087472",NA,"2252",NA,NA,"21601","auto",NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"274","2019-08-27 13:30:35-03","IAP","PACA-AGP","32698","PreservedSpecimen","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","F. França","2006","11","07","Henz, E.","1945","10","17","Brasil","RS","Montenegro","Morro Zimmerberg","-51.4611015319824","-29.6886005401611",NA,NA,"Habitat: in silva campestri Fenofase: flor","PACA032698",NA,NA,NA,NA,"21601","auto",NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"275","2019-08-27 13:30:35-03","IAP","PACA-AGP","39819","PreservedSpecimen","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","F. França","2006","11","06","Rambo, B.","1949","01","14","Brasil","RS","Montenegro","Parecí","-51.4611015319824","-29.6886005401611",NA,NA,"Habitat: in silva campestri Fenofase: flor submaturo","PACA039819",NA,NA,NA,NA,"21601","auto",NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"276","2019-08-27 13:30:35-03","IAP","PACA-AGP","32667","PreservedSpecimen","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","F. França","2006","11","07","Henz, E.","1945","11","11","Brasil","RS","Montenegro","Parecí","-51.4611015319824","-29.6886005401611",NA,NA,"Habitat: in silva campestri Fenofase: flor","PACA032667",NA,NA,NA,NA,"21601","auto",NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"277","2019-08-27 13:30:35-03","IAP","PACA-AGP","27585","PreservedSpecimen","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","F. França","2006","11","07","Henz, E.","1944",NA,NA,"Brasil","RS","Montenegro","Pareci Novo","-51.4611015319824","-29.6886005401611",NA,NA,"Habitat: in silva campestri Fenofase: sterilis","PACA027585",NA,NA,NA,NA,"21601","auto",NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"278","2019-08-27 13:30:35-03","IAP","PACA-AGP","48069","PreservedSpecimen","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Stephen F. Smith","1986","03",NA,"Sehnem, A.","1948","11","15","Brasil","RS","Montenegro","São Salvador, Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,"Habitat: arbor in pascuis Fenofase: flor","PACA048069",NA,"3516","600","600","21601","auto",NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"279","2019-08-27 13:30:35-03","IAP","PACA-AGP","103866","PreservedSpecimen","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","D. Bauer",NA,NA,NA,"D. Bauer","2006","11","22","Brasil","RS","Novo Hamburgo","Loteamento dos Eucaliptos, Bairro Canudos.","-51.1305999755859","-29.6783008575439",NA,NA,"coleta no ponto 5 e 6, próx. à avenida A Habitat: mata brejosa margem arroio","PACA103866",NA,NA,NA,NA,"20722","auto",NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"280","2019-08-27 13:30:35-03","IAP","PACA-AGP","84775","PreservedSpecimen","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"A.R.Osório","1997","01",NA,"Brasil","RS","Palmares do Sul","Lagoa da Porteira","-50.5097007751465","-30.2577991485596",NA,NA,"Semente N, coleção de sementes número 32 Habitat: margem leste","PACA084775",NA,NA,NA,NA,"31350","auto",NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"281","2019-08-27 13:30:35-03","IAP","PACA-AGP","97349","PreservedSpecimen","Plantae","Verbenaceae","Vitex","cf. megapotamica","Vitex cf. megapotamica","(Spreng.) Moldenke","Odimar Costa","2004","05","11","Odimar Lorini da Costa","2004","02","01","Brasil","RS","Palmeira das Missões",NA,"-53.3135986328125","-27.8994007110596",NA,NA,"HASU 16606","PACA097349",NA,NA,NA,NA,"33527","auto",NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"282","2019-08-27 13:30:35-03","IAP","PACA-AGP","48629","PreservedSpecimen","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Stephen F. Smith","1986","03",NA,"Sehnem, A.","1945","10","31","Brasil","RS","Pareci Novo",NA,"-51.3974990844727","-29.6382999420166",NA,NA,"Habitat: arbor in silva","PACA048629",NA,"1441",NA,NA,"9951","auto",NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
