"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","year","month","day","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount"
"204","2019-11-27 13:53:15-03","UFS","ASE","19837","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Machado, WJ; Santos, LAS; Menezes, IRN; Jesus, JB","566","Southern America","Brasil","Sergipe","Serra da Guia",NA,NA,"Flores tubulares com pétalas de coloração rosa, branca e amarela.; Flores tubulares com pétalas de coloração rosa, branca e amarela.; Brejo de altitude (trilha)","ASE0027374","Magnoliophyta",NA,NA,"Kunth","2010","07","25","ASE0027374","Machado, WJ","Poço Redondo","-37.684167","-9.805278",NA,NA,NA,NA,"2011","10",NA,"-37.684167","-9.805278",NA,NA,NA,NA,NA
"205","2019-11-27 13:53:15-03","UFS","ASE","19973","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Machado, WJ; Jesus, JB","702","Southern America","Brasil","Sergipe","Serra da Guia",NA,NA,"Herbácea ca 1 m. Flores tubulares brancas com detalhe amarelo no centro do tubo.; Herbácea ca 1 m. Flores tubulares brancas com detalhe amarelo no centro do tubo.; Brejo de Altitude (trilha)","ASE0027480","Magnoliophyta",NA,NA,"Kunth","2010","09","29","ASE0027480","Machado, WJ","Poço Redondo","-37.684167","-9.805278",NA,NA,NA,NA,"2011","10",NA,"-37.684167","-9.805278",NA,NA,NA,NA,NA
"206","2019-11-27 13:53:15-03","UFS","ASE","20824","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Oliveira, DG; Almeida, ES","162","Southern America","Brasil","Sergipe","Povoado Lagoa Grande, Fazenda São Pedro, lado esquerdo da estrada principal em direção ao Assentamento São Judas Tadeu. Próximo a trilha principal do fragmento.",NA,NA,"Herbácea. Flores variando em branco e lilás, com centro amarelo. Folhas concolor. Altura ca. 70 cm.; Herbácea. Flores variando em branco e lilás, com centro amarelo. Folhas concolor. Altura ca. 70 cm.; Caatinga","ASE0027063","Magnoliophyta",NA,NA,"Kunth","2011","04","19","ASE0027063","Oliveira, DG","Porto da Folha","-37.407278","-10.033625",NA,NA,NA,NA,"2011","08","24","-37.407278","-10.033625",NA,NA,NA,NA,NA
"207","2019-11-27 13:53:15-03","UFS","ASE","2108","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Almeida, MN de","27","Southern America","Brasil","Sergipe","Campus Universitário",NA,NA,"Erva. Flores rosas, frutos imaturos tipo baga, folhas simples e oposta com pilosidades.; Erva. Flores rosas, frutos imaturos tipo baga, folhas simples e oposta com pilosidades.; Restinga","ASE0014021","Magnoliophyta",NA,NA,"Kunth","1982","11","23","ASE0014021","Silva, AM","São Cristóvão","-37.099631","-10.925675",NA,NA,NA,NA,"1982","08","24","-37.099631","-10.925675",NA,NA,NA,NA,NA
"208","2019-11-27 13:53:15-03","UFS","ASE","2243","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Silva, GN","63","Southern America","Brasil","Sergipe","Campus Universitário",NA,NA,"Erva. Flores laranjas, folhas simples e opostas.; Erva. Flores laranjas, folhas simples e opostas.; Restinga","ASE0014133","Magnoliophyta",NA,NA,"Kunth","1982","03","13","ASE0014133","Silva, AM","São Cristóvão","-37.099631","-10.925675",NA,NA,NA,NA,"1982","09","24","-37.099631","-10.925675",NA,NA,NA,NA,NA
"209","2019-11-27 13:53:15-03","UFS","ASE","22787","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Prata, AP; Gomes, LA; Farias, MCV; Oliveira, DG; Matos, GMA; Conceição, GG; Barbosa, P; Dé","3078","Southern America","Brasil","Sergipe","Povoado Lagoa Redonda, Solo arenoso.",NA,NA,"Arbusto com cerca de 1,10m. Flores lilás.&nf;; Arbusto com cerca de 1,10m. Flores lilás.&nf;; Restinga","ASE0029165","Magnoliophyta",NA,NA,"Kunth","2012","05","25","ASE0029165","Silva, ACC","Pirambu","-36.841889","-10.686472",NA,NA,NA,NA,"2012","05",NA,"-36.841889","-10.686472",NA,NA,NA,NA,NA
"210","2019-11-27 13:53:15-03","UFS","ASE","23601","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Prata, AP; Oliveira, DG; Santos, E; Déda, RM; Conceição, GG; Silva, RN; Gomes, LA; Farias","2952","Southern America","Brasil","Sergipe","Povoado Lagoa Redonda",NA,NA,"Flores amarelas e liláses.; Flores amarelas e liláses.; Solo arenoso. Restinga.","ASE0028982","Magnoliophyta",NA,NA,"Kunth","2012","05","25","ASE0028982","Conceição, GG","Pirambu","-36.841889","-10.686472",NA,NA,NA,NA,"2012","05",NA,"-36.841889","-10.686472",NA,NA,NA,NA,NA
"211","2019-11-27 13:53:15-03","UFS","ASE","26317","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Prata, AP; Déda, RM; Gomes, LA; Freire, GS; Silva, E","3291","Southern America","Brasil","Sergipe","Gruta do Faleiro, Vila do Faleiro.",NA,NA,"Arbusto com cerca de 1,5m. Com flores brancas. UTM 0698627S8805806","ASE0031211","Magnoliophyta",NA,NA,"Kunth","2012","08","28","ASE0031211","Gomes, LA","Laranjeiras","-37.169722","-10.806389",NA,NA,NA,NA,"2012","10",NA,"-37.169722","-10.806389",NA,NA,NA,NA,NA
"212","2019-11-27 13:53:15-03","UFS","ASE","26499","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Campos, DA; Matos, GMA; Freire, GS; Farias, MCV","195","Southern America","Brasil","Sergipe","Rodovia para Abais",NA,NA,"Erva, 40cm. Flores amarelas e rosas. Frutos imaturos verdes.; Restinga.","ASE0030993","Magnoliophyta",NA,NA,"Kunth","2012","10","23","ASE0030993","Conceição, GG; Rocha, LP; Silva, BD","Estância","-37.431192","-11.276475",NA,NA,NA,NA,"2013","01","30","-37.431192","-11.276475",NA,NA,NA,NA,NA
"213","2019-11-27 13:53:15-03","UFS","ASE","27153","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Melo, JO","8","Southern America","Brasil","Sergipe",NA,NA,NA,"Hérbacea; Restinga","ASE0032639","Magnoliophyta",NA,NA,"Kunth","2012","08","20","ASE0032639",NA,"Pirambu","-36.855833","-10.737778",NA,NA,NA,NA,NA,NA,NA,"-36.855833","-10.737778",NA,NA,NA,NA,NA
"214","2019-11-27 13:53:15-03","UFS","ASE","27155","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Melo, JO","7","Southern America","Brasil","Sergipe",NA,NA,NA,"Hérbacia; Restinga","ASE0032641","Magnoliophyta",NA,NA,"Kunth","2012","08","20","ASE0032641",NA,"Pirambu","-36.855833","-10.737778",NA,NA,NA,NA,NA,NA,NA,"-36.855833","-10.737778",NA,NA,NA,NA,NA
"215","2019-11-27 13:53:15-03","UFS","ASE","27700","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Prata, AP; Barbosa, P; Santos, E","3366","Southern America","Brasil","Sergipe","Pólo de Tratamento de Resíduo., Fosso CP1234.",NA,NA,"Aproximadamente 1,70m. Fl. roxo-claro; pétalas com a base interna amarela. UTM: 724273S8823117.","ASE0031995","Magnoliophyta",NA,NA,"Kunth","2012","08","29","ASE0031995","Silva, ACC","Japaratuba","-36.94","-10.593333",NA,NA,NA,NA,"2012","11","09","-36.94","-10.593333",NA,NA,NA,NA,NA
"216","2020-02-07 16:07:56-03","UFS","ASE","28386","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Mendes, K; Chagas, MA","585","Southern America","Brasil","Pernambuco","RPPN Pedra do Cachorro, Subida florestal do afloramento rochoso granítico.",NA,NA,"Arbusto, ca. de 2m. Flores variando de lilás a brnco. Abundante neste período. Presente tanta na Caatinga arbustiva-arbórea da subida do afloramento florestal.; Caatinga","ASE0032460","Magnoliophyta",NA,NA,"Kunth","2011","01","23",NA,"Silva, GB","São Caitano","-36.186861","-8.239361","700","700",NA,NA,"2020","01",NA,"-36.186861","-8.239361",NA,NA,NA,NA,NA
"217","2020-02-07 16:07:56-03","UFS","ASE","28599","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Santos, LAS; Santos, ACAS","815","Southern America","Brasil","Sergipe","Povoado Quissamã, Próximo ao lago do IFES.",NA,NA,"Mata","ASE0000801","Magnoliophyta",NA,NA,"Kunth","2012","09","20","ASE0000801","Silva, GB","São Cristóvão","-37.206389","-11.014722",NA,NA,NA,NA,"2020","01",NA,"-37.206389","-11.014722",NA,NA,NA,NA,NA
"218","2019-11-27 13:53:15-03","UFS","ASE","29479","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Santos, E; Campos, DA; Carregosa, T","30","Southern America","Brasil","Sergipe","Sambaiba",NA,NA,"Flores rosas; Restinga","ASE0001310","Magnoliophyta",NA,NA,"Kunth","2013","07","23","ASE0001310",NA,"Pirambu","-36.855833","-10.737778",NA,NA,NA,NA,NA,NA,NA,"-36.855833","-10.737778",NA,NA,NA,NA,NA
"219","2019-11-27 13:53:15-03","UFS","ASE","31089","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Déda, RM; Rocha, LP; Santos, E; Santos, MH; Pereira, TC; Andre, DS; Silva, JR; Oliveira-N","295","Southern America","Brasil","Sergipe","Assentamento Nossa Senhora Aparecida",NA,NA,"Herbácea. Flores roséas com branco.; Caatinga","ASE0002797","Magnoliophyta",NA,NA,"Kunth","2014","05","15","ASE0002797",NA,"Nossa Senhora da Glória","-37.4213","-10.10456",NA,NA,NA,NA,NA,NA,NA,"-37.4213","-10.10456",NA,NA,NA,NA,NA
"220","2019-11-27 13:53:15-03","UFS","ASE","32034","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Santana Júnior, JA; Barbosa, P; Ramos, DJ; Silva, EJ; Silva, JAJ","15","Southern America","Brasil","Sergipe","Fazenda Vassouras, No entorno da caverna.",NA,NA,"Arbusto. Aprox 1,5 m. Pétalas aroxeadas com base amarela.; Mata Atlântica.","ASE0003157","Magnoliophyta",NA,NA,"Kunth","2014","09","25","ASE0003157","Santana Júnior, JA","Divina Pastora","-37.1353","-10.68851",NA,NA,NA,NA,"2014","10","09","-37.1353","-10.68851",NA,NA,NA,NA,NA
"221","2019-11-27 13:53:15-03","UFS","ASE","32375","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Santana, JP; Pereira, TC; Nascimento - Júnior, JE; Dantas, TP","240","Southern America","Brasil","Sergipe","Mata do Cipó",NA,NA,"Herbácea, ca. de 2m de altura. Flores rosas.; Mata Atlântica","ASE0003664","Magnoliophyta",NA,NA,"Kunth","2013","08","28","ASE0003664",NA,"Siriri","-37.1125","-10.604167",NA,NA,NA,NA,NA,NA,NA,"-37.1125","-10.604167",NA,NA,NA,NA,NA
"222","2019-11-27 13:53:15-03","UFS","ASE","33154","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Almeida, ES","250","Southern America","Brasil","Sergipe","Solo pedregoso, área de capoeira.",NA,NA,"Herbácia, flores roxas. Número do conglomerado: 18, Coordenadas UTM do ponto central: E (0611825m) N(8905476m), número da subunidade: 3, número da subparcela: 2, número da árvore: 2BF9.","ASE0004943","Magnoliophyta",NA,NA,"Kunth","2014","07","31","ASE0004943","Gemano, MFS","Canindé de São Francisco","-37.789167","-9.66",NA,NA,NA,NA,"2015","02","24","-37.789167","-9.66",NA,NA,NA,NA,NA
"223","2019-11-27 13:53:15-03","UFS","ASE","33156","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Almeida, ES","127","Southern America","Brasil","Sergipe",NA,NA,NA,"Herbácia, frutos arrendondados, com 0,2 mm, violeta, carnosos e com polpa. Número do conglomerado: 151, Coordenadas UTM do ponto central: E (0631031m) N(8766064m), número da subunidade: 4, número da subparcela: 10, número da árvore: 1","ASE0004945","Magnoliophyta",NA,NA,"Kunth","2015","04","01","ASE0004945","Gemano, MFS","Itabaianinha","-37.79","-11.273889",NA,NA,NA,NA,"2015","02","24","-37.79","-11.273889",NA,NA,NA,NA,NA
"224","2019-11-27 13:53:15-03","UFS","ASE","33162","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Santos, LAS","1169","Southern America","Brasil","Sergipe",NA,NA,NA,"Arbusto, flores liláses. Número do conglomerado: 40, Coordenadas UTM do ponto central: E(651218m) N(8885424m), número da subunidade: 1, número da subparcela: 10, número da árvore: 1R8.","ASE0004951","Magnoliophyta",NA,NA,"Kunth","2014","08","14","ASE0004951","Gemano, MFS","Monte Alegre de Sergipe","-37.549722","-10.033333",NA,NA,NA,NA,"2015","02","24","-37.549722","-10.033333",NA,NA,NA,NA,NA
"225","2019-11-27 13:53:15-03","UFS","ASE","33164","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Gonçalves, FB","249","Southern America","Brasil","Sergipe","Solo raso, pedregoso, capoeira em regeneração, vegetação natural",NA,NA,"Herbácea. Número do conglomerado: 32, Coordenadas UTM do ponto central: E(0670994m) N(8895289m), número da subunidade: 2, número da subparcela: 2 , número da árvore: 2B-F9.","ASE0004953","Magnoliophyta",NA,NA,"Kunth","2014","07","08","ASE0004953","Gemano, MFS","Porto da Folha","-37.278056","-9.917222",NA,NA,NA,NA,"2015","02","24","-37.278056","-9.917222",NA,NA,NA,NA,NA
"226","2020-02-07 16:07:56-03","UFS","ASE","34474","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Oliveira, EVS","526","Southern America","Brasil","Sergipe","Área de Reserva Legal, Assentamento Sta. Maria da Lage",NA,NA,"Solo argiloso, úmido (coletado no período chuvoso), substrato terrícola. Sub-arbusto, cerca de 1 m, Flores variando de branco, amarelo a lilás, na mesma inflorescência.; Caatinga arbustiva-arbórea","ASE0032771","Magnoliophyta",NA,NA,"Kunth","2015","05","08","ASE0032771","Silva, GB","Poço Verde","-38.1833","-10.7083",NA,NA,NA,NA,"2020","01",NA,"-38.1833","-10.7083",NA,NA,NA,NA,NA
"227","2019-11-27 13:53:15-03","UFS","ASE","31357","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Oliveira, OF; Araújo, JE; Freitas, JDO","79","Southern America","Brasil","Rio Grande do Norte","Fazendo Boa Vista",NA,NA,"Solo bem drenado. Raro.; Caatinga","ASE0002531","Magnoliophyta",NA,NA,"Kunth","1980","02","28","ASE0002531","Oliveira, OF","Cerro Corá","-36.213","-5.58",NA,NA,NA,NA,"2010","10","26","-36.213","-5.58",NA,NA,NA,NA,NA
"228","2020-02-07 16:07:56-03","UFS","ASE","4456","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Viana, G","1575","Southern America","Brasil","Sergipe","Faz. Barra da Onça",NA,NA,"Subarbusto. mais ou menos 1. m. Flores lilases.; Subarbusto. mais ou menos 1. m. Flores lilases.; caatinga arbustiva-arbórea","ASE0015683","Magnoliophyta",NA,NA,"Kunth","1986","08","01","ASE0015683","Silva, GB","Poço Redondo","-37.684167","-9.805278",NA,NA,NA,NA,"2020","01",NA,"-37.684167","-9.805278",NA,NA,NA,NA,NA
"229","2019-11-27 13:53:15-03","UFS","ASE","6287","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Landim, M","544","Southern America","Brasil","Sergipe","Mata do Crasto",NA,NA,"sub-arbusto. 0,70. m. Presença de inflorescência com flores liláses e frutos imaturos (liláses).; sub-arbusto. 0,70. m. Presença de inflorescência com flores liláses e frutos imaturos (liláses).; Mata","ASE0016746","Magnoliophyta",NA,NA,"Kunth","1995","08","28","ASE0016746","Landim, M","Santa Luzia do Itanhy","-37.425861","-11.385528",NA,NA,NA,NA,"2001","01",NA,"-37.425861","-11.385528",NA,NA,NA,NA,NA
"230","2020-02-07 16:07:56-03","UFS","ASE","9953","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Lemos, IC; Prata, AP; Silva, AC; Costa, SM","66","Southern America","Brasil","Sergipe","Serra da Guia, 699m alt.",NA,NA,"erva. flores alvas com centro amarelo.; erva. flores alvas com centro amarelo.; campo de altitude","ASE0019004","Magnoliophyta",NA,NA,"Kunth","2006","08","26","ASE0019004","Silva, BD","Poço Redondo","-37.87","-9.981944",NA,NA,NA,NA,"2020","01",NA,"-37.87","-9.981944",NA,NA,NA,NA,NA
"231","2020-02-07 16:07:56-03","UFS","ASE","41416","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Silva, AR; Siqueira, EL","750","Southern America","Brasil","Paraná","Afloramento rochoso, no terreno frente ao Pesqueiro do Nishida.",NA,NA,"Arbusto heliófito, ca. 1 m. Flores alvo-rosadas a amareladas. Afloramento rochoso.","ASE0042930","Magnoliophyta",NA,NA,"Kunth","2010","03","31",NA,"Silva, GB","Campo Mourão","-52.2049","-24.0158","542","542",NA,NA,"2020","01",NA,"-52.2049","-24.0158",NA,NA,NA,NA,NA
"232","2019-11-27 13:53:15-03","UFS","ASE","37901","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Conceição, GG","74","Southern America","Brasil","Sergipe","Monumento Natural Grota do Angico",NA,NA,"Subarbustos com flores liláses.; Caatinga","ASE0039036","Magnoliophyta",NA,NA,"Kunth","2013","10","20",NA,"Conceição, GG","Poço Redondo","-37.412502","-9.47545",NA,NA,NA,NA,NA,NA,NA,"-37.412502","-9.47545",NA,NA,NA,NA,NA
"233","2019-11-27 13:53:15-03","UFS","ASE","25059","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Prata, AP; Oliveira, DG; Gomes, LA; Barbosa, P; Santos, E","3198","Southern America","Brasil","Sergipe","Povoado Lagoa do Rancho, Entrando do lado esquerdo em direção a fazenda do Srº Emanuel.",NA,NA,"Arbusto, ca 1,20m. Flores lilás. UTM: 0669996 e 8897840.; Arbusto, ca 1,20m. Flores lilás. UTM: 0669996 e 8897840.; Caatinga.","ASE0030121","Magnoliophyta",NA,NA,"Kunth","2012","08","06","ASE0030121","Oliveira, DG","Porto da Folha","-37.1641","-9.5502",NA,NA,NA,NA,"2012","09",NA,"-37.1641","-9.5502",NA,NA,NA,NA,NA
"234","2019-11-27 13:53:15-03","UFS","ASE","34331","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Matos, GMA; Freire, GS; Campos, DA; Santos, E","418","Southern America","Brasil","Sergipe","Fazenda mãe natureza.",NA,NA,"Subarbusto com ca. de 40 cm.","ASE0032803","Magnoliophyta",NA,NA,"Kunth","2015","08","18","ASE0032803",NA,"Santana do São Francisco","-36.38222","-10.15195",NA,NA,NA,NA,NA,NA,NA,"-36.38222","-10.15195",NA,NA,NA,NA,NA
"235","2019-11-27 13:53:15-03","UFS","ASE","18862","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Alves, J","41","Southern America","Brasil","Pernambuco","Serra Negra, Na encosta da serra",NA,NA,"Arbusto ca. 0,5m de altura. flores róseas e brancas.; Arbusto ca. 0,5m de altura. flores róseas e brancas.; Caatinga","ASE0025330","Magnoliophyta",NA,NA,"Kunth","2008","08","19","ASE0025330","Alves, J","Inajá","-38.055833","-8.666111",NA,NA,NA,NA,"2008","08","23","-38.055833","-8.666111",NA,NA,NA,NA,NA
"236","2019-11-27 13:53:15-03","UFS","ASE","12374","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Silva, AC; D#?#Avila, HM","166","Southern America","Brasil","Sergipe","Refugio de Vida Silvestre Mata do Junco",NA,NA,"Inflorescência rosea. Fruto roxo.; Inflorescência rosea. Fruto roxo.","ASE0021175","Magnoliophyta",NA,NA,"Kunth","2008","10","22","ASE0021175","Gomes, LA","Capela","-37.0309","-10.3012",NA,NA,NA,NA,"2013","06",NA,"-37.0309","-10.3012",NA,NA,NA,NA,NA
"237","2019-11-27 13:53:15-03","UFS","ASE","34549","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Santana Júnior, JA; Figueiredo, MA; Schottino, SC","217","Southern America","Brasil","Sergipe","Fazenda São Joaquim, No entorno da Caverna do Urubu",NA,NA,"Arbusto. Aproximadamente 1,50 m. Flores brancas.; Mata Atlântica","ASE0033081","Magnoliophyta",NA,NA,"Kunth","2015","07","06","ASE0033081","Santana Júnior, JA","Divina Pastora","-37.0956","-10.4358",NA,NA,NA,NA,"2015","07","22","-37.0956","-10.4358",NA,NA,NA,NA,NA
"238","2019-11-27 13:53:15-03","UFS","ASE","34972","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Santana Júnior, JA; Figueiredo, MAM; Silva, BD","340","Southern America","Brasil","Sergipe","Fazenda São Joaquim, No entorno da Caverna do Urubuzinho e da Caverna do Sobe e Desce",NA,NA,"Arbusto. Aproximadamente 1, 30 m. Flores brancas.; Mata Atlântica","ASE0035894","Magnoliophyta",NA,NA,"Kunth","2015","09","14","ASE0035894","Santana Júnior, JA","Divina Pastora","-37.0955","-10.4356",NA,NA,NA,NA,"2015","10","20","-37.0955","-10.4356",NA,NA,NA,NA,NA
"239","2020-02-07 16:07:56-03","UFS","ASE","34870","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Santana Júnior, JA; Figueiredo, MAM; Schettino. S.C.","315","Southern America","Brasil","Sergipe","Fazenda Vassouras, No entorno da Caverna Vassouras",NA,NA,"Arbusto. Aproximadamente 1 m. Flores brancas.; Mata Atlântica","ASE0033571","Magnoliophyta",NA,NA,"Kunth","2015","08","31","ASE0033571","Silva, GB","Divina Pastora","-37.0805","-10.412",NA,NA,NA,NA,"2020","01",NA,"-37.0805","-10.412",NA,NA,NA,NA,NA
"240","2020-02-07 16:07:56-03","UFS","ASE","4853","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Viana, G","1917","Southern America","Brasil","Sergipe","Faz. Serras Pretas",NA,NA,"Subarbusto. mais ou menos 1,5. m. Flores alvas em capítulos.; Subarbusto. mais ou menos 1,5. m. Flores alvas em capítulos.; Caatinga hipoxerófila","ASE0015893","Magnoliophyta",NA,NA,"Kunth","1987","08","06","ASE0015893",NA,"Frei Paulo","-37.3203","-10.3203",NA,NA,NA,NA,NA,NA,NA,"-37.3203","-10.3203",NA,NA,NA,NA,NA
