"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet","previousCatalogNumber"
"346","2020-07-29 09:03:33-03","UnB","UB","35296","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Morillo, G","Irwin, HS","21637","1968","03","23","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-07-29 09:03:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Castro, BM","Castro, BM","10","2013","10","21","Southern America","Brasil","Minas Gerais","Unaí","Estrada para Unaí, MG.","-46.991422","-16.297177",NA,"Material testemunha do Trabalho de Conclusão de Curso (Ciências Ambientais). Aluno: Bruno Mesquita Castro (2015). Florística de Trepadeiras nativas do Bioma Cerrado. Orientação: Lucia Helena Soares-Silva; Trepadeira com flor de pétalas roxas-verdes",NA,NA,"610","610","2013","10",NA,"-46.991422","-16.297177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-07-29 09:03:33-03","UnB","UB","186245","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Faria, JEQ","Pereira, BAS; Alvarenga, D","3732","2011","10","19","Southern America","Brasil","Goiás","Mambaí","Vale do Rio Paranã, tributário do Rio Tocantins. Margem do Rio das Pedras, subafluente do Rio Corrente.","-46.090556","-14.543611",NA,"Flores azuladas.; Trepadeira semilenhosa; inflorescências congestas, ornamentais.; Floresta - galeria associada a afloramento de calcário. Relevo suave ondulado. Solo eutrófico em meio a blocos de rochas.",NA,NA,NA,NA,"2013","04",NA,"-46.090556","-14.543611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-07-29 09:03:33-03","UnB","UB","203614","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Faria, JEQ","Faria, JEQ; Proença, CEB; Harris, SA; Mello, TRB","3395","2013","04","04","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá","-49.9314002990723","-17.3383007049561",NA,"Liana 7m. Fruto imaturo verde; Mata seca",NA,NA,NA,NA,"2015","09",NA,NA,NA,NA,"56429","auto",NA,NA,NA,NA,NA,NA,NA
"350","2019-05-06 11:52:04-03","UFU","HUFU","588","S","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Fontanelia.","Peron, M.","s.n.","1986","09","01",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Trepadeira, flor pentâmera, folhas simples opostas, latescentesm inflorescência do tipo umbela.; Mata mesofitica.","HUFU00002430","HUFU00002430",NA,NA,"1986","11","11",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"351","2019-05-06 11:52:04-03","UFU","HUFU","38362","S","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Rosa, P.O.","Santos, A.P.M.; Rosa, P.O.","287","2004","09","17",NA,"Brasil","Minas Gerais","Uberlândia","Reservatório de Miranda, Cerca de 20km do centro de Uberlândia.","-48.2771987915039","-18.9186000823975",NA,"Liana, cálice verde e corola vinho.; Mata de galeria.","HUFU00002429","HUFU00002429",NA,NA,"2004","12","06",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"352","2021-02-23 13:21:49-03","MN","R-TIPOS","11782","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","mollissima","Marsdenia mollissima","E. Fourn.",NA,"Glaziou, A.F.M.","12959","1881","09","09",NA,"Brasil","Rio de Janeiro",NA,"Paraíba do Sul",NA,NA,NA,NA,"R000011782","R000011782_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isosyntypus",NA,NA
"353","2021-03-04 15:43:34-03","IF","SPSF","30851","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,"A.Rapini","G. Hatschbach & J.M.Silva","51554","1987","10","22","América do Sul","Brasil","MS","Bela Vista","Rodovia BR-642","-56.5210990905762","-22.1089000701904",NA,"COLETA: XLS: SPSFAntigo&nf;Volúvel, látex alvo; flores verdes.; GEOGRAFIA: pastos;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66197","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"354","2017-09-11 17:06:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Marsdenia","burchellii","Marsdenia burchellii","E.Fourn.",NA,"Burchell, WJ","7310","1828","08","12","Southern America","Brazil","Goiás","Cidade de Goiás","IBB/Cidade de Goiás, Goiás, Chapel of S. Amaro","-50.133333","-15.933333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.133333","-15.933333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2017-09-11 17:06:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Marsdenia","mollissima","Marsdenia mollissima","E.Fourn.",NA,"Glaziou, AFM","12959",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P06P4N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2017-09-11 17:06:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Marsdenia","mollissima","Marsdenia mollissima","E.Fourn.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"P06P4N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2017-09-11 17:06:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Marsdenia","mollissima","Marsdenia mollissima","E.Fourn.",NA,"Wullschlaegel, HR","s.n.",NA,NA,NA,"Southern America","Guyana",NA,NA,"Etiam in Guyana secundum flumen superius Surinam.",NA,NA,NA,NA,NA,"P06P4N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2017-09-11 17:06:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Marsdenia","mollissima","Marsdenia mollissima","E.Fourn.",NA,"Blanchet, JS","3539",NA,NA,NA,"Southern America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"P06P4N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2017-09-11 17:06:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Marsdenia","mollissima","Marsdenia mollissima","E.Fourn.",NA,"Riedel, L","2763",NA,NA,NA,"Southern America","Brazil",NA,NA,"In fruticetis inter Alegres et amnem S. Francisco.",NA,NA,NA,NA,NA,"P06P4N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-10-26 09:31:59-03","UNEMAT","NX-FANEROGAMAS","3373","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Rapini A.","Queiroz L.P. , Silva M.M.; Cruz N.R.; Ferreira A.P.L.; Rios L.","6207","2000","05","21",NA,"Brasil","Bahia","Campo Alegre de Lourdes","Barra, cerca de 23Km NW de Campo Alegre de Lourdes.","-43.2386111111","9.31",NA,"Latescente. Folhas papiráceas. Sobre solo de barro branco.[HABITAT=Caatina Arbórea]",NA,NA,"516","516","2002","11",NA,"-43.2386111111","9.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2021-03-03 22:00:02-03","FLAS","FLAS","189233","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"J. Richard Abbott","16253",NA,NA,NA,NA,"Bolivia","Santa Cruz","Ñuflo de Chavez",NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-12-05 10:14:36-03","UNESP-IS","HISA","10572","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand.",NA,"A. A. Rezende","1988","2015","08","12",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,"Reserva Legal, trepadeira, frutos imaturos, látex branco.",NA,NA,NA,NA,NA,NA,NA,"51w 24'26''","20s21'40''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-03-04 16:04:00-03","UNESP-IS","HISA","10594","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand.",NA,"Whitaker, M. C.","s/n","2016","09","24",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,"Reserva Legal, trepadeira, flor roxa, látex branco.",NA,NA,NA,NA,NA,NA,NA,"51w 24'26''","20s21'40''",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"364","2019-12-05 10:14:36-03","UNESP-IS","HISA","10573","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand.",NA,"A. A. Rezende","2365","2016","06","01",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira","-51.410556","-20.334722",NA,"Cerradão, trepadeira, frutos imaturos verdes, látex brancos.",NA,NA,NA,NA,NA,NA,NA,"51w24'38''","20s20'05''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-12-05 10:14:36-03","UNESP-IS","HISA","10571","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand.",NA,"A. A. Rezende","1888","2015","06","03",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,"Reserva Legal, trepadeira, frutos imaturos verdes, látex branco.",NA,NA,NA,NA,NA,NA,NA,"51w 24'26''","20s21'40''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2021-04-05 12:30:00-03","UNIVASF","HVASF","15327","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","E.V.R. Ferreira","E.V.R. Ferreira","662","2012","05","23","América do Sul","Brasil","Paraíba","São José de Piranhas","Área testemunho referente a ASV QUIOP2P1","-38.652472","-7.093888",NA,"Trepadeira com frutos.","HVASF015327",NA,"387","387","2012","06","19","-38.652472","-7.093888","U",NA,NA,NA,NA,NA,NA,"Não idetificado",NA,NA
"367","2021-04-05 12:30:00-03","UNIVASF","HVASF","2648","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A.M.M. Freitas","J. Antunes","26","2008","12","15","América do Sul","Brasil","Pernambuco","Sertânia","Estrada PE 280","-37.359472","-8.063166",NA,"Trepadeira latecente. Caule piloso. Cálice e corola esverdeado (face interna da corola vinácea). Inflorescência cimosa com odor agradável, adocicado (semelhante ao odor da jaca). Fruto capsular, deiscente, pardacento, tricomas aveludados.","HVASF002648",NA,"581","581","2009","09","23","-37.359472","-8.063166","U",NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2021-04-05 12:30:00-03","UNIVASF","HVASF","11315","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","D.P. Souza","Marcondes Oliveira","5667","2011","04","11","América do Sul","Brasil","Pernambuco","Salgueiro","Monte alegre. Açúde Monte Alegre. Lote 3.","-39.110722","-8.020416",NA,"Trepadeira latescente. Flores vináceas. Ocasional.","HVASF011315",NA,"454","454","2012","07","12","-39.110722","-8.020416","U",NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-04-05 12:30:00-03","UNIVASF","HVASF","13543","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","V.M. Cotarelli","V.M. Cotarelli","1139","2011","11","22","América do Sul","Brasil","Pernambuco","Custódia","Lote 10, Serrote da Porteira após o Aqueduto Caetitu","-37.743333","-8.265611",NA,"Trepadeira latescente, inflorescências globulares com flores verde claras externamente e centro das pétalas marron","HVASF013543",NA,"566","566","2012","01","12","-37.743333","-8.265611","U",NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2021-04-05 12:30:00-03","UNIVASF","HVASF","1829","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A. Rapini","N.B. Cavalcante","30","2008","07","02","América do Sul","Brasil","Pernambuco","Cabrobó","Riacho Tucutu","-39.476722","-8.459555",NA,"Liana. Folhas simples. Fruto cilíndrico. Presença de látex.","HVASF001829",NA,"362","362","2009","10","26","-39.476722","-8.459555","U",NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2021-04-05 12:30:00-03","UNIVASF","HVASF","21736","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","R.G.P. Santos","C. Correia","1053","2013","12","04","América do Sul","Brasil","Rio Grande do Norte","Luís Gomes","Saindo de Luís Gomes, ca. de 1 Km sentido Cachoeira do Rela, próximo ao local de lazer da cachoeira (Rochoso)","-38.347694","-6.403361",NA,"Trepadeira, desprovida de folhas. Fruto verde-esbranquiçado.","HVASF021736",NA,"513","513","2016","12","12","-38.347694","-6.403361","U",NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2021-04-05 12:30:00-03","UNIVASF","HVASF","3673","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A.M.M. Freitas","Marcondes Oliveira","3757","2009","02","18","América do Sul","Brasil","Pernambuco","Custódia","Nas proximidades do Reservatório Copiti","-37.692583","-8.248305",NA,"trepadeira latescente. Cálice esverdeado, corola vinácea. Freqüente.","HVASF003673",NA,"526","526","2010","01","25","-37.692583","-8.248305","U",NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-04-05 12:30:00-03","UNIVASF","HVASF","12625","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","E.V.R. Ferreira","E.V.R. Ferreira","390","2011","08","05","América do Sul","Brasil","Ceará","Brejo Santo","Lote 05, Reservatório Cipó","-38.840416","-7.575111",NA,"Liana latescente com frutos maduros.","HVASF012625",NA,"402","402","2011","08","06","-38.840416","-7.575111","U",NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2021-04-05 12:30:00-03","UNIVASF","HVASF","7741","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Marcondes Oliveira","D. Araújo","1054","2010","01","13","América do Sul","Brasil","Pernambuco","Parnamirim","Caminho para a Serra de Monte Santo","-39.479138","-8.126333",NA,"Trepadeira. Indumento ferrugíneo. Cálice verde; corola castanha.","HVASF007741","HVASF007741_v01 HVASF007741_v02","490","490","2010","11","16","-39.479138","-8.126333","U",NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2021-04-05 12:30:00-03","UNIVASF","HVASF","13494","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","E.V.R. Ferreira","E.V.R. Ferreira","394","2011","09","13","América do Sul","Brasil","Paraíba","Monteiro","Afloramento rochoso na Propriedade do Sr. Zé do Buá","-37.228333","-7.875666",NA,"Trepadeira latescente com frutos maduros com ca. de 20 cm, densamente piloso.","HVASF013494",NA,"719","719","2011","09","13","-37.228333","-7.875666","U",NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2021-04-05 12:30:00-03","UNIVASF","HVASF","11198","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","D.P. Souza","Marcondes Oliveira","5580","2011","03","24","América do Sul","Brasil","Pernambuco","Salgueiro","Projeto de Transposição do São Francisco, VPR Negreiros, Lote 3. Caatinga arbustivo-arbórea densa. Solo argiloso.","-39.204444","-8.100222",NA,"Trepadeira latescente. Flores avermelhadas. Ocasional.","HVASF011198",NA,"463","463","2012","07","12","-39.204444","-8.100222","U",NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2021-04-05 12:30:00-03","UNIVASF","HVASF","13723","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","D.P. Souza","J.A. Siqueira Filho","2728","2012","01","12","América do Sul","Brasil","Paraíba","Monteiro","Sítio Muro fechado, Serra de Zé Maia","-37.125166","-7.849611",NA,"Trepadeira em botões verdes alvos, com látex alvo, coletada na margem do lajedo granítico.","HVASF013723",NA,"686","686","2012","01","27","-37.125166","-7.849611","U",NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2021-04-05 12:30:00-03","UNIVASF","HVASF","19657","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","D.P. Souza","F.F.S. Silva","726","2013","02","05","América do Sul","Brasil","Pernambuco","Verdejante","VPR Pilões. Área de Supressão Vegetal (ASV) em área destinada a irrigação I2-24","-39.033861","-7.874722",NA,"Trepadeira sobre Manihot sp. (Euphorbiaceae). Flores vináceas.","HVASF019657","HVASF019657_v01","521","521","2013","04","02","-39.033861","-7.874722","U",NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2021-04-05 12:30:00-03","UNIVASF","HVASF","9714","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A. Rapini","A.C.C.P. Silva","18","2010","08","18","América do Sul","Brasil","Pernambuco","Custódia","Lote 11, Malhadinha","-37.557583","-8.162166",NA,"Liana. Presença de látex branco. Fruto seco, deiscente. Sementes plumosas, anemocóricas.","HVASF009714","HVASF009714_v01 HVASF009714_v02","524","524","2014","02","03","-37.557583","-8.162166","U",NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2021-04-05 12:30:00-03","UNIVASF","HVASF","19511","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","D.P. Souza","N.M. Almeida","447","2013","01","10","América do Sul","Brasil","Pernambuco","Flores","Base da Serra do Enjeitado","-38.049305","-7.980416",NA,"Trepadeira. Flores amarronzadas.","HVASF019511",NA,"507","507","2013","01","21","-38.049305","-7.980416","U",NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2021-04-05 12:30:00-03","UNIVASF","HVASF","650","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","V.M. Cotarelli","F.S.E. Santo","59","2007","07","15","América do Sul","Brasil","Pernambuco","Afrânio","povoado de Caboclo, Fazenda Boqueirão","-40.929805","-8.475138",NA,"Liana, desprovida de folhas. Frutos com ca. 18cm, latescentes, densamente pilosos, imaturos. Sementes anemocóricas.","HVASF000650",NA,"576","576","2011","09","20","-40.929805","-8.475138","U",NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2021-04-05 12:30:00-03","UNIVASF","HVASF","8986","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","R.G.P. Santos","J. Paula-Souza","10113","2009","07","16","América do Sul","Brasil","Bahia","Casa Nova","BR 235, 50km W de Casa Nova. Caatinga.","-41.263611","-9.272944",NA,"Volúvel, frutos castanhos.","HVASF008986",NA,"407","407","2016","12","12","-41.263611","-9.272944","U",NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2021-04-05 12:30:00-03","UNIVASF","HVASF","17999","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","D.P. Souza","N.M. Almeida","360","2012","11","22","América do Sul","Brasil","Pernambuco","Exu","Margem da BR 122. Serra do Sítio São Paulo de Tereza","-39.779194","-7.634027",NA,"Trepadeira. Botões florais esverdeados.","HVASF017999",NA,"667","667","2012","12","12","-39.779194","-7.634027","U",NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2021-04-05 12:30:00-03","UNIVASF","HVASF","310","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","V.M. Cotarelli","J.A. Siqueira Filho","1742","2006","09","20","América do Sul","Brasil","Bahia","Campo Formoso","povoado de Buraco",NA,NA,NA,"Liana, desprovida de folhas. Frutos com ca. 20cm, latescentes, densamente pilosos, imaturos com duas estrias longitudinais. Sementes anemocóricas.","HVASF000310",NA,"544","544","2011","09","20","9999.000000","9999.000000","U",NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2021-04-05 12:30:00-03","UNIVASF","HVASF","12256","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","V.M. Cotarelli","V.M. Cotarelli","930","2011","07","20","América do Sul","Brasil","Bahia","Sento Sé","Parque Nacional Boqueirão da Onça, estrada que leva ao Povoado Minas do Mimoso",NA,NA,NA,"Trepadeira sem folhas, frutos conicos verdes piloso. Frutos quando cortados com latex.","HVASF012256",NA,"1040","1040","2011","08","22","9999.000000","9999.000000","U",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-04-05 12:30:00-03","UNIVASF","HVASF","12436","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","V.M. Cotarelli","V.M. Cotarelli","1040","2011","08","17","América do Sul","Brasil","Pernambuco","Custódia","Lote 11, margem do canal da transposição, antes do Reservatório Copiti","-37.652888","-8.236333",NA,"Trepadeira latescente, sem gavinhas, frutos cônicos verdes velutinos. Sem folhas no período da coleta","HVASF012436",NA,"518","518","2011","09","20","-37.652888","-8.236333","U",NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2021-04-05 12:30:00-03","UNIVASF","HVASF","15455","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","V.M. Cotarelli","V.M. Cotarelli","1751","2012","05","10","América do Sul","Brasil","Paraíba","São José de Piranhas","Lote 07, próximo ao Reservatório Cuncas. Sitio Antas 1. Propriedade de seu Zé Bandeira. Área testemunho da ASV Quixeramobim OP1.","-38.644138","-7.068",NA,"Trepadeira latescente. Frutos marrons.","HVASF015455",NA,"415","415","2012","05","30","-38.644138","-7.068000","U",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2021-04-05 12:30:00-03","UNIVASF","HVASF","9672","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A. Rapini","W.A. Pimenta","5","2010","08","17","América do Sul","Brasil","Pernambuco","Custódia","Lote 11, Serra das Cinzas, Sítio Vitória","-37.765833","-8.182777",NA,"Trepadeira a ca. de 6 m de alt.. Folhas simples, alternas.Fruto esverdeado, densamente piloso, deiscente. Sementes anemocóricas.","HVASF009672","HVASF009672_v01","591","591","2011","06","20","-37.765833","-8.182777","U",NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2021-04-05 12:30:00-03","UNIVASF","HVASF","16454","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","V.M. Cotarelli","V.M. Cotarelli","2147","2012","08","30","América do Sul","Brasil","Pernambuco","Granito","Gravatá, estrada que liga à Quixaba.","-39.704638","-7.877305",NA,"Trepadeira latescente, sem gavinhas. Frutos marrons.","HVASF016454",NA,"466","466","2012","08","30","-39.704638","-7.877305","U",NA,NA,NA,NA,NA,NA,NA,NA,NA
