"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","year","month","day","stateProvince","phylum","order","infraspecificEpithet","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","relationshipType","eventTime","fieldNumber","individualCount"
"45","2021-03-15 16:37:00-03","NY","NYBG","669562","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"R. P. Belém","1753","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239783' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669562","Margem da Rodovia Camacan, 32km W de Canavieiras.","1965","09","08","Bahia","Magnoliophyta","Solanales",NA,"Vell.","-38.94","-15.67",NA,"S. D. Knapp","Canavieiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","669546","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Liane","3624","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239792' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669546","Estado da Guanabara, Estrada de Jacarepaguá.","1948","04","16","Rio de Janeiro","Magnoliophyta","Solanales",NA,"Vell.",NA,NA,NA,"S. D. Knapp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","731114","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"E. M. Zardini","35557","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=869586' target='other'> <mi>dwc_moreinfo</mi></a>","NY00731114","Estero del Ypoá: Puerto Guyrati - Villa Oliva, 4.5 km S of Puerto Guyrati on trail to Paraguay River.","1992","03","13","Central","Magnoliophyta","Solanales",NA,"Vell.","-57.62","-25.63",NA,"M. H. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","731099","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"W. J. Hahn","1366","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=869522' target='other'> <mi>dwc_moreinfo</mi></a>","NY00731099","Ygatimi, Colonia Mboi-jagua.","1983","04","01","Canindeyú","Magnoliophyta","Solanales",NA,"Vell.","-54.67","-24.17",NA,"M. H. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01145488","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"R. F. Monteiro","297","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1318029' target='other'> <mi>dwc_moreinfo</mi></a>","NY01145488","São Roque do Canaã. Distrito de Santa Julia, Misterioso,","2008","01","14","Espírito Santo","Magnoliophyta","Solanales",NA,"Vell.","-40.765","-19.7822",NA,"M. H. Nee",NA,"752","752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00853206","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"A. M. Amorim","5258","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995426' target='other'> <mi>dwc_moreinfo</mi></a>","NY00853206","Serra do Peito-de-Moça, complexo Serra das Lontras. Estrada Arataca-Una, ramal 22.4 km de Arataca, assentamento Sto. Antônio. RPPN Caminho das Pedras. Trilha para o pico e picada à direita.","2005","10","12","Bahia","Magnoliophyta","Solanales",NA,"Vell.","-39.3417","-15.1736",NA,"M. H. Nee","Arataca","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2017-02-01 13:47:00-02","NY","NYBG","731133","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"E. M. Zardini","15058","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=869631' target='other'> <mi>dwc_moreinfo</mi></a>","NY00731133","Cordillera de Ybytyruzú. Road to Cantera Jhú, 6 kms S of route to Coronel Oviedo. Along tributaries of Chorro Creek.","1989","10","16","Guairá","Magnoliophyta","Solanales",NA,NA,"-56.33","-25.8",NA,"S. D. Knapp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","731082","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"R. O. Vanni","1342","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=869504' target='other'> <mi>dwc_moreinfo</mi></a>","NY00731082","Parque Nacional Cerro Corá. Cercánias del Monumento Histórico.","1989","12","12","Amambay","Magnoliophyta","Solanales",NA,"Vell.",NA,NA,NA,"A. Schinini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","731137","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"R. Degen","501","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=869640' target='other'> <mi>dwc_moreinfo</mi></a>","NY00731137","Cerro Tobati.","1987","11","18","Cordillera","Magnoliophyta","Solanales",NA,"Vell.",NA,NA,NA,"M. H. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","731121","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"A. Aguayo","88","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=869596' target='other'> <mi>dwc_moreinfo</mi></a>","NY00731121","Parque Nacional Ybycu'í. Sendero al Salto Guaraní.","1989","01","15","Paraguarí","Magnoliophyta","Solanales",NA,"Vell.","-56.83","-26.05",NA,"M. H. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00852454","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"W. W. Thomas","11911","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=119375' target='other'> <mi>dwc_moreinfo</mi></a>","NY00852454","Serra do Teimoso, 7.5 km N then W of Jussari on road to Palmira, then 2 km S to Fazenda Teimoso, Reserva da Fazenda Teimoso, southern end.","1999","02","01","Bahia","Magnoliophyta","Solanales",NA,"Vell.","-39.5233","-15.155",NA,"S. D. Knapp","Jussari","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","669555","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"E. Pereira","4423","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239782' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669555","Estado da Guanabara, Restinga de Jacarepaguá.","1958","10","15","Rio de Janeiro","Magnoliophyta","Solanales",NA,"Vell.","-43.397161","-23.010952",NA,"S. D. Knapp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","669544","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"R. M. Harley","17245","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239799' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669544","Fonte dos Protomartires do Brasil.","1974","03","21","Bahia","Magnoliophyta","Solanales",NA,"Vell.","-39.08","-16.43","NY00669544_01","S. D. Knapp","Porto Seguro",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","778919","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"G. Gatti","428","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=799943' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778919","Reserva Natural Salto Morato, Área Projeto Sucessão.","1999","06","12","Paraná","Magnoliophyta","Solanales",NA,"Vell.","-48.28","-25.15",NA,"M. Borgo; G. Gatti","Guaraqueçaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","731105","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"E. M. Zardini","46403","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=869566' target='other'> <mi>dwc_moreinfo</mi></a>","NY00731105","Río Atinguy (between Ayolas and San Cosme y Damián).","1997","01","22","Misiones","Magnoliophyta","Solanales",NA,"Vell.","-56.68","-27.33",NA,"M. H. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","669549","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"G. G. Hatschbach","15846","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239798' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669549","From Pôrto Camargo to Pérola.","1967","01","22","Paraná","Magnoliophyta","Solanales",NA,"Vell.",NA,NA,NA,"S. D. Knapp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","731116","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"E. M. Zardini","19792","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=869588' target='other'> <mi>dwc_moreinfo</mi></a>","NY00731116","Western side of Río Piribebuy basin. 27 km W of Arroyos y Esteros.","1990","03","03","Cordillera","Magnoliophyta","Solanales",NA,"Vell.","-57.3","-25.13",NA,"M. H. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","686627","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"M. F. de Sales","450","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=836287' target='other'> <mi>dwc_moreinfo</mi></a>","NY00686627","Brejo dos Cavalos, Fazenda Caruaru","1994","12","01","Pernambuco","Magnoliophyta","Solanales",NA,"Vell.","-36","-8.31","NY00686627_01","S. D. Knapp","Caruaru","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00697099","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"F. S. Cavalcanti","s.n.","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=830248' target='other'> <mi>dwc_moreinfo</mi></a>","NY00697099","Pacotí; Canteiro residencial do Sr Augusto Alves","1981","09","24","Ceará","Magnoliophyta","Solanales",NA,"Vell.","-38.9231","-4.225",NA,"S. D. Knapp","Pacoti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2016-09-27 03:11:00-03","NY","NYBG","731074","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"G. J. Schwarz","9276","South America","Argentina","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=869490' target='other'> <mi>dwc_moreinfo</mi></a>","NY00731074","Río Santa Lucia.","1950","01","20","Corrientes","Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,"Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00697098","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"A. A. J. F. Castro","s.n.","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=830247' target='other'> <mi>dwc_moreinfo</mi></a>","NY00697098","Aratuba, Sítio Brejo","1979","10","17","Ceará","Magnoliophyta","Solanales",NA,"Vell.","-39.0447","-4.4183",NA,"S. D. Knapp","Aratuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","669565","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"W. W. Thomas","6151","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239772' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669565","0.3km E of ES 060 on rd to Praia Setiba, 6km N of turn off to Praia do Morro in Guarapari.","1988","02","24","Espírito Santo","Magnoliophyta","Solanales",NA,"Vell.","-40.47","-20.62",NA,"M. H. Nee","Guarapari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","669577","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"S. A. Mori","10812","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239801' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669577","Arredores da Est. Ecológica do Pau-brasil (ca. 17km a W de Porto Seguro), estrada velha de Sta. C. de Cabrália, 4-6km a E da sede da Estaçao. Folha SE-24 (16-39c).","1978","10","18","Bahia","Magnoliophyta","Solanales",NA,"Vell.","-39.1441852","-16.3681257",NA,"S. D. Knapp","Santa Cruz Cabrália",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","731092","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"E. M. Zardini","49334","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=869515' target='other'> <mi>dwc_moreinfo</mi></a>","NY00731092","Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Around Jejui Mi.","1998","10","30","Canindeyú","Magnoliophyta","Solanales",NA,"Vell.","-55.5280556","-24.13361111",NA,"M. H. Nee",NA,"100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2017-02-01 13:47:00-02","NY","NYBG","669579","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"O. Morrone","1078","South America","Argentina","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239779' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669579","Parque Prov. Teyú Cuaré, Peñón de la Reina Victoria.","1996","02","21","Misiones","Magnoliophyta","Solanales",NA,NA,"-55.58","-27.27",NA,"L. A. Mentz","San Ignacio","240","240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","669556","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"A. P. Duarte","s.n.","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239785' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669556","Estado da Guanabara, Sumará.","1958","09","23","Rio de Janeiro","Magnoliophyta","Solanales",NA,"Vell.",NA,NA,NA,"S. D. Knapp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","731088","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"F. J. Fernández Casas","FC4097","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=869510' target='other'> <mi>dwc_moreinfo</mi></a>","NY00731088","Parque Nacional de Cerro Corá, en la base del Cerro Muralla.","1980","10","04","Amambay","Magnoliophyta","Solanales",NA,"Vell.",NA,NA,NA,"M. H. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","731128","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"E. M. Zardini","18161","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=869618' target='other'> <mi>dwc_moreinfo</mi></a>","NY00731128","Central y Tororo. Along tributary of Paraguay River.","1990","01","13","Central","Magnoliophyta","Solanales",NA,"Vell.","-57.5","-25.25",NA,"M. H. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","731125","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"E. M. Zardini","17288","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=869609' target='other'> <mi>dwc_moreinfo</mi></a>","NY00731125","Western side of Río Piribebuy basin, 27 km W of Arroyos y Esteros.","1989","12","23","Cordillera","Magnoliophyta","Solanales",NA,"Vell.","-57.3","-25.13",NA,"M. H. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","731100","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"E. M. Zardini","6849","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=869523' target='other'> <mi>dwc_moreinfo</mi></a>","NY00731100",NA,"1988","08","27","Cordillera","Magnoliophyta","Solanales",NA,"Vell.","-57.25","-25.17",NA,"M. H. Nee","Emboscada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","685966","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"W. Hoehne","5518","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=822981' target='other'> <mi>dwc_moreinfo</mi></a>","NY00685966","Arredores de Guaraparí.","1964","01","23","Espírito Santo","Magnoliophyta","Solanales",NA,"Vell.","-40.536302","-20.663179",NA,"M. de F. Agra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","01093269","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"D. Fernandes","133","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1232069' target='other'> <mi>dwc_moreinfo</mi></a>","NY01093269","Restinga da praia de Gorda.","1998","11","11","Rio de Janeiro","Magnoliophyta","Solanales",NA,"Vell.","-41.9706","-22.7308","NY01093269_01",NA,"Armaçao dos Búzios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","731119","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"E. M. Zardini","18695","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=869593' target='other'> <mi>dwc_moreinfo</mi></a>","NY00731119","Estero del Ypoá, 15 km SW of Nueva Italia, Isla Guazú. Around Estero.","1990","02","10","Central","Magnoliophyta","Solanales",NA,"Vell.","-57.55","-25.37",NA,"M. H. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","731084","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"E. M. Zardini","10132","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=869506' target='other'> <mi>dwc_moreinfo</mi></a>","NY00731084","Parque Nacional Ybycu'i. 2 kms N of Salto Cristal.","1989","01","27","Paraguarí","Magnoliophyta","Solanales",NA,"Vell.","-56.83","-26.05",NA,"M. H. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","731093","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"E. M. Zardini","49361","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=869516' target='other'> <mi>dwc_moreinfo</mi></a>","NY00731093","Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Around Jejui Mi.","1998","10","30","Canindeyú","Magnoliophyta","Solanales",NA,"Vell.","-55.5280556","-24.13361111",NA,"M. H. Nee",NA,"100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","669553","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"G. F. J. Pabst","6801","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239800' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669553","Est. da Guanabara, Jacarepaguá, Serra do Pau da Fome, sítio Sao José na Estrada da Boinna.","1962","01","14","Rio de Janeiro","Magnoliophyta","Solanales",NA,"Vell.",NA,NA,NA,"S. D. Knapp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","669576","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"S. A. Mori","11680","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239797' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669576","Coroa Vermelha, a 16km ao Norte de Porto Seguro.","1979","04","06","Bahia","Magnoliophyta","Solanales",NA,"Vell.","-39.0244","-16.2783","NY00669576_01","S. D. Knapp","Santa Cruz Cabrália",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","669568","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"L. Riedel","400","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239807' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669568","Brasilia","1821",NA,NA,NA,"Magnoliophyta","Solanales",NA,"Vell.",NA,NA,NA,"S. D. Knapp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
