"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex","typeStatus"
"41","2021-03-15 16:37:00-03","NY","NYBG","390975","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","H. C. de Lima","3894","1990","09","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=270682' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390975","Magnoliophyta","Fabales","(Gomes) Barneby & J.W.Grimes",NA,"Bahia","Morro do Chapéu","Chapada de Diamantina, Morro de Chapeu, Rod. para Utinga, ramal para a torre da TELEBAHIA","-41.1558","-11.5503","NY00390975_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","390971","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","R. M. Harley","26500","1988","11","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=270685' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390971","Magnoliophyta","Fabales","(Gomes) Barneby & J.W.Grimes",NA,"Bahia","Barra da Estiva","19-26km ao NE da cidade, estrada para o povoado Sincorá da Serra (Sincorá Velho)","-41.27","-13.5","NY00390971_01","870","870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","390984","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","L. Riedel","444b","1831",NA,NA,"South America","Brazil","sheet",NA,"[some label information illegible; possibly collected in July, 1832] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=270674' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390984","Magnoliophyta","Fabales","(Gomes) Barneby & J.W.Grimes","R. C. Barneby; J. W. Grimes","Rio de Janeiro",NA,NA,NA,NA,"NY00390984_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","2425681","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","J. G. Jardim","5863","2010","12","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2482531' target='other'> <mi>dwc_moreinfo</mi></a>","NY02425681","Magnoliophyta","Fabales","(Gomes) Barneby & J.W.Grimes","F. Bonadeu da Silva","Rio Grande do Norte","Canguaretama","Rod. BR 101, ca, 1,5 km N da cidade.","-35.1678","-6.3436","NY02425681_01","82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","390980","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","J. C. de Moraes Vasconcelos","2228","1959","08","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=270662' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390980","Magnoliophyta","Fabales","(Gomes) Barneby & J.W.Grimes","R. C. Barneby; J. W. Grimes","Paraíba",NA,NA,NA,NA,"NY00390980_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","390997","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","H. S. Irwin","32460","1971","02","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=270680' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390997","Magnoliophyta","Fabales","(Gomes) Barneby & J.W.Grimes","R. C. Barneby; J. W. Grimes","Bahia","Morro do Chapéu","Serra do Tombador. Base of Morro do Chapeu, ca. 6km S. of town of Morro do Chapeu","-41.1558","-11.5503","NY00390997_01","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","390979","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","G. G. Hatschbach","39622","1977","01","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=270668' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390979","Magnoliophyta","Fabales","(Gomes) Barneby & J.W.Grimes","R. C. Barneby; J. W. Grimes","Bahia","Morro do Chapéu","Morro do Chapéu. Arredores","-41.15681","-11.55","NY00390979_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","02098280","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","A. A. M. Araújo","169","2009","09","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2479310' target='other'> <mi>dwc_moreinfo</mi></a>","NY02098280","Magnoliophyta","Fabales","(Gomes) Barneby & J.W.Grimes","A. A. M. Araújo","Paraíba","Conde","­­­­Área de Preservação Permanente de Tambaba: Loteamento Barra de Jacumã","-34.9075012207031","-7.25971984863281","NY02098280_01",NA,NA,"17858","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","02098360","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","N. T. Amazonas","84","2005","10","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2479688' target='other'> <mi>dwc_moreinfo</mi></a>","NY02098360","Magnoliophyta","Fabales","(Gomes) Barneby & J.W.Grimes","I. B. de Lima","Paraíba","João Pessoa","Bacia Hidrográfica do Rio Timbó.","-34.8630981445312","-7.11499977111816","NY02098360_01",NA,NA,"15975","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","02714677","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","G. B. de Freitas","187","2006","10","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2507277' target='other'> <mi>dwc_moreinfo</mi></a>","NY02714677","Magnoliophyta","Fabales","(Gomes) Barneby & J.W.Grimes",NA,"Paraíba","Marcação","Aldeia Lagoa Grande","-35.0147018432617","-6.76999998092651","NY02714677_01",NA,NA,"9905","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","886717","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","R. M. Harley","55611","2007","02","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1033402' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886717","Magnoliophyta","Fabales","(Gomes) Barneby & J.W.Grimes","R. M. Harley","Bahia","Mucugê","Estrada para Igatu, 3 km da estrada principal entre Mucugê e Andaraí.","-41.3081","-13.9008","NY00886717_01","875","875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-06-29 11:30:19-03","UFRJ","RFA","32496","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Vânia Alves Garcia",NA,"1998","12",NA,NA,"Brasil",NA,NA,NA,"RFA21146",NA,NA,"(Gomes) Barneby & J.W.Grimes","S. J. S. Neto","Rio de Janeiro","Comendador Levy Gasparian","Fazenda Amazonas, Mata Boa Vista","-43.191667","-22.041667",NA,NA,NA,NA,NA,"2000","43º11'30''W","22º2'30''S",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-06-29 11:30:19-03","UFRJ","RFA","19645","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","S.A. Mori; L.A.Mattos Silva, J.A.Kallunki & T.S. dos Santos",NA,"1978","04","27",NA,"Brasil",NA,NA,"Arvorezinha, 2 m de altura","RFA16472",NA,NA,"(Gomes) Barneby & J.W.Grimes","J.R.V. Iganci","Bahia","Maracás","13 a 22 km ao sul de Maracás, pela antiga rodovia para Jequié","-40.4308013916016","-13.4411001205444",NA,"900","900","50558","auto","2007",NA,NA,"06","01",NA,NA,NA,NA,NA,NA
"54","2020-06-29 11:30:19-03","UFRJ","RFA","19650","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","S.A. Mori; L.A.M.Silva, T.S. dos Santos, J.A.Kallunki & T.D.Pennington",NA,"1978","03","04",NA,"Brasil",NA,NA,"Arvorezinha, 3 m de altura. perianto verde, estames brancos e anteras amarelas. frutos retorcidos, sementes pretas com arilo branco","RFA16479",NA,NA,"(Gomes) Barneby & J.W.Grimes","J.R.V. Iganci","Bahia","Vitória da Conquista","Km 2 da rodovia BA - 265, trecho Vitória da Conquista/Barra do Choça","-40.8394012451172","-14.8661003112793",NA,"900","900","70493","auto","2007",NA,NA,"06","01",NA,NA,NA,NA,NA,NA
"55","2020-11-13 09:19:40-03","UFRJ","RFA","7789","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","A.P. Duarte","4776","1959","05","19",NA,"Brasil",NA,NA,"Pequena árvore de solos secos em cabeça de morro","RFA27189",NA,NA,"(Gomes) Barneby & J.W.Grimes","J.R.V. Iganci","Rio de Janeiro","Rio de Janeiro","Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto","2007",NA,NA,"06","01",NA,NA,NA,NA,NA,NA
"56","2020-11-13 09:19:40-03","UFRJ","RFA","9021","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","P. Occhioni","3783","1969","09","20",NA,"Brasil",NA,NA,"Arbusto de flores alvas.","RFA27845",NA,NA,"(Gomes) Barneby & J.W.Grimes","G.F. Velasco","Rio de Janeiro","Rio de Janeiro","Guanabara, Restinga de Sernambetiba.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-06-29 11:30:19-03","UFRJ","RFA","12510","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","G.Pabst","4657","1959","01","20",NA,"Brasil",NA,NA,NA,"RFA11718",NA,NA,"(Gomes) Barneby & J.W.Grimes","J.R.V. Iganci","Rio de Janeiro","Rio de Janeiro","Ilha do Governador","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto","2007",NA,NA,"06","01",NA,NA,NA,NA,NA,NA
"58","2020-06-29 11:30:19-03","UFRJ","RFA","12550","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","G. Pabst","4657","1959","01","18",NA,"Brasil",NA,NA,NA,"RFA11764",NA,NA,"(Gomes) Barneby & J.W.Grimes","J.R.V. Iganci","Rio de Janeiro","Rio de Janeiro","Ilha do Governador","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto","2007",NA,NA,"06","01",NA,NA,NA,NA,NA,NA
"59","2020-11-13 09:19:40-03","UFRJ","RFA","11180","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","P. Occhioni","4693","1971","11","24",NA,"Brasil",NA,NA,"Arvoreta de flor creme","RFA10981",NA,NA,"(Gomes) Barneby & J.W.Grimes","J.R.V. Iganci","Rio de Janeiro","Rio de Janeiro","Restinga de Sernambetiba","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto","2007",NA,NA,"06","01",NA,NA,NA,NA,NA,NA
"60","2019-11-19 15:44:31-03","UNEB","HUNEB","12818","PreservedSpecimen","Plantae","Mimosaceae","Abarema","cochliocarpos","Abarema cochliocarpos","Neto, F.R.G.","11","2009","07","12",NA,"Brasil",NA,NA,NA,"HUNEB0012818","Angiospermae","Florideophycidae","(Gomes) Barneby & Grimes",NA,"Bahia","Catu","Comunidade do Sizal","-38.414444","-12.3275",NA,NA,NA,NA,NA,NA,"38W24'52''","12S19'39''",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"61","2019-11-19 15:44:31-03","UNEB","HUNEB","1310","PreservedSpecimen","Plantae","Mimosaceae","Abarema","cochliocarpos","Abarema cochliocarpos","Queiroz, L.P.de","18659","1994","10","17",NA,"Brasil",NA,NA,NA,"HUNEB0001310","Angiospermae","Florideophycidae","(Gomez) Barneby & Grimes",NA,"Bahia","Utinga",NA,"-41.033333","-12.016667",NA,NA,NA,NA,NA,NA,"41W2'","12S1'",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"62","2019-11-19 15:44:31-03","UNEB","HUNEB","453","PreservedSpecimen","Plantae","Mimosaceae","Abarema","cochliocarpos","Abarema cochliocarpos","Jesus, N.G.","350","1998","03","29",NA,"Brasil",NA,NA,"Floresta subperenifolia","HUNEB0000453","Angiospermae","Florideophycidae","(Gomez) Macb","L.P.de Queiroz","Bahia","Entre Rios","RPPN Fazenda Lontra / Saudade","-40.215556","-12.915278",NA,"120","150",NA,NA,"2001","40W12'56''","12S54'55''","11",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"63","2019-11-19 15:44:31-03","UNEB","HUNEB","3966","PreservedSpecimen","Plantae","Mimosaceae","Abarema","cochliocarpos","Abarema cochliocarpos","Jesus, N.G.","498","2001","01","16",NA,"Brasil",NA,NA,"Floresta ombrófila secundária densa","HUNEB0003966","Angiospermae","Florideophycidae","(Gomez) Barneby & Grimes","L.P.de Queiroz","Bahia","Alagoinhas","Campus II / UNEB","-38.4192008972168","-12.1356000900269",NA,NA,NA,"24621","auto","2001","38W24'81''","12S10'68''","11",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"64","2021-04-08 17:39:25-03","EAO","IAN","105715","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Abarema","cochliacarpos","Abarema cochliacarpos","Magalhães, MG","14142","1958","08","25","Southern America","Brasil",NA,NA,"Arbustos 2-3,00m altura frequente; fruto, flor alva.","IAN105715","Dicotiledônea",NA,"(B.A.Gomes) Barneby & J.W.Grimes","Barneby, RC",NA,NA,"Na capoeira tipo florestal sepre verde - 8km al da cidade de PedraAzul.",NA,NA,NA,NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-04-08 17:39:25-03","EAO","IAN","106740","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Abarema","cochliacarpos","Abarema cochliacarpos","Magalhães, MG","17644","1959","11",NA,"Southern America","Brasil",NA,NA,"Flor alva.&nf;Vi-a tambem no agreste de Joaima.","IAN106740","Dicotiledônea",NA,"(B.A.Gomes) Barneby & J.W.Grimes","Grimes, JW","Minas Gerais",NA,"Estrada Jtaobim para Joaima&nf;Caatinga em afloramento rocha.",NA,NA,NA,NA,NA,NA,NA,"1989",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"66","2021-04-08 17:39:25-03","EAO","IAN","137086","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Abarema","cochliacarpos","Abarema cochliacarpos","Belém, RP","3004","1967","01","06","Southern America","Brasil",NA,NA,"Arvore de 30 X 45cm de diaetro; flores verdes, estames amarelos, madeira dura.","IAN137086","Dicotiledônea",NA,"(B.A.Gomes) Barneby & J.W.Grimes","Grimes, JW","Bahia",NA,"Mata costeira.",NA,NA,NA,NA,NA,NA,NA,"1989",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"67","2021-04-08 17:39:25-03","EAO","IAN","162444","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Abarema","cochliacarpos","Abarema cochliacarpos","Spada, JS","6177","1977","11","07","Southern America","Brasil",NA,NA,"Arvore em floresta alta, 20m dealturae fuste de 12m, DAP 33cm, 0 da copa 6m. Com flor branca botao verde. Fuste cilindrico e casca aspera.","IAN162444","Dicotiledônea",NA,"(B.A.Gomes) Barneby & J.W.Grimes","Barneby, RC","Espírito Santo","Linhares","Reserva Florestal da CVRD. Estrada Bicuiba, antiga 162, km 1,660, talhao 605.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-04-08 17:39:25-03","EAO","IAN","126967","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Abarema","cochliacarpos","Abarema cochliacarpos","Teixeira, G","2967","1966","12","15","Southern America","Brasil",NA,NA,"Arvore com aproximadamente 5m.. de altura fuste tortuoso. Flores com calice.","IAN126967","Dicotiledônea",NA,"(B.A.Gomes) Barneby & J.W.Grimes","Barneby, RC","Pernambuco","Recife","Rio Grande do Norte - Goianinha - Matas da Gruta do Bode","-34.8810997009277","-8.05389022827148",NA,NA,NA,"18865","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-12-12 15:31:41-03","UFABC","HUFABC","000832","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliocarpos","Abarema cochliocarpos","Romanus, P C","113","2006","11",NA,NA,"Brasil",NA,NA,"valor medicinal (feridas e corrimento feminino - uso tópico e banho de assento da infusão de partes aéreas), planta cultivada, planta cultivada.","HUFABC000832","Angiospermas",NA,"(Gomes) Barneby & J.W.Grimes","Rossi, L","Bahia","Itabuna","área de mata Atlântica, habitações sem saneamento básico na estrada de acesso (por ônibus em estrada de terra)","-39.28","-14.808333","HUFABC000832",NA,NA,NA,NA,"2006","-39.28","-14.808333","12",NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:14:58-03","UFBA","ALCB","01363","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Costa, AL","1069","1962","04","01","Southern America","Brasil",NA,NA,NA,"ALCB022161","Dicotyledon",NA,"(Gomes) Barneby & J.W.Grimes","Souza, ER de","Bahia",NA,"Estrada Bahia-Feira. 3 Km antes de Água de Comprido",NA,NA,"ALCB022161",NA,NA,NA,NA,"2002",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:14:58-03","UFBA","ALCB","024662","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Bautista, HP; et al.","1609","1992","02","15","Southern America","Brasil",NA,NA,"ca. 4m de altura. Legumes espiralados. Rara.",NA,"Dicotyledon",NA,"(Gomes) Barneby & J.W.Grimes","Souza, ER de","Bahia","Salvador","Região Metropolitana Salvador, Área de Pituaçu (UCSAL)","-38.42","-12.951667",NA,NA,NA,NA,NA,"2002","-38.42","-12.951667","06",NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:14:58-03","UFBA","ALCB","025731","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guedes, ML; Freitas, F","3565","1993","09","13","Southern America","Brasil",NA,NA,"ca. 10m de altura. Folhas com folíolos discolores. Frutos maduros.",NA,"Dicotyledon",NA,"(Gomes) Barneby & J.W.Grimes","Souza, ER de","Bahia","Cairu","Baixo Sul, Gamboa","-38.9","-13.366667",NA,NA,NA,NA,NA,"2002","-38.9","-13.366667","06",NA,NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:14:58-03","UFBA","ALCB","027826","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guedes, ML; et al.","s/n","1993","09","13","Southern America","Brasil",NA,NA,"ca. 3m de altura. Folhas com folíolos membranáceos. Frutos de cor vinho.",NA,"Dicotyledon",NA,"(Gomes) Barneby & J.W.Grimes","Souza, ER de","Bahia","Cairu","Baixo Sul, Gamboa","-38.9","-13.366667",NA,NA,NA,NA,NA,"2002","-38.9","-13.366667","06",NA,NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:14:58-03","UFBA","ALCB","029470","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guedes, ML; Accioly, M","4730","1996","10","27","Southern America","Brasil",NA,NA,"4m. Folhas com folíolos membranáceos. Flores com cálice esverdeado. Frutos de cor vinho. Ocasional.; Areno-argiloso com afloramento rochoso.","ALCB022120","Dicotyledon",NA,"(Gomes) Barneby & J.W.Grimes","Souza, ER de","Bahia","Cairu","Baixo Sul, Morro de São Paulo","-38.9","-13.366667","ALCB022120",NA,NA,NA,NA,"2002","-38.9","-13.366667","06",NA,NA,NA,NA,NA,NA,NA
"75","2021-02-24 18:13:32-03","UFBA","ALCB","036411","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Santos, TRM dos; Guedes, ML; Stannard, B; Atkins, S; Saar, E","PCD5785","1997","02","16","Southern America","Brasil",NA,NA,"4,00 m. Folíolos coriáceos. Frutos imaturos vinho. Ocasional.","ALCB046340","Dicotyledon",NA,"(Gomes) Barneby & J.W.Grimes","Guerra, E","Bahia","Barra da Estiva","Chapada Diamantina, Estrada Barra da Estiva-MucugÆ","-41.333333","-13.55","ALCB046340","1170","1170",NA,NA,"2017","-41.333333","-13.55","05",NA,NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:14:58-03","UFBA","ALCB","037315","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Bautista, HP; Hind, DJN; Giulietti, AM; Harley, RM; Smith, S","PCD&nf;3220","1996","06","29","Southern America","Brasil",NA,NA,"até 2m de altura. Frutos senescentes. Sementes brancas com mancha escura. Raro.; Entremeado com arbusto perenifólios. Arenoso.","ALCB022154","Dicotyledon",NA,"(Gomes) Barneby & J.W.Grimes","Souza, ER de","Bahia","Morro do Chapéu","Piemonte da Diamantina, Serre Pé do Morro","-41.206667","-11.890833","ALCB022154 ALCB022154_1","1293","1293",NA,NA,"2002","-41.206667","-11.890833","06",NA,NA,NA,NA,NA,NA,NA
"77","2020-08-11 00:15:51-03","UFBA","ALCB","039107","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Atkins, S; Woodgyer, EM; Giulietti, AM; Stannard, B; Conceição, AA","PCD2458","1996","03","16","Southern America","Brasil",NA,NA,"2-4m de altura. Ramos velhos castanhos. Folhsa verdes. Botões verdes. Flores de cálice e corola verdes na antese. Filetes e estiletes alvos. Anteras amarelas. Frutos deiscentes, pericarpo externamente negro-vináceo e internamente cast","ALCB022151","Dicotyledon",NA,"(Gomes) Barneby & J.W.Grimes","Souza, ER de","Bahia","Morro do Chapéu","Piemonte da Diamantina, Fazenda Santa Maria","-41.141944","-11.761667","ALCB022151","991","991",NA,NA,"2002","-41.141944","-11.761667","06",NA,NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:14:58-03","UFBA","ALCB","039167","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Giulietti, AM; Stannard, B; Atkins, S; Woodgyer, EM; Salimena-Pires, FR","PCD2277","1996","03","11","Southern America","Brasil",NA,NA,"até 2,5m de altura. Frutos imaturos vináceos, quando maduros, abertos sem sementes. Frequente.; Misturada com plantas do cerrado, arbóreas de até 10m de altura, casca muito espessa com ritidoma costado. Areno-pedregoso.","ALCB022150","Dicotyledon",NA,"(Gomes) Barneby & J.W.Grimes","Souza, ER de","Bahia","Morro do Chapéu","Piemonte da Diamantina, ca. 12 Km do Morro do Chapéu, no sentido de Tamboril, Serra do Candeal","-41.188611","-11.445","ALCB022150","1063","1063",NA,NA,"2002","-41.188611","-11.445","06",NA,NA,NA,NA,NA,NA,NA
