"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","class","coordinatePrecision","geoFlag","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"652","2021-02-08 12:51:25-03","UFRGS","ICN","130422","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R; et al.","69a","2003","10","22","Brasil","RS","Mostardas","estrada para Bacopari. S 30° 32' 12 W 50° 26' 01","-50.433611","-30.536667","-50.433611","-30.536667",NA,NA,"Erva em área úmida com muito Eleocharis minima","ICN00007711",NA,"2004","09",NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2021-02-08 12:51:25-03","UFRGS","ICN","160884","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Joly, CA; et al.","6783","1977","06","09","Brasil","SP","Mogi Guaçu","Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"herbácea até 50 cm alt.; área de brejo","ICN00007695",NA,"2009","06","08","Monocotyledon",NA,"América do Sul",NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"654","2021-02-08 12:51:25-03","UFRGS","ICN","152530","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R","835","2007","10","02","Brasil","RS","São José do Herval","BR 386 29°00'24 0S 52°20'22 6W","-52.339444","-29.006667","-52.339444","-29.006667","497","497","em vala","ICN00007593",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2021-02-08 12:51:25-03","UFRGS","ICN","152018","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Silva, CRM; Vanzela, ALL","105","2007","01","20","Brasil","PR","Tibagi","rio Tibagi","-49.911667","-25.29","-49.911667","-25.29",NA,NA,"alagado, areia","ICN00007626",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2021-02-08 12:51:25-03","UFRGS","ICN","152030","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Silva, CRM; Vanzela, ALL","106","2007","01","20","Brasil","PR","Tibagi","rio Tibagi","-49.911667","-25.29","-49.911667","-25.29",NA,NA,"alagado, areia","ICN00007633",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2021-02-08 12:51:25-03","UFRGS","ICN","152019","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Silva, CRM; Vanzela, ALL","103","2007","01","20","Brasil","PR","Tibagi","rio Tibagi","-49.869167","-25.468611","-49.869167","-25.468611",NA,NA,"alagado, areia","ICN00007658",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2021-02-08 12:51:25-03","UFRGS","ICN","130513","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R; et al.","255","2003","11","27","Brasil","RS","Morro Redondo","BR 392 Km 99. S 31° 32' 18 W 52° 34' 22","-52.572778","-31.538333","-52.572778","-31.538333",NA,NA,"Erva em charco permanente.","ICN00007660",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2021-02-08 12:51:25-03","UFRGS","ICN","130528","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R; Hefler, S; Longhi-Wagner, HM","328","2004","01","28","Brasil","RS","Xangri-lá","estrada do Mar RS 389 Km 26. S 29° 48' 44 W 50° 03' 42","-50.061667","-29.812222","-50.061667","-29.812222",NA,NA,"Em área úmida.","ICN00007669",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2021-02-08 12:51:25-03","UFRGS","ICN","130478","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R; et al.","99","2003","10","23","Brasil","RS","Tavares","RST 101. S 31° 32' 36 W 51° 19' 34","-51.326111","-31.543333","-51.326111","-31.543333",NA,NA,"Erva em área úmida.","ICN00007615",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2021-02-08 12:51:25-03","UFRGS","ICN","130477","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R; et al.","97","2003","10","23","Brasil","RS","Tavares","RST 101. S 31° 32' 36 W 51° 19' 34","-51.326111","-31.543333","-51.326111","-31.543333",NA,NA,"Erva em área úmida.","ICN00007614",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2021-02-08 12:51:25-03","UFRGS","ICN","131161","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R; et al.","287","2003","11","27","Brasil","RS","Tapes","estrada de ligação entre a BR 116 e a cidade. S 30° 39' 02 W 51° 30' 05","-51.501389","-30.650556","-51.501389","-30.650556",NA,NA,"Em ambiente úmido.","ICN00007563",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2021-02-08 12:51:25-03","UFRGS","ICN","131675","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Longhi-Wagner, HM","6146","1999","04","08","Brasil","MG","Monte Verde",NA,NA,NA,NA,NA,NA,NA,"em brejo","ICN00007701",NA,"2004","04","26","Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2021-02-08 12:51:25-03","UFRGS","ICN","134701","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R; et al.","321a","2004","01","28","Brasil","RS","Osório","estrada do Mar RS 389 Km 17. S 29° 52' 25 W 50° 06' 14","-50.103889","-29.873611","-50.103889","-29.873611",NA,NA,"Em campo úmido.","ICN00007677",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2021-02-08 12:51:25-03","UFRGS","ICN","135222","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Hefler, SM; et al.","149","2003","11","16","Brasil","RS","São Lourenço do Sul","Lagoa dos Patos Lat. S31°22'40.8W051°57'50.7","-51.963889","-31.377778","-51.963889","-31.377778","5","5","local arenoso","ICN00007659",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2021-02-08 12:51:25-03","UFRGS","ICN","136157","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Boldrini, II; Garcia, EN; Trevisan, R","1239","2004","11","25","Brasil","RS","Rio Grande","Corredor Senandes 5 Km da entrada do corredor S 32° 10' 50 W 52° 13' 59 7","-52.233056","-32.180556","-52.233056","-32.180556",NA,NA,"Baixada úmida.","ICN00007684",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2021-02-08 12:51:25-03","UFRGS","ICN","136161","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Boldrini, II; Garcia, EN; Trevisan, R","1246","2004","11","25","Brasil","RS","Rio Grande","BR 471 S 32° 05' 32 7 W 52° 10' 08 7","-52.168889","-32.092222","-52.168889","-32.092222",NA,NA,"Baixada úmida.","ICN00007688",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2021-02-08 12:51:25-03","UFRGS","ICN","136165","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Boldrini, II; Garcia, EN; Trevisan, R","1253","2004","11","25","Brasil","RS","Rio Grande","estrada para a balsa Santa Izabel a 4 Km da BR 471 S 32° 11' 51 7 W 52° 29' 32 9","-52.492222","-32.1975","-52.492222","-32.1975",NA,NA,NA,"ICN00007687",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2021-02-08 12:51:25-03","UFRGS","ICN","136189","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Boldrini, II; Garcia, EN; Trevisan, R","1303","2004","11","26","Brasil","RS","Santa Vitória do Palmar","BR 471 S 32° 57' 58 6 W 52° 47' 25 0","-52.790278","-32.966111","-52.790278","-32.966111",NA,NA,NA,"ICN00007682",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2021-02-08 12:51:25-03","UFRGS","ICN","146252","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Pott, VJ; Pott, A","7672","2005","04","17","Brasil","MS","Naviraí","Fazenda Panasqueira, 5 Km E da BR-163 Km 148 8 a 27 Km N de Naviraí. Lat 22°56'17 6 S Long 54°23'18 W","-54.388333","-22.938056","-54.388333","-22.938056","350","350","Erva ereta, anfíbia. Mancha ocasional; Campo úmido graminoso c/ pastagem cultivada no entorno. Solo hidromórfico c/ matéria orgânica, assoreado. Relevo quase plano. Ocorre entre as touceiras de gramíneas.","ICN00007661",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2021-02-08 12:51:25-03","UFRGS","ICN","146259","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Pott, VJ; Cristaldo, ACM; et al.","7307","2004","11","11","Brasil","MS","Paranaíba","Fazenda Ponte Nova (Fazenda do Lageado); nascente de córrego que deságua no Córrego do Lageado. Coord: 19°50'09,4 S 51°32'18,2 W","-51.538333","-19.835833","-51.538333","-19.835833","430","430","Erva aquática emergente.; Campo graminoso úmido de vereda em nascente c/ buriti (Mauritia flexuosa); Solo hidromórfico c/ matéria orgânica; Relevo plano","ICN00007662",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2021-02-08 12:51:25-03","UFRGS","ICN","146274","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Pott, VJ; Pott, A","5525","2002","05","25","Brasil","MS","Campo Grande","Lagoa Itatiaia. Lat 20°28'42,3 S Long 54°34'30,3 W","-54.575","-20.478333","-54.575","-20.478333","500","500","Erva cespitosa. Esparsa.; Beira de lagoa, área úmida inundável. Solo areno-argiloso. Relevo plano deprimido.","ICN00007663",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2021-02-08 12:51:25-03","UFRGS","ICN","146275","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Pott, VJ; Pott, A; et al.","4474","2001","04","04","Brasil","MS","Bela Vista","Fazenda Margarida, 70 Km de Jardim BR-267. Lat 21°40'46 8 S Long 56°45'27 3  W","-56.7575","-21.679444","-56.7575","-21.679444",NA,NA,"Erva aquática emergente. Frequente. Fruto: branco.; Brejo ao longo do córrego. Solo argiloso. Relevo plano.","ICN00007664",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2021-02-08 12:51:25-03","UFRGS","ICN","151981","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Silva, CRM","33","2006","07","20","Brasil","SP","Ibitinga","estrada próximo à barragem do rio Tietê 21°45'13S 48°59'55W","-48.998611","-21.753611","-48.998611","-21.753611",NA,NA,"alagado, terra roxa","ICN00007629",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2021-02-08 12:51:25-03","UFRGS","ICN","151982","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Silva, CRM","32","2006","07","15","Brasil","SP","Ibitinga","estrada próximo à barragem do rio Tietê 21°45'13S 48°59'55W","-48.998611","-21.753611","-48.998611","-21.753611",NA,NA,"alagado, terra roxa","ICN00007624",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2021-02-08 12:51:25-03","UFRGS","ICN","152567","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R","873","2007","11","19","Brasil","RS","São José dos Ausentes","Silveira estrada para Monte Negro. 28°35'13 9S 49°50'42 8W","-49.845","-28.586944","-49.845","-28.586944","1371","1371","em banhado","ICN00007588",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2021-02-08 12:51:25-03","UFRGS","ICN","152589","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R","895","2007","11","26","Brasil","RS","São Francisco de Assis","Propriedade de Joaquim Paz 29°30'46 8S 55°08'02 6W","-55.133889","-29.512778","-55.133889","-29.512778",NA,NA,"banhado","ICN00007589",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2021-02-08 12:51:25-03","UFRGS","ICN","152672","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Silva, CRM; Vanzela, ALL","s.n.","2006","11","24","Brasil","MS","Paranaíba","± 5 Km à frente de Paranaíba","-51.141944","-19.713611","-51.141944","-19.713611",NA,NA,"pto 8(1)","ICN00007585",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2021-02-08 12:51:25-03","UFRGS","ICN","152673","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Silva, CRM; Vanzela, ALL","s.n.","2006","11","24","Brasil","MS","Paranaíba","± 5 Km à frente de Paranaíba","-51.141944","-19.713611","-51.141944","-19.713611",NA,NA,"pto 8(2)","ICN00007598",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2021-02-08 12:51:25-03","UFRGS","ICN","152668","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Silva, CRM; Vanzela, ALL","120","2007","04","27","Brasil","MG","Jaboticatubas","UTM 7849586","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,"ICN00007591",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"681","2021-02-08 12:51:25-03","UFRGS","ICN","160433","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Bona, C; Peixoto, LG","372","2008","11","23","Brasil","PR","Tijucas do Sul","Morro dos Perdidos","-49.1988983154297","-25.9281005859375",NA,NA,"1000","1000","Emergente.; Em lago permanente.","ICN00007694",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"682","2021-02-08 12:51:25-03","UFRGS","ICN","132414","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Boldrini, II; et al.","1232","2001","04",NA,"Brasil","RS","Alegrete","Fazenda São Manoel divisa com Uruguaiana","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"Pedregal úmido no campo.","ICN00007679",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA
"683","2021-02-08 12:51:25-03","UFRGS","ICN","131151","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Garcia, EN; et al.","824","2002","10","12","Brasil","RS","Cachoeira do Sul","distrito de Santana da Boa Vista Estância do Angico","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"Solo úmido.","ICN00007599",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA
"684","2021-02-08 12:51:25-03","UFRGS","ICN","145378","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Caporal, FJM","283","2004","10","24","Brasil","RS","Canguçu","Terceiro Distrito de Canguçu Coxilha do Fogo Cabanha Sobrado Branco","-52.6755981445312","-31.3950004577637",NA,NA,"305","305","campo pastejado","ICN00007569",NA,"2008","08","15","Monocotyledon",NA,"América do Sul",NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA
"685","2021-02-08 12:51:25-03","UFRGS","ICN","130332","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R; et al.","5","2003","05","05","Brasil","RS","Capivari do Sul","Fazenda dos Touros","-50.5147018432617","-30.1450004577637",NA,NA,NA,NA,"Erva cespitosa e rizomatosa em área úmida.","ICN00007710",NA,"2004","09",NA,"Monocotyledon",NA,"América do Sul",NA,NA,"17105","auto",NA,NA,NA,NA,NA,NA
"686","2021-02-08 12:51:25-03","UFRGS","ICN","130333","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R; et al.","4","2003","05","05","Brasil","RS","Capivari do Sul","Fazenda dos Touros","-50.5147018432617","-30.1450004577637",NA,NA,NA,NA,"Erva cespitosa e risomatosa em área úmida.","ICN00007713",NA,"2004","09",NA,"Monocotyledon",NA,"América do Sul",NA,NA,"17105","auto",NA,NA,NA,NA,NA,NA
"687","2021-02-08 12:51:25-03","UFRGS","ICN","130334","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R; et al.","3","2003","05","05","Brasil","RS","Capivari do Sul","Fazenda dos Touros","-50.5147018432617","-30.1450004577637",NA,NA,NA,NA,"Erva cespitosa e rizomatosa em área úmida.","ICN00007673",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"17105","auto",NA,NA,NA,NA,NA,NA
"688","2021-02-08 12:51:25-03","UFRGS","ICN","130431","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R; Boldrini, II","52","2003","10","20","Brasil","RS","Eldorado do Sul","Estação Agronômica da UFRGS","-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,"Em solo úmido.","ICN00007672",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"33687","auto",NA,NA,NA,NA,NA,NA
"689","2021-02-08 12:51:25-03","UFRGS","ICN","130433","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R; Boldrini, II","46","2003","10","20","Brasil","RS","Eldorado do Sul","Estação Agronômica da UFRGS","-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,"Em solo úmido.","ICN00007607",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"33687","auto",NA,NA,NA,NA,NA,NA
"690","2021-02-08 12:51:25-03","UFRGS","ICN","130349","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R; Trevisan, CP","187","2003","11","15","Brasil","RS","Estrela Velha","em terreno baldio próximo a Escola Municipal de ensino Básico Álvaro Rodrigues Leitão","-53.1591987609863","-29.176700592041",NA,NA,NA,NA,"Erva em banhado permanente com muita Luziola peruviana em florescimento.","ICN00007636",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"20991","auto",NA,NA,NA,NA,NA,NA
"691","2021-02-08 12:51:25-03","UFRGS","ICN","130347","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R; Trevisan, CP","184","2003","11","15","Brasil","RS","Estrela Velha","em terreno baldio próximo a Escola Municipal de ensino Básico Álvaro Rodrigues Leitão","-53.1591987609863","-29.176700592041",NA,NA,NA,NA,"Erva em banhado permanente com muita Luziola peruviana em florescimento.","ICN00007667",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"20991","auto",NA,NA,NA,NA,NA,NA
"692","2021-02-08 12:51:25-03","UFRGS","ICN","130233","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R","314","2003","12","29","Brasil","RS","Estrela Velha","Rincão da Estrela propriedade de Isaltino Trevisan","-53.1591987609863","-29.176700592041",NA,NA,NA,NA,"Erva em beira de açúde.","ICN00007703",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"20991","auto",NA,NA,NA,NA,NA,NA
"693","2021-02-08 12:51:25-03","UFRGS","ICN","130436","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R; Boldrini, II","35","2003","10","16","Brasil","RS","Imbé","no trevo em direção a Osório","-50.128101348877","-29.9752998352051",NA,NA,NA,NA,"Erva em área úmida.","ICN00007608",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"11309","auto",NA,NA,NA,NA,NA,NA
"694","2021-02-08 12:51:25-03","UFRGS","ICN","089060","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Sobral, M","4612","1985","12",NA,"Brasil","RS","Jaguari","Gruta Linha Um","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,NA,"ICN00007691",NA,"2003","08","28","Monocotyledon",NA,"América do Sul",NA,NA,"27649","auto",NA,NA,NA,NA,NA,NA
"695","2021-02-08 12:51:25-03","UFRGS","ICN","131160","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Freitas, E","s.n.","2003","10","13","Brasil","RS","Lajeado","B. Carneiros","-51.9613990783691","-29.4668998718262",NA,NA,NA,NA,"Solo úmido.","ICN00007676",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"36738","auto",NA,NA,NA,NA,NA,NA
"696","2021-02-08 12:51:25-03","UFRGS","ICN","130468","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Boldrini, II; Trevisan, R","1191","2003","10","15","Brasil","RS","Osório","BR 101 Km 81","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Baixada úmida no campo.","ICN00007611",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA
"697","2021-02-08 12:51:25-03","UFRGS","ICN","130469","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Boldrini, II; Trevisan, R","1192","2003","10","15","Brasil","RS","Osório","BR 101 Km 81","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Baixada úmida no campo.","ICN00007613",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA
"698","2021-02-08 12:51:25-03","UFRGS","ICN","130466","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Boldrini, II; Trevisan, R","1189","2003","10","15","Brasil","RS","Osório","BR 101 Km 91","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Campo úmido pastejado.","ICN00007712",NA,"2004","09",NA,"Monocotyledon",NA,"América do Sul",NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA
