"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"227","2019-08-27 13:25:52-03","IAP","PACA-AGP","52273","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Gramineae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Hatschbach, G.","1691","1950","01","01",NA,"Brasil","PR","Matinhos","-48.5092010498047","-25.5200004577637",NA,NA,NA,"conf. T. Canto-Dorow em 07.2001 Habitat: in arenosis Fenofase: fruto","PACA052273",NA,"L. Parodi","Paranaguá",NA,NA,NA,NA,NA,"24916","auto","Liliatae",NA,NA,NA,NA
"228","2019-08-27 13:25:52-03","IAP","PACA-AGP","58673","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Gramineae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","O.R. Camargo","47","1956","01","10",NA,"Brasil","RS","Estacao Silvicultura","-53.8069000244141","-29.6842002868652",NA,NA,NA,"Habitat: in incultis Fenofase: flor","PACA058673",NA,"Emrich-Rambo","Santa Maria","1957","05","06",NA,NA,"37819","auto","Liliatae",NA,NA,NA,NA
"229","2019-08-27 13:25:52-03","IAP","PACA-AGP","65666","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Gramineae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Reitz, R.","2881","1956","03","22",NA,"Brasil","SC","Luiz Alves, Braco Joaquim","-48.6618995666504","-26.9078006744385","300","300",NA,"HBR 10744&nf;conf. T. Canto-Dorow em 07.2001 Habitat: roca","PACA065666",NA,"J.R. Swallen","Itajaí","1956",NA,NA,NA,NA,"27253","auto","Liliatae",NA,NA,NA,NA
"230","2019-08-27 13:25:52-03","IAP","PACA-AGP","55383","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Gramineae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","R. Klein","521","1953","06","11",NA,"Brasil","SC","Ascurra","-49.3664016723633","-26.9228000640869",NA,NA,NA,"conf. T. Canto-Dorow em 07.2001 Habitat: in incultis","PACA055383",NA,"J.R. Swallen","Rodeio","1954",NA,NA,NA,NA,"13874","auto","Liliatae",NA,NA,NA,NA
"231","2019-08-27 13:25:52-03","IAP","PACA-AGP","85184","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Gramineae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","J.K. Duarte",NA,"1996","06","20",NA,"Brasil","SC",NA,"-49.0069007873535","-28.4666996002197",NA,NA,NA,"SRS 14; folhas verde-escuro, altura 21 cm","PACA085184",NA,"J.K. Duarte","Tubarão",NA,NA,NA,NA,NA,"17464","auto","Liliatae",NA,NA,NA,NA
"232","2020-10-20 14:17:58-03","UFOPA","HSTM","2282","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Suemitsu, C.","850","2000","10","03",NA,"Brasil","Pará","SUDAM_CTM (atual UFOPA campus Tapajós).","-54.738889","-2.419444","21","21",NA,NA,"HSTM002282","HSTM002282","Suemitsu, C.","Santarém",NA,NA,NA,"54º44'20''W","2º25'10''S",NA,NA,NA,NA,NA,NA,NA
"233","2020-10-20 14:17:58-03","UFOPA","HSTM","2405","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Suemitsu, C.; Soares, G.","973","1998","09","20",NA,"Brasil","Pará","BR-163 km10.","-54.724167","-2.519444","51","51",NA,NA,"HSTM002405","HSTM002405","Suemitsu, C.","Santarém",NA,NA,NA,"54º43'27''W","2º31'10''S",NA,NA,NA,NA,NA,NA,NA
"234","2020-10-20 14:17:58-03","UFOPA","HSTM","7431","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","s.c.; s.c.",NA,"1998","07","10",NA,"Brasil","Pará","Matinha do Bec. NULL.","-54.726389","-2.504167",NA,NA,NA,NA,"HSTM007431","HSTM007431",NA,"Santarém",NA,NA,NA,"54º43'35''W","2º30'15''S",NA,NA,NA,NA,NA,NA,NA
"235","2019-11-21 14:42:26-03","UFJF","CESJ","21886","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","UFJF; EMBRAPA","CESJs.n.","1988","02","09","América do Sul","Brasil","Minas Gerais","Bengo","-44.2616996765137","-21.1355991363525",NA,NA,NA,"À beira do caminho, delicadas.","CESJ021886",NA,"S.C.Pereira, SQuintão","São João Del Rei","1988","07","06",NA,NA,"39093","auto",NA,NA,NA,NA,NA
"236","2019-11-21 14:42:26-03","UFJF","CESJ","23815","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","L. Krieger; W.Rezende","CESJ23815","1988","01","20","América do Sul","Brasil","Minas Gerais","Campus da UFJF","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Invasora de gramado. Planta glauca.","CESJ023815",NA,"R.S. Rodrigues","Juiz de Fora","2016","04","29",NA,NA,"36144","auto",NA,NA,NA,NA,NA
"237","2019-11-21 14:42:26-03","UFJF","CESJ","67153","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","F.M. Ferreira; P.T. Silva; A. Cabral; M. Altomare; G.A.P. Ramos; R.C. Andrade; C.C. Freitas","2254","2016","01","07","América do Sul","Brasil","Minas Gerais","Jardim Botânico de Juiz de Fora, Próximo a casa sede.","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Erva sespitosa, cerca de 40 cm.","CESJ067153",NA,"R.S. Rodrigues","Juiz de Fora","2016","04","29",NA,NA,"36144","auto",NA,NA,NA,NA,NA
"238","2020-06-30 18:32:44-03","UFJF","CESJ","42077","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","F.M. Ferreira; L. Menini Neto","567","2003","12","19","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,"Erva no campo rupestre. Ao lado da Casa do Pesquisador.","CESJ042077",NA,"R.S. Rodrigues","Lima Duarte","2016","04","29",NA,NA,"30417","auto",NA,NA,NA,NA,NA
"239","2021-04-07 11:47:16-03","UFMS","CGMS","39109","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","G. Eiten; L.T. Eiten","2658","1961","04","18",NA,"Brasil","São Paulo","'Campo das Sete Lagoas'. Fazenda Campininha, just north of Rio Moji-Guaçu. Ca. 8,5 km NNE of Padua Sales. (About 27 km NW of city of Moji-Mirim).","-47.1166667","-22.1883333","575625","575625",NA,"Doação SP. From clump 1.","CGMS1068492",NA,"S.A. Revoize","Moji- Guaçu","1983",NA,NA,"-47,1166667","-22,1883333",NA,NA,NA,NA,NA,NA,NA
"240","2021-04-07 11:47:16-03","UFMS","CGMS","20832","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","A. Guglieri; F.J.M. Caporal; F. de M. Alves; D.C.L. Kufner; H. Scremin","1465","2007","07","24",NA,"Brasil","Mato Grosso do Sul","Fazenda Luz da Lua.","-54.7363889","-20.6036111",NA,NA,NA,NA,"CGMS1050235",NA,"A. Guglieri","Campo Grande",NA,NA,NA,"-54,7363889","-20,6036111",NA,NA,NA,NA,NA,NA,NA
"241","2021-04-07 11:47:16-03","UFMS","CGMS","20727","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","A. Guglieri; F.J.M. Caporal; F. de M. Alves; D.C.L. Kufner; H. Scremin","1435","2007","07","24",NA,"Brasil","Mato Grosso do Sul","Fazenda Luz da Lua.","-54.7463889","-20.5925",NA,NA,NA,NA,"CGMS1050129",NA,"A. Guglieri","Campo Grande",NA,NA,NA,"-54,7463889","-20,5925",NA,NA,NA,NA,NA,NA,NA
"242","2021-04-07 11:47:16-03","UFMS","CGMS","20836","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","A. Guglieri; F.J.M. Caporal; F. de M. Alves; D.C.L. Kufner; H. Scremin","1489","2007","07","24",NA,"Brasil","Mato Grosso do Sul","Fazenda Luz da Lua.","-54.7363889","-20.6036111",NA,NA,NA,NA,"CGMS1050239",NA,"A. Guglieri","Campo Grande",NA,NA,NA,"-54,7363889","-20,6036111",NA,NA,NA,NA,NA,NA,NA
"243","2021-04-07 11:47:16-03","UFMS","CGMS","20831","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","A. Guglieri; F.J.M. Caporal; F. de M. Alves; D.C.L. Kufner; H. Scremin","1459","2007","07","24",NA,"Brasil","Mato Grosso do Sul","Fazenda Luz da Lua.","-54.7363889","-20.6036111",NA,NA,NA,NA,"CGMS1050234",NA,"A. Guglieri","Campo Grande",NA,NA,NA,"-54,7363889","-20,6036111",NA,NA,NA,NA,NA,NA,NA
"244","2021-04-07 11:47:16-03","UFMS","CGMS","20834","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","A. Guglieri; F.J.M. Caporal; F. de M. Alves; D.C.L. Kufner; H. Scremin","1483","2007","07","24",NA,"Brasil","Mato Grosso do Sul","Fazenda Luz da Lua.","-54.7363889","-20.6036111",NA,NA,NA,NA,"CGMS1050237",NA,"A. Guglieri","Campo Grande",NA,NA,NA,"-54,7363889","-20,6036111",NA,NA,NA,NA,NA,NA,NA
"245","2021-04-07 11:47:16-03","UFMS","CGMS","34970","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","F.Bao; M.Rocha; A.Pott","76","2011","11","12",NA,"Brasil","Mato Grosso do Sul","Abobral. Fazenda São Bento.","-57.0166667","-19.5027778",NA,NA,NA,"Flor ausente. Fruto ausente. Habitat: Campo inundável. Habito: Erva.","CGMS1064366",NA,"A.Pott","Corumbá","2011","11","12","-57,0166667","-19,5027778",NA,NA,NA,NA,NA,NA,NA
"246","2021-04-07 11:47:16-03","UFMS","CGMS","20730","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","A. Guglieri; F.J.M. Caporal; F. de M. Alves; D.C.L. Kufner; H. Scremin","1461","2007","07","24",NA,"Brasil","Mato Grosso do Sul","Fazenda Luz da Lua.","-54.7363889","-20.6036111",NA,NA,NA,NA,"CGMS1050132",NA,"A. Guglieri","Campo Grande",NA,NA,NA,"-54,7363889","-20,6036111",NA,NA,NA,NA,NA,NA,NA
"247","2021-04-07 11:47:16-03","UFMS","CGMS","50629","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","S.S. Moura; I.P. Araújo","133","2014","01","20",NA,"Brasil","Mato Grosso do Sul","Bairro Nossa Senhora Aparecida.","-57.8869444","-21.7022222",NA,NA,NA,"Inflorescência tipo espiga. Habitat: Chaco. Solo arenoso-argiloso. Relevo plano. Ampla ocorrência. Habito: Erva. 0,40 m de altura.","CGMS1080624",NA,"A. Pott","Porto Murtinho","2014","05","10","-57,8869444","-21,7022222",NA,NA,NA,NA,NA,NA,NA
"248","2021-04-07 11:47:16-03","UFMS","CGMS","50188","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","E.B. Souza","286","2013","03","30",NA,"Brasil","Mato Grosso do Sul","Fazenda São Miguel, campo inundável.","-57.6533012390137","-19.0091991424561","91","91",NA,NA,"CGMS1080174",NA,"A. Pott","Corumbá","2015","04","30",NA,NA,"295160","auto",NA,NA,NA,NA,NA
"249","2019-11-27 13:51:44-03","UFS","ASE","16657","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Maciel, JR","363","2006","10","05","Southern America","Brasil","Pernambuco",NA,"-35.1125","-7.410556",NA,NA,NA,"Floresta Atlântica","ASE0024548","ASE0024548","Maciel, JR","Itambé","2008","07",NA,"-35.1125","-7.410556",NA,NA,NA,NA,NA,NA,NA
"250","2019-11-27 13:51:44-03","UFS","ASE","17527","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Machado, WJ; Santos, LAS; Suzarte, FB","255","2010","03","29","Southern America","Brasil","Sergipe","Serra da Guia","-37.684167","-9.805278",NA,NA,NA,"Inflorescência verde.; Inflorescência verde.; Brejo de Altitude (borda)","ASE0024137","ASE0024137","Maciel, JR","Poço Redondo","2012","06","19","-37.684167","-9.805278",NA,NA,NA,NA,NA,NA,NA
"251","2019-11-27 13:51:44-03","UFS","ASE","25130","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Oliveira, DG; Freitas, BAL","507","2012","07","16","Southern America","Brasil","Sergipe","Povoado Lagoa Grande, Fazenda São Pedro, lado esquerdo da estrada principal em direção ao assentamento São Judas Tadeu","-37.408333","-10.033611",NA,NA,NA,"Herbácea. Flores creme-esverdeadas. Folhas glabras.; Herbácea. Flores creme-esverdeadas. Folhas glabras.; Caatinga","ASE0030179","ASE0030179","Oliveira, DG","Porto da Folha","2012","08","14","-37.408333","-10.033611",NA,NA,NA,NA,NA,NA,NA
"252","2019-11-27 13:51:44-03","UFS","ASE","28268","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Melo, LMS; Déda, RM; Freire, GS; Rocha, LP","104","2013","03","14","Southern America","Brasil","Sergipe","Refúgio da Vida Silvestre Mata do Junco, Solo arenoso.","-37.057194","-10.531778",NA,NA,NA,"Herbácea com aproximadamente 35 cm. Inflorescências verdes.; Mata Atlântica.","ASE0032279",NA,"Silva, ACC","Capela","2013","03","21","-37.057194","-10.531778",NA,NA,NA,NA,NA,NA,NA
"253","2019-11-27 13:51:44-03","UFS","ASE","32077","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Pereira, TC","146","2014","03","25","Southern America","Brasil","Sergipe",NA,"-37.766389","-11.483333",NA,NA,NA,"Herbácea. Fruto imaturo, forma cariopse. Coordenadas UTM: E (0630907m) N (8736202m). Nº do conglomerado: 169, nº da subunidade: 01, nº da subparcela: 09, coleta: 03 C.","ASE0003174","ASE0003174","Gemano, MFS","Cristinápolis","2014","07","18","-37.766389","-11.483333",NA,NA,NA,NA,NA,NA,NA
"254","2019-11-27 13:51:44-03","UFS","ASE","35395","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Santos, RS; Oliveira, EVS","11","2015","10","14","Southern America","Brasil","Sergipe","Espaço de Vivência em Agroecologia (EVA), Cidade universitária Prof. José Aloísio de Campos","-37.0618","-10.5553",NA,NA,NA,"Solo arenoso, seco. Substrato terrícola. Erva. Ca. de 15 cm. Bem abundante.; Pastagem","ASE0036088","ASE0036088","Oliveira, EVS","São Cristóvão","2015","10","14","-37.0618","-10.5553",NA,NA,NA,NA,NA,NA,NA
"255","2020-05-21 10:21:44-03","UFCG","CSTR","5594","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Steud.","Rufino, M.K.","80","2011","05","01",NA,"Brasil","Paraíba","Caatinga arbustivo-arbóreo densa sobre inselbergue com substrato areno/pedregoso sobre rocha granítica","-37.335833","-7.011944",NA,NA,NA,"Topo do Inselbergue",NA,NA,"Torres, C.; Rufino, M.K.","Patos","2012","02","20","-37.335833","-7.011944",NA,NA,NA,NA,NA,NA,NA
"256","2020-05-21 10:21:44-03","UFCG","CSTR","5621","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Steud.","Rufino, M.K.","80","2011","05","01",NA,"Brasil","Paraíba","Caatinga arbustiva-arborea densa, rocha granítica","-37.335833","-7.011958",NA,NA,NA,"Serra Negra da Onças, topo do inselbergue",NA,NA,"Rufino, M.K.","Patos","2011","02","10","-37.335833","-7.011958",NA,NA,NA,NA,NA,NA,NA
"257","2020-05-21 10:21:44-03","UFCG","CSTR","4532","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Steud.","Rufino, M.K.","s.n.",NA,NA,NA,NA,"Brasil","Paraíba",NA,"-37.2799987792969","-7.02443981170654",NA,NA,NA,"Serra Negra das Onças",NA,NA,"Rufino, M.K.","Patos",NA,NA,NA,NA,NA,"26419","auto",NA,NA,NA,NA,NA
"258","2019-08-20 10:01:14-03","UNICAMP","UEC","118194","S","Plantae","Liliopsida",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Bertoncini, AP; Cazetta-Neto, A","1088","1999","09","20",NA,"Brazil","São Paulo","Aldeia Guarani, Pastagem.","-49.383333","-22.333333",NA,NA,NA,"Erva, 0,30 m de altura, folhas membranáceas.","UEC019056","UEC019056","Rodrigues, RS","Avaí","2012","03","13","-49.383333","-22.333333",NA,NA,NA,NA,NA,NA,NA
"259","2021-02-15 11:56:52-03","UNICAMP","UEC","97049","S","Plantae","Liliopsida",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Lobato, LCB","1566","1994","01","22",NA,"Brazil","Pará","Fortalezinha, vegetação de restinga., Sobre duna.","-47.581901550293","-0.595000028610229",NA,NA,NA,"Erva de 0,70 m de altura, inflorescência esverdeada.","UEC048334","UEC048334",NA,"Maracanã",NA,NA,NA,NA,NA,"48335","auto",NA,NA,NA,NA,NA
"260","2021-03-01 16:20:26-03","UNICAMP","UEC","177791","S","Plantae","Liliopsida",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Funez, LA","1923","2013","03","08",NA,"Brazil","Santa Catarina","26º55' 09''S&nf;48º40' 00''O&nf;Alt.: 35m","-48.6618995666504","-26.9078006744385",NA,NA,NA,"Erva terrícola.; Floresta Ombrófila densa.&nf;Capoeira.","UEC023774","UEC023774","Rodrigues, RS","Itajaí","2015","05","21",NA,NA,"27253","auto",NA,NA,NA,NA,NA
"261","2019-08-20 10:01:17-03","UNICAMP","UEC","21822","S","Plantae","Liliopsida",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Freitas Filho, F; Vanucci, L","8087","1978","05","16",NA,"Brazil","São Paulo","5 km do Distrito de Souzas, Margem da estrada em direção a Pedreira.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC048335","UEC048335","Canto-Dorow, T","Campinas","1997","09","15",NA,NA,"23900","auto",NA,NA,NA,NA,NA
"262","2019-08-20 10:01:14-03","UNICAMP","UEC","141376","S","Plantae","Liliopsida",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Medeiros, L","38","1985","03","14",NA,"Brazil","São Paulo","Fazenda Santa Genebra - Barão Geraldo.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC048333","UEC048333",NA,"Campinas",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"263","2019-08-20 10:01:17-03","UNICAMP","UEC","16986","S","Plantae","Liliopsida",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Bertoni, JEA","8115","1978","04",NA,NA,"Brazil","São Paulo","Fazenda Santa Genebra - Barão Geraldo., Beira de estrada.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC048336","UEC048336","Canto-Dorow, T","Campinas","1996","08","15",NA,NA,"23900","auto",NA,NA,NA,NA,NA
"264","2019-08-20 10:01:14-03","UNICAMP","UEC","16985","S","Plantae","Liliopsida",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Toledo Filho, DV","9090","1978","05","15",NA,"Brazil","São Paulo","Rodovia próxima a cidade de Souzas.","-47.060001373291","-22.8999996185303",NA,NA,NA,"40 cm.","UEC048338","UEC048338","Canto-Dorow, T","Campinas","1996","12","10",NA,NA,"23900","auto",NA,NA,NA,NA,NA
"265","2019-08-20 10:01:17-03","UNICAMP","UEC","17047","S","Plantae","Liliopsida",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Davis, PH; Shepherd, GJ; Sakane, M","D.60648","1976","09","07",NA,"Brazil","São Paulo","Ilha do Cardoso, Waste sandy ground.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"UEC048337","UEC048337","Canto-Dorow, T","Cananéia","1997","09","15",NA,NA,"37574","auto",NA,NA,NA,NA,NA
"266","2019-11-19 14:08:48-03","UFRPE","PEUFR","1454","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","A. Lima",NA,"1958","09","13",NA,"Brasil","Pernambuco","Usina Olho D'Água",NA,NA,NA,NA,NA,NA,"PEUFR001454",NA,"A. Sarmento",NA,"1962","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-11-19 14:08:48-03","UFRPE","PEUFR","34","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","A. Sarmento","317","1959","08","10",NA,"Brasil","Pernambuco","Igaci; Posto Agropecuário",NA,NA,NA,NA,NA,NA,"PEUFR000034",NA,"A. Sarmento","Alagoas","1959","02","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-11-19 14:08:48-03","UFRPE","PEUFR","3173","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","E.C. Tenório","1322","1971","06","04",NA,"Brasil","Pernambuco","Fazenda Caruaru","-35.9761009216309","-8.28332996368408",NA,NA,NA,NA,"PEUFR003173",NA,"E.C. Tenório","Caruaru","1971",NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA
"269","2019-11-19 14:08:48-03","UFRPE","PEUFR","2809","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","E.C. Tenório","812","1969","08","18",NA,"Brasil","Pernambuco","Estrada para Santa Quitéria das Freixeiras","-36.4928016662598","-8.89027976989746",NA,NA,NA,NA,"PEUFR002809",NA,"E.C. Tenório","Garanhuns","1971",NA,NA,NA,NA,"21839","auto",NA,NA,NA,NA,NA
"270","2019-11-19 14:08:48-03","UFRPE","PEUFR","2888","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","E.C. Tenório","967","1969","08","29",NA,"Brasil","Pernambuco","Estrada Iati-Bom Conselho","-36.8460998535156","-9.04582977294922",NA,NA,NA,NA,"PEUFR002888",NA,"E.C. Tenório","Iati","1971",NA,NA,NA,NA,"38951","auto",NA,NA,NA,NA,NA
"271","2019-11-19 14:08:48-03","UFRPE","PEUFR","2904","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","E.C. Tenório","992","1969","09","11",NA,"Brasil","Pernambuco","Mimoso","-36.6963996887207","-8.35778045654297",NA,NA,NA,NA,"PEUFR002904",NA,"E.C. Tenório","Pesqueira","1971",NA,NA,NA,NA,"36615","auto",NA,NA,NA,NA,NA
