"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","infraspecificEpithet","sex"
"245","2021-04-07 11:45:16-03","UFMS","CGMS","46603","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","F. Macedo-Alves","2009","07","10","A. Pott","14661","2007","10","16","Brasil","Mato Grosso do Sul","Iguatemi","Rodovia MS-295, 5 Km W de Eldorado.","-54.5216667","-23.6847222","-54,5216667","-23,6847222","335","335","Flor creme-esverdeada amarelada. Habitat: Transição Cerradão/Floresta estacional semidecidual. Habito: Árvore. 4,00-10,00 m de altura.","CGMS1076572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-04-07 11:45:16-03","UFMS","CGMS","48090","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","D.J. Machate","2014","12","11","D.J. Machate; A.C. Gomes; A.G.S. Arruda; T.C. Piva; F. Macedo Alves","62","2014","12","02","Brasil","Mato Grosso do Sul","Nova Andradina","Fazenda Laranja l- RPPN Cabeceira do Mimoso.","-53.3966666","-22.0455555","-53,3966666","-22,0455555","367","367","Flor verde-esbranquiçada. Habitat: Cerrado. Solo arenoso Habito: Arbusto.","CGMS1078052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-04-07 11:45:16-03","UFMS","CGMS","46594","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","F. Macedo-Alves","2009","07","10","A. Pott","14726","2007","11","03","Brasil","Mato Grosso do Sul","Eldorado","Rodovia MS-295, 31 Km W de Eldorado e 7 Km de Iguatemi.","-54.4836111","-23.6822223","-54,4836111","-23,6822223","337","337",NA,"CGMS1076563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-04-07 11:45:16-03","UFMS","CGMS","46597","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","F. Macedo-Alves","2009","07","10","A. Pott","14723","2007","11","03","Brasil","Mato Grosso do Sul","Eldorado","Rodovia MS-295, 23 Km W de Eldorado, 15 Km E de Iguatemi.","-54.4258334","-23.7161111","-54,4258334","-23,7161111","318","318","Fruto preto com cálice vermelho. Cálice acrescente engrossado por galha cinza de fungo. Habitat: Floresta semidecidual com Copaifera langsdorffii, Lauraceae e Myrtaceae. Habito: Árvore. 5,00 m de altura.","CGMS1076566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-04-07 11:45:16-03","UFMS","CGMS","9552","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","D.O. Domingos",NA,NA,NA,"A. Sciamarelli; M.I.B. Oliveira; L.P. Clemente; R. Betoni","1038","2001","09","27","Brasil","Mato Grosso do Sul","Mato Grosso do Sul","Estrada Dourados-Maracaju. MS-162. 21K 0728587 UTM 7562877.",NA,NA,NA,NA,NA,NA,"Frutos verdes e pretos, cálice avermelhado.","CGMS1016541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-04-07 11:45:16-03","UFMS","CGMS","8371","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","D.O. Domingos",NA,NA,NA,"A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","625","1999","04","13","Brasil","Mato Grosso do Sul","Bataguassu","Margem direita do Rio Paraná. Rio Quiteroizinho.","-52.4505556","-22.1502778","-52,4505556","-22,1502778",NA,NA,"Estéril. Habitat: Área de Cerrado a ser inundada. Habito: Árvore. 6,00-7,00m de altura.","CGMS1016542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-04-07 11:45:16-03","UFMS","CGMS","40849","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","F. Macedo-Alves","2013","10","01","R.C. Rivaben; A.P. de Souza; H.C. Vinci-Carlos; F. Macedo-Alves","13","2013","10","01","Brasil","Mato Grosso do Sul","Corguinho","Distrito de Taboco. Fazenda Colorado. Serra de Maracaju, borda leste do Pantanal.","-55.3308334","-19.6972222","-55,3308334","-19,6972222","600","600","Fruto verde imaturo, cúpula vermelha hemiesférica. Fruto verde imaturo, cúpula vermelha hemiesférica. Domáceas na base da nervura secundária. Habitat: Cerrado. Cerrado rupestre com afloramento rochoso. Solo arenoso com afloramentos d","CGMS1070841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-04-07 11:45:16-03","UFMS","CGMS","2888","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","J.B. Baitello","1991","06","06","A. Oliveira",NA,"1988","06","12","Brasil","Mato Grosso do Sul","Campo Grande","Jockey Clube.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Flor esverdeada. Habitat: Terrestre. Habito: Arbóreo.","CGMS1016543",NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA
"253","2021-04-07 11:45:16-03","UFMS","CGMS","99","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","I. de Vattimo-Gil",NA,NA,NA,"C.A. Conceição","2032","1987","03","09","Brasil","Mato Grosso do Sul","Campo Grande","Loteamento Rita Vieira.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,"CGMS1016545",NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA
"254","2021-04-07 11:45:16-03","UFMS","CGMS","91","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","D.O. Domingos","2016","05","20","C.A. Conceição","2064","1987","04","20","Brasil","Mato Grosso do Sul","Campo Grande","Loteamento Rita Vieira.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,"CGMS1016546",NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA
"255","2021-04-07 11:45:16-03","UFMS","CGMS","100","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","D.O. Domingos",NA,NA,NA,"C.A. Conceição","2030","1987","03","09","Brasil","Mato Grosso do Sul","Campo Grande","Loteamento Rita Vieira.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Caule de casca lisa. Folhas verde escuro brilhosas subcoreáceas. Habitat: Cerrado. Solo arenoso. À borda de uma floresta. Habito: Árvore. 8,00-10,00m de altura.","CGMS1016544",NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA
"256","2021-04-07 11:45:16-03","UFMS","CGMS","41156","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","F.Macedo Alves; C.R. Lehn",NA,NA,NA,"F.Macedo Alves; C.R. Lehn","584","2012","08","06","Brasil","Mato Grosso do Sul","Cassilândia","Área da PCH Iandaiazinho.","-51.7341995239258","-19.1133003234863",NA,NA,NA,NA,"Frutos imaturos verdes, cúpula avermelhada. Frutos imaturos verdes, cúpula avermelhada. Doação ESA . Habitat: Cerrado. Borda de mata. Habito: Árvore. 8,00m de altura.","CGMS1071144",NA,NA,NA,NA,NA,NA,NA,"87985","auto",NA,NA,NA,NA,NA,NA,NA
"257","2021-04-07 11:45:16-03","UFMS","CGMS","22987","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"A. Sciamarelli; Z.V. Pereira","759","1999","09","21","Brasil","Mato Grosso do Sul","Dourados","Fazenda Paradouro.","-54.8055992126465","-22.2210998535156",NA,NA,NA,NA,"Fruto verde.","CGMS1052394",NA,NA,NA,NA,NA,NA,NA,"74744","auto",NA,NA,NA,NA,NA,NA,NA
"258","2021-04-07 11:45:16-03","UFMS","CGMS","49727","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. van der Werff","2003",NA,NA,"G. Hatschbach; M. Hatschbach; O.S. Ribas","72808","2002","05","10","Brasil","Mato Grosso do Sul","Eldorado","Arredores.","-54.2835998535156","-23.7868995666504",NA,NA,NA,NA,NA,"CGMS1079658",NA,NA,NA,NA,NA,NA,NA,"27119","auto",NA,NA,NA,NA,NA,NA,NA
"259","2021-04-07 11:45:16-03","UFMS","CGMS","22103","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Paraná","Paranavaí","Bosque Municipal de Paranavaí.","-52.4653015136719","-23.0730991363525",NA,NA,NA,NA,"Flor creme.","CGMS1051516",NA,NA,NA,NA,NA,NA,NA,"51763","auto",NA,NA,NA,NA,NA,NA,NA
"260","2021-04-07 11:45:16-03","UFMS","CGMS","22104","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"O.S. Amorim",NA,"2004","10","01","Brasil","Paraná","Paranavaí","Bosque Municipal de Paranavaí.","-52.4653015136719","-23.0730991363525",NA,NA,NA,NA,"Fruto imaturo verde.","CGMS1051517",NA,NA,NA,NA,NA,NA,NA,"51763","auto",NA,NA,NA,NA,NA,NA,NA
"261","2021-04-07 11:45:16-03","UFMS","CGMS","49728","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. van der Werff","2004",NA,NA,"O.S. Ribas; C.B. Poliquesi; E. Barbosa; P. Steiner; J. Bordin","5892","2004","02","14","Brasil","Paraná","Piraquara","Sítio Santa Bárbara.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Flor creme-alvacenta. Habitat: Transição da floresta atlântica para aFloresta ombrófila mista. Habito: Árvore. 10,00m de altura.","CGMS1079659",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"262","2021-04-07 11:45:16-03","UFMS","CGMS","67909","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","F.M. Alves","2015","07","21","A. Amaral Jr.","1692","1974","02","12","Brasil","São Paulo","Botucatu","Fazenda MAC, a mais ou menos 15km de Botucatu.","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"Flores pequenas. Pétalas brancas. Habitat: Mata secundária, com árvores de porte elevado. Sub-bosque um pouco elevado. Habito: Árvore. 15,00 m de altura.","CGMS1100868",NA,NA,NA,NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA
"263","2021-04-07 11:45:16-03","UFMS","CGMS","67910","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","F.M. Alves","2015","07","21","A. Amaral Jr.; J.O. Mendonça; A.V.G. Barbosa","84","1997","01","23","Brasil","São Paulo","Mirante do Paranapanema","Km 27, estrada Cuiabá Paulista-Pirapózinho.","-51.9000015258789","-22.2900009155273",NA,NA,NA,NA,"Frutos presentes. Copa grande. Habitat: Mata mesófila com Vochysia e Xilopia. Habito: Árvore. 8,00 - 10,00 m de altura.","CGMS1100869",NA,NA,NA,NA,NA,NA,NA,"34830","auto",NA,NA,NA,NA,NA,NA,NA
"264","2021-03-01 16:32:36-03","UNICAMP","UEC","115067","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Moraes, PLR",NA,NA,NA,"Leite, EC","779","1998","06","03","Brazil","São Paulo","Jundiaí","Reserva Biológica Municipal da Serra do Japi.","-46.25","-23.25","-46.25","-23.25",NA,NA,"6,5 m.","UEC014183","UEC014183",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-03-01 16:32:36-03","UNICAMP","UEC","107225","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Mattos, J","1967",NA,NA,"Marinis, G; Martins, EPM","49","1966","01","07","Brazil","São Paulo","São José do Rio Preto",NA,"-49.380556","-20.81","-49.380556","-20.81",NA,NA,"Árvore até 7,0 m de alt.; flores pequenas brancas.","UEC061110","UEC061110",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-02-26 11:29:56-03","UNICAMP","UEC","151335","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Baitello, JB","1988",NA,NA,"Torres, RB; Figueiredo, N","P1035","1988",NA,NA,"Brazil","São Paulo","Angatuba","Estação Ecológica de Angatuba. Mata Secundária.","-48.602119","-23.698839","-48.602119","-23.698839",NA,NA,"Árvore 14 m. Interior da mata. Camelão.","UEC061045","UEC061045",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-03-01 16:32:36-03","UNICAMP","UEC","156103","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Baitello, JB","2001",NA,NA,"Santos, K","3826","2001","01","18","Brazil","São Paulo","Campinas","Campinas/Itatiba, Mata Malabar III.","-46.866667","-22.916667","-46.866667","-22.916667",NA,NA,"Árvore semidecídua; zoocórica. Com flores amareladas. Altura total 12 m; altura do fuste 9 m. PAP: 54 cm. Casca rugosa; madeira moderadamente pesada.","UEC067929","UEC067929",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-03-01 16:32:36-03","UNICAMP","UEC","127743","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"Sciamarelli, A; Oliveira, MIB; Clemente, LP; Betoni, R","1038","2001","09","27","Brazil","Mato Grosso do Sul",NA,"Estrada - Dourados - Maracaju.&nf;MS 162.","-54.785556","-22.023889","-54.785556","-22.023889",NA,NA,"Árvore com 5 m, frutos verdes e pretos, calice avermelhado.","UEC061008","UEC061008",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-03-01 16:32:36-03","UNICAMP","UEC","129303","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Tamashiro, JY",NA,NA,NA,"Gomes, BZ","137","2002","08","21","Brazil","São Paulo","Brotas","Horto Santa Fé '1'.","-48.042222","-22.265","-48.042222","-22.265",NA,NA,"7,0 m de altura.; Transiçao cerrado/mata ciliar.","UEC061004","UEC061004",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-03-01 16:32:36-03","UNICAMP","UEC","145719","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Baitello, JB","2008","04","10","Arzolla, FARDP; Antunes, R","1277","2008","01","22","Brazil","São Paulo","Guarulhos","Bairro Hortolândia, Serra da Pirucaia, Parque Estadual da Cantareira, Floresta Ombrófila Densa Montana, de porte baixo sobre quartizito, vertente face sul.","-46.524111","-23.358361","-46.524111","-23.358361","1090","1090","Árvore, planta feminina, 6 metros, flores amarelas.","UEC118302","UEC118302",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-08-20 10:16:33-03","UNICAMP","UEC","147097","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"Aguirre, GH; et al.","96","2005","07","18","Brazil","São Paulo","São Luiz do Paraitinga","Fragmento de Floresta Ombrófila Densa em paisagem rural",NA,NA,NA,NA,NA,NA,NA,"UEC061024","UEC061024",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-03-01 16:32:36-03","UNICAMP","UEC","156099","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Santos, K; Baitello, JB","2001",NA,NA,"Santos, K","1374","2000","05","07","Brazil","São Paulo","Campinas","Mata Ribeirão Cachoeira","-46.916667","-22.816667","-46.916667","-22.816667",NA,NA,"Árvore semidecídua; zoórica. Altura total: 11m.; altura do fuste: 9m. PAP: 24 cm. Casca rugosa; madeira moderadamente pesada.","UEC067925","UEC067925",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-03-01 16:32:36-03","UNICAMP","UEC","156100","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Santos, K; Baitello, JB","2001",NA,NA,"Santos, K","2890","2000","08","14","Brazil","São Paulo","Campinas","Mata Capoeira Grande","-46.9","-22.866667","-46.9","-22.866667",NA,NA,"Árvore semidecídua; zoórica, c/ domáceas. Altura total: 10m.; altura do fuste: 8m. PAP: 50 cm. Casca rugosa; madeira moderadamente pesada.","UEC067926","UEC067926",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-03-01 16:32:36-03","UNICAMP","UEC","156101","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Santos, K; Baitello, JB","2001",NA,NA,"Santos, K","3372","2000","08","24","Brazil","São Paulo","Campinas","Mata Malabar II","-46.85","-22.9","-46.85","-22.9",NA,NA,"Árvore semidecídua; zoórica, c/ domáceas. Altura total: 13m.; altura do fuste: 10m. PAP: 24 cm. Casca rugosa; madeira moderadamente pesada.","UEC067927","UEC067927",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-03-01 16:32:36-03","UNICAMP","UEC","156102","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Santos, K; Baitello, JB","2001",NA,NA,"Santos, K","638","1999","10","09","Brazil","São Paulo","Campinas","Mata Furnas","-47","-22.783333","-47","-22.783333",NA,NA,"Árvore semidecídua; zoórica, c/ domáceas. Altura total: 8m.; altura do fuste: 2m. PAP: 49 cm. Casca rugosa; madeira moderadamente pesada.","UEC067928","UEC067928",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-03-01 16:32:36-03","UNICAMP","UEC","156104","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Baitello, JB","2001",NA,NA,"Santos, K","1995","2000","06","13","Brazil","São Paulo","Campinas","Campinas/Itatiba. Mata Ribeirão Cachoeira.","-46.883333","-22.8","-46.883333","-22.8",NA,NA,"Árvore semidecídua; zoocórica. Altura total 7 m; altura do fuste: 0,5 m. PAP: 24 cm. Casca rugosa; madeira moderadamente pesada.; Mata Santana do Atalaia.","UEC067930","UEC067930",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-03-01 16:32:36-03","UNICAMP","UEC","156105","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Baitello, JB","2001",NA,NA,"Santos, K","372","1999","08","03","Brazil","São Paulo","Campinas","Campinas/Itatiba. Mata Ribeirão Cachoeira.","-46.916667","-22.816667","-46.916667","-22.816667",NA,NA,"Árvore semidecídua; zoocórica. Altura total 13 m; altura do fuste: 10 m. PAP: 93 cm. Casca rugosa; madeira moderadamente pesada.","UEC067931","UEC067931",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-03-01 16:32:36-03","UNICAMP","UEC","162294","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Baitello, JB","2008","04","10","Arzolla, FARDP; Antunes, R","1277","2008","01","22","Brazil","São Paulo","Guarulhos","Bairro Hortolândia, Serra da Pirucaia, Parque Estadual da Cantareira, Floresta Ombrófila Densa Montana, de porte baixo sobre quartizito, vertente face sul.","-46.524111","-23.358361","-46.524111","-23.358361","1090","1090","Árvore, planta feminina, 6 metros, flores amarelas.","UEC024734","UEC024734",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-03-01 16:32:36-03","UNICAMP","UEC","171548","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Baitello, JB",NA,NA,NA,"Souza, VC; Souza, JP; Scalon, VR; Astorino, A","10402","1996","01","24","Brazil","São Paulo","Avaré","Ca. 5 km da cidade em direção a Itaí. Entrada para hotéis Península e Berro d'água.","-48.964694","-23.185194","-48.964694","-23.185194","610","610","Árvore, ca. 6,0 m alt.; flores creme.; Cerradão.","UEC061020","UEC061020",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-03-01 16:32:36-03","UNICAMP","UEC","171549","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Baitello, JB",NA,NA,NA,"Souza, VC; Souza, JP","10861","1996","02","13","Brazil","São Paulo","Paraguaçu Paulista","19 km de Paraguaçu Paulista em direção a Assis. Estrada para a Fazenda São Francisco.","-50.496222","-22.5825","-50.496222","-22.5825","520","520","Árvore ca. 8 m alt.; flores creme.; Cerrado.","UEC061022","UEC061022",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-03-01 16:32:36-03","UNICAMP","UEC","192853","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Baitello, JB","1988",NA,NA,"Torres, RB; Figueiredo, CS","s.n.","1988",NA,NA,"Brazil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","-48.584889","-23.710803","-48.584889","-23.710803","624","624","Árvore, 14m alt. (indivíduo P1035); interior de Mata Secundária","UEC129595","UEC129595",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-03-01 16:32:36-03","UNICAMP","UEC","172855","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"Silva, AF; Pereira, FMG","1439","1986","05","23","Brazil","São Paulo","São José dos Campos","Horto Florestal.","-45.9375","-23.075","-45.9375","-23.075",NA,NA,"Árvore até 20 m, casca e lenho creme, aromática, frutos imaturos com cúpula verde acastanhado, glande verde.","UEC061065","UEC061065",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-03-01 16:32:36-03","UNICAMP","UEC","176468","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"Francisco, AM","ALD138","1997","07","04","Brazil","São Paulo",NA,"Reserva da Estação Ecológica dos Caetetus.",NA,NA,NA,NA,NA,NA,"Árvore aprox. 23m.; Mata.","UEC026274","UEC026274",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-03-01 16:32:36-03","UNICAMP","UEC","197265","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Baitello, JB","1997","06","14","Souza, VC; Souza, JP","10824","1996","02","13","Brazil","São Paulo","Assis","Águas da Pinga.","-50.477694","-22.61925","-50.477694","-22.61925","540","540","Árvore, ca 6m alt., flores creme.; Beira de mata mesófila.","UEC138580","UEC138580",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-03-01 16:32:36-03","UNICAMP","UEC","197266","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Brotto, ML","2018","09",NA,"Souza, VC; Souza, JP; Scalon, VR; Astorino, A","10570","1996","01","26","Brazil","São Paulo","Itaberá","Rodovia Itararé-Itapeva, km 321. Fazenda Reunidas/Sede Paraíso.","-49.184472","-24.071167","-49.184472","-24.071167","690","690","Árvore, ca. 6m alt.; flores passadas verdes.; Cerradão","UEC138582","UEC138582",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-03-01 16:32:36-03","UNICAMP","UEC","197975","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Werff, H van der","2010",NA,NA,"Anderson, WR","8363","1973","04","09","Brazil","Minas Gerais",NA,"25km pela estrada à noroeste de Diamantina, 2km do Rio Jequiti",NA,NA,NA,NA,NA,NA,"árvore de 8m de altura, frutos verdes, floresta pela encosta&nf;; Cerrado denso, rico em quartzito, solo arenoso, floresta pela encosta","UEC156455","UEC156455",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-03-01 16:32:36-03","UNICAMP","UEC","201455","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Brotto, ML","2018","08","06","Brotto, ML; Barboza, E","2666","2018","06","04","Brazil","Paraná","Tuneiras do Oeste","Próximo à REBIO das Perobas.","-52.941944","-23.913611","-52.941944","-23.913611","510","510","Árvore com 5m de altura; frutos imaturos verdes.; Relicto de Savana.","UEC183956","UEC183956",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-03-01 16:32:36-03","UNICAMP","UEC","24373","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Baitello, JB","1985",NA,NA,"Neves, M; Cerantola, B","IPH-USP55","1981","01","09","Brazil","São Paulo",NA,"Guarei, Sarandi, abrigo sobre rocha Sarandi.","-48.233333","-23.333333","-48.233333","-23.333333",NA,NA,"Arbóreo, caule liso coberto de liquens alt. 25m, com flor amarela.; Mata","UEC136295","UEC136295",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
