"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","stateProvince","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","fieldNumber","individualCount","sex"
"285","2019-11-08 08:50:58-03","FURB","FURB","38477","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Funez, L.A.","Funez, L.A.","573","2012","06","01","Brasil","Blumenau","Campus I - FURB.","-49.0788889","-26.9052778","-49.0788889","-26.9052778","38","38",NA,"FURB21352","FURB21352","2012","07","16","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-10-14 10:00:23-03","FURB","FURB","47075","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Funez, L.A.","Funez, L.A.","4143","2015","03","23","Brasil","Palhoça","Guarda do Embaú.","-48.5880555","-27.9036111","-48.5880555","-27.9036111","36","36",NA,"FURB21351","FURB21351","2015","03","23","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-10-14 10:00:23-03","FURB","FURB","10330","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Verdi, M","Verdi, M.; Hasckel, R.P. & Klemz, G.","1679","2009","02","19","Brasil","Santa Helena","Sanga Joaçaba.","-53.6413889","-26.9094444","-53.6413889","-26.9094444","373","373","Florística IFFSC 2623 (Liana) Habitat: Floresta Estacional Decidual; Habito: liana; flor rosa esverdeada","FURB21354","FURB21354","2009","03","05","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-10-14 10:00:23-03","FURB","FURB","10353","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Verdi, M","Verdi, M.; Hasckel, R.P. & Klemz, G.","1661","2009","02","18","Brasil","Tunápolis","Raigão.","-53.6855555","-26.9563889","-53.6855555","-26.9563889","380","380","Florística IFFSC 2510 (Liana) Habitat: Floresta Estacional Decidual; Habito: liana; flor rosa esverdeada","FURB21362","FURB21362","2009","02","27","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-10-14 10:00:23-03","FURB","FURB","10432","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Sobral, M","Dreveck, S.; Carneiro, F.E.","660","2009","02","23","Brasil","Itá","Fonte Preta.","-52.4213889","-27.2227778","-52.4213889","-27.2227778","540","540","Florística IFFSC 1861(Liana) Habitat: Floresta Estacional Decidual; interior da mata Habito: liana; flor branca","FURB21363","FURB21363","2009","03","17","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-10-14 10:00:23-03","FURB","FURB","11164","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Gasper, AL de","Stival-Santos, A.; Silveira, S.","484","2009","03","09","Brasil","São Miguel da Boa Vista","Sargento.","-53.2791667","-26.6855555","-53.2791667","-26.6855555","352","352","Florística IFFSC 3197 Habitat: Floresta Estacional Decidual; Habito: Fruto amarelos; flor pétalas brancas","FURB01186","FURB01186","2009","03",NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-10-14 10:00:23-03","FURB","FURB","11776","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Verdi, M","Verdi, M.; Hasckel, R.P. & Klemz, G.","1757","2009","03","07","Brasil","Caibi","Linha Aparecida.","-53.2861111","-26.9966666","-53.2861111","-26.9966666","430","430","Florística IFFSC 2406. Habitat: Floresta Estacional Decidual; Habito: flor branca","FURB21361","FURB21361","2009","02","21","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-10-14 10:00:23-03","FURB","FURB","12012","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Verdi, M","Verdi, M.; Hasckel, R.P. & Klemz, G.","1694","2009","03","03","Brasil","Iporã do Oeste","Linha Iratim.","-53.4597222","-26.9555556","-53.4597222","-26.9555556","372","372","Florística IFFSC 2515(Liana) Habitat: Floresta Estacional Decidual; Estágio médio de regeneração Habito: liana;","FURB21360","FURB21360","2009","03","03","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-10-14 10:00:23-03","FURB","FURB","12520","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Stival-Santos, A","Stival-Santos, A.; Schmitt, J. & Silveira, S.","682","2009","05","12","Brasil","Palma Sola","Prigo.","-53.3016667","-26.4327778","-53.3016667","-26.4327778","849","849","Florística IFFSC 6004(Liana) Habitat: Floresta Ombrófila Mista; Estágio Avançado; beira da estrada Habito: liana; Fruto amarelo;","FURB21353","FURB21353","2009","05","12","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-10-14 10:00:23-03","FURB","FURB","13019","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Sobral, M","Stival-Santos, A.; Silveira, S.","435","2009","03","02","Brasil","Romelândia","Esperança.","-53.2805556","-26.6405555","-53.2805556","-26.6405555","559","559","Florística IFFSC 3309(Liana) Habitat: Floresta Estacional Decidual; Estágio Avançado; entorno da mata Habito: liana; Fruto amarela;","FURB21359","FURB21359","2009","07","17","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-10-14 10:00:23-03","FURB","FURB","13650","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Sobral, M","Dreveck, S.; Carneiro, F.E.","712","2009","03","07","Brasil","Coronel Freitas",NA,"-52.6513889","-26.9091667","-52.6513889","-26.9091667","430","430","Florística IFFSC 2645(Liana) Habitat: Floresta Estacional Decidual; Estágio médio de regeneração; borda do fragmento Habito: liana;","FURB21357","FURB21357","2009","07","17","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-10-14 10:00:23-03","FURB","FURB","34494","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Korte, A","Korte, A.","6415","2011","03","28","Brasil","Chapecó","Linha Batistello.","-52.74","-27","-52.7400000","-27.0000000","730","730","Florística IFFSC 596 (Liana) Habitat: Ecótono Floresta Estacional Decidual/Floresta Ombrófila Mista; Habito: liana;","FURB21355","FURB21355","2011","05","18","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-10-14 10:00:23-03","FURB","FURB","34770","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Oliveira, AA de","Korte, A.","6377","2011","03","25","Brasil","Cunhataí","São Roque.","-53.1","-27","-53.1000000","-27.0000000","340","340","Florística IFFSC 592 (Liana) Habitat: Floresta Estacional Decidual; Habito: liana; flor branca","FURB21356","FURB21356","2011","05","18","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-10-14 10:00:23-03","FURB","FURB","57205","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2047","2018","02","16","Brasil","José Boiteux",NA,"-49.68","-26.82","-49.6800000","-26.8200000","394","394","botão floral Habitat: interior da unidade amostral Habito: liana","FURB57205","FURB57205","2018","02","16","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-10-14 10:00:23-03","FURB","FURB","66351","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Kassner-Filho, A.","Kassner-Filho, A.","5578","2020","02","08","Brasil","Porto Belo","Pereque.","-48.5952777","-27.1822223","-48.5952777","-27.1822223","32","32","botão floral Habitat: borda do fragmento Habito: lianescente","FURB66351","FURB66351","2020","02","08","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-10-14 10:00:23-03","FURB","FURB","7160","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Ribas, OS","Ribas, O.S.; Silva, J.M.","7303","2006","06","30","Brasil","Fênix","Fazenda Corumbataí.","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,NA,"FURB21365","FURB21365","2006","06","30","Paraná",NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA
"301","2019-12-04 15:45:32-03","FURB","FURB","4570","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Adenesky-Filho, E.",NA,"2006","07","08","Brasil","Derrubadas",NA,"-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,"Habitat: Floresta Estacional Decidual; nitossolo Habito: liana","FURB21364","FURB21364",NA,NA,NA,"Rio Grande do Sul",NA,NA,NA,NA,"18158","auto",NA,NA,NA,NA,NA,NA
"302","2020-10-14 10:00:23-03","FURB","FURB","2697","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Bosio, F.",NA,"2006","03","11","Brasil","Guabiruba","Nova Sibéria.","-48.9810981750488","-27.0858001708984",NA,NA,NA,NA,"Usada na medicina popular da comunidade de Nova Rússia e Sterntal / Nova Rússia. Habitat: jardim Habito: arbusto; flor branca","FURB21358","FURB21358",NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,"16046","auto",NA,NA,NA,NA,NA,NA
"303","2021-03-16 17:51:31-03","UCS","HUCS","34374","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Zanotto, M.D.;","Zanotto, M.D.","47","2008","10","02","Brasil","Faxinalzinho",NA,"-52.6730995178223","-27.4242000579834",NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,"Rio Grande do Sul","Angiospermae","Caryophyllales",NA,NA,"14334","auto",NA,NA,NA,NA,NA,NA
"304","2021-03-16 17:51:31-03","UCS","HUCS","39265","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Funez, L.A.;","Funez, L.A.","573","2012","06","01","Brasil","Blumenau","Campus I da FURB","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"Floresta Ombrófila Densa - borda da mata",NA,NA,"2012","07","16","Santa Catarina","Angiospermae","Caryophyllales",NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"305","2019-04-23 11:53:41-03","UNEMAT","HERBAM","18583","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Carneiro, J.S.; et al.","029","2004","04","02","Brasil","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"HERBAM018583",NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"306","2020-04-27 16:09:11-03","UFES","VIES","11400","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Assis, A.M.","Vago, A.; Assis, A.M.; Cribari, R.S. & Santos, R.","10","2010","08","27","Brasil","Serra","APA Mestre Álvaro, Vertente leste. Acesso pelo Bairro Pitanga.","-40.503889","-20.302778","40º30'14''W","20º18'10''S","120","120",NA,"VIES011400","VIES011400","2010","08","27","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-04-27 16:09:11-03","UFES","VIES","23950","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Assis, A.M.","Menezes, B.D.; Assis, A.M.; Vago, A.M.; Rezende, J.D. & Botelho, R.M.","52","2010","08","20","Brasil","Serra","Vertente sudeste. Acesso pelo Bairro Jardim Tropical (Trilha de FURNAS). APA Mestre Álvaro","-40.3","-20.183056","40º18'W","20º10'59''S","270","270",NA,"VIES023950","VIES023950","2010","08","20","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-12-06 19:29:21-03","UFES","VIES","25567","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Assis, A.M.; Santos, R.; Herzog, T. & Lopes, J.C.","3659","2013","01","22","Brasil","Serra","ArcelorMittal - restinga arbustiva.","-40.215556","-20.243611","40º12'56''W","20º14'37''S","21","21",NA,"VIES025567","VIES025567",NA,NA,NA,"Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-04-27 16:09:11-03","UFES","VIES","37135","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","W.C. Cardoso","Pena, N.T.L.; Alves-Araújo, A.; Machado, J.O.; Silva, L.A.; Souza, W.O. & Freitas, J.","96","2014","05","19","Brasil","Conceição da Barra","Parque Estadual de Itaúnas. Trilha da Restinga.","-39.701944","-18.403333","39º42'7''W","18º24'12''S",NA,NA,NA,"VIES037135","VIES037135","2020","04","17","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-04-27 16:09:11-03","UFES","VIES","46930","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Valadares, R.T.","Firmino, A.D.; Valadares, R.T.","1598","2020","03","10","Brasil","São Mateus","Barra Nova, ponto de amostragem 4.","-39.74","-18.958889","39º44'24''W","18º57'32''S","4","4",NA,"VIES046930","VIES046930","2020","03","10","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-02-23 17:06:12-03","UFES","VIES","48796","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Firmino, A.D.","Firmino, A.D.; Valadares, R.T.","1855","2021","02","08","Brasil","Aracruz","Mar azul ponto de amostragem 9.","-40.021389","-19.921944","40º1'17''W","19º55'19''S",NA,NA,NA,"VIES048796","VIES048796","2021","02","08","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-03-24 17:32:40-03","UFES","VIES","49737","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Valadares, R.T.; Alves, K.P.","2426","2021","03","17","Brasil","São Mateus","Aldeia dos Cocos. Estação amostral 3, Aldeia dos Cocos, arbustiva aberta não inundável.","-39.750278","-18.798056","39º45'1''W","18º47'53''S","9","9",NA,"VIES049737",NA,NA,NA,NA,"Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-06-27 10:24:26-03","UFES","VIES","8565","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.","2773","1992","02","20","Brasil","Aracruz","Área 103 da Aracruz Celulose S.A.","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,NA,"VIES008565","VIES008565",NA,NA,NA,"Espírito Santo",NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA
"314","2019-07-05 19:08:24-03","UFES","VIES","41976","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Ferreira, J.M.","61","2013","04","03","Brasil","Conceição da Barra","Quintal Cultivo (Bairro Coab).","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,"VIES041976","VIES041976",NA,NA,NA,"Espírito Santo",NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA
"315","2020-04-27 16:09:11-03","UFES","VIES","10031","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Simonelli, M.","Simonelli, M.","203","1995","04","01","Brasil","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"VIES010031","VIES010031","1995","04",NA,"Espírito Santo",NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA
"316","2020-04-27 16:09:11-03","UFES","VIES","11311","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Assis, A.M.","Assis, A.M.; Souza, R.L.D.","150","1996","04","18","Brasil","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"VIES011311","VIES011311 VIES011311_1","1996","04","18","Espírito Santo",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"317","2020-04-27 16:09:11-03","UFES","VIES","11316","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Souza, R.L.D.","Souza, R.L.D.; Assis, A.M.","95","1996","08","04","Brasil","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"VIES011316","VIES011316","1996","08","04","Espírito Santo",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"318","2020-04-27 16:09:11-03","UFES","VIES","38806","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Pena, N.T.L.","Pena, N.T.L.; Souza, W.O.","271","2015","06","18","Brasil","Nova Venécia","APA Pedra do Elefante.","-40.4006004333496","-18.710599899292",NA,NA,NA,NA,NA,"VIES038806","VIES038806","2016","06","18","Espírito Santo",NA,NA,NA,NA,"42400","auto",NA,NA,NA,NA,NA,NA
"319","2020-04-27 16:09:11-03","UFES","VIES","16874","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Pinheiro, H.","Pinheiro, H.; Ferreira, A. & Rocha, B.","144","2003","07",NA,"Brasil","Piúma","Ilha do Francês.","-40.7219009399414","-20.8377990722656",NA,NA,NA,NA,NA,"VIES016874","VIES016874","2003","07",NA,"Espírito Santo",NA,NA,NA,NA,"11958","auto",NA,NA,NA,NA,NA,NA
"320","2019-06-27 10:24:26-03","UFES","VIES","27219","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Giaretta, A.O.; Monteiro, M.M. & Souza, T.C.","300","2008","08","17","Brasil","São Mateus","Bairro Liberdade.","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,NA,"VIES027219","VIES027219",NA,NA,NA,"Espírito Santo",NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA
"321","2019-06-27 10:24:26-03","UFES","VIES","27211","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Teotônio, F.C.","6","2006","09","21","Brasil","São Mateus","Bairro Liberdade.","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,NA,"VIES027211","VIES027211",NA,NA,NA,"Espírito Santo",NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA
"322","2019-06-27 10:24:26-03","UFES","VIES","27215","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Giaretta, A.O.; Faria, M.B. & Teotônio, F.C.","41","2007","03","10","Brasil","São Mateus","Bairro Liberdade.","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,NA,"VIES027215","VIES027215",NA,NA,NA,"Espírito Santo",NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA
"323","2019-06-27 10:24:26-03","UFES","VIES","27216","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Faria, M.B.","157","2008","04","05","Brasil","São Mateus","Bairro Liberdade.","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,NA,"VIES027216","VIES027216",NA,NA,NA,"Espírito Santo",NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA
"324","2019-06-27 10:24:26-03","UFES","VIES","27217","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Faria, M.B.; Giaretta, A.O.","78","2007","03","24","Brasil","São Mateus","Bairro Liberdade.","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,NA,"VIES027217","VIES027217",NA,NA,NA,"Espírito Santo",NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA
"325","2019-06-27 10:24:26-03","UFES","VIES","27218","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Nascimento, A.L.; Saraiva, G.S.; Monteiro, K.R.J.; Cao, J. & Silva, R.A.","4","2009","06","27","Brasil","São Mateus","Bairro Liberdade.","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,NA,"VIES027218","VIES027218",NA,NA,NA,"Espírito Santo",NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA
"326","2020-04-27 16:09:11-03","UFES","VIES","28039","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Pereira, O.J.","Pereira, O.J.; Oliveira, A.G.; Menezes, L.F.T. & Fatin, R.","7590","2008","03","06","Brasil","São Mateus","Bairro Liberdade.","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,NA,"VIES028039","VIES028039","2008","03","06","Espírito Santo",NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA
"327","2020-04-27 16:09:11-03","UFES","VIES","10616","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Assis, A.M.","Botelho, R.M.; Assis, A.M. & Menezes, B.D.","55","2010","05","21","Brasil","Serra","Mestre Álvaro.","-40.3078002929688","-20.1285991668701",NA,NA,"60","60",NA,"VIES010616","VIES010616","2010","05","21","Espírito Santo",NA,NA,NA,NA,"16451","auto",NA,NA,NA,NA,NA,NA
"328","2020-04-27 16:09:11-03","UFES","VIES","27677","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Cardoso, W.C.","Barros, P.H.D.; Silva, L.A.","66","2012","04","07","Brasil","Vila Velha","Ilha das Garças.","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,NA,"VIES027677","VIES027677","2013","08","05","Espírito Santo",NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA,NA
"329","2020-04-27 16:09:11-03","UFES","VIES","22382","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Cardoso, W.C.","Silva, L.A.","356","2013","05","13","Brasil","Vila Velha","Parque Natural Municipal de Jacarenema.","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,NA,"VIES022382","VIES022382","2014","08","19","Espírito Santo",NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA,NA
"330","2019-06-27 10:24:26-03","UFES","VIES","4246","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Pereira, O.J.","2116","1990","04","22","Brasil","Vitória",NA,"-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,NA,"VIES004246","VIES004246",NA,NA,NA,"Espírito Santo",NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA
"331","2019-06-27 10:24:26-03","UFES","VIES","26403","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Cardoso, W.C.","Cardoso, W.C.","7","2011","08","11","Brasil","Vitória","Campus da UFES.","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,NA,"VIES026403","VIES026403","2011",NA,NA,"Espírito Santo",NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA
"332","2020-04-27 16:09:11-03","UFES","VIES","22160","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Cardoso, W.C.","Cardoso, W.C.; Firmino, A.D.","177","2012","08","06","Brasil","Vitória","Campus da UFES.","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,NA,"VIES022160","VIES022160","2012","08","06","Espírito Santo",NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA
