"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"301","2021-03-04 15:43:11-03","IF","SPSF","50868","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(M.J.Silva & A.O.Souza)",NA,"M.J.Silva et al.","5424","2013","10","10","América do Sul","Brasil","GO","Alto Paraíso de Goiás","Chapada dos Veadeiros","-47.487778","-14.213889",NA,"COLETA: Sub arbusto ereto, 35 cm, caule castanho avermelhado, inflorescência e frutos viscosos, flores com cálice vináceo, pétalas amarelo-escuro; GEOGRAFIA: Km 155 GO 118&nf;Cerrado s.str. de encosta, solo argiloso próximo a fendas das rochas;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"302","2021-03-04 15:43:11-03","IF","SPSF","52216","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","M.J. Silva & A.M.G. Azevedo","J.B.Baitello","R.L.R.Santos et al.","155","2009","04","28","América do Sul","Brasil","SP","Itaberá","Estação Ecológica de Itaberá","-49.144167","-23.833889",NA,"COLETA: Árvore 7,5m de altura. Individuo com flores, individuo 6042 da fitossociologia.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,NA,"2018",NA,NA,NA,NA,"08","07","700","700","Magnoliopsida",NA,NA,NA,NA
"303","2021-03-04 15:43:11-03","IF","SPSF","00020","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Benth.)","M.J.Silva","M.Koscinski",NA,"1935","02","01","América do Sul","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,"COLETA: Nome popular Imbira de sapo; Colhida em um jardim.;",NA,NA,"2010",NA,NA,"53584","auto","07","15",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"304","2021-03-04 15:43:11-03","IF","SPSF","02466","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Benth.)","M.J.Silva","J.P.Coelho",NA,"1946","01","09","América do Sul","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2010",NA,NA,"53584","auto","07","15",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"305","2021-03-04 15:43:11-03","IF","SPSF","03006","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Benth.)","M.J.Silva","A. Rodrigues",NA,"1947","04","24","América do Sul","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2010",NA,NA,"53584","auto","07","15",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"306","2021-03-04 15:43:11-03","IF","SPSF","06390","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Benth.)","M.J.Silva","M.Koscinski",NA,NA,NA,NA,"América do Sul","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2010",NA,NA,"53584","auto","07","15",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"307","2021-03-04 15:43:11-03","IF","SPSF","06309","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Benth.)","M.J.Silva","A. Rodrigues",NA,"1940","03","10","América do Sul","Brasil","SP","São Paulo","Jardim Sao Paulo","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2010",NA,NA,"53584","auto","07","15",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"308","2021-03-04 15:43:11-03","IF","SPSF","45805","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Benth.)","G.A.D.C. Franco","J.R.Guillaumon",NA,"2003","01","04","América do Sul","Brasil","SP","Valinhos","Estação Ecológica","-46.9900016784668","-22.9699993133545",NA,"COLETA: Borda de mata.&nf;Porte arbóreo, futos sâmaras de cor verde, ou secos.; GEOGRAFIA: Limite com condomínio particular.;",NA,NA,"2003",NA,NA,"12075","auto","01","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"309","2021-03-04 15:43:11-03","IF","SPSF","45771","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Benth.)","G.A.D.C. Franco","J.R.Guillaumon",NA,"2002","10","26","América do Sul","Brasil","SP","Valinhos","Estação Ecológica","-46.9900016784668","-22.9699993133545",NA,"COLETA: Arvoreta armada, 3,5m altura, botões florais verdes.&nf;Nome popular: maria-mole; GEOGRAFIA: Aceiro ao lado da Santa Casa, borda da mata.;",NA,NA,"2002",NA,NA,"12075","auto","10","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"310","2021-03-04 15:43:11-03","IF","SPSF","44493","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Benth.)","G.A.D.C. Franco","J.R.Guillaumon",NA,"2002","03","16","América do Sul","Brasil","SP","Valinhos","Estação Ecológica","-46.9900016784668","-22.9699993133545",NA,"COLETA: Borda de mata&nf;Árvore 5-6m altura; flores creme-esverdeadas e sâmaras creme esverdeadas.&nf;Nome popular: limoeiro-barvo; GEOGRAFIA: Em aceiro ao lado da Santa Casa.;",NA,NA,"2002",NA,NA,"12075","auto","03","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"311","2021-03-04 15:43:11-03","IF","SPSF","44475","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Benth.)","J.R.Guillaumon","J.R.Guillaumon",NA,"2002","08","17","América do Sul","Brasil","SP","Valinhos","Estação Ecológica","-46.9900016784668","-22.9699993133545",NA,"COLETA: Borda de mata&nf;Arvoreta 3m altura; fruto sâmara verde.&nf;Nome popular: limoeiro-bravo; GEOGRAFIA: Aceiro ao lado da Santa Casa;",NA,NA,"2002",NA,NA,"12075","auto","08","17",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"312","2021-03-04 15:43:11-03","IF","SPSF","37872","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","Benth.","G.A.D.C. Franco","J.R.Guillaumon",NA,"2007","03","27","América do Sul","Brasil","SP","Vinhedo","Comdomínio Estância Marambaia","-46.9700012207031","-23.0300006866455",NA,"COLETA: mata bosqueada.&nf;Árvore armada, 10m altura, flores cor creme esverdeadas.;",NA,NA,"2007",NA,NA,"9595","auto","03","27",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"313","2021-03-04 15:43:17-03","IF","SPSF","53302","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","S.R.Slusarski","E.M. Francisco et al.","s/n","2002","12","04","América do Sul","Brasil","PR","Leópolis",NA,"-50.7510986328125","-23.0799999237061",NA,"COLETA: Árvore. Botão e flor na cor azul.; GEOGRAFIA: Beira do Rio Tangará.;",NA,NA,NA,NA,NA,"22638","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"314","2021-03-04 15:43:17-03","IF","SPSF","38956","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","G.A.D.C.Franco","O. T. Aguiar & J. B. Baitello & R.Cielo-Filho","777","2007","12","06","América do Sul","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.741944","-23.508333",NA,"COLETA: Flores roxo claro.; GEOGRAFIA: Grevilea.;",NA,NA,"2007",NA,NA,NA,NA,"12","13","630","630","Magnoliopsida",NA,NA,NA,NA
"315","2021-03-04 15:43:17-03","IF","SPSF","39298","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","G.A.D.C.Franco","F.M.Souza & R.Esteves & J.B.Silva & A.N.Oliveira","821","2007","06","05","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.767222","-23.452778",NA,"COLETA: Árvore, 12m. Frutos imatutos verdes.; GEOGRAFIA: Trilha do Mauro;",NA,NA,"2007",NA,NA,NA,NA,"06","26","1003","1003","Magnoliopsida",NA,NA,NA,NA
"316","2021-03-04 15:43:17-03","IF","SPSF","43945","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","F.A.R.D.P Arzolla","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & A.Z.Antunes & D.A.da Silva","1444","2010","03","03","América do Sul","Brasil","SP","Angatuba","Estação Ecológica","-48.824722","-23.023889",NA,"COLETA: Árvore com frutos.; GEOGRAFIA: Região do Rio Novo; Floresta Estacional Semidecidual.&nf;Altitude aproximada de 720 m.;",NA,NA,"2010",NA,NA,NA,NA,"04","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"317","2021-03-04 15:43:17-03","IF","SPSF","32358","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens",NA,NA,"F.A.R.D.P.Arzolla","309","2003","08","24","América do Sul","Brasil","SP","Jundiaí","imediações da serra do Japi","-46.8800010681152","-23.1800003051758",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata secundaria&nf;;",NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"318","2021-02-08 12:41:39-03","UFRGS","ICN","201188","S","Plantae","Dicotyledon",NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","M.J. Silva","Slusarski, SR","Francisco, EM; et al.","s.n.","2002","12","04","América do Sul","Brasil","PR","Leópolis","Leópolis para Sertaneja","-50.7510986328125","-23.0799999237061",NA,"Doação FUEL 38406; Árvore; botão e flor cor azul; beira do rio Tangará","ICN00043098",NA,"2004",NA,NA,"22638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-08-26 10:48:59-03","MCN-FZBRS","HAS","69272","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Neubert, E.E. E.E.","Mattos, J.","32","1984","12",NA,NA,"Brasil","Paraná","Colombo","CNPF.","-49.2242012023926","-25.2917003631592",NA,NA,"HAS0069272",NA,"1994",NA,NA,"13536","auto","12","19",NA,NA,NA,NA,NA,NA,NA
"320","2019-11-21 10:05:26-03","IBt","SP","497338","S","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Barboza, E","Silva, JM; Martins, L","8845","2015","04","01",NA,"Brasil","Paraná","Curitiba","Jardim Botânico Municipal","-49.404722","-25.739167",NA,NA,"SP046794","SP046794","2016","-49.404722","-25.739167",NA,NA,"01",NA,"934","934",NA,NA,NA,NA,NA
"321","2019-11-21 10:05:26-03","IBt","SP","497378","S","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Brotto, ML","Silva, JM","8761","2015","02","25",NA,"Brasil","Paraná","Cerro Azul","Ribeirão da Rocha","-49.131131","-24.715289",NA,NA,"SP046791","SP046791","2016","-49.131131","-24.715289",NA,NA,"01",NA,"270","270",NA,NA,NA,NA,NA
"322","2019-11-21 10:05:56-03","IBt","SP","382640","S","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G","Silva, JM; Budziak, C; Vaz, J","4247","2002","11","30",NA,"Brasil","Paraná","Tunas do Paraná","Pacas. Floresta Atlântica","-49.0858001708984","-24.9743995666504",NA,NA,"SP027312","SP027312","2004",NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-11-21 10:05:56-03","IBt","SP","309552","S","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Tozzi, AMGA","Tamashiro, JY; Torres, RB; Marcondes Ferreira, W; Monteiro, R; Santin, DA; Müller, C; Goldenbe","447","1994","08","06",NA,"Brasil","São Paulo","Iperó","Fazenda Ipanema","-47.6800003051758","-23.3500003814697",NA,NA,NA,NA,NA,NA,NA,"17831","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-11-21 10:05:56-03","IBt","SP","248489","S","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Mantovani, W","Romaniuc Neto, S; et al.","1094","1988","03","15",NA,"Brasil","São Paulo","Mogi Guaçu","Martinho Prado. Fazenda Campininha. mata da Figueira","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-11-21 10:05:56-03","IBt","SP","81034","S","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Tozzi, AMGA","Kuhlmann, M","2759","1951","12","12",NA,"Brasil","São Paulo","Santa Isabel",NA,"-46.2200012207031","-23.3099994659424",NA,NA,NA,NA,"1989",NA,NA,"15272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-11-21 10:05:56-03","IBt","SP","81035","S","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Tozzi, AMGA","Kuhlmann, M","2759-A","1952","06","26",NA,"Brasil","São Paulo","Santa Isabel",NA,"-46.2200012207031","-23.3099994659424",NA,NA,NA,NA,"1994",NA,NA,"15272","auto","02",NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-21 10:05:56-03","IBt","SP","33245","S","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Tozzi, AMGA","s.col.","13","1935","06","04",NA,"Brasil","São Paulo","São Paulo","Cultivada em São Paulo, enviado pelo Insituto de Pesquisas Tecnológicas de S.Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"SP027314","SP027314","1989",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-11-21 10:05:56-03","IBt","SP","33245a","Extra","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Tozzi, AMGA","s.col.","13","1935","06","04",NA,"Brasil","São Paulo","São Paulo","Cultivada em São Paulo, enviado pelo Insituto de Pesquisas Tecnológicas de S.Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"SP027313","SP027313","1989",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-11-21 10:05:56-03","IBt","SP","30153","S","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Tozzi, AMGA","Koscinsky, M","16",NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Cultivada no Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"1989",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-11-21 10:05:56-03","IBt","SP","13404","S","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Tozzi, AMGA","s.col.","s.n.","1902","03","03",NA,"Brasil","São Paulo","São Paulo","Horto Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"1989",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-11-21 10:05:56-03","IBt","SP","13402","S","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Azevedo Tozzi, AMG","Hammar, A","CGG5624","1902","03","03",NA,"Brasil","São Paulo","São Paulo","Horto Botânico.","-46.6300010681152","-23.5400009155273",NA,"Floresce de fevereiro a março.","SP006584","SP006584","1989",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-11-21 10:05:56-03","IBt","SP","328638","S","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Rossi, L","Rossi, L","155","1980","01","08",NA,"Brasil","São Paulo","São Paulo","Mata da reserva da Cidade Universitária Armando de Salles Oliveira - USP. Área 3","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2014-09-23 10:57:48-03","G","G","G00371152","S","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Benth.","?","Sellow, F.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00371152",NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA,NA,NA,"TYPUS of Sphinctolobium floribundum Vogel",NA,NA
