"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","typeStatus","individualCount"
"602","2021-02-09 10:13:55-03","UENF","HUENF","9145","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra brevifolia","Nascimento, M.T.; Cláudio","2003","12","12",NA,"Brasil",NA,NA,NA,"HUENF00009149",NA,NA,"Engl.",NA,"617","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","39","39",NA,"-41.094444","-21.391389",NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,"brevifolia",NA,NA,NA
"603","2021-02-09 10:13:55-03","UENF","HUENF","5509","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra brevifolia","Nascimento, M.T.; et al.","2002","10","14",NA,"Brasil",NA,NA,"Fogo","HUENF00005512",NA,NA,"Engl.",NA,"1","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","39","39",NA,"-41.094444","-21.391389",NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,"brevifolia",NA,NA,NA
"604","2021-02-09 10:13:55-03","UENF","HUENF","5510","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra brevifolia","Nascimento, M.T.; et al.","2002","10","14",NA,"Brasil",NA,NA,"Fogo. sp.1","HUENF00005513",NA,NA,"Engl.",NA,"9","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","39","39",NA,"-41.094444","-21.391389",NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,"brevifolia",NA,NA,NA
"605","2021-02-09 10:13:55-03","UENF","HUENF","4347","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra brevifolia","Nascimento, M.T.; Rafaela","2003","10","02",NA,"Brasil",NA,NA,"50X50m","HUENF00004350",NA,NA,"Engl.",NA,"155","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","39","39",NA,"-41.094444","-21.391389",NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,"brevifolia",NA,NA,NA
"606","2021-02-09 10:13:55-03","UENF","HUENF","5508","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra brevifolia","Nascimento, M.T.; et al.","2002","10","14",NA,"Brasil",NA,NA,"fogo","HUENF00005511",NA,NA,"Engl.",NA,"44387","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","39","39",NA,"-41.094444","-21.391389",NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,"brevifolia",NA,NA,NA
"607","2021-02-09 10:13:55-03","UENF","HUENF","5507","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra brevifolia","Nascimento, M.T.; et al.","2002","10","14",NA,"Brasil",NA,NA,"Fogo","HUENF00005510",NA,NA,"Engl.",NA,"79","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","39","39",NA,"-41.094444","-21.391389",NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,"brevifolia",NA,NA,NA
"608","2021-02-09 10:13:55-03","UENF","HUENF","9121","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra brevifolia","Nascimento, M.T.; Cláudio","2003","12","12",NA,"Brasil",NA,NA,NA,"HUENF00009125",NA,NA,"Engl.",NA,"618","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","39","39",NA,"-41.094444","-21.391389",NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,"brevifolia",NA,NA,NA
"609","2021-02-09 10:13:55-03","UENF","HUENF","4389","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra brevifolia","Nascimento, M.T.; Rafaela","2003","10","02",NA,"Brasil",NA,NA,"50x50","HUENF00004392",NA,NA,"Engl.",NA,"424","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","39","39",NA,"-41.094444","-21.391389",NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,"brevifolia",NA,NA,NA
"610","2021-02-09 10:13:55-03","UENF","HUENF","5155","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra brevifolia","Nascimento, M.T.","2003","12","17",NA,"Brasil",NA,NA,NA,"HUENF00005158",NA,NA,"Engl.",NA,"178","Rio de Janeiro","São Francisco de Itabapoana","Mata do Funil","31","31",NA,"-41.204167","-21.554722",NA,NA,NA,"41º12'15''W","21º33'17''S",NA,NA,NA,NA,"brevifolia",NA,NA,NA
"611","2021-02-09 10:13:55-03","UENF","HUENF","4405","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra brevifolia","Nascimento, M.T.; Rafaela","2003","10","01",NA,"Brasil",NA,NA,"50x50","HUENF00004408",NA,NA,"Engl.",NA,"687","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","39","39",NA,"-41.094444","-21.391389",NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,"brevifolia",NA,NA,NA
"612","2021-02-25 10:13:21-03","CVRD","CVRD","3949","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Farias, G.L.","1992","09","22","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Arapoca branca","CVRD003949","Magnoliophyta","Sapindales","A.St.-Hil.","José R. Pirani","510","ES","Linhares",NA,"66","66",NA,"-40.045139","-19.153972",NA,NA,"2011","40°02'42,5W","19°09'14,3S","01","18","Magnoliopsida",NA,NA,NA,NA,NA
"613","2021-02-25 10:13:21-03","CVRD","CVRD","12910","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Folli, D.A.","2010","01","28","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Arapoca branca","CVRD012910","Magnoliophyta","Sapindales","A.St.-Hil.","José R. Pirani","6538","ES","Linhares",NA,"42","42",NA,"-40.086468","-19.147396",NA,NA,"2011","-40,086468","-19,147396","01","18","Magnoliopsida",NA,NA,NA,NA,NA
"614","2021-02-25 10:13:21-03","CVRD","CVRD","12754","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Folli, D.A.","2009","11","25","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Arapoca branca","CVRD012754","Magnoliophyta","Sapindales","A.St.-Hil.","José R. Pirani","6480","ES","Rio Bananal",NA,"101","101",NA,"-40.355684","-19.231011",NA,NA,"2011","-40,355684","-19,231011","01","18","Magnoliopsida",NA,NA,NA,NA,NA
"615","2021-02-25 10:13:21-03","CVRD","CVRD","14276","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Folli, D.A.","2012","12","06","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Arapoca branca","CVRD014276","Magnoliophyta","Sapindales","A.St.-Hil.","Pedro Dias","6982","ES","Ecoporanga",NA,"236","236",NA,"-40.8306007385254","-18.3733005523682","46687","auto","2015",NA,NA,"07","23","Magnoliopsida",NA,NA,NA,NA,NA
"616","2021-02-25 10:13:21-03","CVRD","CVRD","9150","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Folli, D.A.","2005","07","05","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Arapoca branca","CVRD009150","Magnoliophyta","Sapindales","A.St.-Hil.","José R. Pirani","5063","ES","Linhares",NA,NA,NA,"CVRD009150","-40.0722007751465","-19.3910999298096","48094","auto","2011",NA,NA,"01","18","Magnoliopsida",NA,NA,NA,NA,NA
"617","2021-02-25 10:13:21-03","CVRD","CVRD","56","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Folli, D.A.","1978","11","23","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Arapoca branca","CVRD000056","Magnoliophyta","Sapindales","A.St.-Hil.","José R. Pirani","56","ES","Linhares",NA,NA,NA,NA,"-40.0722007751465","-19.3910999298096","48094","auto","2011",NA,NA,"01","18","Magnoliopsida",NA,NA,NA,NA,NA
"618","2021-02-25 10:13:21-03","CVRD","CVRD","130","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Spada, J.","1978","12","29","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Arapoca branca","CVRD000130","Magnoliophyta","Sapindales","A.St.-Hil.","José R. Pirani","13","ES","Linhares","80m antes do Bloco 16, talhão 605",NA,NA,"CVRD000130","-40.0722007751465","-19.3910999298096","48094","auto","2011",NA,NA,"01","18","Magnoliopsida",NA,NA,NA,NA,NA
"619","2021-02-25 10:13:21-03","CVRD","CVRD","133","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Spada, J.","1978","01","05","América do Sul","BRASIL",NA,NA,"Madeira mole. <ll>dwc_commonname:</ll> Arapoca branca","CVRD000133","Magnoliophyta","Sapindales","A.St.-Hil.","José R. Pirani","16","ES","Linhares","Talhão 606",NA,NA,NA,"-40.0722007751465","-19.3910999298096","48094","auto","2011",NA,NA,"01","18","Magnoliopsida",NA,NA,NA,NA,NA
"620","2021-02-25 10:13:21-03","CVRD","CVRD","1887","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Menandro, M.S.","1987","07","13","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Arapoca branca","CVRD001887","Magnoliophyta","Sapindales","A.St.-Hil.","José R. Pirani","101","MA","Buriticupu","Estrada do Arame, km 20.",NA,NA,NA,"-46.4011001586914","-4.34582996368408","73814","auto","2002",NA,NA,"01","31","Magnoliopsida",NA,NA,NA,NA,NA
"621","2020-09-25 10:40:14-03","UFPE","UFP","27142","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Hatschbach, G; Silva, JM","1999","08","18",NA,"Brasil",NA,NA,"Árvore aprox. 5m de altura. Floresta.","UFP027142",NA,NA,"St. Hill.","Hatschback, G","69278","Paraná","Paranavaí",NA,NA,NA,NA,"-52.4653015136719","-23.0730991363525","51763","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2020-09-25 10:40:14-03","UFPE","UFP","10278","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Nadruz, M","1993","12","22",NA,"Brasil",NA,NA,NA,"UFP010278",NA,NA,"St. Hill.",NA,"1017","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2021-03-01 11:51:57-03","UFPE","UFP","38064","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Amaral, E","1936","06","17",NA,"Brasil",NA,NA,NA,"UFP038064",NA,NA,"St. Hill.","Kaastra, RC","s.n.","São Paulo","Quilombo",NA,NA,NA,NA,NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2021-03-01 11:51:57-03","UFPE","UFP","86854","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Konopczyk, RMG; Marcusso, GM","2013","04","29",NA,"Brasil",NA,NA,"Árvore; 6 m de altura; fruto muito apreciado por macacos-prego.; Dique marginal do rio Mogi Guaçu.","UFP086854",NA,NA,"St. Hill.","Konopczyk, RMG","s.n.","São Paulo","Porto Ferreira",NA,"531","531",NA,"-47.435147","-21.857131",NA,NA,NA,"-47.435147","-21.857131",NA,NA,NA,NA,NA,NA,NA,NA
"625","2021-03-01 11:51:57-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Konopczyk, RMG; Marcusso, GM","2013","04","29",NA,"Brasil",NA,NA,"Árvore; 6 m de altura; fruto muito apreciado por macacos-prego.; Dique marginal do rio Mogi Guaçu.",NA,NA,NA,"St. Hill.","Konopczyk, RMG","s.n.","São Paulo","Porto Ferreira",NA,"531","531",NA,"-47.435147","-21.857131",NA,NA,NA,"-47.435147","-21.857131",NA,NA,NA,NA,NA,NA,NA,NA
"626","2016-01-25 13:36:37-02","CPQBA","CPMA","1414","S","Plantae","Rutaceae¹","Metrodorea","pubescens","Metrodorea pubescens","Narciso","1983","05","10",NA,"Brasil",NA,NA,"somente no herbário",NA,"Magnoliophyta","Sapindales","A. St.-Hil. & Tul.",NA,NA,"Minas Gerais","Lavras",NA,NA,NA,NA,"-44.999722","-21.245278",NA,NA,NA,"44º 59' 59 W","21º 14' 43 S",NA,NA,"Magnoliopsida",NA,NA,"CPQBA 967",NA,NA
"627","2020-09-12 05:00:02-03","US","US","2745203","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","J. R. de Mattos & N. F. Mattos","1960","11","22","South America - Neotropics","Brazil",NA,NA,NA,"US01858661",NA,"Sapindales",NA,NA,"8569","São Paulo","São Paulo","Parque do Estado, terreno do Instituto de Botânica, ca. 10 km ao sul do centro de São Paulo. Cultivada",NA,NA,"US01858661_01 US01858661_02","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"628","2020-09-12 05:00:02-03","US","US","15145","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Collector unknown",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01858649",NA,"Sapindales",NA,NA,"s.n.",NA,NA,NA,NA,NA,"US01858649_01 US01858649_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"629","2020-09-12 05:00:02-03","US","US","3337652","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","W. W. Thomas, J. A. Kallunki, S. C. Sant' Ana & H. S. Brito","1995","5","10","South America - Neotropics","Brazil",NA,NA,NA,"US01858651",NA,"Sapindales",NA,NA,"10851","Bahia","Jussari","Ca. 9km north of Jussari, east off of road to Palmira on farm road past cattle fazenda of Alciato Carvalho",NA,NA,"US01858651_01 US01858651_02","-39.5328","-15.1161",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"630","2020-09-12 05:00:02-03","US","US","1751219","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Nadeaud",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01858647",NA,"Sapindales",NA,NA,"s.n.",NA,NA,NA,NA,NA,"US01858647_01 US01858647_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"631","2020-09-12 05:00:02-03","US","US","2440412","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","R. Braga & R. Lange","1959","11","1","South America","Brazil",NA,NA,NA,"US01858662",NA,"Sapindales",NA,NA,"78","Paraná","Cruzeiro do Oeste",NA,NA,NA,"US01858662_01 US01858662_02","-53.073299407959","-23.7849998474121","32572","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"632","2020-09-12 05:00:02-03","US","US","1185331","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","A. F. M. Glaziou","1883","12","18","South America - Neotropics","Brazil",NA,NA,NA,"US01858644",NA,"Sapindales",NA,NA,"13651","Minas Gerais","Diamantina","À Mendanha",NA,NA,"US01858644_01 US01858644_02","-43.6002998352051","-18.2493991851807","101169","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"633","2020-09-12 05:00:02-03","US","US","3034777","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","R. Kummrow","1974","11","7","South America","Brazil",NA,NA,NA,"US01858657",NA,"Sapindales",NA,NA,"732","Paraná","Antonina","Xaxim",NA,NA,"US01858657_01 US01858657_02","-48.7118988037109","-25.4286003112793","38300","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"634","2020-09-12 05:00:02-03","US","US","2343343","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","J. Miers",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01858646",NA,"Sapindales",NA,NA,"s.n.","Rio de Janeiro",NA,NA,NA,NA,"US01858646_01 US01858646_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"635","2020-09-12 05:00:02-03","US","US","1730725","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","L. B. Smith","1928","11","17","South America - Neotropics","Brazil",NA,NA,NA,"US01858639",NA,"Sapindales",NA,NA,"1238","Rio de Janeiro","Rio de Janeiro","Paineiras to Corcovado summit","465","710","US01858639_01 US01858639_02","-43.23","-22.93",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"636","2020-09-12 05:00:02-03","US","US","2912928","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","R. P. Belém & R. S. Pinheiro","1966","9","22","South America - Neotropics","Brazil",NA,NA,NA,"US01858659",NA,"Sapindales",NA,NA,"2608","Bahia",NA,"Rodovia BR 5, 16 km S of Eunápolis",NA,NA,"US01858659_01 US01858659_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"637","2020-09-12 05:00:02-03","US","US","1442298","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","D. Constantino",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01858642",NA,"Sapindales",NA,NA,"s.n.","Rio de Janeiro","Rio de Janeiro","Corcovado",NA,NA,"US01858642_01 US01858642_02","-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"638","2020-09-12 05:00:02-03","US","US","3034776","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","R. Kummrow","1974","11","7","South America","Brazil",NA,NA,NA,"US01858656",NA,"Sapindales",NA,NA,"732","Paraná","Antonina","Xaxim",NA,NA,"US01858656_01 US01858656_02","-48.7118988037109","-25.4286003112793","38300","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"639","2020-09-12 05:00:02-03","US","US","3602419","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","A. L. Costa","1967","3",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01858658",NA,"Sapindales",NA,NA,"s.n.","Bahia",NA,"Paraguaçu.; Mundo novo Fazenda Aliança",NA,NA,"US01858658_01 US01858658_02","-40.47","-11.85",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"640","2020-09-12 05:00:02-03","US","US","1803940","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","B. J. Pickel","1941","10","22","South America - Neotropics","Brazil",NA,NA,NA,"US01858638",NA,"Sapindales",NA,NA,"5450","São Paulo","São Paulo",NA,NA,NA,"US01858638_01 US01858638_02","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"641","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra",NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"642","2020-09-12 05:00:02-03","US","US","243118","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","R. L. Fróes","1942","12","21","South America - Neotropics","Brazil",NA,NA,NA,"US01858663",NA,"Sapindales",NA,NA,"19971","Bahia",NA,"Entre Sapucaia e Itambé",NA,NA,"US01858663_01 US01858663_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"643","2020-09-12 05:00:02-03","US","US","3023247","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","D. C. Daly, D. G. Campbell, A. S. Silva, R. P. Bahia, M. R. Santos & N. C. Bastos","1980","10","4","South America - Neotropics","Brazil",NA,NA,NA,"US01858641",NA,"Sapindales",NA,NA,"468","Maranhão",NA,"MA 119 from entrance 3 km NW of Lago do Junco. Hillside vegetation by trail.",NA,NA,"US01858641_01 US01858641_02","-44.97","-4.43",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"644","2020-09-12 05:00:02-03","US","US","3088834","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","G. Hatschbach & J. M. Silva","1986","10","25","South America","Brazil",NA,NA,NA,"US01858653",NA,"Sapindales",NA,NA,"50660","Paraná","Lobato",NA,NA,NA,"US01858653_01 US01858653_02","-51.9505996704102","-23.00830078125","18699","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"645","2020-09-12 05:00:02-03","US","US","2564015","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","G. Hatschbach","1965","10","12","South America","Brazil",NA,NA,NA,"US01858660",NA,"Sapindales",NA,NA,"12737","Paraná","Maringá","Horto Florestal",NA,NA,"US01858660_01 US01858660_02","-51.9385986328125","-23.4253005981445","19250","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"646","2020-09-12 05:00:02-03","US","US","3172599","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","G. Hatschbach & J. M. Silva","1987","11","7","South America","Brazil",NA,NA,NA,"US01858652",NA,"Sapindales",NA,NA,"51672","Paraná","Nossa Senhora das Graças","Arredores",NA,NA,"US01858652_01 US01858652_02","-51.7943992614746","-22.9136009216309","10515","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"647","2020-09-12 05:00:02-03","US","US","2829446","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","W. A. Rodrigues & B. Wilson","1962","1","5","South America - Neotropics","Brazil",NA,NA,NA,"US01858650",NA,"Sapindales",NA,NA,"4227","Rondônia","Costa Marques","Porto Príncipe da Beira, Igarapé da Viúva",NA,NA,"US01858650_01 US01858650_02","-64.2272033691406","-12.4449996948242","114221","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"648","2020-09-12 05:00:02-03","US","US","388632","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","C. Novaes",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01858643",NA,"Sapindales",NA,NA,"521","São Paulo","Campinas",NA,NA,NA,"US01858643_01 US01858643_02","-47.060001373291","-22.8999996185303","23900","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"649","2020-09-12 05:00:02-03","US","US","3087841","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","G. Hatschbach","1985","10","31","South America","Brazil",NA,NA,NA,"US01858654",NA,"Sapindales",NA,NA,"49986","Paraná","Morretes","Estr. da Graciosa, Ferradura",NA,NA,"US01858654_01 US01858654_02","-48.834400177002","-25.476900100708","30514","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"650","2020-09-12 05:00:02-03","US","US","1543190","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","F. C. Hoehne","1919","10","10","South America - Neotropics","Brazil",NA,NA,NA,"US01858640",NA,"Sapindales",NA,NA,"3456","São Paulo","São Paulo","Butantã. Cult. no Horto Osw. Cruz",NA,NA,"US01858640_01 US01858640_02","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"651","2020-09-12 05:00:02-03","US","US","15144","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Riedel, --",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01858648",NA,"Sapindales",NA,NA,"s.n.",NA,NA,NA,NA,NA,"US01858648_01 US01858648_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"652","2020-09-12 05:00:02-03","US","US","3119268","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","E. L. G. Taylor, M. Lobo, G. Schatz, N. A. Rosa, T. Rebbeck & C. S. Rosário","1983","3","25","South America - Neotropics","Brazil",NA,NA,NA,"US01858655",NA,"Sapindales",NA,NA,"1054","Maranhão","Santa Luzia","Fazenda Cacique, entrance 83km W of Sta. Inez and 13km E of Entroncamento on BR222; basecamp 30km N, NE from entrance on unpaved road to Rio Pindare",NA,NA,"US01858655_01 US01858655_02","-46.07","-3.83",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
