"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"48","2021-04-08 17:42:12-03","EAO","IAN","114434","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","firmula","Vigna firmula",NA,"Silva, NT da","663","1962","07","27","Southern America","Brasil","Pará","Região Gorotire. Campo de aviação.",NA,NA,"Cipó pequeno; flor branca-roxeada.","IAN114434","Dicotiledônea",NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","P.C.A.F.",NA,NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-04-08 17:42:12-03","EAO","IAN","138085","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","firmula","Vigna firmula",NA,"Irwin, HS; Grear Jr., JW; Grear Jr., JW","15966","1966","05","24","Southern America","Brasil","Mato Grosso","Cerrado margin. Frequent. Wet campo, ca. 60 km N of Xavantina.",NA,NA,"Subshrub to 1 m tall, occaionally weakly twining. Corolla pale lavender, aging to cream.","IAN138085","Dicotiledônea",NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","P.C.A.F.",NA,NA,NA,NA,"550","550",NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-04-08 17:42:12-03","EAO","IAN","140731","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","firmula","Vigna firmula",NA,"Irwin, HS; Grear Jr., JW","14607","1966","04","12","Southern America","Brasil","Bahia","Cerrado, rio Piau, ca. 225 km SW of Barreiras on road to Posse.",NA,NA,"Scandent herb, the stems to 2 m long. Corolla yellowish pink.","IAN140731","Dicotiledônea",NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","P.C.A.F.",NA,NA,NA,NA,"850","850",NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-04-08 17:42:12-03","EAO","IAN","140739","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","firmula","Vigna firmula",NA,"Irwin, HS; Grear Jr., JW; Grear Jr., JW","14857","1966","04","14","Southern America","Brasil","Bahia","Drainag of the Rio Corrente, western Bahia. Disturbed area in cerrado, Rio Piau, ca. 150 mkm SW of Barreiras.",NA,NA,"Scandent herb, forming a dense thicket, the stems to 3 m long. Corolla lavender, becoming yellowish with age.","IAN140739","Dicotiledônea",NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","P.C.A.F.",NA,NA,NA,NA,"850","850",NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-04-08 17:42:12-03","EAO","IAN","167154","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","firmula","Vigna firmula",NA,"Aragão, IL; Bastos, MNC","80","1995","07","08","Southern America","Brasil","Pará","Serra das Andorinhas, cerrado, área do inventário florístico.",NA,NA,"Cipó escandente; vexilo branco, com base e margem superior roxa.","IAN167154","Dicotiledônea",NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier",NA,"São Geraldo do Araguaia","-48.45","-6.216667",NA,NA,NA,"-48.45","-6.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-04-08 17:42:12-03","EAO","IAN","50185","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","firmula","Vigna firmula",NA,"Pires, JM; Black, GA","1603a","1949","07","30","Southern America","Brasil","Maranhão","Cerrado, a duas léguas de Carolina. Na serra.",NA,NA,"Cipozinho, flor branca.","IAN050185","Dicotiledônea",NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","PCAF",NA,NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-04-08 17:42:12-03","EAO","IAN","58642","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","firmula","Vigna firmula",NA,"Pires, JM; Black, GA","2215","1950","05","26","Southern America","Brasil","Maranhão","Perto de Carolina; campo cerrado.",NA,NA,"Arbustinho; flores amareladas.","IAN058642","Dicotiledônea",NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","P.C.A.F.",NA,NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-04-08 17:42:12-03","EAO","IAN","58736","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","firmula","Vigna firmula",NA,"Pires, JM; Black, GA","2310","1950","05","27","Southern America","Brasil","Maranhão","Serra da Malícia, duas léguas de Carolina, Rio Tocantins.",NA,NA,"Flores roxo-amareladas.","IAN058736","Dicotiledônea",NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","P.C.A.F.",NA,NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-04-08 17:42:12-03","EAO","IAN","58770","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","firmula","Vigna firmula",NA,"Pires, JM; Black, GA","2345","1950","05","27","Southern America","Brasil","Maranhão","Serra da Malícia, duas léguas de Carolina, Rio Tocantins.",NA,NA,"Flores amareladas.","IAN058770","Dicotiledônea",NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","P.C.A.F.",NA,NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-04-08 17:42:12-03","EAO","IAN","58773","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","firmula","Vigna firmula",NA,"Pires, JM; Black, GA","2348","1950","05","27","Southern America","Brasil","Maranhão","Serra da Malícia, duas léguas de Carolina, Rio Tocantins.",NA,NA,NA,"IAN058773","Dicotiledônea",NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","P.C.A.F.",NA,NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-04-08 17:42:12-03","EAO","IAN","79617","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","firmula","Vigna firmula",NA,"Fróes, RL","29745","1953","06","12","Southern America","Brasil","Pará","Região do Araguaia, Santa Cruz dos Martírios; campos gerais.",NA,NA,"Arbusto pequeno, flor amarela.","IAN079617","Dicotiledônea",NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","P.C.A.F.",NA,NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-04-08 17:42:12-03","EAO","IAN","79726","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","firmula","Vigna firmula",NA,"Fróes, RL","29818","1953","06","16","Southern America","Brasil","Pará","Região do Araguaia, campo das Andorinha.",NA,NA,"Planta da vegetação dos terrenos altos e pedregosos dos campos gerais.","IAN079726","Dicotiledônea",NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","P.C.A.F.",NA,NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-04-08 17:42:12-03","EAO","IAN","88297","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","firmula","Vigna firmula",NA,"Macêdo, A","3854","1955","07","21","Southern America","Brasil","Goiás","Localidade Serra.",NA,NA,"Arbusto muito comum na serra. Amarelas.","IAN088297","Dicotiledônea",NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","P.C.A.F.","Natividade",NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-04-08 17:42:12-03","EAO","IAN","188673","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","firmula","Vigna firmula",NA,"Marinho, G","MIR65","2012","06","10","Southern America","Brasil","Maranhão","Base Geraldina.",NA,NA,"Arbusto, folhas simples, inflorescência em racemo e flores de coloração laranja ou amarela.","IAN188673","Dicotiledônea",NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","Cordeiro, MR","Mirador","-44.3630981445312","-6.37083005905151",NA,NA,NA,NA,NA,"2012","10","15","176498","auto",NA,NA,NA,NA,NA,NA
"62","2021-04-08 17:42:12-03","EAO","IAN","84545","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","firmula","Vigna firmula",NA,"Andrade-Lima, D de","1556","1953","05","11","Southern America","Brasil","Pará","Serra do Itauajurí.",NA,NA,"Erva +/- rastejante; flor alvo-creme; fol. rígida: verde-clara.","IAN084545","Dicotiledônea",NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","P.C.A.F.","Monte Alegre","-54.0691986083984","-2.00778007507324",NA,NA,NA,NA,NA,"1981",NA,NA,"279177","auto",NA,NA,NA,NA,NA,NA
"63","2021-04-08 17:42:12-03","EAO","IAN","170411","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","firmula","Vigna firmula",NA,"Bastos, MNC; Cordeiro, MR","2002","1995","06","15","Southern America","Brasil","Pará","Campo cerrado, morro 3.",NA,NA,"Arbusto de 60cm de altura; pétala amarelo claro, carenas arroxeadas, algumas flores tem as pétalas com margens arroxeadas.","IAN170411","Dicotiledônea",NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier",NA,"São Geraldo do Araguaia","-48.5550003051758","-6.40055990219116",NA,NA,NA,NA,NA,NA,NA,NA,"72333","auto",NA,NA,NA,NA,NA,NA
"64","2021-04-08 17:42:12-03","EAO","IAN","170433","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","firmula","Vigna firmula",NA,"Bastos, MNC; Cordeiro, MR","2046","1995","06","15","Southern America","Brasil","Pará","Campo cerrado, morro 3.",NA,NA,"Arbusto de 1,20m de altura; flores com pétalas brancas, margens arroxeadas; frutos imaturos verdes.","IAN170433","Dicotiledônea",NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier",NA,"São Geraldo do Araguaia","-48.5550003051758","-6.40055990219116",NA,NA,NA,NA,NA,NA,NA,NA,"72333","auto",NA,NA,NA,NA,NA,NA
"65","2021-04-08 17:42:12-03","EAO","IAN","170545","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","firmula","Vigna firmula",NA,"Bastos, MNC; Cordeiro, MR","2203","1995","06","15","Southern America","Brasil","Pará","Campo cerrado, morro 3, margem da cachoeira do Isidoro.",NA,NA,"Erva de 1,30m de altura; flores brancas e amarelas.","IAN170545","Dicotiledônea",NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier",NA,"São Geraldo do Araguaia","-48.5550003051758","-6.40055990219116",NA,NA,NA,NA,NA,NA,NA,NA,"72333","auto",NA,NA,NA,NA,NA,NA
"66","2021-04-08 17:42:13-03","EAO","IAN","138058","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","peduncularis","Vigna peduncularis",NA,"Irwin, HS; Grear Jr., JW; Grear Jr., JW","14289","1966","03","30","Southern America","Brasil","Goiás","Cerrado, Rio Paraná, ca. 35 km N of Formosa.",NA,NA,"Twining vine to ca. 2 m high. Corolla dull vio-&nf;let. Fruit green.&nf;Frequent.","IAN138058","Dicotiledônea",NA,"(Kunth) Fawc. & Rendle","P.C.A.F.",NA,NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-04-08 17:42:13-03","EAO","IAN","15418","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","peduncularis","Vigna peduncularis",NA,"Fróes, RL","19994","1942","10",NA,"Southern America","Brasil","Bahia","Entre Brejão e Mucugê.",NA,NA,"Cipó.","IAN015418","Dicotiledônea",NA,"(Kunth) Fawc. & Rendle","P.C.A.F.",NA,NA,NA,"IAN015418 IAN015418_e",NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-04-08 17:42:13-03","EAO","IAN","58470","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","peduncularis","Vigna peduncularis",NA,"Pires, JM; Black, GA","2040","1950","05","24","Southern America","Brasil","Maranhão","Ilh dos Botes, duas leguas abaixo de Carolina, Rio Tocantins.",NA,NA,"Flores roxas.","IAN058470","Dicotiledônea",NA,"(Kunth) Fawc. & Rendle","P.C.A.F.",NA,NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-04-08 17:42:13-03","EAO","IAN","89511","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","peduncularis","Vigna peduncularis",NA,"Black, GA","18605","1955","08","16","Southern America","Brasil","Pará","Entre Passagem Nova e Curral Velho; Maicurú.",NA,NA,"Cipó; flor roxa.","IAN089511","Dicotiledônea",NA,"(Kunth) Fawc. & Rendle",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-04-08 17:42:13-03","EAO","IAN","98185","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","peduncularis","Vigna peduncularis",NA,"Pires, JM; Silva, NT da","6743","1958","05","03","Southern America","Brasil","Pará","Campina do Caimbê, 15 km antes de Vigia.",NA,NA,NA,"IAN098185","Dicotiledônea",NA,"(Kunth) Fawc. & Rendle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-04-08 17:42:13-03","EAO","IAN","70102","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","peduncularis","Vigna peduncularis",NA,"Black, GA; Fróes, RL","12277","1951","07","10","Southern America","Brasil","Amapá","Curiaú.",NA,NA,"Flor violacea.","IAN070102","Dicotiledônea",NA,"(Kunth) Fawc. & Rendle",NA,"Macapá","-51.0663986206055","-0.366667002439499",NA,NA,NA,NA,NA,NA,NA,NA,"225229","auto",NA,NA,NA,NA,NA,NA
"72","2021-04-08 17:42:13-03","EAO","IAN","183380","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","peduncularis","Vigna peduncularis",NA,"Faraco, W","1","2008","02","27","Southern America","Brasil","Pará",NA,NA,NA,"Flor amarela, frutos verdes.","IAN183380","Dicotiledônea",NA,"(Kunth) Fawc. & Rendle","Mansano, VF","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,NA,"2010","03","19","48462","auto",NA,NA,NA,NA,NA,NA
"73","2021-04-08 17:42:13-03","EAO","IAN","98144","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","peduncularis","Vigna peduncularis",NA,"Pires, JM","6782","1958","06","20","Southern America","Brasil","Pará","Campo coberto de Martins Pinheiro.",NA,NA,NA,"IAN098144","Dicotiledônea",NA,"(Kunth) Fawc. & Rendle",NA,"Marapanim","-47.6996994018555","-0.717499971389771",NA,NA,NA,NA,NA,NA,NA,NA,"39607","auto",NA,NA,NA,NA,NA,NA
"74","2021-04-08 17:42:13-03","EAO","IAN","104078","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","peduncularis","Vigna peduncularis",NA,"Moraes, JC de","1889","1958","10","10","Southern America","Brasil","Paraíba","Capoeira. Terrenos altos e poucos úmidos.",NA,NA,"Flores roseas-claras.","IAN104078","Dicotiledônea",NA,"(Kunth) Fawc. & Rendle","P.C.A.F.","Areia","-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,NA,"1981",NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA
"75","2013-07-03 10:59:32-03","EBDA","BAH","7139","S","Plantae","Fabaceae","Phaseolus","peduncularis","Phaseolus peduncularis",NA,"Oliveira, E.L.P.G. de","698","1984","10","04",NA,"Brasil","Bahia","Faz. Calderão - Ipirá, Bahia",NA,NA,"Planta trepadeira voluvel, flores lilás, vagem maduras e secas, folhas com trez folíolos. Muito frequente. IMPORT. PLANTA: Forrageira.",NA,NA,NA,"H.B.K.","Oliveira, E.L.P.G. de","Ipirá","-39.7372","-12.1583",NA,NA,NA,NA,NA,"1985","02",NA,"44834","auto",NA,NA,NA,NA,NA,NA
"76","2013-07-03 10:59:32-03","EBDA","BAH","4516","S","Plantae","Fabaceae","Phaseolus","peduncularis","Phaseolus peduncularis",NA,"H. P. Bautista et G. C. P. Pinto","752","1983","05","26",NA,"Brasil","Bahia","BR, BA, Mun. De Itiúba, Faz. Experimental da EPABA. Lat. 10o.43#?#S. Long.: 39o.50'W F-SC 24-Y-B",NA,NA,"Erva volúvel; inflorescência longa com flores de roxo-claro a llás; legumes imaturos. Muito frequente. Forrageira. Vegetação: Estepe Arbórea Densa (Caatinga).IMPORT. PLANTA: Forrageira.",NA,NA,NA,"H.B.K.","G. C. P. Pinto et H. P. Bautista","Itiúba","-39.8536","-10.6917",NA,NA,NA,NA,NA,"1983","06",NA,"37230","auto",NA,NA,NA,NA,NA,NA
"77","2013-07-03 10:59:32-03","EBDA","BAH","3081","S","Plantae","Fabaceae","Phaseolus","peduncularis","Phaseolus peduncularis",NA,"Go. Pedra do Cavalo","685","1980","07",NA,NA,"Brasil","Bahia","Est. Pedra do Cavalo - Cachoeira - BA.",NA,NA,"Trepadeira voluvel, folhas trifolioladas e flores roxas com carena torcida.",NA,NA,NA,"H.B.K.","Scardino, Noblick, Paranhos, Guedes, C. Queiroz, Paganucci, Nascimento, N. Suely, Quaglia.","Cachoeira","-38.9558","-12.6183",NA,NA,NA,NA,NA,"1980","11",NA,"26884","auto",NA,NA,NA,NA,NA,NA
"78","2013-07-03 11:02:13-03","EBDA","BAH","7890","S","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"J.A. de Jesus","409","1969","08","28",NA,"Brasil","Bahia","6 Km ao Norte.",NA,NA,"Planta rasteira de cálice verde. Flores azuis. Frutos verdes.",NA,NA,NA,"(Kunth) Fawc.& Rendle","j. Lackey","Maruá",NA,NA,NA,NA,NA,NA,NA,"1979","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-26 18:08:27-03","CPAN-UFMS","COR","14902","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Silva,R.R. & Silva,R.","1114","2004","09","10",NA,"Brasil","Mato Grosso do Sul","Serra Santa Cruz, Planalto Residual do Urucum. Campo Cerrado; Solo minério de ferro;.",NA,NA,"Com Flor: Botões verdes; estandarte externamente amarelo-arroxeado, internamente amarelo com manhcha roxa; pétalas da asa e da quilha cremes.; Com fruto:Fruto imaturo verde.",NA,NA,NA,"( Mart. Ex Benth.) Maréchal, Mascherpa & Stainier","Silva,R.R.","Corumbá","-57.6533012390137","-19.0091991424561",NA,"881","881",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:15:08-03","UFBA","ALCB","106481","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","firmula","Ancistrotropis firmula",NA,"Oliveira, GR de; Roque, N; Stadnik, A; Borges, RL; Santana, FA","26","2012","07","20","Southern America","Brasil","Bahia","Serra Geral",NA,NA,"Ca. 1m, Folíolos concolores, cálice verde com pontoações púrpuras, botão verde, corola creme, carena amaraleda com ápice púrpura. Arco púrpura na cavidade do estandarte.","ALCB033231","Dicotyledon",NA,"(Mart. ex Benth.) A. Delgado","Queiroz, LP de","Licínio de Almeida","-42.553333","-14.705","ALCB033231","999","999","-42.553333","-14.705","2012","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-10-09 11:15:08-03","UFBA","ALCB","62426","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","firmula","Ancistrotropis firmula",NA,"Roque, N; Passos Júnior, LA; Xavier, AB; Guedes, ML; et al.","726","2003","05","01","Southern America","Brasil","Bahia","Chapada Diamantina, ca 33 km de Seabra - Estrada para Morro do Camelo",NA,NA,"ramos escandente. Folhas coriáceas, discolores com a face abaxial tomentosa. Inflorescência com flores creme com quilha vinácea.","ALCB033233","Dicotyledon",NA,"(Mart. ex Benth.) A. Delgado","Guedes, ML","Palmeiras","-41.478056","-12.424167","ALCB033233 ALCB033233_1","757","757","-41.478056","-12.424167","2003","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:15:08-03","UFBA","ALCB","134289","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","firmula","Ancistrotropis firmula",NA,"Guedes, ML; Lopes, EB; Araújo, FS","30971","2018","09","06","Southern America","Brasil","Goiás","Caminho para a Cachoeira da Louquinha.",NA,NA,"de ca 1,40 cm de altura. Folíolos com lâmina coriácea. Flores com estandarte lilás claro. Alas lilásum pouco mais escura que o estandarte, quilha roxa e botões florais verdes Frutos jovens..","ALCB059064","Dicotyledon",NA,"(Mart. ex Benth.) A. Delgado","Ramos, G","Alto Paraíso","-52.388056","-15.649167","ALCB059064","1080","1080","-52.388056","-15.649167","2019","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-10-09 11:15:08-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","firmula","Ancistrotropis firmula",NA,"Costa, J; Pereira, A","PCD1860","1995","04","27","Southern America","Brasil","Bahia","Chapada Diamantina, Morro do Pai Inácio, Cercado, campos gerais indo para a Fazenda Sta. Helena",NA,NA,"0,50 m.; Cerrado com estrato gramíneo e indivíduos lenhosos esparsos, às vezes de porte médio. Afloramentos rochosos de arenito com solos litólicos e hidromórficos.",NA,"Dicotyledon",NA,"(Mart. ex Benth.) A. Delgado","Carvalho, AM de","Palmeiras","-41.466667","-12.45",NA,"840","840","-41.466667","-12.45","1997","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-10-09 11:15:08-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","firmula","Ancistrotropis firmula",NA,"Guedes, ML; Paraguassu, A; Argôlo, AS; Santos, ES; Hudson, A; Silva, MP da; Andrade, F","PCD2030","1995","06","29","Southern America","Brasil","Bahia","Chapada Diamantina, Morro do Pai Inácio, Caminho para o Cercado",NA,NA,"caule vináceo.; Afloramentos rochosos de arenito.",NA,"Dicotyledon",NA,"(Mart. ex Benth.) A. Delgado","Carvalho, AM de","Palmeiras","-41.466667","-12.45",NA,"870","870","-41.466667","-12.45","1997","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-10-09 11:15:08-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","firmula","Ancistrotropis firmula",NA,"Giulietti, AM; Stam, G; Guedes, ML; Bautista, HP","PCD828","1994","09","26","Southern America","Brasil","Bahia","Chapada Diamantina, Morro do Pai Inácio, Cercado",NA,NA,"Mata ciliar. Afloramento rochoso de arenito.",NA,"Dicotyledon",NA,"(Mart. ex Benth.) A. Delgado","Carvalho, AM de","Palmeiras","-41.466667","-12.45",NA,"960","960","-41.466667","-12.45","1997","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-10-09 11:15:08-03","UFBA","ALCB","16031","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","firmula","Ancistrotropis firmula",NA,"Guedes, ML","791","1983","07","14","Southern America","Brasil","Bahia","Oeste",NA,NA,"De folhas semicoriáceas, flores amarelas e frutos verdes.; Substrato arenoso","ALCB033232","Dicotyledon",NA,"(Mart. ex Benth.) A. Delgado","Queiroz, LP de","Barreiras","-44.9900016784668","-12.1527996063232","ALCB033232",NA,NA,NA,NA,"2000","08",NA,"152720","auto",NA,NA,NA,NA,NA,NA
"87","2019-10-09 11:15:08-03","UFBA","ALCB","02900","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Pinto, GCP","s/n","1973","11",NA,"Southern America","Brasil","Bahia","Chapada Diamantina, Serra do pai Inácio. Serra pedregosa",NA,NA,NA,NA,"Dicotyledon",NA,"(Kunth) A. Delgado","Silva, ED","Palmeiras","-41.472222","-12.456111",NA,NA,NA,"-41.472222","-12.456111","2011","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-10-09 11:15:08-03","UFBA","ALCB","02900","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Pinto, GCP","s/n","1973","11",NA,"Southern America","Brasil","Bahia","Chapada Diamantina, Morro do Pai Inacio",NA,NA,"Serra pedregosa.",NA,"Dicotyledon",NA,"(Kunth) A. Delgado","Fernandes, A","Lençóis","-41.333333","-13.833333",NA,NA,NA,"-41.333333","-13.833333","1977","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-02-08 09:14:11-03","NBC","NL-BOTANY","L.2043492","PreservedSpecimen","Plantae","Leguminosae-Pap.","Phaseolus","firmulus","Phaseolus firmulus",NA,"Prance GT; Silva NT",NA,"1964","08","02","Southern America","Brazil",NA,"Exploration of New Brazilian Highways. Northern Goiás. West of Filadélfia in Serra de Jaccouba.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2043492 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2043492",NA,"Fabales","Benth.",NA,NA,NA,NA,"NL-L2043492",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
