"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","infraspecificEpithet","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"2284","2020-08-20 14:59:11-03","UFSC","FLOR","57740","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Demeda, C.","2015","Demeda, C.","2015","01","10","Brasil","Rio Grande do Sul","Osório","Lagoa do Peixoto.","-50.238611","-29.871667","50º14'19''W","29º52'18''S","erva.","FLOR0057740",NA,"04","13","64",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2285","2020-08-20 14:59:11-03","UFSC","FLOR","57742","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Demeda, C.","2015","Gonzatti, F.","2015","05","10","Brasil","Rio Grande do Sul","Monte Belo do Sul","Linha 80 do Leopoldina.","-51.625833","-29.169444","51º37'33''W","29º10'10''S","erva cespitosa.","FLOR0057742",NA,"05","22","1904","470","470",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2286","2020-08-20 14:59:11-03","UFSC","FLOR","61348","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Zannin, A.","2016","Zannin, A.; Trevisan, R.","2016","04","16","Brasil","Santa Catarina","Florianópolis","Fazenda Experimental da Ressacada, Universidade Federal de Santa Catarina Tapera, Ilha de Santa Catarina.","-48.543056","-27.683611","48º32'35''W","27º41'1''S",NA,"FLOR0061348","FLOR0061348","04",NA,"1680","10","10",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2287","2020-08-20 14:59:11-03","UFSC","FLOR","65102","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R.","2017","Caxambu, M.G.; Siqueira, E.L.; Sozzo, A.R.","2016","03","31","Brasil","Paraná","Mato Rico","Estação Ecológica Municipal Juquiri.","-52.126944","-24.426389","52º7'37''W","24º25'35''S","Erva ca. 0,30m, heliófita, entouceirada. Sementes castanhas. (Nota do Herbário FLOR: as coordenadas são do município Iretama - PR e o informado é Mato Rico - PR).","FLOR0065102","FLOR0065102","02","27","7316","814","814",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2288","2020-08-20 14:59:11-03","UFSC","FLOR","64719","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R.","2018","Caxambu, M.G.; et all.","2017","03","03","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu - Estrada de chão Céu Azul-Serranópolis do Iguaçu.","-53.861111","-25.238889","53º51'40''W","25º14'20''S","Erva cespitosa, heliófita, palustre, ca. 0,50 m de altura","FLOR0064719","FLOR0064719","06","05","7767","580","580",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2289","2020-08-20 14:59:11-03","UFSC","FLOR","64720","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R.","2018","Caxambu, M.G.; et all.","2017","03","23","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu - Restaurante.","-54.432222","-25.692778","54º25'56''W","25º41'34''S","Erva ca. 0,60 m, ripária, heliófita, rupicola","FLOR0064720","FLOR0064720","06","05","7774","181","181",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2290","2020-08-20 14:59:11-03","UFSC","FLOR","65153","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R.","2018","Damasceno-Junior, G.A.; Nakajima, J.N.; Resende, U.; e equipe Projeto Aquarap","1998","08","27","Brasil","Mato Grosso do Sul","Rio Negro","Margem do rio do peixe.","-54.891944","-19.579167","54º53'31''W","19º34'45''S","Erva cespitosa de 0,4m Habitat: Margem do rio em mata ciliar; B98-B04; Solo arenoso; Relevo plano","FLOR0065153","FLOR0065153","02","22","1244","231","231",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2291","2020-08-20 14:59:11-03","UFSC","FLOR","65154","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R.","2018","Takahasi, A.; Ribas, S.M.; Silva, R.H.","2008","01","27","Brasil","Mato Grosso do Sul","Ladário","Fazenda Banda Alta.","-57.578333","-19.149167","57º34'42''W","19º8'57''S","Erva de 0,2m; Flor marrom; Ráquis pilosa; P54 Habitat: Esparsa na bancada laterítica; Solo litólico; Relevo plano","FLOR0065154","FLOR0065154","02","22","1338","159","159",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2292","2020-08-20 14:59:11-03","UFSC","FLOR","66618","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R.; González-Elizondo, S.","2016","Silva, C.R.M.; Trevisan, R.; González-Elizondo, S.","2008","05","10","Brasil","Paraná","Morretes","Beira do rio São João.","-48.863889","-25.380833","48º51'50''W","25º22'51''S",NA,"FLOR0066618","FLOR0066618","11","09","361",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2293","2020-08-20 14:59:11-03","UFSC","FLOR","66619","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R.","2016","Trevisan, R.; Silva, C.; González-Elizondo, S.","2008","05","10","Brasil","Paraná","Antonina","Jardim Barigui.","-48.743333","-25.430278","48º44'36''W","25º25'49''S",NA,"FLOR0066619","FLOR0066619","11","09","972",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2294","2020-08-20 14:59:11-03","UFSC","FLOR","4010","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma complanata","(Miq.) T.Koyama","Trevisan, R.","2015","Ardissone, R.E.; Weber, P. & Mello, A.S.","2012","05","04","Brasil","Santa Catarina","Itapoá",NA,"-48.593611","-26.146667","48º35'37''W","26º8'48''S","Possui amostra em sílica para estudos moleculares","FLOR0004010",NA,"09","10","366",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,"complanata",NA,NA,NA,NA
"2295","2020-08-20 14:59:11-03","UFSC","FLOR","27153","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma floribunda","(Miq.) T.Koyama","Trevisan, R.","2015","Trevisan, R.","2012","04","15","Brasil","Santa Catarina","Florianópolis","Rua Maria Geraldina Ramos, Bairro Carianos, Ilha de Santa Catarina.","-48.527222","-27.668333","48º31'38''W","27º40'6''S","Possui amostra em sílica para estudos moleculares","FLOR0027153",NA,"09","10","1159",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,"floribunda",NA,NA,NA,NA
"2296","2020-08-20 14:59:11-03","UFSC","FLOR","33119","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma floribunda","(Miq.) T.Koyama","Trevisan, R.","2015","Trevisan, R.","2012","05","10","Brasil","Santa Catarina","Blumenau","Em torno da FURB, Fundação Universidade Regional de Blumenau.","-49.078611","-26.906111","49º4'43''W","26º54'22''S","Possui amostra em sílica para estudos moleculares. Amostra 1195-A.","FLOR0033119",NA,"09","10","1195",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,"floribunda",NA,NA,NA,NA
"2297","2020-08-20 14:59:11-03","UFSC","FLOR","33120","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma floribunda","(Miq.) T.Koyama","Trevisan, R.","2015","Trevisan, R.","2012","05","10","Brasil","Santa Catarina","Blumenau","Em torno da Furb, Fundação Universidade Regional de Blumenau.","-49.078611","-26.906111","49º4'43''W","26º54'22''S","Possui amostra em sílica para estudos moleculares. Amostra 1196-B","FLOR0033120",NA,"09","10","1196",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,"floribunda",NA,NA,NA,NA
"2298","2020-08-20 14:59:11-03","UFSC","FLOR","46806","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma floribunda","(Miq.) T.Koyama","Trevisan, R.","2015","Parolin, M.","2012","03","29","Brasil","Paraná","Paraná","Rio Paraná - Ilha Carióca.","-53.37","-22.794444","53º22'12''W","22º47'40''S","erva heliófita, 0,4m altura. Psamófila. Sementes castanhas. Relevo: suave-ondulado","FLOR0046806",NA,"09","10","s.n.","239","239",NA,"Poales",NA,NA,NA,NA,NA,NA,"floribunda",NA,NA,NA,NA
"2299","2020-08-20 14:59:11-03","UFSC","FLOR","40443","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma floribunda","(Miq.) T.Koyama","Trevisan, R.","2015","Trevisan, R.; et alii","2006","12","19","Brasil","Paraná","Campo Mourão","Usina Hidrelétrica sobre o rio Mourão.","-52.330556","-24.104167","52º19'50''W","24º6'15''S","Recebido de ICN Nº 148450.","FLOR0040443",NA,"09","10","791","747","747",NA,"Poales",NA,NA,NA,NA,NA,NA,"floribunda",NA,NA,NA,NA
"2300","2020-08-20 14:59:11-03","UFSC","FLOR","52532","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma floribunda","(Miq.) T.Koyama","Trevisan, R.","2015","Nuernberg, A.; Mello, A.S. & Weber, P.","2014","04","29","Brasil","Santa Catarina","Blumenau","Ilha fluvial #?##?#da Celesc#?##?# (barragem) no Rio Itajaí-açu, APA (Área de Proteção Ambiental) das Ilhas Fluv.","-49.111111","-26.881667","49º6'40''W","26º52'54''S","herbáceo","FLOR0052532",NA,"09","10","1319","27","27",NA,"Poales",NA,NA,NA,NA,NA,NA,"floribunda",NA,NA,NA,NA
"2301","2020-08-20 14:59:11-03","UFSC","FLOR","52536","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma floribunda","(Miq.) T.Koyama","Trevisan, R.","2015","Nuernberg, A.; Mello, A.S. & Weber, P.","2014","04","30","Brasil","Santa Catarina","Blumenau","Margem direita do rio Itajaí-açu, próxima à Ponte do Badenfurf, APA (Área de Proteção Ambiental) das Ilhas Fluviais.","-49.138056","-26.893333","49º8'17''W","26º53'36''S","herbáceo","FLOR0052536",NA,"09","10","1353","39","39",NA,"Poales",NA,NA,NA,NA,NA,NA,"floribunda",NA,NA,NA,NA
"2302","2020-08-20 14:59:11-03","UFSC","FLOR","53157","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma floribunda","(Miq.) T.Koyama","Trevisan, R.","2015","Trevisan, R.; Ronchi, H.N.","2014","06","26","Brasil","Santa Catarina","Florianópolis","Aterro da Baía Sul, Sacos dos Limões.","-48.530556","-27.616389","48º31'50''W","27º36'59''S","Possui amostra em sílica para estudos moleculares","FLOR0053157",NA,"09","10","1592","2","2",NA,"Poales",NA,NA,NA,NA,NA,NA,"floribunda",NA,NA,NA,NA
"2303","2020-08-20 14:59:11-03","UFSC","FLOR","54297","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma floribunda","(Miq.) T.Koyama","Trevisan, R.","2015","Nuernberg, A.; Mello, A.S.","2011","05","06","Brasil","Santa Catarina","Bombinhas","Área de Relevante Interesse Ecológico (ARIE) Costeira de Zimbros.","-48.5525","-27.1875","48º33'9''W","27º11'15''S","Herbáceo. Coordenadas aproximadas.","FLOR0054297",NA,"09","10","70","2","2",NA,"Poales",NA,NA,NA,NA,NA,NA,"floribunda",NA,NA,NA,NA
"2304","2020-08-20 14:59:11-03","UFSC","FLOR","54399","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma floribunda","(Miq.) T.Koyama","Trevisan, R.","2015","Nuernberg, A.; Mello, A.S.","2012","01","29","Brasil","Santa Catarina","Bombinhas","Área de Relevante Interesse Ecológico (ARIE) Costeira de Zimbros.","-48.5525","-27.1875","48º33'9''W","27º11'15''S","herbácea, flores presentes. Coordenadas aproximadas.","FLOR0054399",NA,"09","10","528","2","2",NA,"Poales",NA,NA,NA,NA,NA,NA,"floribunda",NA,NA,NA,NA
"2305","2020-08-20 14:59:11-03","UFSC","FLOR","54961","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma floribunda","(Miq.) T.Koyama","Trevisan, R.","2015","Medeiros, G.R.","2013","01",NA,"Brasil","Pará","Vitória do Xingu","Rio Xingu.","-51.997778","-2.863611","51º59'52''W","2º51'49''S","Envelope 13, Ponto TVR09. Programa de Monitoramento Limnológico e de Qualidade da Água da UHE Belo Monte - Projeto de Monitoramento e Controle de Macrófitas Aquáticas","FLOR0054961",NA,"09","10","s.n.",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,"floribunda",NA,NA,NA,NA
"2306","2020-08-20 14:59:11-03","UFSC","FLOR","60818","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma floribunda","(Miq.) T.Koyama","Trevisan, R.","2015","Kita, K.K.; Harthman, V.C.; Viana, L.F.; Marchetti, Z.; Rodrigues, S. & Souza, M.C.","2008","03","25","Brasil","Paraná","São Pedro do Paraná","Rio Paraná, margem esquerda, proximidades do Porto de Areia.","-53.165278","-22.708333","53º9'55''W","22º42'30''S","Herbácea, cerca de 0,20m de altura; inflorescência coloração marrom. N. campo: 7.","FLOR0060818","FLOR0060818","04","22","687","258","258",NA,"Poales",NA,NA,NA,NA,NA,NA,"floribunda",NA,NA,NA,NA
"2307","2020-08-20 14:59:10-03","UFSC","FLOR","43074","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Prata, A.P.","2008","Eiten, G.; Eiten, L.T. & Felippe, G.M.","1963","01","22","Brasil","Mato Grosso do Sul","Rio Negro","Praia de Lajes on the Rio Negro, 18 Km upstream from Manaus on the road to ALEIXO. Open sandy, rocky beach on river shore.","-54.9869003295898","-19.4493999481201",NA,NA,NA,"FLOR0043074",NA,"11","11","5122",NA,NA,NA,"Poales",NA,NA,"35127","auto",NA,NA,NA,NA,NA,NA,NA
"2308","2020-08-20 14:59:11-03","UFSC","FLOR","51780","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma floribunda","(Miq.) T.Koyama","Ronchi, H.N.","2014","Ardissone, R.E.; Weber, P.A.P.","2012","03","31","Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,"sobre linha ferroviária, solo arenoso","FLOR0051780",NA,"09","17","157",NA,NA,NA,"Poales",NA,NA,"27346","auto",NA,NA,"floribunda",NA,NA,NA,NA
"2309","2020-08-20 14:59:11-03","UFSC","FLOR","51759","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma dichotoma","(L.) Vahl","Ronchi, H.N.","2014","Ardissone, R.E.; Weber, P.A.P.","2012","03","31","Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,"beira de estrada, solo arenoso","FLOR0051759",NA,"09","17","138",NA,NA,NA,"Poales",NA,NA,"27346","auto",NA,NA,"dichotoma",NA,NA,NA,NA
"2310","2020-08-20 14:59:11-03","UFSC","FLOR","51724","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma dichotoma","(L.) Vahl","Ronchi, H.N.","2014","Ardissone, R.E.; Weber, P.A.P.",NA,NA,NA,"Brasil","Paraná","Balsa Nova","Ponte dos Arcos, próximo à ferrovia.","-49.6356010437012","-25.5839004516602",NA,NA,"vegetação campestre","FLOR0051724",NA,"09","17","333",NA,NA,NA,"Poales",NA,NA,"27346","auto",NA,NA,"dichotoma",NA,NA,NA,NA
"2311","2020-08-20 20:41:06-03","UFSC","FLOR","51766","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Ardissone, R.E.","2013","Ardissone, R.E.; Weber, P.A.P.","2012","03","31","Brasil","Paraná","Balsa Nova","Sobre linha ferroviária.","-49.6356010437012","-25.5839004516602",NA,NA,NA,"FLOR0051766",NA,NA,NA,"150",NA,NA,NA,"Poales",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"2312","2020-08-20 20:41:06-03","UFSC","FLOR","51765","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Ardissone, R.E.","2013","Ardissone, R.E.; Weber, P.A.P.","2012","03","31","Brasil","Paraná","Jaguariaíva","Parque do cerrado.","-49.7057991027832","-24.2511005401611",NA,NA,NA,"FLOR0051765",NA,NA,NA,"171",NA,NA,NA,"Poales",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"2313","2020-08-20 14:59:11-03","UFSC","FLOR","51829","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma floribunda","(Miq.) T.Koyama","Ronchi, H.N.","2014","Ardissone, R.E.; Weber, P.A.P.","2012","03","31","Brasil","Paraná","Jaguariaíva","Parque do cerrado.","-49.7057991027832","-24.2511005401611",NA,NA,NA,"FLOR0051829",NA,"09","17","217",NA,NA,NA,"Poales",NA,NA,"44368","auto",NA,NA,"floribunda",NA,NA,NA,NA
"2314","2020-08-20 14:59:11-03","UFSC","FLOR","51843","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma floribunda","(Miq.) T.Koyama","Ronchi, H.N.","2014","Ardissone, R.E.; Weber, P.A.P.","2012","04","01","Brasil","Paraná","Jaguariaíva","Parque do cerrado.","-49.7057991027832","-24.2511005401611",NA,NA,"Habitat: Cerrado com mata ciliar associada","FLOR0051843",NA,"09","17","178",NA,NA,NA,"Poales",NA,NA,"44368","auto",NA,NA,"floribunda",NA,NA,NA,NA
"2315","2020-08-20 14:59:11-03","UFSC","FLOR","57433","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Ardissone, R.E.; Trevisan, R.",NA,"Ardissone, R.E.; Weber, P.","2012","03","31","Brasil","Paraná","Jaguariaíva","Parque do Cerrado.","-49.7057991027832","-24.2511005401611",NA,NA,NA,"FLOR0057433",NA,NA,NA,"192",NA,NA,NA,"Poales",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"2316","2020-08-20 14:59:11-03","UFSC","FLOR","51771","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma floribunda","(Miq.) T.Koyama","Ronchi, H.N.","2014","Ardissone, R.E.; Weber, P.A.P.","2012","03","31","Brasil","Paraná","Jaguariaíva","Parque do Cerrado.","-49.7057991027832","-24.2511005401611",NA,NA,"beira de rio","FLOR0051771",NA,"09","17","211",NA,NA,NA,"Poales",NA,NA,"44368","auto",NA,NA,"floribunda",NA,NA,NA,NA
"2317","2020-08-20 14:59:11-03","UFSC","FLOR","64219","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R.","2016","Liesenfeld, V.; et all.","2015","03","26","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá.","-50.4136009216309","-24.5093994140625",NA,NA,"Herbácea, lâmina foliar desenvolvida, inflorescência com ramos laterais mais longos que o eixo principal, de cor marrom","FLOR0064219","FLOR0064219","09","02","3",NA,NA,NA,"Poales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"2318","2020-08-20 14:59:11-03","UFSC","FLOR","49547","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Rocha, E.A.","1999","Miranda, A.M.; et alii","1997","07","12","Brasil","Pernambuco","Pesqueira",NA,"-36.6963996887207","-8.35778045654297",NA,NA,"erva, flor inflorecência amarronzada. Segmentos vegetativos verdes.","FLOR0049547",NA,"05","17","2767",NA,NA,NA,"Poales",NA,NA,"36615","auto",NA,NA,NA,NA,NA,NA,NA
"2319","2020-08-20 20:41:06-03","UFSC","FLOR","22890","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R.","2010","Sacco, J.C.","1957","03","20","Brasil","Rio Grande do Sul","Canguçu","Granja da Lagoa Negra.","-52.6755981445312","-31.3950004577637",NA,NA,"Comum","FLOR0022890",NA,NA,NA,"635",NA,NA,NA,"Poales",NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA,NA
"2320","2020-08-20 14:59:11-03","UFSC","FLOR","55909","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"Silveira, N.","1986","04","12","Brasil","Rio Grande do Sul","Canoas","Fazenda Trigo Velho.","-51.1836013793945","-29.9178009033203",NA,NA,NA,"FLOR0055909",NA,NA,NA,"3382",NA,NA,NA,"Poales",NA,NA,"8037","auto",NA,NA,NA,NA,NA,NA,NA
"2321","2020-08-20 14:59:10-03","UFSC","FLOR","29979","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R.","2012","Gaio, J.","2011","04","19","Brasil","Rio Grande do Sul","Caxias do Sul","Rua J.Q. Toigo, N. Sra Saúde.","-51.1794013977051","-29.1681003570557",NA,NA,NA,"FLOR0029979",NA,"04","24","95","780","780",NA,"Poales",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA
"2322","2020-08-20 20:41:06-03","UFSC","FLOR","21249","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Falkenberg, D.B.","1991","Silva Filho, F.A. da; et alii","1984","02","01","Brasil","Rio Grande do Sul","Rio Grande","Estação Ecológica do Taim.","-52.0985984802246","-32.0349998474121",NA,NA,"flor aquênio branco","FLOR0021249",NA,NA,NA,"103a",NA,NA,NA,"Poales",NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA,NA
"2323","2020-08-20 14:59:11-03","UFSC","FLOR","40442","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma floribunda","(Miq.) T.Koyama","Trevisan, R.","2015","Trevisan, R.","2006","01","17","Brasil","Santa Catarina","Biguaçu","Propriedade de Luiz Carlos Bastos.","-48.6556015014648","-27.4941997528076",NA,NA,"Recebido de ICN Nº 143239.","FLOR0040442",NA,"09","10","577",NA,NA,NA,"Poales",NA,NA,"20442","auto",NA,NA,"floribunda",NA,NA,NA,NA
"2324","2020-08-20 20:41:06-03","UFSC","FLOR","29306","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Falkenberg, D.B.","2005","Citadini-Zanette, V.; Martinello, C.M.",NA,NA,NA,"Brasil","Santa Catarina","Criciúma","Rua Antonio de Lucca.","-49.369701385498","-28.6774997711182",NA,NA,NA,"FLOR0029306",NA,NA,NA,"1127",NA,NA,NA,"Poales",NA,NA,"18248","auto",NA,NA,NA,NA,NA,NA,NA
"2325","2020-08-20 20:41:06-03","UFSC","FLOR","27651","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Falkenberg, D.B.","2005","Ribas, O.S.; Cordeiro, J. & Poliquesi, C.B.","1996","02","11","Brasil","Santa Catarina","Curitibanos","Rod. BR-470, km 209.","-50.584400177002","-27.2828006744385",NA,NA,NA,"FLOR0027651",NA,NA,NA,"1221",NA,NA,NA,"Poales",NA,NA,"25987","auto",NA,NA,NA,NA,NA,NA,NA
