"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","continentOcean","preparationType","previousCatalogNumber","barcode","typeStatus","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","eventTime","fieldNumber","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","626897","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"R. Reitz","8776","1959","04","24","Brazil","Santa Catarina","Lauro Muller","Rio do Meio.","-49.3967","-28.3931",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=770645' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00626897",NA,"NY00626897_01","350","350",NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","626908","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"J. S. Blanchet",NA,"1841",NA,NA,"Brazil","Bahia","Muritiba",NA,"-38.99","-12.6267",NA,NA,"[Various collection numbers included: n.91.102.1201.3030.] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=599201' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00626908",NA,"NY00626908_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","626881","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"J. C. Lindeman","5503","1967","05","13","Brazil","Paraná","Roncador","Vicinty of Roncador.","-52.275","-24.6031",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=770643' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00626881",NA,"NY00626881_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","626919","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"S. C. de Sant'Ana","165","1992","02","03","Brazil","Bahia","Ilhéus","Area do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR 415). Quadra I'.","-39.2273659","-14.771874",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=599189' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00626919",NA,"NY00626919_01","50","50",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1039077","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva",NA,NA,NA,"J. Döbereiner","463","1968","07","05","Brazil","Goiás",NA,"Engenheiro Castilho. Foz. Santa Maria.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1481600' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY01039077",NA,"NY01039077_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","626931","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"A. P. Duarte","4750","1959","04","15","Brazil","Rio de Janeiro",NA,"Estado de Guanabara, Restinga de Jacarepaguá.","-43.397161","-23.010952",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=599191' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00626931",NA,"NY00626931_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","626934","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"R. M. Harley","17248","1974","03","21","Brazil","Bahia","Porto Seguro","Fonte dos Protomartires do Brasil.","-39.08","-16.43",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=599192' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00626934",NA,"NY00626934_01",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","626920","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"J. L. Hage","459","1981","02","23","Brazil","Bahia","Ilhéus","Area do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR 415). Quadra G.","-39.2273659","-14.771874",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=599206' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00626920",NA,"NY00626920_01","50","50",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","626903","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"L. Riedel","s.n.","1821",NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=599194' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00626903",NA,"NY00626903_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","911045","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"B. A. S. Pereira","2156","1992","08","13","Brazil","Distrito Federal","Brasília","Córrego Veredinha Zona Urbana de Braslândia.","-47.9294","-15.7797",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=990492' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00911045",NA,"NY00911045_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01092725","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"W. W. Thomas","11924",NA,NA,NA,"Brazil","Bahia","Jussari","Serra do Teimoso, 7.5 km N of Jussari on rd. to Plamira, then 2 km W to Fazenda Teimoso, Reserva Fazenda do Teimoso, southern end","-39.5233","-15.155",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=119376' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY01092725",NA,"NY01092725_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","886451","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"J. C. Lindeman","4902","1967","03","15","Brazil","Paraná",NA,"Fazenda Reserva, 85 km SW of Guarapuava, in forest on slope towards Rio Iguaçu with a few Araucaria trees.","-52.0758963","-25.9309469",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024500' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00886451",NA,"NY00886451_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","626902","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"P. K. H. Dusén","44","1901","10","29","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=599185' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00626902",NA,"NY00626902_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1032766","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"L. M. Nascimento","258","1999","10","18","Brazil","Pernambuco",NA,"Brejo da Madre de Deus - Estrada do Bituri Grande.","-36.3892","-8.2014",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204168' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY01032766",NA,"NY01032766_01","932","932",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","685876","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"L. M. Nascimento","258","1999","10","18","Brazil","Pernambuco","Brejo da Madre de Deus","Brejo da Madre de Deus. Estrada do Bituri Grande.","-36.3892","-8.2014",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=822420' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00685876",NA,"NY00685876_01","932","932",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1032769","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"L. Riedel","s.n.","1822","12",NA,"Brazil","Rio de Janeiro",NA,"pr. Mandiocca",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204176' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY01032769",NA,"NY01032769_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","911149","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"A. Macedo","3622","1952","07","23","Brazil","Goiás","Niquelândia",NA,"-48.4594","-14.4742",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991248' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00911149",NA,"NY00911149_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","1039081","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva",NA,NA,NA,"J. I. de A. Falcao","26","1947","11","19","Brazil","Rio de Janeiro",NA,"Floresta do Rio Douro.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1481614' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY01039081",NA,"NY01039081_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1522519","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.",NA,NA,NA,NA,"E. L. C. Soares","79","2005","04","10","Brazil","Rio Grande do Sul",NA,"Riozinho.","-50.47125","-29.58742",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1753207' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY01522519",NA,"NY01522519_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1145141","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"S. A. Mori","10125","1978","06","06","Brazil","Bahia","Itacaré","Ramal da Torre da Embratel, com entrada no km 15 da Rod. Ubaitaba/Itacaré (BR 654). A 5.8km da entrada. Folha SD-24 (14-39c).","-39.2713273","-14.4201153",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1306584' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY01145141",NA,"NY01145141_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","911044","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"L. O. Williams","6994","1945","05","02","Brazil","Minas Gerais","Serro","Serra de Condado, 10-12 km. north of Sêrro","-43.3792","-18.6047",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=990490' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00911044",NA,"NY00911044_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","626923","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"M. de F. Agra","2029","1993","06","19","Brazil","Paraíba","Campina Grande","Piemonte da Borborema.","-35.8808","-7.2308",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=599186' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00626923",NA,"NY00626923_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","684610","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"W. W. Thomas","9079","1992","05","03","Brazil","Bahia","Aurelino Leal","11.2 km W of BR 101 & Aurelino Leal on rd to Lage do Banco. Rocky, somewhat disturbed slope forest","-39.38","-14.33",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=280918' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00684610",NA,"NY00684610_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","1039080","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva",NA,NA,NA,"A. P. Duarte","1744","1949","05","12","Brazil","Paraná",NA,"Parque Nacional do Ihguasú",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1481612' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY01039080",NA,"NY01039080_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1032768","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"L. M. Nascimento","107","1998","11","25","Brazil","Pernambuco","Brejo da Madre de Deus","Brejo da Madre de Deus. Mata do Malhada","-36.4","-8.1872222",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204173' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY01032768",NA,"NY01032768_01","565","960",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","626888","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"L. B. Smith","12347","1957","04","03","Brazil","Santa Catarina","Lauro Muller","By Rio do Rastro, 21km west of Lauro Muller.","-49.3967","-28.3931",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=770650' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00626888",NA,"NY00626888_01","700","1000",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","626893","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"F. de Barros","2117","1991","01","08","Brazil","Paraná","Sao Pedro do Ivaí",NA,"-51.8564","-23.8656",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=770640' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00626893",NA,"NY00626893_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","911146","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"Y. E. J. Mexia","4483","1930","03","19","Brazil","Minas Gerais","Viçosa","Viçosa, Agricultural College lands. Road to São Miguel, near km. 3","-42.8817","-20.7542",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991236' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00911146",NA,"NY00911146_01","675","675",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","626918","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"J. Almeida","262","1968","12","05","Brazil","Bahia","Ilhéus","Area do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR 415).","-39.2273659","-14.771874",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=599213' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00626918",NA,"NY00626918_01","50","50",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","626915","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"J. Bittner","11","1987","10","30","Brazil","Bahia",NA,"Olivera near Salvador.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=599203' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00626915",NA,"NY00626915_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1522521","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.",NA,NA,NA,NA,"E. L. C. Soares","89","2005","04","12","Brazil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.64606","-29.46853",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1753209' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY01522521",NA,"NY01522521_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","886450","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"A. Euponino","380","1978","11","21","Brazil","Bahia","Porto Seguro","Rod. BR-367, a 10 km a W de Porto Seguro. Folha SE-24 (16-39c). Margem do Rio do Peixe.","-39.1387939","-16.4206361",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024493' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00886450",NA,"NY00886450_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","626884","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"O. C. Pavao","s.n.","1999","06","11","Brazil","Paraná","Nova Santa Bárbara","Sitio do Ze Procopio","-50.5853","-23.5856",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=770637' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00626884",NA,"NY00626884_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","626933","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"R. M. Harley","s.n.","1984","12","26","Brazil","Bahia","Senhor do Bonfim","Serra de Santana.","-40.1892","-10.4617",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=599208' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00626933",NA,"NY00626933_01","650","900",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","626892","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"G. G. Hatschbach","24092","1970","04","01","Brazil","Paraná","Rio Branco do Sul","Ribeirinha.","-49.426044","-24.915614",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=770653' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00626892",NA,"NY00626892_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","626887","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"G. Jönsson","721a","1914","07","25","Brazil","Paraná","Morretes",NA,"-48.8342","-25.4769",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=770639' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00626887",NA,"NY00626887_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","626909","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"J. S. Blanchet",NA,"1831",NA,NA,"Brazil","Bahia",NA,"In Brasilia intratropica circa Bahia.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=599196' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00626909",NA,"NY00626909_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","626938","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. H. Nee",NA,NA,NA,"A. M. V. de Carvalho","1925","1983","10","12","Brazil","Bahia","Jequié","Km 20 na estrada Jequié/Contendas de Jequié.","-40.0833","-13.8578",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=599209' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"NY00626938",NA,"NY00626938_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
