"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"604","2020-12-11 11:37:05-03","UFMG","BHCB","60688","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,NA,NA,NA,NA,"Brasil","São Paulo","Patrocínio Paulista","-47.2799987792969","-20.6299991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"26066","auto",NA,NA,NA,NA
"605","2020-12-11 11:37:05-03","UFMG","BHCB","36367","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Matozinhos","-44.0814018249512","-19.5578002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","APA Carste de Lagoa Santa","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"20503","auto",NA,NA,NA,NA
"606","2020-12-11 11:37:05-03","UFMG","BHCB","117331","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Rezende, SG; Neves, GS","2007","07","30","Brasil","Minas Gerais","Santana do Jacaré","-45.1307983398438","-20.8978004455566",NA,NA,NA,NA,"Habitat: Floresta Estacional Semidecidual Ripária, Habito: arbóreo",NA,NA,NA,NA,NA,"1986","Barrarem de Tuneco Alta.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"13378","auto",NA,NA,NA,NA
"607","2020-12-11 11:37:05-03","UFMG","BHCB","94298","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Ferreira, RM; França, GS","2003","04","03","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","-43.3622016906738","-19.826099395752",NA,NA,NA,NA,"Arbóreo, 6m, frutos verdes, área do Reservatório",NA,NA,NA,NA,NA,"91","Estação Ambiental de Peti.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"17525","auto",NA,NA,NA,NA
"608","2020-12-11 11:37:05-03","UFMG","BHCB","12021","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Andrade, IR; Costa, LVC; Horta, MB","1987","12","01","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Estação Biológica de Caratinga","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"49886","auto",NA,NA,NA,NA
"609","2020-12-11 11:37:05-03","UFMG","BHCB","17607","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Costa, LVC","1989","11","21","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,": canela. Arbóreo 13m., com fruto.",NA,NA,NA,NA,NA,"357","Estação Biológica de Caratinga","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"49886","auto",NA,NA,NA,NA
"610","2020-12-11 11:37:05-03","UFMG","BHCB","21301","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Andrade, PM de","1985","09","22","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Arbóreo, 12m, com fruto.",NA,NA,NA,NA,NA,"691","Estação Biológica de Caratinga","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"49886","auto",NA,NA,NA,NA
"611","2020-12-11 11:37:05-03","UFMG","BHCB","21301","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Andrade, PM de","1985","09","22","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Arbóreo, 12m, com fruto.",NA,NA,NA,NA,NA,"691","Estação Biológica de Caratinga","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"49886","auto",NA,NA,NA,NA
"612","2020-12-11 11:37:05-03","UFMG","BHCB","38198","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Gomes, J","1993","12","30","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Árvore.; Mata Atlântica.","BHCB048389",NA,"2010","01","10","78","Estação Biológica de Caratinga","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"49886","auto",NA,NA,NA,NA
"613","2020-12-11 11:37:05-03","UFMG","BHCB","38253","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Estação Biológica de Caratinga","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"49886","auto",NA,NA,NA,NA
"614","2020-12-11 11:37:05-03","UFMG","BHCB","38260","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Gomes, J","1994","10","12","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Árvore.; Mata Atlântica.","BHCB048390",NA,"2010","01","10","176","Estação Biológica de Caratinga","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"49886","auto",NA,NA,NA,NA
"615","2020-12-11 11:37:05-03","UFMG","BHCB","6350","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Andrade, PM de; et al.","1984","09","25","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"mata atlântica;arbóreo-12m;revisor:Pedralli-28/12/84;",NA,NA,NA,NA,NA,"383","Estação Biológica de Caratinga.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"49886","auto",NA,NA,NA,NA
"616","2020-12-11 11:37:05-03","UFMG","BHCB","173514","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Torres, RB; Paula, JB de; Pereira, CA;","2000","09","12","Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Árvore, ca. 15m alt. Flores creme-esverdeadas, muito perfumadas.","BHCB018566",NA,"2002","05","28","1314","Fragmento do Alivercino da Cunha, Mata de encosta, subosque.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"22140","auto",NA,NA,NA,NA
"617","2020-12-11 11:37:05-03","UFMG","BHCB","68470","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Krieger, L","1960","08","05","Brasil","Minas Gerais","Capitólio","-46.0499992370605","-20.6152992248535",NA,NA,NA,NA,"Canela-sassafras. Mata sempre verde.",NA,NA,NA,NA,NA,"s.n.","Furnas.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"29474","auto",NA,NA,NA,NA
"618","2020-12-11 11:37:05-03","UFMG","BHCB","173513","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Torres, RB; Paula, JB de; Pereira, CA;","2001","03","22","Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Árvore, ca. 13m alt. Frutos imaturos verdes; Subdossel, com muita taquara","BHCB018567",NA,"2002","05","28","1423","Mata do Chico Rei","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"22140","auto",NA,NA,NA,NA
"619","2020-12-11 11:37:05-03","UFMG","BHCB","173515","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Torres, RB; et al.","2000","04","20","Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Árvore (18m), dossel, frutos imaturos verdes","BHCB018565",NA,"2002","05","28","1234","Mata do Romulo","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"22140","auto",NA,NA,NA,NA
"620","2020-12-11 11:37:05-03","UFMG","BHCB","173516","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Torres, RB; Franceschinelli, EV; et al.","1999","10","14","Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Árvore, ca. 6m alt. Frutos imaturos verdes; Mata de Altitude","BHCB018564",NA,"2002","05","28","849","Mata dos Mota, Beira da estrada","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"22140","auto",NA,NA,NA,NA
"621","2020-12-11 11:37:05-03","UFMG","BHCB","134806","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Forzza, RC; Ribeiro, RD; Saavedra, MM; Ferreira, FM; Avelar, MG","2007","01","24","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Árvore 20m alt. Dossel. Frutos verdes. NV: canela-sassafras",NA,NA,NA,NA,NA,"4421","Mata Grande, Dupl: 10","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"30417","auto",NA,NA,NA,NA
"622","2020-12-11 11:37:05-03","UFMG","BHCB","60140","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Stehmann, JR; Spósito, TC; Mota, RC da; Barros, A","2001","05","26","Brasil","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Árvore, ca. 8m de altura; frutos com cúpula verde escura, frutos maduros pretos. Parcela C (61)","BHCB048393",NA,"2010","12",NA,"2937","Parque Estadual do Rio Doce","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"28215","auto",NA,NA,NA,NA
"623","2020-12-11 11:37:05-03","UFMG","BHCB","171312","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Colleta, GD; Ferreira, MAP; Ivanauskas, NM; Campos-Rocha, A; Souza, D","2013","05","01","Brasil","São Paulo","Tapiraí","-47.5","-23.9599990844727",NA,NA,NA,NA,"Árvore 28m, frutos avermelhados.","BHCB015864",NA,"2013",NA,NA,"1099","Reserva particular votorantim., UHE Fumaça, trilha do Chagas.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"41034","auto",NA,NA,NA,NA
"624","2020-12-11 11:37:05-03","UFMG","BHCB","142449","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Santos, MF; Borges, LM","2007","12","15","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708",NA,NA,NA,NA,"Árvore 10 metros, odor forte, frutos avermelhados, material prensado em alcool.","BHCB004919",NA,"2008",NA,NA,"473","Santana do Rio Preto (Cabeça de Boi), Serra do Cip, Terras de José Agostinho, na mata.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"22479","auto",NA,NA,NA,NA
"625","2020-12-11 11:37:05-03","UFMG","BHCB","42601","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Hoehne, W","1955","01","30","Brasil","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Serra das Canoas","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"15163","auto",NA,NA,NA,NA
"626","2020-12-11 11:37:05-03","UFMG","BHCB","819","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Schwacke, CAW","1904",NA,NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"BHCB046392",NA,"2018","08","29","15050","Serra de Antônio Pereira.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"44599","auto",NA,NA,NA,NA
"627","2021-02-11 17:19:21-03","UFPR","UPCB","59216","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Brotto, M.L.","Brotto, M.L.","2007","09","25","Brasil","Paraná","Guaratuba","-49.05","-25.75","-49.05","-25.75","850","850","Árvore de 6m de altura. Floresta Ombrófila Densa Montana..",NA,NA,NA,NA,NA,"40","Serra de Araçatuba, Morro dos Perdidos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2021-02-11 17:19:21-03","UFPR","UPCB","65850","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Brotto, M.L.","Brotto, M.L.","2008","11","25","Brasil","Paraná","Adrianópolis","-48.717778","-24.858333","-48.717778","-24.858333","900","900","Árvore de 12 m de alt., estéril. Floresta Ombrófila Densa Montana..",NA,NA,"2008","11","25","382","Parque Estadual das Lauráceas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2021-02-11 17:19:21-03","UFPR","UPCB","65851","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Brotto, M.L.","Brotto, M.L.","2009","02","07","Brasil","Paraná","Morretes","-48.916111","-25.439444","-48.916111","-25.439444","485","485","Árvore de 6 m de alt., flores brancas tardiamente com pedicelo avermelhado, odoríferas (único ramo em flor). Floresta Ombrófila Densa Submontana..",NA,NA,"2009","02","07","284","Parque Estadual Pico do Marumbi. Ao lado da Pedra Lascada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2021-02-11 17:19:21-03","UFPR","UPCB","67043","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Brotto, M.L.","Brotto, M.L.","2010","01","30","Brasil","Paraná","Curitiba","-49.248889",NA,"-49.248889",NA,"950","950","Árvore de 11 m de alt, flores brancas, odoríferas. Floresta Ombrófila Mista Montana..",NA,NA,"2010","01","30","414","Bosque Martin Lutero.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2021-02-11 17:19:21-03","UFPR","UPCB","74595","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Brotto, M.L.","Brotto, M.L.","2011","04","16","Brasil","Paraná","Ponta Grossa","-49.991111","-25.2325","-49.991111","-25.2325","1010","1010","Árvore de 14 m de alt., flores brancas. Floresta Ombrófila Mista. (UPCB-DNA 2133).",NA,NA,"2011","04","16","619","Capão da Fortaleza.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2021-02-11 17:19:21-03","UFPR","UPCB","74596","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Brotto, M.L.","Brotto, M.L.","2011","04","16","Brasil","Paraná","Ponta Grossa","-49.991389","-25.231944","-49.991389","-25.231944","1010","1010","Árvore de 16 m de alt., frutos verdes com cúpula marrom. Floresta Ombrófila Mista. (UPCB-DNA 2121).",NA,NA,"2011","04","16","620","Capão da Fortaleza.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2021-02-11 17:19:21-03","UFPR","UPCB","74597","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Brotto, M.L.","Brotto, M.L.","2011","04","16","Brasil","Paraná","Ponta Grossa","-49.991389","-25.231944","-49.991389","-25.231944","1010","1010","Árvore de 17 m de alt., frutos verdes com cúpula marrom. Floresta Ombrófila Mista. (UPCB-DNA 2134).",NA,NA,"2011","04","16","621","Capão da Fortaleza.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2021-02-11 17:19:21-03","UFPR","UPCB","74604","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Brotto, M.L.","Brotto, M.L.","2011","04","17","Brasil","Paraná","Jaguariaíva","-49.658889","-24.161389","-49.658889","-24.161389","737","737","Árvore de 11 m de alt., frutos imaturos. Floresta Ombrófila Mista. (UPCB-DNA 2122).",NA,NA,"2011","04","17","628","Parque Estadual do Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2021-02-11 17:19:21-03","UFPR","UPCB","6941","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Nicolau, S.A.","Hatschbach, G.","1967","11","08","Brasil","Paraná","São João do Triunfo","-50.2971992492676","-25.6833000183105",NA,NA,NA,NA,"Árvore de 15m, tronco com 40cm de diâmetro, odorífera. Mato branco..",NA,NA,"1995","05",NA,"17787",NA,NA,NA,NA,NA,NA,NA,NA,"20512","auto",NA,NA,NA,NA
"636","2021-02-11 17:19:21-03","UFPR","UPCB","11736","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Nicolau, S.A.","Kummrow, R.","1982","01","19","Brasil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Árvore, 15m, flor creme. Mata..",NA,NA,"1995","05",NA,"1671","Cab. do Rib. do Tigre",NA,NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA
"637","2021-02-11 17:19:21-03","UFPR","UPCB","3426","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Nicolau, S.A.","Hatschbach, G.","1962","01","20","Brasil","Paraná","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,"800","1000","Árvore, 8m, flor creme. Mata..",NA,NA,"1995","05",NA,"8875","Conc. S. Silvestre",NA,NA,NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA
"638","2021-02-11 17:19:21-03","UFPR","UPCB","29770","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Van der Werf, H.","Andrade, P.M.","1984","09","25","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Árvore de 12m, pedúnculo floral vermelho, flor amarelo esverdeada. Mata Atlântica (alto moroo, local seco). Nome vulgar: canela..",NA,NA,"1996","11",NA,"383","Est. Biol. Caratinga, Mata do Rafael",NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA
"639","2021-02-11 17:19:21-03","UFPR","UPCB","14308","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Nicolau, S.A.","Britez, R.M.","1986","12","01","Brasil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Árvore, 12 x 0,83m, casca coberta por briófitas epífitas, com frutos, em floresta de Araucária..",NA,NA,"1995","05",NA,"1240","Fazenda do Durgo",NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA
"640","2021-02-11 17:19:21-03","UFPR","UPCB","42715","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Nicolau, S.A.","Klein, R.M.","1956","03","06","Brasil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"300","300","Árvore, 10m. Mata. Nome vulgar: canela sassafraz..",NA,NA,"1995","05",NA,"1883","Horto Florestal I.N.P.",NA,NA,NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA
"641","2021-02-11 17:19:21-03","UFPR","UPCB","1967","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Nicolau, S.A.","Klein, R.M.","1956","03","06","Brasil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"300","300","Árvore, 10m. Mata. Nome vulgar: canela sassafraz..",NA,NA,"1995","05",NA,"1883","Horto Florestal I.N.P.",NA,NA,NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA
"642","2021-02-11 17:19:21-03","UFPR","UPCB","55491","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Reginato, M.","Reginato, M.","2006","01",NA,"Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Arbórea 14m, botões verdes..",NA,NA,"2006","01","01","666","Mananciais da Serra",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA
"643","2021-02-11 17:19:21-03","UFPR","UPCB","53237","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Reginato, M.","Reginato, M.","2006","02",NA,"Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Arbórea 10m, flor alva..",NA,NA,"2006","01","01","672","Mananciais da Serra",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA
"644","2021-02-11 17:19:21-03","UFPR","UPCB","6158","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Nicolau, S.A.","Klein, R.M.","1950","01","27","Brasil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"Árvore, 20m, mata. Nome vulgar: canela sassafraz..",NA,NA,"1995","05",NA,"13","Mata da Azambuja",NA,NA,NA,NA,NA,NA,NA,"19684","auto",NA,NA,NA,NA
"645","2021-02-11 17:19:21-03","UFPR","UPCB","12795","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Nicolau, S.A.","Hatschbach, G.","1982","01","12","Brasil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Árvore, 6m, flor creme. Mata secundária..",NA,NA,"1995","05",NA,"44528","Mata Preto",NA,NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA
"646","2021-02-11 17:19:21-03","UFPR","UPCB","21055","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Hatschbach, G.","Silva, J.M.","1992","05","08","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Árvore, 8m, frutos imaturos. Capão com Araucária. Da base dos paredões de arenito..",NA,NA,"1992","01","01","1118","Parque Estadual de Vila Velha, Vila Velha",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA
"647","2021-02-11 17:19:21-03","UFPR","UPCB","20850","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Baitello, J.B.","Negrelle, R.R.B.","1992","10","15","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Nome vulgar: canela-sassafraz / canela-amarela..",NA,NA,"1993","06",NA,"A481","Reserva Volta Velha",NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA
"648","2021-02-11 17:19:21-03","UFPR","UPCB","20849","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Baitello, J.B.","Negrelle, R.R.B.","1993","01","21","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árvore, ca. 15m, botões esverdeados, fruto maduro..",NA,NA,"1993","06",NA,"A686","Reserva Volta Velha (estrada do sambaqui)",NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA
"649","2021-02-11 17:19:21-03","UFPR","UPCB","21671","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Sobral, M.","Zanette, V.C.","1992","03","13","Brasil","Santa Catarina","Orleans","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,"Árvore, fruto vináceo. Beira do rio e na beira da mata no lado direito do rio. Nome vulgar: canela-sassafraz..",NA,NA,NA,NA,NA,"1377","Rio Novo",NA,NA,NA,NA,NA,NA,NA,"31549","auto",NA,NA,NA,NA
"650","2021-02-11 17:19:21-03","UFPR","UPCB","8948","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Nicolau, S.A.","Hatschbach, G.","1971","03","12","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Arvoreta, 8m, flor creme. Matinha a beira do campo graminoso..",NA,NA,"1995","05",NA,"26536","Rio Pequeno",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA
"651","2021-02-11 17:19:21-03","UFPR","UPCB","11087","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Nicolau, S.A.","Hatschbach, G.","1980","01","23","Brasil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"Árvore de 10m, flor creme. Mata encosta de colinas..",NA,NA,"1995","05",NA,"42722","Serra do Caete",NA,NA,NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA
"652","2021-02-11 17:19:21-03","UFPR","UPCB","27347","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Cervi, A.C.","Cervi, A.C.","1992","04","14","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Árvore, 10 - 12m, fruto verde..",NA,NA,"1992","04",NA,"3673","Vila Velha",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA
