"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"598","2020-03-20 14:37:01-03","F","FMNH-SEEDPLANTS","V0111760F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia",NA,"P. J. Barbour","5521","South America","Peru",NA,NA,NA,"V0111760F","V0111760F_01",NA,"1980","6","5",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2015-03-07 08:40:27-03","F","FMNH-SEEDPLANTS","V0111761F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia",NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0111761F","V0111761F_01",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2015-03-07 08:40:27-03","F","FMNH-SEEDPLANTS","V0111762F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0111762F","V0111762F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2015-03-07 08:40:27-03","F","FMNH-SEEDPLANTS","V0111763F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0111763F","V0111763F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2015-03-07 08:40:27-03","F","FMNH-SEEDPLANTS","V0111764F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0111764F","V0111764F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2015-03-07 08:40:27-03","F","FMNH-SEEDPLANTS","V0111765F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0111765F","V0111765F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2015-03-07 08:40:27-03","F","FMNH-SEEDPLANTS","V0111766F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0111766F","V0111766F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2015-03-07 08:40:27-03","F","FMNH-SEEDPLANTS","V0111767F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0111767F","V0111767F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2015-03-07 08:40:27-03","F","FMNH-SEEDPLANTS","V0111768F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0111768F","V0111768F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2015-03-07 08:40:27-03","F","FMNH-SEEDPLANTS","V0111769F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0111769F","V0111769F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2015-03-07 08:40:27-03","F","FMNH-SEEDPLANTS","V0111770F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0111770F","V0111770F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2015-03-07 08:40:27-03","F","FMNH-SEEDPLANTS","V0111771F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0111771F","V0111771F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2015-03-07 08:40:27-03","F","FMNH-SEEDPLANTS","V0111772F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0111772F","V0111772F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2015-03-07 08:40:27-03","F","FMNH-SEEDPLANTS","V0111773F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0111773F","V0111773F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2015-03-07 08:40:27-03","F","FMNH-SEEDPLANTS","V0111774F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0111774F","V0111774F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2015-03-07 08:40:27-03","F","FMNH-SEEDPLANTS","V0111776F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0111776F","V0111776F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2015-03-07 08:40:27-03","F","FMNH-SEEDPLANTS","V0111777F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0111777F","V0111777F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2015-03-07 08:40:27-03","F","FMNH-SEEDPLANTS","V0111778F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0111778F","V0111778F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2015-03-07 08:40:27-03","F","FMNH-SEEDPLANTS","V0111779F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0111779F","V0111779F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2015-03-07 08:40:27-03","F","FMNH-SEEDPLANTS","V0111780F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0111780F","V0111780F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2015-03-07 08:40:27-03","F","FMNH-SEEDPLANTS","V0111784F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0111784F","V0111784F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2019-01-25 15:40:50-02","IAC","IAC","11818","S","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","G.A. Black","931",NA,"Brasil","Pará",NA,"Identificação confirmada por L.T.C. Pestana em 25/03/2010 e por R.B. Pinto em 11/2015; nome popular: jutaí; plantas recebidas do Instituto Agronômico do Norte, do Sr J.M. Pires em 05/1950; madeira a ser estudada pela Universidade de Yale",NA,NA,"G.A. Black","1947","06","24","Belterra",NA,"-54.9372","-2.6364",NA,NA,NA,NA,NA,"-54.9372","-2.6364","1947","06","24",NA,NA,NA,NA
"620","2019-01-25 15:40:50-02","IAC","IAC","15037","S","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","R.L. Fróes","25624",NA,"Brasil","Maranhão",NA,"Identificação confirmada por R.B. Pinto em 11/2015; plantas recebidas do Instituto Agronômico do Norte",NA,NA,"I.M. Souza","1950","01","04","São Luís","Granja Barreto","-44.3028","-2.5297",NA,NA,NA,NA,NA,"-44.3028","-2.5297","2012","10","04",NA,NA,NA,NA
"621","2019-01-25 15:40:50-02","IAC","IAC","15059","S","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","R.L. Fróes","25653",NA,"Brasil","Maranhão",NA,"Identificação confirmada por R.B. Pinto em 11/2015; plantas recebidas do Instituto Agronômico do Norte",NA,NA,"I.M. Souza","1950","01","10",NA,"Estrada que vai do rio Anil para Maioba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","10","10",NA,NA,NA,NA
"622","2019-01-25 15:40:50-02","IAC","IAC","15887","S","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","R.L. Fróes","24249",NA,"Brasil","Maranhão",NA,"Identificação confirmada por R.B. Pinto em 11/2015; planta oriunda do Instituto Agronômico do Norte",NA,NA,"L.T.C. Pestana","1949","05","12","São Luís","Local elevado, árvores selecionadas na Granja Federal","-44.3028","-2.5297",NA,NA,NA,NA,NA,"-44.3028","-2.5297","2010","03","25",NA,NA,NA,NA
"623","2019-01-25 15:40:50-02","IAC","IAC","36134","S","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","F.H. Muniz","244",NA,"Brasil","Maranhão",NA,"identificação confirmada por R.B. Pinto em 11/2015",NA,NA,"L.T.C. Pestana","1994","12","01","Buriticupu","Reserva Florestal da CVRD","-46.4011","-4.3458",NA,NA,NA,NA,NA,"-46.4011","-4.3458","2010","03","25",NA,NA,NA,NA
"624","2020-07-23 12:01:58-03","CEPLAC","CEPEC","79774","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Hymenaea","parvifolia","Hymenaea parvifolia",NA,"E. Saar","5318",NA,"Brasil","Bahia",NA,"<ll>dwc_commonname:</ll>",NA,NA,"R. B. Pinto","1997","02","09","CAETITÉ","Fazenda Baixa Grande, caminho para Pajeú do Vento.","-42.783889","-14.067778",NA,NA,NA,NA,NA,"42W47'2","14S4'4",NA,NA,NA,NA,NA,NA,NA
"625","2009-11-26 13:48:33-02","INPA","INPAW","3630","S","Plantae",NA,NA,"Caesalpiniaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Rodrigues, W.A.",NA,NA,"Brasil","Amazonas",NA,NA,NA,NA,NA,"1965","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2009-11-26 13:51:58-02","INPA","INPAW","7096","S","Plantae",NA,NA,"Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Langenheim, J.H.","6496",NA,"Brasil","Paran&#225;",NA,NA,NA,NA,NA,"1979","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2009-11-26 13:51:58-02","INPA","INPAW","7106","S","Plantae",NA,NA,"Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Langenheim, J.H.","6508",NA,"Brasil","Paran&#225;",NA,NA,NA,NA,NA,"1979","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2009-11-26 13:48:33-02","INPA","INPAW","9596","S","Plantae",NA,NA,"Caesalpiniaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Silva, N.T.","5226",NA,"Brasil","Par&#225;",NA,NA,NA,NA,"N.T. Silva","1980","02","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1980","02","04",NA,NA,NA,NA
"629","2009-11-26 13:51:58-02","INPA","INPAW","813","S","Plantae",NA,NA,"Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Rodrigues, W.A.","1879",NA,"Brasil","Amazonas",NA,NA,NA,NA,NA,"1960","10","26","Manaus",NA,"-60.025","-3.10194",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2020-09-18 09:31:49-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Alismatales","Limnocharitaceae","Hymenaea","parvifolia","Hymenaea parvifolia","C.M.Taylor","Claros, G","329",NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2020-09-18 09:31:49-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Alismatales","Limnocharitaceae","Hymenaea","parvifolia","Hymenaea parvifolia","C.M.Taylor","Rego, IF","497",NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2019-11-01 14:59:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Marinho, MAO","IFN-40712191.1","Southern America","Brasil","Maranhão",NA,"Conglomerado MA-407. Subunidade 1. Subparcela 1. indivíduo 5. F8; Arbusto; altura em m: 1,60; base reta; Pastagem, solo argiloso",NA,NA,"Lima, HC; Neto, NEO","2018","08","31","Esperantinópolis","Simboca","-44.820009","-4.860022","185","185",NA,NA,NA,"-44.820009","-4.860022","2018","11","18",NA,NA,NA,NA
"633","2019-11-01 14:59:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Boeira, TP","IFN-3283191.2","Southern America","Brasil","Maranhão",NA,"Conglomerado MA-328. Subunidade 1. Subparcela 2. indivíduo 13. F6; Árvore; DAP em cm: 12,3; altura em m: 7,00; base reta; casca marrom por fora, rosapor dentro, grossa, laminada, sem odor; Floresta secundária com palmeiras, nos entornos do canal de d",NA,NA,"Lima, HC","2018","04","23","Codó","Povoado Retiro","-44.100017","-4.319982","105","105",NA,NA,NA,"-44.100017","-4.319982","2018","11","18",NA,NA,NA,NA
