"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","class","relatedCatalogItem","typeStatus","relationshipType","fieldNumber","eventTime","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","585808","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia vaginata","(Wawra) L.B.Sm.","H. E. Luther",NA,NA,NA,"W. W. Thomas","12277","2000","10","15","Brazil","Bahia","Boa Nova","3.3 km east of Boa Nova on road to Dario Meira; Mata de Cipó","-40.186283","-14.38305",NA,NA,"850","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=632938' target='other'> <mi>dwc_moreinfo</mi></a>","NY00585808","NY00585808_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,"vaginata",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","3877711","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.",NA,NA,NA,NA,"T. J. Killeen","2708","1987","09","04","Bolivia","Tarija","Burnet O'Connor","Rancho Huayco, 8 km N of road to Villamontes, W of Entre Rios","-64.25","-21.33",NA,NA,"1600",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4189007' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877711",NA,"Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2016-10-19 09:29:00-02","NY","NYBG","400389","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia",NA,"E. J. Gouda",NA,NA,NA,"I. G. Vargas Caballero","4549","1996","06","28","Bolivia","Santa Cruz","Florida","La Yunga de Mairana (8 km al norte do Mairana). Tramo de 2 km al N por el camino hacia La Quebrada","-63.9153","-18.095",NA,NA,"1950","1950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=675235' target='other'> <mi>dwc_moreinfo</mi></a>","NY00400389",NA,"Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","3877741","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia surinamensis","(Mez) L.B.Sm.",NA,NA,NA,NA,"J. C. Solomon","10991","1983","10","02","Bolivia","Tarija","Burnet O'Connor","1.5 km E of (below) Narvaez, on road to Entre Rios","-64.27","-21.42",NA,NA,"1700",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4189038' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877741",NA,"Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,"surinamensis",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01132598","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","M. A. Spencer",NA,NA,NA,"B. C. Bennett","2621","1986","03","19","Peru","Puno","Sandia","South side of Rio Awi-Awi Valley, 3km north of Ura-ayllu","-69.53","-14.13",NA,NA,"3100","3100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=675230' target='other'> <mi>dwc_moreinfo</mi></a>","NY01132598","NY01132598_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","03877704","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.",NA,NA,NA,NA,"M. H. Nee","50577","1999","11","24","Bolivia","Santa Cruz","Manuel María Caballero","3.7 km (by road and by air) NW of bridge over Río Comarapa at Comarapa, along highway to Cochabamba","-64.5583","-17.9",NA,NA,"2000",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4188999' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877704",NA,"Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","873278","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia surinamensis","(Mez) L.B.Sm.","L. B. Smith",NA,NA,NA,"E. P. Heringer","8437","1961","06","20","Brazil","Distrito Federal","Brasília","Fundação Zoobotanica","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=954703' target='other'> <mi>dwc_moreinfo</mi></a>","NY00873278","NY00873278_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,"surinamensis",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","3877717","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.",NA,NA,NA,NA,"M. H. Nee","50277","1999","10","23","Bolivia","Santa Cruz","Florida","7 km (by air) E of Bermejo, disturbed ridgetop semi-deciduous forest and brush, at last set of antennas after Cerro Sillar, 12 km by dirt along pipeline, from turnoff at Bermejo from the Santa Cruz - Samaipata highway","-63.57","-18.12",NA,NA,"1550",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4189013' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877717",NA,"Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","3877721","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.",NA,NA,NA,NA,"W. M. A. Brooke","5684","1949","09","24","Bolivia",NA,NA,"Bartolo",NA,NA,NA,NA,"1372",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4189017' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877721",NA,"Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","400390","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia tenuifolia","L.","J. A. Steyermark",NA,NA,NA,"R. L. Liesner","20416","1986","04","27","Venezuela","Bolívar","Piar","Amaruay-tepui. .2 to 1 km from SW corner of tepui","-62.25","5.9",NA,NA,"700","810","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=350197' target='other'> <mi>dwc_moreinfo</mi></a>","NY00400390","NY00400390_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,"tenuifolia",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","3877710","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.",NA,NA,NA,NA,"D. Villarroel S.","127","2005","08","09","Bolivia","Santa Cruz",NA,"Samaipata. Bella Vista, sendero Ecologico el cañadon, Bosque Boliviano - Tucumano",NA,NA,NA,NA,"1300",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4189006' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877710",NA,"Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","3877708","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.",NA,NA,NA,NA,"I. G. Vargas Caballero","4657","1996","07","01","Bolivia","Santa Cruz","Florida","Santa Rosa de la Lima. Trayecto hacia La Mesada, 5 km al NW del pueblo de Santa Rosa","-64.25","-17.87",NA,NA,"1500",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4189004' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877708",NA,"Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","400333","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia vaginata","(Wawra) L.B.Sm.","E. J. Gouda",NA,NA,NA,"H. S. Irwin","32407","1971","02","17","Brazil","Bahia","Morro do Chapéu","Morro do Chapéu, ca. 7 km S of town of Morro do Chapéu","-41.1558","-11.5503",NA,NA,"1125","1125","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=632939' target='other'> <mi>dwc_moreinfo</mi></a>","NY00400333","NY00400333_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,"vaginata",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","3877713","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.",NA,NA,NA,NA,"M. Saldías Paz","4355","1996","07","03","Bolivia","Santa Cruz","Florida","Santa Rosa de Lima; Quebrada del Crestón, 5 km E de Sta. Rosa","-64.25","-17.87",NA,NA,"1470",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4189009' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877713",NA,"Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","50518","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","C. A. Gracie",NA,NA,NA,"S. A. Mori","24202","1995","09","23","French Guiana",NA,NA,"Iwokrama Rainforest Reserve.","-53.2","3.62",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=675225' target='other'> <mi>dwc_moreinfo</mi></a>","NY00050518","NY00050518_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","400336","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","E. J. Gouda",NA,NA,NA,"E. P. Heringer","17114","1978","07","18","Brazil","Bahia","Sao Felipe","Sao Filipe","-39.0892","-12.8472",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=675234' target='other'> <mi>dwc_moreinfo</mi></a>","NY00400336","NY00400336_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","822410","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","R. C. Tardivo",NA,NA,NA,"R. Reitz","8576","1959","03","13","Brazil","Santa Catarina","Rio do Sul","Alto Matador.","-49.563988","-27.247405",NA,NA,"800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=911609' target='other'> <mi>dwc_moreinfo</mi></a>","NY00822410","NY00822410_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","3877734","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.",NA,NA,NA,NA,"A. Fuentes C.","6219","2003","11","16","Bolivia","La Paz","Bautista Saavedra","Area Natural de Manejo Integrado Apolobamba, entre Carpa y entrada a Camata","-68.6842","-15.2164",NA,NA,"1290",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4189030' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877734",NA,"Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","400337","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","E. J. Gouda",NA,NA,NA,"R. M. Harley","26548","1988","12","01","Brazil","Bahia",NA,"Agua Quente. Pico das Almas. Vertente norte. Vale ao noroeste do Pico","-41.98","-13.5",NA,NA,"1400","1400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=675231' target='other'> <mi>dwc_moreinfo</mi></a>","NY00400337","NY00400337_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","860475","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia vaginata","(Wawra) L.B.Sm.","L. B. Smith",NA,NA,NA,"W. R. Anderson","36279","1972","02","19","Brazil","Minas Gerais","Santana do Riacho","Serra do Espinhaço, Serra do Cipó, limestone (marble) outcrop ca. 10 km S of Serra do Cipó, at Cardenal Mota. Marble being cut by a company called Marmores Brasil","-43.6247","-19.3373",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=962027' target='other'> <mi>dwc_moreinfo</mi></a>","NY00860475","NY00860475_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,"vaginata",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","3877705","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.",NA,NA,NA,NA,"J. A. Steyermark","88661","1961","01","21","Venezuela","Bolívar",NA,"Headwaters and upper part of Quebrada Caballape, W. of Hato de Nuria E. of Miamo. Altiplanicie de Nuria",NA,NA,NA,NA,"230","350","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4189001' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877705",NA,"Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","230334","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","P. L. Ibisch",NA,NA,NA,"M. H. Nee","48225","1998","02","01","Bolivia","Santa Cruz","Florida","Bottom of valley of Río Achira and steep slopes above highway from Santa Cruz to Samaipata, near cemetery near Achira.","-63.78","-18.17",NA,NA,"1300","1300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=675224' target='other'> <mi>dwc_moreinfo</mi></a>","NY00230334","NY00230334_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","400332","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia vaginata","(Wawra) L.B.Sm.","L. B. Smith",NA,NA,NA,"S. A. Mori","14356","1981","06","12","Brazil","Bahia","Palmeiras","Pai Inaçio, BR242, W of Lençois at km 232","-41.5589","-12.5292",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=632936' target='other'> <mi>dwc_moreinfo</mi></a>","NY00400332","NY00400332_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,"vaginata",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","822418","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","R. C. Tardivo",NA,NA,NA,"R. Reitz","5826","1953","12","26","Brazil","Santa Catarina","Brusque","Sabiá, Ribeirão do Ouro","-48.9172","-27.0983",NA,NA,"600","600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=911630' target='other'> <mi>dwc_moreinfo</mi></a>","NY00822418","NY00822418_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","822409","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","R. C. Tardivo",NA,NA,NA,"F. C. Hoehne","26688","1930","11","20","Brazil","Minas Gerais","Caldas","Cult. no Orchidario do Est. S. Paulo","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=911604' target='other'> <mi>dwc_moreinfo</mi></a>","NY00822409","NY00822409_01","Magnoliophyta","Poales","25710",NA,"auto","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","822414","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","R. C. Tardivo",NA,NA,NA,"J. E. Leite","126","1941",NA,NA,"Brazil","Rio Grande do Sul",NA,"Vicinity of Sao Leopoldo","-51.143791","-29.75136",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=911620' target='other'> <mi>dwc_moreinfo</mi></a>","NY00822414","NY00822414_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","822417","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","R. C. Tardivo",NA,NA,NA,"J. E. Leite","127","1941",NA,NA,"Brazil","Rio Grande do Sul",NA,"Vicinity of Sao Leopoldo","-51.143791","-29.75136",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=911629' target='other'> <mi>dwc_moreinfo</mi></a>","NY00822417","NY00822417_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","873275","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia surinamensis","(Mez) L.B.Sm.","L. B. Smith",NA,NA,NA,"H. S. Irwin","9301","1965","10","19","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 12 km N.W. of Alto Paraíso de Goiás (formerly Veadeiros).","-47.59528","-14.04001",NA,NA,"1200","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=954696' target='other'> <mi>dwc_moreinfo</mi></a>","NY00873275","NY00873275_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,"surinamensis",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","687040","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","M. das G. L. Wanderley",NA,NA,NA,"R. M. Harley","52508","1992","03","02","Brazil","Bahia","Abaíra","Mata da Pedra Grande.","-41.9","-13.23",NA,NA,"1500","1550","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=852407' target='other'> <mi>dwc_moreinfo</mi></a>","NY00687040","NY00687040_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","02171687","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.",NA,NA,NA,NA,"J. M. Pires","1514","1947","04","18","Brazil","Pará","Belém","I.A.N.","-48.4447503","-1.4380977",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2321766' target='other'> <mi>dwc_moreinfo</mi></a>","NY02171687","NY02171687_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","3877729","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.",NA,NA,NA,NA,"J. A. Steyermark","61565","1945","03","20","Venezuela","Anzoátegui",NA,"between Cerro San José, along headwaters of Quebrada La Tigra, and Cerro Peonía (Cerro Los Pajaritos)",NA,NA,NA,NA,"1500","1600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4189025' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877729",NA,"Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","3877728","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.",NA,NA,NA,NA,"H. S. Irwin","55176","1963","08","31","Suriname",NA,NA,"Wilhelmina Gebergte. Forested slopes 4 km s.w. of Juliana Top, 10 km north of Lucie Rivier.",NA,NA,NA,NA,"325",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4189024' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877728",NA,"Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","3877716","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.",NA,NA,NA,NA,"J. A. Steyermark","88615","1961","01","19","Venezuela","Bolívar",NA,"Cerro El Picacho and vicinity, E. of Hato de Nuria, E. of Miamo. Altiplanicie de Nuria",NA,NA,NA,NA,"450","620","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4189012' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877716",NA,"Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","3877719","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.",NA,NA,NA,NA,"J. A. Steyermark","62144","1945","04","17","Venezuela","Monagas",NA,"in coffee hacienda of Juan Bautista Simonpietri, on south side of Río Caripe, Caripe",NA,NA,NA,NA,"850",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4189015' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877719",NA,"Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","3877726","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.",NA,NA,NA,NA,"J. A. Steyermark","92029","1963","11","15","Venezuela","Federal",NA,"Cerro Naiguatá, laderas pendientes del lado del mar que miran hacia el Norte, arriba del pueblo de Naiguatá:Lomas de Las Delicias, entre Quebrada de Basenilla y Quebrada Guayoyo, 9-12 Km. Suroeste de Hacienda Cocuizal",NA,NA,NA,NA,"1500","1635","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4189022' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877726",NA,"Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","822415","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","R. C. Tardivo",NA,NA,NA,"R. Reitz","9924","1960","09","08","Brazil","Santa Catarina","Sao José","Serra da Boa Vista.","-48.6272","-27.6156",NA,NA,"800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=911624' target='other'> <mi>dwc_moreinfo</mi></a>","NY00822415","NY00822415_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
