"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","infraspecificEpithet","sex"
"416","2010-01-11 11:52:00-02","MO","MOBOT","3481967","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Gloria Calatayud","Calatayud Hermosa 4146","2007","5","25","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","Ronald Liesner (MO)","Cusco","La Convención","Distrito Echarate, Papelpata. Bosque seco intervenido.","-72.59055","-12.77805","925.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA
"417","2008-05-27 22:02:00-03","MO","MOBOT","455528","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Alwyn H. Gentry|Nestor Jaramillo","Gentry 57668","1987","5","26","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","M. Nee (NY)","Madre de Dios","Tambopata","Tambopata Nature Reserve; junction of Río La Torre and Río Tambopata. Swamp Trail Tree Plot","-69.28333","-12.83333","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","87-100",NA,NA
"418","2008-05-27 22:02:00-03","MO","MOBOT","609030","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 4997","1992","7","20","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","R.Liesner(MO)","Tumbes","Zarumilla","Distrito Matapalo. Entre P.C. El caucho y P.C. Campoverde. Bosque Nacional de Tumbes. Reserva de Biósfera del Noroeste.","-80.25916","-3.84138","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","163",NA,NA
"419","2008-05-27 22:02:00-03","MO","MOBOT","609037","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5024","1992","7","21","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","R.Liesner(MO)","Tumbes","Zarumilla","Distrito Matapalo. Entre P.C. El caucho y P.C. Campoverde. Bosque Nacional de Tumbes. Reserva de Biósfera del Noroeste.","-80.25916","-3.84138","720.00000000","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","164",NA,NA
"420","2008-05-27 22:02:00-03","MO","MOBOT","609044","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5031","1992","7","21","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","R.Liesner(MO)","Tumbes","Zarumilla","Distrito Matapalo. Entre P.C. El caucho y P.C. Campoverde. Bosque Nacional de Tumbes. Reserva de Biósfera del Noroeste.","-80.25916","-3.84138","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","164",NA,NA
"421","2008-05-27 22:02:00-03","MO","MOBOT","609051","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5053","1992","7","22","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","R.Liesner(MO)","Tumbes","Zarumilla","Distrito Matapalo. Entre P.C. El caucho y P.C. Campoverde. Bosque Nacional de Tumbes. Reserva de Biósfera del Noroeste.","-80.25916","-3.84138","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","165",NA,NA
"422","2018-10-16 07:49:00-03","MO","MOBOT","740513","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","M. Alexiades|R. Valega|R. Ellis","Alexiades 406","1989","3","8","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","J. Kallunki (NY)","Madre de Dios","Tambopata","Comunidad Nativa Infierno. Hermosa Chica. Study Plot 1.","-69.2833333","-12.8333333","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","61",NA,NA
"423","2008-05-27 22:02:00-03","MO","MOBOT","740521","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","M. Alexiades","Alexiades 689","1989","5","5","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","J. Kallunki (NY)","Madre de Dios","Tambopata","Comunidad Nativa de Infierno. Hermosa Chica. Study plot 1.","-69.28333","-12.83333","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","80",NA,NA
"424","2008-05-27 22:02:00-03","MO","MOBOT","740605","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Israel G. Vargas C.|et al.","Vargas Caballero 1115","1991","11","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","I.G. Vargas","Santa Cruz","Ichilo","Parque Nacional Amboró, Río Yapojé y Saguayo, 8 km SW de la Localidad El Carmen. Bosque alto, primario no alterado. Terraza antigua 30 m W del Río Saguayo. Alrededores de la parcela permanente de estudio.","-63.73333","-17.55138","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","121",NA,NA
"425","2008-05-27 22:02:00-03","MO","MOBOT","740682","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Alwyn H. Gentry|Nestor Jaramillo","Gentry 57536","1987","5","24","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms",NA,"Madre de Dios","Tambopata","Tambopata Nature Reserve; junction of Río La Torre and Río Tambopata, Swamp Trail. Tree Plot","-69.28333","-12.83333","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","87-96",NA,NA
"426","2008-05-27 22:02:00-03","MO","MOBOT","740710","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Alwyn H. Gentry|Robin B. Foster","Gentry 75317","1991","10","27","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms",NA,"Santa Cruz",NA,"Curuyuqui, trail along Río Parapetí ca. 8 km SW of airstrip.","-62.33333","-18.83333","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","775",NA,NA
"427","2008-05-27 22:02:00-03","MO","MOBOT","740745","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5179","1992","10","27","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","R.Liesner(MO)","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138","720.00000000","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","170",NA,NA
"428","2008-05-27 22:02:00-03","MO","MOBOT","740746","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Alwyn H. Gentry","Gentry 71086","1990","6","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms",NA,"La Paz",NA,"Chaquimayo, 17 km NW of Apolo near Río Machariapo, seasonally dry forest. Transect 3.","-68.46666","-14.56666","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","372",NA,NA
"429","2008-05-27 22:02:00-03","MO","MOBOT","740752","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5187","1992","10","27","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","R.Liesner(MO)","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138","720.00000000","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","170",NA,NA
"430","2008-05-27 22:02:00-03","MO","MOBOT","740759","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5190","1992","10","27","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","R.Liesner(MO)","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","170",NA,NA
"431","2008-05-27 22:02:00-03","MO","MOBOT","740766","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5206","1992","10","27","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","R.Liesner(MO)","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138","720.00000000","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","170",NA,NA
"432","2008-05-27 22:02:00-03","MO","MOBOT","740771","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 4731","1992","7","8","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms",NA,"Tumbes","Zarumilla","Distrito Matapalo. Entre P.C. El caucho y P.C. Campoverde. Bosque Nacional de Tumbes. Reserva de Biósfera del Noroeste.","-80.25916","-3.84138","720.00000000","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","153",NA,NA
"433","2008-05-27 22:02:00-03","MO","MOBOT","740774","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5207","1992","10","27","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","R.Liesner(MO)","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138","720.00000000","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","170",NA,NA
"434","2008-05-27 22:02:00-03","MO","MOBOT","740779","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 4763","1992","7","10","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms",NA,"Tumbes","Zarumilla","Distrito Matapalo. Entre P.C. El caucho y P.C. Campoverde. Bosque Nacional de Tumbes. Reserva de Biósfera del Noroeste.","-80.25916","-3.84138","720.00000000","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","155",NA,NA
"435","2008-05-27 22:02:00-03","MO","MOBOT","740781","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5226","1992","10","27","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","R.Liesner(MO)","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138","720.00000000","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","170",NA,NA
"436","2008-05-27 22:02:00-03","MO","MOBOT","740786","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 4783","1992","7","10","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms",NA,"Tumbes","Zarumilla","Distrito Matapalo. Entre P.C. El caucho y P.C. Campoverde. Bosque Nacional de Tumbes. Reserva de Biósfera del Noroeste.","-80.25916","-3.84138","720.00000000","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","155",NA,NA
"437","2008-05-27 22:02:00-03","MO","MOBOT","740793","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 4784","1992","7","10","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms",NA,"Tumbes","Zarumilla","Distrito Matapalo. Entre P.C. El caucho y P.C. Campoverde. Bosque Nacional de Tumbes. Reserva de Biósfera del Noroeste.","-80.25916","-3.84138","720.00000000","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","155",NA,NA
"438","2008-05-27 22:02:00-03","MO","MOBOT","740795","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5322","1992","10","29","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","R.Liesner(MO)","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","172",NA,NA
"439","2008-05-27 22:02:00-03","MO","MOBOT","740800","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 4828","1992","7","10","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms",NA,"Tumbes","Zarumilla","Distrito Matapalo. Entre P.C. El caucho y P.C. Campoverde. Bosque Nacional de Tumbes. Reserva de Biósfera del Noroeste.","-80.25916","-3.84138","720.00000000","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","155",NA,NA
"440","2008-05-27 22:02:00-03","MO","MOBOT","740802","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5433","1992","10","31","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","R.Liesner(MO)","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","174",NA,NA
"441","2008-05-27 22:02:00-03","MO","MOBOT","740809","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5473","1992","10","31","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","R.Liesner(MO)","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","174",NA,NA
"442","2008-05-27 22:02:00-03","MO","MOBOT","740814","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5067","1992","7","22","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms",NA,"Tumbes","Zarumilla","Distrito Matapalo. Entre P.C. El caucho y P.C. Campoverde. Bosque Nacional de Tumbes. Reserva de Biósfera del Noroeste.","-80.25916","-3.84138","720.00000000","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","165",NA,NA
"443","2008-05-27 22:02:00-03","MO","MOBOT","740816","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5479","1992","11","2","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","R.Liesner(MO)","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","176",NA,NA
"444","2013-03-08 14:51:00-03","MO","MOBOT","740822","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|H. Horna|Antonio Peña","Díaz Santibáñez 5086","1992","7","24","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","C. Diaz (MO)","Tumbes","Zarumilla","Distrito Matapalo. Entre P.C. El caucho y P.C. Campoverde. Bosque Nacional de Tumbes. Reserva de Biósfera del Noroeste. Parcela 2 mt. x 500 m. paralela a la parcela V.","-80.2591667","-3.8413889","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","167",NA,NA
"445","2008-05-27 22:02:00-03","MO","MOBOT","740823","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5481","1992","11","2","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","R.Liesner(MO)","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","176",NA,NA
"446","2008-05-27 22:02:00-03","MO","MOBOT","740837","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5523","1992","11","2","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","R.Liesner(MO)","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138","720.00000000","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","176",NA,NA
"447","2008-05-27 22:02:00-03","MO","MOBOT","740838","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Alwyn H. Gentry|Bonifacio Mostacedo C.|Marielos Peña","Gentry 73811","1991","5","14","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms",NA,"Santa Cruz",NA,"Perseverancia, NW of Santa Cruz on Río NEgro, forest before coffee plantation ca. 2 km from camp. Transect 2.","-62.61666","-14.63333","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","613",NA,NA
"448","2008-05-27 22:02:00-03","MO","MOBOT","740844","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5544","1992","11","2","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","R.Liesner(MO)","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","176",NA,NA
"449","2008-05-27 22:02:00-03","MO","MOBOT","740849","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5552","1992","11","3","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","R.Liesner(MO)","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","177",NA,NA
"450","2008-05-27 22:02:00-03","MO","MOBOT","740856","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5595","1992","11","4","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","R.Liesner(MO)","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","178",NA,NA
"451","2014-11-11 13:18:00-02","MO","MOBOT","740862","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|H. Horna|A. Díaz|Antonio Peña","Díaz Santibáñez 5612","1992","11","5","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","R.Liesner(MO)","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.2591667","-3.8413889","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","179",NA,NA
"452","2008-05-27 22:02:00-03","MO","MOBOT","740869","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5696","1992","11","6","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","R.Liesner(MO)","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","180",NA,NA
"453","2008-05-27 22:02:00-03","MO","MOBOT","740872","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Alwyn H. Gentry|Marielos Peña|Bonifacio Mostacedo C.","Gentry 73910","1991","5","16","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms",NA,"Santa Cruz",NA,"Quiapaca, 10 km N of Santiago, valley of Río Tucuvaca dry forest. Transect 2.","-59.5","-18.33333","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","620",NA,NA
"454","2008-05-27 22:02:00-03","MO","MOBOT","740877","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5697","1992","11","6","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","R.Liesner(MO)","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","180",NA,NA
"455","2008-05-27 22:02:00-03","MO","MOBOT","740884","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5748","1992","11","6","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","R.Liesner(MO)","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","180",NA,NA
"456","2008-05-27 22:02:00-03","MO","MOBOT","740892","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5752","1992","11","6","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","R.Liesner(MO)","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","180",NA,NA
"457","2008-05-27 22:02:00-03","MO","MOBOT","740909","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5865","1992","11","9","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","R.Liesner(MO)","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","182",NA,NA
"458","2008-05-27 22:02:00-03","MO","MOBOT","740912","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Alwyn H. Gentry","Gentry 43274","1983","8","1","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","A. Gentry (MO)","Madre de Dios","Manu","Cocha Cashu Biological Station. Manu National Park. Tropical moist forest on alluvial flood plain.","-71.36666","-11.86666","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","83-213",NA,NA
"459","2008-05-27 22:02:00-03","MO","MOBOT","740934","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5911","1992","11","9","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","R.Liesner(MO)","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","182",NA,NA
"460","2008-05-27 22:02:00-03","MO","MOBOT","740942","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5930","1992","11","10","South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","R.Liesner(MO)","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138","720.00000000","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","183",NA,NA
