"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"429","2017-07-21 08:37:00-03","MO","MOBOT","3106702","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","R. Goldenberg","Abel Monteagudo|Antonio Peña|Rolando Francis|J.L. Mateo|A. Utani","Monteagudo Mendoza 8719","2005","6","12","South America","Peru","Pasco","Oxapampa","Dist. Palcazu. Parque Nacional Yanachaga-Chemillén. Parcela Permanente 1 ha. Cerro Paujil-Ozuz. Proyecto Dinámica de bosques montanos en la selva central. Bosque primario muy húmedo tropical.","-75.16666","-10.16666","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"430","2017-07-20 15:53:00-03","MO","MOBOT","3107415","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","R. Goldenberg","Abel Monteagudo|Antonio Peña|Rolando Francis|J.L. Mateo|A. Utani","Monteagudo Mendoza 8648","2005","6","12","South America","Peru","Pasco","Oxapampa","Dist. Palcazu. Parque Nacional Yanachaga-Chemillén. Parcela Permanente 1 ha. Cerro Paujil-Ozuz. Proyecto Dinámica de bosques montanos en la selva central. Bosque primario muy húmedo tropical.","-75.16666","-10.16666","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"431","2017-07-21 08:28:00-03","MO","MOBOT","3107440","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","R. Goldenberg","Abel Monteagudo|Antonio Peña|Rolando Francis|J.L. Mateo|A. Utani","Monteagudo Mendoza 8671","2005","6","12","South America","Peru","Pasco","Oxapampa","Dist. Palcazu. Parque Nacional Yanachaga-Chemillén. Parcela Permanente 1 ha. Cerro Paujil-Ozuz. Proyecto Dinámica de bosques montanos en la selva central. Bosque primario muy húmedo tropical.","-75.16666","-10.16666","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"432","2017-07-21 08:33:00-03","MO","MOBOT","3107446","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","R. Goldenberg","Abel Monteagudo|Antonio Peña|Rolando Francis|J.L. Mateo|A. Utani","Monteagudo Mendoza 8676","2005","6","12","South America","Peru","Pasco","Oxapampa","Dist. Palcazu. Parque Nacional Yanachaga-Chemillén. Parcela Permanente 1 ha. Cerro Paujil-Ozuz. Proyecto Dinámica de bosques montanos en la selva central. Bosque primario muy húmedo tropical.","-75.16666","-10.16666","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"433","2017-07-20 15:59:00-03","MO","MOBOT","3107489","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","R. Goldenberg","Abel Monteagudo|Antonio Peña|Rolando Francis|J.L. Mateo|A. Utani","Monteagudo Mendoza 8721","2005","6","12","South America","Peru","Pasco","Oxapampa","Dist. Palcazu. Parque Nacional Yanachaga-Chemillén. Parcela Permanente 1 ha. Cerro Paujil-Ozuz. Proyecto Dinámica de bosques montanos en la selva central. Bosque primario muy húmedo tropical.","-75.16666","-10.16666","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"434","2017-07-21 08:31:00-03","MO","MOBOT","3107495","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","R. Goldenberg","Abel Monteagudo|Antonio Peña|Rolando Francis|J.L. Mateo|A. Utani","Monteagudo Mendoza 8727","2005","6","14","South America","Peru","Pasco","Oxapampa","Dist. Palcazu. Parque Nacional Yanachaga-Chemillén. Parcela Permanente 1 ha. Cerro Paujil-Ozuz. Proyecto Dinámica de bosques montanos en la selva central. Bosque primario muy húmedo tropical.","-75.16666","-10.16666","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"435","2017-07-21 08:25:00-03","MO","MOBOT","3107497","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","R. Goldenberg","Abel Monteagudo|Antonio Peña|Rolando Francis|J.L. Mateo|A. Utani","Monteagudo Mendoza 8729","2005","6","14","South America","Peru","Pasco","Oxapampa","Dist. Palcazu. Parque Nacional Yanachaga-Chemillén. Parcela Permanente 1 ha. Cerro Paujil-Ozuz. Proyecto Dinámica de bosques montanos en la selva central. Bosque primario muy húmedo tropical.","-75.16666","-10.16666","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"436","2017-07-21 08:26:00-03","MO","MOBOT","3107507","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","R. Goldenberg","Abel Monteagudo|Antonio Peña|Rolando Francis|J.L. Mateo|A. Utani","Monteagudo Mendoza 8738","2005","6","14","South America","Peru","Pasco","Oxapampa","Dist. Palcazu. Parque Nacional Yanachaga-Chemillén. Parcela Permanente 1 ha. Cerro Paujil-Ozuz. Proyecto Dinámica de bosques montanos en la selva central. Bosque primario muy húmedo tropical.","-75.16666","-10.16666","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"437","2017-07-21 08:32:00-03","MO","MOBOT","3107528","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","R. Goldenberg","Abel Monteagudo|Antonio Peña|Rolando Francis|J.L. Mateo|A. Utani","Monteagudo Mendoza 8757","2005","6","14","South America","Peru","Pasco","Oxapampa","Dist. Palcazu. Parque Nacional Yanachaga-Chemillén. Parcela Permanente 1 ha. Cerro Paujil-Ozuz. Proyecto Dinámica de bosques montanos en la selva central. Bosque primario muy húmedo tropical.","-75.16666","-10.16666","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"438","2017-07-21 08:36:00-03","MO","MOBOT","3107567","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","R. Goldenberg","Abel Monteagudo|Antonio Peña|Rolando Francis|J.L. Mateo|A. Utani","Monteagudo Mendoza 8792","2005","6","14","South America","Peru","Pasco","Oxapampa","Dist. Palcazu. Parque Nacional Yanachaga-Chemillén. Parcela Permanente 1 ha. Cerro Paujil-Ozuz. Proyecto Dinámica de bosques montanos en la selva central. Bosque primario muy húmedo tropical.","-75.16666","-10.16666","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"439","2017-07-21 08:34:00-03","MO","MOBOT","3107611","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","R. Goldenberg","Abel Monteagudo|Antonio Peña|Rolando Francis|J.L. Mateo|A. Utani","Monteagudo Mendoza 8831","2005","6","16","South America","Peru","Pasco","Oxapampa","Dist. Palcazu. Parque Nacional Yanachaga-Chemillén. Parcela Permanente 1 ha. Cerro Paujil-Ozuz. Proyecto Dinámica de bosques montanos en la selva central. Bosque primario muy húmedo tropical.","-75.16666","-10.16666","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"440","2017-07-20 16:01:00-03","MO","MOBOT","3107736","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","R. Goldenberg","Abel Monteagudo|Antonio Peña|Rolando Francis|J.L. Mateo|A. Utani","Monteagudo Mendoza 8950","2005","6","18","South America","Peru","Pasco","Oxapampa","Dist. Palcazu. Parque Nacional Yanachaga-Chemillén. Parcela Permanente 1 ha. Cerro Paujil-Ozuz. Proyecto Dinámica de bosques montanos en la selva central. Bosque primario muy húmedo tropical.","-75.16666","-10.16666","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"441","2008-05-27 22:02:00-03","MO","MOBOT","3203057","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Foster's 1958 catalog notes file","Henry H. Rusby","Rusby 2253",NA,NA,NA,"South America","Bolivia",NA,NA,"Mapiri",NA,NA,"762.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2011-03-16 09:08:00-03","MO","MOBOT","3235565","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","P. Franco & G. Lozano","Pilar Franco|J. Orlando Rangel|Antoine M. Cleef|Sonia Salamanca","Franco Rosselli 1053","1983",NA,NA,"South America","Colombia","Chocó","Novita","Vereda Curundó, margen izquierda del río Ingará.","-76.45","4.95","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2009-11-09 21:31:00-02","MO","MOBOT","3244104","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","J. Wurdack","Julian A. Steyermark|Bruce K. Holst|Bruno J. Manara","Steyermark 131579","1985","9","7","South America","Venezuela","Amazonas",NA,"Depto. Atures: on summit Tobogán de la Selva, Río Coromoto, 35 km. SE of Puerto Ayacucho, among igneous exposures.","-67.55","5.45","200.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-04-16 11:07:00-03","MO","MOBOT","3244207","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Alfredo Chaviel","Chaviel 304","1992","2",NA,"South America","Venezuela","Amazonas","Atabapo","Sabana Graminosa arbustiva en altiplanicie (Cerro Parú).","-65.5166667","4.5666667","590.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"445","2017-05-24 14:45:00-03","MO","MOBOT","3244276","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Basil Stergios|Gerardo Aymard|Nidia Cuello","Stergios 11462","1988","1","10","South America","Venezuela","Amazonas",NA,"Dpto. Atabapo. 15 Km aprox. al S-E de San Fernando de Atabapo. Bosques muy Húmedos de tierra firme en el Sector El Pozo en zona experimental de la CVG-Proyecto Caucho.","-67.6666667","3.9166667","110.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"446","2017-05-24 14:34:00-03","MO","MOBOT","3244309","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","P. Berry","Basil Stergios","Stergios 11026","1987","5","13","South America","Venezuela","Bolívar",NA,"Selvas húmedas baja de rebalse del Medio Rio Chiguao, a la altura de Sabaneta.","-63.1333333","6.5333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"447","2008-05-27 22:02:00-03","MO","MOBOT","3247391","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","J.J. Wurdack","D. Philcox","Philcox 4629","1968","3","29","South America","Brazil",NA,NA,"State of Mato Grosso, Expedition Base Camp. Km. 268, Xavantina-Cachimbo road. Dry forest.","-51.76666","-12.81666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2009-10-19 19:59:00-02","MO","MOBOT","3247413","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","J.J. Wurdack","William R. Anderson|Gordon McPherson","Anderson 12282","1978","3","26","South America","Brazil","Rondônia",NA,"Forest on terra firme along Rio dos Pacaás Novos, just above and below the first cachoeira.","-64.24777","-10.75527","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2008-05-27 22:02:00-03","MO","MOBOT","3247455","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","J. Wurdack","Ghillean T. Prance","Prance 20081","1973","12","7","South America","Brazil","Roraima",NA,"Auaris Mission, Rio Auaris. Forest on terra firme.",NA,NA,"792.48000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2012-08-18 05:19:00-03","MO","MOBOT","3247462","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","J.J. Wurdack","Bassett Maguire|João Murça Pires|Celia K. Maguire|Nilo T. Silva","Maguire 56013","1963","8","5","South America","Brazil","Rondônia",NA,"Estados Pará, Goiás, Mato Grosso. In varzea, vic. Rodobras Station Km 92, Belem-Brasilia Highway.",NA,NA,"40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2008-05-27 22:02:00-03","MO","MOBOT","3247489","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"J.S. de la Cruz","de la Cruz 4212","1923","7","11","South America","Guyana",NA,NA,"Kamakusa, Upper Mazaruni River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2008-05-27 22:02:00-03","MO","MOBOT","3247504","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"J.S. de la Cruz","de la Cruz 4553","1927","7",NA,"South America","Guyana",NA,NA,"Pomeroon District: Moruka River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2008-05-27 22:02:00-03","MO","MOBOT","3247519","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"J.S. de la Cruz","de la Cruz 4385","1923","10","23","South America","Guyana",NA,NA,"Kaieteur Falls, Potaro River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2008-05-27 22:02:00-03","MO","MOBOT","3247561","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","H.A. Gleason","Albert C. Smith","Smith 2679","1937","12","15","South America","Guyana","Essequibo",NA,"Basin of Essequibo River, near mouth of Onoro Creek; dense forest. On high land.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2011-01-27 11:26:00-02","MO","MOBOT","3247686","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","J.J. Wurdack","Ghillean T. Prance|Nilo T. Silva","Prance 59279","1964","10","4","South America","Brazil",NA,NA,"Serra do Roncador, Mato Grosso. Vicinity of Garapu. Dry forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2014-01-11 21:18:00-02","MO","MOBOT","3247595","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Renner, S.S.","Cynthia A. Sothers|E. da C. Pereira","Sothers 327","1995","2","14","South America","Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.","-59.96666","-2.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2008-05-27 22:02:00-03","MO","MOBOT","3247713","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","J.J. Wurdack","W. Wayt Thomas","Thomas 3193","1984","4","26","South America","Venezuela","Amazonas",NA,"Dpto. Río Negro. Along Río Marawinuma, 2-6 km E of Base Camp. Between base camp and Puerto Chimo camp.","-66.13333","0.83333","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2009-07-17 14:29:00-03","MO","MOBOT","3247728","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Aníbal Castillo","Anibal Castillo","Castillo 6898","1999","10","17","South America","Venezuela","Amazonas",NA,"Río Sipapo, bordeando hacia Cerro Pelota, margen izquierdo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2011-03-01 12:08:00-03","MO","MOBOT","3247743","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","J.J. Wurdack","B. Hoffman|L. Roberts","Hoffman 2558","1992","9","12","South America","Guyana",NA,NA,"Region: Pomeroon-Supenaam. Akawini River, 1.5-2.5 km SW of Waikinipu Cr. mouth from village. White sand ridge forest along trail to Wariwaru Cr.","-58.76666","7.31666","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2020-04-07 13:24:00-03","MO","MOBOT","3247753","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Gerold Stahel","Stahel 223","1944","8",NA,"South America","Suriname",NA,NA,"Zanderij.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"461","2008-05-27 22:02:00-03","MO","MOBOT","3247769","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","G.J.H. Amshoff","Gerold Stahel","Stahel 336","1945",NA,NA,"South America","Suriname",NA,NA,"Powakka.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2011-08-15 12:35:00-03","MO","MOBOT","3247816","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","J.J. Wurdack","James A. Ratter|J. Bertoldo|R.A. de Castro|R. Reis dos Santos|R. Souza","Ratter 871","1968",NA,NA,"South America","Brazil",NA,NA,"C. 50 km. N. of the Base Camp of the Expedition on the Xavantina-São Felix road (Base Camp). Growing in dense dry forest.","-51.8666667","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"463","2008-05-27 22:02:00-03","MO","MOBOT","3247912","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","J.J. Wurdack","James A. Ratter","Ratter 1438","1968",NA,NA,"South America","Brazil",NA,NA,"C. 4 km. N of the Base Camp of the Expediton (Base Camp) km. N. of Xavantina. Growing in dense dry forest.","-51.86666","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2008-05-27 22:02:00-03","MO","MOBOT","3247929","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"J.S. de la Cruz","de la Cruz 2452","1922","10","12","South America","Guyana",NA,NA,"Vicinity of Wismar, on the Demerara River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2014-01-28 11:28:00-02","MO","MOBOT","3248088","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Gerardo Aymard|Silvino Elcoro|Juan Lal","Aymard C. 8622","1990","4","1","South America","Venezuela","Bolívar",NA,"Municipio Autónomo Sucre. Bajo Rio Caura. Bosques Húmedos medios en lomerios. Con predominio de Lecythis corrugata, Brosimum spp., Protium spp. y Astrocaryum mumbaca 18 km al SW de Maripa.","-65.2166667","7.2833333","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"466","2008-05-27 22:02:00-03","MO","MOBOT","3248139","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Camaripano, B. & Castillo, A.","Castillo","Castillo 8305","2001","2","19","South America","Venezuela","Amazonas",NA,"Río Sipapo, cerca de Cerro Pelota.","-67.71527","4.885","242.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2010-10-16 15:18:00-03","MO","MOBOT","3248250","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Basil Stergios|Gerardo Aymard|Nidia Cuello","Stergios 11556","1988","1","10","South America","Venezuela","Amazonas",NA,"Dpto. Atabapo. 15 Km aprox. al S-E de San Fernando de Atabapo. Bosques muy Húmedos de tierra firme en el Sector El Pozo en zona experimental de la CVG-Proyecto Caucho.","-67.66666","3.91666","110.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2008-05-27 22:02:00-03","MO","MOBOT","3248268","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Camaripano, B. & Castillo, A.","Castillo","Castillo 7882","2001","2","18","South America","Venezuela","Amazonas",NA,"Río Sipapo, entre Caño Veneno y Pendare, margen derecha.","-67.73083","4.90805","265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2015-04-12 20:43:00-03","MO","MOBOT","3248291","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","N. Ruiz","P. Palacios|Pilar Franco|J. Orlando Rangel|J. Betancur","Palacios 2594","1992","8","24","South America","Colombia","Caquetá",NA,"Sierra de Chiribiquete. Bosque más cercano a la Cueva de las Pinturas.","-72.66666","1.08333","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2019-07-02 04:35:00-03","MO","MOBOT","3248468","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","J.J. Wurdack","Pedro Acevedo-Rodríguez|J. Santos Lima|José Guedes","Acevedo-Rodríguez 8214","1996","8","10","South America","Brazil","Amazonas",NA,"Along Deminí River (a tributary of Aracá River). Boat stationed. Igapó forest along white water river (actually a mixture of black water with sediments). Collected up to 10 km N from boat.","-62.76666","0.30138","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2010-10-08 17:52:00-03","MO","MOBOT","3248477","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","T. Hollowell","P. Mutchnick|S. Tiwari","Mutchnick 1384","1995","5","29","South America","Guyana",NA,NA,"Region: Potaro-Siparuni. Northern Pakaraima Mts. Kato; 2 km W of village. Mixed secondary forest.","-59.8","4.65","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2009-07-17 14:29:00-03","MO","MOBOT","3248556","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Aníbal Castillo","Anibal Castillo","Castillo 4442","1997","1","28","South America","Venezuela","Amazonas",NA,"Río Sipapo. Municipio Autana.","-67.56666","4.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
