"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","continentOcean","preparationType","previousCatalogNumber","phylum","order","identifiedBy","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","dayIdentified","class","fieldNumber","individualCount","sex"
"1745","2008-05-27 22:02:00-03","MO","MOBOT","3127962","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"Howard S. Irwin","Irwin 17197","1966","6","15","Brazil",NA,NA,"Gallery forest, ca. 75km S. of Xavantia Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"J.Steyermark.",NA,"500.00000000",NA,"americana",NA,NA,NA,NA,NA,NA,NA,NA
"1746","2014-07-25 06:20:00-03","MO","MOBOT","3127987","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"Eduardo Lleras|William C. Steward|J.C. Ongley|Dionizio F. Coêlho|José F. Ramos|José F. Lima","Lleras 16668","1973",NA,NA,"Brazil","Amazonas",NA,"Lago de Tefe, Manua; flooded lakeshore",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"JH. Kirkbride",NA,NA,NA,"americana",NA,NA,NA,NA,NA,NA,NA,NA
"1747","2008-05-27 22:02:00-03","MO","MOBOT","514113","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"Elsa M. Zardini","Zardini 6806","1988","8","27","Paraguay","Cordillera",NA,"camino entre Emboscada, Arroyos y Esteros. Río Piribebuy. In marginal forest.","-57.25","-25.08333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"L. Perez de Molas (PY)",NA,NA,NA,"americana",NA,NA,NA,NA,NA,"88-80","3",NA
"1748","2008-05-27 22:02:00-03","MO","MOBOT","536549","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"Ronald L. Liesner|Bruce K. Holst","Liesner 20614","1986","5","5","Venezuela","Bolívar",NA,"Piar, Río Acanán at the Ibana-merü rapids. 3 or 4 km SW of SW corner of Amaruay-tepui. Patches of gallery forest, surrounding savanna and river edge. Alt. 480 m. 5º54'N, 62º16'W.","-62.26666","5.9",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Julian A. Steyermark",NA,"480.00000000",NA,"americana",NA,NA,NA,NA,NA,"86-17","2",NA
"1749","2008-05-27 22:02:00-03","MO","MOBOT","537038","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"Ronald L. Liesner|Vicki A. Funk","Liesner 16531","1984","3","10","Venezuela","Amazonas",NA,"Río Negro. Along Río Mawarinuma. 0 to .5 km east of Cerro de La Neblina Base Camp. Elev. 140 m. 0º50'N, 66º10'W.","-66.16666","0.83333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Julian A. Steyermark",NA,"140.00000000",NA,"americana",NA,NA,NA,NA,NA,"84-50","5",NA
"1750","2008-05-27 22:02:00-03","MO","MOBOT","518852","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"Elsa M. Zardini","Zardini 8108","1988","12","1","Paraguay","Paraguarí",NA,"Cerro Palacios. On forest.","-57.16666","-25.41666",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"L. Perez de Molas (PY)",NA,"250.00000000",NA,"americana",NA,NA,NA,NA,NA,"88-114","3",NA
"1751","2008-08-07 03:32:00-03","MO","MOBOT","3127830","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"Mónica Moraes","Moraes R. 1273","1990","3","6","Bolivia","Beni","Yacuma","Espiritu, alrededores de Lucumos, palmas de Copernicia alba","-66.4","-14.13333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"M. Moraes",NA,"189.00000000",NA,"americana",NA,NA,NA,NA,NA,NA,NA,NA
"1752","2010-11-23 21:46:00-02","MO","MOBOT","3126114","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Marion J. Jansen-Jacobs|Ben J.H. ter Welle|H.J.M. Sipman|V. James","Jansen-Jacobs 2642","1992",NA,NA,"Guyana","Rupununi",NA,"Kusad Mts; Bush-island on base of slope.","-59.83333","2.75",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"MJ. Jansen-Jacobs",NA,"150.00000000","250.00000000","caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1753","2008-05-27 22:02:00-03","MO","MOBOT","1437857","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Stephan G. Beck","Beck 2675",NA,NA,NA,"Bolivia","Beni","Marbán","San Rafael","-64.46666","-15.11666",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"fide T. J. Killeen",NA,"220.00000000",NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1754","2014-11-02 18:39:00-02","MO","MOBOT","3125476","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Michael J.G. Hopkins|K.F. Rodrigues|E.L. Sette Silva|R. Pereira de Lima|José Guedes|B. Lowry","Hopkins 577","1986",NA,NA,"Brazil","Roraima",NA,"T.F. Ilha de Maraca, Alto Alegre; SEMA Estacao. Open savanna close to Estacao;","-61.33333","3.36666",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"B.Boom",NA,NA,NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1755","2013-10-05 06:33:00-03","MO","MOBOT","1826502","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Gerrit Davidse|Ángel C. González","Davidse 12656","1977","5","5","Venezuela","Apure",NA,"Distrito Pedro Camejo; 2.5 km upstream from the mouth of the Río Capanaparo at its junction with the Río Orinoco directly west of Isla la Urbana.","-67.05","7.16666",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"J.A. Steyermark",NA,"30.00000000",NA,"caruto",NA,NA,NA,NA,NA,"1265",NA,NA
"1756","2013-10-05 06:33:00-03","MO","MOBOT","1827017","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Gerrit Davidse|Ángel C. González","Davidse 12912","1977","5","8","Venezuela","Apure",NA,"Distrito Pedro Camejo; 11 km directly (in a straight line) east of Paso de San Pablo and ca. 2 km ENE of Fundo Picachón along the banks of the Río Capanaparo.","-67.65","7.03333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"J.A. Steyermark",NA,"45.00000000",NA,"caruto",NA,NA,NA,NA,NA,"1268",NA,NA
"1757","2013-10-05 06:33:00-03","MO","MOBOT","1844150","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Gerrit Davidse|Ángel C. González|R.A. León","Davidse 18401","1980","6","21","Venezuela","Zulia",NA,"Distrito Perijá; between the ríos Yasa and Tucuco along the Machiques and Los Angeles de Tucuco road.","-72.66666","9.83333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"J.A. Steyermark",NA,"30.00000000","50.00000000","caruto",NA,NA,NA,NA,NA,"1407",NA,NA
"1758","2019-10-01 06:18:00-03","MO","MOBOT","1846870","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Gerrit Davidse|Ángel C. González","Davidse 19710","1981","11","27","Venezuela","Anzoátegui","Libertad","Road from El Vigia to Buenos Aires, 8-15 airline km ENE of Bergantán.","-64.2166667","10.0166667",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"J.A. Steyermark",NA,"500.00000000","1200.00000000","caruto",NA,NA,NA,NA,NA,"1436","1",NA
"1759","2013-10-05 06:34:00-03","MO","MOBOT","1849969","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Gerrit Davidse|Ángel C. González","Davidse 14814","1978","3","4","Venezuela","Apure",NA,"Distrito Muñoz, Caño Guaritico, Hato Matadero, 5 km W of the Bruzual-San Fernando Highway. Gallery forest grading into deciduous savanna, forest and open grassland.","-69.28333","7.75",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"J.A. Steyermark",NA,"70.00000000",NA,"caruto",NA,NA,NA,NA,NA,"1307",NA,NA
"1760","2014-04-24 11:04:00-03","MO","MOBOT","1944451","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Ronald L. Liesner|Ángel C. González","Liesner 5556","1978","7","24","Venezuela","Bolívar","Piar","Junction of Río Paragua and Caroni. San Pedro de las Dos Bocas, W bank of river.","-62.9833333","6.9833333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"J. Steyermark (MO)",NA,"200.00000000",NA,"caruto",NA,NA,NA,NA,NA,"484","1",NA
"1761","2013-10-05 06:35:00-03","MO","MOBOT","1944977","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Ronald L. Liesner|Ángel C. González","Liesner 5621","1978","7","25","Venezuela","Bolívar",NA,"2 to 8 km E of La Paragua S of Río Paragua, forest and savannah.","-63.25","6.83333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"J. Steyermark (MO)",NA,"200.00000000",NA,"caruto",NA,NA,NA,NA,NA,"487",NA,NA
"1762","2020-07-25 10:55:00-03","MO","MOBOT","2516300","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Émile Hassler","Hassler 12403","1903","12",NA,"Paraguay","Central",NA,"región del Lago Ypacaraí",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"caruto",NA,NA,NA,NA,NA,NA,"1",NA
"1763","2008-05-27 22:02:00-03","MO","MOBOT","3124327","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Ghillean T. Prance","Prance 9558","1969","2","1","Brazil","Roraima",NA,"85km north of Boa Vista, Fazenda Uniao. Primary forest.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"J.A. Steyermark",NA,NA,NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1764","2009-12-06 16:27:00-02","MO","MOBOT","3124753","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"A.H.G. Alston","Alston 5962","1939",NA,NA,"Venezuela","Carabobo",NA,"Chirgua; Wild near entrance to Danish Colony",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"700.00000000",NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1765","2009-12-13 15:52:00-02","MO","MOBOT","3124933","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Francisco J. Ortega","Ortega 691","1979",NA,NA,"Venezuela","Portuguesa",NA,"Pozo Blanco; Estacion lluviosa",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"190.00000000",NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1766","2008-05-27 22:02:00-03","MO","MOBOT","3125115","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"J. de Bruijn","Bruijn 1306","1966",NA,NA,"Venezuela","Zulia",NA,"35km N of Santa Barbara-San Carlos del Zulia; shore-forest near Ensenada Congo near the lake of Maracaibo.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Steyermark",NA,NA,NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1767","2009-09-09 14:40:00-03","MO","MOBOT","3125243","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Julian A. Steyermark|Gerrit Davidse|Alexander Stoddart","Steyermark 123152","1980",NA,NA,"Venezuela","Zulia",NA,"Dtto Mara; forested hills; near experimental open pit coal mine; 1km W of Coprozulia","-72.28333","11",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"J. Dwyer",NA,"80.00000000",NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1768","2010-10-05 21:30:00-03","MO","MOBOT","3125318","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"George S. Bunting|Jorge Trujillo|Romer León","Bunting 12718","1982",NA,NA,"Venezuela","Zulia",NA,"Mara; cuenca del rio Guasare; alrededores del Destacamento Guasare no 1","-72.48333","10.86666",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Steyermark",NA,"200.00000000","250.00000000","caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1769","2009-12-13 15:52:00-02","MO","MOBOT","3125363","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Francisco J. Ortega","Ortega 702","1979",NA,NA,"Venezuela","Portuguesa",NA,"Pozo Blanco;",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"190.00000000",NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1770","2011-09-30 16:18:00-03","MO","MOBOT","3125600","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Brian M. Boom|Margot Grillo","Boom 6269","1985","10","6","Venezuela","Bolívar",NA,"Dist. Cedeño, vicinity of Panare village of Corozal, 6km from maniapure toward Caicara. Semideciduous forest on granitic slopes and savanna., 90-400m elev. Edge of village","-66.5","6.91666",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"90.00000000",NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1771","2009-05-15 13:24:00-03","MO","MOBOT","3125636","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Pedro Jörgensen","Jörgensen 2694",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lidia P. de Molas",NA,NA,NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1772","2009-08-21 07:03:00-03","MO","MOBOT","3125705","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Émile Hassler","Hassler 7953","1903",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lidia P. de Molas",NA,NA,NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1773","2011-12-22 14:46:00-02","MO","MOBOT","3125732","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Gilberto N. Morillo","Morillo 3133","1973",NA,NA,"Venezuela","Amazonas",NA,"Alrededores del aeropueto; Ayacucho;",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Steyermark",NA,"120.00000000",NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1774","2009-09-10 13:01:00-03","MO","MOBOT","3125773","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Julian A. Steyermark|Gerrit Davidse|Alexander Stoddart","Steyermark 123133","1980",NA,NA,"Venezuela","Zulia",NA,"Mara; sandstone wooded bluffs along Rio Socuy (NW side), west of Cerro Caracara, 5km SW of Corpozulia Campamento Socuy.","-72.33333","10.9",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Dwyer",NA,"80.00000000","90.00000000","caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1775","2009-08-25 17:40:00-03","MO","MOBOT","3125826","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Luciano Bernardi","Bernardi 20626","1980",NA,NA,"Paraguay",NA,NA,"Concepcion",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lidia P. de Molas",NA,NA,NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1776","2009-09-09 14:42:00-03","MO","MOBOT","3125873","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Julian A. Steyermark|Gerrit Davidse","Steyermark 116433","1978",NA,NA,"Venezuela","Miranda",NA,"Cerros del Bachiller, near east end; virgin semi-deciduous forest, low rolling topography between Quebrada Corozal and Santa Cruz, S of Santa Cruz.","-65.8","10.15",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"18.00000000","20.00000000","caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1777","2009-11-17 17:10:00-02","MO","MOBOT","3125997","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Julian A. Steyermark|Bruno J. Manara|Gilberto N. Morillo","Steyermark 108715","1973",NA,NA,"Venezuela","Sucre",NA,"Lomas secas pedregosas arriba de la Ensenada Punto Viejo, Mochima.","-64.33333","10.33333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"5.00000000",NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1778","2012-05-01 15:50:00-03","MO","MOBOT","3126223","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"F. Javier Fernández Casas|J. Molero","Fernández Casas 6293","1982","2","13","Paraguay","Amambay",NA,"Cerca de Bellavista, ribernas del rio Apa. En bosqueres y taludes.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lidia P. de Molas",NA,NA,NA,"caruto",NA,NA,NA,NA,NA,NA,"1",NA
"1779","2016-09-14 05:18:00-03","MO","MOBOT","3126756","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Paul J. M. Maas|J. Koek-Noorman|Harry Lall|Ben J.H. ter Welle|L. Y. T. Westra","Maas 7155","1988","9","1","Guyana",NA,NA,"Karanambo. Low secondary forest on lateritic gravel overlying clay, close o the river","-59.3333333","3.75",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"M.J. Jansen-Jacobs",NA,NA,NA,"caruto",NA,NA,NA,NA,NA,NA,"1",NA
"1780","2012-04-24 05:05:00-03","MO","MOBOT","3126951","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Marion J. Jansen-Jacobs|Christian P.G.-A. Feuillet|Paul Hiepko|Laurence E. Skog|Ben J.H. ter Welle","Jansen-Jacobs 78",NA,NA,NA,"Guyana",NA,NA,"Kanuku Mts., Rupununi R., Bush Mouth near Witaru Falls","-59.46666","3.06666",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"M.J. Jansen-Jacobs",NA,"90.00000000","120.00000000","caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1781","2011-06-08 17:16:00-03","MO","MOBOT","3127655","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"José Steinbach","Steinbach G. 7335","1925","11","10","Bolivia","Santa Cruz","Sara","Buenavista","-63.75","-17.6",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"R.C. Foster",NA,"400.00000000",NA,"caruto",NA,NA,NA,NA,NA,NA,"1",NA
"1782","2014-12-27 21:31:00-02","MO","MOBOT","3128052","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"R. Ortiz|Mauricio Ramia","Ortiz 2089a","1994",NA,NA,"Venezuela","Guárico",NA,"Hato El Socorro, 10km al sur de Sta. Rita, via Cabruta","-66.23333","8.05",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"40.00000000",NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1783","2010-11-04 14:44:00-02","MO","MOBOT","100312408","PreservedSpecimen","Plantae","Rubiaceae","Genipa","caruto","Genipa caruto","Kunth",NA,NA,"Otto Kuntze","Kuntze s.n.","1892","7",NA,"Bolivia","Santa Cruz",NA,"Velasco","-60.95","-16.3666667",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"R.C. Foster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1784","2011-06-08 17:16:00-03","MO","MOBOT","100335967","PreservedSpecimen","Plantae","Rubiaceae","Genipa","caruto","Genipa caruto","Kunth",NA,NA,"José Steinbach","Steinbach G. 3152","1916","11","14","Bolivia","Santa Cruz","Sara","Buenavista","-63.6666667","-17.45",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"R.C. Foster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1785","2011-06-17 17:02:00-03","MO","MOBOT","100335969","PreservedSpecimen","Plantae","Rubiaceae","Genipa","caruto","Genipa caruto","Kunth",NA,NA,"José Steinbach","Steinbach G. 6634","1924","10","26","Bolivia","Santa Cruz","Sara","Bosque de Buenavista","-63.6666667","-17.45",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"R.C. Foster",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1786","2011-02-22 12:26:00-03","MO","MOBOT","3126395","PreservedSpecimen","Plantae","Rubiaceae","Genipa","caruto","Genipa caruto","Kunth",NA,NA,"Albert C. Smith","Smith 2375","1937","11","1","Guyana",NA,NA,"Basin of Rupununi River: near mouth of Char wair creek",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"P.C. Standey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1787","2020-09-04 04:40:00-03","MO","MOBOT","3126495","PreservedSpecimen","Plantae","Rubiaceae","Genipa","caruto","Genipa caruto","Kunth",NA,NA,"Herbert H. Smith","Smith 93","1898",NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"30.48000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1788","2009-10-24 06:22:00-02","MO","MOBOT","3126226","PreservedSpecimen","Plantae","Rubiaceae","Genipa","caruto","Genipa caruto","Kunth",NA,NA,"George Eiten|Liene T. Eiten","Eiten 5367","1963","8","17","Brazil","Maranhão",NA,"município de Loreto: Ilha de Balsas region between the Balsas & Parnaíba Rivers. Ca, 35km SSE of city of Loreto. Fazenda Morros: at Grota Grande, an intermittent creek gully, a few hundred meters south of main house. in deciduous mesophytic forest gallery","-45.06666","-7.38333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"L.B.Smith & D.H. Nicolson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789","2015-07-30 08:29:00-03","MO","MOBOT","100834062","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"William A. Rodrigues|L.F. Coêlho","Rodrigues 6772","1964","11","29","Brazil","Amazonas","Maués","Margem alagável do rio; solo arenoso.: Margem alagável do rio; solo arenoso.","-57.7186012268066","-3.38361001014709",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,"447092","auto",NA,NA,NA,"1",NA
"1790","2009-09-01 06:32:00-03","MO","MOBOT","3126079","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"Richard E. Schultes|Isidoro Cabrera","Schultes 15813","1952","3","5","Colombia","Amazonas",NA,"Rio Miritiparana: Cano Guacaya.","-70.66666","0.5",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C. M. Taylor",NA,"213.36000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1791","2020-01-25 04:33:00-03","MO","MOBOT","3125403","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"Francico Guánchez M.","Guánchez Meza 418","1980",NA,NA,"Venezuela","Distrito Federal",NA,"Atures; 10km aguas abajo del caserio San Pedro de Cataniapo;","-67.33333","5.53333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"80.00000000","90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1792","2010-01-01 11:58:00-02","MO","MOBOT","3125672","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"Howard L. Clark|Pedro Maquirino","Clark 7917","1981",NA,NA,"Venezuela","Distrito Federal",NA,"Terrotorio Federal Amazonas; San Carlos de Rio Negro, ca 20km S of confluence of Rio Negro and Brazo Casquiare; Rebalse forest along Rio Negro, 1km above Cano Darigua, 8.5km S of San Carlos;","-67.05","1.93333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"H. Clark",NA,"119.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
