"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"290","2008-05-27 22:02:00-03","MO","MOBOT","3246602","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","J.D. Dwyer",NA,NA,NA,"Roberto M. Klein","Klein 1044","1955","2","10","Brazil",NA,NA,"Morro da Fazenda, Itajaí. Mata.",NA,NA,NA,NA,"30.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2008-05-27 22:02:00-03","MO","MOBOT","3246919","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","J.D. Dwyer",NA,NA,NA,"Roberto M. Klein","Klein 1892","1956","3","6","Brazil","Santa Catarina",NA,"Horto Florestal I.N.P., Ibirama. Mata.",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2011-05-18 16:37:00-03","MO","MOBOT","3247291","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","R. L. Liesner",NA,NA,NA,"Nelson A. Rosa|M.R. dos Santos","Rosa 2119","1977","6","13","Brazil","Mato Grosso do Sul",NA,"Picadão, que de acerso do rio Jurue na a pista do garimpo do nome; floresta donsa, terra firme, solo argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2018-06-22 05:25:00-03","MO","MOBOT","3248309","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","J.D. Dwyer",NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 1624","1954","3","2","Brazil",NA,NA,"Ibirama. Capoeira.",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2008-05-27 22:02:00-03","MO","MOBOT","3248541","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","J.D. Dwyer",NA,NA,NA,"Roberto M. Klein","Klein 1039","1955","2","10","Brazil","Santa Catarina",NA,"Morro da Fazenda, Itajaí. Mata.",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2008-05-27 22:02:00-03","MO","MOBOT","3248756","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","G. Hatschbach",NA,NA,NA,"J.M. Silva","Silva 3628","2002","9","29","Brazil","São Paulo",NA,"Conchas (Mun. Cajati).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2008-05-27 22:02:00-03","MO","MOBOT","3248761","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","G. Hatschach",NA,NA,NA,"J.M. Silva","Silva 130","1986","7","14","Brazil","Paraná",NA,"Rio Capivari (mun. Bocaiuva do Sul).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2011-06-27 08:43:00-03","MO","MOBOT","3247590","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"F. Sellow","Sellow s.n.","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-06-22 14:18:01-03","UNESP-IBILCE","SJRP","24994","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","G. Hatschbach",NA,NA,NA,"J.M. Silva",NA,NA,NA,NA,"Brasil","São Paulo","Barra do Turvo","Salto Chico Salu","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,NA,"Árvore 20 m, flor creme, mata da beira do rio.;","América do Sul",NA,NA,"Tracheophyta","Fabales",NA,"38172","auto","Magnoliopsida",NA,NA,NA
"299","2019-03-29 10:41:22-03","UFSM","HDCF","1066","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne.","Longhi, S. J.","1981","08","22","Pagel Floriano, E.",NA,"1981","05","20","Brasil","Paraná","Guaraqueçaba","Três Pontões","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"Mata Atlântica","América",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA
"300","2018-09-12 14:48:10-03","UNIOESTE","UNOP","2023","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Barboza, E.","2013","10","02","Engels, M.","1564","2013","09","07","Brasil","Paraná","Guaratuba","Serra do Mar, Linha de transmissão elétrica Curitiba a Joinville","-48.943056","-25.881944","-48.943056","-25.881944","800","800",NA,NA,"Arbórea. Caule castanho. Folhas e frutos verdes. Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-08-31 08:51:32-03","INPA","INPA","81934","S","Plantae","Leguminosae-Caes","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Burkart, AE","1955",NA,NA,"Reitz, R","1624","1954","03","02","Brasil","Santa Catarina","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,"100","100","INPA0081934","INPA0081934 INPA0081934_e",NA,"Southern America",NA,NA,"Dicotyledon","Fabales",NA,"18533","auto",NA,NA,NA,NA
"302","2021-01-10 20:42:04-03","INPA","INPA","90509","Plânt","Plantae","Leguminosae-Caes","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Langenheim, JH","6431","1979","04","05","Brasil","Pará",NA,"Rodovia BR 116, 12 km ao longo da estrada Curitiba, Rodovia BR-116, 12 Km ao longo da estrada Curitiba-S.Paulo, Fazenda São Sebastião.","-48.4","-1.4","-48.4","-1.4",NA,NA,"INPA0090509","INPA0090509 INPA0090509_1 INPA0090509_1e INPA0090509_e",NA,"Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA
"303","2020-08-31 08:51:32-03","INPA","INPA","161212","S","Plantae","Leguminosae-Caes","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Martins-da-Silva, RCV","2006",NA,NA,"Lima, HC de","3019","1987","06","26","Brasil","Rio de Janeiro","Santa Maria Madalena","Horto Florestal Estadual","-41.983333","-21.95","-41.983333","-21.95","500","500","INPA0161212","INPA0161212 INPA0161212_e INPA0161212_e1",NA,"Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA
"304","2020-08-31 08:51:32-03","INPA","INPA","161213","S","Plantae","Leguminosae-Caes","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Lima, HC de","3030","1987","06","28","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"INPA0161213","INPA0161213 INPA0161213_e",NA,"Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA
"305","2021-01-10 20:42:04-03","INPA","INPA","90508","S","Plantae","Leguminosae-Caes","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Martins-da-Silva, RCV","2006",NA,NA,"Langenheim, JH","6430","1979","04","05","Brasil","Paraná",NA,"Rodovia BR-116, 12 Km ao longo da estrada Curitiba-S.Paulo, Fazenda São Sebastião.",NA,NA,NA,NA,NA,NA,"INPA0090508","INPA0090508 INPA0090508_e INPA0090508_e1",NA,"Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA
"306","2020-08-31 08:51:32-03","INPA","INPA","132268","S","Plantae","Leguminosae-Caes","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, GG","1984","07",NA,"Roderjan, CV","263","1984","02","22","Brasil","Paraná","Guaraqueçaba","Rio Pederneiras","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"INPA0132268","INPA0132268 INPA0132268_e",NA,"Southern America",NA,NA,"Dicotyledon","Fabales",NA,"37295","auto",NA,NA,NA,NA
"307","2020-08-31 08:51:32-03","INPA","INPA","74518","S","Plantae","Leguminosae-Caes","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, GG",NA,NA,NA,"Hatschbach, GG","20915","1969","01","24","Brasil","Paraná","Morretes","Col. Floresta","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"INPA0074518","INPA0074518 INPA0074518_e",NA,"Southern America",NA,NA,"Dicotyledon","Fabales",NA,"30514","auto",NA,NA,NA,NA
"308","2021-01-10 20:42:04-03","INPA","INPA","90509","Dupli","Plantae","Leguminosae-Caes","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Langenheim, JH","6431","1979","04","05","Brasil","Pará",NA,"Rodovia BR 116, 12 km ao longo da estrada Curitiba, Rodovia BR-116, 12 Km ao longo da estrada Curitiba-S.Paulo, Fazenda São Sebastião.","-48.4","-1.4","-48.4","-1.4",NA,NA,"INPA0090509","INPA0090509 INPA0090509_1 INPA0090509_1e INPA0090509_e",NA,"Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA
"309","2020-07-10 09:46:47-03","MBML","MBML-HERBARIO","35257",NA,"Plantae","Leguminosae Caesalpinoideae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"L. Kollmann; A.P. Fontana, C. Fraga & M. Simonelli","10302","2008","01","18","Brasil","Espírito Santo","Vargem Alta",NA,"-41.0069007873535","-20.6714000701904",NA,NA,NA,NA,"MBML035257","MBML035257","Árvore 8m no sol. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,"27188","auto",NA,NA,NA,NA
"310","2020-07-10 09:46:47-03","MBML","MBML-HERBARIO","29035",NA,"Plantae","Leguminosae Caesalpinoideae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"H. C. de Lima","5022","1995","03","18","Brasil","Rio de Janeiro","Macaé","Reserva Ecológica de Macaé de Cima","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"MBML029035","MBML029035","Árvore com 17 metros de altura. Tronco com casca levemente fissurada, acinzentada, DAP 60cm. Frutos jovens esverdeados. Ocasional",NA,NA,NA,NA,NA,NA,"47209","auto",NA,NA,NA,NA
"311","2020-06-15 15:30:38-03","UNESP-RC","HRCB","28433","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","787","1996","04","27","Brasil","São Paulo","Pariquera-Açu","Propriedade de Antonio Povinski","-47.876944",NA,"47º52'37W","24º40'33'S",NA,NA,NA,NA,"Árvore de 20m. Frutos imaturos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-06-15 15:30:38-03","UNESP-RC","HRCB","12524","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Vanni, R.O.","1991","02",NA,"Arbo, M.M.","3714","1990","02","05","Brasil","Goiás",NA,"Alrededores de Colinas",NA,NA,NA,NA,"600","600",NA,NA,"2 m alt., flores blancas perfumadas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-06-15 15:30:38-03","UNESP-RC","HRCB","20500","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Souza, V.C.","1999",NA,NA,"Árbocz, G.","s.n.","1995","02","08","Brasil","São Paulo","Barra do Turvo","BR 116, entrada para Bairro dos Barreiros","-48.466944","-24.79375","48º28'01W","24º47'37,5S",NA,NA,NA,NA,"Árvore 13 m, botões florais verdes, estames brancos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-06-15 15:30:38-03","UNESP-RC","HRCB","25304","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Souza, V.C.","1999",NA,NA,"Ziparro, V.B.","1662","1997","02","04","Brasil","São Paulo","Sete Barras","Parque Intervales","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"Ramo encontrado no chão, flores branco-esverdeadas, pequenas",NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA
"315","2020-06-15 15:30:38-03","UNESP-RC","HRCB","25022","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Ziparro, V.B.","1463","1995","07","14","Brasil","São Paulo","Sete Barras","Parque Intervales","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"Árvore com mais de 20m, frutos imaturos verdes, maduros marrons, cápsula se abre expondo o arilo vermelho e a semente preta",NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA
"316","2017-11-24 14:10:48-02","UFLA","ESAL","16039","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Fontes, MAL","186",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"1","1",NA,NA,"árvore; 6.00m; ;; floresta",NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA
"317","2017-11-24 14:10:48-02","UFLA","ESAL","16492","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Rodrigues, LA; et al.","290",NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Faz.Papagaio","-44.9033012390137","-21.511100769043",NA,NA,NA,NA,NA,NA,"árvore; 6m; ;; floresta",NA,NA,NA,NA,NA,NA,"19291","auto",NA,NA,NA,NA
"318","2021-01-26 13:54:41-03","IMA","MAC","38022","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","E.C.O.Chagas","2009","04","17","Chagas-Mota; A.I.L.Pinheiro","2734","2009","04","17","Brasil","Alagoas","Murici","Serra do Ouro.","-35.9432983398438","-9.30667018890381",NA,NA,NA,NA,"MAC0038022",NA,"Árvore ca. 8 m de altura. Estéril.; Mata Pluvial Atlântica.",NA,NA,NA,NA,NA,NA,"22851","auto",NA,NA,NA,NA
"319","2021-01-26 13:54:41-03","IMA","MAC","35470","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","E.C.O.Chagas","2009","01","28","Chagas-Mota","1688","2009","01","28","Brasil","Alagoas","Murici","Serra do Ouro.","-35.9432983398438","-9.30667018890381",NA,NA,NA,NA,"MAC0035470",NA,"Árvore ca. 5 m de altura. Estéril.; Mata Pluvial Atlântica.",NA,NA,NA,NA,NA,NA,"22851","auto",NA,NA,NA,NA
"320","2020-11-18 11:40:13-03","UERJ","HRJ","12314","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"L. P. G. Rosa; w. Silva, L. Mauad, M. C. Fraga, R. Cesar","s.n.","2011","07","19","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"730","730","HRJ00012531",NA,NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA
"321","2021-02-09 10:13:13-03","UENF","HUENF","10526","PreservedSpecimen","Plantae","Leguminosae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Souza, T.P.; Daniele, Helmo","620","2012","08","28","Brasil","Rio de Janeiro","Campos dos Goytacazes","Maciço do Itaoca.","-41.3244018554688","-21.7541999816895",NA,NA,NA,NA,"HUENF00011173",NA,"Parcela 7",NA,NA,NA,NA,NA,NA,"62761","auto",NA,NA,NA,NA
"322","2021-03-01 11:53:47-03","UFPE","UFP","27879","PreservedSpecimen","Plantae","Fabaceae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","G. Hatschbach","1969","03",NA,"G. Hatschbach; Ckoczicki","20913","1969","01","24","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,"UFP027879",NA,"Árvore 25m, tronco 60 cm diâmetro, flor creme, mata pluvial, encosta de morro.; Árvore 25m, tronco 60 cm diâmetro, flor creme, mata pluvial, encosta de morro.",NA,NA,NA,NA,"Fabales",NA,"30514","auto",NA,NA,NA,NA
"323","2020-09-12 05:00:02-03","US","US","USw15026","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"R. Reitz & R. M. Klein","6564",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"324","2020-09-12 05:00:02-03","US","US","2282031","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"R. Reitz & R. M. Klein","7005","1958","8","22","Brazil","Santa Catarina",NA,"Novo horizonte, lauro mueller",NA,NA,NA,NA,"300","400","US00230073","US00230073_01",NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"325","2020-09-12 05:00:02-03","US","US","2839464","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"G. Hatschbach","33737","1974","1","24","Brazil","Paraná",NA,"Rio Ribeira (mun. Cerro Azul)",NA,NA,NA,NA,NA,NA,"US01046936","US01046936_01",NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"326","2020-09-12 05:00:02-03","US","US","USw31515","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Collector unknown","RBW 1562",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"327","2020-09-12 05:00:02-03","US","US","2830227","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"R. Reitz & R. M. Klein","6564","1958","6","3","Brazil","Santa Catarina",NA,"Sabia, Vidal Ramos.",NA,NA,NA,NA,NA,NA,"US00729664","US00729664_01",NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"328","2020-09-12 05:00:02-03","US","US","1280236","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"P. K. Dusén","9946","1910","6","29","Brazil","Paraná",NA,"Tenges",NA,NA,NA,NA,NA,NA,"US00230082","US00230082_01",NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"329","2020-09-12 05:00:02-03","US","US","2579932","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"M. Kuhlmann","3764","1956","3","1","Brazil","São Paulo",NA,"Sao paulo (capital); jardim botanico (state park)",NA,NA,NA,NA,NA,NA,"US00230076","US00230076_01",NA,"South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"330","2020-09-12 05:00:02-03","US","US","2281894","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1624","1954","2","3","Brazil","Santa Catarina",NA,"Ibirama",NA,NA,NA,NA,"300","400","US00230078","US00230078_01",NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"331","2020-09-12 05:00:02-03","US","US","1280163","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"P. K. Dusén","s.n.","1911","8","12","Brazil","Paraná",NA,"Volta grande",NA,NA,NA,NA,NA,NA,"US00230081","US00230081_01",NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"332","2020-09-12 05:00:02-03","US","US","2755958","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"M. Kuhlmann","3764","1956","3","1","Brazil","São Paulo",NA,"Sao paulo (capital); jardim botanico (state park)",NA,NA,NA,NA,NA,NA,"US00230075","US00230075_01",NA,"South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"333","2020-09-12 05:00:02-03","US","US","USw25457","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Collector unknown","s.n.",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"334","2020-09-12 05:00:02-03","US","US","3210103","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"R. M. Klein & A. Bresolin","9771","1971","10","18","Brazil","Santa Catarina",NA,"Jordao, governador celso ramos",NA,NA,NA,NA,"300","300","US00220924","US00220924_01",NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"335","2020-09-12 05:00:02-03","US","US","2752396","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"H. S. Irwin, W. R. Anderson, M. T. Stieber & E. Y. T. Lee","34632","1972","1","21","Brazil","Goiás",NA,"Ca 15 km s of niquelandia",NA,NA,NA,NA,"300","400","US00230070","US00230070_01",NA,"South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"336","2020-09-12 05:00:02-03","US","US","2027682","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"R. M. Klein","70","1949","10","27","Brazil","Santa Catarina",NA,"Mata do hoffman (hoffman forest)",NA,NA,NA,NA,NA,NA,"US00230080","US00230080_01",NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"337","2020-09-12 05:00:02-03","US","US","2427602","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"M. Kuhlmann","3764","1956","3","1","Brazil","São Paulo",NA,"Sao paulo (capital); jardim botanico (state park)",NA,NA,NA,NA,NA,NA,"US00230077","US00230077_01",NA,"South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"338","2020-09-12 05:00:02-03","US","US","2282009","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"R. Reitz","5711","1953","4","9","Brazil","Santa Catarina",NA,"Azambuja, brusque",NA,NA,NA,NA,"300","400","US00230079","US00230079_01",NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"339","2020-09-12 05:00:02-03","US","US","3493738","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"G. Hatschbach & R. Kummrow","57097","1992","6","23","Brazil","Paraná","Cêrro Azul","Rio Ponta Grossa","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"US00951346","US00951346_01",NA,"South America",NA,NA,NA,"Rosales",NA,"32006","auto","Dicotyledonae",NA,"1",NA
"340","2020-09-12 05:00:02-03","US","US","2705978","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"G. Hatschbach","20222","1968","11","6","Brazil","Paraná","Morretes","Col. floresta","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"US00230071","US00230071_01",NA,"South America",NA,NA,NA,"Rosales",NA,"30514","auto","Dicotyledonae",NA,"1",NA
"341","2020-09-12 05:00:02-03","US","US","2282027","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"R. Reitz & R. M. Klein","6806","1958","8","1","Brazil","Santa Catarina",NA,"Serra do matador, rio do sul",NA,NA,NA,NA,"300","400","US00230074","US00230074_01",NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"342","2020-09-02 16:26:19-03","Cenargen","CEN","46333","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","G. G. Hatschbach","1999",NA,NA,"J. M. Silva","2853","1999","01","15","Brasil","SP","BARRA DO TURVO","Salto Chico Salu.","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"CEN00046333","CEN00046333","Doação Prefeitura Municipal de Curitiba - Museu Botânico Municipal.",NA,"Exsicatas",NA,NA,NA,NA,"38172","auto",NA,NA,"1",NA
"343","2019-12-09 17:29:55-03","UFPR","EFC","248","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Roderjan, C.V.","1984","01","18","Roderjan, C.V.; Kuniyoshi, Y.S.","256","1984","01","18","Brasil","Paraná","Guaraqueçaba","Rio Pederneiras","-48.3994","-25.0013","-48.3994","-25.0013","7","7","EFC000248",NA,"Árvore 20m, 650m s.n.m. __COMMOM_NAME__: Pau-óleo, óleo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
