"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1056","2020-06-15 15:30:51-03","UNESP-RC","HRCB","15222","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","Baitello, J.B.","Almeida, R.J.","1990","09","22","Brasil","São Paulo","Analândia","Parque Rawitscher","-47.6599998474121","-22.1200008392334",NA,NA,NA,NA,NA,NA,"1996","11","19","297","Árvore, 13m, muitos botões florais.",NA,NA,NA,NA,NA,NA,NA,"14271","auto",NA,NA,NA,NA,NA,NA
"1057","2020-06-15 15:30:51-03","UNESP-RC","HRCB","14789","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","Baitello, J.B.","Moraes, P.L.R. de","1991","10","25","Brasil","São Paulo","Mogi Guaçú","Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,"1992","02",NA,"s/nº","Árvore 6m de altura. Botões creme.",NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"1058","2020-06-15 15:30:51-03","UNESP-RC","HRCB","60589","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Dedecca, D.","Cunha, J.A.","1950","09","20","Brasil","São Paulo","Monte Alegre do Sul",NA,"-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,NA,NA,"1950","10","27","131","Árvore <ll>dwc_commonname:</ll> Canela nhuva, nhuveira",NA,NA,NA,NA,NA,NA,NA,"11114","auto",NA,NA,NA,NA,NA,NA
"1059","2020-06-15 15:30:51-03","UNESP-RC","HRCB","60591","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, J.B.","Souza, H.M.","1970","09","25","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,"1998","03","26","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"1060","2020-06-15 15:30:51-03","UNESP-RC","HRCB","2675","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.",NA,"Pagano, S.N.","1981","10","09","Brasil","São Paulo","Rio Claro","Fazenda São José","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,"349","Árvore com 13m de altura. DAP=40cm.",NA,NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"1061","2020-06-15 15:30:51-03","UNESP-RC","HRCB","2679","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","Baitello, J.B.","Pagano, S.N.","1978","08","31","Brasil","São Paulo","Rio Claro","Fazenda São José","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,NA,"1996","10","19","43","Árvore.",NA,NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"1062","2020-06-15 15:30:51-03","UNESP-RC","HRCB","2735","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","Baitello, J.B.","Pagano, S.N.","1980","08","21","Brasil","São Paulo","Rio Claro","Fazenda São José","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,NA,"1996","11","19","231","Árvore com 10m de altura. DAP=40cm. Com botões florais. Grande quantidade de folhas jovens. Folhas senescentes avermelhadas.",NA,NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"1063","2020-06-15 15:30:51-03","UNESP-RC","HRCB","2736","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","Baitello, J.B.","Pagano, S.N.","1980","09","30","Brasil","São Paulo","Rio Claro","Fazenda São José","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,NA,"1996","11","19","255","Altura 18m, DAP=30cm.",NA,NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"1064","2020-06-15 15:30:51-03","UNESP-RC","HRCB","4567","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","Baitello, J.B.","Beltrati, C.M.","1984","10","10","Brasil","São Paulo","Rio Claro","Fazenda São José","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,NA,"1996","11","19","84","Árvore, flores brancas.",NA,NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"1065","2020-06-15 15:30:51-03","UNESP-RC","HRCB","4646","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","Baitello, J.B.","Turma Biologia","1984","08","15","Brasil","São Paulo","Rio Claro","Fazenda São José","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,NA,"1996","11","19","s/nº","Árvore, flores branco-esverdeadas. Flores sem cheiro.",NA,NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"1066","2020-06-15 15:30:51-03","UNESP-RC","HRCB","4819","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.",NA,"Pagano, S.N.","1981","08","31","Brasil","São Paulo","Rio Claro","Fazenda São José","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,"527",NA,NA,NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"1067","2020-06-15 15:30:51-03","UNESP-RC","HRCB","4822","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","Alves, F.M.","Pagano, S.N.","1980","12","10","Brasil","São Paulo","Rio Claro","Fazenda São José","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,NA,"2009","09","18","269",NA,NA,NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"1068","2017-11-24 14:11:07-02","UFLA","ESAL","25068","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"Augusto Gabriel",NA,NA,NA,"Brasil","São Paulo","Marilia","Bosque Rangel Pietraróia","-49.939998626709","-22.2099990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"38865","auto",NA,NA,NA,NA,NA,NA
"1069","2017-11-24 14:11:07-02","UFLA","ESAL","12410","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","L. C. S. Assis","Vilela, EA; et al.",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso(Macaia)","Macaia, Fazenda Botelho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","árvore; 6,5; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070","2018-10-09 16:31:33-03","UFLA","ESAL","12853","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"Faria, JMR; et al.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Clube da ESAL","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"s.n.","; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071","2018-10-09 16:31:33-03","UFLA","ESAL","17465","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"Souza, JS",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata do Capivari","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"32","árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072","2018-10-09 16:31:33-03","UFLA","ESAL","19499","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Ary Teixeira de Oliveira-Filho","Machado, ELM",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata da Lagoa","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"s.n.","árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073","2017-11-24 14:11:07-02","UFLA","ESAL","20353","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"Loures, L",NA,NA,NA,"Brasil","Minas Gerais","Sta. Rita de Ca","Pião",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,"s.n.","árvore; 13 , m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1074","2017-11-24 14:11:07-02","UFLA","ESAL","24234","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Alves, FM","Pott, A","2007","11","28","Brasil","Mato Grosso do Sul","Iguatemi","Fazenda São Sebastião","-54.835278","-23.819167","-54.835278","-23.819167",NA,NA,NA,NA,"2009","08","10","14769","Doação CGMS; Árvore 5m; flor ausente, fruto verde.; Floresta semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075","2017-11-24 14:11:07-02","UFLA","ESAL","17292","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","L.C. S. Assis","Carvalho, DA",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas",NA,"-44.3946990966797","-22.1674995422363",NA,NA,"1","1",NA,NA,NA,NA,NA,"s.n.","árvore; 6,0m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA,NA
"1076","2017-11-24 14:11:07-02","UFLA","ESAL","16248","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"Oliveira Filho, AT; et al.",NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Chapada das Perdizes","-44.6425018310547","-21.4874992370605",NA,NA,"1","1",NA,NA,NA,NA,NA,"s.n.","árvore; 10.00m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA
"1077","2017-11-24 14:11:07-02","UFLA","ESAL","11432","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"Almeida, RJ",NA,NA,NA,"Brasil","São Paulo","Analândia","Parque Rauvitscher, Faz. Pedra Vermelha","-47.6599998474121","-22.1200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,"304","árvore; 18.0m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"14271","auto",NA,NA,NA,NA,NA,NA
"1078","2017-11-24 14:11:07-02","UFLA","ESAL","11428","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Ary T.O.","Almeida, RJ",NA,NA,NA,"Brasil","São Paulo","Analândia","Parque Rauvitscher, Faz. Pedra Vermelha","-47.6599998474121","-22.1200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,"300","árvore; 17.0m; branca;; floresta",NA,NA,NA,NA,NA,NA,NA,"14271","auto",NA,NA,NA,NA,NA,NA
"1079","2017-11-24 14:11:07-02","UFLA","ESAL","11425","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Ary.T.O.","Almeida, RJ",NA,NA,NA,"Brasil","São Paulo","Analândia","Parque Rauvitscher, Faz. Pedra Vermelha","-47.6599998474121","-22.1200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,"297","árvore; 13.0m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"14271","auto",NA,NA,NA,NA,NA,NA
"1080","2017-11-24 14:11:07-02","UFLA","ESAL","11418","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"Almeida, RJ",NA,NA,NA,"Brasil","São Paulo","Analândia","Parque Rauvitscher, Faz. Pedra Vermelha","-47.6599998474121","-22.1200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,"290","árvore; 5.0m; branca com odor;; floresta",NA,NA,NA,NA,NA,NA,NA,"14271","auto",NA,NA,NA,NA,NA,NA
"1081","2017-11-24 14:11:07-02","UFLA","ESAL","10119","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Ary T. O.","Almeida, RJ",NA,NA,NA,"Brasil","São Paulo","Analândia","Parque Rauvitscher, Faz. Pedra Vermelha","-47.6599998474121","-22.1200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,"196","árvore; 17.0m; ; frutos verdes; floresta",NA,NA,NA,NA,NA,NA,NA,"14271","auto",NA,NA,NA,NA,NA,NA
"1082","2017-11-24 14:11:07-02","UFLA","ESAL","10097","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Ary.T.O.","Almeida, RJ",NA,NA,NA,"Brasil","São Paulo","Analândia","Parque Rauvitscher, Faz. Pedra Vermelha","-47.6599998474121","-22.1200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,"134","árvore; 17.0m; branca com odor;; floresta",NA,NA,NA,NA,NA,NA,NA,"14271","auto",NA,NA,NA,NA,NA,NA
"1083","2017-11-24 14:11:07-02","UFLA","ESAL","17294","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","L. C. S. Assis","Carvalho, DA",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas",NA,"-44.3946990966797","-22.1674995422363",NA,NA,"1","1",NA,NA,NA,NA,NA,"s.n.","árvore; 7,0m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA,NA
"1084","2017-11-24 14:11:07-02","UFLA","ESAL","12409","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"Carvalho, DA",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Macaia, Fazenda Botelho","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","árvore; 16,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA
"1085","2017-11-24 14:11:07-02","UFLA","ESAL","14915","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Ary T.O.","Carvalho, DA",NA,NA,NA,"Brasil","Minas Gerais","Martinho Campos","Mata do Rio Picão","-45.2369003295898","-19.3316993713379",NA,NA,"5","5",NA,NA,NA,NA,NA,"s.n.","árvore; 5,5; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"32568","auto",NA,NA,NA,NA,NA,NA
"1086","2017-11-24 14:11:07-02","UFLA","ESAL","8650","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","João B. Baitello","José Reinaldo de Fátima",NA,NA,NA,"Brasil","Minas Gerais","Monte Belo",NA,"-46.3675003051758","-21.3264007568359",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","árvore; 5,0; branca;; cerrado",NA,NA,NA,NA,NA,NA,NA,"16667","auto",NA,NA,NA,NA,NA,NA
"1087","2017-11-24 14:11:07-02","UFLA","ESAL","17381","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"Oliveira Filho, AT",NA,NA,NA,"Brasil","Minas Gerais","Tiradentes","Serra São José","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","árvore; 12 m; creme;",NA,NA,NA,NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA
"1088","2017-11-24 14:11:07-02","UFLA","ESAL","10847","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"Mauro Mendes Rino",NA,NA,NA,"Brasil","São Paulo","Avaré","Fazenda Ana Carolina","-48.9199981689453","-23.0900001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","árvore; 3,5; creme;; floresta",NA,NA,NA,NA,NA,NA,NA,"29856","auto",NA,NA,NA,NA,NA,NA
"1089","2019-11-07 11:44:36-03","FUVATES","HVAT","3536","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","D. Picada","N. I. Matzenbacher","2010","11","05","Brasil","Rio Grande do Sul","Porto Alegre","Rua 24 de Outubro, DMAE, área verde da caixa dágua.","-51.23","-30.033056","-51º13'48''W","-30º1'59''S",NA,NA,"HVAT00003536",NA,"2010","11","05","s.n.","Doação do Herbário ICN, registro ICN 183728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090","2019-11-07 11:44:36-03","FUVATES","HVAT","1217","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","J. Bruxel; E. Musskopf; E. Freitas","E. Musskopf; E. Freitas","2003","10","04","Brasil","Rio Grande do Sul","Arvorezinha",NA,"-52.175278","-28.872222","-52º10'31''W","-28º52'20''S",NA,NA,"HVAT00001217",NA,"2003","10","24","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091","2020-06-25 16:06:18-03","FUVATES","HVAT","3316","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","M. Grings","M. Grings","2010","01","01","Brasil","Rio Grande do Sul","Nova Petrópolis","Linha Brasil, propriedade de José Grings.","-51.114444","-29.376389","-51º6'52''W","-29º22'35''S",NA,NA,"HVAT00003316",NA,"2010","01","01","222","Doação do Herbário ICN, registro ICN 163102; Arvore de 12m, frutos cor verde; Isolada em potreiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092","2019-11-07 11:44:36-03","FUVATES","HVAT","1612","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","M. Sobral","A. F. Sobral","1986","04","26","Brasil","Rio Grande do Sul","Parobé","Morro do Pinhal, Santa Cristina do Pinhal.","-50.834722","-29.628611","-50º50'5''W","-29º37'43''S",NA,NA,"HVAT00001612",NA,"1986","04","26","s.n.","Doação do Herbário ICN, registro ICN 179941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093","2020-06-25 16:06:18-03","FUVATES","HVAT","4509","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","M. Grings","M. Grings","2016","10","15","Brasil","Rio Grande do Sul","Nova Petrópolis","Linha Brasil, Trilha Ecoviv, fundos Escola Bom Pastor.","-51.023611","-29.342222","-51º1'25''W","-29º20'32''S",NA,NA,"HVAT00004509",NA,"2016","10","15","1896","Arbórea.; Borda de fragmento de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094","2019-11-07 11:44:36-03","FUVATES","HVAT","349","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","A.P.Ariotti E. Freitas","A. P. Ariotti","2011","10","23","Brasil","Rio Grande do Sul","Sério","Zona Urbana.","-52.2725","-29.384444","-52º16'21''W","-29º23'4''S",NA,NA,"HVAT00000349",NA,"2011","11","14","s.n.","Árvore; Fragmento urbano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095","2019-12-19 11:19:19-03","UFG","UFG","13064","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Pedralli, G.","Nelson, A.","1978","11","07","Brasil","Rio Grande do Sul","Farroupilha","Parque dos Pinheiros; mata.","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"UFG0013064","UFG0013064","1980","01","31","s.n.","Árvore aproximadamente 11m de altura e 50cm de diâmetro, com flores brancas.",NA,NA,NA,NA,NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA
"1096","2018-08-28 14:52:31-03","UPF","RSPF","1531","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Passo Fundo",NA,"-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA
"1097","2019-06-10 10:10:57-03","FZB-BH","BHZB","6218","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata",NA,"A.Qinet","Echternacht, L.A.","2004","09","26","Brasil","MG","Carmópolis de Minas","Estação Ecológica da Mata do Cedro","-44.617389","-20.421722","44W 37' 02.6","20S 25' 18.2","781","781",NA,NA,"2006","08",NA,"673","Doação BHCB 95925. Lat. 20 25' 18.2 S Long. 044 37' 02.6 W. Alt. 781m. Com duplicata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098","2019-06-10 10:10:57-03","FZB-BH","BHZB","6079","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata",NA,"A.Quinet","Echternacht, L.A.","2004","09","26","Brasil","MG","Carmópolis de Minas","Estação Ecológica da Mata do Cedro","-44.617389","-20.421667","44W 37' 02.6","20S 25' 18","781","781",NA,NA,"2006","08",NA,"673","Doação BHCB 95925. Lat.: 20 25' 18 S , Long. 044 37' 02.6 W. Alt. 781m. Com duplicata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099","2019-06-10 10:10:57-03","FZB-BH","BHZB","6220","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata",NA,"A.Quinet","Echternacht, L.A.","2003","02","11","Brasil","MG","Carmópolis de Minas","Estação Ecológica da Mata do Cedro","-44.6349983215332","-20.5414009094238",NA,NA,NA,NA,NA,NA,"2006","08",NA,"104","Doação BHCB 95926. Com duplicata.",NA,NA,NA,NA,NA,NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA
"1100","2021-01-26 14:12:40-03","CPACT","ECT","1421","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","M.Sobral","R.Wasum; M.Sartori","2006","11","03","Brasil","Paraná","São Mateus do Sul","Dois Irmãos. Habitat: interior da mata. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-50.384167","-25.868056","50º23'3''W","25º52'5''S","779","779","ECT0001421","ECT0001421","2007","05","18","3899",NA,NA,NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101","2021-03-17 14:38:20-03","UTFPR-SL","SHPR","335","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","Biral, L.","Biral, L. | F.R. Carmo | A.F.F. Santos","2018","11","07","Brasil","Paraná","Santa Helena","Área de Relevante Interesse Ecológico (ARIE) de Santa Helena.","-54.345206","-24.851231","54º20'42.74 W","24º51'04.43 S","225","225","SHPR000335",NA,"2018","11",NA,"1471","Árvore, 5 m de altura, folhas cartáceas, aromáticas, flores brancas. Nome popular: canela-amarela.Habitat: Em fragmento de floresta estacional semidecidual.",NA,"América do Sul","exsicata",NA,"Anthophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102","2014-12-23 12:40:59-02","UNIVILLE","JOIW","241","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","L.C.S. Assis","G.Q.Freire","2006","08","18","Brasil","MG","Matozinhos","Fazenda Jagoara Velha, Em frente à sede","-43.987556","-19.473278","43º59'15,2'' W","19º28'23,8'' S","711","711",NA,NA,NA,NA,NA,"177","Árvore, h=15m, CAP=78cm. Corola branca, flor com odor marcante.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103","2014-12-23 12:40:59-02","UNIVILLE","JOIW","435","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","L.C.S. Assis; R.J.F. Garcia","G.C.T.Ceccantini","2006","12","03","Brasil","MG","Matozinhos","Fazenda Jagoara Velha - Entornos da Sede","-43.833","-19.497528","43º49'58,8'' W","19º29'51,1'' S","811","811",NA,NA,NA,NA,NA,"3050","Árvore, h= 15m, DAP= 20 cm. Mesmo indivíduo de G.Q.Freire 177. Madeira de galho coletada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104","2021-03-03 13:56:14-03","UFF","NIT","NITw1155","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"Abreu RCR","2018","05","01","Brasil","São Paulo","Águas de Santa Bárbara","Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara","-49.216667","-22.8","49º13'W","22º48'S",NA,NA,"NITw00002083",NA,NA,NA,NA,"3031","Número da parcela 16, Sub parcela 9, Numero do indivíduo 3031, altura 32,5, DAP 32,5; 37,3;45,1; 46,2, árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105","2021-02-04 10:27:47-03","UFRPE","HST","14443","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","P.L.R.de Moraes","C.Müller; et al.","1988","12","04","Brasil","Paraná","Jaguariaíva","Fazenda Alto Ribas","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"HST014443",NA,"2014","02","11","s.n.","Árvore 10-11 m; frutos jovens esverdeados",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"1106","2021-02-25 10:12:37-03","CVRD","CVRD","2168","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Henk van der Werff","Folli, D.A.","1989","01","12","BRASIL","BA","Porto Seguro","Próximo a BR, área da CEPLAC.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"CVRD002168",NA,"1991","11","30","870","<ll>dwc_commonname:</ll> Canela baiana",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"68835","auto","Magnoliopsida",NA,NA,NA,NA,NA
