"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"739","2019-11-27 13:47:49-03","UFS","ASE","8317","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Prata, AP; Silva, AC; Silva, EJ; Lemos, IC; Costa, SM","2006","04","03","Brasil","Sergipe","Pirambu","Pov. Lagoa Redonda, margens do riacho Aningas.","-36.855833","-10.737778","-36.855833","-10.737778",NA,NA,"ASE0018067","ASE0018067","1175",NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","2019-11-27 13:47:49-03","UFS","ASE","8971","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Prata, AP; Lemos, IC; Silva, AC; M.Ibrahim; Costa, SM","2006","07","22","Brasil","Paraíba","Sobrado","Café do Velho, Granja Betil (área particular), 28m","-35.2175","-7.189444","-35.2175","-7.189444",NA,NA,"ASE0018332","ASE0018332","1307","Erva. Inflorescência acastanhada, base acastanhada, raiz aromática.; Erva. Inflorescência acastanhada, base acastanhada, raiz aromática.","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2019-11-27 13:47:49-03","UFS","ASE","9045","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Costa, SM","2007","09",NA,"Costa, SM","2006","08","30","Brasil","Sergipe","São Cristóvão","campus da UFS","-37.101703","-10.925117","-37.101703","-10.925117",NA,NA,"ASE0018371","ASE0018371","117","erva. 50. cm. inflorescência verde a castanha, escapo obscuramente trígono, base vinácea, raiz aromática.; erva. 50. cm. inflorescência verde a castanha, escapo obscuramente trígono, base vinácea, raiz aromática.; área de restinga mod","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","2019-11-27 13:47:49-03","UFS","ASE","9351","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Costa, SM","2007","08",NA,"Costa, SM; Silva, AC; Lemos, IC","2007","08","17","Brasil","Sergipe","Aracaju","praias de Aracaju, Praia do Mosqueiro (3º ponto), próx. ao rio Vaza-barris","-37.071667","-10.911111","-37.071667","-10.911111",NA,NA,"ASE0018627","ASE0018627","170","erva. inflorescência verde, base castanha, raiz aromática.; erva. inflorescência verde, base castanha, raiz aromática.; transição de mangue e praia arenosa (apicum)","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","2019-11-27 13:47:49-03","UFS","ASE","9364","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Costa, SM","2007","08",NA,"Costa, SM; Silva, AC; Lemos, IC","2007","08","17","Brasil","Sergipe","Aracaju","praias de Aracaju, Praia dos Artistas (1ºponto)","-37.071667","-10.911111","-37.071667","-10.911111",NA,NA,"ASE0018629","ASE0018629","159","erva. raiz aromática, base amarela/acastanhada, inflorescência verde.; erva. raiz aromática, base amarela/acastanhada, inflorescência verde.; Restinga (antropizada)","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","2019-11-27 13:47:49-03","UFS","ASE","9427","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Costa, SM","2008","05",NA,"Prata, AP; Vitta, FA; T.Konno","2000","11","30","Brasil","Minas Gerais","estrada São Gonçalo/Milho Verd","Km 36 da estrada Diamantina-Serro., Estrada São Gonçalo - Milho Verde. Km 36 da estrada Diamantina-Serro","-43.488056","-18.448333","-43.488056","-18.448333",NA,NA,"ASE0018662","ASE0018662","1058",NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2019-11-27 13:47:49-03","UFS","ASE","37091","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Santana-Júnior, JA","2016","04","28","Santos, E; Farias, MCV; Figueiredo, MAM","2016","04","19","Brasil","Sergipe","Pacatuba","Povoado Poção","-36.3621","-10.2808","-36.3621","-10.2808",NA,NA,"ASE0038050","ASE0038050","114","Erva. Ca. de 50 cm. Inflorescencia verdes e amareladas.; Restinga","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2019-11-27 13:47:49-03","UFS","ASE","18195","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Prata, AP; Costa, SM; Nascimento - Júnior, JE","2009","11","07","Brasil","Bahia","Barra","Vereda de Dois Riachos","-43.0829","-11.0522","-43.0829","-11.0522",NA,NA,"ASE0024742","ASE0024742","2094","Inflorescência esverdeada.; Inflorescência esverdeada.; Vereda","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2019-11-27 13:47:49-03","UFS","ASE","12325","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Costa, SM","2008","01",NA,"Costa, SM","2007","12","16","Brasil","Bahia","Mangue Seco","Praia após lancha de Pontal","-37.504722","-11.675833","-37.504722","-11.675833",NA,NA,"ASE0020000","ASE0020000","213","Erva. Inflorescência esverdeada, base castanha, raiz aromática. Ocasional.; Erva. Inflorescência esverdeada, base castanha, raiz aromática. Ocasional.; Próximo a manguezal, solo arenoso de restinga.","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","2019-11-27 13:47:49-03","UFS","ASE","31843","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,"2010","05","29","Ribeiro, ARO; Araújo, JE de; Silva, ML; Silva, AS; Leal, CCP; Santana, SH","2010","05","29","Brasil","Rio Grande do Norte","Campo Grande","Riacho Salgado","-37.1804","-5.433","-37.1804","-5.433",NA,NA,"ASE0002704","ASE0002704","224","Erva cespitosa","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","2019-11-27 13:47:49-03","UFS","ASE","9377","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Prata, AP","1998","04",NA,"Prata, AP; C.S.Lizidatti; Prata, FL","1998","04","14","Brasil","Roraima","Boa Vista","Caçari, Clube Atlético Telaima (CAT), margem do rio Cauamé","-61.45","2.4911","-61.45","2.4911",NA,NA,"ASE0018632","ASE0018632","462",NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","2019-11-27 13:47:48-03","UFS","ASE","12227","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Costa, SM; Calazans, C; Santos, E","2008","09","20","Brasil","Sergipe","Areia Branca","Parque Nacional da Serra de Itabaiana, Serra do cajueiro. Área antropizada (terreno baldio de sítio).","-37.1854","-10.4529","-37.1854","-10.4529",NA,NA,"ASE0020259","ASE0020259","463",NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","2019-11-27 13:47:49-03","UFS","ASE","19463","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Menezes, IRN","2010","12","16","Menezes, IRN; Souza, CAS; Santos, V; Melo, DS; Conceição, GG","2010","03","09","Brasil","Sergipe","Estância","APA Sul, Lagoa Azul.","-37.2617","-11.1607","-37.2617","-11.1607",NA,NA,"ASE0025834","ASE0025834","90","Dunas.","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","2019-11-27 13:47:49-03","UFS","ASE","33870","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Silva, ACC","2014","10","14","Almeida, ES","2014","05","06","Brasil","Sergipe","Itabaiana",NA,"-37.148333","-10.688611","-37.148333","-10.688611",NA,NA,"ASE0009116","ASE0009116","280","Herbácea. Nº do conglomerado: 109. Coordenadas UTM do Ponto Central: E (0675502 m) e N (8810652 m), Número da Subunidade: 3, Nº da Subparcela: 10, Número da árvore: 10D - F9.","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","2019-11-27 13:47:49-03","UFS","ASE","5166","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Santos, ML","1991","04","22","Santos, ML","1991","04","17","Brasil","Sergipe","Itabaiana","Riacho dos Negros, Serra de Itabaiana.","-37.148333","-10.688611","-37.148333","-10.688611",NA,NA,"ASE0019525","ASE0019525","88","Erva, folhas simples reunidas em inflorescências.; Erva, folhas simples reunidas em inflorescências.; Mata de Galeria ou Ciliar.","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","2019-11-27 13:47:49-03","UFS","ASE","29443","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Oliveira, EVS","2013","07","23","Oliveira, EVS; Ferreira, ES","2013","07","23","Brasil","Sergipe","Pirambu","Rebio de Santa Isabel, Parta mais larga do polígono da unidade","-36.613611","-10.56","-36.613611","-10.56",NA,NA,"ASE0000987","ASE0000987","A210","Erva. Cerca de 50 cm.; Restinga","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","2019-11-27 13:47:49-03","UFS","ASE","40727","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Felix, GJ","2018","04","16","Felix, GJ; Oliveira, EVS; Santos-Neto, AM","2016","05","12","Brasil","Sergipe","Santo Amaro das Brotas","Assentamento Hugo Heredia (Rodovia SE-240), Mata de reserva legal","-37.031","-10.5253","-37.031","-10.5253",NA,NA,"ASE0042278",NA,"142","Erva.; Restinga","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","2019-11-27 13:47:49-03","UFS","ASE","8430","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Costa, SM","2006","05",NA,"Silva, AC; Prata, AP; Lemos, IC; Costa, SM; Silva, E","2006","04","18","Brasil","Sergipe","São Domingos","Serra da Miaba","-37.3404","-10.473","-37.3404","-10.473",NA,NA,"ASE0018116","ASE0018116","18","Erva.; Erva.; Solo arenoso-pedregoso","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","2021-03-01 16:19:29-03","UNICAMP","UEC","73057","S","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens piceus","(Liebm.) Fernald","Tucker, GC","2001",NA,NA,"Leitão Filho, HF; et al.","1995","02","14","Brazil","São Paulo","Jacupiranga","P.E. Jacupiranga, Núcleo Cedro.","-48.414889","-24.962361","-48.414889","-24.962361",NA,NA,"UEC098391","UEC098391","33259","Mata de encosta. Herbácea. Inflorescência verde-amarelada, com a base tendo pontuações escuras.",NA,NA,NA,"Liliopsida",NA,"piceus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","2021-03-01 16:19:29-03","UNICAMP","UEC","73057","S","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens piceus","(Liebm.) Fernald","Tucker, GC","2001",NA,NA,"Leitão Filho, HF; et al.","1995","02","14","Brazil","São Paulo","Jacupiranga","P.E. Jacupiranga, Núcleo Cedro.","-48.414889","-24.962361","-48.414889","-24.962361",NA,NA,"UEC098391","UEC098391","33259","Mata de encosta. Herbácea. Inflorescência verde-amarelada, com a base tendo pontuações escuras.",NA,NA,NA,"Liliopsida",NA,"piceus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","2019-08-20 09:59:42-03","UNICAMP","UEC","116861","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","(Poir.) C.B.Clarke","Shepherd, GJ","1982","06",NA,"Shepherd, GJ; Monteiro, R; Andrade, JB","1976","12","14","Brazil","Mato Grosso",NA,"Fazenda Leão",NA,NA,NA,NA,NA,NA,"UEC075160","UEC075160","4072","ori, Herbácea cespitosa. Terreno brejoso.",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","2021-03-01 16:19:29-03","UNICAMP","UEC","161203","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","(Poir.) C.B.Clarke",NA,NA,NA,NA,"Bicudo, LRH; Campos, CJ; Barbosa, SB","1998","10","15","Brazil","Mato Grosso do Sul","Bataguaçu","Margem do Rio Pardo.","-52.401056","-21.673361","-52.401056","-21.673361","258","258","UEC069181","UEC069181","168","Inflorescencias amarelo-palha.; Brejo.",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","2019-08-20 09:59:43-03","UNICAMP","UEC","94548","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","(Poir.) C.B.Clarke","Araújo, AC","1998","11",NA,"Amaral, MCE; Belinello, R; Gottermann, S; Calago, K; Falcão, JC; Faria, AD","1995","07","19","Brazil","São Paulo","Torrinhas","Estrada Torrinhas - 2 córregos, A 500 m do trevo da estrada SP 304. Lado esquerdo, brejo.","-48.183333","-22.433333","-48.183333","-22.433333",NA,NA,"UEC075169","UEC075169","95108","Inflorescência, castanho-claro.",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","2019-08-20 09:59:43-03","UNICAMP","UEC","94626","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","(Poir.) C.B.Clarke","Araújo, AC","1998","11",NA,"Faria, AD; Aona, LYS; Matsumoto, K; Galvão, JC; Belinello, R","1997","01","29","Brazil","São Paulo","Américo de Campos","Rod. sentido Pontes Gestal-A. de Campos, Margem do rio Água Parada.","-50.216667","-20.516667","-50.216667","-20.516667",NA,NA,"UEC039565","UEC039565","97323",NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","2019-08-20 09:59:42-03","UNICAMP","UEC","27367","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","(Poir.) C.B.Clarke","Mayo, SJ","1978",NA,NA,"Harley, RM; Renvoize, SA; Erskine, CM; Brighton, CA; Pinheiro, R","1974","01","25","Brazil","Bahia",NA,"Serra do Rio das Contas, About 2km N of the town of Rio das Contas in flood of the Rio Brumado.","-41.833333","-13.583333","-41.833333","-13.583333","980","980","UEC075159","UEC075159","15510","ori, Tufted herb to ca. 30cm. Spikelets light tan. With riverine chiefly herbaceous weedy vegetation. Muddy margin of river.",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","2019-08-20 09:59:42-03","UNICAMP","UEC","27594","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","(Poir.) C.B.Clarke","Mayo, SJ","1978",NA,NA,"Harley, RM; Mayo, SJ; Storr, RM; Santos, TS; Pinheiro, RS","1977","03","25","Brazil","Bahia",NA,"Serra do Rio das Contas, About 2km N of Vila do Rio das Contas in flood plain of Rio Brumado.","-41.833333","-13.566667","-41.833333","-13.566667","980","980","UEC075162","UEC075162","19984","ori, With riverine chiefly weedy herbaceous vegetation.",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","2019-08-20 09:59:43-03","UNICAMP","UEC","94720","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","(Poir.) C.B.Clarke","Araújo, AC","1998","11",NA,"Faria, AD; Belinello, R; Galvão, JC; Aona, LYS; Matsumoto, K","1997","01","13","Brazil","São Paulo","Santa Rita do Passa Quatro","Rodovia Anhanguera, km 239, Sítio Aubiri, à beira de lago.","-47.6","-21.647222","-47.6","-21.647222",NA,NA,"UEC075170","UEC075170","9725","Inflorescência creme.",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","2019-08-20 09:59:43-03","UNICAMP","UEC","36218","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","(Poir.) C.B.Clarke",NA,NA,NA,NA,"Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS","1982","03","23","Brazil","Distrito Federal","Brasília","Lago Paranoá, Confluência do córrego Cabeça de Veado.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UEC075158","UEC075158","7386","ori, Inflorescência verde, local alagado.",NA,NA,NA,"Liliopsida",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"767","2019-10-29 14:20:10-03","UNICAMP","UEC","36219","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","(Poir.) C.B.Clarke",NA,NA,NA,NA,"Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS","1982","04","06","Brazil","Distrito Federal","Brasília","Lago Paranoá, Conflu~encia do córrego Canjerana.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UEC075161","UEC075161","7446","ori, Erva, inflorescência verde pardacentas.",NA,NA,NA,"Liliopsida",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"768","2019-08-20 09:59:42-03","UNICAMP","UEC","123846","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","(Poir.) C.B.Clarke","Shepherd, GJ",NA,NA,NA,"Marcondes-Ferreira, W","2001","04","27","Brazil","Minas Gerais","Camanducaia","Monte Verde, Brejo no caminho para o Parque das Nações","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC087052","UEC087052","1735","Erva ca. 20cm, inflorescências castanhas.",NA,NA,NA,"Liliopsida",NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA
"769","2020-11-11 16:41:19-03","UNICAMP","UEC","16140","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","(Poir.) C.B.Clarke","Shepherd, GJ","1980","03",NA,"Tozzi, AMGA","1978","04","30","Brazil","Minas Gerais","Jacuí","Fazenda São José","-46.7411003112793","-21.0167007446289",NA,NA,NA,NA,"UEC075156","UEC075156","7621","ori, Na margem de um açude. Freqüente.",NA,NA,NA,"Liliopsida",NA,NA,"16705","auto",NA,NA,NA,NA,NA,NA,NA
"770","2019-08-20 09:59:42-03","UNICAMP","UEC","16139","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","(Poir.) C.B.Clarke","Shepherd, GJ","1980","03",NA,"Müller, C","1978","04","23","Brazil","Paraná","Londrina","Córrego Cambezinho, Entre a Fazenda Santa Ana e a ponte nova do Igapó 3.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"UEC075155","UEC075155","39","ori, 25cm, próximo à cachoeirinha, junto com gramíneas e taboas, em pasto abandonado, formigueiro nas raízes.",NA,NA,NA,"Liliopsida",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"771","2019-08-20 09:59:42-03","UNICAMP","UEC","109934","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","(Poir.) C.B.Clarke","Tucker, GC","2003",NA,NA,"Pansarin, ER; Faria, AD; Galvão, JC; Belinello, R","2000","01","14","Brazil","São Paulo","Auriflama","Trevo de Auriflama, Brejo localizado na Rodovia Feliciano Salles Cunha.","-50.5499992370605","-20.6800003051758",NA,NA,NA,NA,"UEC075157","UEC075157","614",NA,NA,NA,NA,"Liliopsida",NA,NA,"21462","auto",NA,NA,NA,NA,NA,NA,NA
"772","2019-08-20 09:59:42-03","UNICAMP","UEC","22204","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","(Poir.) C.B.Clarke",NA,NA,NA,NA,"Freitas Filho, F; Vanucci, L","1978","05","16","Brazil","São Paulo","Campinas","Distrito de Souzas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC075165","UEC075165","8090",NA,NA,NA,NA,"Liliopsida",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"773","2019-08-20 09:59:42-03","UNICAMP","UEC","22196","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","(Poir.) C.B.Clarke",NA,NA,NA,NA,"Vannucci, AL","1978","05","04","Brazil","São Paulo","Campinas","Distrito de Souzas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC075168","UEC075168","11323","Her bácea, mais ou menos 10 cm.",NA,NA,NA,"Liliopsida",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"774","2019-08-20 09:59:42-03","UNICAMP","UEC","100086","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","(Poir.) C.B.Clarke","Tucker, GC","2001","03",NA,"Andrade, PRP","1996","02",NA,"Brazil","São Paulo","Campinas","Margens da lagoa Jambeiro","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC039570","UEC039570","16",NA,NA,NA,NA,"Liliopsida",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"775","2019-08-20 09:59:43-03","UNICAMP","UEC","94537","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","(Poir.) C.B.Clarke","Tucker, GC","2000",NA,NA,"Faria, AD; Aona, LYS","1995","12","05","Brazil","São Paulo","Campinas","Unicamp, Lago próximo à engenharia elétrica no campus da UNICAMP.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC075172","UEC075172","9535",NA,NA,NA,NA,"Liliopsida",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"776","2019-08-20 09:59:43-03","UNICAMP","UEC","94543","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","(Poir.) C.B.Clarke","Araújo, AC","1998","11",NA,"Aona, LYS; Faria, AD; Matsumoto, K; Galvão, JC; Belinello, R","1997","01","30","Brazil","São Paulo","Estrela d'Oeste","SP 320, Lago localizado na Fazenda Santo Antônio que fica do lado direito da pista no sentido E. D'Oeste_Jales.","-50.4000015258789","-20.2800006866455",NA,NA,NA,NA,"UEC039561","UEC039561","97165",NA,NA,NA,NA,"Liliopsida",NA,NA,"19580","auto",NA,NA,NA,NA,NA,NA,NA
"777","2019-08-20 09:59:42-03","UNICAMP","UEC","16141","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","(Poir.) C.B.Clarke","Shepherd, GJ","1980","03",NA,"Leitão Filho, HF; Semir, J; et al.","1977","04","13","Brazil","São Paulo","Itapeva","Nativo na entrada da cidade.","-48.8699989318848","-23.9799995422363",NA,NA,NA,NA,"UEC075163","UEC075163","4689","Herbáceo até 30 m.",NA,NA,NA,"Liliopsida",NA,NA,"42926","auto",NA,NA,NA,NA,NA,NA,NA
