"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"2170","2020-11-12 16:59:09-03","UEL","FUEL","21143","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Faria, AD","2015","01",NA,"Souza, LRM; et al.","s.n.","1997","12","12","Brasil","Paraná","Rancho Alegre","Mata ciliar do Rio Congonhas","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","11419","auto",NA,NA,NA,NA,NA
"2171","2020-11-12 16:59:09-03","UEL","FUEL","26172","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"E.H. de Camargo","53","1999","04","13","Brasil","Paraná","Rolândia","Fazenda Bela Vista, Bela Vista.","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","19311","auto",NA,NA,NA,NA,NA
"2172","2020-11-12 16:59:09-03","UEL","FUEL","25325","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Vieira, AOS","1999",NA,NA,"Pavão, OC","s.n.","1999","06","15","Brasil","Paraná","Santa Cecilia do Pavão","Sítio São João","-50.7835998535156","-23.5172004699707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","10947","auto",NA,NA,NA,NA,NA
"2173","2020-11-12 16:59:09-03","UEL","FUEL","29423","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Hatschbach, G","1996",NA,NA,"Tomé, MVF","340","1995","04","24","Brasil","Paraná","Santa Mariana","Mata da Laranjinha","-50.5186004638672","-23.1508007049561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","29409","auto",NA,NA,NA,NA,NA
"2174","2020-11-12 16:59:09-03","UEL","FUEL","26999","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Petenacci, A","258","1995","02","24","Brasil","Paraná","Santa Mariana","Mata da Laranjinha","-50.5186004638672","-23.1508007049561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","29409","auto",NA,NA,NA,NA,NA
"2175","2020-11-12 16:59:09-03","UEL","FUEL","27000","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Tomé, MVF","622","1996","11","23","Brasil","Paraná","Santa Mariana","Mata da Laranjinha","-50.5186004638672","-23.1508007049561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","29409","auto",NA,NA,NA,NA,NA
"2176","2020-11-12 16:59:09-03","UEL","FUEL","29782","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Vieira, AOS","1999",NA,NA,"Ferreira, JA; et al.","s.n.","1999","05","14","Brasil","Paraná","Santo Antônio do Paraíso","Fazenda Luporanga","-50.6455993652344","-23.4936008453369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","24994","auto",NA,NA,NA,NA,NA
"2177","2020-11-12 16:59:09-03","UEL","FUEL","7720","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Silva, SM","1989","11",NA,"Dias, MC; et al.","465","1989","11","28","Brasil","Paraná","Sapopema","Fazenda Mineira, Margem do Rio Tibagi","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","21990","auto",NA,NA,NA,NA,NA
"2178","2020-11-12 16:59:09-03","UEL","FUEL","21417","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Kinupp, VF","1997","08",NA,"Medri, C; Kinupp, VF; Francisco, EM","300","1997","08","02","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","21990","auto",NA,NA,NA,NA,NA
"2179","2020-11-12 16:59:09-03","UEL","FUEL","22992","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Medri, C; Kinupp, VF; Francisco, EM","534","1997","12","06","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","21990","auto",NA,NA,NA,NA,NA
"2180","2020-11-12 16:59:09-03","UEL","FUEL","25339","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Gonçalves, OM; et al.","s.n.","1999","05","21","Brasil","Paraná","Sertaneja","Fazenda Tangará","-50.8382987976074","-23.0368995666504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","31896","auto",NA,NA,NA,NA,NA
"2181","2020-11-12 16:59:09-03","UEL","FUEL","30870","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Faria, AD","2015","01",NA,"Pavão, OC; et al.","s.n.","1998","10","02","Brasil","Paraná","Sertaneja","Fazenda Tangará-rio Congonhas, rio Congonhas","-50.8382987976074","-23.0368995666504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","31896","auto",NA,NA,NA,NA,NA
"2182","2020-11-12 16:59:09-03","UEL","FUEL","24544","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Paiva, MRC","1999",NA,NA,"Gonçalves, OM; et al.","s.n.","1998","05","13","Brasil","Paraná","Sertaneja","Rio Tangará","-50.8382987976074","-23.0368995666504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","31896","auto",NA,NA,NA,NA,NA
"2183","2020-11-12 16:59:09-03","UEL","FUEL","30886","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Vieira, AOS","1998",NA,NA,"Francisco, EM; et al.","637","1998","05","15","Brasil","Paraná","Tamarana","Fazenda São João","-51.0971984863281","-23.7233009338379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","23681","auto",NA,NA,NA,NA,NA
"2184","2020-11-12 16:59:08-03","UEL","FUEL","13052","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"s.coletor",NA,NA,NA,NA,"Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","35037","auto",NA,NA,NA,NA,NA
"2185","2020-11-12 16:59:09-03","UEL","FUEL","7677","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Vieira, AOS","2004",NA,NA,"Francisco das Chagas e Silva; et al.","s.n.","1989","11","21","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, Próximo a Cachoeira","-50.6156005859375","-24.3239002227783",NA,NA,"600","600",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","35037","auto",NA,NA,NA,NA,NA
"2186","2020-11-12 16:59:09-03","UEL","FUEL","7678","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Vieira, AOS","1990",NA,NA,"Colli, S; et al.","s.n.","1989","11","21","Brasil","Paraná","Telêmaco Borba","Proximo a cachoeira, Rio Tibagi","-50.6156005859375","-24.3239002227783",NA,NA,"600","600",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","35037","auto",NA,NA,NA,NA,NA
"2187","2020-11-12 16:59:09-03","UEL","FUEL","54701","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Faria, AD","2017","01",NA,"Michelon, C","1472","2012","07","07","Brasil","Paraná","Telêmaco Borba","UHE Mauá","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","35037","auto",NA,NA,NA,NA,NA
"2188","2020-11-12 16:59:09-03","UEL","FUEL","36872","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Estevan, DA","2004",NA,NA,"Estevan, DA; et al.","478","2004","10","14","Brasil","Paraná","Ventania","Fazenda Santa Inês, Santa Inês","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","32424","auto",NA,NA,NA,NA,NA
"2189","2020-11-12 16:59:09-03","UEL","FUEL","33894","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Estevan, DA","2004",NA,NA,"Estevan, DA; et al.","214","2002","10","31","Brasil","Paraná","Ventania","Sítio Pinheiro- Floresta ombrófila-mista de Araucá, Floresta ombrófila-mista de Araucária","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","32424","auto",NA,NA,NA,NA,NA
"2190","2020-11-12 16:59:09-03","UEL","FUEL","41285","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Lima, LF","2016","07","28","Torezan, JMD","118","1991","11","11","Brasil","São Paulo","Araçatuba","Campo escola do grupo escoteiro Dom Bosco","-50.4300003051758","-21.2000007629395",NA,NA,NA,NA,NA,"FUEL010801",NA,NA,NA,NA,NA,"Tracheophyta","Ericales","59490","auto",NA,NA,NA,NA,NA
"2191","2020-11-12 16:59:08-03","UEL","FUEL","16306","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Faria, AD","2015","02",NA,"Franceschinelli, EV","s.n.","1989","11","14","Brasil","São Paulo","Campinas","Bosque dos Italianos","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","23900","auto",NA,NA,NA,NA,NA
"2192","2020-11-12 16:59:09-03","UEL","FUEL","16797","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Ciello-Filho, R",NA,NA,NA,"Ciello-Filho, R","289","2001","01","27","Brasil","São Paulo","Campinas","Distrito de Sousas, Condomínio Colinas do Atibaia","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","23900","auto",NA,NA,NA,NA,NA
"2193","2020-11-12 16:59:08-03","UEL","FUEL","13811","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Bernacci, LC","25068","1990","10","31","Brasil","São Paulo","Campinas","Fazenda São Vicente, mata, Mata.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","23900","auto",NA,NA,NA,NA,NA
"2194","2020-11-12 16:59:09-03","UEL","FUEL","21767","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Souza, VC; Rodrigues, RR; Capellari Jr, L",NA,NA,NA,"Barreto, KD; Fernandes, GD; Vitti, FX","411","1993","05","14","Brasil","São Paulo","Charqueada","Mata da Gloria (segunda entrada), segunda entrada)","-47.7700004577637","-22.5100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","12465","auto",NA,NA,NA,NA,NA
"2195","2020-11-12 16:59:09-03","UEL","FUEL","21787","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Rozza, AF",NA,NA,NA,"Rozza, AF","155","1995","10","20","Brasil","São Paulo","Matão","Fazenda Cambuby, Cambuby","-48.3600006103516","-21.6000003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","26922","auto",NA,NA,NA,NA,NA
"2196","2020-11-12 16:59:09-03","UEL","FUEL","17084","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Stranghetti, V","83","1993","04","06","Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","29574","auto",NA,NA,NA,NA,NA
"2197","2020-11-12 16:59:08-03","UEL","FUEL","16307","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Faria, AD","2015","02",NA,"Leitão Filho, HF; Tamashiro, JY; Semir, J; Meira Neto, JA; et al.","s.n.","1988","10","14","Brasil","São Paulo","São Roque","Parque da Câmara","-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","15567","auto",NA,NA,NA,NA,NA
"2198","2020-11-12 16:59:08-03","UEL","FUEL","16308","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Faria, AD","2015","02",NA,"Tamashiro, JY; Gabrielli, AC; Santos, FAM; Rodrigues, RR","s.n.","1986","12","02","Brasil","São Paulo","Teodoro Sampaio","Reserva do Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","54606","auto",NA,NA,NA,NA,NA
"2199","2019-11-01 15:10:43-03","UnB","UB","166833","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Lovato, MC; et al.","207","2003","03","28","Brasil","Paraná ","Londrina","Fazenda Figueira - Paiquerê.","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,"Frutos imaturos verdes e maduros amarelos; latescente.",NA,NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"2200","2019-11-01 15:10:43-03","UnB","UB","166847","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Lima, LF","2017","03","23","Belém, RP; Pinheiro, RS","2910","1966","11","22","Brasil","Bahia","Almadina",NA,"-39.6371994018555","-14.7053003311157",NA,NA,NA,NA,"Árvore de 15m x 25cm de diâm.; flores esverdeadas, cálice verde.; Plantação de cacau.",NA,NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,"14289","auto",NA,NA,NA,NA,NA
"2201","2019-11-01 15:10:43-03","UnB","UB","166837","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Tamashiro, JY; Silva, AF","17918","1985","10","28","Brasil","São Paulo","Campinas","Reserva Florestal ARA.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Árvore de até 10m, flores esverdeadas.",NA,NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,"23900","auto",NA,NA,NA,NA,NA
"2202","2019-11-01 15:10:43-03","UnB","UB","89581","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Incógnito",NA,NA,NA,"Harley, RM","10249","1968","09","24","Brasil","Mato Grosso",NA,"40 Km NW da base camp",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"2203","2019-11-01 15:10:43-03","UnB","UB","89557","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Pinho, JVS","2013","11",NA,"Ratter, JA","2494","1972","09","23","Brasil","Goiás","Padre Bernardo","Padre Bernardo, Fazenda Lagoa Santa","-48.583333","-15.5","-48.583333","-15.5",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"2204","2019-11-01 15:10:43-03","UnB","UB","89555","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Incógnito",NA,NA,NA,"Nicácio, JN","7201","1998","12","14","Brasil","Mato Grosso do Sul","Aquidauana","Aquidauana, Chácara 15 de Novembro","-55.8","-20.466667","-55.8","-20.466667",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"2205","2019-11-01 15:10:43-03","UnB","UB","166832","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Marestoni, TM","2007","09","18","Marestoni, TM; Cervigne, NS; Pereira, PML; Francisco, EM","62","2007","03","20","Brasil","Paraná ","Lupionópolis","RPPN Mata São Pedro.","-51.701667","-22.688333","-51.701667","-22.688333",NA,NA,"Árvore, 4m; frutos verdes; látex incolor.; Borda da mata.",NA,NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"2206","2019-11-01 15:10:43-03","UnB","UB","11328","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Mecenas, VV",NA,NA,NA,"Mecenas, VV; Leite, LQ; Augusto, MM","394","1997","06","17","Brasil","Distrito Federal","Brasília","APA de Cafuringa. Fazenda Palestina","-48.169444","-18.524167","-48.169444","-18.524167","780","780","Árvore 3m; Mata.",NA,NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"2207","2019-11-01 15:10:43-03","UnB","UB","11319","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Mecenas, VV",NA,NA,NA,"Mecenas, VV; Leite, LQ; Augusto, MM","385","1997","06","17","Brasil","Distrito Federal","Brasília","APA de Cafuringa. Fazenda Palestina","-48.169444","-18.524167","-48.169444","-18.524167","780","780","Árvore 5m; Mata.",NA,NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"2208","2019-11-01 15:10:43-03","UnB","UB","11303","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Mecenas, VV",NA,NA,NA,"Mecenas, VV; Leite, LQ; Augusto, MM","369","1997","06","17","Brasil","Distrito Federal","Brasília","APA de Cafuringa. Fazenda Palestina","-48.169444","-18.524167","-48.169444","-18.524167","780","780","Árvore 3m; Mata.",NA,NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"2209","2019-11-01 15:10:43-03","UnB","UB","186267","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Filho, RC","2008","06","30","Almeida, RC; Aguiar, OT; Baitello, JB","7","2008","06","26","Brasil","São Paulo","Itapeva","Estação Experimental, Ilha do Rio Pirituba.","-49.822222","-24.769444","-49.822222","-24.769444",NA,NA,"Tombada para dentro do Rio.; Árvore aprox. 6m.",NA,NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"2210","2019-11-01 15:10:43-03","UnB","UB","177210","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Pereira, BAS","2010","05","24","Pereira, BAS; Alvarenga, D","3691","2010","05","24","Brasil","Distrito Federal","Brasília","Região Administrativa de Brazlândia. Bacia do rio Tocantins, vale do rio do Sal, APA de Cafuringa.","-48.166667","-15.516667","-48.166667","-15.516667","820","820","Árvore ca. 3-4m altura e 8cm DAP, próximo à margem de um córrego. Copa muito irregular. Ritidoma escuro, pouco espesso. Frutos imaturos de cor verde.; Solo vermelho-escuro, eutrófico. Fragmento de Floresta Estacional Decídua associado a afloramento d",NA,NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"2211","2019-11-01 15:10:43-03","UnB","UB","846","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Ignorado",NA,NA,NA,"Harley, RM; Souza, R","10249","1968","09","24","Brasil","Mato Grosso",NA,"Via Suia Missu, 40K,NW da Base do Campo",NA,NA,NA,NA,NA,NA,"Cerrado.",NA,NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"2212","2019-11-01 15:10:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Villarroel, D",NA,NA,NA,"Villarroel, D; Martinez, MT; Alemán, L","3855","2013","12","01","Bolivia","Santa Cruz","Prov. Andrés Ibáñez","Monumento Natural Espejillos. Zona de Alto Espejo. Cerrado ralo, con arboles dispersos sobre suelos pedregosos.","-63.451667","-17.912778","-63.451667","-17.912778","880","880",NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"2213","2019-11-01 15:10:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Oliveira, ALR","2018","08","13","Moura, EO","IFN-12811673ext","2017","11","16","Brasil","Bahia","Cocos",NA,"-45.897778","-14.925","-45.897778","-14.925",NA,NA,"Conglomerado BA-1281. Subunidade -. Subparcela -. Indivíduo -. Coleta não registrada em formulários anteriores - Extra; Herbácea, 0,7m. Látex branco; pouco abundante; líquido. Flor bege; Cerrado stricto sensu. Solo argiloso, marrom",NA,NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"2214","2019-11-01 15:10:43-03","UnB","UB","169788","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Estevan, DA","2004",NA,NA,"Estevan, DA; et al.","214","2002","10","31","Brasil","Paraná ","Ventania","Sítio Pinheiro - Floresta ombrófila - mista de Araucária.","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"Árvore 6m, fruto imaturo verde.; Beira da mata.",NA,NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,"32424","auto",NA,NA,NA,NA,NA
"2215","2019-11-01 15:10:43-03","UnB","UB","166834","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Leitão Filho, HF","1967","11","08","Leitão Filho, HF","IAC19595","1967","10","25","Brasil","São Paulo","Campinas","Faz. S. Quirino.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Árvore com 4mts, frutos amarelos e comestiveis. Frutifica em Outubro - Novembro.; Mata secundária da ref. faz.",NA,NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,"23900","auto",NA,NA,NA,NA,NA
