"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","yearIdentified","infraspecificEpithet","monthIdentified","dayIdentified","fieldNumber","individualCount","sex"
"455","2019-11-01 15:06:26-03","UnB","UB","113013","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Delprete, PG; et al.","10263","2007","08","18","Brasil","Goiás","Cocalzinho de Goiás","Serra dos Pireneus","-48.801944","-15.806667","-48.801944","-15.806667","1100","1100",NA,NA,"Folhas subcoriáceas. Raque e flores vináceas.; Arbusto 0,3-0,4m; .","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2014",NA,"07",NA,NA,NA,NA
"456","2019-11-01 15:06:26-03","UnB","UB","113082","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Delprete, PG; et al.","10242","2007","08","18","Brasil","Goiás","Cocalzinho de Goiás","Serra dos Pireneus. Fazenda Capitão do Mato","-48.801944","-15.806667","-48.801944","-15.806667","1100","1100",NA,NA,"Folhas coriáceas. Botões florais vermelho-escuros. Corolas amarelas.; Arbusto 0,3-0,4m; .","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2014",NA,"08",NA,NA,NA,NA
"457","2019-11-01 15:06:26-03","UnB","UB","113723","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Miranda, SC; et al.","777","2003","12","20","Brasil","Goiás",NA,"Parque Estadual da Serra dos Pirineus",NA,NA,NA,NA,NA,NA,NA,NA,"Subarbusto 0,3m; Campo rupestre.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2019-11-01 15:06:26-03","UnB","UB","121278","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Correia, CAS","Correia, CAS","345","2008","11","04","Brasil","Distrito Federal","Sobradinho","APA do rio São Bartolomeu. Chácara Angaturama","-48.236111","-16.227778","-48.236111","-16.227778","1080","1080",NA,NA,"Casca castanho-clara, destacando-se em tiras finas e longas. Folhas glaucas, com odor de goiaba. Raque verde-clara. Frutos em diferentes estádios de maturação, verde-vináceos a negro-vináceos. Indivíduo coletado em flor em 05/09/08 (Correia, CAS 294)","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2019-11-01 15:06:26-03","UnB","UB","132157","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Fonseca, ML","4892","2003","08","29","Brasil","Goiás","Pirenópolis","Santuário de Vida Silvestre Vaga Fogo","-48.993056","-15.8225","-48.993056","-15.8225",NA,NA,NA,NA,"Flores e estames brancos, perfumada.; Subarbusto 0,9m.; Cerrado","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA
"460","2019-11-01 15:06:26-03","UnB","UB","13145","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Proença, CEB; Harris, SA","2659","2003","08","21","Brasil","Distrito Federal","Brasília","Entre o Córrego Pipiripau e Formosa. GO","-47.465833","-15.588611","-47.465833","-15.588611","1081","1081",NA,NA,"(outros 80cm vistos), folhas dísticas, glaucas na maturidade e róseas jovens. Casca lisa, glauco-rósea. Cheiro típico Myrcia-fruta na folha. Ramos da inflorescência, cálice e globo petalífero róseo ou avermelhado. Foto da casca.; Arbusto 1,8m. Flor","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2019-11-01 15:06:26-03","UnB","UB","131583","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Batalha, MA","3924","1999","10","05","Brasil","Goiás",NA,"Parque Nacional das Emas","-52.65","-17.816667","-52.65","-17.816667",NA,NA,NA,NA,"Frutos verdes.; Arbusto 1,4m.; Cerrado sensu stricto","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2014",NA,"06",NA,NA,NA,NA
"462","2019-11-01 15:06:26-03","UnB","UB","131623","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Irwin, HS","9335","1965","10","20","Brasil","Goiás",NA,"Ca. 13km NW of Veadeiros",NA,NA,NA,NA,NA,NA,NA,NA,"Corolla and anthers white.; Shrub 2,5m.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2015",NA,"03",NA,NA,NA,NA
"463","2019-11-01 15:06:26-03","UnB","UB","121280","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Correia, CAS","Correia, CAS","347","2008","11","07","Brasil","Distrito Federal","Sobradinho","APA do rio São Bartolomeu. Chácara Angaturama","-48.238611","-16.227778","-48.238611","-16.227778","1090","1090",NA,NA,"Planta pouco ramificada. Casca marrom destacando-se em placas placas finas. Folhas glaucas, com odor de goiaba. Folhas novas avermelhadas. Frutos em diferentes estádios de maturação, verde-claros, avermelhados e negro-vináceos. Indivíduo coletado em","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2019-11-01 15:06:26-03","UnB","UB","131719","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Batalha, MA","3691","1999","08","03","Brasil","Goiás",NA,"Parque Nacional das Emas","-52.65","-17.816667","-52.65","-17.816667",NA,NA,NA,NA,"Botões.; Arbusto 2,6m.; Cerrado sensu stricto","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2014",NA,"06",NA,NA,NA,NA
"465","2019-11-01 15:06:26-03","UnB","UB","121292","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Correia, CAS","Correia, CAS","362","2008","11","30","Brasil","Distrito Federal","Sobradinho","APA do rio São Bartolomeu. Chácara Angaturama","-48.235833","-16.225","-48.235833","-16.225","1079","1079",NA,NA,"Área com grandes afloramentos lateríticos. Planta ereta, ramificada. Caule liso, casca cinzenta com líquens. Folhas velhas glaucas, concolores, com odor de goiaba. Folhas novas vermelho vináceas. Frutos imaturos vermelho-vináceos, maduros arroxeados","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2019-11-01 15:06:26-03","UnB","UB","132041","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Ratter, JA","8120","1998","11","16","Brasil","Tocantins",NA,"40km from Ponte Alta on the road to Pindorama do Tocantins","-47.466667","-11.033333","-47.466667","-11.033333",NA,NA,NA,NA,"Flowers white.; Shrub 2,3m.; Dense cerrado sensu stricto","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2015",NA,"03",NA,NA,NA,NA
"467","2019-11-01 15:06:26-03","UnB","UB","132042","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Bridgewater, S","1076","1998","11","14","Brasil","Tocantins",NA,"69km from Porto Nacional on the road to Ponte Alta","-47.966667","-10.75","-47.966667","-10.75",NA,NA,NA,NA,"Immature berries yellow/green.; Tree 7m.; Cerrado","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2015",NA,"03",NA,NA,NA,NA
"468","2019-11-01 15:06:26-03","UnB","UB","132045","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Ratter, JA","8139","1998","11","23","Brasil","Tocantins",NA,"50km from Arraias on the road to Conceição do Tocantins (Rodovia Coluna Prestes, TO 050)","-47.1","-12.65","-47.1","-12.65",NA,NA,NA,NA,"Small tree 3m.; Mesotrophic cerradão","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2015",NA,"03",NA,NA,NA,NA
"469","2019-11-01 15:06:26-03","UnB","UB","132051","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Mendonça, RC","2607","1996","09","10","Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional Chapada dos Veadeiros","-47.800833","-14.174722","-47.800833","-14.174722",NA,NA,NA,NA,"Flor com cálice verde.; Subarbusto 0,2m.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2015",NA,"03",NA,NA,NA,NA
"470","2019-11-01 15:06:26-03","UnB","UB","132052","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Silva, MA","3316","1996","11","15","Brasil","Goiás",NA,"Chapada Nacional da Chapada dos Veadeiros. Área entre o Morro da Baleia e o Peito de Moça, entre o Rio Preto e o Córrego Fel",NA,NA,NA,NA,NA,NA,NA,NA,"Frutos imaturos de cor verde.; Árvore 4m.; Ecótono floresta de galeria/campo limpo","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2015",NA,"03",NA,NA,NA,NA
"471","2019-11-01 15:06:26-03","UnB","UB","132155","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Mendonça, RC","3046","1997","08","14","Brasil","Goiás","Niquelândia","Fazenda Engenho","-48.423611","-14.674444","-48.423611","-14.674444",NA,NA,NA,NA,"Flor com cálice verde.; Subarbusto 0,2m.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2015",NA,"03",NA,NA,NA,NA
"472","2019-11-01 15:06:26-03","UnB","UB","132347","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Batalha, MA","3723","1999","08","04","Brasil","Goiás",NA,"Parque Nacional das Emas","-52.65","-17.816667","-52.65","-17.816667",NA,NA,NA,NA,"Frutos verdes.; Herb 0,2m.; Campo cerrado queimado","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2014",NA,"11",NA,NA,NA,NA
"473","2019-11-01 15:06:26-03","UnB","UB","132351","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Batalha, MA","2456","1998","12","10","Brasil","Goiás",NA,"Parque Nacional das Emas","-52.65","-17.816667","-52.65","-17.816667",NA,NA,NA,NA,"Frutos verdes.; Herb 0,2m.; Cerrado","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2014",NA,"11",NA,NA,NA,NA
"474","2019-11-01 15:06:26-03","UnB","UB","132811","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Ratter, JA","7905","1997","11","04","Brasil","Tocantins",NA,"12km from Caseara on the road to Marianápolis do Tocantins","-49.883333","-9.383333","-49.883333","-9.383333",NA,NA,NA,NA,"Tree 5m.; Cerrado sensu stricto","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2015",NA,"03",NA,NA,NA,NA
"475","2019-11-01 15:06:26-03","UnB","UB","132812","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Ratter, JA","7890","1997","11","02","Brasil","Tocantins",NA,"18km from Porto Nacional on the road to Palmas","-48.366667","-10.516667","-48.366667","-10.516667",NA,NA,NA,NA,"Tree 3m.; Campo cerrado","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2014",NA,"06",NA,NA,NA,NA
"476","2019-11-01 15:06:26-03","UnB","UB","152636","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Oliveira, FCA; Fonseca, ML; Silva Filho, AP; Barros, BS","1669","2010","03","17","Brasil","Tocantins","Lagoa da Confusão","Bacia do Araguaia. sub-bacia: rio Formoso.","-49.375","-10.5501","-49.375","-10.5501","184","184",NA,NA,"Casca gretada, esfoliante. Botões florais brancos. flores brancas. Frutos maduros avermelhados e pretos. &nf;; Árvore ca. 4 m altura e 0,14 DAP.; Solo argiloso, preto e úmido. Relevo plano. Vegetação: Savana Parque (cerrado inundável).","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2014",NA,"06",NA,NA,NA,NA
"477","2019-11-01 15:06:26-03","UnB","UB","155249","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Oliveira, FCA; Mendonça, RC; Guimarães, LL; Cardoso, E","1363","2008","10","14","Brasil","Tocantins","São Valério do Tocantins","Após povoado de Custódio. Bacia do Tocantins. Sub-bacia Tocantins","-48.117222","-12.991111","-48.117222","-12.991111","327","327",NA,NA,"Arvoreta 3m. Folhagem nova, concolor, verde. Botão floral alvacento.; Transição cerrado sensu stricto com cerrado alto. Solo cascalho fino mais quartzo. Relevo plano","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2015",NA,"03",NA,NA,NA,NA
"478","2019-11-01 15:06:26-03","UnB","UB","136924","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Cezare, CHG; Machado Neto, A","288b","2007","10","23","Brasil","Goiás","Luziânia","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório","-48.012222","-16.717778","-48.012222","-16.717778","772","772",NA,NA,"Arbusto 1m. Fruto amarelo. fruto imaturo verde.; Cerrado ralo (antropizado).","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2010",NA,"07","09",NA,NA,NA
"479","2019-11-01 15:06:26-03","UnB","UB","14717","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Proença, CEB; Harris, SA","2955","2004","09","19","Brasil","Goiás","Pirenópolis","Estrada entre Pirenópolis e o Parque Estadual da Serra do Pirineus","-48.910556","-15.837222","-48.910556","-15.837222","900","1100",NA,NA,"Folhas ternadas opostas sub-cruzadas (com ângulos menores do que 90o). Pétalas reflexas na flor aberta.; SubArbusto 1m. Flor branco rosada. Fruto verde claro imaturo.; Campo cerrado. Topologia: Encosta. Solo: Solo arenoso.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2019-11-01 15:06:26-03","UnB","UB","151486","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Mendonça, RC; Ferreira, CCS","2212","1994","10","25","Brasil","Goiás",NA,"Chapada dos Veadeiros. Cerrado próximo ao bar da BR-414 na estrada de chão que liga Cocalzinho a Barro Alto.",NA,NA,NA,NA,NA,NA,NA,NA,"Flores alvas, botão floral rosado.; Arbusto 0,7m; Cerrado","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2019-11-01 15:06:26-03","UnB","UB","155250","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Oliveira, FCA; Mendonça, RC; Guimarães, LL; Cardoso, E","1346","2008","10","14","Brasil","Tocantins","São Valério do Tocantins","Após povoado de Custódio. Bacia do Tocantins. Sub-bacia Tocantins","-48.117222","-12.991111","-48.117222","-12.991111","327","327",NA,NA,"Arvoreta heliófila 3m. Casca lisa, esfoliante. Folhagem nova. Botões florais brancos.; Transição cerrado sensu stricto com cerrado alto. Solo cascalho fino mais quartzo. Relevo plano","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2014",NA,"06",NA,NA,NA,NA
"482","2019-11-01 15:06:26-03","UnB","UB","200827","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Soares, EA; et al.","175","1999","09","20","Brasil","Tocantins","Palmas","Serra do Lajeado - Unidade de Conservação","-48.219444","-10.171667","-48.219444","-10.171667",NA,NA,NA,NA,"Arbórea 2,5m, cálice verde, corola e estames branco; Cerrado","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2014",NA,"06",NA,NA,NA,NA
"483","2019-11-01 15:06:26-03","UnB","UB","168346","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Walter, BMT; Silva, GP; Pereira, JB; Salles, PA","4606","2000","11","08","Brasil","Goiás","Cavalcante","Estrada saindo do Porto dos paulistas","-48.111389","-13.387222","-48.111389","-13.387222","395","395",NA,NA,"Arbusto com cerca de 1,2m de altura, frutos imaturos verdes. Frutos maduros atro-purpúreos ( + ou - vináceos).; Campo sujo com vegetação de mata nas linhas de drenagem","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2015",NA,"03",NA,NA,NA,NA
"484","2019-11-01 15:06:26-03","UnB","UB","168394","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Irwin, HS; Onishi, E; Fonseca, SF; Souza, R; Santos, RR; Ramos, J","25706","1970","01","29","Brasil","Minas Gerais","Patrocínio","ca. 40 km N.E of Patrocínio","-46.99","-18.94","-46.99","-18.94","1000","1000",NA,NA,"Shrub ca. 1m tall; fruit light green. red on insolated side.; Cerrado on chapada and steeps slopes","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2014",NA,"06",NA,NA,NA,NA
"485","2019-11-01 15:06:26-03","UnB","UB","168503","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Fonseca, SG; Onishi, E","1078","1968","10","05","Brasil","Mato Grosso","Barra do Garças","Barra do Garças, Barra do Garças","-52.25","-15.883333","-52.25","-15.883333",NA,NA,NA,NA,"Arvoreta de flores alvas.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2014",NA,"06",NA,NA,NA,NA
"486","2019-11-01 15:06:26-03","UnB","UB","168549","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Fonseca, ML; Vaz, AMSF; Marquete, R; Mendonça, RC; Nunes, G","1260","1996","10","21","Brasil","Goiás","Alto Paraíso de Goiás","Vale da lua","-47.793333","-14.188889","-47.793333","-14.188889","950","950",NA,NA,"Subarbusto heliófito ca. 0,60m de altura, folhas verdes, membranáceas; flores brancas. Comum.; Campo sujo","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2015",NA,"03",NA,NA,NA,NA
"487","2019-11-01 15:06:26-03","UnB","UB","168740","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Irwin, HS; Onishi, E; Fonseca, SF; Souza, R; Santos, RR; Ramos, J","25230","1970","01","23","Brasil","Goiás","Catalão","Catalão, Ca. 26 km N E of Catalão","-47.9464","-18.1658","-47.9464","-18.1658","875","875",NA,NA,"Few-branched shrub ca. 1m tall. Fruit green.; Cerrado and Gallery woods","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2014",NA,"11",NA,NA,NA,NA
"488","2019-11-01 15:06:26-03","UnB","UB","168815","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Franco, TL","82","2003","11","07","Brasil","Goiás","Anápolis","Anápolis, Campus UEG","-48.966667","-16.333333","-48.966667","-16.333333",NA,NA,NA,NA,"Subarbusto ( 70cm) com flores e botões na cor creme.; Cerrado sensu stricto","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2013",NA,"08",NA,NA,NA,NA
"489","2019-11-01 15:06:26-03","UnB","UB","168818","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Proença, CEB","1058","1993","11","15","Brasil","Goiás","Jataí","Mata do açude da Sociedade ecológica de Jataí","-51.71","-17.88","-51.71","-17.88",NA,NA,NA,NA,"Arvoreta de ca. 2,5 metros. Frutos verdes.; Local pertubado, próximo a lagoa do açude","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2015",NA,"03",NA,NA,NA,NA
"490","2019-11-01 15:06:26-03","UnB","UB","168971","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Batalha, MA","2689","1999","01","05","Brasil","Goiás","Chapadão do Céu","Parque Nacional das Emas. Próximo ao ponto A.","-53","-18","-53","-18",NA,NA,NA,NA,"Subarbusto, 04m alt. Flores brancas.; Campo sujo.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2014",NA,"11",NA,NA,NA,NA
"491","2019-11-01 15:06:26-03","UnB","UB","168970","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Batalha, MA","3976","1999","10","07","Brasil","Goiás","Chapadão do Céu","Parque nacional das Emas. próximo ao ponto X.","-52.833333","-18","-52.833333","-18",NA,NA,NA,NA,"Subarbusto, 05m alt. Flores brancas. Frutos verdes.; Em campo limpo.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2014",NA,"11",NA,NA,NA,NA
"492","2019-11-01 15:06:26-03","UnB","UB","170151","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Haidar, RF; Parente, HVM; Silva, RP; Fonseca, JS","1195","2009","12","07","Brasil","Tocantins","Lagoa da Confusão","Bacia do Rio Tocantins, Sub-bacia Rio Caiapo.","-49.631667","-10.724167","-49.631667","-10.724167","201","201",NA,NA,"Árvore ca. 4m alt. Frutos verdes globosos.; Cerrado sensu stricto, cerradão, Parque de Cerrado.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2015",NA,"03",NA,NA,NA,NA
"493","2019-11-01 15:06:26-03","UnB","UB","174165","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Silva, MA","Silva, MA","6248","2007","11","15","Brasil","Goiás","Niquelândia","Mineradora Anglo American Brasil LTDA. Antiga CODEMIN-40 Km norte da cidade. Localidade Cava Fruta de Lobo. 6 km da Sede.","-48.348889","-14.128889","-48.348889","-14.128889",NA,NA,NA,NA,"Arbusto 0,6 m. Frutos imaturos verde-avermelhados. Folhas discolores verdes.; Morro seco. Relevo inclinado. Vegetação cerrado em enconsta rochosa.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2007",NA,"12","18",NA,NA,NA
"494","2019-11-01 15:06:26-03","UnB","UB","168850","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Proença, CEB","s.n.","1993","09","25","Brasil","Goiás","Mineiros","Parque nacional das Emas","-52.75","-18.3","-52.75","-18.3",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2014",NA,"09",NA,NA,NA,NA
