"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","phylum","order","typeStatus","continentOcean","preparationType","imagecode","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"45","2019-10-09 11:20:27-03","UFBA","ALCB","73963","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(DC.) Naudin","Goldenberg, R","2014","10","21","Santos, JS; Guedes, ML; Valadão, RM; Santana, FA; Sousa, DC de; Nogueira, T; Carvalho","147","2006","06","17","Brasil","Bahia","Miguel Calmon","Piemonte da Diamantina","-40.518611","-11.372222","-40.518611","-11.372222","1144","1144","Folhas cartaceas discolores. Inflorecência terminal com cálice verde; pétalas, estâmes e estígmas alvos.",NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2019-10-09 11:20:27-03","UFBA","ALCB","74170","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(DC.) Naudin","Goldenberg, R","2014","10","21","Guedes, ML; Valadão, RM; Carvalho, G; Santos, JS; Sousa, DC de; Nogueira, T","12152","2006","08","02","Brasil","Bahia","Miguel Calmon","Piemonte da Diamantina, Grota de Dona Antônia. Ponto 196","-40.516667","-11.333333","-40.516667","-11.333333",NA,NA,"de folhas membranáceas, discolores. Inflorescência com alvos.",NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-02-08 10:03:48-03","NBC","NL-BOTANY","L.2550308","PreservedSpecimen","Plantae","Melastomataceae","Miconia","depauperata","Miconia depauperata","Gardner",NA,NA,NA,NA,"Glaziou AFM",NA,"1888","01","01","Brazil",NA,NA,"Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550308 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2550308",NA,"Myrtales",NA,"Southern America",NA,"NL-L2550308",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"48","2020-02-08 10:03:48-03","NBC","NL-BOTANY","U.1384117","PreservedSpecimen","Plantae","Melastomataceae","Miconia","depauperata","Miconia depauperata","Gardner",NA,NA,NA,NA,"Hoehne W",NA,"1951","08","17","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384117 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384117",NA,"Myrtales",NA,"Southern America",NA,"NL-U1384117",NA,NA,"Magnoliopsidae","U 0102675",NA,NA,NA,NA
"49","2020-02-08 10:03:48-03","NBC","NL-BOTANY","U.1384118","PreservedSpecimen","Plantae","Melastomataceae","Miconia","depauperata","Miconia depauperata","Gardner",NA,NA,NA,NA,"Hoehne FC",NA,"1932","06","06","Brazil",NA,NA,"Flora of Brazil. Sao Paulo state: Sao Paulo native.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384118 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384118",NA,"Myrtales",NA,"Southern America",NA,"NL-U1384118",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"50","2020-02-08 10:03:48-03","NBC","NL-BOTANY","L.2550327","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.",NA,NA,NA,NA,"Klein RM",NA,"1959","12","15","Brazil",NA,NA,"Plantas de Santa Catarina - Brasil, Mata da Companhia Hering, Bom Retiro, Blumenau, Mata.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550327 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2550327",NA,"Myrtales",NA,"Southern America",NA,"NL-L2550327",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"51","2020-02-08 10:03:48-03","NBC","NL-BOTANY","L.2550328","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.",NA,NA,NA,NA,"Hatschbach GG",NA,"1960","12","27","Brazil",NA,NA,"Est. Parana(Brasil), Mun S.José des Pinhaes, Serra do Mar, Morro de Campininho.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550328 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2550328",NA,"Myrtales",NA,"Southern America",NA,"NL-L2550328",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"52","2020-02-08 10:03:48-03","NBC","NL-BOTANY","U.1384064","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.",NA,NA,NA,NA,"Hatschbach GG",NA,NA,NA,NA,"Brazil",NA,NA,"Est. Parana(Brasil). Mun. Campina Gde. Sul. Jaguatirica.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384064 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384064",NA,"Myrtales",NA,"Southern America",NA,"NL-U1384064",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"53","2020-02-08 10:03:48-03","NBC","NL-BOTANY","U.1384065","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.",NA,NA,NA,NA,"Lindeman JC; Haas H de",NA,"1966","11","08","Brazil",NA,NA,"Est. Paraná. 10 Km E. of Campo Novo. Araucaria wood with many spiny tree-ferns.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384065 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384065",NA,"Myrtales",NA,"Southern America",NA,"NL-U1384065",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"54","2020-02-08 10:04:06-03","NBC","NL-BOTANY","L.2550873","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex DC.) Naudin",NA,NA,NA,NA,"Martius CFP von",NA,NA,NA,NA,"Brazil",NA,NA,"Prov. Bahiensi.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550873 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2550873",NA,"Myrtales",NA,"Southern America",NA,"NL-L2550873",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"55","2020-02-08 10:04:06-03","NBC","NL-BOTANY","L.2550874","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex DC.) Naudin",NA,NA,NA,NA,"Martius CFP von",NA,NA,NA,NA,"Brazil",NA,NA,"Prov. Bahiensi.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550874 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2550874",NA,"Myrtales",NA,"Southern America",NA,"NL-L2550874",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"56","2020-02-08 10:04:06-03","NBC","NL-BOTANY","L.2550875","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex DC.) Naudin",NA,NA,NA,NA,"Glaziou AFM",NA,"1888","01","01","Brazil",NA,NA,"Prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550875 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2550875",NA,"Myrtales",NA,"Southern America",NA,"NL-L2550875",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"57","2020-02-08 10:04:06-03","NBC","NL-BOTANY","L.2550876","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex DC.) Naudin",NA,NA,NA,NA,"Glaziou AFM",NA,"1888","01","01","Brazil",NA,NA,"Prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550876 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2550876",NA,"Myrtales",NA,"Southern America",NA,"NL-L2550876",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"58","2020-11-04 11:13:37-03","ESALQ","ESA","17424","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","Goldenberg, R.",NA,NA,NA,"Moraes, P.L.R. ; Ivanauskas, N.M.","1175.0","1995","01","19","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA017424","Magnoliophyta",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:13:37-03","ESALQ","ESA","68374","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","Souza, V.C.",NA,NA,NA,"Oliveira, A.A.; Souza, S.C.P.M.; Siqueira, L.P.; M.C.Sorreano, Scalon, V.R.; Atanasio, C.; V.Bucheaneri, Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","3593.0","2000","04","18","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar. Estrada Intermediária, Km 30. Floresta Ombrofila Densa de Planalto, com perturbação. Interior de floresta","-45.37","-23.41","-45.37","-23.41","600","600","Árvore, 4,5 m alt. Cálice persistente, esverdeado. Anteras brancas.","ESA068374","Magnoliophyta",NA,NA,NA,NA,"ESA068374",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:13:37-03","ESALQ","ESA","98265","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana",NA,"Chiavegatto","2006",NA,NA,"Assis, L.C.S.","1086.0","2005","01","18","Brasil","Minas Gerais","Lima Duarte",NA,"-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"ESA098265","Magnoliophyta",NA,NA,NA,NA,"ESA098265","30417","auto",NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:13:37-03","ESALQ","ESA","22036","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","Goldenberg, R.",NA,NA,NA,"Tamashiro, J.Y. et al.","962.0","1995","05","08","Brasil","São Paulo","Pedra Bela",NA,"-46.439998626709","-22.7900009155273",NA,NA,NA,NA,NA,"ESA022036","Magnoliophyta",NA,NA,NA,NA,NA,"10848","auto",NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:13:37-03","ESALQ","ESA","17382","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","Goldenberg, R.","1998","01","01","Moraes, P.L.R. ; Ivanauskas, N.M.","1106.0","1995","01","17","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA017382","Magnoliophyta",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:13:37-03","ESALQ","ESA","128460","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana",NA,NA,NA,NA,NA,"Kuntz, J.","1002.0","2013","03","30","Brasil","São Paulo","Tapiraí","UHE da Fumaça. Trilha do Chagas. Beira da estrada.","-47.5","-23.9599990844727",NA,NA,NA,NA,"Arbusto ca. 3 m alt., frutos verdes.","ESA128460","Magnoliophyta",NA,NA,NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:13:38-03","ESALQ","ESA","71821","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex DC.","Nave, A.G.",NA,NA,NA,"Farah, F.T. ; Freitas, C.A.","50.0","1998","07","10","Brasil","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,NA,"ESA071821","Magnoliophyta",NA,NA,NA,NA,"ESA071821","44638","auto",NA,NA,NA,NA,NA,NA
"65","2021-01-14 15:31:40-03","MN","R","9560","PreservedSpecimen","Plantae","Melastomataceae","Miconia","depauperata","Miconia depauperata","Gardner",NA,NA,NA,NA,"Glaziou, A.F.M.","8678","1868","12","19","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000009560",NA,NA,NA,NA,NA,"R000009560_001 R000009560_002",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-01-14 15:31:40-03","MN","R","9522","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","Naudin",NA,NA,NA,NA,"Glaziou, A.F.M.","16913","1883","10","10","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000009522",NA,NA,NA,NA,NA,"R000009522_001",NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-08-27 13:31:10-03","IAP","PACA-AGP","66235","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","J.J. Wurdack","1961",NA,NA,"Reitz, R.","6346","1958","01","29","Brasil","SC","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,NA,NA,"Habitat: na mata","PACA066235","Magnoliophyta","Myrtales",NA,NA,NA,NA,"21797","auto","Magnoliatae",NA,NA,NA,NA,NA
"68","2020-12-20 21:18:22-03","UFV","VIC","42135","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(DC.) Naudin",NA,NA,NA,NA,"Tinti, B.V.; Nunes, J.","s.n.","2010",NA,NA,"Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,NA,"VIC042135",NA,NA,NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA
"69","2020-12-20 21:18:22-03","UFV","VIC","52552","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(DC.) Naudin","Baumgratz, J.F.A.","2018",NA,NA,"Melo, J.Q.; et al.","81","1995","12","07","Brasil","Rio de Janeiro","Paraty","Córrego dos Ricos","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"Cerca de 7m de altura. Ciófila, folhas membranáceas verdes discolores. Flores alvas.","VIC052552",NA,NA,NA,NA,NA,"VIC052552","34470","auto",NA,NA,NA,NA,NA,NA
"70","2019-11-21 14:39:39-03","UFJF","CESJ","36244","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(DC.) Naudin","L.L. Justino","2015","02",NA,"R.C. Forzza; B.K.S. Franco","2066","2002","01","27","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Arbusto ca. 2m alt. Folhas discolores. Flores alvas.","CESJ036244","Angiosperma",NA,NA,"América do Sul",NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA
"71","2020-06-16 17:49:09-03","UFJF","CESJ","34583","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(DC.) Naudin","L.L. Justino","2015","02",NA,"A.V. Lopes; V.R. Scalon","5","2001","10","05","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Arbusto prostrado, ca. 2m, frutos imaturos verdes.","CESJ034583","Angiosperma",NA,NA,"América do Sul",NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA
"72","2019-11-21 14:39:39-03","UFJF","CESJ","33589","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(DC.) Naudin","L.L. Justino","2015","02",NA,"R.M. Castro; V.R. Scalon; A.S.M. Valente","407","2001","05","26","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Arbusto no interior da mata, muito frequente. Frutos esverdeados.","CESJ033589","Angiosperma",NA,NA,"América do Sul",NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA
"73","2019-11-21 14:39:39-03","UFJF","CESJ","30314","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(DC.) Naudin","L.L. Justino",NA,NA,NA,"R.G. Silveira; M.L.G. Lisboa","s.n.","1993","04","23","Brasil","Minas Gerais","Juiz de Fora","Morro do Cristo","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"arbusto comum em clareiras dentro da mata, frutos imaturos verdes e quando maduros de cor preta. (material de trabalho de fitossociologia) p. 15.57.","CESJ030314","Angiosperma",NA,NA,"América do Sul",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"74","2019-11-21 14:39:39-03","UFJF","CESJ","49312","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(DC.) Naudin","L.L. Justino","2015","02",NA,"A.S.M. Valente; P.O. Garcia","495","2006","08","27","Brasil","Minas Gerais","Rio Preto","Serra Negra, Mata da Cachoeira do Ninho da Égua, ca. 1300 m.s.m.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"Árvore ca. 4 m alt., no interior da mata nebular. Fitossociologia=482N.","CESJ049312","Angiosperma",NA,NA,"América do Sul",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA
"75","2019-11-21 14:39:39-03","UFJF","CESJ","50604","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(DC.) Naudin","B. Chiavegatto","2011","10","05","I.Almeida; S.A. Roman; F.R.G. Salimena","14","2008","03","25","Brasil","Minas Gerais","Juiz de Fora","Mata do Krambeck","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Arvoreta em interior de mata; frutos verdes","CESJ050604","Angiosperma",NA,NA,"América do Sul",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"76","2019-11-21 14:39:39-03","UFJF","CESJ","35908","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(DC.) Naudin","L.L. Justino","2015","02",NA,"R.C. Almeida-Lafetá","s.n","1998","01","31","Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica de Santa Cândida","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Mata entre a reserva e o cartódromo.","CESJ035908","Angiosperma",NA,NA,"América do Sul",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"77","2019-11-21 14:39:39-03","UFJF","CESJ","49354","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(DC.) Naudin","L.L. Justino","2015","02",NA,"A.S.M. Valente; P.O. Garcia","s.n.","2007",NA,NA,"Brasil","Minas Gerais","Rio Preto","Serra Negra","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,NA,"CESJ049354","Angiosperma",NA,NA,"América do Sul",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA
"78","2019-11-21 14:39:39-03","UFJF","CESJ","42299","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(DC.) Naudin","L.L. Justino","2015","02",NA,"O.S. Ribas; J.M. Silva; J.Vaz","4640","2002","04","06","Brasil","São Paulo","Barra do Turvo","Bela Vista","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"Arbusto, 2m, fruto negro. Floresta Atlântica.","CESJ042299","Angiosperma",NA,NA,"América do Sul",NA,NA,"38172","auto",NA,NA,NA,NA,NA,NA
"79","2021-04-07 11:46:09-03","UFMS","CGMS","66295","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(DC.) Naudin",NA,"2021",NA,NA,"G. Hatschbach","9699","1963","01","23","Brasil","Paraná","Bocaiúva do Sul","Varginha do Carumbê.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Habitat: Comum na mata pluvial. Habito: Arbusto.","CGMS1099256",NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"80","2019-08-20 10:19:04-03","UNICAMP","UEC","89855","S","Plantae","Melastomataceae","Miconia","depauperata","Miconia depauperata","Gardner","Goldenberg, R","1997","06",NA,"Galetti, M","724","1994","09","11","Brazil","São Paulo","Sete Barras","Fazenda Intervales - Base Saibadela - Tr","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"fruto, Árvore de 5 m de altura, frutos maduros pretos.","UEC163694","Magnoliopsida",NA,NA,NA,NA,"UEC163694","34059","auto",NA,NA,NA,NA,NA,NA
"81","2019-08-20 10:19:04-03","UNICAMP","UEC","116450","S","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","Souza, VC","2000","04",NA,"Oliveira, AA; Scalon, VR; Siqueira, LP; Buchianeri, VC; Souza, SCPM; Sorreano, MCM; Atanasio","3593","2000","04","18","Brazil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar - Estrad","-45.616667","-23.683333","-45.616667","-23.683333",NA,NA,"flor, Árvore, 4,5 m de altura. Cálice persistente esverdeado. Anteras brancas. Interior de Floresta Alterada. Floresta ombrófila densa de encosta, com perturbação.","UEC163821","Magnoliopsida",NA,NA,NA,NA,"UEC163821",NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-08-20 10:19:04-03","UNICAMP","UEC","121611","S","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.",NA,NA,NA,NA,"Farah, FT; Souza, VC; Rodrigues, RR; Tamashiro, JY; Gandolfi, S; Aguiar, S; Breier, TB","2176","2001","04","12","Brazil","São Paulo","São Paulo","Parque Estadual da Serra do Mar - Núcleo","-46.7","-23.983333","-46.7","-23.983333","700","800","fruto, Árvore, cerca de 20 m de altura. Frutos imaturos verdes, maduros negros. Floresta altomontana sobre o divisor de água. Transição Floresta altomontana-Floresta de encosta com campos adjacentes.","UEC163825","Magnoliopsida",NA,NA,NA,NA,"UEC163825",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:34:37-03","UNICAMP","UEC","178138","S","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.",NA,NA,NA,NA,"Caddah, MK; Reginato, M; Goldenberg, R","829","2011","02","04","Brazil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi Floresta secundária, próximo à canga","-43.855278","-20.741667","-43.855278","-20.741667","1350","1350","Arvoreta, pétalas e estames brancos.","UEC023392","Magnoliopsida",NA,NA,NA,NA,"UEC023392",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:34:37-03","UNICAMP","UEC","162781","S","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","Franco, GADC","2010","02","08","Santos, RLR; Ivanauskas, NM; Polisel, RT; Ribeiro, TM; Ferreira, J","65","2009","08","31","Brazil","São Paulo","Itapeva","Estação Ecológica de Itapeva, SAD69, Zona 23K.","-44.402778","-23.841667","-44.402778","-23.841667","665","665","Arvoreta 1,50 m. Frutos imaturos verdes.","UEC038006","Magnoliopsida",NA,NA,NA,NA,"UEC038006",NA,NA,NA,NA,NA,NA,NA,NA
