"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"764","2015-03-06 21:41:08-03","F","FMNH-SEEDPLANTS","V0271170F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"R. Goodland","1967",NA,NA,"Brazil","Minas Gerais",NA,"Triangulo Region",NA,NA,NA,NA,NA,"V0271170F","V0271170F_01",NA,"954","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"765","2015-03-06 21:41:08-03","F","FMNH-SEEDPLANTS","V0271171F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"P. I. S. Braga","1969","11","15","Brazil","Rio de Janeiro",NA,"Petrópolis, Vale Bonsucesso",NA,NA,NA,NA,NA,"V0271171F","V0271171F_01",NA,"1734","South America",NA,NA,"Spermatophyta",NA,"750",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"766","2015-03-06 21:41:08-03","F","FMNH-SEEDPLANTS","V0271172F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"T. B. Cavalcanti & et al.","1986","9","8","Brazil","Minas Gerais",NA,"Rio Vermelho. Pedra Menina. Serra do Ambrosio. Espigao do Meio. Fazenda Vargem do Anjo",NA,NA,NA,NA,NA,"V0271172F","V0271172F_01",NA,"10197","South America",NA,NA,"Spermatophyta",NA,"830",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"767","2015-03-06 21:41:08-03","F","FMNH-SEEDPLANTS","V0271173F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"J. P. Lanna Sobrinho & Castellanos","1963","1","9","Brazil","Minas Gerais",NA,"Vicosa, Dept. Silvicultura",NA,NA,NA,NA,NA,"V0271173F","V0271173F_01",NA,"483","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"768","2015-03-06 21:41:08-03","F","FMNH-SEEDPLANTS","V0271174F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"N. Marquete & et al.","1977","2","9","Brazil","Rio de Janeiro",NA,"Petrópolis, Vale do Bonsucesso, pr. Sítio a Pedra Lascada",NA,NA,NA,NA,NA,"V0271174F","V0271174F_01",NA,"109","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"769","2015-03-13 19:02:06-03","F","FMNH-SEEDPLANTS","V0271175F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"S. G. Beck & R. Siedel","1986","5","4","Bolivia","Santa Cruz","José Miguel de Velasco","San Juancito ca. 30 Km al N de San Ignacio",NA,NA,NA,NA,NA,"V0271175F","V0271175F_01",NA,"12384","South America",NA,NA,"Spermatophyta",NA,"400",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"770","2015-03-13 19:02:06-03","F","FMNH-SEEDPLANTS","V0271176F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"A. Amaral, Jr.","1973","1","30","Brazil","São Paulo",NA,"Botucatu, Fda. concalves, de Eugenio Basseto, estrada do Monte Alegre, a 21 Km de Rubiao Junior",NA,NA,NA,NA,NA,"V0271176F","V0271176F_01",NA,"1424","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"771","2015-03-13 19:02:06-03","F","FMNH-SEEDPLANTS","V0271177F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"I. S. Gottsberger","1973","7","25","Brazil","São Paulo",NA,"Botucatu, Proximo da estrada Sao Manoel-Santa Maria de Serra",NA,NA,NA,NA,NA,"V0271177F","V0271177F_01",NA,"81","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"772","2015-03-13 19:02:06-03","F","FMNH-SEEDPLANTS","V0271178F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"G. G. Hatschbach","1980","1","23","Brazil","Paraná",NA,"Cerro Azul, Garaipos",NA,NA,NA,NA,NA,"V0271178F","V0271178F_01",NA,"42737","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"773","2015-03-13 19:02:06-03","F","FMNH-SEEDPLANTS","V0271179F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"L. R. H. Bicudo & C. J. Campos","1998","10","13","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0271179F","V0271179F_01",NA,"81","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"774","2015-03-13 19:02:06-03","F","FMNH-SEEDPLANTS","V0271180F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"Y. Mexía","1930","10","28","Brazil","Minas Gerais","Rio Branco","road from Viçosa to Barroso. Fazenda do Reserva",NA,NA,NA,NA,NA,"V0271180F","V0271180F_01",NA,"5228","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"775","2015-03-06 21:40:44-03","F","FMNH-SEEDPLANTS","V0271181F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"R. Seidel","1990","1","1","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,"V0271181F","V0271181F_01",NA,"3143","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"776","2015-03-13 19:02:18-03","F","FMNH-SEEDPLANTS","V0271182F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"A. Amaral, Jr.","1971","8","27","Brazil","São Paulo",NA,"Botucatu, Proximo ao km 290 da rodovia Sao Manoel Santa Maria da Serra",NA,NA,NA,NA,NA,"V0271182F","V0271182F_01",NA,"727","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"777","2015-03-13 19:02:18-03","F","FMNH-SEEDPLANTS","V0271183F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"E. F. Martins","1973","10","3","Brazil","São Paulo",NA,"Botucatu, 1.5 Km a W da FCMBB",NA,NA,NA,NA,NA,"V0271183F","V0271183F_01",NA,"16","South America",NA,NA,"Spermatophyta",NA,"850",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"778","2015-03-13 19:02:18-03","F","FMNH-SEEDPLANTS","V0271184F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"A. Amaral, Jr.","1972","5","3","Brazil","São Paulo",NA,"Botucatu, Bairro rural do Faxinal, a mais ou menos 25 km a W de Rubiao Junior",NA,NA,NA,NA,NA,"V0271184F","V0271184F_01",NA,"822","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"779","2015-03-13 19:02:19-03","F","FMNH-SEEDPLANTS","V0271185F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"J. O. Sartori","1973","10","3","Brazil","São Paulo",NA,"Botucatu, 3 Km a W da FCMBB",NA,NA,NA,NA,NA,"V0271185F","V0271185F_01",NA,"20","South America",NA,NA,"Spermatophyta",NA,"850",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"780","2015-03-13 19:02:19-03","F","FMNH-SEEDPLANTS","V0271186F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"A. Amaral, Jr.","1970","10","12","Brazil","São Paulo",NA,"Botucatu, Sitio do Sr. Joao Ayres, distante 5 Km de Rubiao Junior",NA,NA,NA,NA,NA,"V0271186F","V0271186F_01",NA,"121070","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"781","2015-03-13 19:02:19-03","F","FMNH-SEEDPLANTS","V0271187F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"A. Amaral, Jr.","1970","11","5","Brazil","São Paulo",NA,"Botucatu, 18 Km ao N de Botucatu, ao longo a estrada Sao Manoel-Sta. Maria de Serra, proximo a ex-estacao da estrada de ferro do bairro rural do 13 de Maio",NA,NA,NA,NA,NA,"V0271187F","V0271187F_01",NA,"51170","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"782","2015-03-13 19:02:26-03","F","FMNH-SEEDPLANTS","V0271188F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"A. Amaral, Jr.","1973","10","5","Brazil","São Paulo",NA,"Anhembi, Fazenda Barreiro Rico",NA,NA,NA,NA,NA,"V0271188F","V0271188F_01",NA,"1663","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"783","2015-03-13 19:02:26-03","F","FMNH-SEEDPLANTS","V0271189F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"A. Amaral, Jr.","1970","10","14","Brazil","São Paulo","Rubiao Junior","Botucatu, proximo a Fazenda Nova Era",NA,NA,NA,NA,NA,"V0271189F","V0271189F_01",NA,"506","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"784","2015-03-13 19:02:26-03","F","FMNH-SEEDPLANTS","V0271190F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"A. Amaral, Jr.","1973","7","27","Brazil","São Paulo",NA,"Botucatu, Margem direita do rio Capivara, na estrada Sao Manoel-Santa Maria da Serra, a 50m da margem do rio",NA,NA,NA,NA,NA,"V0271190F","V0271190F_01",NA,"1596","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"785","2015-03-13 19:02:26-03","F","FMNH-SEEDPLANTS","V0271192F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"Y. Mexía","1930","10","28","Brazil","Minas Gerais","Rio Branco","road from Viçosa to Barroso. Fazenda do Reserva",NA,NA,NA,NA,NA,"V0271192F","V0271192F_01",NA,"5228","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"786","2015-03-13 19:02:26-03","F","FMNH-SEEDPLANTS","V0271193F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"Y. Mexía","1930","10","4","Brazil","Minas Gerais",NA,"Vicosa, Agricultural College lands. Hill NW of main buildings",NA,NA,NA,NA,NA,"V0271193F","V0271193F_01",NA,"5144","South America",NA,NA,"Spermatophyta",NA,"675",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"787","2015-03-07 08:17:50-03","F","FMNH-SEEDPLANTS","V0271194F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"Y. Mexía","1930","2","19","Brazil","Minas Gerais",NA,"Vicosa, Agricultural College lands. Hill NW of main buildings",NA,NA,NA,NA,NA,"V0271194F","V0271194F_01",NA,"4364","South America",NA,NA,"Spermatophyta",NA,"690",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"788","2015-03-07 08:17:50-03","F","FMNH-SEEDPLANTS","V0271195F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"Y. Mexía","1930","1","2","Brazil","Minas Gerais",NA,"Vicosa, Agricultural College lands. Near eastern boundary. Capoera",NA,NA,NA,NA,NA,"V0271195F","V0271195F_01",NA,"4196","South America",NA,NA,"Spermatophyta",NA,"700",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"789","2015-03-07 08:17:50-03","F","FMNH-SEEDPLANTS","V0271196F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"A. Amaral, Jr.","1973","1","25","Brazil","São Paulo",NA,"Botucatu, entre Botucatu e o aeroporto municipal",NA,NA,NA,NA,NA,"V0271196F","V0271196F_01",NA,"1406","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"790","2015-03-07 08:17:50-03","F","FMNH-SEEDPLANTS","V0271197F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"Mello Barreto","1935","9","8","Brazil","Minas Gerais",NA,"Leopoldina. Santa Isabel- Fazenda Nyagara",NA,NA,NA,NA,NA,"V0271197F","V0271197F_01",NA,"4513","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"791","2015-03-07 08:17:50-03","F","FMNH-SEEDPLANTS","V0271198F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"Y. Mexía","1930","2","19","Brazil","Minas Gerais",NA,"Vicosa, Agricultural College lands. Hill NW of main buildings",NA,NA,NA,NA,NA,"V0271198F","V0271198F_01",NA,"4364","South America",NA,NA,"Spermatophyta",NA,"690",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"792","2015-03-07 08:17:50-03","F","FMNH-SEEDPLANTS","V0271199F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"Mello Barreto","1933","11","19","Brazil","Minas Gerais",NA,"Belo Horizonte, Pampulha. Sujo",NA,NA,NA,NA,NA,"V0271199F","V0271199F_01",NA,"2738","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"793","2015-03-07 09:25:59-03","F","FMNH-SEEDPLANTS","V0271200F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"Y. Mexía","1930","1","2","Brazil","Minas Gerais",NA,"Vicosa, Agricultural College lands. Near eastern boundary. Capoera",NA,NA,NA,NA,NA,"V0271200F","V0271200F_01",NA,"4196","South America",NA,NA,"Spermatophyta",NA,"700",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"794","2015-03-07 09:25:59-03","F","FMNH-SEEDPLANTS","V0271201F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"I. Mimura","1962","9","11","Brazil","São Paulo",NA,"São Jose dos Campos",NA,NA,NA,NA,NA,"V0271201F","V0271201F_01",NA,"555","South America",NA,NA,"Spermatophyta",NA,"200",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"795","2015-03-07 09:25:59-03","F","FMNH-SEEDPLANTS","V0271202F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"J. E. B. Warming","1905",NA,NA,"Brazil","Minas Gerais",NA,"Lagoa Santa",NA,NA,NA,NA,NA,"V0271202F","V0271202F_01",NA,"s.n.","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"796","2015-03-07 09:25:59-03","F","FMNH-SEEDPLANTS","V0271203F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"J. A. Ratter et al.","1985","10","7","Brazil","Mato Grosso do Sul",NA,"Corumbá",NA,NA,NA,NA,NA,"V0271203F","V0271203F_01",NA,"5146","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"797","2015-03-07 09:25:59-03","F","FMNH-SEEDPLANTS","V0271205F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"D. C. Daly & et al.","1983","7","22","Bolivia","Santa Cruz","Chiquitos","Santa Isabel, 20-35 Km SSE of Santiago de Chiquitos","-59","-18.53",NA,NA,NA,"V0271205F","V0271205F_01",NA,"2272","South America",NA,NA,"Spermatophyta",NA,"400",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"798","2015-03-13 19:02:24-03","F","FMNH-SEEDPLANTS","V0271206F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"T. S. dos Santos","1972","11","27","Brazil","Bahia",NA,"A. Km 5 a 15 da rod Conquista/Barra da Choca Carasco",NA,NA,NA,NA,NA,"V0271206F","V0271206F_01",NA,"2519","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"799","2015-03-13 19:02:24-03","F","FMNH-SEEDPLANTS","V0271207F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,"N. Hensold : Field Museum of Natural History",NA,NA,NA,"G. G. Hatschbach & J. M. Silva","1991","11","11","Brazil","Goiás",NA,"Rio Paraña, Mun. Paraña, Tocantins",NA,NA,NA,NA,NA,"V0271207F","V0271207F_01",NA,"56062","South America",NA,NA,"Spermatophyta",NA,"400",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"800","2015-03-13 19:02:24-03","F","FMNH-SEEDPLANTS","V0271208F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"G. G. Hatschbach & J. M. Silva","1991","11","11","Brazil","Goiás",NA,"Rio Paraña, Mun. Paraña, Tocantins",NA,NA,NA,NA,NA,"V0271208F","V0271208F_01",NA,"56057","South America",NA,NA,"Spermatophyta",NA,"400",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"801","2019-06-11 12:43:52-03","F","FMNH-SEEDPLANTS","V0354535F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,"RRC ID Flag",NA,NA,NA,"A. Jardim","1994","11","17","Bolivia","Santa Cruz","Ñuflo de Chávez","Bosque seco Chiquitiano cerca a Las Trancas","-61","-16.52",NA,NA,NA,"V0354535F","V0354535F_01",NA,"1232","South America",NA,NA,"Spermatophyta",NA,"400",NA,NA,NA,"Dicotyledoneae",NA,NA,"1232",NA
"802","2017-04-20 13:56:22-03","F","FMNH-SEEDPLANTS","V0354536F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,"RRC ID Flag",NA,NA,NA,"M. Toledo","1993","12","7","Bolivia","Santa Cruz","Ñuflo de Chávez","Región de Lomerío. Comunidad San Antonio","-61","-16.77",NA,NA,NA,"V0354536F","V0354536F_01 V0354536F_02",NA,"281","South America",NA,NA,"Spermatophyta",NA,"300","500",NA,NA,"Dicotyledoneae",NA,NA,"281",NA
"803","2017-01-17 13:20:20-02","F","FMNH-SEEDPLANTS","V0413550F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,"T. Plowman",NA,NA,NA,"J. Cuatrecasas","1962","10","27","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,"V0413550F","V0413550F_01",NA,"26616","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"804","2015-03-07 09:25:59-03","F","FMNH-SEEDPLANTS","V0271204F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"T. J. Killeen et al.","1994","11","11","Bolivia","Santa Cruz","Ñuflo de Chávez","Lomerío, campamento Las Trancas","-61","-6.2175",NA,NA,NA,"V0271204F","V0271204F_01",NA,"7112","South America",NA,NA,"Spermatophyta",NA,"500",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"805","2019-09-04 17:05:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","praecox","Erythroxylum praecox",NA,NA,NA,NA,NA,"S. Moore","1891",NA,NA,"Brazil","Mato Grosso",NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,"Isotype","341","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"806","2019-09-04 17:46:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","praecox","Erythroxylum praecox",NA,NA,NA,NA,NA,"S. Moore","1891",NA,NA,"Brazil","Mato Grosso",NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,"Holotype","341","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"807","2019-09-04 18:52:19-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","verruculosum","Erythroxylum verruculosum",NA,NA,NA,NA,NA,"J. de Campos Novaes",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Syntype","5665","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"808","2019-09-04 17:30:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","verruculosum","Erythroxylum verruculosum",NA,NA,NA,NA,NA,"K. Fiebrig","1902","8","30","Paraguay","Paraguarí",NA,"Cordillera de Altos",NA,NA,NA,NA,NA,NA,NA,"Isolectotype","67","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"809","2019-09-04 17:24:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","verruculosum","Erythroxylum verruculosum",NA,NA,NA,NA,NA,"E. Hassler","1901",NA,NA,"Paraguay","Cordillera",NA,"Bank of Rio Piribebuy. Tobaty",NA,NA,NA,NA,NA,NA,NA,"Isosyntype","3212","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"810","2019-09-05 15:27:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","verruculosum","Erythroxylum verruculosum",NA,NA,NA,NA,NA,"E. Hassler","1901",NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"Syntype","3212","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"811","2019-09-04 17:25:17-03","F","FMNH-SEEDPLANTS","V0055774F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","verruculosum","Erythroxylum verruculosum",NA,NA,NA,NA,NA,"K. Fiebrig","1902","8","30","Paraguay","Paraguarí",NA,"Cordillera de Altos",NA,NA,NA,NA,NA,"V0055774F","V0055774F_01","Isolectotype","67","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"812","2019-09-04 17:44:40-03","F","FMNH-SEEDPLANTS","V0055775F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","verruculosum","Erythroxylum verruculosum",NA,NA,NA,NA,NA,"E. Hassler","1901",NA,NA,"Paraguay","Cordillera",NA,"Bank of Rio Piribebuy. Tobaty",NA,NA,NA,NA,NA,"V0055775F","V0055775F_01","Syntype","3212","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"813","2020-04-29 16:29:46-03","UFVJM","HDJF","650","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Machado, ELM","2012","05","11","Magalhães, M; Machado, ELM","2012","05",NA,"Brasil","Minas Gerais","Diamantina","Campus JK, MGT 367.","-43.571111","-18.193333","-43.571111","-18.193333",NA,"HDJF000650","HDJF000650_01",NA,"s.n.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","2020-04-29 16:29:46-03","UFVJM","HDJF","5328","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Silva, J; Costa","2016","01",NA,"Moreira, SN; Pereira, E","2016","01","12","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American","-43.419384","-18.912706","-43.419384","-18.912706",NA,"HDJF005328","HDJF005328_01",NA,"1834","Southern America",NA,NA,"Dicotyledoneae",NA,"718","718",NA,NA,NA,NA,NA,NA,NA
"815","2020-04-29 16:29:46-03","UFVJM","HDJF","773","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Machado, ELM","2012","09","11","Oliveira, ACC; Machado, ELM","2012","09",NA,"Brasil","Minas Gerais","Presidente Juscelino","Presidente Juscelino, Minas Gerais, Zona rural","-44.0825","-18.644444","-44.0825","-18.644444",NA,"HDJF000773","HDJF000773_01",NA,"s.n.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
