"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1111","2008-05-27 22:02:00-03","MO","MOBOT","2928933","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Ezechias P. Heringer","1972","11","2","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Heringer 12230","Goiás","Serra De Caldas Novas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112","2015-04-02 21:52:00-03","MO","MOBOT","2928939","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Nelson A. Rosa|M.R. dos Santos","1977","5","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","N.A. Rosa","Rosa 1963","Amazonas","Mato Grosso, R. Juruena, Cachoeira São Simão, vegetação típica de cerrado, recha de arenito.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113","2015-08-10 05:49:00-03","MO","MOBOT","2929025","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Amaro Macedo","1948",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Macedo 1301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114","2011-01-27 11:26:00-02","MO","MOBOT","2929059","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Ghillean T. Prance|Nilo T. Silva","1964","8","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","R.C. Barneby","Prance 58561",NA,"Summit of Serra de Mamoneira, west of Filadélfia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115","2008-05-27 22:02:00-03","MO","MOBOT","2929091","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Ezechias P. Heringer","1981",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","B.A.S. Pereira","Heringer 6272","Distrito Federal","Avenida das Nações Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116","2010-10-07 15:18:00-03","MO","MOBOT","2929098","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","1966","6","28","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","H.S. Irwin","Irwin 17955","Goiás","Gallery forest ca. 50 km S. of Caiapônia, road to Jataí.",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117","2008-05-27 22:02:00-03","MO","MOBOT","2929106","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Boris A. Krukoff","1933","4","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Krukoff 2072",NA,"On chapada. Near Santarem. Along the upper Rio Tocantins.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118","2008-05-27 22:02:00-03","MO","MOBOT","2929165","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Ezechias P. Heringer","1981",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","B.A.S. Pereira","Heringer 7243","Distrito Federal","Avenida das Nações, Cerradão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119","2010-10-07 15:18:00-03","MO","MOBOT","2929189","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","1966","6","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","H.S. Irwin","Irwin 17472",NA,"Drainage of the upper Rio Araguaia, Estado de Mato Grosso. Gallery forest, ca. 70 km. S. of Xavantina, Mato Grosso.",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120","2010-10-07 15:27:00-03","MO","MOBOT","2929213","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","1966","4","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","H.S. Irwin","Irwin 14731","Bahia","Cerrado, Rio Piau, ca. 150 km. S.W. of Barreiras.",NA,NA,NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121","2009-07-31 07:05:00-03","MO","MOBOT","2929354","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","George Eiten|Liene T. Eiten",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","R. Liesner","Eiten 2642","São Paulo","Município de Moji-Guaçu: Campos Sete Lagóas. Fazenda Campininha, just north of Rio Moji-Guaçu. About 10 km. north of river & village of Padua Sales. (About 30 km. NW of city of Moji-Mirim). General vegetation: campo cerrado on unpland (or occasionally forest). Open marsh or dense secondary forest along streams. This habitat; dense campo cerrado (a type of woodland). Small scrubby trees with crowns touching to separated by a distance of 1-3 crown diameters. Dappled shade and scattered small openings of a few square meters. Many shrubs, ground cover of grasses and herbs. Soil poor reddish-brown fine sand with a little clay.",NA,NA,"-47.13333","-22.25","625.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122","2014-04-21 12:05:00-03","MO","MOBOT","2929401","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Mario Saldias P.|Yaneth Roca","1990","11","10","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Saldias Paz 1279","Santa Cruz","Arubay; 6 km NW de Terevinto; 20 km NW de la ciudad de Santa Cruz. Comunmente llamado Jarca Zona de bosque subhumedo tropical, de 15m de altura y con presencia de : Scheelea princeps, Acrocomia total, Pseufobombax longiflorum, Vochysia mapirensis, Zeyheria tuberculosa y otros.",NA,"Andrés Ibáñez","-63.41666","-17.68333","425.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123","2008-05-27 22:02:00-03","MO","MOBOT","2929037","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Gwilym P. Lewis","1991",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","G.P. Lewis","Lewis 1983","Bahia","5 km S of Rio de Contas on estrada de terra to Livramento do Brumado. Campos gerais (with elements of cerrado and campos rupestres). Open rocky ledges with white sand. This plant on rocky ledge.",NA,NA,"-41.81666","-13.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124","2013-08-23 04:12:00-03","MO","MOBOT","2929534","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","W. Wayt Thomas","1985","10","4","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Thomas 4192",NA,"Mato Grosso: Mun. Sinop & Colider: cerrado and adjacent cerradão forest of Serra Formosa along BR080, 65 km E of jct. with BR163. Sandstone outcrops present.",NA,NA,"-54.43333","-10.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125","2008-05-27 22:02:00-03","MO","MOBOT","2929648","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","James A. Ratter","1993","7","4","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Ratter 6731","Maranhão","Transect area 4, near Pedra Caída on the Carolina-Estreito road, In cerrado vegetation.",NA,NA,"-47.45","-6.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126","2009-07-17 14:12:00-03","MO","MOBOT","2929719","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Howard S. Irwin|R. Souza|R. Reis dos Santos","1965","10","11","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","G.P. Lewis","Irwin 9125","Goiás","Burned-over cerrado, 5 km. E. of Planaltina, on road to Formosa,",NA,NA,NA,NA,"1075.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127","2015-03-01 14:53:00-03","MO","MOBOT","2929766","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","André M. de Carvalho|Talmon S. dos Santos|André M. Amorim|Sérgio C. de Sant'Ana|Jomar G. Jardim","1992","6","11","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Carvalho 3990","Bahia","Município de Barreiras. Estrada para o Aeroporto de Barreiras. Coletas entre 5 a 15 Km a partir da sede do município Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128","2015-08-27 13:30:00-03","MO","MOBOT","3328955","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Marielos Peña|Robin B. Foster","1991","5","22","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","Pétala Gomes Ribeiro (HUEFS)","Peña 104","Santa Cruz","Estación Flor de Oro. Margen del Rio Iténez (Guaporé); frontera con Rondonia; ~ 20 km norte del Serrania de Huanchaca; ~ 85 km este del Rio Paragua. Mancha de bosque atras de la estación, 20-30 m de altura; poco inundado.",NA,"Velasco","-61","-13.55","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129","2008-05-27 22:02:00-03","MO","MOBOT","3429884","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","C. Luchiari","1994","6","16","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Luchiari 439","Rio de Janeiro","Silva Jardim, Reserva Biológica de Poço das Antas., Est. Juturnaiba, direita - km 2.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","2009-07-29 15:49:00-03","MO","MOBOT","3462353","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Stephan G. Beck","2000","4","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","St. G. Beck (LPB)","Beck 25433","Santa Cruz","50 km de Concepción, hacia el sur, cerca del arroyo Nampurabo, en el borde del camino.",NA,"Nuflo de Chavez","-61.95","-16.55","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1131","2013-01-28 05:13:00-02","MO","MOBOT","934314","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","René Guillén V.|R. Vespa|S. Balderrama|Edil Osinaga","1994","9","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","G.T.Prance (K)","Guillén Villarroel 2239","Santa Cruz","San Matias, Pantanal Boliviano. Estancia cascabel, a 7.800 m al E de la casa. Bosque dominado por plantas pirófitas, de tallos tortuosos y corteza gruesa. Suelos arenosos.",NA,"Angel Sandoval","-58.4666667","-16.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1132","2013-01-28 05:13:00-02","MO","MOBOT","934338","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","René Guillén V.|R. Vespa|S. Balderrama|Edil Osinaga","1994","9","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","G.T.Prance (K)","Guillén Villarroel 2242","Santa Cruz","San Matias, Pantanal Boliviano. Estancia cascabel, a 7.800 m al E de la casa. Bosque dominado por plantas pirófitas, de tallos tortuosos y corteza gruesa. Suelos arenosos.",NA,"Angel Sandoval","-58.4666667","-16.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1133","2008-05-27 22:02:00-03","MO","MOBOT","934391","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Bonifacio Mostacedo C.|Luzmila Arroyo P.|S. Cabrera|H. Gonzáles|Juan Surubí","1994","5","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","A. Jardim & R. Guillén (MO)","Mostacedo C. 1821","Santa Cruz","Parque Nacional Noel Kempff Mercado. Serranía N y NE de la pista Noel Kempff M. con arboles de Coraipa, Curatella americana, Vochysiaceae; Arbustos Byrsonima, Erythroxylum, Davilla, Allagoptera; hierba predominado por gramíneas.",NA,"Velasco","-60.81277","-13.89861","400.00000000","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134","2013-04-11 14:35:00-03","MO","MOBOT","934905","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Timothy J. Killeen|Mario Saldias P.|René Guillén V.|E. Gutiérrez|M. Menacho","1993","10","17","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","M. Secco (MG)","Killeen 5640","Santa Cruz","Parque Nacional Noel Kempff Mercado. Los Fierros 5-8 km al NE de la carretera. Cerrado hasta Cerradao, arbolera bastante cerrada pero con buen estrato de gramineas.",NA,"Velasco","-60.3958333","-14.8113889","225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1135","2008-05-27 22:02:00-03","MO","MOBOT","935237","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Bonifacio Mostacedo C.|H. Gonzáles|Juan Surubí|Pablo Solíz","1994","6","7","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","Jardim, A. & R. Guillén (MO)","Mostacedo C. 2085","Santa Cruz","Parque Nacional Noel Kempff Mercado. Huanchaca I. S de la pista Noel Kempff M. Cerrado denso.",NA,"Velasco","-60.81444","-13.90611","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136","2008-05-27 22:02:00-03","MO","MOBOT","936378","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","M. Toledo G.|G. Montaño|B. Chuvé","1994","11","23","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Toledo G. 490","Santa Cruz","Región de Lomerio. A 3 km al N de la plaza de la comunidad de San Lorenzo.",NA,"Nuflo de Chavez","-61.87111","-16.70722","300.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1137","2008-05-27 22:02:00-03","MO","MOBOT","939503","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Luzmila Arroyo P.|Timothy J. Killeen|Jean Wellens|H. Gonzáles|Juan Surubí","1994","5","17","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","L. Rico (K)","Arroyo Padilla 680","Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento Huanchaca; bosque de galeria, bosque húmedo, de 15 hasta 25 m de altura con emergentes de hasta 40 m; dominantes Erisma y Apuleia; con abundante Phenakospermum.",NA,"Velasco","-60.8","-13.9","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138","2008-05-27 22:02:00-03","MO","MOBOT","940176","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Bonifacio Mostacedo C.|Luzmila Arroyo P.|S. Cabrera|H. Gonzáles|Juan Surubí","1994","5","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","L. Rico (K)","Mostacedo C. 1700","Santa Cruz","Parque Nacionl Noel Kempff M. Meseta de Caparuch. 1,5 km de la pista Noel Kempff M. Vegetación cerrado alto, ecotono entre bosque alto y sabana arbolada (cerrado abierto). Pendiente plana con relieve uniforme. suelo rojizo, arcillo arenoso.",NA,"Velasco","-60.81444","-13.90611","190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139","2012-03-18 05:12:00-03","MO","MOBOT","942747","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","R.C. Quevedo|E. Gutiérrez|Fabiana Mamani M.","1994","5","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","L. Rico (K)","Quevedo Sopepí 2593","Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento La Torre. Bosque seco bajo, camino a la bahía, y bosque alto húmedo.",NA,"Velasco","-60.81666","-13.65","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140","2012-04-12 05:10:00-03","MO","MOBOT","965776","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Alfredo F. Fuentes","1995","3","14","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","A.F. Fuentes","Fuentes Claros 455","Santa Cruz","Estancia San Miguelito, 200 km NE de Santa Cruz, puesto La Pascana. Bosque bajo esclerófilo pluviestacional (cerrado).",NA,"Nuflo de Chavez","-61.78333","-17.75","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"1141","2012-02-24 15:42:00-02","MO","MOBOT","979854","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","A. Rodríguez O.|et al.","1995","11","3","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","L. Rico (K)","Rodríguez Olmos 638","Santa Cruz","Parque Nacional Noel Kempff Mercado, Huanchaca I, desde pequeñas islas de bosques hasta campo cerrado.",NA,"Velasco","-60.8127778","-13.8986111","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"1142","2008-05-27 22:02:00-03","MO","MOBOT","3286985","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Saúl Altamirano","2006","6","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","S. Altamirano (BOLV)","Altamirano Azurduy 3343","Beni","Camino Riberalta-Sena: mancha sabana de cerrado ralo.",NA,NA,"-66.54166","-11.54138","170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143","2008-05-27 22:02:00-03","MO","MOBOT","1090799","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","S. Leigh-Hunt|L. Mottram|N. Lorraine","1996","7","30","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","S. Leigh-Hunt","Leigh-Hunt 2","Beni","San Joaquin, Vuelta Grande. Edge of woodland cerrado and savanna cerrado.",NA,"Mamore","-64.6725","-12.48611","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"1144","2012-03-09 05:17:00-03","MO","MOBOT","2927954","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Edith L. Taylor","1983","2","26","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Taylor 1033","Maranhão","Municipio Tuntum; Palmeirinhas, on unpaved road S from BR 226, between Presidente Duatre and Barro do Corda. Terra firme forest on sandy soil, dry with open canopy. Reported to be virgin forest, however there are indications of selective cutting.",NA,NA,"-44.46666","-5.23333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1145","2020-06-22 14:18:05-03","UNESP-IBILCE","SJRP","33828","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Almeida Neto, A. & Ranga, N. T.","2008","06","09","America do Sul","Brasil",NA,NA,"Árvore, P-E 83, I-699. Biota",NA,"Tracheophyta","Fabales","Benth.",NA,"233.0","São Paulo","Fazenda Serrinha",NA,"Novo Horizonte (G1)","-49.294722","-21.520833",NA,NA,NA,NA,NA,NA,NA,"-49.294722","-21.520833",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1146","2020-08-01 18:19:44-03","UNESP-IBILCE","SJRP","30427","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Martins, M.V.",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arbusto de 1,5m, coletada fora das parcelas do projeto.;",NA,"Tracheophyta","Rosales","Benth.",NA,NA,"São Paulo","Fazenda São João",NA,"Turmalina","-50.43388889","-20.00361111",NA,NA,NA,NA,NA,NA,NA,"-50.43388889","-20.00361111",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1147","2020-06-22 14:19:01-03","UNESP-IBILCE","SJRP","00494","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Giorgio de Marinis",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Até 8 m, florada no fim.;",NA,"Tracheophyta","Rosales","Benth.",NA,NA,"São Paulo","cidade",NA,"Cardoso","-49.9099998474121","-20.0799999237061",NA,NA,NA,NA,"22486","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1148","2020-06-22 14:19:01-03","UNESP-IBILCE","SJRP","00499","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Giorgio de Marinis",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Até 12 m, madeira amarelinha;",NA,"Tracheophyta","Rosales","Benth.",NA,NA,"São Paulo","Fazenda Marinheiro",NA,"Cardoso","-49.9099998474121","-20.0799999237061",NA,NA,NA,NA,"22486","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1149","2020-06-22 14:19:01-03","UNESP-IBILCE","SJRP","00498","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Giorgio de Marinis",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Até 10 m, folhas, flores, florida inicial;",NA,"Tracheophyta","Rosales","Benth.",NA,NA,"São Paulo","Fazenda Miranda",NA,"Riolândia","-49.6800003051758","-19.9899997711182",NA,NA,NA,NA,"23145","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1150","2020-06-22 14:19:01-03","UNESP-IBILCE","SJRP","00493","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Eurides M. de Menezes",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Vinhático do campo;",NA,"Tracheophyta","Rosales","Benth.",NA,NA,"Minas Gerais","Horto Florestal",NA,"Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1151","2020-06-22 14:19:01-03","UNESP-IBILCE","SJRP","00492","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Eurides M. de Menezes",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Vinhático do mato;",NA,"Tracheophyta","Rosales","Benth.",NA,NA,"Minas Gerais","Horto Florestal de Paraopeba",NA,"Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1152","2020-06-22 14:18:05-03","UNESP-IBILCE","SJRP","29974","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Marcondelli, A.C.B.",NA,NA,NA,"América do Sul","Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.",NA,NA,"Minas Gerais","Parque Florestal Buriti dos Bois",NA,"Prata","-48.9241981506348","-19.3071994781494",NA,NA,NA,NA,"56565","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1153","2020-06-22 14:19:01-03","UNESP-IBILCE","SJRP","24917","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Neusa Taroda Ranga",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 15 m, frutos verdes.;",NA,"Tracheophyta","Rosales","Benth.",NA,NA,"São Paulo","Rodovia Assis Chateaubriant",NA,"Bady Bassit","-49.439998626709","-20.9099998474121",NA,NA,NA,NA,"9414","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1154","2015-10-22 10:02:51-02","UNIOESTE","UNOP","6208","S","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Hatschbach, G.; Kasper, A.; Kasper, A.","1978","10","25",NA,"Brasil",NA,NA,"Árvore típica do cerrado.",NA,NA,NA,"Benth.","Hatschbach, G.","696","Bahia","Cachoeira(Mun Cristalina) Bahia",NA,"Cristalina",NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
