"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","identifiedBy","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount"
"45","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L 0010690","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Ule EHG","1902","12","01","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200010690 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0010690",NA,"Malpighiales","Kunth",NA,"Loreto","Peru Dep Loreto",NA,NA,"NL-L0010690",NA,"Sleumer HO",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","908223640","isotype",NA,NA,NA,NA,NA
"46","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L 0010691","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Bonpland AJA",NA,NA,NA,"Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200010691 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0010691",NA,"Malpighiales","Kunth",NA,"Tolima","Colombia, Tolima: Mariquita, Cerro de la Copa",NA,NA,"NL-L0010691",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","348093","holotype",NA,NA,NA,NA,NA
"47","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451568","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Focke HC",NA,NA,NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451568 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451568",NA,"Malpighiales","Kunth",NA,NA,"bij Paramaribo.",NA,NA,"NL-L2451568",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"48","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451569","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Samuels JA","1916","05","23","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451569 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451569",NA,"Malpighiales","Kunth",NA,NA,"Dutch Guiana, Near the 2n or Oude Ryweg, Paramaribo.",NA,NA,"NL-L2451569",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"49","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451570","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Kappler A","1862","01","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451570 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451570",NA,"Malpighiales","Kunth",NA,NA,"Surinamum.",NA,NA,"NL-L2451570",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"50","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451571","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Kappler A","1862","01","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451571 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451571",NA,"Malpighiales","Kunth",NA,NA,"Surinamum.",NA,NA,"NL-L2451571",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"51","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451572","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Leschenault de la Tour JBLT","1823","01","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451572 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451572",NA,"Malpighiales","Kunth",NA,NA,"Guyane Hollandaise-Surinam.",NA,NA,"NL-L2451572",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"52","2020-02-08 09:51:28-03","NBC","NL-BOTANY","U 0276726","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Williams L",NA,NA,NA,"Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276726 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0276726",NA,"Malpighiales","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw35126",NA,NA,NA,NA,NA,NA
"53","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451576","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Prance GT; Steward JR; Ramos JF; Farias LG","1969","02","09","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451576 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451576",NA,"Malpighiales","Kunth",NA,NA,"Plants of the Brazilian Amazonia, Territory of Roraima, Vicinity of Auaris, Rio Auaris, near Auaris. River bank.","-64.366667","4.05","NL-L2451576",NA,NA,NA,NA,NA,NA,"-64.366667","4.05","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"54","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451577","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Goudot J-M",NA,NA,NA,"Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451577 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451577",NA,"Malpighiales","Kunth",NA,NA,"Magdaleine, 'Cuguar'.",NA,NA,"NL-L2451577",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"55","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451578","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Steyermark JA; Smith R; Nehlin S; Lobo M","1974","06","02","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451578 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451578",NA,"Malpighiales","Kunth",NA,NA,"Estado Lara: Distrito Palavecino: terreno plano en sabanas alternando con matorrales y selva tropófila, entre Sarare y El Altar.",NA,NA,"NL-L2451578",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"56","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451579","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Splitgerber FL","1837","11","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451579 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451579",NA,"Malpighiales","Kunth",NA,NA,"in sylvis Surinami vulgaris.",NA,NA,"NL-L2451579",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"57","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451580","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Prance GT; et al.","1971","02","24","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451580 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451580",NA,"Malpighiales","Kunth",NA,NA,"Plants of Brazilian Amazônia, Território do Roraima, Rio Uraricoeira between Igarapé Cutalba & Uaicá. River margins.","-63.116667","3.483333","NL-L2451580",NA,NA,NA,NA,NA,NA,"-63.116667","3.483333","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"58","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451583","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Lindeman JC; Horreüs de Haas R","1966","06","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451583 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451583",NA,"Malpighiales","Kunth",NA,"Paraná","Brasiliae Australis, Est. Paraná, Levee of Rio Parabá near Porto Byington.",NA,NA,"NL-L2451583",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"59","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451584","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Sanchez E; Sánchez E; Luis Alfonzo G","1979","04","30","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451584 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451584",NA,"Malpighiales","Kunth",NA,NA,"Edo. ZULIA: Dtto. Colón: cerca de Casigua El Cubo, sector West-Tarra, en los alrededores del Pozo de gas WT-38, sitio 3 km al suroeste de la alcabala La Redoma (y 15 km al SO de Casigua), en bosque macrotérmico e higrófilo.",NA,NA,"NL-L2451584",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"60","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451585","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Bunting GS","1980","02","23","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451585 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451585",NA,"Malpighiales","Kunth",NA,NA,"Edo. ZULIA: Dtto. Bolívar: cuenca del Embalse Burro Negro, entre Piedras Blancas y el río Chiquito (trayecto de 6 km) en sabana con chaparral.",NA,NA,"NL-L2451585",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"61","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451586","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Bunting GS; Stoddart A","1980","05","23","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451586 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451586",NA,"Malpighiales","Kunth",NA,NA,"Edo. Falcon: Dtto. Mauroa: vía rumbo al SE desde Mene de Mauroa, hacia La Represa, El Palmar y Caracolí, entre Caracolí (km 28 de la vía) y la Mesa de Burguera (2,5 km más allá de Caracolí), en zona de bosque parcialmente siempreverde.",NA,NA,"NL-L2451586",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"62","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451589","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Ule EHG","1909","02","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451589 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451589",NA,"Malpighiales","Kunth",NA,NA,"Bl. gelblich, Str. 1-4m, am Igarape Bureté. Rio Branco, Surumu.",NA,NA,"NL-L2451589",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"63","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451590","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Kappler A; Hohenacker RF",NA,NA,NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451590 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451590",NA,"Malpighiales","Kunth",NA,NA,"Paramaribo.",NA,NA,"NL-L2451590",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"64","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451592","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Hostmann FWR",NA,NA,NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451592 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451592",NA,"Malpighiales","Kunth",NA,NA,NA,NA,NA,"NL-L2451592",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"65","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451593","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Bunting GS","1984","03","27","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451593 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451593",NA,"Malpighiales","Kunth",NA,NA,"Edo. Zulia: Dtto. Bolívar-Miranda: entre Palito Blanco y El Consejo, 4 km más allá que Palito Blanco.",NA,NA,"NL-L2451593",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"66","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451595","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Ayala Flores F; Arévalo E",NA,NA,NA,"Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451595 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451595",NA,"Malpighiales","Kunth",NA,NA,"Peruana, Iquitos, San Antonio Rio Samiria, Loreto.",NA,NA,"NL-L2451595",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"67","2020-02-08 09:51:28-03","NBC","NL-BOTANY","U 0276727","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Williams L",NA,NA,NA,"Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276727 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0276727",NA,"Malpighiales","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw35665",NA,NA,NA,NA,NA,NA
"68","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451596","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Nelson BW","1980","11","05","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451596 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451596",NA,"Malpighiales","Kunth",NA,NA,"Flora Amazonica, Plantas do Estado de Acre, Vizinhanca de Brasileia, capoeira de terra firme na margem do pasto de gado.","-68.75","-11","NL-L2451596",NA,NA,NA,NA,NA,NA,"-68.75","-11.0","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"69","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451597","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Daly DC; et al.","1980","10","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451597 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451597",NA,"Malpighiales","Kunth",NA,NA,"road from São Luiz Gonzaga to Santo Antonio, 53 to 35 km from Bacabal. Capoeira.","-44.666667","-4.316667","NL-L2451597",NA,NA,NA,NA,NA,NA,"-44.666667","-4.316667","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"70","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451598","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Bunting GS; et al.","1979","04","29","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451598 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451598",NA,"Malpighiales","Kunth",NA,NA,"Edo. ZULIA: Dtto. Colón: alrededores de Casigua El Cubo, sector Los Manueles, en la Finca Campo Humo, unos 12 km al norte de Casigua.",NA,NA,"NL-L2451598",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"71","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451599","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Steyermark JA; Sobrevila C; Nuñez J; Pérez D","1981","03","12","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451599 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451599",NA,"Malpighiales","Kunth",NA,NA,"Estado Yaracuy: Distrito Bruzual: Montaña de María Lionza, selva siempreverde al pie del cerro a lo largo del río Yaracuy, vecindades de la Quebrada Quibayo, cerca de Quibayo, al sur de Chivacoa.","-68.916667","10.116667","NL-L2451599",NA,NA,NA,NA,NA,NA,"-68.916667","10.116667","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"72","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451600","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Boom BM","1983","11","20","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451600 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451600",NA,"Malpighiales","Kunth",NA,NA,"Dept. of Beni, Prov. of Vaca Diez. Vicinity of the Chácobo village Alto Ivon. Tropical Wet Forest, terra firme.","-66.033333","-11.75","NL-L2451600",NA,NA,NA,NA,NA,NA,"-66.033333","-11.75","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"73","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451601","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Steyermark JA; Manara BJ","1981","09","25","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451601 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451601",NA,"Malpighiales","Kunth",NA,NA,"Estado Trujillo: selva nublada virgen, Montañas de Misisí, carretera vieja Trujillo-Boconó, suroeste de la carertera principal Boconó-Flor de Patria.","-70.308333","9.275","NL-L2451601",NA,NA,NA,NA,NA,NA,"-70.308333","9.275","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"74","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451624","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","L.B.B.; Teunissen PA","1975","02","27","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451624 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451624",NA,"Malpighiales","Kunth",NA,NA,"Plantage Dankbaarheid, distr. Saramacca.",NA,NA,"NL-L2451624",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"75","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451625","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Goudot J-M",NA,NA,NA,"Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451625 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451625",NA,"Malpighiales","Kunth",NA,NA,"Tolimá: Ibague.",NA,NA,"NL-L2451625",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"76","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451626","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Hatschbach GG; Pereira E","1963","11","14","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451626 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451626",NA,"Malpighiales","Kunth",NA,NA,"Est. Parana, Mun. Guaira, Sete Quedas.",NA,NA,"NL-L2451626",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"77","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451627","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Prance GT; Silva NT","1964","10","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451627 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451627",NA,"Malpighiales","Kunth",NA,NA,"13 km north of Jatai, road Jatai to Caiaponia. Riverine forest.",NA,NA,"NL-L2451627",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"78","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451629","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Poeppig EF",NA,NA,NA,"Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451629 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451629",NA,"Malpighiales","Kunth",NA,NA,"Cuchero.",NA,NA,"NL-L2451629",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"79","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451630","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Steyermark JA; Berry PE; Dunsterville GCK; Dunsterville E","1978","05","22","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451630 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451630",NA,"Malpighiales","Kunth",NA,NA,"Estado Bolivar: Alrededores del campamento 'Las Pavas', arriba del Salto Para.","-64.25","6.2","NL-L2451630",NA,NA,NA,NA,NA,NA,"-64.25","6.2","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"80","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451631","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Liesner RL; Gonzáles AC","1978","07","28","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451631 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451631",NA,"Malpighiales","Kunth",NA,NA,"Estado Bolivar: 1 km north of Paragua, disturbed forest.","-63.316667","6.833333","NL-L2451631",NA,NA,NA,NA,NA,NA,"-63.316667","6.833333","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
