"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","sex"
"47","2021-02-08 11:07:46-03","UNESP-IBB","BOTU","1134","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Wanderley, M.G.L.","2006","07","29","Souza, E.L.","1972","09","19","Brasil","São Paulo","Botucatu","A 20 km de Botucatu, fazenda Mac e 4 Meninas","-48.375","-22.875","48°22'30w","22°52'30s",NA,NA,"Epífita","BOTU001134",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-18 09:29:02-03","UNESP-IBB","BOTU","1119","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Yida, A.T.","1972","09","15","Brasil","São Paulo","Botucatu","A 20 km de Botucatu, fazenda 4 Meninas",NA,NA,"9999","9999",NA,NA,"Epífita","BOTU001119",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-02-18 09:29:02-03","UNESP-IBB","BOTU","1143","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Wanderley, M.G.L.","2006","07","29","Amaral Jr., A.","1973","09","05","Brasil","São Paulo","Botucatu","A 20 km de Botucatu, fazenda 4 meninas",NA,NA,"9999","9999",NA,NA,"Epífita, flores vermelhas, folhas de coloração argentea, rara no local","BOTU001143",NA,"1073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-08 11:07:46-03","UNESP-IBB","BOTU","27700","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Magalhães, J.H.R.","2010",NA,NA,"Magalhães, J.H.R.","2010","08","24","Brasil","São Paulo","Botucatu","Distrito de Rubião Júnior","-48.492222","-22.881111","48°29'32w","22°52'52s",NA,NA,"Epífita, 4 m, espaço floral com brácteas avermelhadas, frutos avermelhados","BOTU027700",NA,"87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-02-08 11:07:46-03","UNESP-IBB","BOTU","9829","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Nunes, J.V.C.","1997","10","21","Souza, E.L.","1972","09","06","Brasil","São Paulo","Botucatu","A 20 km de Botucatu, fazenda Mac e 4 Meninas","-48.375","-22.875","48°22'30w","22°52'30s",NA,NA,"Epíffita","BOTU009829",NA,"41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-08 11:07:46-03","UNESP-IBB","BOTU","25407","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Forster, W.","2005","12","12","Carboni, M.","2005","12","12","Brasil","São Paulo","Bauru","Reserva Legal do Campus da UNESP","-49.016667","-22.333333","49°01'w","22°20's",NA,NA,"Mata de brejo. Epífita, a 1,3m de altura no forófito, com frutos,","BOTU025407",NA,"236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-18 09:29:02-03","UNESP-IBB","BOTU","1117","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Nunes, J.V.C.","1997","10","21","Amaral Jr., A.","1972","09","22","Brasil","São Paulo","São Manuel","Parque da Pavuna",NA,NA,"9999","9999",NA,NA,"Epífita, umbrófila, flores rosa-escuro, muito frquente no local","BOTU001117",NA,"1138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-18 09:29:02-03","UNESP-IBB","BOTU","4228","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Ogawa, K.","1997","07","04","Simões, H.","1974","10","13","Brasil","São Paulo","Botucatu","Atrás do grupo escolar, distrito de Rubião Júnior",NA,NA,"9999","9999",NA,NA,"Flor cor rosa","BOTU004228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-02-18 09:29:02-03","UNESP-IBB","BOTU","4226","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Ogawa, K.","1997","07","04","Garcia, W.",NA,NA,NA,"Brasil","São Paulo","Botucatu","Moro da Igreja de Santo Antonio",NA,NA,"9999","9999",NA,NA,"Epífita com flores cor de rosa","BOTU004226",NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-06-29 11:29:40-03","UFRJ","RFA","31600","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","A.F.N. Freitas",NA,NA,NA,"L.N. Morgado","2005","09",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande, Vila Abraão","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"Epífita. Indivíduo com inflorescência","RFA51258",NA,NA,NA,NA,"32988",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-06-29 11:29:40-03","UFRJ","RFA","31601","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","A.F.N. Freitas",NA,NA,NA,"L.N. Morgado","2004","09",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande, Vila Abraão","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"Epífita. Indivíduo com inflorescência","RFA51259",NA,NA,NA,NA,"32988",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-06-29 11:29:40-03","UFRJ","RFA","5305","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","E. Pereira","1978",NA,NA,"P. Occhioni","1946","09","22","Brasil","Rio de Janeiro","Rio de Janeiro","Serra dos Órgãos","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RFA51260",NA,"710",NA,NA,"57442",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-24 17:10:34-03","UTFPR","DVPR","6295","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Cadorin, TJ","2010","02","23","Cadorin, TJ; Grosch, B; Zimmermann, R","2010","02","23","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa.","-48.5491981506348","-27.596700668335",NA,NA,"444","444","Epífita.; Floresta Ombrófila Densa em estágio avançado.","DVPR006295",NA,"1367","Magnoliophyta",NA,"27000",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-24 17:10:34-03","UTFPR","DVPR","6294","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Schmitt, J","2010","03","15","Schmitt, JL; Caglioni, E; Andrade, S; Cristofolini, C","2010","01","26","Brasil","Santa Catarina","São Martinho","Chicão.","-48.9794006347656","-28.1646995544434",NA,NA,"526","526","Epífita de arbórea, flor bráctea verde.; Floresta Ombrófila Densa em estágio avançado.","DVPR006294",NA,"1025","Magnoliophyta",NA,"20505",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-24 17:10:34-03","UTFPR","DVPR","6280","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Schmitt, J","2010","03","15","Schmitt, JL; Caglioni, E; Andrade, S; Cristofolini, C","2010","01","26","Brasil","Santa Catarina","São Martinho","Chicão.","-48.9794006347656","-28.1646995544434",NA,NA,"526","526","Epífita de arbórea, flor bráctea verde.; Floresta Ombrófila Densa em estágio avançado.","DVPR006280",NA,"1025","Magnoliophyta",NA,"20505",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-24 17:10:34-03","UTFPR","DVPR","3520","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Estevan, DA","2016","06",NA,"Estevan, DA","2015","11","01","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Epífita, flores.; Mangue.","DVPR003520",NA,"2198","Magnoliophyta",NA,"34265",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:51:43-03","EAO","IAN","129465","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Smith, LB","1967",NA,NA,"Irwin, HS; Souza, R","1965","10","01","Brasil","Distrito Federal",NA,"Gallery shade. Gallery forest and adjacent burned-over cerrado, ca. 10km E of Brasília, near Sobradinho.",NA,NA,NA,NA,"1075","1075","Epiphyte on horizontal tree branches. Bracts red.","IAN129465",NA,"8844","Monocotiledônea",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:51:43-03","EAO","IAN","106488","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Balduíno Rambo, SJ",NA,NA,NA,"Sacco, JC da","1959","05","04","Brasil","Rio Grande do Sul","Pelotas","Horto Botânico I.A.S.","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"Epífita.","IAN106488",NA,"1128","Monocotiledônea",NA,"51462",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-01-20 14:40:22-03","UPM","MACK","1344","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","R. C. Forzza","2010","11","09","A. Stival-Santos","2009","11","17","Brasil","SC","Brusque","Barracão, floresta ombrófila densa, interior do fragmento.","-48.9174995422363","-27.0981006622314","S","W",NA,NA,NA,NA,NA,"1207",NA,NA,"19684",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-12-04 15:26:25-03","PUCPR","HUCP","20060","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Kersten, RA",NA,NA,NA,"Kersten, RA","2008","09","05","Brasil","Paraná","Campina Grande do Sul","Morro Getúlio","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"HUCP00004465","HUCP00004465","1341","Monocotiledonea",NA,"55154",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-12-04 15:26:25-03","PUCPR","HUCP","14761","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Kersten, RA","2007","06","26","Bettega, GT","2002","09","29","Brasil","Paraná","Guaratuba","Fazenda Guaricana","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"HUCP00004482","HUCP00004482","036","Monocotiledonea",NA,"41937",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-12-04 15:26:25-03","PUCPR","HUCP","11747","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Oliveira, VC",NA,NA,NA,"Silva, CBX","1995","04","22","Brasil","Paraná","Paranaguá","Rio Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"HUCP00004865","HUCP00004865","080","Monocotiledonea",NA,"24916",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-12-04 15:26:25-03","PUCPR","HUCP","12597","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Bettega, GT; Gaiotto, D",NA,NA,NA,"Schiochet, CLL","1984","10","13","Brasil","Santa Catarina","Ibirama","Ilha Recreativa Hering","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,NA,"HUCP00004430","HUCP00004430","s.n.","Monocotiledonea",NA,"18533",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-12-04 15:26:25-03","PUCPR","HUCP","24532","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Lago, GB",NA,NA,NA,"Lago, GB","2015","09","27","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"HUCP00004297","HUCP00004297","10","Monocotiledonea",NA,"24916",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-12-04 15:26:25-03","PUCPR","HUCP","21692","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Bianchi, J",NA,NA,NA,"Bianchi, J","2008","07","30","Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"HUCP00004806","HUCP00004806","023","Monocotiledonea",NA,"12577",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-10-27 11:22:07-03","PUCPR","HUCP","23797","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Kersten, RA",NA,NA,NA,"Hekavey, C","2012","10","21","Brasil","Paraná","São José dos Pinhais","RPPN Nhandara Guaricana da Usina","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"HUCP00004721","HUCP00004721","123","Monocotiledonea",NA,"45291",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-12-04 15:26:25-03","PUCPR","HUCP","23246","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Kersten, RA; Hekavey, C",NA,NA,NA,"Hekavey, C","2011","07","22","Brasil","Paraná","São José dos Pinhais","RPPN Nhandara Guaricana da Usina","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"HUCP00004621","HUCP00004621","s.n.","Monocotiledonea",NA,"45291",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-12-04 15:26:25-03","PUCPR","HUCP","23243","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Kersten, RA",NA,NA,NA,"Hekavey, C","2012","01",NA,"Brasil","Paraná","São José dos Pinhais","RPPN Nhandara Guaricana da Usina","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"HUCP00004690","HUCP00004690","080","Monocotiledonea",NA,"45291",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-12-04 15:26:25-03","PUCPR","HUCP","19870","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Kersten, RA",NA,NA,NA,"Selusniaki, M","2007","12","09","Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"HUCP00004401","HUCP00004401","1863","Monocotiledonea",NA,"27346",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-12-04 15:26:25-03","PUCPR","HUCP","23057","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Bonaldi, R",NA,NA,NA,"Bonaldi, R","2012","10","16","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"HUCP00004754","HUCP00004754","575","Monocotiledonea",NA,"24916",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-02 16:28:40-03","CPAN-UFMS","COR","6539","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Nunes, J. V.","1999","07","09","Damasceno-Júnior, G. A.; Nakagima,J.; Resende,U. M. & equipe do projeto Aquarap","1998","07","03","Brasil","Mato Grosso do Sul","Jardim","Fazenda Rio da Prata","-56.3925","-21.473611","56º23'33''W","21º28'25''S","297","297","Epífita; flor rosa com brácteas verdes na base e rosa no ápice Habito: Epífita",NA,NA,"1717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-26 18:07:25-03","CPAN-UFMS","COR","11864","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Gecele Paggi",NA,NA,NA,"Damasceno Júnior,G.A.;Maria,V.R.;Batilani,J.;Pott,A;Velasques,J.","2005","09","06","Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Harmonia - Rio Perdido. Mata ciliar do Perdido; ; curso dágua encaixado entre morros.","-57.8824996948242","-21.6989002227783",NA,NA,"212","212","sob tronco de árvore; Com Flor: róseas",NA,NA,"3796",NA,NA,"185577",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:27:37-03","UFBA","ALCB","73095","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Guedes, ML","2006","08",NA,"Guedes, ML; Carvalho, G; Valadão, RM; Santos, JS; Alunos de Botânica III","2006","04","30","Brasil","Bahia","Catolés","Chapada Diamantina, Abaíra, subida para a Serra do Barbado","-41.833333","-13.283333","-41.833333","-13.283333",NA,NA,"Folhas rosuladas, com tomentos esbranquiçados. Inflorescência com flores passadas.","ALCB010661","ALCB010661","12337","Monocotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:27:37-03","UFBA","ALCB","134262","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Guedes, ML","2019","03",NA,"Guedes, ML; Lopes, EB; Araújo, FS","2018","09","06","Brasil","Goiás","Alto Paraíso","Caminho para a Cachoeira da Louquinha.","-52.388056","-15.649167","-52.388056","-15.649167","1080","1080","epífita. Folhas basais, com pêlos cinéreos. Inflorescência com brácteas rosadas.","ALCB059037","ALCB059037","30944","Monocotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-10-09 11:27:37-03","UFBA","ALCB","000935","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora geminiflora","Brongniart","Leme, EMC","1987","02",NA,"Costa, AL","1970","09","15","Brasil","Bahia","Ilhéus","Litoral Sul, Olivença","-39.033333","-14.783333","-39.033333","-14.783333",NA,NA,"terrestre. Inflorescência avermelhada.","ALCB010660","ALCB010660","s/n","Monocotyledon",NA,NA,NA,NA,"Southern America",NA,NA,"geminiflora",NA,NA,NA,NA,NA,NA
"82","2020-02-08 10:12:28-03","NBC","NL-BOTANY","U.1167898","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Tardivo RC","2002","09","01","Martinelli G; Simonis JE","1983","02","09","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1167898 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1167898","NL-U1167898",NA,NA,"Poales",NA,NA,NA,"Southern America",NA,NA,NA,"Magnoliopsidae","U 0015024",NA,NA,NA,NA
"83","2020-02-08 10:12:28-03","NBC","NL-BOTANY","L.1426798","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Reineck EM","1891","08","09","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1426798 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1426798","NL-L1426798",NA,NA,"Poales",NA,NA,NA,"Southern America",NA,NA,NA,"Magnoliopsidae","L 0105331",NA,NA,NA,NA
"84","2020-02-08 10:12:28-03","NBC","NL-BOTANY","L.1426799","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Rambo B","1949","10","07","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1426799 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1426799","NL-L1426799",NA,NA,"Poales",NA,NA,NA,"Southern America",NA,NA,NA,"Magnoliopsidae","L 0105330",NA,NA,NA,NA
"85","2020-02-08 10:12:28-03","NBC","NL-BOTANY","L.3736721","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Schindhelm","2003","11","11","Brazil",NA,NA,"Goias,near Bezerra.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3736721 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3736721","NL-L3736721",NA,NA,"Poales",NA,NA,NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"86","2020-02-08 10:12:28-03","NBC","NL-BOTANY","U.1167897","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Tardivo RC","2002","09","01","Leite JE","1941","11","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1167897 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1167897","NL-U1167897",NA,NA,"Poales",NA,NA,NA,"Southern America",NA,NA,NA,"Magnoliopsidae","U 0015019",NA,NA,NA,NA
"87","2020-02-08 10:12:28-03","NBC","NL-BOTANY","U.1167899","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Tardivo RC","2002","09","01","Pereira E","1966","09","13","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1167899 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1167899","NL-U1167899",NA,NA,"Poales",NA,NA,NA,"Southern America",NA,NA,NA,"Magnoliopsidae","U 0015023",NA,NA,NA,NA
"88","2020-02-08 10:12:28-03","NBC","NL-BOTANY","U.1167900","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Tardivo RC","2002","09","01","Prance GT; et al.","1973","10","16","Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1167900 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1167900","NL-U1167900",NA,NA,"Poales",NA,NA,NA,"Southern America",NA,NA,NA,"Magnoliopsidae","U 0015021",NA,NA,NA,NA
"89","2020-02-08 10:12:28-03","NBC","NL-BOTANY","U.1167901","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Tardivo RC","2002","09","01","Lindeman JC; Haas JH de","1966","10","16","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1167901 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1167901","NL-U1167901",NA,NA,"Poales",NA,NA,NA,"Southern America",NA,NA,NA,"Magnoliopsidae","U 0015022",NA,NA,NA,NA
"90","2020-02-08 10:12:28-03","NBC","NL-BOTANY","U.1167902","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Tardivo RC","2002","09","01","Rutten LMR","1920","10","03","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1167902 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1167902","NL-U1167902",NA,NA,"Poales",NA,NA,NA,"Southern America",NA,NA,NA,"Magnoliopsidae","U 0015020",NA,NA,NA,NA
