"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","monthIdentified","class","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"51","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009503","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","E. P. Heringer","14856","1975","10","15",NA,"Brazil",NA,NA,"Arvore bem copada, perenifolia, folhagem brilhante, ramos pendentes, flores esparsas em inflorecencia, laxas brancas, frutos comestivel. Semelhante a um araca.",NA,"Magnoliophyta","Myrtales","O.Berg","L. R. Landrum","Distrito Federal","Parque do Guara.",NA,NA,"-47.968985","-15.811086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009498","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Kawasaki","863","1995","10","11",NA,"Brazil",NA,NA,NA,NA,"Magnoliophyta","Myrtales","O.Berg",NA,"Minas Gerais","Santa Barbara, Serra do Caraca",NA,"Santa Barbara","-43.4","-19.9333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009500","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Giulietti et al. CFCR","2488","1981","10","31",NA,"Brazil",NA,NA,NA,NA,"Magnoliophyta","Myrtales","O.Berg",NA,"Minas Gerais","Estrada Diamantina-Biribiri, a 14 km de Diamantina",NA,"Diamantina","-43.6","-18.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2015-04-17 13:13:08-03","ASU","ASU-PLANTS","ASU0082969","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Faria, J.E.Q.; Staggemeier, V. G.","2492","2012","3","28",NA,"Brazil",NA,NA,"Arvore ca. 10 m de altura, caule liso esbranquicado, fruto imaturo, verde",NA,"Magnoliophyta","Myrtales","O.Berg",NA,"Espirito Santo","Santa Teresa, Estrada para Goiapabacu",NA,NA,"-40.5325","-19.912778","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009496","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Hensold","2934","1982","3","8",NA,"Brazil",NA,NA,NA,NA,"Magnoliophyta","Myrtales","O.Berg",NA,"Minas Gerais","Sta. Barbara, Trilha p/ Campos de Fora, Serra do Canjerana",NA,"Santa Barbara","-43.4","-19.9333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009495","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Pereira","s/n",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,"Magnoliophyta","Myrtales","O.Berg",NA,"Sao Paulo","Cultivada no Jardim Botanico de Sao Paulo.",NA,NA,"-46.624975","-23.643586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009497","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Pirani et al. CFCR","11815","1988","1","10",NA,"Brazil",NA,NA,NA,NA,"Magnoliophyta","Myrtales","O.Berg",NA,"Minas Gerais","Datas, Rodovia Datas-Serra, Morro de Coco",NA,NA,"-43.6833","-18.4333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009502","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","G. Hatschbach","71498","2000","10","21",NA,"Brazil",NA,NA,"Coor from www.fallingrain.com/world; Arvores 8m, flores alvas.",NA,"Magnoliophyta","Myrtales","O.Berg",NA,"Espirito Santo","Bom Jesus.",NA,"Marechal Floriano","-40.6667","-20.4167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009507","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","G. Hatschbach; J. M. Silva","51987","1987","11","24",NA,"Brazil",NA,NA,"Loc 3, ov/loc 3,5, 8/8,7,4; stamens ca. 194, 206. No hairs inside locules.; Arbusto 3m, botoes alvescentes.",NA,"Magnoliophyta","Myrtales","O.Berg","L.R. Landrum, 2002.","Parana","Cerradinho.",NA,"Tomazinha","-49.9667","-23.7667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009489","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Kawasaki","866","1995","10","11",NA,"Brazil",NA,NA,NA,NA,"Magnoliophyta","Myrtales","O.Berg",NA,"Minas Gerais","Santa Barbara, Serra do Caraca",NA,"Santa Barbara","-43.4","-19.9333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009501","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Kawasaki","874","1995","10","12",NA,"Brazil",NA,NA,NA,NA,"Magnoliophyta","Myrtales","O.Berg",NA,"Minas Gerais","2 km de Itambe, estrada para Serra Cabeca de Boi",NA,"Itambe do Mato Adentro","-43.3167","-19.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0053022","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","D. A. FoIli","1829","1993","8","3",NA,"Brazil",NA,NA,"Registro CVRD: 4315; Porte: Arbóreo; Forma Vida: Terrestre; Cor Fruto Maduro: Roxo; Cor Fruto Imaturo: Verde escuro; Cor Exsudação: Incolor; Descamação: Ausente; Metros: 0; Forma Fuste: Achatado; Superfície Casca: Lisa; Altura Total (m): 6; Altura Fuste (m): 2; Cap Fuste(cm): 78.50; Diametro Copa(m): 3; Exsudação: Seiva; Nome Vulgar: Araçá de balaio",NA,"Magnoliophyta","Myrtales","O.Berg","L. R. Landrum","Espirito Santo","Linhares; Próximo a Lagoa Juparanã, na Praia Floresta",NA,NA,"-40.064615","-19.389282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-11-21 14:40:30-03","UFJF","CESJ","37722","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","R.C. Forzza; B.K.S. Franco; P.C.L. Faria; L.D. Meireles","2196","2002","06","15","América do Sul","Brasil",NA,NA,"Arvoreta, ca. 8 m alt., Folhas discolores. Frutos verde-claro.","CESJ037722","Angiosperma",NA,"O. Berg","M. Sobral","Minas Gerais","Reserva Biológica da Represa do Grama",NA,"Descoberto","-42.9674987792969","-21.4596996307373",NA,"2003","11991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-11-21 14:40:30-03","UFJF","CESJ","31553","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","R.C. Forzza; L.D. Meireles","1718","2000","11","26","América do Sul","Brasil",NA,NA,"Arvoreta, 2 m de altura. Flores com cálice verde, corola e estames alvos.","CESJ031553","Angiosperma",NA,"O. Berg",NA,"Minas Gerais","Reserva Biológica da Represa do Grama",NA,"Descoberto","-42.9674987792969","-21.4596996307373",NA,"2012","11991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-11-21 14:40:30-03","UFJF","CESJ","31170","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","F.R.G. Salimena; P.C.L. Faria; P.C. Zampa; F. Magalhães; P.O. Costa; L.F.Fazza","156","2000","05","13","América do Sul","Brasil",NA,NA,"Arvoreta coletda para fitossociologia n° 43.","CESJ031170","Angiosperma",NA,"O. Berg",NA,"Minas Gerais","Reserva Biológica da Represa do Grama",NA,"Descoberto","-42.9674987792969","-21.4596996307373",NA,"2012","11991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-11-21 14:40:30-03","UFJF","CESJ","62004","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","K. Antunes; J.H.C. Ribeiro; F.R.G. Salimena","389","2012","12","01","América do Sul","Brasil",NA,NA,"Arbusto 1,0 m alt. Campo quartizítico. Pétalas brancas.","CESJ062004","Angiosperma",NA,"O. Berg","K. Antunes","Minas Gerais","Serra Negra, Degredo",NA,"Olaria","-43.937198638916","-21.8607997894287",NA,"2019","15222","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-11-21 14:40:30-03","UFJF","CESJ","49308","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","A.S.M. Valente; P.O. Garcia","507","2006","11","29","América do Sul","Brasil",NA,NA,"Árvore ca. 8 m alt., no interior da mata de topo de morro. Fitossociologia=972B.","CESJ049308","Angiosperma",NA,"O. Berg","K. Antunes","Minas Gerais","Serra Negra, Mata acima da casa do Sr. Benedito, ca. 1000 m.s.m.",NA,"Rio Preto","-43.8278007507324","-22.0891990661621",NA,"2019","20815","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-11-27 13:51:04-03","UFS","ASE","7758","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Proença, C","2562","2001","10","14","Southern America","Brasil",NA,NA,"Árvore. 4m. . Casca lisa esfoliando em placas arredondadas.; Árvore. 4m. . Casca lisa esfoliando em placas arredondadas.; Cerrado aberto","ASE0017706","Magnoliophyta",NA,"O.Berg","Proença, C","Goiás","ca. de 4 km de cocalzinho","ASE0017706","Corumbá de Goiás","-48.808611","-15.923611",NA,"2001",NA,NA,"-48.808611","-15.923611",NA,"10",NA,"14",NA,NA,NA,NA
"69","2021-03-01 16:37:01-03","UNICAMP","UEC","182194","S","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Santos, ER; Pereira, AC","1099","2009","10","07",NA,"Brazil",NA,NA,"Árvore com cerca de 4 m de altura. Botões florais com cálice verde e estrutura da corola branca.&nf;&nf;Nome popular: Goiabinha-araça.","UEC078260","Magnoliopsida",NA,"O.Berg",NA,"Tocantins","Sub-bacia Ribeirão São João. Estrada para aterro sanitário.","UEC078260","Palmas","-48.3602981567383","-10.2128000259399",NA,NA,"62375","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-01 16:37:01-03","UNICAMP","UEC","186532","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Pereira, JC","s.n.","2014","10",NA,NA,"Brazil",NA,NA,"Arbóreo.Encontra-se cultiva em ex situ.","UEC111817","Magnoliopsida",NA,"O.Berg",NA,"São Paulo","CPMA, CPQBA, Betel.","UEC111817","Paulínia","-47.1","-22.783333",NA,NA,NA,NA,"-47.1","-22.783333",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-01 16:37:01-03","UNICAMP","UEC","20924","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Heringer, EP","14553","1975","04","16",NA,"Brazil",NA,NA,"Árvore com 8m, 20cmdediametro perenfolia copa densa,frutos alimento para passarinhos. Flores alvas dispersas na copa.; Mata Ciliar fresca, próxima de córrego.","UEC110263","Magnoliopsida",NA,"O.Berg","Proença, C","Distrito Federal","Parque do Guará","UEC110263","Brasília","-47.9296989440918","-15.7797002792358",NA,"2007","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-08-20 10:21:50-03","UNICAMP","UEC","158679","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Yamamoto, LF","1727","2004","12","02",NA,"Brazil",NA,NA,NA,"UEC013713","Magnoliopsida",NA,"O.Berg","Yamamoto, LF","Minas Gerais","Serra do Lopo","UEC013713","Extrema","-46.3182983398438","-22.854700088501",NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-08-20 10:21:50-03","UNICAMP","UEC","152043","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Costa, IR; Scultori, C","824","2008","03","16",NA,"Brazil",NA,NA,"arvoretas com cerca de 2m, frutos maduros amarelos",NA,"Magnoliopsida",NA,"O.Berg",NA,"Paraná","Proximidade do viaduto do Alto da Av. XV",NA,"Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-11-19 14:08:36-03","UFRPE","PEUFR","49073","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","G.E.L. Macedo; J.L.Paixão","1391","2004","12","07",NA,"Brasil",NA,NA,"Árvore de 8m; folhas opostas; discolor, levemente discolor.","PEUFR049073",NA,NA,"O.Berg.","Marcos Sobral","Bahia","a 10,5km da av. Otávio Mangabeira, entrando pela Av. Exupério Miranda no Bairro do Mandacaru.",NA,"Jequié fazenda brejo novo","-40.110028","-13.946583",NA,"2005",NA,NA,"40º6'36,1W","13º56'47,7S",NA,"10",NA,"11",NA,NA,NA,NA
"75","2020-04-22 16:22:32-03","UFPB","JPB","50411","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Gomes, LA; Déda, RM; Santos, E","295","2011","12","20","Southern America","Brasil",NA,NA,"; HABITAT: Mata Atlântica.; DESC: Árvore com cerca de 5m. Com botões e brácteas verdes, flores brancas e estames alvos.","JPB0050411","Angiosperma","Dicotyledon","O. Berg","Gomes, LA","Sergipe","RPPN Mata do Crasto, Borda de mata",NA,"Santa Luzia do Itanhy","-37.434194","-11.370694",NA,"2012",NA,NA,"-37.434194","-11.370694",NA,"01",NA,NA,NA,NA,NA,NA
"76","2020-04-22 16:22:32-03","UFPB","JPB","50705","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Gomes, LA; Déda, RM; Santos, LAS; Santos, E; Conceição, GG","329","2012","03","16","Southern America","Brasil",NA,NA,"; HABITAT: Mata Atlântica.; DESC: Árvore com ca. de 8m. Brácteas e botões florais verdes.","JPB0050705","Angiosperma","Dicotyledon","O. Berg","Gomes, LA","Sergipe","RPPN Mata do Crasto, Borda de Mata.",NA,"Santa Luzia do Itanhy","-37.423583","-11.38825",NA,"2012",NA,NA,"-37.423583","-11.38825",NA,"04",NA,NA,NA,NA,NA,NA
"77","2019-11-06 09:56:44-03","UFOP","OUPR","33257","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Bünger, M.O.; Stehmann, J.R.; Cândido, E.S. & Silva, J.L.","124","2010","02","11",NA,"Brasil",NA,NA,"Arvoreta ca.3m, frutos imaturos verdes.",NA,NA,NA,"O.Berg",NA,"Minas Gerais","Mata Morro do Cachorro",NA,"Ouro Preto","-43.507278","-20.422472","1339",NA,NA,NA,"-43.507278","-20.422472","1339",NA,NA,NA,NA,NA,NA,NA
"78","2020-03-12 10:29:23-03","UFOP","OUPR","34202","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Pedrosa, L.G.","1678","2019","06","24",NA,"Brasil",NA,NA,"Arvoreta, 3m. Flores alvas. Frutos imaturos verdes. Campo rupestre.",NA,NA,NA,"O.Berg","Pedrosa, L.G.","Minas Gerais","Parque Estadual do Itacolomi",NA,"Ouro Preto/ Mariana",NA,NA,NA,"2019",NA,NA,NA,NA,NA,"06",NA,"24",NA,NA,NA,NA
"79","2021-03-26 10:43:32-03","UDESC","LUSC","7993","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Chaddad, J.Jr","167","2002","12","26",NA,"Brasil",NA,NA,NA,"LUSC008821",NA,NA,"O.Berg","Sobral, M.","Minas Gerais","Estrada Lavras-Luminárias, km 10 ao lado do parque Rio Bonito.","LUSC008821","Lavras","-44.999698638916","-21.2453002929688",NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-10-14 10:03:40-03","FURB","FURB","34848","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","3354","2010","04","24",NA,"Brasil",NA,NA,"Voucher estéril IFFSC 347 (Regeneração) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbusto;","FURB33738",NA,NA,"O.Berg","Sobral, M","Santa Catarina","Barra Clara.","FURB33738","Angelina","-49.14","-27.54","630","2010",NA,NA,"-49.1400000","-27.5400000","630",NA,NA,NA,NA,NA,NA,NA
"81","2020-10-14 10:03:40-03","FURB","FURB","48801","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Oliveira, A.A. de","2749","2015","11","18",NA,"Brasil",NA,NA,NA,"FURB48801",NA,NA,"O.Berg","Oliveira, AA de","Santa Catarina","Vila São Jorge.","FURB48801","Siderópolis","-49.4088889","-28.6219445","43","2015",NA,NA,"-49.4088889","-28.6219445","43","11",NA,"18",NA,NA,NA,NA
"82","2020-10-14 10:03:40-03","FURB","FURB","1363","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Sobral, M.",NA,"1998","10","01",NA,"Brasil",NA,NA,"Casca lisa.","FURB02609",NA,NA,"O.Berg","Sobral, M","Espírito Santo","Museu Botânico Mello Leitão.","FURB02609","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,"1998","23813","auto",NA,NA,NA,"10",NA,"01",NA,NA,NA,NA
"83","2021-03-16 17:54:02-03","UCS","HUCS","40766","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Santos, H.","s.n.","2012","06","15",NA,"Brasil",NA,NA,"coleção de plantas medicinais",NA,"Angiospermae","Myrtales","O. Berg","Grizzon, M.","São Paulo","UNICAMP",NA,"Campinas","-47.060001373291","-22.8999996185303",NA,"2013","23900","auto",NA,NA,NA,"02",NA,NA,NA,NA,NA,NA
"84","2020-04-27 16:10:51-03","UFES","VIES","23343","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","A. Giaretta","1350","2012","10","24",NA,"Brasil",NA,NA,NA,"VIES023343",NA,NA,"O.Berg","A. Giaretta","Espírito Santo","Próximo à foz natural do rio Itaúnas.","VIES023343","Conceição da Barra","-39.738333","-18.556389",NA,"2013",NA,NA,"39º44'18''W","18º33'23''S",NA,"02",NA,NA,NA,NA,NA,NA
"85","2019-12-06 19:30:01-03","UFES","VIES","26974","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Botelho, R.M.; Assis, A.M.; Vago, A.M.; Santos, R. & Cribari, R.S.","99","2010","12","23",NA,"Brasil",NA,NA,"Borda de Mata.","VIES026974",NA,NA,"O.Berg","A.C. Tuler","Espírito Santo","Mestre Álvaro, vertende sudeste. Acesso pelo Bairro Pitanga","VIES026974","Serra","-40.293611","-20.179444","40",NA,NA,NA,"40º17'37''W","20º10'46''S","40",NA,NA,NA,NA,NA,NA,NA
"86","2019-12-06 19:30:01-03","UFES","VIES","26975","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Demuner, V.; Cruz, T.; Vervloet, R.R. & Belizário, M.","4293","2007","10","23",NA,"Brasil",NA,NA,NA,"VIES026975",NA,NA,"O.Berg","A.C. Tuler","Espírito Santo","Pousada Pau-Apique, propr. Assunta Salvador","VIES026975","Santa Leopoldina","-40.555556","-20.128611","550","2013",NA,NA,"40º33'20''W","20º7'43''S","550","12",NA,"18",NA,NA,NA,NA
"87","2019-06-27 10:25:58-03","UFES","VIES","17877","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Pereira, O.J.; Espindula, E.","6920","2001","03","15",NA,"Brasil",NA,NA,NA,"VIES017877",NA,NA,"O.Berg","A.C. Tuler","Espírito Santo","Rio Jucu.","VIES017877","Domingos Martins","-40.6591987609863","-20.3633003234863",NA,"2013","48150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-06-27 10:25:58-03","UFES","VIES","27428","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Fontana, A.P.; Esgario, C.; Assis, A.M.; Faria, K.F.O. & Pagung, V.","1829","2005","11","19",NA,"Brasil",NA,NA,NA,"VIES027428",NA,NA,"O.Berg","Fontana, A.P.","Espírito Santo","Moxafongo.","VIES027428","Santa Leopoldina","-40.5297012329102","-20.1005992889404","280",NA,"23799","auto",NA,NA,"280",NA,NA,NA,NA,NA,NA,NA
"89","2019-09-27 18:05:38-03","UFES","VIES","27393","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Boone, W.; Fernandes, H.B.Q.","322","1985","04","02",NA,"Brasil",NA,NA,NA,"VIES027393",NA,NA,"O.Berg","A.C. Tuler","Espírito Santo","Pátio do MBML.","VIES027393","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,"2013","23813","auto",NA,NA,NA,"10",NA,"30",NA,NA,NA,NA
"90","2019-06-27 10:25:58-03","UFES","VIES","27441","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Kollmann, L.J.C.; Bausen, E. & Pizziolo, W.","2703","1999","07","20",NA,"Brasil",NA,NA,NA,"VIES027441",NA,NA,"O.Berg","A.C. Tuler","Espírito Santo","Santo Antônio.","VIES027441","Santa Teresa","-40.6002998352051","-19.9356002807617","850","2013","23813","auto",NA,NA,"850",NA,NA,NA,NA,NA,NA,NA
"91","2019-06-27 10:25:58-03","UFES","VIES","27425","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Kollmann, L.J.C.; Bausen, E. & Pizziolo, W.","1851","1999","02","09",NA,"Brasil",NA,NA,NA,"VIES027425",NA,NA,"O.Berg","A.C. Tuler","Espírito Santo","Santo Antônio.","VIES027425","Santa Teresa","-40.6002998352051","-19.9356002807617","750","2013","23813","auto",NA,NA,"750",NA,NA,NA,NA,NA,NA,NA
"92","2020-04-27 16:10:51-03","UFES","VIES","24646","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","I.G. Costa","384","2014","03","01",NA,"Brasil",NA,NA,NA,"VIES024646",NA,NA,"O.Berg","A.C. Tuler","Rio de Janeiro","Serra da Bela Joana.","VIES024646","Campos dos Goytacazes","-41.3244018554688","-21.7541999816895","400","2015","62761","auto",NA,NA,"400","07",NA,"29",NA,NA,NA,NA
"93","2020-04-27 16:10:51-03","UFES","VIES","24645","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","L.C.S. Giordano; N. Marquete; R. Fuks; O. Marquete","1258","1992","03","16",NA,"Brasil",NA,NA,NA,"VIES024645",NA,NA,"O.Berg","A.C. Tuler","Rio de Janeiro","Jardim Botânico do Rio de Janeiro, Seção VIII, canteiro A (01).","VIES024645","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,"2015","57442","auto",NA,NA,NA,"10",NA,"08",NA,NA,NA,NA
"94","2021-02-12 18:12:20-03","UFES","VIES","14281","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Ferreira, A.L.","s.n.","2003","07",NA,NA,"Brasil",NA,NA,NA,"VIES014281",NA,NA,"O.Berg","A.C. Tuler","Espírito Santo","Ilha do Francês.","VIES014281","Itapemirim","-40.8339004516602","-21.011100769043",NA,"2013","28626","auto",NA,NA,NA,"08",NA,"18",NA,NA,NA,NA
"95","2021-02-12 18:12:20-03","UFES","VIES","14280","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Ferreira, A.L.","s.n.","2003","06",NA,NA,"Brasil",NA,NA,NA,"VIES014280",NA,NA,"O.Berg","A.C. Tuler","Espírito Santo","Ilha do Francês.","VIES014280","Itapemirim","-40.8339004516602","-21.011100769043",NA,"2013","28626","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-06-27 10:25:58-03","UFES","VIES","27419","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Nic Lughadha, E.M.; Mello-Silva, R.; Stannard, B.L. & Assis, M.C.","201","1999","02","14",NA,"Brasil",NA,NA,NA,"VIES027419",NA,NA,"O.Berg","A.C. Tuler","Espírito Santo","Jatiboca.","VIES027419","Itarana","-40.875301361084","-19.8738994598389","710","2013","23320","auto",NA,NA,"710",NA,NA,NA,NA,NA,NA,NA
"97","2019-06-27 10:25:58-03","UFES","VIES","15858","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Calatrone, J.W.; et al.","69","2008","04","04",NA,"Brasil",NA,NA,NA,"VIES015858",NA,NA,"O.Berg","A.C. Tuler","Espírito Santo",NA,"VIES015858","Marechal Floriano","-40.6831016540527","-20.4127998352051",NA,"2013","23038","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-06-27 10:25:58-03","UFES","VIES","27418","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Kollmann, L.J.C.; Fontana, A.P. & Brahim, K.A.","9504","2007","03","15",NA,"Brasil",NA,NA,NA,"VIES027418",NA,NA,"O.Berg","A.C. Tuler","Espírito Santo","Rio das Farinhas.","VIES027418","Santa Leopoldina","-40.5297012329102","-20.1005992889404",NA,"2013","23799","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
