"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"443","2021-02-08 12:31:49-03","UFRGS","ICN","146785","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Schmidt, R; Kinupp, VF",NA,NA,NA,"V.F.Kinupp; Schmidt, R","3225","2006","12","27","Brasil","RS","Taquara","São João do Pinhal","-50.7806015014648","-29.6506004333496",NA,NA,NA,NA,"Árvore; 4,5 m; flores avermelhadas; folhas verde escuro; frutos maduros comestíveis.; Remanescente de floresta em pastagem; vários indivíduos associados com Annona cacans e Myrcia multiflora; ao lado do Sítio do João & Cereni.","ICN00027745","ICN00027745 ICN00027745_1","Dicotyledon",NA,"América do Sul",NA,"22252","auto",NA,NA,NA,NA,NA,NA
"444","2021-02-08 12:31:49-03","UFRGS","ICN","094398","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Záchia, R",NA,NA,NA,"Záchia, RA","949","1992","03","27","Brasil","RS","Três Cachoeiras",NA,"-49.9244003295898","-29.4556007385254",NA,NA,NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Em matinha de terra firme na localidade de Lageadinho-Raposa.","ICN00027743","ICN00027743 ICN00027743_1","Dicotyledon",NA,"América do Sul",NA,"17224","auto",NA,NA,NA,NA,NA,NA
"445","2021-02-08 12:31:49-03","UFRGS","ICN","094151","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Záchia, RA",NA,NA,NA,"Brack, P","s.n.","1991","10","05","Brasil","SC","Maracajá","mata da BR-101","-49.4528007507324","-28.846700668335",NA,NA,NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Beira de mata turfosa.","ICN00027747","ICN00027747","Dicotyledon",NA,"América do Sul",NA,"7970","auto",NA,NA,NA,NA,NA,NA
"446","2021-02-08 12:31:49-03","UFRGS","ICN","001866","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","P.J.M. Maas",NA,NA,NA,"Reitz, R; Kelin","3044","1956","04","05","Brasil","SC","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"250","250","Espécie ameaçada de extinção (Criticamente em perigo). Lenho na xiloteca.; Árvore com 18 m; fruto vermelho maduro.; Mata.","ICN00027750","ICN00027750 ICN00027750_1","Dicotyledon",NA,"América do Sul",NA,"31105","auto",NA,NA,NA,NA,NA,NA
"447","2021-02-08 12:31:49-03","UFRGS","ICN","098770","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Záchia, RA","1992","08","20","Pastore, JA","201","1986","12","04","Brasil","SP","Teodoro Sampaio","Parque estadual do Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Arvoreta; botões florais e frutos.; Em bosque remanescente de mata, na sede.","ICN00027762","ICN00027762","Dicotyledon",NA,"América do Sul",NA,"54606","auto",NA,NA,NA,NA,NA,NA
"448","2021-02-08 12:31:49-03","UFRGS","ICN","098771","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Záchia, RA","1992","08","20","Santos, LO","s.n.","1991","02","20","Brasil","PR","Tomazina",NA,"-49.9496994018555","-23.778299331665",NA,NA,NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Árvore; flores e frutos verdes, imaturos.; Às margens do rio das Cinzas.","ICN00027759","ICN00027759","Dicotyledon",NA,"América do Sul",NA,"29630","auto",NA,NA,NA,NA,NA,NA
"449","2021-02-08 12:31:49-03","UFRGS","ICN","120906","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Baptista, LRM",NA,NA,NA,"Nunes, CC","s.n.","1999","06","03","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).","ICN00027748","ICN00027748 ICN00027748_1","Dicotyledon",NA,"América do Sul",NA,"7549","auto",NA,NA,NA,NA,NA,NA
"450","2021-02-08 12:31:49-03","UFRGS","ICN","118850","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Sobral, M",NA,NA,NA,"Rossoni, MG","s.n.","1999","09","04","Brasil","RS","Dom Pedro de Alcântara","Mato da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Com botões.","ICN00027754","ICN00027754","Dicotyledon",NA,"América do Sul",NA,"7549","auto",NA,NA,NA,NA,NA,NA
"451","2021-02-08 12:31:49-03","UFRGS","ICN","146205","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","J.L. Waechter",NA,NA,NA,"Waechter, JL","2717","2006","02","03","Brasil","RS","Dom Pedro de Alcântara","Porto Colônia","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Flores (corola) com coloração rosada (cor de goiaba); Árvore grande em interior de floresta pluvial","ICN00027752","ICN00027752","Dicotyledon",NA,"América do Sul",NA,"7549","auto",NA,NA,NA,NA,NA,NA
"452","2021-02-08 12:31:49-03","UFRGS","ICN","175556","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","M. Molz, M Grins; G. Seger",NA,NA,NA,"Molz, M; Grings, M; Seger, G","s.n.","2011","11","17","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.848056","-29.326389","-49.848056","-29.326389","39","39",NA,"ICN00027753","ICN00027753 ICN00027753_1","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2021-02-08 12:31:49-03","UFRGS","ICN","178418","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Molz, M",NA,NA,NA,"Molz, M","s.n.","2009","10","23","Brasil","RS","Terra de Areia",NA,"-50.061389","-29.585833","-50.061389","-29.585833","1","1","0590895, 6726727 WGS-84; Árvore rebrotada, em torno de 8,5 m de altura","ICN00027756","ICN00027756","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2021-02-08 12:31:49-03","UFRGS","ICN","048442","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Waechter, JL",NA,NA,NA,"Waechter, JL","1735","1980","10","18","Brasil","RS","Torres","Lageadinho","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Árvore com ca. De 15 m de alt.; flores aromáticas; cálice verde-claro; pétalas arroeadas.; Em interior de mata pluvial.","ICN00027760","ICN00027760","Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA
"455","2021-02-08 12:31:49-03","UFRGS","ICN","041272","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","P.J.M. Maas",NA,NA,NA,"Waechter, JL; Baptista, LRM","826","1978","04","21","Brasil","RS","Torres","Limoeiro","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Árvore com ca. De 20m de altura; frutos imaturos, verdes.; Em interior de mato.","ICN00027755","ICN00027755 ICN00027755_1","Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA
"456","2021-02-08 12:31:49-03","UFRGS","ICN","047652","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Záchia, RA",NA,NA,NA,"Waechter, JL; Baptista, LRM","s.n.","1978","09",NA,"Brasil","RS","Torres","Três Cachoeiras","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).","ICN00027758","ICN00027758 ICN00027758_1","Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA
"457","2021-02-08 12:31:49-03","UFRGS","ICN","042185","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","P.J.M. Maas",NA,NA,NA,"Waechter, JL","s.n.","1977","03","26","Brasil","RS","Torres","Três Cachoeiras","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Com frutos desenvolvidos, avermelhados e botões florais muito pequenos. Fruto pouco carnoso, com gosto agradável; madeira aromática. Material fotografado.; Mato à beira da estrada.","ICN00027757","ICN00027757 ICN00027757_1","Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA
"458","2021-02-08 12:31:49-03","UFRGS","ICN","175561","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Molz, M","2012","09","25","Molz, M","s.n.",NA,NA,NA,"Brasil","RS","Três Cachoeiras","22J 604765 / 6742892","-49.9244003295898","-29.4556007385254",NA,NA,"16","16","Árvore com 8 m de altura, flores vermelho vináceas","ICN00027751","ICN00027751 ICN00027751_1","Dicotyledon",NA,"América do Sul",NA,"17224","auto",NA,NA,NA,NA,NA,NA
"459","2021-02-08 12:31:49-03","UFRGS","ICN","001103","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","P.J.M. Maas",NA,NA,NA,"Schultz, AR","1103","1953","11","11","Brasil","SC","Itajaí",NA,"-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).","ICN00027749","ICN00027749 ICN00027749_1","Dicotyledon",NA,"América do Sul",NA,"27253","auto",NA,NA,NA,NA,NA,NA
"460","2020-05-20 18:18:09-03","UFMT","CNMT","6123","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.Hil.",NA,NA,NA,NA,"Cavalheiro, L.",NA,"2010","06","02","Brasil","Mato Grosso","Sinop","Fragmento Urbano. Parque Florestal Municipal.","-55.501667","-11.836667","55°30'06W","11°50'12S","384","384",NA,"CNMT006123",NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2019-10-04 16:06:07-03","MCN-FZBRS","HAS","51636","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","Zachia, R.","1992",NA,NA,"Camargo, O.R.","s.n.","1976","03",NA,"Brasil","Rio Grande do Sul","Torres","Faxinal.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"pindavuna; Num caponete, árvore 8 m, estéril.","HAS0051636",NA,"Magnoliophyta",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"462","2019-10-04 16:06:07-03","MCN-FZBRS","HAS","54004","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","Zachia, R.","1992","03","18","Mattos, J.","10417","1962","07",NA,"Brasil","Santa Catarina","Orleans","Rio Novo.","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,"pindavuna; Árvore; Em botão; Altura 6 m; em Perigo.","HAS0054004",NA,"Magnoliophyta",NA,NA,NA,"31549","auto",NA,NA,NA,NA,NA,NA
"463","2019-10-04 16:06:07-03","MCN-FZBRS","HAS","53993","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","s.d.",NA,NA,NA,"Kuhlmann, M.","1589","1947","11",NA,"Brasil","São Paulo","Jardinópolis","Parque do Pardo, margem do Rio Pardo.","-47.7599983215332","-21.0100002288818",NA,NA,NA,NA,"pindavuna; Frutos pequenos, em desenvolvimento; em Perigo.","HAS0053993",NA,"Magnoliophyta",NA,NA,NA,"24259","auto",NA,NA,NA,NA,NA,NA
"464","2019-11-21 09:58:24-03","IBt","SP","58138a","Extra","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Maas, PJM; He, P","1991",NA,NA,"Kuhlmann, M; Gonçalves, P","1667","1947","11","15","Brasil","São Paulo","Pinhal","Bairro das Três Fazendas. Fazenda Santa Tereza",NA,NA,NA,NA,NA,NA,NA,"SP007846","SP007846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2019-11-21 09:58:24-03","IBt","SP","17877","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Fries, RE",NA,NA,NA,"Edwall, G","ERF145","1905","10",NA,"Brasil","São Paulo",NA,"Paccas",NA,NA,NA,NA,NA,NA,NA,"SP022383","SP022383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2020-11-12 15:23:30-03","IBt","SP","277767","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Lopes, JC","2009","02",NA,"Tamashiro, JY; Galvão, JC; Rodrigues, RR; Goldenberg, R; Ivanauskas, NM; Belinello, R","1191","1995","06","13","Brasil","São Paulo","Manduri","Horto Florestal de Manduri","-49.356944","-23.009444","-49.356944","-23.009444",NA,NA,NA,"SP010220","SP010220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2019-11-21 09:58:24-03","IBt","SP","29284","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Mello-Silva, R; Lopes, JC","2012",NA,NA,"Pereira, A","s.n.","1932","03","18","Brasil","São Paulo",NA,"Interior de São Paulo",NA,NA,NA,NA,NA,NA,NA,"SP007851","SP007851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2019-11-21 09:58:24-03","IBt","SP","58138","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Maas, PJM; He, P","1991",NA,NA,"Kuhlmann, M; Gonçalves, P","1667","1947","11","15","Brasil","São Paulo","Pinhal","Bairro das Três Fazendas. Fazenda Santa Tereza",NA,NA,NA,NA,NA,NA,NA,"SP007866","SP007866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2019-11-21 09:58:24-03","IBt","SP","99867","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Mello-Silva, R; Lopes, JC","2012",NA,NA,"Kuhlmann, M","3951","1956","10","04","Brasil","São Paulo","Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,NA,"SP007848","SP007848",NA,NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA
"470","2019-11-21 09:58:24-03","IBt","SP","30620","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Mello-Silva, R; Lopes, JC","2012",NA,NA,"s.col.","s.n.",NA,NA,NA,"Brasil","São Paulo","Araras","Loreto","-47.3800010681152","-22.3500003814697",NA,NA,NA,NA,"Ex Herv. Serv, Florestal de São Paulo nº 28","SP007850","SP007850",NA,NA,NA,NA,"22739","auto",NA,NA,NA,NA,NA,NA
"471","2019-11-21 09:58:24-03","IBt","SP","341499a","Carpo","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Mello-Silva, R; Lopes, JC","2012",NA,NA,"Nicolau, SA; Beraldo, MD; Villagra, BLP; Dias, JWD","2142","1999","12","16","Brasil","São Paulo","Cajuru","Beira do Rio Pardo","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21243","auto",NA,NA,NA,NA,NA,NA
"472","2019-11-21 09:58:24-03","IBt","SP","341499","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Mello-Silva, R; Lopes, JC","2012",NA,NA,"Nicolau, SA; Beraldo, MD; Villagra, BLP; Dias, JWD","2142","1999","12","16","Brasil","São Paulo","Cajuru","Beira do Rio Pardo","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,NA,"SP007857","SP007857",NA,NA,NA,NA,"21243","auto",NA,NA,NA,NA,NA,NA
"473","2019-11-21 09:58:24-03","IBt","SP","341496","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Nicolau, SA","2000","02",NA,"Nicolau, SA; Faria, VB","1844","1999","10","04","Brasil","São Paulo","Cajuru","Fazenda Santana, área II","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,NA,"SP007861","SP007861",NA,NA,NA,NA,"21243","auto",NA,NA,NA,NA,NA,NA
"474","2019-11-21 09:58:24-03","IBt","SP","341863","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Mello-Silva, R; Lopes, JC","2012",NA,NA,"Nicolau, SA; Faria, VB","1847","1999","10","04","Brasil","São Paulo","Cajuru","Fazenda Santana, área II","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,NA,"SP007858","SP007858",NA,NA,NA,NA,"21243","auto",NA,NA,NA,NA,NA,NA
"475","2019-11-21 09:58:24-03","IBt","SP","341495","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Mello-Silva, R; Lopes, JC","2012",NA,NA,"Nicolau, SA; Faria, VB","1872","1999","10","05","Brasil","São Paulo","Cajuru","Fazenda Santana, área próximo ao Rio Pardo, córrego das Pedras","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,NA,"SP007856","SP007856",NA,NA,NA,NA,"21243","auto",NA,NA,NA,NA,NA,NA
"476","2019-11-21 09:58:24-03","IBt","SP","8816","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Maas, PJM","1992",NA,NA,"Campos Novaes, J","CGG4576",NA,NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"SP022381","SP022381",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"477","2019-11-21 09:58:24-03","IBt","SP","268288","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Leitão Filho, HF","1967","11","08","Souza, HM","s.n.",NA,NA,NA,"Brasil","São Paulo","Itirapina","Beira de estrada","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"SP007862","SP007862",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"478","2019-11-21 09:58:24-03","IBt","SP","246479","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Mello-Silva, R; Lopes, JC","2012",NA,NA,"Rodrigues, EHA","101","1990","10","27","Brasil","São Paulo","Jaboticabal","Fazenda Santa Isabel. Na várzea mais seca da margem esquerda do Mogi-Guaçu","-48.3199996948242","-21.25",NA,NA,NA,NA,NA,"SP007855","SP007855",NA,NA,NA,NA,"22420","auto",NA,NA,NA,NA,NA,NA
"479","2019-11-21 09:58:24-03","IBt","SP","245645","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Rodrigues, EHA","1990","06",NA,"Rodrigues, EHA","19","1990","05","19","Brasil","São Paulo","Jaboticabal","Fazenda Santa Izabel. Margem esquerda do Rio Mogi Guaçu","-48.3199996948242","-21.25",NA,NA,NA,NA,NA,"SP007864","SP007864",NA,NA,NA,NA,"22420","auto",NA,NA,NA,NA,NA,NA
"480","2019-11-21 09:58:24-03","IBt","SP","245640","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Rodrigues, EHA","1990","06",NA,"Rodrigues, EHA","32","1990","06","01","Brasil","São Paulo","Jaboticabal","Fazenda Santa Izabel. Margem esquerda do Rio Mogi Guaçu","-48.3199996948242","-21.25",NA,NA,NA,NA,NA,"SP007865","SP007865",NA,NA,NA,NA,"22420","auto",NA,NA,NA,NA,NA,NA
"481","2019-11-21 09:58:24-03","IBt","SP","58136","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Maas, PJM; He, P","1991",NA,NA,"Kuhlmann, M","1589","1947","11","19","Brasil","São Paulo","Jardinópolis","Margem do Rio Pardo. Parque Rio Pardo","-47.7599983215332","-21.0100002288818",NA,NA,NA,NA,NA,"SP007867","SP007867",NA,NA,NA,NA,"24259","auto",NA,NA,NA,NA,NA,NA
"482","2019-11-21 09:58:24-03","IBt","SP","253219","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Mello-Silva, R; Lopes, JC","2012",NA,NA,"Lohmann, CEO; Romaniuc Neto, S; Pereira, DF; Godoi, JV","11","1992","05","05","Brasil","São Paulo","Mogi Guaçu","Estação Experimental de Mogi-Guaçu. Mata da Figueira","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,"SP007847","SP007847",NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"483","2019-11-21 09:58:24-03","IBt","SP","277139","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Mello-Silva, R","2001","11",NA,"Assad-Ludewigs, IY","s.n.","1988","04","06","Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha, área cerrado","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Árvore, flores esverdeadas","SP007859","SP007859",NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"484","2019-11-21 09:58:24-03","IBt","SP","248458","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Maas, P","1992",NA,NA,"Romaniuc Neto, S; Rossi, L; Toledo, CB","1072","1988","05","10","Brasil","São Paulo","Mogi Guaçu","Martinho Prado. Fazenda Campininha. Mata da Mariana, A4.7","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,"SP007860","SP007860",NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"485","2019-11-21 09:58:24-03","IBt","SP","276079","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Pilati, R","431","1993","09",NA,"Brasil","São Paulo","Pindorama","E.E. de Pindorama, fazenda vizinha à estação, beira da estrada","-48.9000015258789","-21.1800003051758",NA,NA,NA,NA,NA,"SP010224","SP010224",NA,NA,NA,NA,"14884","auto",NA,NA,NA,NA,NA,NA
"486","2019-11-21 09:58:24-03","IBt","SP","44191","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Mello-Silva, R; Lopes, JC",NA,NA,NA,"Mendes, OT","s.n.","1939","03","14","Brasil","São Paulo","Pindorama","(Pindaiva), Propriedade A.F. Santos","-48.9000015258789","-21.1800003051758",NA,NA,NA,NA,NA,"SP007849","SP007849",NA,NA,NA,NA,"14884","auto",NA,NA,NA,NA,NA,NA
"487","2019-11-21 09:58:24-03","IBt","SP","276084","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Pirani, JR; Cordeiro, I; Garcia, RF","3208","1994","07","05","Brasil","São Paulo","Promissão","Ca. 4 km da Rodovia Lins-São José do Rio Preto, Estrada vicinal para a Prainha de Promissão Reserva Florestal Aroeira","-49.8499984741211","-21.5300006866455",NA,NA,NA,NA,NA,"SP010222","SP010222",NA,NA,NA,NA,"30472","auto",NA,NA,NA,NA,NA,NA
"488","2019-11-21 09:58:24-03","IBt","SP","17875","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Fries, RE",NA,NA,NA,"Loefgren, A","CGG5986","1899","06","25","Brasil","São Paulo","Queluz","(Sorocabana)","-44.7700004577637","-22.5300006866455",NA,NA,NA,NA,NA,"SP022382","SP022382",NA,NA,NA,NA,"14382","auto",NA,NA,NA,NA,NA,NA
"489","2019-11-21 09:58:24-03","IBt","SP","38975","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Mello-Silva, R; Lopes, JC","2012",NA,NA,"Hoehne, FC","s.n.","1937","11","05","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP007852","SP007852",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"490","2019-11-21 09:58:24-03","IBt","SP","340020","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Mello-Silva, R; Lopes, JC","2012",NA,NA,"Cordeiro, I","1975","1999","10","26","Brasil","São Paulo","São Paulo","Bairro Parelheiros, Guarapiranga Golf & Country Club","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP007853","SP007853",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"491","2019-11-21 09:58:24-03","IBt","SP","29784","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Mello-Silva, R; Lopes, JC","2012",NA,NA,"Hoehne, FC","s.n.","1932","09","26","Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP007854","SP007854",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"492","2019-11-21 09:58:24-03","IBt","SP","385124","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Lopes, JC","2009","02",NA,"Aona, LYS; Faria, AD; Barbosa, AR; Singer, R; Galvão, JC; Belinello, R","97-224","1997","10","29","Brasil","São Paulo","Teodoro Sampaio","Instituto Florestal, a cerca de 6 km do Parque Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"SP010209","SP010209",NA,NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA
