"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"401","2021-01-10 20:44:41-03","INPA","INPA","142272","S","Plantae","Verbenaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Martinelli, G","7402","1980","09","24","Brasil","Rio de Janeiro","Petrópolis","Vale das Videiras, morro do cuca, pico do pindoba.","-43.1786003112793","-22.5049991607666",NA,NA,"1700","1700",NA,"INPA0142272","INPA0142272 INPA0142272_e",NA,NA,NA,NA,"36524","auto","Southern America",NA,NA,"Dicotyledon Asterids","Lamiales",NA,NA,NA,NA,NA,NA,NA
"402","2020-08-31 08:59:25-03","INPA","INPA","87923","S","Plantae","Verbenaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Hatschbach, GG","24389","1970","06","03","Brasil","Paraná","Piraquara","Fda Céu Azul. Orla mata pluvial, capoeira.","-49.0633010864258","-25.4416999816895",NA,NA,"950","950",NA,"INPA0087923","INPA0087923 INPA0087923_e","Troncoso, NS","1971",NA,NA,"12577","auto","Southern America",NA,NA,"Dicotyledon Asterids","Lamiales",NA,NA,NA,NA,NA,NA,NA
"403","2020-07-10 09:49:39-03","MBML","MBML-HERBARIO","10705",NA,"Plantae","Verbenaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","L. Kollmann; E. Bausen & W. Pizziolo","2203","1999","03","22","Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222","40W35'21","19S55'20",NA,NA,"Mata de encosta. Trepadeira. Flores brancas. Frutos verdes.","MBML010705",NA,"F. França/Nov.-2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2020-07-10 09:49:39-03","MBML","MBML-HERBARIO","11558",NA,"Plantae","Verbenaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","V. Demuner; et al","639","2000","01","27","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Trepadeira sobre arvoreta 7m de alura, frutos imaturos de cor verde.","MBML011558","MBML011558","F. França/Nov.-2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2020-07-10 09:49:39-03","MBML","MBML-HERBARIO","15882",NA,"Plantae","Verbenaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","L. Kollmann; et al","5428","2002","01","31","Brasil","Espírito Santo","Santa Teresa","Cabeceira do Rio Bonito","-40.583333","-19.984167","40W34'60","19S59'3",NA,NA,"Trepadeira. Frutos verdes.","MBML015882","MBML015882","F. França/Nov.-2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-07-10 09:49:39-03","MBML","MBML-HERBARIO","17835",NA,"Plantae","Verbenaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","R.R. Vervloet; et al","1090","2002","09","25","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Trepadeira, frutos a 10m do solo, de cor verde com pontos brancos, meia encosta, dossel 18m.","MBML017835",NA,"V. Demuner/23-05-2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2020-07-10 09:49:39-03","MBML","MBML-HERBARIO","20712",NA,"Plantae","Verbenaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","R.R. Vervloet; et al","2418","2003","05","13","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Liana, frutos a 8m de altura, maduros de cor amarelo. Baixada, dossel 18m.","MBML020712",NA,"V. Demuner/28-05-2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-07-10 09:49:39-03","MBML","MBML-HERBARIO","8021",NA,"Plantae","Verbenaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","L. Kollmann; E. Bausen & W. Pizziolo","1035","1998","11","17","Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222","40W35'21","19S55'20",NA,NA,"Mata de encosta. Beira de estrada. Arbusto 4m. Frutos verdes.","MBML008021",NA,"F. França/Nov.-2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-07-10 09:49:39-03","MBML","MBML-HERBARIO","44461",NA,"Plantae","Verbenaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","M.P.M. de Lima; et al","323","1994","09","15","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Caminho em direção ao abrigo Macieiras","-44.766667","-22.466667","44W45'60","22S28'0","1800","1800","Árvore com ca 10m alt., com ramos revestidos por indumento albo-amarelado, folhas fortemente discolores com a face ventral verde escura e a dorsal clara, flores com cálice amarelo esverdeado e corola alva","MBML044461",NA,"C.P.T. Fernanda/06-II-1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-07-10 09:49:39-03","MBML","MBML-HERBARIO","14855",NA,"Plantae","Verbenaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","L. Kollmann; et al","4369","2001","08","21","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de São Lourenço","-40.455278","-19.247222","40W27'19","19S14'50",NA,NA,"Trepadeira. Flores brancas. Frutos secos.","MBML014855","MBML014855","F. França/Nov.-2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2021-03-04 11:05:30-03","UFRB","HURB","5566","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Maçaneiro, J.P.; et al.","41","2013","03","31","Brasil","Santa Catarina","Gaspar","Parque Nacional da Serra do Itajaí, Serra do Aymoré;","-49.06","-27.058","49°03'36,00 W","27°03'28,80 S","645","645",NA,"HURB000005566",NA,"J.P. Maçaneiro","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2021-03-04 11:05:30-03","UFRB","HURB","9778","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Stival-Santos, A.; Legal, E. & Silveira, S.","1414","2009","12","09","Brasil","Santa Catarina","Tijucas","Oliveiras;","-48.779722","-27.180278","48º46'47W","27º10'49S","186","186","Estágio avançado.","HURB000009778",NA,"A.L.Gasper","2010","03","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2021-03-04 11:05:30-03","UFRB","HURB","9887","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Schmitt, J.L.; Caglioni,E.; Andrade, S. & Cristofolini, C.","2731","2010","06","09","Brasil","Santa Catarina","Rio do Sul","Fazenda Mirador;","-49.59","-27.09","49º35'24W","27º05'24S","787","787","Estágio avançado; em torno do fragmento.","HURB000009887",NA,"A.A.de Oliveira","2010","10","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2017-11-24 14:11:03-02","UFLA","ESAL","20017","S","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Pereira, IM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas","Maciço do Itatiaia, Floresta ombrófila Densa Altomontana","-44.3946990966797","-22.1674995422363",NA,NA,NA,NA,"; ; ;",NA,NA,"Ary T. Oliveira Filha; Eduardo Van den B",NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2019-06-10 10:10:54-03","FZB-BH","BHZB","9812","S","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta",NA,"Ferreira Junior, C.A. et al.","742","2012","11","28","Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerais","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Folhas discolores, pilosas na face abaxial.",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2019-06-10 10:11:47-03","FZB-BH","BHZB","11177","S","Plantae","Verbenaceae","Aegiphila","obducta","Aegiphila obducta",NA,"Assis, L.",NA,"2015","10","20","Brasil","MG","Conceição do Mato Dentro","Parque Serra do Intendente","-43.573889","-19.091944","43º 34' 26W","19º 05' 31S",NA,NA,"Levantamento Florístico no Parque Serra do Intendente ( Conceição do Mato Dentro , MG#?# , para elaboração do Plano de Manejo, unicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2021-02-09 10:13:06-03","UENF","HUENF","11546","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","I.G. Costa","712","2015","08","01","Brasil","Rio de Janeiro","Campos dos Goytacazes","Serra da Bela Joana. Fazenda Bela Joana, em mata junto ao córrego em grotão. .","-41.736111","-21.776667","41º44'10''W","21º46'36''S","385","385","Lâmina cartácea esverdeada, discolor; pedicelo e cálice pardacento; corola esbranquiçada. Altura: 2,5m","HUENF00012467",NA,"Juliana Santos","2015","08","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2020-09-12 05:00:02-03","US","US","2281989","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","-- Reitz & Klein, --","4412","1957","6","21","Brazil","Santa Catarina",NA,"Estrada Dona Francisca, Joinvile.",NA,NA,NA,NA,"700",NA,NA,"US02778965","US02778965_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"419","2020-09-12 05:00:02-03","US","US","1484619","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","L. Riedel","452",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US02778900","US02778900_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"420","2020-09-12 05:00:02-03","US","US","2248598","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","R. M. Klein","1459","1955","7","12","Brazil","Santa Catarina",NA,"Morro da Ressacada, Itajaí.",NA,NA,NA,NA,"250",NA,NA,"US02778966","US02778966_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"421","2020-09-12 05:00:02-03","US","US","2027120","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","G. Hatschbach","1927","1950","8","13","Brazil","Santa Catarina",NA,"Estr. Garuva-Guaratuba, prox. fronteira.",NA,NA,NA,NA,NA,NA,NA,"US02778974","US02778974_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"422","2020-09-12 05:00:02-03","US","US","2248675","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","-- Reitz & Klein, --","2188","1954","10","14","Brazil","Santa Catarina",NA,"Mata da Cia. Hering, Blumenau.",NA,NA,NA,NA,"350",NA,NA,"US02778969","US02778969_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"423","2020-09-12 05:00:02-03","US","US","3146050","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","J. M. Silva & J. Cordeiro","255","1987","7","14","Brazil","Paraná",NA,"Morro 7 (mun. Quatro Barras).",NA,NA,NA,NA,"1100",NA,NA,"US02778978","US02778978_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"424","2020-09-12 05:00:02-03","US","US","2706615","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","G. Hatschbach","32230","1973","7","13","Brazil","Paraná",NA,"Usina Chaminé (mun. S. José dos Pinhaes).",NA,NA,NA,NA,NA,NA,NA,"US02778979","US02778979_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"425","2020-09-12 05:00:02-03","US","US","2141706","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","-- Reitz & Rambo","4098","1951","7","21","Brazil","Santa Catarina",NA,"Fachinal, Bom Jardim, S. Joaquim.",NA,NA,NA,NA,"600",NA,NA,"US02778973","US02778973_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"426","2020-09-12 05:00:02-03","US","US","2705948","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","G. Hatschbach","24389","1970","6","3","Brazil","Paraná",NA,"Fda. Céu Azul (mun. Piraquara).",NA,NA,NA,NA,"950",NA,NA,"US02778980","US02778980_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"427","2020-09-12 05:00:02-03","US","US","2321092","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","-- Reitz & Klein, --","801","1953","6","12","Brazil","Santa Catarina",NA,"Inferninho, Araquarí.",NA,NA,NA,NA,"10",NA,NA,"US02778972","US02778972_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"428","2020-09-12 05:00:02-03","US","US","1481609","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","P. K. Dusén","8143","1909","5","18","Brazil","Paraná",NA,"Roca Nova, ad marg. silv. prins.",NA,NA,NA,NA,"950",NA,NA,"US02778983","US02778983_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"429","2020-09-12 05:00:02-03","US","US","2281874","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","R. M. Klein","1389","1955","5","25","Brazil","Santa Catarina",NA,"Morro da Fazenda, Itajaí.",NA,NA,NA,NA,"300",NA,NA,"US02778968","US02778968_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"430","2020-09-12 05:00:02-03","US","US","1194848","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","A. F. M. Glaziou","4160","1870","3","12","Brazil","Rio de Janeiro",NA,"Alto Marahé. Province de RJ.",NA,NA,NA,NA,"1800",NA,NA,"US02778899","US02778899_01",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"431","2020-09-12 05:00:02-03","US","US","2650246","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","A. P. Duarte","4964",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Estado da Guanabara, Vista Chineza.",NA,NA,NA,NA,NA,NA,NA,"US02778894","US02778894_01",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"432","2020-09-12 05:00:02-03","US","US","2321349","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","R. M. Klein","2273","1957","11","27","Brazil","Santa Catarina",NA,"Sabiá, Vidal Ramos.",NA,NA,NA,NA,"750",NA,NA,"US02778964","US02778964_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"433","2020-09-12 05:00:02-03","US","US","3172507","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","R. Kummrow & O. S. Ribas","3045","1988","8","3","Brazil","Paraná",NA,"Morro Mãe Catira (mun. Quatro Barras).",NA,NA,NA,NA,NA,NA,NA,"US02778977","US02778977_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"434","2020-09-12 05:00:02-03","US","US","2564725","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","G. Hatschbach","15136","1966","11","18","Brazil","Paraná",NA,"Rio S. João, Porto Miranda (mun. Guara-tuba).",NA,NA,NA,NA,NA,NA,NA,"US01283549","US01283549_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"435","2020-09-12 05:00:02-03","US","US","944968","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","E. H. Ule","785","1888","5",NA,"Brazil","Santa Catarina",NA,"Strauch im Walde am Bugerbach bei Blumenau.",NA,NA,NA,NA,NA,NA,NA,"US02778976","US02778976_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"436","2020-09-12 05:00:02-03","US","US","2613937","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","H. Martins","s.n.","1968","7","5","Brazil","Rio de Janeiro",NA,"Guanabara, na subida para o Pico da Tijuca.",NA,NA,NA,NA,NA,NA,NA,"US02778893","US02778893_01",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"437","2020-09-12 05:00:02-03","US","US","3418768","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","M. Kirizawa & M. Sugiyama","2721","1992","11","3","Brazil","São Paulo",NA,"Sao Miguel Arcanjo, Parque Estadual de Carlos Botelho, bairro Taquaral.",NA,NA,NA,NA,NA,NA,NA,"US02778891","US02778891_01",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"438","2020-09-12 05:00:02-03","US","US","2839760","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","A. P. Duarte","4964",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Estado da Guanabara, Vista Chineza.",NA,NA,NA,NA,NA,NA,NA,"US02778895","US02778895_01",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"439","2020-09-12 05:00:02-03","US","US","3411739","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","O. Handro","44119","1938","4",NA,"Brazil","São Paulo",NA,"Capital, Jabaquara.",NA,NA,NA,NA,NA,NA,NA,"US02778897","US02778897_01",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"440","2020-09-12 05:00:02-03","US","US","2321303","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","R. M. Klein","1422","1955","6","23","Brazil","Santa Catarina",NA,"Cunhas, Itajaí.",NA,NA,NA,NA,"30",NA,NA,"US02778967","US02778967_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"441","2020-09-12 05:00:02-03","US","US","3566742","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","W. Hoehne","SPF11290",NA,NA,NA,"Brazil","São Paulo",NA,"Parque do Estado.",NA,NA,NA,NA,NA,NA,NA,"US02778896","US02778896_01",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"442","2020-09-12 05:00:02-03","US","US","2248744","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","R. Reitz","5854","1954","6","27","Brazil","Santa Catarina",NA,"Canelinha, Tijucas.",NA,NA,NA,NA,"20",NA,NA,"US02778970","US02778970_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"443","2020-09-12 05:00:02-03","US","US","2027879","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","R. Reitz","3574",NA,NA,NA,"Brazil","Santa Catarina",NA,"Nova Trento.",NA,NA,NA,NA,"400",NA,NA,"US02778975","US02778975_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"444","2020-09-12 05:00:02-03","US","US","2248647","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","-- Reitz & Klein, --","1864","1954","6","3","Brazil","Santa Catarina",NA,"Morro da Fazenda, Itajaí.",NA,NA,NA,NA,"150",NA,NA,"US02778971","US02778971_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"445","2020-09-12 05:00:02-03","US","US","1481939","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","G. Jönsson","379a","1914","5","18","Brazil","Paraná",NA,"Jaguariahyva opp., in silvula.",NA,NA,NA,NA,"740",NA,NA,"US02778982","US02778982_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"446","2020-09-12 05:00:02-03","US","US","2706487","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","G. Hatschbach","30078","1972","8","8","Brazil","Minas Gerais",NA,"Rod. MG-2, Campo Redondo (mun. Jaboticatuba).",NA,NA,NA,NA,NA,NA,NA,"US02778892","US02778892_01",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Lamiales",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"447","2020-09-02 16:29:55-03","Cenargen","CEN","23433","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Marta Leitman","370","1990","08","17","Brasil","RJ","NOVA FRIBURGO","Reserva Ecológica Municipal de Macaé de Cima, margens do Rio Macaé, próximo ao H. F. S. João. Coord.: 22°28'-22°33' S e 42°30'-42°34' O.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"Folhas discolores. Flores com cálice esverdeado e corola alva. Muito perfumada. Doação do Jardim Botânico do Rio de Janeiro - Programa Mata Atlântica. Flora de Macaé de Cima Área I. Projeto financiado pela MacArthur Foundation e Shell Brasil S.A..","CEN00023433","CEN00023433","F. França","2004","04",NA,"33190","auto",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"448","2019-12-09 17:30:04-03","UFPR","EFC","8575","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Coimbra, C.M.S.; Santos, E.P.","340","1998","06","04","Brasil","Paraná","Guaratuba","Serra do Araçatuba, Morro dos Perdidos","-48.9965","-25.9031","-48.9965","-25.9031",NA,NA,"Árvore 3m, ramos deflexos, planta feminina, interior da floresta montana, 980m s.n.m.","EFC008575",NA,"Coimbra, C.M.S.","1998","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2020-10-15 09:53:52-03","UFPR","EFC","14365","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Völtz, R.R.; Santos, G.H.; Esteban, F.","624","2015","08","02","Brasil","Paraná","Tijucas do Sul","Serra do Araçatuba, trilha para o morro Araçatuba","-49.0157","-25.896","-49.0157","-25.8960","1025","1025","Arvoreta 3m alt.; flores com pétalas alvas e/ou marrons (senescentes); vegetação secundária em estágio inicial (tapera) __COMMOM_NAME__: Pau-de-gaiola","EFC014365",NA,"Völtz, R.R.","2015","08","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2019-12-09 17:30:04-03","UFPR","EFC","11972","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Völtz, R.R.","135","2012","07","20","Brasil","Santa Catarina","Itapoá","RPPN Volta Velha","-48.6417","-26.0786","-48.6417","-26.0786",NA,NA,"Arbusto ramoso, escandente, flexuoso. Flores com pétalas alvas. Borda de floresta secundária.","EFC011972",NA,"Mello, A.S.","2012","07","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
