"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","maximumElevationInMeters","identifiedBy","month","day","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"238","2020-05-08 11:14:05-03","UEFS","HUEFS","20657","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"França, F.","1350","1995",NA,"Brasil","Bahia","Estrada para Retiro: ca 10 km SE de Feira de Santana.","235",NA,"Remanescente de vegetação de transição mata/caatinga.","HUEFS0020657","HUEFS0020657_02","(O.Berg) Nied.","235",NA,"09","22","Coração de Maria","-38.75","-12.2333002090454",NA,NA,NA,NA,NA,"17436","auto","Rosanae",NA,NA,NA,NA,NA
"239","2020-05-08 11:14:05-03","UEFS","HUEFS","20647","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"França, F.","1340","1995",NA,"Brasil","Bahia","Estrada para Retiro: ca 10 km SE de Feira de Santana.","235",NA,"Remanescente de vegetação de transição mata/caatinga.","HUEFS0020647",NA,"(O.Berg) Nied.","235",NA,"09","22","Coração de Maria","-38.75","-12.2333002090454",NA,NA,NA,NA,NA,"17436","auto","Rosanae",NA,NA,NA,NA,NA
"240","2020-05-08 11:14:05-03","UEFS","HUEFS","20656","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"França, F.","1349","1995",NA,"Brasil","Bahia","Estrada para Retiro: ca 10 km SE de Feira de Santana.","235",NA,"Remanescente de vegetação de transição mata/caatinga.","HUEFS0020656",NA,"(O.Berg) Nied.","235",NA,"09","22","Coração de Maria","-38.75","-12.2333002090454",NA,NA,NA,NA,NA,"17436","auto","Rosanae",NA,NA,NA,NA,NA
"241","2020-05-08 11:14:05-03","UEFS","HUEFS","20654","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"França, F.","1347","1995",NA,"Brasil","Bahia","Estrada para Retiro: ca 10 km SE de Feira de Santana.","235",NA,"Remanescente de vegetação de transição mata/caatinga.","HUEFS0020654",NA,"(O.Berg) Nied.","235",NA,"09","22","Coração de Maria","-38.75","-12.2333002090454",NA,NA,NA,NA,NA,"17436","auto","Rosanae",NA,NA,NA,NA,NA
"242","2019-10-07 09:35:56-03","UEFS","HUEFS","89188","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Mazine, F.F.","975","2003",NA,"Brasil","Paraná","Parque Estadual de Guartelá, estrada de acesso ao Canyon.",NA,NA,NA,"HUEFS0089188","HUEFS0089188","(O.Berg) Nied.",NA,NA,"11","03","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"56988","auto","Rosanae",NA,NA,NA,NA,NA
"243","2020-05-08 11:14:05-03","UEFS","HUEFS","20641","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"França, F.","1334","1995",NA,"Brasil","Bahia","Campus da UEFS.",NA,NA,NA,"HUEFS0020641",NA,"(O.Berg) Nied.",NA,NA,"09","21","Feira de Santana","-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,NA,"46325","auto","Rosanae",NA,NA,NA,NA,NA
"244","2020-05-08 11:14:05-03","UEFS","HUEFS","20649","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"França, F.","1342","1995",NA,"Brasil","Bahia","Estrada para Retiro: ca 10 km SE de Feira de Santana.","235",NA,"Remanescente de vegetação de transição mata/caatinga.","HUEFS0020649",NA,"(O.Berg) Nied.","235",NA,"09","22","Coração de Maria","-38.75","-12.2333002090454",NA,NA,NA,NA,NA,"17436","auto","Rosanae",NA,NA,NA,NA,NA
"245","2020-05-08 11:14:05-03","UEFS","HUEFS","20643","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"França, F.","1336","1995",NA,"Brasil","Bahia","Estrada para Retiro: ca 10 km SE de Feira de Santana.","235",NA,"Remanescente de vegetação de transição mata/caatinga.","HUEFS0020643",NA,"(O.Berg) Nied.","235",NA,"09","22","Coração de Maria","-38.75","-12.2333002090454",NA,NA,NA,NA,NA,"17436","auto","Rosanae",NA,NA,NA,NA,NA
"246","2020-05-08 11:14:05-03","UEFS","HUEFS","20645","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"França, F.","1338","1995",NA,"Brasil","Bahia","Estrada para Retiro: ca 10 km SE de Feira de Santana.","235",NA,"Remanescente de vegetação de transição mata/caatinga.","HUEFS0020645",NA,"(O.Berg) Nied.","235",NA,"09","22","Coração de Maria","-38.75","-12.2333002090454",NA,NA,NA,NA,NA,"17436","auto","Rosanae",NA,NA,NA,NA,NA
"247","2020-05-08 11:14:05-03","UEFS","HUEFS","20652","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"França, F.","1345","1995",NA,"Brasil","Bahia","Estrada para Retiro: ca 10 km SE de Feira de Santana.","235",NA,"Remanescente de vegetação de transição mata/caatinga.","HUEFS0020652",NA,"(O.Berg) Nied.","235",NA,"09","22","Coração de Maria","-38.75","-12.2333002090454",NA,NA,NA,NA,NA,"17436","auto","Rosanae",NA,NA,NA,NA,NA
"248","2020-05-08 11:14:05-03","UEFS","HUEFS","20651","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"França, F.","1344","1995",NA,"Brasil","Bahia","Estrada para Retiro: ca 10 km SE de Feira de Santana.","235",NA,"Remanescente de vegetação de transição mata/caatinga.","HUEFS0020651",NA,"(O.Berg) Nied.","235",NA,"09","22","Coração de Maria","-38.75","-12.2333002090454",NA,NA,NA,NA,NA,"17436","auto","Rosanae",NA,NA,NA,NA,NA
"249","2019-09-04 20:17:06-03","F","FMNH-SEEDPLANTS","V0065406F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Mitropsidium","oblanceolatum","Mitropsidium oblanceolatum","Isotype","Herb. H. Smith","403",NA,"South America","Colombia",NA,NA,NA,NA,NA,"V0065406F","V0065406F_01",NA,NA,NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"250","2015-03-07 08:57:37-03","F","FMNH-SEEDPLANTS","V0120532F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"V0120532F","V0120532F_01",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"251","2015-03-07 08:57:36-03","F","FMNH-SEEDPLANTS","V0120528F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0120528F","V0120528F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"252","2015-03-07 08:57:36-03","F","FMNH-SEEDPLANTS","V0120525F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,"V0120525F","V0120525F_01",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"253","2015-03-07 08:57:36-03","F","FMNH-SEEDPLANTS","V0120526F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,"V0120526F","V0120526F_01",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"254","2015-03-07 08:57:36-03","F","FMNH-SEEDPLANTS","V0120527F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"V0120527F","V0120527F_01",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"255","2015-03-07 08:57:36-03","F","FMNH-SEEDPLANTS","V0120529F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0120529F","V0120529F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"256","2015-03-07 08:57:37-03","F","FMNH-SEEDPLANTS","V0120530F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0120530F","V0120530F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"257","2015-11-19 12:06:59-02","F","FMNH-SEEDPLANTS","V0120531F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"E. Suclli M.","3107",NA,"South America","Peru",NA,NA,NA,NA,NA,"V0120531F","V0120531F_01",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"258","2015-03-07 08:57:37-03","F","FMNH-SEEDPLANTS","V0120533F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,NA,NA,NA,"South America","French Guiana",NA,NA,NA,NA,NA,"V0120533F","V0120533F_01",NA,NA,NA,NA,NA,NA,"-52.9708","3.8558",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"259","2015-03-07 08:57:37-03","F","FMNH-SEEDPLANTS","V0120534F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0120534F","V0120534F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"260","2015-11-19 12:06:21-02","F","FMNH-SEEDPLANTS","V0120535F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"L. Valenzuela","1424",NA,"South America","Peru",NA,NA,NA,NA,NA,"V0120535F","V0120535F_01",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"261","2015-03-07 08:57:37-03","F","FMNH-SEEDPLANTS","V0120536F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,NA,NA,"V0120536F","V0120536F_01",NA,NA,NA,NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"262","2015-03-07 08:57:37-03","F","FMNH-SEEDPLANTS","V0120537F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,"V0120537F","V0120537F_01",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"263","2015-11-19 12:05:54-02","F","FMNH-SEEDPLANTS","V0120538F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"M. E. Timaná","3117",NA,"South America","Peru",NA,NA,NA,NA,NA,"V0120538F","V0120538F_01",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"264","2016-01-14 12:29:46-02","F","FMNH-SEEDPLANTS","V0120539F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,NA,"78","1931","South America","Colombia",NA,NA,NA,NA,NA,"V0120539F","V0120539F_01",NA,NA,NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"265","2015-03-07 08:57:37-03","F","FMNH-SEEDPLANTS","V0120541F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,"V0120541F","V0120541F_01",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"266","2015-03-07 08:57:37-03","F","FMNH-SEEDPLANTS","V0120542F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,"V0120542F","V0120542F_01",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"267","2015-03-07 08:57:37-03","F","FMNH-SEEDPLANTS","V0120543F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0120543F","V0120543F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"268","2020-04-29 16:30:15-03","UFVJM","HDJF","1219","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Nascimento Júnior I.C.","1096","2005","Southern America","Brasil","Piauí","Guadalupe",NA,NA,NA,"HDJF001219","HDJF001219_01","(O. Berg) Nied.",NA,"Gomes B.M.","07",NA,"Guadalupe","-43.566111","-6.7875","-43.566111","-6.7875","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-10-14 16:35:27-03","UFVJM","HDJF","7443","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Paixão, FA","253P3","2018","Southern America","Brasil","Minas Gerais","Rio Gualaxo do Norte, Margem Direita","691",NA,NA,"HDJF007443","HDJF007443_01","(O. Berg) Nied.","691",NA,"09","29","Mariana","-43.376778","-20.251083","-43.376778","-20.251083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-04-29 16:30:15-03","UFVJM","HDJF","1225","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Nascimento Júnior I.C.","23","2005","Southern America","Brasil","Piauí","Guadalupe",NA,NA,NA,"HDJF001225","HDJF001225_01","(O. Berg) Nied.",NA,"Gomes B.M.","07",NA,"Guadalupe","-43.566111","-6.7875","-43.566111","-6.7875","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-11-23 11:39:25-03","IAC","IAC","31438","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Psidium","sartorianum","Psidium sartorianum",NA,"L.C. Bernacci; J.P.W. Metzger & R. Goldenberg","157","1993",NA,"Brasil","São Paulo","margem do Rio Jacaré, Pepira, Floresta Ripária. material da fitossociologia, Gamelão 40. 2",NA,NA,"Eugenia sp = Stenocalix affinis O.Berg",NA,NA,"(O.Berg) Nied.",NA,"L.C. Bernacci","05","15","Brotas","-48.1267","-22.2842","-48.1267","-22.2842","2008","10","29",NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-01-25 15:35:35-02","IAC","IAC","39806","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Psidium","sartorianum","Psidium sartorianum",NA,"J.E.A. Bertoni & F.A.L. Moraes","153","1993",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Neusa Diniz, L7, P37",NA,NA,NA,NA,NA,"(O.Berg) Nied.",NA,"M.E.G. Sobral","08","15","Campinas","-47.086761","-22.863721","-47.086761","-22.863721","2002","10","17",NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-01-25 15:35:35-02","IAC","IAC","41571","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Psidium","sartorianum","Psidium sartorianum",NA,"J.E.A. Bertoni & A. Geremias","472","2001",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa, Monjolinho, Quadra dos Ipês, L6, P6",NA,NA,NA,NA,NA,"(O.Berg) Nied.",NA,"M.E.G. Sobral","03","26","Campinas","-47.086761","-22.863721","-47.086761","-22.863721","2002","10","17",NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-01-25 15:35:35-02","IAC","IAC","42235","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Psidium","sartorianum","Psidium sartorianum",NA,"J.E.A. Bertoni & A. Geremias","691","2002",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa, Monjolinho, Quadra L6, P6",NA,NA,"Introdução nº2204.",NA,NA,"(O.Berg) Nied.",NA,"M.E.G. Sobral","04","03","Campinas","-47.086761","-22.863721","-47.086761","-22.863721","2002","10","17",NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-01-25 15:35:35-02","IAC","IAC","43973","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Psidium","sartorianum","Psidium sartorianum",NA,"E. Melo & F. França","1230","1995",NA,"Brasil","Bahia","Ca. 2Km N de Vitóri da Conquista, via BR 116. Fazenda Morro, prop. Sr. Ubaldo",NA,NA,NA,NA,NA,"(O.Berg) Nied.",NA,"E. Melo & F. França","04","16","Vitória da Conquista","-40.8394","-14.8661","-40.8394","-14.8661","1995","04","16",NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-11-23 11:39:25-03","IAC","IAC","46558","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Psidium","sartorianum","Psidium sartorianum",NA,"J.A.M.A. Gomes & J. Pena Filho","145","2005",NA,"Brasil","São Paulo","Bosque dos Jequitibás",NA,NA,"ind. 645 fitossoc.",NA,NA,"(O.Berg) Nied.",NA,"J.A.M.A. Gomes & J. Pena Filho","06","05","Campinas","-47.042331","-22.801017","-47.042331","-22.801017","2005","06","05",NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-11-23 11:39:25-03","IAC","IAC","46977","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Psidium","sartorianum","Psidium sartorianum",NA,"L.C. Bernacci; M.D. Soares-Scott; G.S. Pasquali & J.F. Benedito","4168","2006",NA,"Brasil","São Paulo","IAC, Fazenda Santa elisa, mata",NA,NA,"Vegetativo.",NA,NA,"(O.Berg) Nied.",NA,"L.C. Bernacci","04","28","Campinas","-47.06861","-22.86361","-47.06861","-22.86361","2007","06","28",NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-11-23 11:39:25-03","IAC","IAC","48092","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Psidium","sartorianum","Psidium sartorianum",NA,"C.F. Nardin; L.C. Bernacci & M.D. Soares-Scott","62","2007",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa, mata",NA,NA,"47o04#?#03.7W, 22o51#?#53.9S, LP 07022801 e LP 070228-X, mesma espécie, indivíduos diferentes",NA,NA,"(O.Berg) Nied.",NA,"C.F. Nardin et al.","02","28","Campinas","-47.067694","-22.864972","-47.067694","-22.864972","2007","02","28",NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-11-23 11:39:25-03","IAC","IAC","48096","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Psidium","sartorianum","Psidium sartorianum",NA,"L.C. Bernacci","4367","2007",NA,"Brasil","São Paulo","IAC, Av. Barão de Itapura, Parque",NA,NA,"47o03#?#54W, 22o53#?#31.7S",NA,NA,"(O.Berg) Nied.",NA,"L.C. Bernacci","02","15","Campinas","-47.0650011","-22.8921391","-47.0650011","-22.8921391","2007","02","15",NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-11-23 11:39:25-03","IAC","IAC","49096","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Psidium","sartorianum","Psidium sartorianum",NA,"C.F. Nardin; F.R.G. Amaral & J.F. Benedito","154","2007",NA,"Brasil","São Paulo","IAC, Av. Barão de Itapura, Parque, perto da estufa da Botânica",NA,NA,NA,NA,NA,"(O.Berg) Nied.",NA,"C.F. Nardin et al.","10","17","Campinas","-47.0650011","-22.8921391","-47.0650011","-22.8921391","2007","10","17",NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-11-23 11:39:25-03","IAC","IAC","53174","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Psidium","sartorianum","Psidium sartorianum",NA,"L.C. Bernacci & A. Geremias","4658","2008",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa, Monjolinho",NA,NA,"Indivíduo L6P6",NA,NA,"(O.Berg) Nied.",NA,"L.C. Bernacci & A. Geremias","11","10","Campinas","-47.086761","-22.863721","-47.086761","-22.863721","2008","11","10",NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-07-23 12:16:33-03","CEPLAC","CEPEC","102882","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"M. L. Guedes","7879","2001",NA,"Brasil","Bahia","Litoral Norte. Fazenda Panema.",NA,NA,NA,NA,NA,NA,NA,"M. L. Guedes","03","27","SÃO SEBASTIÃO DO PASSÉ","-38.383333","-12.55","38W23'","12S33'",NA,NA,NA,NA,NA,NA,"30/03/2001",NA,NA,NA,NA
"283","2020-07-23 12:16:33-03","CEPLAC","CEPEC","82464","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"F. França","2832","1999",NA,"Brasil","Bahia","11Km ao W da cidade.",NA,NA,NA,NA,NA,NA,NA,"L. Funch","01","01","MORRO DO CHAPÉU","-41.258611","-11.520833","41W15'31","11S31'15",NA,NA,NA,NA,NA,NA,"30/05/1999",NA,NA,NA,NA
"284","2020-07-23 12:16:33-03","CEPLAC","CEPEC","78866","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"R. M. Harley","5885","1997",NA,"Brasil","Bahia","Cahpadinha.",NA,NA,NA,NA,NA,NA,NA,"R. M. Harley","02","27","LENÇÓIS","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,"47385","auto",NA,"30/12/1997",NA,NA,NA,NA
"285","2020-02-17 11:30:15-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Irwin, H.S.; Faria, J.E.Q.","427","2009","Southern America","Brasil","Goiás","Margem esquerda do rio Formiga, fazenda da dona Angélica",NA,NA,"Arbusto ca. de 1,5 m de altura, estéril, caule liso; Mata de galeria",NA,NA,"(O. Berg) Nied.",NA,"Aristeguieta, L.; Mitchell, J.D.","02","23","Alto Horizonte","-49.3386","-14.1956","-49.3386","-14.1956","1984","02","23",NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-02-17 11:30:15-03","UEG","HUEG","11247","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Faria, J.E.Q.","2195","2011","Southern America","Brasil","Distrito Federal","Ao lado do morro da Pedreira. Pasto.","773",NA,"Árvore ca. 10 m de altura, caule liso, botões florais verdes.","HUEG011247",NA,"(O. Berg) Nied.","773","Faria, J.E.Q.","12","02","Brasilia","-47.958889","-15.514722","-47.958889","-15.514722","2011","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-02-17 11:30:15-03","UEG","HUEG","4107","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Caribé, R.; Faria, J.E.Q.","7","2006","Southern America","Brasil","Goiás","Campus UEG",NA,NA,"Árvore + ou - 5 m; caule parecido com o da jaboticaba; presença de inúmeros galhos; estéril.; Mata seca próxima à nascente","HUEG004107",NA,"(O. Berg) Nied.",NA,"Gonçalves, E.G.; Proença, C.","06","29","Anápolis","-48.9528007507324","-16.3267002105713",NA,NA,"2008","02",NA,"31830","auto",NA,NA,NA,NA,NA,NA
"288","2020-02-17 11:30:15-03","UEG","HUEG","4109","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Caribé, R.; Faria, J.E.Q.","7","2006","Southern America","Brasil","Goiás","Campus UEG",NA,NA,"Árvore + ou - 5 m; caule parecido com o da jaboticaba; presença de inúmeros galhos; estéril.; Mata seca próxima à nascente","HUEG004109",NA,"(O. Berg) Nied.",NA,"Gonçalves, E.G.; Proença, C.","06","29","Anápolis","-48.9528007507324","-16.3267002105713",NA,NA,"2008","02",NA,"31830","auto",NA,NA,NA,NA,NA,NA
