"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"44","2021-03-15 16:37:00-03","NY","NYBG","00919138","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","G. C. Tucker",NA,NA,NA,"G. G. Hatschbach","1973","02","04","Brazil","Minas Gerais","Três Corações","Rod. 3 Corações - S. Tomé das Letras.","-45.2531","-21.6969",NA,NA,NA,NA,"NY00919138","NY00919138_01","31226","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996085' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00919129","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","G. C. Tucker",NA,NA,NA,"H. S. Irwin","1971","01","14","Brazil","Minas Gerais",NA,"Serra do Espinhaço, near base of Serra da Piedade, ca. 35 km E. of Belo Horizonte, near BR-31","-43.676328","-19.820266",NA,NA,"1600","1600","NY00919129","NY00919129_01","30366","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996041' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","622744","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.",NA,NA,NA,NA,"P. von Luetzelburg","1936","04","01","Brazil","Paraíba",NA,"Brazil: civit. Parahyba.",NA,NA,NA,NA,NA,NA,"NY00622744","NY00622744_01","27028","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546307' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","602519","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","H. T. O'Neill",NA,NA,NA,"F. C. Hoehne","1931","04","01","Brazil","São Paulo",NA,"Parque do Estado, S. Paulo.","-46.621883","-23.654505",NA,NA,NA,NA,"NY00602519","NY00602519_01","27408","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546310' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","602507","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","L. T. Eiten",NA,NA,NA,"B. V. Skvortzov","1963","07","21","Brazil","São Paulo","Sao Paulo","Sao Paulo: Bairro of brooklin.","-46.680951","-23.621551",NA,NA,NA,NA,"NY00602507","NY00602507_01","159","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546281' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","602506","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","L. T. Eiten",NA,NA,NA,"B. V. Skvortzov","1962","12","15","Brazil","São Paulo","Sao Paulo","City of Sao Paulo, 6 1/2 - 7 km SW of center of city, along the Rio Pinheiros, opposite Jockey Club.","-46.63","-23.5403",NA,NA,NA,NA,"NY00602506","NY00602506_01","105","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546280' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","636612","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.",NA,NA,NA,NA,"C. E. F. von Glocker","1842",NA,NA,"Brazil","Bahia",NA,NA,"-39.039072","-15.159747",NA,NA,NA,NA,"NY00636612","NY00636612_01","202","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546302' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00919139","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","H. T. O'Neill",NA,NA,NA,"J. E. B. Warming",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa",NA,"-43.8894","-19.6272",NA,NA,NA,NA,"NY00919139","NY00919139_01","s.n.","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996091' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00919126","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.",NA,NA,NA,NA,"H. S. Irwin","1970","02","07","Brazil","Minas Gerais","Paracatu","Serra da Anta, summit of chapada, ca. 2 km N.W. of Paracatu","-46.8727","-17.22555",NA,NA,"700","700","NY00919126","NY00919126_01","26280","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996032' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","602502","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","G. C. Tucker",NA,NA,NA,"T. M. Koyama","1970","02","22","Brazil","São Paulo",NA,"Road between Pres. Prudente and Pres. Bernardes.","-51.482655","-22.091838",NA,NA,NA,NA,"NY00602502","NY00602502_01","13753","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546296' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","602510","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","L. T. Eiten",NA,NA,NA,"G. Eiten","1959","12","04","Brazil","São Paulo","Moji-Guaçu","Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. ca. 6 km. N of Padua Sales. (About 27 km. NW of city of Moji-Mirim.)",NA,NA,NA,NA,"575","625","NY00602510","NY00602510_01","1531","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546273' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","602521","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","H. T. O'Neill",NA,NA,NA,"L. H. Bailey","1924","03","11","Brazil","Rio de Janeiro",NA,"Therezopolis.","-42.986824","-22.417788",NA,NA,"900","1000","NY00602521","NY00602521_01","1270","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546305' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","602514","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","L. T. Eiten",NA,NA,NA,"G. Eiten","1960","04","22","Brazil","São Paulo","Moji-Guaçu","Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. 3.7 km. NNW of Padua Sales. (About 27 km. NW of city of Moji-Mirim.)","-47.142","-22.242",NA,NA,"575","625","NY00602514","NY00602514_01","1968","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546277' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","602513","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","L. T. Eiten",NA,NA,NA,"G. Eiten","1960","04","21","Brazil","São Paulo","Moji-Guaçu","Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. 3.7 km. NNW of Padua Sales. (About 27 km. NW of city of Moji-Mirim.)","-47.142","-22.242",NA,NA,"575","625","NY00602513","NY00602513_01","1944","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546276' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01112699","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","G. C. Tucker",NA,NA,NA,"H. S. Irwin","1971","02","01","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Steep rocky lower slopes of Pico de Itacolomí, ca. 3 km S. of Ouro Preto","-43.473094","-20.427823",NA,NA,"1650","1650","NY01112699","NY01112699_01","29577","South America",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1260402' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","622743","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.",NA,NA,NA,NA,"A. Gehrt","1921","01","10","Brazil","São Paulo",NA,"Butantan, S.Paulo.","-46.724373","-23.565521",NA,NA,NA,NA,"NY00622743","NY00622743_01","7358","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546293' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00919127","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.",NA,NA,NA,NA,"H. S. Irwin","1970","03","09","Brazil","Minas Gerais",NA,"Middle slopes of Serra do Cabral, ca. 2.5 km W. of Cantoni","-44.13","-17.57",NA,NA,"850","850","NY00919127","NY00919127_01","27282","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996034' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01198663","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","G. C. Tucker",NA,NA,NA,"A. C. Araújo","2000","01","29","Brazil","Bahia","Rio de Contas","3 Km S de Rio de Contas em direçao a Livramento do Brumado","-41.8","-13.61683",NA,NA,NA,NA,"NY01198663","NY01198663_01","1251","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1422310' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","602497","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","M. Barros",NA,NA,NA,"R. Reitz","1954","03","18","Brazil","Santa Catarina",NA,"Caixa Dagua da Fazenda, Itajaí.",NA,NA,NA,NA,"10","10","NY00602497","NY00602497_01","1767","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546287' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","602498","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","M. Barros",NA,NA,NA,"R. Reitz","1956","04","06","Brazil","Santa Catarina",NA,"Piloes, Palhoça.","-48.694057","-27.77489",NA,NA,"200","200","NY00602498","NY00602498_01","2981","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546288' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00919135","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.",NA,NA,NA,NA,"G. Davidse","1976","02","25","Brazil","Minas Gerais",NA,"8 km NE of Cambui.","-46.058189","-22.61045",NA,NA,"910","910","NY00919135","NY00919135_01","10580","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996073' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","602520","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","H. T. O'Neill",NA,NA,NA,"P. K. H. Dusén","1910","02","23","Brazil","Paraná",NA,"Capao Grande, in paludosis.",NA,NA,NA,NA,NA,NA,"NY00602520","NY00602520_01","9464","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546308' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00919122","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.",NA,NA,NA,NA,"H. S. Irwin","1969","02","13","Brazil","Minas Gerais",NA,"Serra do Espinhaço, ca. 35 km N.E. of Francisco Sá, on road to Salinas","-43.21845","-16.40385",NA,NA,"1100","1100","NY00919122","NY00919122_01","23227","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996004' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","602508","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","L. T. Eiten",NA,NA,NA,"B. V. Skvortzov","1964","01","28","Brazil","São Paulo","Sao Paulo","Ca. 10 km due south of center of Sao Paulo. Parque do Estado, grounds of the Instituto de Botânica.","-46.618358","-23.646109",NA,NA,NA,NA,"NY00602508","NY00602508_01","219","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546282' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","668474","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","A. E. Burkart",NA,NA,NA,"A. L. Woolston","1957","12","29","Paraguay","San Pedro",NA,"Alto Paraguay: Primavera.",NA,NA,NA,NA,NA,NA,"NY00668474",NA,"932","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546300' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00919130","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","G. C. Tucker",NA,NA,NA,"E. W. D. Holway","1921","11","30","Brazil","Minas Gerais","Belo Horizonte",NA,"-43.9378","-19.9208",NA,NA,"920","920","NY00919130","NY00919130_01","1348","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996046' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","602505","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","L. T. Eiten",NA,NA,NA,"B. V. Skvortzov","1962","11","17","Brazil","São Paulo","Sao Paulo","City of Sao Paulo, 6 1/2 - 7 km SW of center of city, along the Rio Pinheiros, opposite Jockey Club.","-46.63","-23.5403",NA,NA,NA,NA,"NY00602505","NY00602505_01","85","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546279' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","602499","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","M. Barros",NA,NA,NA,"L. B. Smith","1957","02","08","Brazil","Santa Catarina",NA,"Mun. Caçador-Curitibanos: 10 km southeast of Caçador on the road to Lebon Regis (47 km).",NA,NA,NA,NA,"700","900","NY00602499","NY00602499_01","11006","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546289' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","636610","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.",NA,NA,NA,NA,"R. M. Harley","1977","03","25","Brazil","Bahia",NA,"About 2 km N of the Vila do Rio de Contas in flood plain of the Rio Brumado. Serra do Rio de Contas.","-41.83","-13.57",NA,NA,"980","980","NY00636610","NY00636610_01","19984","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546313' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","602501","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","G. C. Tucker",NA,NA,NA,"T. M. Koyama","1970","02","22","Brazil","Paraná",NA,"By road near Paranaven on river bank.",NA,NA,NA,NA,NA,NA,"NY00602501","NY00602501_01","13750","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546295' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","602518","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","L. T. Eiten",NA,NA,NA,"G. Eiten","1965","02","06","Brazil","São Paulo","Paraguaçú Paulista","6 km N of city of Paraguaçu Paulista. At state forest station.","-50.575","-22.367",NA,NA,"500","550","NY00602518","NY00602518_01","5873","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546286' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00919137","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","G. C. Tucker",NA,NA,NA,"A. P. Duarte","1962","11","22","Brazil","Minas Gerais","Várzea da Palma","Faz. da Mão d' Água. Colonia do Rompedia.","-44.7306","-17.5983",NA,NA,NA,NA,"NY00919137","NY00919137_01","7433","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996081' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00919140","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","H. K. Svenson",NA,NA,NA,"Y. E. J. Mexia","1930","02","14","Brazil","Minas Gerais","Viçosa","Agricultural College lands; southeast of dormitory; swampy flood-plain of Corriga Bartholomeo.","-42.868031","-20.7613428",NA,NA,"670","670","NY00919140","NY00919140_01","4347","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996098' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00919136","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","H. T. O'Neill",NA,NA,NA,"L. H. Bailey","1924","11","01","Brazil","Minas Gerais",NA,"Saddleback journey to Araponga.","-42.585921","-20.970257",NA,NA,"800","1100","NY00919136","NY00919136_01","1135","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996076' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00919133","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","G. C. Tucker",NA,NA,NA,"T. M. Koyama","1970","02","07","Brazil","Minas Gerais",NA,"Road between Varginha to Eloi Mendes.",NA,NA,NA,NA,NA,NA,"NY00919133","NY00919133_01","13706","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996066' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","602496","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","L. R. Noblick",NA,NA,NA,"R. M. Harley","1980","04","23","Brazil","Bahia","Correntina","Chapadao Ocidental da Bahia. Islets and banks of the Rio Corrente by Correntina.","-44.63","-13.33",NA,NA,"580","580","NY00602496","NY00602496_01","21635","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546291' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","00919131","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","H. K. Svenson",NA,NA,NA,"Y. E. J. Mexia","1930","02","14","Brazil","Minas Gerais","Viçosa","Agricultural College lands; SE of dormitory. Swampy flood-plain fo Corriga Bartholomeo.","-42.868031","-20.7613428",NA,NA,NA,NA,"NY00919131","NY00919131_01","4347","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996058' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
