"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","typeStatus","previousCatalogNumber","individualCount","fieldNumber","relatedCatalogItem"
"255","2020-08-20 20:38:41-03","UFSC","FLOR","6823","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Burkart, A.","1979",NA,NA,"Smith, L.B.; Klein, R.M.","13255","1964","11","13","Brasil","Santa Catarina","Guaraciaba","-53.5181007385254","-26.5991992950439",NA,NA,"400","400","FLOR0006823",NA,"São Luís.",NA,"Fabales",NA,NA,"15m altura. Paratypus de Albizia austrobrasilica. Esta espécie foi descrita na F.I.C. (LEGU) p. 109-13. 1979.","21866","auto",NA,"Paratypus",NA,NA,NA,NA
"256","2020-08-20 14:55:55-03","UFSC","FLOR","6799","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Garcia, F.C.P.",NA,NA,NA,"Smith, L.B.; Klein, R.M.","13183","1964","11","11","Brasil","Santa Catarina","Itapiranga","-53.7122001647949","-27.1693992614746",NA,NA,"200","200","FLOR0006799",NA,"Rio Uruguai.",NA,"Fabales",NA,NA,"Paratypus de Albizia austrobrasilica","18767","auto",NA,"Paratypus",NA,NA,NA,NA
"257","2020-08-20 14:55:55-03","UFSC","FLOR","6609","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Garcia, F.C.P.","2003","02","24","Smith, L.B.; Klein, R.M.","13114","1964","11","10","Brasil","Santa Catarina","Palmitos","-53.1610984802246","-27.0674991607666",NA,NA,"270","270","FLOR0006609",NA,"Barra Grande.",NA,"Fabales",NA,NA,"8m altura. Esta espécie foi descrita na F.I.C. (LEGU) p. 109-13. 1979. Paratypus de Albizia austrobrasilica","22050","auto",NA,"Paratypus",NA,NA,NA,NA
"258","2020-08-20 14:55:55-03","UFSC","FLOR","4090","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Garcia, F.C.P.","2003","02","24","Reitz, R.; Klein, R.M.","8649","1959","03","14","Brasil","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,"350","350","FLOR0004090",NA,"Riachuelo, Lontras.",NA,"Fabales",NA,NA,"árvore, Fruto Imaturo, verde, 10m altura. Nova espécie. FIC (Legu): 109-13. Isotypus de Albizia austrobrasilica","15163","auto",NA,"Isotypus",NA,NA,NA,NA
"259","2021-03-04 15:43:05-03","IF","SPSF","07716","PreservedSpecimen","Plantae","Fabaceae","Albizia","austrobrasilica","Albizia austrobrasilica",NA,NA,NA,NA,NA,"J.B.Baitello & O.T. Aguiar",NA,"1981","03","25","Brasil","SP","Galia","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,NA,NA,"E.Ecol.Caetetus,","Magnoliophyta","Fabales","América do Sul",NA,"COLETA: XLS: SPSFAntigo;","23314","auto","Magnoliopsida",NA,NA,NA,NA,NA
"260","2021-03-04 15:43:05-03","IF","SPSF","03985","PreservedSpecimen","Plantae","Fabaceae","Albizia","austrobrasilica","Albizia austrobrasilica",NA,NA,NA,NA,NA,"D.G.S.Camargo",NA,NA,NA,NA,"Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"COLETA: XLS: SPSFAntigo;","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"261","2021-03-04 15:43:05-03","IF","SPSF","04003","PreservedSpecimen","Plantae","Fabaceae","Albizia","austrobrasilica","Albizia austrobrasilica",NA,NA,NA,NA,NA,"O.Vecchi",NA,NA,NA,NA,"Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"COLETA: XLS: SPSFAntigo;","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"262","2021-03-04 15:43:05-03","IF","SPSF","49301","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","G.A.D.C.Franco","2016","04","11","F.Periotto","76","2014","11","18","Brasil","PR","Matelândia","-53.967222","-25.3375",NA,NA,"297","297",NA,NA,"Estrada Matelândia-Marquezita","Magnoliophyta","Fabales","América do Sul",NA,"COLETA: Árvore 10 m, flor branca, casca lisa; GEOGRAFIA: Beira de estrada;",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"263","2021-03-04 15:43:05-03","IF","SPSF","47963","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","M.Barros","2010","12","28","J.M.Silva & E.Barboza & L.M.Abe","2588","1998","11","01","Brasil","PR","Fênix","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,NA,NA,"Fazenda Água Azul","Magnoliophyta","Fabales","América do Sul",NA,"COLETA: Árvore, 5 m, flor alva; GEOGRAFIA: Dos pastos;","16297","auto","Magnoliopsida",NA,NA,NA,NA,NA
"264","2021-03-04 15:43:05-03","IF","SPSF","33646","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii",NA,NA,NA,NA,NA,"L.H.Soares e Sivla & F. Chagas e Silva","43","1987","01","16","Brasil","PR","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,NA,NA,"margem do rio Parana","Magnoliophyta","Fabales","América do Sul",NA,"COLETA: XLS: SPSFAntigo;","18063","auto","Magnoliopsida",NA,NA,NA,NA,NA
"265","2021-03-04 15:43:05-03","IF","SPSF","36882","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii",NA,NA,NA,NA,NA,"J.M.Silva & L.M.Abe","2323","1998","04","09","Brasil","PR","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,NA,"Toca Feia","Magnoliophyta","Fabales","América do Sul",NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta degradada&nf;;","37352","auto","Magnoliopsida",NA,NA,NA,NA,NA
"266","2021-03-04 15:43:05-03","IF","SPSF","27806","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes",NA,NA,NA,NA,"J.M.Silva & L.M.Abe","3132","1999","12","15","Brasil","PR","Tunas do Paraná","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,NA,NA,"mata secundaria","Magnoliophyta","Fabales","América do Sul",NA,"COLETA: XLS: SPSFAntigo;","41885","auto","Magnoliopsida",NA,NA,NA,NA,NA
"267","2021-02-08 12:41:24-03","UFRGS","ICN","201798","S","Plantae","Fabaceae","Albizia","austrobrasilica","Albizia austrobrasilica","Burkart",NA,NA,NA,NA,"Sevegnani, L","s.n.","1993","11","10","Brasil","RS","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"ICN00043996",NA,"Estação Exp. Fitotéc. de Osório","Dicotyledon",NA,"América do Sul",NA,"Árvore c/ 8m; apx. 50 anos.; Floresta secundária","28094","auto",NA,NA,NA,NA,NA,NA
"268","2021-02-08 12:41:24-03","UFRGS","ICN","201797","S","Plantae","Fabaceae","Albizia","austrobrasilica","Albizia austrobrasilica","Burkart",NA,NA,NA,NA,"Sevegnani, L","s.n.","1993","11","10","Brasil","RS","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"ICN00043997",NA,"Estação Exp. Fitotéc. de Osório","Dicotyledon",NA,"América do Sul",NA,"Árvore c/ 8m; apx. 50 anos.; Floresta secundária","28094","auto",NA,NA,NA,NA,NA,NA
"269","2021-02-08 12:41:24-03","UFRGS","ICN","027868","S","Plantae","Fabaceae","Albizia","cf. edwallii","Albizia cf. edwallii","(Hoehne) Barneby & J.W. Grimes","Baptista, LRM","2011","03","02","Lindeman, JC; et al.","s.n.","1972","07","14","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00017025","ICN00017025 ICN00017025_1","Parque de Torres","Dicotyledon",NA,"América do Sul",NA,"Dunas altas.","20837","auto",NA,NA,NA,NA,NA,NA
"270","2021-02-08 12:41:24-03","UFRGS","ICN","085092","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Lima, HC; Iganci, J","2009","06","24","Sobral, M","5965",NA,NA,NA,"Brasil","RS","Faxinal do Soturno","-53.566667","-29.533333","-53.566667","-29.533333",NA,NA,"ICN00017020","ICN00017020","Cerro Comprido (29°32' S 53°34' W)","Dicotyledon",NA,"América do Sul",NA,"arvoreta, 2-3m, flores brancas, aromáticas; em vassoural à beira da estrada Faxinal do Soturno - Nova Treviso",NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-02-08 12:41:24-03","UFRGS","ICN","021816","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Lima, HC; Iganci, J","2009","06","24","Pellizzaro, P; et al.","s.n.","1972","12","28","Brasil","RS","Canela","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"ICN00017024","ICN00017024","8 Km N de Canela Parque Estadual do Caracol vale abaixo da cachoeira","Dicotyledon",NA,"América do Sul",NA,"árvore, 10 cm diâmetro, 3m","16452","auto",NA,NA,NA,NA,NA,NA
"272","2021-02-08 12:41:24-03","UFRGS","ICN","183563","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Mondin, C",NA,NA,NA,"C. Mondin at al.","3246",NA,NA,NA,"Brasil","RS","Dom Pedro de Alcântara","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"ICN00017027","ICN00017027 ICN00017027_1","Morro do Charuto","Dicotyledon",NA,"América do Sul",NA,"árvore com ca. 4m altura, flores brancas; na mata","7549","auto",NA,NA,NA,NA,NA,NA
"273","2021-02-08 12:41:24-03","UFRGS","ICN","021631","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Lima, HC; Iganci, J","2009","06","24","Baptista, LRM; Porto, A Girardi; M.L. M.L.","s.n.","1973","02","09","Brasil","RS","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"ICN00017022","ICN00017022 ICN00017022_1","26 km N de Osório Estação Fitotécnica","Dicotyledon",NA,"América do Sul",NA,"árvore muito jovem; no mato","28094","auto",NA,NA,NA,NA,NA,NA
"274","2021-02-08 12:41:24-03","UFRGS","ICN","120172","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Lima, HC; Iganci, J",NA,NA,NA,"Sevegnani, L","s.n.","1993","11","10","Brasil","RS","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"ICN00017019","ICN00017019 ICN00017019_1","Estação Experimental Fitotécnica","Dicotyledon",NA,"América do Sul",NA,"Árvore com 8 m de altura, em floresta secundária de aproximadamente 50 anos.","28094","auto",NA,NA,NA,NA,NA,NA
"275","2021-02-08 12:41:24-03","UFRGS","ICN","103922","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Lima, HC; Iganci, J",NA,NA,NA,"Savegnani, L","s.n.","1993","11","10","Brasil","RS","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"ICN00017016","ICN00017016 ICN00017016_1","Estação Fitotécnica de Osório","Dicotyledon",NA,"América do Sul",NA,"árvore com 8m de altura; em floresta secundária +/- 50 anos","28094","auto",NA,NA,NA,NA,NA,NA
"276","2021-02-08 12:41:24-03","UFRGS","ICN","143849","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Lima, HC; Iganci, J","2009","06","24","Montanha, JA; Bordignon, SAL","s.n.","2005","12","19","Brasil","RS","Morro Reuter","-51.0807991027832","-29.5380992889404",NA,NA,NA,NA,"ICN00017017","ICN00017017","Walachai","Dicotyledon",NA,"América do Sul",NA,"Mata de beira de estrada","12924","auto",NA,NA,NA,NA,NA,NA
"277","2021-02-08 12:41:24-03","UFRGS","ICN","130966","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Grings, M; Brack, P",NA,NA,NA,"Grings, M","65","2003","11","22","Brasil","RS","Nova Petrópolis","-51.1143989562988","-29.3763999938965",NA,NA,"550","550","ICN00017018","ICN00017018 ICN00017018_1","Bairro Pousada de Neve","Dicotyledon",NA,"América do Sul",NA,"árvore com +-6m de altura em fragmento de mata com araucária alterado; flores brancas.","14669","auto",NA,NA,NA,NA,NA,NA
"278","2021-02-08 12:41:24-03","UFRGS","ICN","003250","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Lima, HC; Iganci, J","2009","06","24","Schultz, AR","3250","1963","07","11","Brasil","RS","Panambi","-53.5017013549805","-28.2924995422363",NA,NA,NA,NA,"ICN00017021","ICN00017021",NA,"Dicotyledon",NA,"América do Sul",NA,"árvore caducifólia, na ocasião só com frutos","22393","auto",NA,NA,NA,NA,NA,NA
"279","2021-02-08 12:41:24-03","UFRGS","ICN","087673","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Lima, HC",NA,NA,NA,"Mexias, M","s.n.",NA,NA,NA,"Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00017014","ICN00017014 ICN00017014_1","Country Club","Dicotyledon",NA,"América do Sul",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"280","2021-02-08 12:41:24-03","UFRGS","ICN","106466","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Lima, HC; Iganci, J",NA,NA,NA,"Brack, P; Schutz, R","458","1995","02","16","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00017026","ICN00017026 ICN00017026_1","Morro do Osso aos fundos da Rua Arnaldo da Silva Ferreira","Dicotyledon",NA,"América do Sul",NA,"árvore de cerca de 5m, frutos imaturos; mata","29946","auto",NA,NA,NA,NA,NA,NA
"281","2021-02-08 12:41:24-03","UFRGS","ICN","014784","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Lima, HC; Iganci, J",NA,NA,NA,"Dutra, J","784",NA,NA,NA,"Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"ICN00017023","ICN00017023 ICN00017023_1 ICN00017023_2 ICN00017023_3","Quinta São Manoel","Dicotyledon",NA,"América do Sul",NA,NA,"10287","auto",NA,NA,NA,NA,NA,NA
"282","2021-02-08 12:41:24-03","UFRGS","ICN","086267","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Lima, HC; Iganci, J",NA,NA,NA,"Brack, P; FPET; et al.","380",NA,NA,NA,"Brasil","RS","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,"ICN00017028","ICN00017028","Parque Estadual do Turvo","Dicotyledon",NA,"América do Sul",NA,"árvore, frutos maduros; em interior de mata","14404","auto",NA,NA,NA,NA,NA,NA
"283","2021-02-08 12:41:24-03","UFRGS","ICN","167277","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Molz, M",NA,NA,NA,"Molz, M","s.n.","2008","04","06","Brasil","RS","Terra de Areia","-50.07080078125","-29.5853004455566",NA,NA,NA,NA,"ICN00017012","ICN00017012 ICN00017012_1","estrada para a Mata Paludosa","Dicotyledon",NA,"América do Sul",NA,"Árvore.; Restinga arenosa.","32697","auto",NA,NA,NA,NA,NA,NA
"284","2021-02-08 12:41:24-03","UFRGS","ICN","051719","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Baptista, LRM","2007","05","31","Santos, M; Sobral, M","s.n.","1982","04",NA,"Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"ICN00017011","ICN00017011 ICN00017011_1","Itapoã","Dicotyledon",NA,"América do Sul",NA,"V. Burkart, A.1979, FL.IL.CAT, MiMOSACEAS:109; Árvore ca. 5m de altura. Frutos maduros; Às margens da Lagoa Negra","41667","auto",NA,NA,NA,NA,NA,NA
"285","2021-02-08 12:41:24-03","UFRGS","ICN","132361","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Brack, P",NA,NA,NA,"Wiesbauer, MB","67","2004","04","25","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"ICN00017013","ICN00017013","Parque Estadual de Itapuã estrada de acesso à Praia de Fora","Dicotyledon",NA,"América do Sul",NA,"Árvore, 10m, frutos maduros marrons; borda de mata, junto à estrada","41667","auto",NA,NA,NA,NA,NA,NA
"286","2020-08-26 10:49:49-03","MCN-FZBRS","HAS","100914","PreservedSpecimen","Plantae","Mimosaceae","Albizia","austrobasilica","Albizia austrobasilica","Burkart","Nilson, A. D.",NA,NA,NA,"Nilson, A.D.","574","1999","12",NA,"Brasil","Rio Grande do Sul","Antônio Prado","-51.2827987670898","-28.8582992553711",NA,NA,NA,NA,"HAS0100914",NA,"Ponte Rio das Antas, Divisa Municipal/ Antônio Prado- Flores da Cunha. Encosta Superior do Nordeste.","Magnoliophyta",NA,NA,NA,"(Projeto Pró-Guaiba) Árvore de 6m de altura.","18693","auto",NA,NA,NA,NA,NA,NA
"287","2020-12-01 09:01:44-03","MCN-FZBRS","HAS","100169","PreservedSpecimen","Plantae","Fabaceae","Albizia","austrobrasilica","Albizia austrobrasilica","Burkart.",NA,NA,NA,NA,"Magalhães, R.G.","49","1998","11",NA,"Brasil","Rio Grande do Sul","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"HAS0100169",NA,"RS-448, encosta do Rio das Antas.","Magnoliophyta",NA,NA,NA,"Projeto Pró-Guaíba Árvore com flores brancas.","19545","auto",NA,NA,NA,NA,NA,NA
"288","2021-02-04 09:01:43-03","IBt","SP","1920","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes",NA,NA,NA,NA,"Vecchi, O","s.n.",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-11-21 10:04:46-03","IBt","SP","275086","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Barneby, RC","1994",NA,NA,"Tressens, SG; et al.","4751","1993","11","25","Argentina","Misiones","Guaraní","-54.205","-26.915556","-54.205","-26.915556",NA,NA,NA,NA,"predio Guaraní, Tramo II",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-02-04 09:01:43-03","IBt","SP","414","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes",NA,NA,NA,NA,"Andrade, EN","s.n.",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-02-04 09:01:43-03","IBt","SP","49679","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes",NA,NA,NA,NA,"Kuhlmann, M","419",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-11-21 10:04:46-03","IBt","SP","268634","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Mamede, MCH","2013","05",NA,"Catharino, ELM; Cordeiro, I; Ribeiro, W; Simonetti, C; Machado, C","1919","1992","11","29","Brasil","Mato Grosso do Sul","Anaurilândia","-52.7178001403809","-22.1875",NA,NA,NA,NA,NA,NA,"Margem do rio Paraná",NA,NA,NA,NA,NA,"52338","auto",NA,NA,NA,NA,NA,NA
"293","2021-03-03 13:40:37-03","IBt","SP","357637","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Barneby, RC","2000",NA,NA,"Hatschbach, G; et al.","69846","1999","12","03","Brasil","Paraná","Doutor Ulysses","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,NA,NA,"Serra de Paranapiacaba",NA,NA,NA,NA,NA,"32237","auto",NA,NA,NA,NA,NA,NA
"294","2019-11-21 10:04:46-03","IBt","SP","338619","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Barneby, RC; Grimes, JW","1996",NA,NA,"Chagas Silva, F","1614","1992","12","15","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"Mata dos Godoy, margem esquerda do rio",NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"295","2019-11-21 10:04:46-03","IBt","SP","387993","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Barneby, RC","1999",NA,NA,"Silva, JM; Abe, LM","2323","1998","04","09","Brasil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,NA,"Toca Feia",NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA
"296","2019-11-21 10:04:46-03","IBt","SP","357715","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Barneby, RC; Grimes, JW","1999",NA,NA,"Silva, JM; Abe, LM","3132","1999","12","15","Brasil","Paraná","Tunas do Paraná","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,NA,NA,"Pacas",NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA
"297","2019-11-21 10:04:46-03","IBt","SP","312259","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Pirani, JR",NA,NA,NA,"Pirani, JR","3811","1996","12","30","Brasil","São Paulo","Penápolis","-50.0699996948242","-21.4200000762939",NA,NA,NA,NA,NA,NA,"Estrada para o Rio Lajeado",NA,NA,NA,NA,NA,"25555","auto",NA,NA,NA,NA,NA,NA
"298","2021-03-03 13:40:37-03","IBt","SP","268598","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes",NA,NA,NA,NA,"Cordeiro, I","1171","1992","11","23","Brasil","São Paulo","Presidente Epitácio","-52.1100006103516","-21.7600002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59255","auto",NA,NA,NA,NA,NA,NA
