"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"42","2021-03-15 16:37:00-03","NY","NYBG","00862909","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia elegans","(Pohl) Müll.Arg.","B. Dehgan","B. A. Krukoff","1691","1931","12",NA,"South America","Brazil","Rondônia","Machadinho d'Oeste","Source of the Jatuarana River, Machado River region","-61.9813995361328","-9.44388961791992","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=949437' target='other'> <mi>dwc_moreinfo</mi></a>","NY00862909","NY00862909_01",NA,NA,"elegans",NA,"100916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2016-12-15 15:50:00-02","NY","NYBG","804028","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia heterophylla","Chodat & Hassl.",NA,"E. Hassler","3340",NA,NA,NA,"South America","Paraguay",NA,NA,"[In campo Cordilla de Altos.]",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=822540' target='other'> <mi>dwc_moreinfo</mi></a>","NY00804028","NY00804028_01",NA,NA,"heterophylla","Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","804023","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia induta","Chodat & Hassl.",NA,"E. Hassler","1024","1885",NA,NA,"South America","Paraguay",NA,NA,"[in campo prope Cerro-hu].",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=821787' target='other'> <mi>dwc_moreinfo</mi></a>","NY00804023","NY00804023_01",NA,NA,"induta","type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-02-18 09:29:31-03","UNESP-IBB","BOTU","20656","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Cordeiro, I.","Jacomassi, E.",NA,"1996","07","05",NA,"Brasil","Paraná","Umuarama",NA,NA,NA,NA,"Arbusto, folhas cor vinho,flores avermelhadas","BOTU020656",NA,NA,NA,NA,NA,NA,NA,"1996","9999","9999",NA,NA,NA,NA,NA,NA,NA
"46","2021-02-08 11:08:31-03","UNESP-IBB","BOTU","6724","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Chagas, F.N.","62","1976","08","02",NA,"Brasil","Amazonas","Humaitá","Rua da República, a 2000 m do Campus, lado esquerdo","-63.166667","-7.516667",NA,NA,"BOTU006724",NA,NA,NA,NA,NA,NA,NA,NA,"63°10'w","07°31's",NA,NA,NA,NA,NA,NA,NA
"47","2021-02-08 11:08:31-03","UNESP-IBB","BOTU","16366","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Janssen, A.","167","1980","01","16",NA,"Brasil","Amazonas","Humaitá",NA,"-63.166667","-7.516667",NA,"folhas moles, 3-digitadas. Flor vermelha. Piloso.","BOTU016366",NA,NA,NA,NA,NA,NA,NA,NA,"63°10'w","7°31's",NA,NA,NA,NA,NA,NA,NA
"48","2021-02-18 09:29:31-03","UNESP-IBB","BOTU","29779","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Ezilda",NA,"1997","09",NA,NA,"Brasil","Paraná","Umuarama",NA,NA,NA,NA,"Planta in natura apresenta coloração roxa, produz láte","BOTU029779",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"49","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","3358","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Carvalho, Y.S.","Carvalho, Y.S.","98","2015","07","31",NA,"Brasil","Piauí","Caxingó","Fazenda do trapiá","-41.7715","-3.364389",NA,"<ll>dwc_commonname:</ll> Pinhão roxo","HDELTA003358",NA,NA,NA,NA,NA,NA,NA,"2015","41°46'17,40W","03°21'51,80S","05","31",NA,NA,NA,NA,NA
"50","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","2289","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Vieira, I. R.","Araújo, V. H. S.","1","2014","07","04",NA,"Brasil","Piauí",NA,NA,NA,NA,NA,NA,"HDELTA002289",NA,NA,NA,NA,NA,NA,NA,"2017",NA,NA,"01","30",NA,NA,NA,NA,NA
"51","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","803","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Vieira,I.R.","Neves, M. J. C.","49","2012","05","21",NA,"Brasil","Piauí","Coroa de S. Remegio",NA,NA,NA,NA,"Subarbusto <ll>dwc_commonname:</ll> Pião Roxo","HDELTA000803",NA,NA,NA,NA,NA,NA,NA,"2017",NA,NA,"01","30",NA,NA,NA,NA,NA
"52","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","930","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Castro, K. N. C.","70","2013","03","08",NA,"Brasil","Piauí","Parnaíba","Baixa da Carnaúba","-41.774139","-3.077194",NA,"Arbusto <ll>dwc_commonname:</ll> Pinhão roxo","HDELTA000930",NA,NA,NA,NA,NA,NA,NA,"2013","41°46'26,90''W","03°04'37,90''S","10","31",NA,NA,NA,NA,NA
"53","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","2743","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Vieira,I.R.","Sousa, B. S.","2","2014","07","29",NA,"Brasil","Piauí",NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Pião-roxo","HDELTA002743",NA,NA,NA,NA,NA,NA,NA,"2017",NA,NA,"01","30",NA,NA,NA,NA,NA
"54","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","2448","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Lima, G. A.","Silva, M. S. S.","02","2014","01","18",NA,"Brasil","Piauí",NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Pião-roxo","HDELTA002448",NA,NA,NA,NA,NA,NA,NA,"2016",NA,NA,"02","18",NA,NA,NA,NA,NA
"55","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","2341","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Vieira,I.R.","Silva, A. G.","2","2008","06","14",NA,"Brasil","Maranhão",NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Pião roxo","HDELTA002341",NA,NA,NA,NA,NA,NA,NA,"2017",NA,NA,"01","30",NA,NA,NA,NA,NA
"56","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","2205","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Vieira, I.R.","Araújo, M.S.","5","2014","12","19",NA,"Brasil","Piauí",NA,NA,"-41.759611","-2.967806",NA,"<ll>dwc_commonname:</ll> Pinhão roxo","HDELTA002205",NA,NA,NA,NA,NA,NA,NA,"2016","41°45'34,60''W","02°58'04,10''S","01","11",NA,NA,NA,NA,NA
"57","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","1112","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Amaral, M.; Lemos, J.R.","12","2014","06","26",NA,"Brasil","Piauí",NA,"Curral Velho",NA,NA,NA,"Arbusto de alt. 1m. ; flor vermelha, contém latex. <ll>dwc_commonname:</ll> Pião roxo","HDELTA001112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","2713","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Vieira, I.R.","Sousa, A. K. A.","2","2011","10","19",NA,"Brasil","Piauí",NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Pião-roxo","HDELTA002713",NA,NA,NA,NA,NA,NA,NA,"2017",NA,NA,"01","30",NA,NA,NA,NA,NA
"59","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","4748","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Vieira, T. C.","Vieira, T. C.","66","2017","09","06",NA,"Brasil","Piauí","Cajueiro da Praia",NA,"-41.3361015319824","-2.92777991294861",NA,"Material também depositado em coleção didática n°75 <ll>dwc_commonname:</ll> Pião-roxo","HDELTA004748",NA,NA,NA,NA,NA,"20668","auto","2017",NA,NA,"09","06",NA,NA,NA,NA,NA
"60","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","4744","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Vieira, T. C.","Vieira, T. C.","70","2017","09","06",NA,"Brasil","Piauí","Cajueiro da Praia",NA,"-41.3361015319824","-2.92777991294861",NA,"Material também depositado em coleção didática n°79 <ll>dwc_commonname:</ll> Pião-roxo","HDELTA004744",NA,NA,NA,NA,NA,"20668","auto","2017",NA,NA,"09","06",NA,NA,NA,NA,NA
"61","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","4672","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Vieira, I.R.","Alves, J.O.","5","2017","10","13",NA,"Brasil","Piauí","Cajueiro da Praia","Bairro Centro","-41.3361015319824","-2.92777991294861",NA,"<ll>dwc_commonname:</ll> Pinhão-roxo","HDELTA004672",NA,NA,NA,NA,NA,"20668","auto","2017",NA,NA,"11","08",NA,NA,NA,NA,NA
"62","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","1653","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Vierira, I.R.","Assis, T. K. C.","03","2014","01","06",NA,"Brasil","Piauí","Ilha Grande","Labino","-41.8213996887207","-2.8583300113678",NA,"<ll>dwc_commonname:</ll> Pião roxo","HDELTA001653",NA,NA,NA,NA,NA,"13228","auto","2017",NA,NA,"01","30",NA,NA,NA,NA,NA
"63","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","5943","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Souza, R.C.E","Pereira, F.C.R","35","2019","06","14",NA,"Brasil","Piauí","Luís Correia","Praia de Atalaia","-41.6669006347656","-2.87916994094849",NA,"<ll>dwc_commonname:</ll> Pião Roxo","HDELTA005943",NA,NA,NA,NA,NA,"59685","auto","2019",NA,NA,"10","01",NA,NA,NA,NA,NA
"64","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","5631","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Araújo, D.","Araújo, D.; Antônio Júnior","12","2018","11","02",NA,"Brasil","Piauí","Parnaíba","AV. Contorno","-41.7766990661621","-2.90472006797791",NA,NA,"HDELTA005631",NA,NA,NA,NA,NA,"25571","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","5423","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Costa, I. A.","Costa, I. A.",NA,"2018","11","02",NA,"Brasil","Piauí","Parnaíba","Bairro João XIII","-41.7766990661621","-2.90472006797791",NA,"<ll>dwc_commonname:</ll> Pinhão-roxo","HDELTA005423",NA,NA,NA,NA,NA,"25571","auto","2018",NA,NA,"11","02",NA,NA,NA,NA,NA
"66","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","5592","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Araujo,B.R","Araujo,B.R",NA,"2018","11","19",NA,"Brasil","Piauí","Parnaíba","Bairro Santa Luzia","-41.7766990661621","-2.90472006797791",NA,"<ll>dwc_commonname:</ll> Pião-roxo","HDELTA005592",NA,NA,NA,NA,NA,"25571","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","5506","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Oliveira, R. A.","Oliveira, R. A.","4","2018","11","03",NA,"Brasil","Piauí","Parnaíba","João XXIII","-41.7766990661621","-2.90472006797791",NA,"<ll>dwc_commonname:</ll> Pião roxo","HDELTA005506",NA,NA,NA,NA,NA,"25571","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","4335","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Sousa, R.M.S.","Sousa, R.M.S.","88","2017","07","14",NA,"Brasil","Piauí","Parnaíba","Labino/ Pedra do Sal","-41.7766990661621","-2.90472006797791",NA,"<ll>dwc_commonname:</ll> Pião Roxo","HDELTA004335",NA,NA,NA,NA,NA,"25571","auto","2017",NA,NA,"08","03",NA,NA,NA,NA,NA
"69","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","4554","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Costa, B.N.","Santos, V.L.M.","6","2017","06","26",NA,"Brasil","Piauí","Parnaíba","Lagoa da Prata","-41.7766990661621","-2.90472006797791",NA,"<ll>dwc_commonname:</ll> Pião-roxo","HDELTA004554",NA,NA,NA,NA,NA,"25571","auto","2017",NA,NA,"07","02",NA,NA,NA,NA,NA
"70","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","5725","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Silva, B. J. A.","Silva, B. J. A.","16",NA,NA,NA,NA,"Brasil","Piauí","Parnaíba","Reis Velloso","-41.7766990661621","-2.90472006797791",NA,"<ll>dwc_commonname:</ll> pinhão roxo","HDELTA005725",NA,NA,NA,NA,NA,"25571","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","5535","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Sousa,L.N.","Sousa,L.N.",NA,"2018","11","18",NA,"Brasil","Piauí","Parnaíba","R. Três de Maio","-41.7766990661621","-2.90472006797791",NA,"<ll>dwc_commonname:</ll> Pinhão roxo","HDELTA005535",NA,NA,NA,NA,NA,"25571","auto","2018","41°45'42,70#?#","2°55'35,20#?#","11","27",NA,NA,NA,NA,NA
"72","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","3043","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Silva, D.S.","Silva, D.S.","3","2014","07","28",NA,"Brasil","Piauí","Parnaíba","Rua borges Machado","-41.7766990661621","-2.90472006797791",NA,"<ll>dwc_commonname:</ll> Pião roxo","HDELTA003043",NA,NA,NA,NA,NA,"25571","auto","2014",NA,NA,"07","28",NA,NA,NA,NA,NA
"73","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","5664","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Ferreira, R. V.","Ferreira, R.V.; Araújo, L.",NA,"2018","11","08",NA,"Brasil","Piauí","Parnaíba","UFPI","-41.7766990661621","-2.90472006797791",NA,"<ll>dwc_commonname:</ll> Pião roxo","HDELTA005664",NA,NA,NA,NA,NA,"25571","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","6550","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Vieira, L.S.","Meireles, M.P.A","38","2018","07",NA,NA,"Brasil","Piauí","Picos",NA,"-41.4668998718262","-7.07694005966187",NA,"Casa da dona Francisca do seu Soró <ll>dwc_commonname:</ll> Pião Roxo","HDELTA006550",NA,NA,NA,NA,NA,"31259","auto","2020","41°55'78,15W","7°16'91,51S","01",NA,NA,NA,NA,NA,NA
"75","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","4939","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Vieira-Filho, M.A.M.","Vieira-Filho, M.A.M.; Lima, G.A.; Lemos, J.R.","19","2015","05","04",NA,"Brasil","Piauí","Luís Correia","Curral Velho","-41.6669006347656","-2.87916994094849",NA,"<ll>dwc_commonname:</ll> Pião-roxo","HDELTA004939",NA,NA,NA,NA,NA,"59685","auto","2015",NA,NA,"05","05",NA,NA,NA,NA,NA
"76","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","4412","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Souza, R. C. E.","Souza, R. C. F.","02","2017","07","08",NA,"Brasil","Piauí","Parnaíba",NA,"-41.7766990661621","-2.90472006797791",NA,"<ll>dwc_commonname:</ll> Pião-roxo","HDELTA004412",NA,NA,NA,NA,NA,"25571","auto","2017",NA,NA,"07","28",NA,NA,NA,NA,NA
"77","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","5585","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Araújo, L.T.G","Araujo, L .T.G",NA,"2018","11","06",NA,"Brasil","Piauí","Parnaíba","Bairro Nova Parnaíba","-41.7766990661621","-2.90472006797791",NA,"<ll>dwc_commonname:</ll> Pião roxo","HDELTA005585",NA,NA,NA,NA,NA,"25571","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-01-06 11:42:15-03","UFPI-MRV","HDELTA","4909","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Vieira-Filho, M.A.M.","Vieira-Filho, M.A.M.; Lemos, J.R.","19","2017","05","19",NA,"Brasil","Piauí","Parnaíba","Barro vermelho","-41.7766990661621","-2.90472006797791",NA,"<ll>dwc_commonname:</ll> Pião-roxo","HDELTA004909",NA,NA,NA,NA,NA,"25571","auto","2017",NA,NA,"05","19",NA,NA,NA,NA,NA
"79","2020-06-29 11:30:17-03","UFRJ","RFA","6161","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","P. Occhioni","Professor Nuno",NA,"1962","05","00",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Suburbios","-43.2075004577637","-22.9027996063232",NA,"Ruderal, arbusto","RFA26236",NA,NA,NA,NA,NA,"57442","auto","1962",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-06-29 11:30:17-03","UFRJ","RFA","38386","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Renan Rangel",NA,"2011","12","01",NA,"Brasil","Rio de Janeiro","Paracambi",NA,"-43.7092018127441","-22.6107997894287",NA,"Flores verdes arroxeadas, tricomas secretores por todo o caule e borda das folhas com coloração roxa na haste e verde na borda.","RFA24293",NA,NA,NA,NA,NA,"13366","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-06-29 11:30:17-03","UFRJ","RFA","10677","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","L.J.S. Pinto","Lino",NA,"1971","04",NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Suburbios do Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,"Cultivada","RFA40701",NA,NA,NA,NA,NA,"57442","auto","2014",NA,NA,"01","13",NA,NA,NA,NA,NA
"82","2019-11-19 15:43:57-03","UNEB","HUNEB","12224","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Euphorbiaceae","Jatropha","gossypifolia","Jatropha gossypifolia","L.",NA,"Silva, D.C.","21","2008","09","17",NA,"Brasil","Bahia","Alagoinhas","Região Central de Alagoinhas","-38.4192008972168","-12.1356000900269",NA,NA,"HUNEB0012224",NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"83","2019-11-19 15:43:57-03","UNEB","HUNEB","11427","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Euphorbiaceae","Jatropha","gossypifolia","Jatropha gossypifolia","L.",NA,"Bastos, N.G.","12","2008","04","26",NA,"Brasil","Bahia","Andaraí","Quintal e arredores da casa de D. Carmosa.","-41.164722","-12.140556",NA,"Floresta Estacional Decidual (Mata caducifolia)","HUNEB0011427",NA,"336","506",NA,NA,NA,NA,NA,"41W9'53''","12S8'26''",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"84","2019-11-19 15:43:57-03","UNEB","HUNEB","13844","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"DIAS,V.L.O","112","2012","02","26",NA,"Brasil","Bahia","Alagoinhas","Boa União Fazenda Cangula","-38.505833","-12.160278",NA,"Floresta Ombrófila Densa","HUNEB0013844",NA,NA,NA,NA,NA,NA,NA,NA,"38W30'21''","12S9'37''",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"85","2021-03-30 12:38:23-03","EAO","IAN","100454","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Pater, C; Vogl, OSB","90","1928",NA,NA,"Southern America","Venezuela","Aragua",NA,"Maracay",NA,NA,NA,NA,"IAN100454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-30 12:38:23-03","EAO","IAN","134264","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Mendoza, M","Silva, NT da","2440","1969","07","23","Southern America","Brasil","Pará",NA,"Região do Jari. Agua Branca km 12; capoeira tipo cerrado; terra firme.",NA,NA,NA,"Arbusto de 2m. Flor branco esverdeado.","IAN134264",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,"11","20",NA,NA,NA,NA,NA
"87","2021-03-30 12:38:23-03","EAO","IAN","137856","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Persaud, AC","298","1923","05",NA,NA,"Guiana",NA,NA,"Expedition of 1922 and 1923, under the Capt. Marshall Field fund.",NA,NA,NA,"Belly ache Bush. Perennial 2-3 feet. Fla. red. Sea Coast.","IAN137856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-30 12:38:23-03","EAO","IAN","188932","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Xavier-Júnior, SR; Nascimento, EAP; Santa Brígida, SS de","190","2013","03","14","Southern America","Brasil","Pará","Acará","Na beira da estrada.","-48.656944","-1.654167",NA,"Terra firme; arbusto com frutos verdes imaturos.","IAN188932",NA,NA,NA,NA,NA,NA,NA,NA,"-48.656944","-1.654167",NA,NA,NA,NA,NA,NA,NA
"89","2021-03-30 12:38:23-03","EAO","IAN","195949","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Sarquis, RSFR; Sarquis Jr, SO","313","2017","08","26","Southern America","Brasil","Amapá","Mazagão","Foz do rio Mazagão. Casa da Sr. Chico.","-51.41275","-0.240083",NA,"Plantada na borda da floresta de várzea. Arbusto de aprox. 3m de altura. Folhas pentilobada, pilosas. Fruto verde tricoco imaturo.","IAN195949",NA,NA,NA,NA,NA,NA,NA,NA,"-51.41275","-0.240083",NA,NA,NA,NA,NA,NA,NA
