"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"47","2021-03-30 12:37:48-03","EAO","IAN","87347","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Cavalcante, PB","1962","12",NA,"Schwindt, E","1949","01","09","Argentina","Monte Carlo","San Pedro","Misiones.",NA,NA,NA,NA,NA,NA,"IAN087347",NA,NA,"1111","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:37:48-03","EAO","IAN","94299","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Cavalcante, PB","1962","12",NA,"Glaziou, AFM",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"IAN094299",NA,NA,"11164","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:37:48-03","EAO","IAN","160417","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Sothers, CA","1997","06",NA,"Silva, MF da; Taylor, EL","1983","04","13","Brasil","Maranhão","Carolina","Transamazônica, margem esquerda da rodovia, lugar Pedra Caida. Topo da serra, vegetação cerradão.","-47.4693984985352","-7.33277988433838",NA,NA,NA,NA,"IAN160417",NA,"Árvore de 5,5m, caída, fruto imaturo verde.","1089","Dicotiledônea",NA,"Southern America",NA,NA,"99438","auto",NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:37:48-03","EAO","IAN","160417","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Sothers, CA","1997","06",NA,"Silva, MF da; Taylor, EL","1983","04","13","Brasil","Maranhão","Carolina","Transamazônica, margem esquerda da rodovia, lugar Pedra Caida. Topo da serra, vegetação cerradão.","-47.4693984985352","-7.33277988433838",NA,NA,NA,NA,"IAN160417",NA,"Árvore de 5,5m, caída, fruto imaturo verde.","1089","Dicotiledônea",NA,"Southern America",NA,NA,"99438","auto",NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:37:48-03","EAO","IAN","143178","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Cavalcante, PB","1976",NA,NA,"Pinheiro, GS; Carvalho, JFV","1974","04","09","Brasil","Pará","Marabá","Estreito de Marabá Km 2.","-49.1178016662598","-5.36860990524292",NA,NA,NA,NA,"IAN143178",NA,NA,"654","Dicotiledônea",NA,"Southern America",NA,NA,"262883","auto",NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:37:48-03","EAO","IAN","35802","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Cavalcante, PB","1962","12",NA,"Viégas, AP","1946","06","10","Brasil","São Paulo","Campinas","Bosques dos Jequitibás.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"IAN035802","IAN035802 IAN035802_e",NA,"8074","Dicotiledônea",NA,"Southern America",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"53","2019-12-04 15:25:06-03","PUCPR","HUCP","24474","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Bochorny, T",NA,NA,NA,"Perret, L","2012","03","28","Brasil","Paraná","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,"005","Eudicotiledonea",NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"54","2019-12-04 15:25:06-03","PUCPR","HUCP","25240","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Borhomy, T",NA,NA,NA,"Renet, L","2012","03","28","Brasil","Parana","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"HUCP00025240","HUCP00025240",NA,"05","Eudicotiledonea",NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"55","2019-12-04 15:25:06-03","PUCPR","HUCP","24450","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","2012","02","01","Brasil","Paraná","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"HUCP00010716","HUCP00010716",NA,"594","Eudicotiledonea",NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"56","2020-11-26 18:07:49-03","CPAN-UFMS","COR","10356","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","G. Hatschbach",NA,NA,NA,"Carneiro,J.","2001","04","03","Brasil","Paraná","Jundiaí do Sul","Bairro Rio Vermelho. Mata secundária; ;.","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,NA,NA,"Com fruto:negro","1119",NA,NA,NA,NA,NA,"17300","auto",NA,NA,NA,NA,NA,NA
"57","2020-11-26 18:07:49-03","CPAN-UFMS","COR","13949","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","C.Sothes",NA,NA,NA,"A.M.Miranda","1998","11","16","Brasil","Pernambuco","Triunfo","Boa Vista.","-38.1016998291016","-7.83805990219116",NA,NA,NA,NA,NA,NA,"Com fruto:imaturos com cálice concrescido","3071",NA,NA,NA,NA,NA,"14606","auto",NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:13:41-03","UFBA","ALCB","125465","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.",NA,NA,NA,NA,"Aona, LYS; Costa, G; Oliveira, WF; Pinho, R","2015","09","08","Brasil","Bahia","Tanquinho","Trilha da Serra da Pedra Bonita.","-39.104444","-11.983333","-39.104444","-11.983333","420","420","ALCB030937","ALCB030937","Fruto verde.","4301","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:13:41-03","UFBA","ALCB","132529","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Guedes, ML","2018","06",NA,"Guedes, ML; Lopes, RB; Gama, HC","2018","04","22","Brasil","Bahia","Conceição do Coité","Caminho para Juazeirinho.","-39.266667","-11.55","-39.266667","-11.55",NA,NA,"ALCB049251","ALCB049251","Folhas cartáceas, discolores. Frutos axilares, imaturos com cálice persistente.","30459","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:13:41-03","UFBA","ALCB","059990","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Hatschbach, G","2001",NA,NA,"Silva, JM; Barbosa, E; Mansano, VF","2000","08","22","Brasil","Paraná",NA,"Tejuco Alto. Mata do vale do Rio Ribeira.","-48.983333","-24.65","-48.983333","-24.65",NA,NA,NA,NA,"5m, fruto imaturo.","3193","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:13:41-03","UFBA","ALCB","122419","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans obovata","(Mart. ex Miq.) Wall.","Wallnöfer, B","2018","04","27","Costa, IG","2014","12","20","Brasil","Rio de Janeiro","Italva","Serra da Prata","-36.959167","-21.677778","-36.959167","-21.677778","90","90","ALCB007544","ALCB007544","Ca. 3-4m; lâmina cartácea esverdeada; fruto imaturo esverdeado.","606","Dicotyledon",NA,"Southern America",NA,"obovata",NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:13:41-03","UFBA","ALCB","130340","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans obovata","(Mart. ex Miq.) Wall.","Wallnöfer, B","2019","02","14","Guedes, ML","2018","02","16","Brasil","Bahia","Mortugaba",NA,"-42.366667","-15.016667","-42.366667","-15.016667",NA,NA,"ALCB047891","ALCB047891","Folhas discolores, face abaxial vilosa. Inflorescência axilar, flores em botões, vilosos.","30189","Dicotyledon",NA,"Southern America",NA,"obovata",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-02-08 09:00:41-03","NBC","NL-BOTANY","U 0077050","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.",NA,NA,NA,NA,"Lindeman JC","1974","01","01","Brazil","Rio Grande do Sul",NA,"RS, Parque St. Hilaire near P. Alegre",NA,NA,NA,NA,NA,NA,"NL-U0077050",NA,"edge of wood, 5 m<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200077050 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Ericales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","Uw20837",NA,NA,NA,NA
"64","2020-02-08 09:00:41-03","NBC","NL-BOTANY","U.1275315","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Wallnöfer B","2004","01","01","Rodriguez","1910","04","18","Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1275315","NL-U1275315","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1275315 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Ericales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0095624",NA,NA,NA,NA
"65","2020-02-08 09:00:41-03","NBC","NL-BOTANY","U.1275316","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Wallnöfer B","2004","01","01","Pedersen TM","1952","11","06","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1275316","NL-U1275316","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1275316 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Ericales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0095625",NA,NA,NA,NA
"66","2020-02-08 09:00:41-03","NBC","NL-BOTANY","L 0087819","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-L0087819",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200087819 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Ericales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"67","2020-02-08 09:00:41-03","NBC","NL-BOTANY","L.0967754","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.",NA,NA,NA,NA,"Unknown",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-L0967754","NL-L0967754","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.0967754 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Ericales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"68","2020-02-08 09:00:41-03","NBC","NL-BOTANY","L.0967755","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.",NA,NA,NA,NA,"Unknown",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-L0967755","NL-L0967755","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.0967755 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Ericales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"69","2020-02-08 09:00:41-03","NBC","NL-BOTANY","L.2066927","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Provance M",NA,NA,NA,"Hassler E","1913","09","01","Paraguay","Central",NA,"Prope Sapucay.",NA,NA,NA,NA,NA,NA,"NL-L2066927","NL-L2066927","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2066927 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Ericales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","L 0412699",NA,NA,NA,NA
"70","2020-02-08 09:00:41-03","NBC","NL-BOTANY","L.2066928","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Provance M",NA,NA,NA,"Herzog T","1911","01","11","Bolivia",NA,NA,"Im Uferwald des Rio Pirai.",NA,NA,NA,NA,NA,NA,"NL-L2066928","NL-L2066928","Im Uferwald.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2066928 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Ericales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","L 0412697",NA,NA,NA,NA
"71","2020-02-08 09:00:41-03","NBC","NL-BOTANY","L.2066930","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Provance M",NA,NA,NA,"Pedersen TM","1961","04","22","Paraguay","Misiones",NA,"Estancia 'La Soledad'. Santiago.",NA,NA,NA,NA,NA,NA,"NL-L2066930","NL-L2066930","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2066930 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Ericales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","L 0412696",NA,NA,NA,NA
"72","2020-02-08 09:00:41-03","NBC","NL-BOTANY","L.2066931","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.",NA,NA,NA,NA,"Reitz R; Klein RM","1959","04","16","Brazil","Santa Catarina",NA,"Serra do Matador, Rio do Sul.",NA,NA,NA,NA,NA,NA,"NL-L2066931","NL-L2066931","Mata.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2066931 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Ericales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","L 0412700",NA,NA,NA,NA
"73","2020-02-08 09:00:41-03","NBC","NL-BOTANY","L.2067305","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Provance M",NA,NA,NA,"Herzog TCJ","1911","01","01","Bolivia",NA,NA,"Im Uferwald des Rio Pirai.",NA,NA,NA,NA,NA,NA,"NL-L2067305","NL-L2067305","Im Uferwald.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2067305 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Ericales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","L 0412698",NA,NA,NA,NA
"74","2020-02-08 09:00:41-03","NBC","NL-BOTANY","U 0077049","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-U0077049",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200077049 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Ericales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","Uw13442",NA,NA,NA,NA
"75","2020-02-08 09:00:41-03","NBC","NL-BOTANY","U.1275328","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Wallnöfer B","2004","01","01","Steinbach J","1925","11","25","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1275328","NL-U1275328","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1275328 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Ericales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0095621",NA,NA,NA,NA
"76","2020-02-08 09:00:41-03","NBC","NL-BOTANY","U.1275329","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Wallnöfer B","2004","01","01","Steinbach J","1925","10","02","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1275329","NL-U1275329","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1275329 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Ericales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0095622",NA,NA,NA,NA
"77","2020-02-08 09:00:41-03","NBC","NL-BOTANY","U.1275330","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Nee MH",NA,NA,NA,"Nee MH","1990","09","11","Bolivia","Santa Cruz",NA,NA,"-62.8","-14.733333","-62.8","-14.733333",NA,NA,"NL-U1275330","NL-U1275330","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1275330 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Ericales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0060659",NA,NA,NA,NA
"78","2020-02-08 09:00:41-03","NBC","NL-BOTANY","U.1275419","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.",NA,NA,NA,NA,"Krukoff BA","1933","08","28","Brazil","Acre",NA,NA,"-69","-9.333333","-69.0","-9.333333",NA,NA,"NL-U1275419","NL-U1275419","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1275419 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Ericales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0095610",NA,NA,NA,NA
"79","2020-02-08 09:00:41-03","NBC","NL-BOTANY","U 0077006","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.",NA,NA,NA,NA,"Krukoff BA","1933","08","28","Brazil","Acre",NA,NA,"-69","-9.333333","-69.0","-9.333333",NA,NA,"NL-U0077006",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200077006 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Ericales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","Uw20099",NA,NA,NA,NA
"80","2020-11-04 11:06:13-03","ESALQ","ESA","64085","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Dias, M.C. 1998",NA,NA,NA,"Medri, C. et al.","1997","10","11","Brasil","Paraná","Salto das Orquídeas",NA,NA,NA,NA,NA,NA,NA,"ESA064085","ESA064085",NA,"472.0","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:06:13-03","ESALQ","ESA","126520","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans",NA,"Garcia, R.J.F.","1905","06","26","Rodrigues, D.G. ; Rosario, J.D.","1905","06","26","Brasil","Minas Gerais","Motozinhos",NA,NA,NA,NA,NA,NA,NA,"ESA126520","ESA126520",NA,"258.0","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:06:13-03","ESALQ","ESA","91585","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.",NA,NA,NA,NA,"Viani, R.A.G. et al.","2004","07","12","Brasil","São Paulo","Bofete","Fazenda Santa Terezinha (Eucatex). Remanescente de Floresta Estacional Semidecidual",NA,"-230.333","-48,183,333","-230,333",NA,NA,"ESA091585","ESA091585",NA,"383.0","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:06:13-03","ESALQ","ESA","76395","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Hatschbach, G.","2001",NA,NA,"Silva, J.M. et al.","2000","07","22","Brasil","Paraná","Adrianópolis",NA,"-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"ESA076395","ESA076395",NA,"3193.0","Magnoliophyta",NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:06:13-03","ESALQ","ESA","62873","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Dias, M.C. 1998",NA,NA,NA,"Medri, C. et al.","1997","04","19","Brasil","Paraná","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"ESA062873","ESA062873",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:06:13-03","ESALQ","ESA","62872","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Dias, M.C. I/1999",NA,NA,NA,"Medri, C. Franscisco, E.M.","1998","10","10","Brasil","Paraná","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"ESA062872","ESA062872",NA,"697.0","Magnoliophyta",NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:06:13-03","ESALQ","ESA","124556","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans",NA,NA,NA,NA,NA,"Fernandes, D.","1905","06","21","Brasil","Rio de Janeiro","Armação de Búzios",NA,"-41.8816986083984","-22.7469005584717",NA,NA,NA,NA,"ESA124556",NA,NA,"251.0","Magnoliophyta",NA,NA,NA,NA,"12927","auto",NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:06:13-03","ESALQ","ESA","124677","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans",NA,NA,NA,NA,NA,"Ribeiro, R.D.","1905","06","28","Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"ESA124677","ESA124677",NA,"595.0","Magnoliophyta",NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA
"88","2020-11-04 11:06:13-03","ESALQ","ESA","124676","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans",NA,NA,NA,NA,NA,"Ribeiro, R.D.","1905","06","25","Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"ESA124676","ESA124676",NA,"2.0","Magnoliophyta",NA,NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA
"89","2020-11-04 11:06:13-03","ESALQ","ESA","99174","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans",NA,"Aguirre, G.H. et al.",NA,NA,NA,"Aguirre, G.H.","2007","04","18","Brasil","São Paulo","Araras",NA,"-47.3800010681152","-22.3500003814697",NA,NA,NA,NA,"ESA099174","ESA099174",NA,"650.0","Magnoliophyta",NA,NA,NA,NA,"22739","auto",NA,NA,NA,NA,NA,NA
"90","2020-11-04 11:06:13-03","ESALQ","ESA","19569","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Souza, V.C.",NA,NA,NA,"Barreto, K.D. et al.","1994","03","16","Brasil","São Paulo","Cabreúva",NA,"-47.1300010681152","-23.2999992370605",NA,NA,NA,NA,"ESA019569","ESA019569",NA,"2176.0","Magnoliophyta",NA,NA,NA,NA,"16877","auto",NA,NA,NA,NA,NA,NA
"91","2020-11-04 11:06:13-03","ESALQ","ESA","439","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.",NA,NA,NA,NA,"Viegas, A.P.","1946","06","10","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"ESA000439","ESA000439",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"92","2020-11-04 11:06:13-03","ESALQ","ESA","23256","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Souza, V.C.",NA,NA,NA,"Barreto, K.D.","1994","02","09","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA023256","ESA023256",NA,"1997.0","Magnoliophyta",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
