"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber"
"1466","2019-11-01 15:05:47-03","UnB","UB","130771","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Soares-Silva, LH","Silva, FC","2172","1996","12","06","Brasil","Paraná ","Porto Amazonas","Arredores","-49.8903007507324","-25.5447006225586",NA,NA,NA,NA,"Botões florais erverdeados.; Árvore 5m.",NA,NA,"1999",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"14684","auto",NA,NA,NA,NA,NA
"1467","2019-11-01 15:05:47-03","UnB","UB","130795","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Soares-Silva, LH","Soares-Silva, LH","711","1996","12","16","Brasil","Paraná ","Reserva","Arredores","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,"Flores brancas.; Árvore 7m.; Floresta ciliar",NA,NA,"1997",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"43627","auto",NA,NA,NA,NA,NA
"1468","2019-11-01 15:05:47-03","UnB","UB","130789","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Silva, FC","Silva, FC","2187","1996","12","11","Brasil","Paraná ","Reserva","Rio Imbaú, margem esquerda","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,"Flores brancas.; Árvore 8m.",NA,NA,"1996",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"43627","auto",NA,NA,NA,NA,NA
"1469","2019-11-01 15:05:47-03","UnB","UB","130756","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Silva, FC","Silva, FC","2187","1996","12","11","Brasil","Paraná ","Reserva","Rio Imbaú, margem esquerda","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,"Flores brancas.; Árvore 8m.",NA,NA,"1996",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"43627","auto",NA,NA,NA,NA,NA
"1470","2019-11-01 15:05:47-03","UnB","UB","130770","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Soares-Silva, LH","Soares-Silva, LH","360","1994","11","04","Brasil","Paraná ","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Flores brancas.; Árvore 5m.",NA,NA,"1999",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"1471","2019-11-01 15:05:47-03","UnB","UB","130802","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Estevan, DA","Estevan, DA","190","2002","10","31","Brasil","Paraná ","Ventania","Sítio Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"Corola creme.; Arvoreta 4m.; Beira da mata",NA,NA,"2004",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"32424","auto",NA,NA,NA,NA,NA
"1472","2020-09-30 10:52:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"Mattos, J; Mattos, N","16500","1977","01",NA,"Brasil","Rio Grande do Sul","Tenente Portela","No parque Estadua do Turvo, junto a sede","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,"HAS 74383; Arvoreta com ca de 3m de altura. Frutos maduros comestíveis; Na mata",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"14404","auto",NA,NA,NA,NA,NA
"1473","2019-11-01 15:05:47-03","UnB","UB","208597","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Silva, LHS","Cardoso, CMV","34608","2001","09","10","Brasil","São Paulo","Itirapina","Estação ecológica de Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,"Arbusto 0,5m; Cerrado",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"22843","auto",NA,NA,NA,NA,NA
"1474","2019-11-01 15:05:47-03","UnB","UB","201823","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Mattos, J","Leitão Filho, HF","919","1969","07","20","Brasil","São Paulo","Leme",NA,"-47.3899993896484","-22.1800003051758",NA,NA,NA,NA,"Arbusto de flores creme; floresce em jul/agos; Nativa em cerrado",NA,NA,"1971",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"20942","auto",NA,NA,NA,NA,NA
"1475","2019-11-01 15:05:47-03","UnB","UB","192274","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Faria, JEQ","Souza, JP","2735","1998","08","31","Brasil","São Paulo","Monte Mor","Haas Vanguarda. Rod. SP 101, km 32. Módulo II.","-47.310001373291","-22.9400005340576",NA,NA,NA,NA,"Árvore, flores alvas.",NA,NA,"2012","10",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"12206","auto",NA,NA,NA,NA,NA
"1476","2019-11-01 15:05:47-03","UnB","UB","174278","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Mattos, JR","Hoehne, W","SPF13628","1951","08","28","Brasil","São Paulo","Pacaembu",NA,"-51.2599983215332","-21.5599994659424",NA,NA,NA,NA,"Pequena árvore no campo.",NA,NA,"1963","10",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"26864","auto",NA,NA,NA,NA,NA
"1477","2020-07-29 09:05:18-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Mattos, J","Mattos, J","11178","1963","09","27","Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbusto, 1,5m, frutos amarelos; Cultivada",NA,NA,"1988","07",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"1478","2019-11-01 15:05:47-03","UnB","UB","130946","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Sobral, M","Hoehne, W","3676","1951","09","28","Brasil","São Paulo","São Paulo","Parque do Estado de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbusto.",NA,NA,"2006","12",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"1479","2019-11-01 15:05:47-03","UnB","UB","10354","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Faria, JEQ","Morais, RO","s.n.","1999",NA,NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,"Árvore. Flor branca. Fruto amarelo-ouro.; Cultivada.",NA,NA,"2014","05",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1480","2019-11-01 15:05:47-03","UnB","UB","117590","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Proença, CEB","Damasceno Júnior, GA","2022",NA,NA,NA,"Brasil","Mato Grosso do Sul","Ladário","Rancho do Sr. Buguinho e arredores. Fazenda São Marcelo","-57.581389","-19.1875","-57.581389","-19.1875",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1481","2019-11-01 15:05:47-03","UnB","UB","117591","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Proença, CEB","Damasceno Júnior, GA","1974",NA,NA,NA,"Brasil","Mato Grosso do Sul","Ladário","Rancho do Sr. Buguinho e arredores. Fazenda São Marcelo","-57.581389","-19.1875","-57.581389","-19.1875",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1482","2019-11-01 15:05:47-03","UnB","UB","130781","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Lindeman, JC","Lindeman, JC","1714","1966","06","23","Brasil","Paraná",NA,"Rio Paraná near Porto Byington",NA,NA,NA,NA,NA,NA,"Leaning tree 3,5m.",NA,NA,"1970",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1483","2019-11-01 15:05:47-03","UnB","UB","130784","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Lindeman, JC","Lindeman, JC","3462","1966","12","06","Brasil","Paraná",NA,"Parque Nacional do Iguaçu, 2km W of road Jardinópolis-Capanema",NA,NA,NA,NA,NA,NA,"Shrubby tree 4m.",NA,NA,"1970",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1484","2019-11-01 15:05:47-03","UnB","UB","160761","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"Pereira, E","5391","1960","02","20","Brasil","Paraná",NA,"Parque Nacional do Iguaçu",NA,NA,NA,NA,NA,NA,"Árvore. Flores brancas.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1485","2019-11-01 15:05:47-03","UnB","UB","160764","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"Gurgel","99","1929","12","13","Brasil","Paraná",NA,"Campinhinho, estrada da Graciosa",NA,NA,NA,NA,NA,NA,"Árvore.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1486","2019-11-01 15:05:47-03","UnB","UB","191173","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Faria, JEQ","Faria, JEQ; Sobral, M; Hopkins, M","3086","2012","11","25","Brasil","Minas Gerais","Prados","Margem da estrada de terra que liga Tiradentes a Prados","-44.130833","-21.069167","-44.130833","-21.069167","1179","1179","Arvoreta ca. 2,5 m de altura, cale castanho acinzentado soltando pequenas placas de ritidoma, fruto imaturo verde, embrião creme com cotilédones livres (coletado material em sílica gel); Mata alterada",NA,NA,"2016","01",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1487","2019-11-01 15:05:47-03","UnB","UB","191178","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Faria, JEQ","Faria, JEQ; Zanatta, MRV; Villarroel, D; Castro, BM","3166","2013","02","09","Brasil","Goiás","Cachoeira Dourada","Estrada de terra que leva à balsa que atravessa o rio Paranaíba","-49.5175","-18.485556","-49.5175","-18.485556","414","414","Subarbusto ca. 0,8 m de altura, estéril (coletado material em sílica gel); Cerrado rupestre",NA,NA,"2013","04",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1488","2019-11-01 15:05:47-03","UnB","UB","199123","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Faria, JEQ","Faria, JEQ","3062","2012","11","23","Brasil","Minas Gerais","Itamonte","Fim da estrada do bairro rural Colina para topo do morro, no local chamado Flor das Águas","-44.765278","-22.292222","-44.765278","-22.292222","1776","1776","Árvore ca. 9 m de altura, caule cinza soltando placas, fruto imaturo verde. (coletado material em sílica gel); Floresta antropizada ao lado de eucaliptal",NA,NA,"2012","11",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1489","2019-11-01 15:05:47-03","UnB","UB","199124","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Faria, JEQ","Faria, JEQ","3063","2012","11","23","Brasil","Minas Gerais","Itamonte","Fim da estrada do bairro rural Colina para topo do morro, no local chamado Flor das Águas","-44.765278","-22.292222","-44.765278","-22.292222","1776","1776","Arvoreta ca. 3,5 m de altura, caule com placas finas de ritidoma, fruto imaturo verde. (coletado material em sílica gel); Floresta antropizada ao lado de eucaliptal",NA,NA,"2012","11",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1490","2019-11-01 15:05:47-03","UnB","UB","199125","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Faria, JEQ","Faria, JEQ","3064","2012","11","23","Brasil","Minas Gerais","Itamonte","Fim da estrada do bairro rural Colina para topo do morro, no local chamado Flor das Águas","-44.765278","-22.292222","-44.765278","-22.292222","1776","1776","Arvoreta ca. 2,5 m de altura, caule soltando pequenas placas de ritidoma, fruto imaturo verde, embrião creme com cotilédones livres. (coletado material em sílica gel); Floresta antropizada ao lado de eucaliptal",NA,NA,"2012","11",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1491","2019-11-01 15:05:47-03","UnB","UB","200839","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Faria, JEQ","Amaral Júnior, A; et al.","109","1985","11","21","Brasil",NA,NA,"Margem da Rodovia sem pavimentação, que liga Vitoriana à Santa Maria do Araguá",NA,NA,NA,NA,NA,NA,"Arbusto 2,5m; Cerradão",NA,NA,"2011","03",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1492","2019-11-01 15:05:47-03","UnB","UB","200843","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Faria, JEQ","Bicudo, LRH; et al.","1709","1986","11","20","Brasil","São Paulo","Botucatu","A margem da Rodovia João Melão, que liga São Manuel à Avaré, no Km 296","-48.738611","-22.9","-48.738611","-22.9",NA,NA,"Planta 1,3m. Flores brancas, perfumadas; Campo cerrado",NA,NA,"2014","07",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1493","2019-11-01 15:05:47-03","UnB","UB","201819","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Faria, JEQ","Devide, ACP","15","2010","08","31","Brasil","São Paulo","Pindamonhangaba","Casa do funcionário José Luiz, Pólo de Pindamonhangaba","-45.4617","-22.9239","-45.4617","-22.9239","557","557","Árboreo; flor branca; fruto verde passando a roxo quando maduro; Floresta Atlântica",NA,NA,"2014","06",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1494","2019-11-01 15:05:47-03","UnB","UB","201821","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Sobral, MEG","Bernacci, LC","4757","2012","01","17","Brasil","São Paulo","Campinas","IAC Fazenda Santa Elisa, próximo à Entomologia; em cultivo","-47.0608","-22.9056","-47.0608","-22.9056","650","650","Árvore ca. 8m alt., caule acinzentado, descamante; flores brancas; frutos maduros amarlo-ouro, geoidais (arrendondados, mas achatados na altura), firmes, pouco ácidos, de sabor leve",NA,NA,"2012","02",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1495","2019-11-01 15:05:47-03","UnB","UB","201822","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Barroso, GM","Torres, RB; Figueiredo, N; Oliveira, AR","252","1987","08","19","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba","-48.35056","-23.423889","-48.35056","-23.423889","642","642","Árvore, 7m alt.; flores brancas perfurmadas; Beira de mata secundária",NA,NA,"1988","06",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1496","2019-11-01 15:05:47-03","UnB","UB","211676","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Villarroel, D","Projeto Biodiversidade BP; Faria, JEQ; Rosa, PO; Izetti, C; Oku, W","MCFPAD6","2012","08","17","Brasil","Goiás","Edéia","Fazenda Tupi (MCFPAD)","-50.1008","-17.7881","-50.1008","-17.7881","456","456","Foto (exsicata); Arbusto, 1m; Mata ciliar. Solo areno-argiloso, cinza",NA,NA,"2012",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1497","2019-11-01 15:05:47-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Faria, JEQ","Ponciano, J","1216","1989","11","09","Paraguay","Alto Paraná","Hernandarias","Reserva Tatí Yupí",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","07",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1498","2019-11-01 15:05:47-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Faria, JEQ","Ponciano, J","87","1991","10","15","Brasil","Mato Grosso do Sul","Maracaju","Refúgio Binacional de Maracaju","-55.168301","-21.614401","-55.168301","-21.614401",NA,NA,NA,NA,NA,"2018","07",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1499","2019-11-01 15:05:47-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Proença, CEB","Proença, C; Harris, SA","4416","2012","07","08","Brasil","São Paulo","Araraquara","Fazenda Salto Grande. Cercanias do Rio do Ouro","-48.22","-21.805278","-48.22","-21.805278","600","600","Árvore 6m; flores com sépalas verde-amareladas e pétalas alvas; Pomar da Fazenda",NA,NA,"2012","07",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1500","2020-09-30 10:52:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Proença, CEB","Silva, DF","951","2014","02","24","Brasil","Pará","Parauapebas","Ao lado da Raimundo Mascarenhas, próximo a linha de transmissão","-60.071","-60.136389","-60.071","-60.136389",NA,NA,"Árvore cerca de 3,50m de altura, flores de cor branca, frutos prematuros, grandes parecido com Araçá",NA,NA,"2018","04",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501","2019-11-01 15:05:47-03","UnB","UB","203224","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Faria, JEQ","Machado, ELM","s. n","2011","12","05","Brasil","Minas Gerais","Mendanha","Próximo ao Posto Mendanha","-43.541667","-19.083333","-43.541667","-19.083333",NA,NA,"Frutos amarelados quando maduros.; Cerrado/Floresta Estacional",NA,NA,"2014","12",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1502","2019-11-01 15:05:47-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Sobral, M","Buttura, E","192","1979","10","16","Brasil","Paraná ","Foz do Iguaçu","Porto Alvorada","-54.5881","-25.5478","-54.5881","-25.5478",NA,NA,"Nomes populares: Uvalvha, Yva",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1503","2020-09-30 10:52:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Mattos, J","Mattos, J; Mattos, N","s.n.","1969","09",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-47.05","-23.9","-47.05","-23.9",NA,NA,"HAS 74388; Árvore",NA,NA,"1976",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1504","2019-11-01 15:05:47-03","UnB","UB","191345","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Faria, JEQ","Faria, JEQ; Zanatta, MRV","2732","2012","07","14","Brasil","Distrito Federal","Brasília","Margem da estrada chegando no morro da Pedreira","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Árvore ca. 3,5 m de altura, ritidoma descamando em placas, estéril (coletado material em sílica gel); Mata seca sempre verde",NA,NA,"2012","07",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"1505","2019-11-01 15:05:47-03","UnB","UB","199012","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Faria, JEQ","Faria, JEQ; Zanatta, MRV; Concha, C; Castro, BM","2948","2012","10","09","Brasil","Goiás","Edéia","Fazenda Canadá, área F, margem do rio dos Bois, ao lado da estação captadora de água, área da unidade Tropical da usina de álcool BP","-49.9314002990723","-17.3383007049561",NA,NA,NA,NA,"Arbusto ca. 3 m de altura, botões florais verdes; Mata ciliar",NA,NA,"2012",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"56429","auto",NA,NA,NA,NA,NA
"1506","2019-11-01 15:05:47-03","UnB","UB","130777","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Soares-Silva, LH","Francisco, EM","FUEL23618","1998","11","02","Brasil","Paraná ","Assaí","Sítio Café Forte","-50.8414001464844","-23.3733005523682",NA,NA,NA,NA,"Flores brancas; frutos imaturos verde e maduros amarelos.; Árvore 6m.; Mata ciliar",NA,NA,"2000",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"20909","auto",NA,NA,NA,NA,NA
"1507","2019-11-01 15:05:47-03","UnB","UB","130801","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Hatschbach, G","Kummrow, R","1180","1976","11","27","Brasil","Paraná ","Curitiba","Pilarzinho","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Flor alva.; Árvore 6m.",NA,NA,"1980",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"1508","2019-11-01 15:05:47-03","UnB","UB","130793","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Soares-Silva, LH","Gouvea, MF","FUEL08365","1988","11","03","Brasil","Paraná ","Londrina","Campus da UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Flores brancas, perfumadas.; Árvore 5m.",NA,NA,"1999",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"1509","2019-11-01 15:05:47-03","UnB","UB","130767","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Soares-Silva, LH","Saito, EK","FUEL8447","1990","06","01","Brasil","Paraná ","Londrina","Campus da UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Corola branca.; Árvore 4m.",NA,NA,"1999",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"63728","auto",NA,NA,NA,NA,NA
