"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","minimumElevationInMeters","identifiedBy","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","typeStatus","fieldNumber","individualCount"
"47","2020-11-04 12:17:46-03","ESALQ","ESA","60925","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Souza, V.C.; Souza, J.P.; Elias, S.I.; Forster, W.; Oliveira, A.C.P.","22420.0",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral. Campo arenoso com cerrado e afloramentos rochosos adjacentes.","-441.919","-177.081",NA,"Erva, até 1 m alt.; flores roxas.","ESA060925","ESA060925","1999","05","16",NA,"Souza, V.C.",NA,NA,NA,"1999","-441,919","-177,081",NA,NA,"01","01",NA,NA,NA
"48","2020-11-04 12:17:46-03","ESALQ","ESA","132524","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea",NA,"Munhoz, C.B.R. et al.",NA,NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,"ESA132524","ESA132524","2008","08","09",NA,"Mello, T.",NA,"70570","auto","2008",NA,NA,NA,NA,"12","01",NA,NA,NA
"49","2020-11-04 12:17:46-03","ESALQ","ESA","68564","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Hatschbach, G. et al.","71088.0",NA,"Brasil","Goiás","São Domingos",NA,"-46.3182983398438","-13.3983001708984",NA,NA,"ESA068564","ESA068564","2000","05","14",NA,"Souza, V.C.",NA,"73215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 12:17:46-03","ESALQ","ESA","93114","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea",NA,"Pott, V.J. et al.","6860.0",NA,"Brasil","Mato Grosso do Sul","Chapadão do Sul",NA,"-52.6227989196777","-18.7942008972168",NA,NA,"ESA093114","ESA093114","2004","03","31",NA,NA,NA,"84526","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 12:17:46-03","ESALQ","ESA","18921","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Souza, V.C. et al.","8551.0",NA,"Brasil","Minas Gerais","Gouveia",NA,"-43.7407989501953","-18.4543991088867",NA,NA,"ESA018921","ESA018921","1995","03","13",NA,"Souza, V.C.",NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 12:17:46-03","ESALQ","ESA","41103","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20923.0",NA,"Brasil","Minas Gerais","Gouveia",NA,"-43.7407989501953","-18.4543991088867",NA,NA,"ESA041103","ESA041103","1998","04","05",NA,"Souza, V.C.",NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 12:17:46-03","ESALQ","ESA","18715","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Teixeira, W.A.",NA,NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,"ESA018715","ESA018715","1994","05","26",NA,"Souza, V.C.",NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 12:17:46-03","ESALQ","ESA","37217","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Hatschbach, G. et al.","66188.0",NA,"Brasil","Minas Gerais","Joaquim Felício",NA,"-44.1721992492676","-17.7574996948242",NA,NA,"ESA037217","ESA037217","1997","03","13",NA,"Souza, V.C.",NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 12:17:46-03","ESALQ","ESA","22724","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Romero, R. et al.","2441.0",NA,"Brasil","Minas Gerais","São Roque de Minas",NA,"-46.3657989501953","-20.2453002929688",NA,NA,"ESA022724","ESA022724","1995","07","16",NA,"Souza, V.C.",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 12:17:46-03","ESALQ","ESA","89098","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","854.0",NA,"Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,"ESA089098","ESA089098","2002","06","22",NA,"Souza, V.C.",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 12:17:46-03","ESALQ","ESA","89100","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","4.0",NA,"Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,"ESA089100","ESA089100","2002","01","26",NA,"Souza, V.C.",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 12:17:46-03","ESALQ","ESA","89092","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","1352.0",NA,"Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,"ESA089092","ESA089092","2002","10","22",NA,"Souza, V.C.",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 12:17:46-03","ESALQ","ESA","89101","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","536.0",NA,"Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,"ESA089101","ESA089101","2002","04","23",NA,"Souza, V.C.",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 12:17:46-03","ESALQ","ESA","89094","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","2354.0",NA,"Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,"ESA089094","ESA089094","2003","01","22",NA,"Souza, V.C.",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 12:17:46-03","ESALQ","ESA","15288","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Araújo, G.M. et al.","106.0",NA,"Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,"ESA015288","ESA015288","1992","05","15",NA,"Souza, V.C.",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 12:17:46-03","ESALQ","ESA","89096","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","816.0",NA,"Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,"ESA089096","ESA089096","2002","06","22",NA,"Souza, V.C.",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 12:17:46-03","ESALQ","ESA","89095","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","905.0",NA,"Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,"ESA089095","ESA089095","2002","06","30",NA,"Souza, V.C.",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 12:17:46-03","ESALQ","ESA","89102","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","89.0",NA,"Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,"ESA089102","ESA089102","2002","01","31",NA,"Souza, V.C.",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 12:17:46-03","ESALQ","ESA","89091","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","315.0",NA,"Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,"ESA089091","ESA089091","2002","02","28",NA,"Souza, V.C.",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 12:17:46-03","ESALQ","ESA","15289","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Araújo, G.M. et al.","213.0",NA,"Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,"ESA015289","ESA015289","1992","06","05",NA,"Souza, V.C.",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 12:17:46-03","ESALQ","ESA","89097","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","1106.0",NA,"Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,"ESA089097","ESA089097","2002","08","29",NA,"Souza, V.C.",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 12:17:46-03","ESALQ","ESA","8733","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Scaramuzza, C.A.M. ; Souza, V.C.","23.0",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA008733","ESA008733",NA,NA,NA,NA,"Souza, V.C.",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 12:17:46-03","ESALQ","ESA","17474","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Souza, V.C. et al.","7238.0",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA017474","ESA017474","1994","11","14",NA,"Souza, V.C.",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 12:17:46-03","ESALQ","ESA","61617","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Souza, V.C.; Souza, J.P.; Elias, S.I.; Forster, W.; Oliveira, A.C.P.","23110.0",NA,"Brasil","Minas Gerais","Diamantina","Estrada entre Diamantina e Conselheiro Mata, ca. 24 km de Diamantina. Campo rupestre.","-43.6002998352051","-18.2493991851807",NA,"Erva; flores roxas.","ESA061617","ESA061617","1999","05","23",NA,"Souza, V.C.",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 12:17:46-03","ESALQ","ESA","94095","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Souza, V.C.; Romão, G.O.; Rodrigues, C.D.N.; Dantas, A.P.T.","32141.0",NA,"Brasil","Paraná","Jaguariaíva","Rodovia PR 151, km 235, próximo à divisa com Piraí do Sul. Campo alagável.","-49.7057991027832","-24.2511005401611",NA,"Erva; flores roxas.","ESA094095","ESA094095","2006","02","16",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 12:15:40-03","ESALQ","ESA","135272","PreservedSpecimen","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham.&Schltdl","M.L.Fonseca","4722.0",NA,"Brasil","Distrito Federal","APA Gama e Cabeça de veado",NA,NA,NA,NA,NA,"ESA135272",NA,"2003","05","14",NA,"Juliana G. Rando",NA,NA,NA,"2003",NA,NA,NA,NA,"08","29",NA,NA,NA
"73","2020-11-04 12:17:46-03","ESALQ","ESA","49948","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Rezende, J.M.","299.0",NA,"Brasil","Distrito Federal","Samambaia",NA,NA,NA,NA,NA,"ESA049948","ESA049948","1996","01","12",NA,"Souza, V.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 12:17:46-03","ESALQ","ESA","73549","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.","25298.0",NA,"Brasil","Minas Gerais","Diamantina","Estrada entre Diamantina e Conselheiro Mata, ca. 17 km da Estrada Diamantina - Curvelo. Campo rupestre, com mata ciliar no fundo do vale.","-438.239","-183.006",NA,"Erva, ca. 80 cm alt.; flores róseo-arroxeadas. Voucher para estudo sobre filogenia.","ESA073549","ESA073549","2001","07","07","1230","Souza, V.C.","1230",NA,NA,NA,"-438,239","-183,006",NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 12:17:46-03","ESALQ","ESA","60043","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Souza, V.C. ; Souza, J.P.","22044.0",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral. Campo arenoso em topo de morro, com trechos alagáveis e campo rupestre adjacente.","-441.917","-177.081",NA,"Erva; flores roxas. Local alagável.","ESA060043","ESA060043","1999","03","13",NA,"Souza, V.C.",NA,NA,NA,NA,"-441,917","-177,081",NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 12:17:46-03","ESALQ","ESA","99461","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Melo, E.","4008.0",NA,"Brasil","Bahia","Barreiras",NA,"-44.9900016784668","-12.1527996063232",NA,NA,"ESA099461","ESA099461","2005","04","05",NA,"Scatigna, A.V.",NA,"152720","auto","2019",NA,NA,NA,NA,"12","17",NA,NA,NA
"77","2020-11-04 12:17:46-03","ESALQ","ESA","68405","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Pirani, J.R.","1786.0",NA,"Brasil","Goiás","Alto Paraíso de Goiás",NA,"-47.5099983215332","-14.1324996948242",NA,NA,"ESA068405","ESA068405","1987","02","08",NA,"Souza, V.C.",NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 12:17:46-03","ESALQ","ESA","77155","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Mendonça, R.C. et al.","4177.0",NA,"Brasil","Goiás","Campos Belos",NA,"-46.7717018127441","-13.0367002487183",NA,NA,"ESA077155","ESA077155","2001","04","24",NA,"Souza, V.C.",NA,"70364","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 12:17:46-03","ESALQ","ESA","16297","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Cavalcanti, T.B. et al.","1018.0",NA,"Brasil","Goiás","Minaçu",NA,"-48.2200012207031","-13.5331001281738",NA,NA,"ESA016297","ESA016297","1991","10","11",NA,"Souza, V.C.",NA,"54065","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 12:17:46-03","ESALQ","ESA","102931","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea",NA,"Arruda, R.","313.0",NA,"Brasil","Minas Gerais","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,"ESA102931","ESA102931","2003","04","11",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 12:17:46-03","ESALQ","ESA","9960","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Souza, V.C. ; Sakuragui, C.M.","3385.0",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"ESA009960",NA,NA,NA,NA,NA,"Souza, V.C.",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 12:17:46-03","ESALQ","ESA","89110","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","701.0",NA,"Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,"ESA089110","ESA089110","2002","05","30",NA,"Souza, V.C.",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 12:17:46-03","ESALQ","ESA","89093","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","345.0",NA,"Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,"ESA089093","ESA089093","2002","02","28",NA,"Souza, V.C.",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 12:17:46-03","ESALQ","ESA","15291","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Arantes, A.A.","80.0",NA,"Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,"ESA015291","ESA015291","1993","10","04",NA,"Souza, V.C.",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-04 12:17:46-03","ESALQ","ESA","89099","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G.C.","1002.0",NA,"Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,"ESA089099","ESA089099","2002","07","25",NA,"Souza, V.C.",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-11-04 12:17:46-03","ESALQ","ESA","15287","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Castro, N.M.",NA,NA,"Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,"ESA015287","ESA015287","1987","08","20",NA,"Souza, V.C.",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-04 12:17:46-03","ESALQ","ESA","15442","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Soares, A.A.",NA,NA,"Brasil","Paraná","Palmeira",NA,"-50.0064010620117","-25.4293994903564",NA,NA,"ESA015442","ESA015442","1987","12","15",NA,"Souza, V.C.",NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-11-04 12:17:46-03","ESALQ","ESA","15378","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Souza, V.C. et al.","6142.0",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA015378","ESA015378","1994","06","03",NA,"Souza, V.C.",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-11-04 12:17:46-03","ESALQ","ESA","25391","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Miyagi, P.H. et al.","329.0",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA025391","ESA025391","1995","02","11",NA,"Souza, V.C.",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-11-04 12:17:46-03","ESALQ","ESA","21411","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Souza, V.C. et al.","8683.0",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA021411","ESA021411","1995","05","28",NA,"Souza, V.C.",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-11-04 12:17:46-03","ESALQ","ESA","8739","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Scaramuzza, C.A.M. ; Souza, V.C.","104.0",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA008739","ESA008739","1989","04","08",NA,"Souza, V.C.",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-11-04 12:17:46-03","ESALQ","ESA","60363","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Tannus, J.L.S. ; Assis, M.A.","63.0",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,"ESA060363","ESA060363","1998","07","01",NA,"Souza, V.C.",NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-11-04 12:17:46-03","ESALQ","ESA","107672","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea",NA,"Guimarães, L.L.","125.0",NA,"Brasil","Tocantins","Dianópolis",NA,"-46.8205986022949","-11.627799987793",NA,NA,"ESA107672","ESA107672","2008","10","17",NA,"Souza, V.C.",NA,"77760","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-11-04 12:15:40-03","ESALQ","ESA","132948","PreservedSpecimen","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea",NA,"Souza, V.C.; Latvis, M.; França. J.R.K.G.; Colletta, G.D.",NA,NA,"Brasil","Paraná","Palmeira","Estrada Curitiba - Palmeira, próximo ao entroncamento para Ponta Grossa. Beira do Córrego Lajeado. Campo geral.","-50.0064010620117","-25.4293994903564",NA,"Erva, ca. 30 cm alt.; flores roxas.","ESA132948",NA,"2010","02","07",NA,NA,NA,"35166","auto","2010","49o15#?#76","25o24#?#02",NA,NA,NA,NA,NA,NA,NA
"95","2021-01-14 15:32:50-03","MN","R","12400","PreservedSpecimen","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Glaziou, A.F.M.","17718",NA,"Brasil","São Paulo","Mogi das Cruzes",NA,"-46.1883010864258","-23.5228004455566",NA,"Plantas do Brasil Central","R000012400","R000012400_001","1894","04","19",NA,"Ilegivel",NA,"28666","auto","1968",NA,NA,NA,NA,"04","16",NA,NA,NA
"96","2015-07-02 14:03:31-03","JBP","HPL","8507","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea",NA,"H. Lorenzi","4294",NA,"Brasil","MG","Diamantina","Coletado a 25km rumo a Gouveia.","-43.6003","-18.2494",NA,NA,NA,NA,"2003","12","18",NA,"H. Lorenzi",NA,"101169","auto","2003",NA,NA,NA,NA,"12","18",NA,NA,NA
