"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","dayIdentified","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","recordNumber","continentOcean","preparationType","barcode","imagecode","class","relatedCatalogItem","fieldNumber","typeStatus","previousCatalogNumber"
"287","2020-09-02 16:33:35-03","Cenargen","CEN","77362","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","B. M. T. Walter","2012","08","Glocimar Pereira-Silva","2003","12","05","Brasil","GO","ALVORADA DO NORTE","Margem direita do rio Santa Maria, na fazenda Cachoeira do Campo.","-46.851111","-14.488333","400","400","4","Borda de mata ciliar bastante antropizado. Botões florais verdes.",NA,"-46.851111","-14.488333",NA,NA,NA,"8203",NA,"Exsicatas","CEN00077362","CEN00077362",NA,NA,NA,NA,NA
"288","2020-09-02 16:33:35-03","Cenargen","CEN","79315","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","F. G. Aquino","2008","12","Fabiana de Góis Aquino - CPAC","2008","12","15","Brasil","GO","BARRO ALTO","Goiás - Barro Alto - Área da Mineradora Anglo American Brasil - Campo sujo, formando um mosaico com Cerrado ralo, Relevo:variando de forte ondulado a ondulado, Laterita, Lat. 15º06'04,4 S Long. 49º00'38,4 W","-49.010555","-15.101111","663","663","1","Erva, Solo com alto teor de Ni e alta disponibilidade do mesmo. Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).",NA,"-49.010555","-15.101111",NA,NA,NA,"54",NA,"Exsicatas","CEN00079315","CEN00079315",NA,NA,NA,NA,NA
"289","2020-09-02 16:33:35-03","Cenargen","CEN","79352","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","F. G. Aquino","2008","12","Fabiana de Góis Aquino - CPAC","2008","12","16","Brasil","GO","BARRO ALTO","Goiás - Barro Alto - Área da Mineradora Anglo American Brasil - Cerrado ralo, formando um mosaico com Campo sujo, Laterita, Relevo: área aplainada, meia de encosta, Lat. 15º06'31,1 S Long. 49º01'15,0 W","-49.020833","-15.108611","663","663","1","Erva, Cor da flor: inflorescência marrom-vináceo com pontos brancos, Solo com alto teor de Ni e baixa disponibilidade do mesmo",NA,"-49.020833","-15.108611",NA,NA,NA,"92",NA,"Exsicatas","CEN00079352","CEN00079352",NA,NA,NA,NA,NA
"290","2020-09-02 16:33:35-03","Cenargen","CEN","79353","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","F. G. Aquino","2008","12","Fabiana de Góis Aquino - CPAC","2008","12","16","Brasil","GO","BARRO ALTO","Goiás - Barro Alto - Área da Mineradora Anglo American Brasil - Cerrado ralo, formando um mosaico com Campo sujo, Laterita, Relevo: área aplainada, base de encosta, Lat. 15º05'53,0 S Long. 49º01'05,1 W","-49.001388","-15.098055","663","663","1","Erva, Cor da flor: inflorescência marrom-vináceo com pontos brancos, Solo com alto teor de Ni e baixa disponibilidade do mesmo.",NA,"-49.001388","-15.098055",NA,NA,NA,"93",NA,"Exsicatas","CEN00079353","CEN00079353",NA,NA,NA,NA,NA
"291","2019-11-13 11:26:23-03","USP","SPF","161645","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia asaroides","(Hook.) C.C.Berg","Castro, RM","2004","10","Mello-Silva, R","2003","11","29","Brasil","Goiás","Mossâmedes","Encostas da Serra Dourada. Estrada para a Reserva Ecológica de Serra Dourada, 4 km da rodovia Goiás-Mossâmedes (GO 164). Mata semi-decídua com Apeiba tibourbou, Aspidosperma e marantáceas.","-50.202778","-16.911111","785","785",NA,"No interior de mata. Folhas discolores, verde-escuras na face adaxial. Pecíolo cor-de-vinho. Pedúnculo e inflorescência cor-de-vinho-escuro.",NA,"-50.202778","-16.911111",NA,NA,"asaroides","2233",NA,NA,"SPF00161645",NA,NA,NA,NA,NA,NA
"292","2021-03-15 18:28:53-03","USP","SPF","210621","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","Milliken, W","2010","05","Zappi, DC","2009","11","12","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Estrada velha para a mina de manganês","-43.802099","-18.924194",NA,NA,NA,"Erva rizomatosa, folhas trilobadas e inteiras, algumas com manchas alvas, inflorescências vinho com centro amarelado.; Mata de galeria.",NA,"-43.802099","-18.924194",NA,NA,NA,"2340",NA,NA,"SPF00210621",NA,NA,NA,NA,NA,NA
"293","2019-11-13 11:26:23-03","USP","SPF","163899","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia paraguariensis","(Hassl.) C.C.Berg","Castro, RM","2004","10","Lombardi, JA","2004","03","04","Brasil","Minas Gerais","Salto da Divisa","Fazenda Santana. Mata semidecídua, alterada, margens de córrego e pasto adjacente.","-40.056528","-16.061528","150","150",NA,"Erva, folhas papiráceas, inflorescências verdes. Prensado em álcool.",NA,"-40.056528","-16.061528",NA,NA,"paraguariensis","5831",NA,NA,"SPF00163899",NA,NA,NA,NA,NA,NA
"294","2019-11-13 11:26:23-03","USP","SPF","161644","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","paraguariensis","Dorstenia paraguariensis","(Hassl.) Carauta","Carauta, JPP","2003",NA,"Hatschbach, G","2003","11","08","Brasil","Mato Grosso do Sul","Bonito","Rodovia Bonito - Campo dos Índios, córrego Feio. Cerrado.",NA,NA,NA,NA,NA,"Terrícola.",NA,"-56.4818992614746","-21.1210994720459","71352","auto",NA,"73858",NA,NA,"SPF00161644",NA,NA,NA,NA,NA,NA
"295","2019-10-07 09:36:25-03","UEFS","HUEFS","183886","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Machado, A.F.P.","2010","11",NA,"Brasil","Bahia","Contendás do Sincorá",NA,NA,NA,NA,NA,NA,NA,NA,"-41.0410995483398","-13.7628002166748","27330","auto",NA,"1033",NA,NA,"HUEFS0183886","HUEFS0183886","Rosanae",NA,NA,NA,NA
"296","2019-10-07 09:36:25-03","UEFS","HUEFS","163072","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Machado, A.F.P.","2010","03","25","Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos","42E59'","22S29'","499","499",NA,NA,NA,"42.983333","-22.483333",NA,NA,NA,"946",NA,NA,"HUEFS0163072","HUEFS0163072","Rosanae",NA,NA,NA,NA
"297","2019-10-07 09:36:25-03","UEFS","HUEFS","163070","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Machado, A.F.P.","2010","03","25","Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos","42E59'","22S29'","499","499",NA,NA,NA,"42.983333","-22.483333",NA,NA,NA,"944",NA,NA,"HUEFS0163070",NA,"Rosanae",NA,NA,NA,NA
"298","2019-10-07 09:36:25-03","UEFS","HUEFS","143439","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","A.F.P.Machado","2011","03","Pastore, J.F.B.","2008","01","15","Brasil","Tocantins","Taipas do Tocantins","Estrada para Taipas (entre Dianópolis e Taipas).","46W59'53''","12S11'25''","441","441",NA,"Cerrado fechado, ambiente sombreado.",NA,"-46.998056","-12.190278",NA,NA,NA,"2434",NA,NA,"HUEFS0143439","HUEFS0143439","Rosanae",NA,NA,NA,NA
"299","2019-10-07 09:36:25-03","UEFS","HUEFS","189004","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","A.F.P.Machado","2013","05","Machado, R.F.","2011","01","03","Brasil","Bahia","São Gabriel","Alto da Jurema.","41W51'","11S11'",NA,NA,NA,"Caatinga",NA,"-41.85","-11.183333",NA,NA,NA,"634",NA,NA,"HUEFS0189004","HUEFS0189004","Rosanae",NA,NA,NA,NA
"300","2019-10-07 09:36:25-03","UEFS","HUEFS","163075","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Machado, A.F.P.","2010","03","25","Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos","42E59'","22S29'","499","499",NA,NA,NA,"42.983333","-22.483333",NA,NA,NA,"949",NA,NA,"HUEFS0163075","HUEFS0163075","Rosanae",NA,NA,NA,NA
"301","2019-10-07 09:36:25-03","UEFS","HUEFS","163074","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Machado, A.F.P.","2010","03","25","Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos","42E59'","22S29'","499","499",NA,NA,NA,"42.983333","-22.483333",NA,NA,NA,"948",NA,NA,"HUEFS0163074","HUEFS0163074","Rosanae",NA,NA,NA,NA
"302","2019-10-07 09:36:25-03","UEFS","HUEFS","163076","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Machado, A.F.P.","2010","03","25","Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos","42E59'","22S29'","499","499",NA,NA,NA,"42.983333","-22.483333",NA,NA,NA,"950",NA,NA,"HUEFS0163076","HUEFS0163076","Rosanae",NA,NA,NA,NA
"303","2019-10-07 09:36:25-03","UEFS","HUEFS","163073","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Machado, A.F.P.","2010","03","25","Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos","42E59'","22S29'","499","499",NA,NA,NA,"42.983333","-22.483333",NA,NA,NA,"947",NA,NA,"HUEFS0163073","HUEFS0163073","Rosanae",NA,NA,NA,NA
"304","2019-10-07 09:36:25-03","UEFS","HUEFS","203242","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","A.F.P.Machado","2015","10","Azevêdo-Gonçalves, C.F.de","2006","04","23","Brasil","Bahia","Mucugê","Guiné. Fazenda Cristal. Nascente do rio.",NA,NA,NA,NA,NA,NA,NA,"-41.3708000183105","-13.0052995681763","52493","auto",NA,"1127",NA,NA,"HUEFS0203242","HUEFS0203242","Rosanae",NA,NA,NA,NA
"305","2019-10-07 09:36:25-03","UEFS","HUEFS","172416","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","A.F.P.Machado","2012","06","Pereira-Silva, G.","2003","12","05","Brasil","Goiás","Alvorada do Norte","Margem direita do rio Santa Maria, na fazenda Cachoeira do Campo.",NA,NA,NA,NA,NA,NA,NA,"-46.4921989440918","-14.4807996749878","45394","auto",NA,"8189",NA,NA,"HUEFS0172416","HUEFS0172416","Rosanae",NA,NA,NA,NA
"306","2020-04-17 10:58:22-03","UEFS","HUEFS","247854","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia subsp. vitifolia","(Gardner) C.C.Berg",NA,NA,NA,"Buttura, E.","1981","11","04","Brasil","Paraná","Guaíra","Parque Nacional de Sete Quedas.","54W17'","24S5'",NA,NA,NA,"Bosque.",NA,"-54.283333","-24.083333",NA,NA,"subsp. vitifolia","721",NA,NA,"HUEFS0247854","HUEFS0247854","Rosanae",NA,NA,NA,NA
"307","2019-10-07 09:36:25-03","UEFS","HUEFS","83072","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Dorstenia","paraguariensis","Dorstenia paraguariensis","(Hassl.) Carauta",NA,NA,NA,"Hatschbach, G.","2003","11","08","Brasil","Mato Grosso do Sul","Bonito","Rodovia Bonito-Campo dos Índios, Córrego Feio",NA,NA,NA,NA,NA,NA,NA,"-56.4818992614746","-21.1210994720459","71352","auto",NA,"73858",NA,NA,"HUEFS0083072","HUEFS0083072","Rosanae",NA,NA,NA,NA
"308","2015-03-07 08:15:09-03","F","FMNH-SEEDPLANTS","V0228330F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,"V0228330F","V0228330F_01","Dicotyledoneae",NA,NA,NA,NA
"309","2019-06-11 13:52:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,"RRC ID Flag",NA,NA,"H. S. Irwin","1968","1","25","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48","-12",NA,NA,NA,"19155","South America",NA,NA,NA,"Dicotyledoneae",NA,"19155",NA,NA
"310","2019-06-11 13:51:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,"RRC ID Flag",NA,NA,"D. B. Pickel","1934","3","26","Brazil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-37","-8",NA,NA,NA,"3587","South America",NA,NA,NA,"Dicotyledoneae",NA,"3587",NA,NA
"311","2019-06-11 13:49:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,"RRC ID Flag",NA,NA,"A. Ginzberger","1927","9","3","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-63","-5",NA,NA,NA,"640","South America",NA,NA,NA,"Dicotyledoneae",NA,"640",NA,NA
"312","2019-06-11 13:50:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,"RRC ID Flag",NA,NA,"A. Glaziou",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44","-18",NA,NA,NA,"16348","South America",NA,NA,NA,"Dicotyledoneae",NA,"16348",NA,NA
"313","2019-06-11 13:52:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,"RRC ID Flag",NA,NA,"J. Steinbach","1926","12","29","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-61.5","-17.5",NA,NA,NA,"7665","South America",NA,NA,NA,"Dicotyledoneae",NA,"7665",NA,NA
"314","2019-06-11 13:50:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,"RRC ID Flag",NA,NA,"Mello Barreto","1938","11","4","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44","-18",NA,NA,NA,"8730","South America",NA,NA,NA,"Dicotyledoneae",NA,"8730",NA,NA
"315","2019-06-11 13:49:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,"RRC ID Flag",NA,NA,"G. T. Prance","1973","10","19","Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-57","-12",NA,NA,NA,"19219","South America",NA,NA,NA,"Dicotyledoneae",NA,"19219",NA,NA
"316","2019-06-11 13:49:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,"RRC ID Flag",NA,NA,"R. B. Foster","1991","11","12","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-61.5","-17.5",NA,NA,NA,"13940","South America",NA,NA,NA,"Dicotyledoneae",NA,"13940",NA,NA
"317","2015-03-07 08:15:09-03","F","FMNH-SEEDPLANTS","V0228327F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,"V0228327F","V0228327F_01","Dicotyledoneae",NA,NA,NA,NA
"318","2015-03-07 08:15:09-03","F","FMNH-SEEDPLANTS","V0228328F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,"V0228328F","V0228328F_01","Dicotyledoneae",NA,NA,NA,NA
"319","2015-03-07 09:08:24-03","F","FMNH-SEEDPLANTS","V0181396F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,"V0181396F","V0181396F_01","Dicotyledoneae",NA,NA,NA,NA
"320","2015-03-07 08:15:09-03","F","FMNH-SEEDPLANTS","V0228329F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"South America",NA,"V0228329F","V0228329F_01","Dicotyledoneae",NA,NA,NA,NA
"321","2015-03-07 08:15:09-03","F","FMNH-SEEDPLANTS","V0228331F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,"V0228331F","V0228331F_01","Dicotyledoneae",NA,NA,NA,NA
"322","2015-03-07 08:15:09-03","F","FMNH-SEEDPLANTS","V0228332F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,"V0228332F","V0228332F_01","Dicotyledoneae",NA,NA,NA,NA
"323","2015-03-07 09:08:24-03","F","FMNH-SEEDPLANTS","V0181395F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,"V0181395F","V0181395F_01","Dicotyledoneae",NA,NA,NA,NA
"324","2020-07-23 12:15:03-03","CEPLAC","CEPEC","73244","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,"C. C. Berg",NA,NA,"W. W. Thomas","1996","11","14","Brasil","Bahia","PORTO SEGURO","Parque Nacional Monte Pascoal. Ao longo do parque p/ o entroncamento do centro de conferencia.","40W34'29","15S15'53",NA,NA,NA,NA,NA,"-40.574722","-15.264722",NA,NA,NA,"11326",NA,NA,NA,NA,NA,"30/12/1997",NA,NA,NA
"325","2020-07-23 12:15:03-03","CEPLAC","CEPEC","75552","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,"R. M. de Castro",NA,NA,"W. W. Thomas","1996","11","14","Brasil","Bahia","PORTO SEGURO","Parque Nacional Monte Pascoal. Ao longo da Rod. Apara entrada do parque/centro de conferência.","40W34'29","15S14'53",NA,NA,NA,NA,NA,"-40.574722","-15.248056",NA,NA,NA,"11326",NA,NA,NA,NA,NA,"30/03/2004",NA,NA,NA
"326","2020-07-23 12:15:03-03","CEPLAC","CEPEC","11302","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,"J. P. P. Carauta",NA,NA,"R. M. Harley","1974","02","12","Brasil","Bahia","PORTO SEGURO","17Km W cidade. ESPAB.","39W12'0","16S25'0",NA,NA,NA,NA,NA,"-39.2","-16.416667",NA,NA,NA,"16140",NA,NA,NA,NA,NA,"21/01/1980",NA,NA,NA
"327","2020-07-23 12:15:03-03","CEPLAC","CEPEC","36724","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,"G. L. Webster",NA,NA,"G. L. Webster","1984","07","20","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Área da Estação Ecológica do pau-brasil. CEPLAC. 14Km ao NW de Porto Seguro.","39W15'0","16S23'0",NA,NA,NA,NA,NA,"-39.25","-16.383333",NA,NA,NA,"25012",NA,NA,NA,NA,NA,"30/12/1984",NA,NA,NA
"328","2020-07-23 12:15:03-03","CEPLAC","CEPEC","7925","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,"L. A. Mattos-Silva",NA,NA,"L. E. de M. Filho","1970","11","25","Brasil","Bahia","ITAIMBÉ","antes do Jequitinhonha, a esq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2919",NA,NA,NA,NA,NA,"30/12/1978",NA,NA,NA
"329","2020-07-23 12:15:03-03","CEPLAC","CEPEC","21005","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,"J. P. P. Carauta",NA,NA,"L. A. Mattos-Silva","1980","05","21","Brasil","Bahia","ALCOBAÇA","Km 32 Rod. p/ T. de Freitas.",NA,NA,NA,NA,NA,NA,NA,"-39.1955986022949","-17.5193996429443","50074","auto",NA,"818",NA,NA,NA,NA,NA,"10/09/1980",NA,NA,NA
"330","2020-07-23 12:15:03-03","CEPLAC","CEPEC","6895","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,"C. C. Berg",NA,NA,"T. S. dos Santos","1971","05","14","Brasil","Bahia","ITAMARAJÚ","Campo Alegre, estrada a Pirajá.",NA,NA,NA,NA,NA,NA,NA,"-39.5311012268066","-17.0391998291016","55932","auto",NA,"1633",NA,NA,NA,NA,NA,"30/09/1978",NA,NA,NA
"331","2020-07-23 12:15:03-03","CEPLAC","CEPEC","13237","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,"J. P. P. Carauta",NA,NA,"S. A. Mori","1997","03","02","Brasil","Bahia","ITAPÉ","19Km W Itabuna, BR-415.",NA,NA,NA,NA,NA,NA,NA,"-39.4211006164551","-14.8983001708984","29131","auto",NA,"9348",NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA
"332","2020-07-23 12:15:03-03","CEPLAC","CEPEC","5812","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,"J. P. P. Carauta",NA,NA,"T. S. dos Santos","1970","05","19","Brasil","Bahia","ITAPEBÍ","Km 7 Rod. p/ Belmonte.",NA,NA,NA,NA,NA,NA,NA,"-39.5339012145996","-15.9507999420166","43726","auto",NA,"829",NA,NA,NA,NA,NA,"30/08/1978",NA,NA,NA
"333","2020-07-23 12:15:03-03","CEPLAC","CEPEC","24619","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,"J. P. P. Carauta",NA,NA,"A. Eupunino","1996","11","05","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Area da ESPAB.",NA,NA,NA,NA,NA,NA,NA,"-39.0247001647949","-16.2780990600586","49584","auto",NA,"535",NA,NA,NA,NA,NA,"30/06/1990",NA,NA,NA
"334","2020-07-23 12:15:03-03","CEPLAC","CEPEC","15128","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,"C. C. Berg",NA,NA,"A. Eupunino","1984","04","04","Brasil","Bahia","SANTA CRUZ CABRÁLIA","16Km W P. Seguro. Area da ESPAB.",NA,NA,NA,NA,NA,NA,NA,"-39.0247001647949","-16.2780990600586","49584","auto",NA,"363",NA,NA,NA,NA,NA,"30/12/1982",NA,NA,NA
"335","2020-07-23 12:15:03-03","CEPLAC","CEPEC","8197","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,"L. A. Mattos-Silva",NA,NA,"A. Eupunino","1977","02","03","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Area da ESPAB.",NA,NA,NA,NA,NA,NA,NA,"-39.0247001647949","-16.2780990600586","49584","auto",NA,"49",NA,NA,NA,NA,NA,"30/12/1978",NA,NA,NA
"336","2020-07-23 12:15:03-03","CEPLAC","CEPEC","11300","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,"C. C. Berg",NA,NA,"T. S. dos Santos","1975","05","21","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Área da Estação Ecológica do Pau-brasil. CEPLAC.",NA,NA,NA,NA,NA,NA,NA,"-39.0247001647949","-16.2780990600586","49584","auto",NA,"3008",NA,NA,NA,NA,NA,"30/09/1978",NA,NA,NA
"337","2020-07-23 12:15:03-03","CEPLAC","CEPEC","122027","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,"E. T. Neto",NA,NA,"E. T. Neto","1992","01","02","Brasil","Minas Gerais","MORADA NOVA DE MINAS","Plantar - Fazenda Buriti Grande.",NA,NA,NA,NA,NA,NA,NA,"-45.3567008972168","-18.6044006347656","44039","auto",NA,"3773",NA,NA,NA,NA,NA,"30/12/2004",NA,NA,NA
"338","2020-07-23 12:15:03-03","CEPLAC","CEPEC","81196","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia cayapia",NA,"A. M. Amorim",NA,NA,"A. M. de Carvalho","1999","02","27","Brasil","Bahia","JUSSARÍ","Ca 2,5Km ao N de Palmira, na Rod. Palmira/Itaju do Colonia. Faz. São Roque.","39W34'","15S8'",NA,NA,NA,NA,NA,"-39.566667","-15.133333",NA,NA,"cayapia","6710",NA,NA,NA,NA,NA,"30/12/2003",NA,NA,NA
