"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1011","2021-02-08 12:41:39-03","UFRGS","ICN","084263b","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Souza, LM","1985",NA,NA,"Klein, RM; Bresolin, A","6630","1966","01","18","Brasil","SC","Florianópolis","Rio Tavares","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Arbusto sarmentoso; flor branca; Restinga","ICN00021054","ICN00021054","América do Sul",NA,NA,"Dicotyledon",NA,"27000","auto",NA,NA,NA,NA,NA
"1012","2021-02-08 12:41:39-03","UFRGS","ICN","142034","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Camargo, R",NA,NA,NA,"Camargo, R","233","2004","02","11","Brasil","SC","Itapoá","na praia","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Arbusto","ICN00020978","ICN00020978","América do Sul",NA,NA,"Dicotyledon",NA,"18121","auto",NA,NA,NA,NA,NA
"1013","2021-02-08 12:41:39-03","UFRGS","ICN","142157","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Camargo, R",NA,NA,NA,"Camargo, R","129","2003","11","23","Brasil","SC","Maracajá","BR 101 km 299","-49.4528007507324","-28.846700668335",NA,NA,NA,NA,"Liana","ICN00020996","ICN00020996","América do Sul",NA,NA,"Dicotyledon",NA,"7970","auto",NA,NA,NA,NA,NA
"1014","2021-02-08 12:41:39-03","UFRGS","ICN","142029","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Camargo, R",NA,NA,NA,"Camargo, R","147","2003","11","24","Brasil","SC","Navegantes",NA,"-48.6542015075684","-26.8988990783691",NA,NA,NA,NA,"Arbusto, flor","ICN00020977","ICN00020977","América do Sul",NA,NA,"Dicotyledon",NA,"24562","auto",NA,NA,NA,NA,NA
"1015","2021-02-08 12:41:39-03","UFRGS","ICN","142033","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Camargo, R",NA,NA,NA,"Camargo, R","202","2004","01","23","Brasil","SC","Palhoça","Barra do Areril","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"Arbusto, na beira da praia, flor branca","ICN00020981","ICN00020981","América do Sul",NA,NA,"Dicotyledon",NA,"31105","auto",NA,NA,NA,NA,NA
"1016","2021-02-08 12:41:39-03","UFRGS","ICN","082443","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.",NA,NA,NA,NA,"Matzenbacher, NI","s.n.","1986","05","18","Brasil","SC","Porto Belo","Em zona de mangue","-48.5531005859375","-27.1578006744385",NA,NA,NA,NA,"Solo arenoso","ICN00020975","ICN00020975","América do Sul",NA,NA,"Dicotyledon",NA,"13032","auto",NA,NA,NA,NA,NA
"1017","2021-02-08 12:41:39-03","UFRGS","ICN","115928","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Daniel Falkenberg",NA,NA,NA,"Leonor Souza, M; et al.","1075","1988","03","15","Brasil","SC","Florianópolis","antiga estrada para o balneário de Daniela","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"27000","auto",NA,NA,NA,NA,NA
"1018","2021-02-08 12:41:39-03","UFRGS","ICN","103122","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.",NA,NA,NA,NA,"Nobliek, LR","1465","1979","08","12","Brasil","BA","Salvador","Boca do rio, perto dos campos de futebol","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,"ICN00020972","ICN00020972","América do Sul",NA,NA,"Dicotyledon",NA,"26018","auto",NA,NA,NA,NA,NA
"1019","2021-02-08 12:41:39-03","UFRGS","ICN","185139","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.",NA,NA,NA,NA,"Schmidt, R",NA,"2016","01","25","Brasil","RS","Torres","Praia de Itapeva Norte","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"subarbusto, somente um indivíduo observado; dunas frontais","ICN00020974","ICN00020974","América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA
"1020","2021-02-08 12:41:39-03","UFRGS","ICN","142032","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Camargo, R",NA,NA,NA,"Camargo, R","196","2004","01","23","Brasil","SC","Florianópolis","Estação Ecológica do Rio Carijós","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Arbusto na borda do manguezal (em área de transição para restinga), flor e fruto","ICN00020983","ICN00020983","América do Sul",NA,NA,"Dicotyledon",NA,"27000","auto",NA,NA,NA,NA,NA
"1021","2021-02-08 12:41:39-03","UFRGS","ICN","084710","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Souza, L","1985",NA,NA,"Klein, RM; Souza; Bresolin, A","6496a","1965","12","22","Brasil","SC","Florianópolis","Jurere","-48.5491981506348","-27.596700668335",NA,NA,"2","2","Flores brancas; Restinga","ICN00020993","ICN00020993","América do Sul",NA,NA,"Dicotyledon",NA,"27000","auto",NA,NA,NA,NA,NA
"1022","2021-02-08 12:41:39-03","UFRGS","ICN","142031","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Camargo, R",NA,NA,NA,"Camargo, R","120","2003","04","09","Brasil","SC","Florianópolis","Jurerê","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Arbusto, flor e fruto","ICN00020980","ICN00020980 ICN00020980_1","América do Sul",NA,NA,"Dicotyledon",NA,"27000","auto",NA,NA,NA,NA,NA
"1023","2021-02-08 12:41:39-03","UFRGS","ICN","142030","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Camargo, R",NA,NA,NA,"Camargo, R","127","2003","04","12","Brasil","SC","Florianópolis","Jurerê","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Arbusto com cerca de 2 m., na beira da praia, flor e fruto","ICN00020985","ICN00020985","América do Sul",NA,NA,"Dicotyledon",NA,"27000","auto",NA,NA,NA,NA,NA
"1024","2021-02-08 12:41:39-03","UFRGS","ICN","142028","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Camargo, R",NA,NA,NA,"Camargo, R; Reis, A","121","2003","04","10","Brasil","SC","Florianópolis","Jurerê","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Arbusto, flor e fruto","ICN00020979","ICN00020979","América do Sul",NA,NA,"Dicotyledon",NA,"27000","auto",NA,NA,NA,NA,NA
"1025","2021-02-08 12:41:39-03","UFRGS","ICN","142035","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Camargo, R",NA,NA,NA,"Camargo, R","124","2003","04","12","Brasil","SC","Florianópolis","Jurerê","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Arbusto, na beira da praia, flor","ICN00020984","ICN00020984","América do Sul",NA,NA,"Dicotyledon",NA,"27000","auto",NA,NA,NA,NA,NA
"1026","2021-02-08 12:41:39-03","UFRGS","ICN","142037","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Camargo, R",NA,NA,NA,"Camargo, R","126","2003","04","12","Brasil","SC","Florianópolis","Jurerê","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Arbusto, na beira da praia, flor e fruto","ICN00020982","ICN00020982","América do Sul",NA,NA,"Dicotyledon",NA,"27000","auto",NA,NA,NA,NA,NA
"1027","2021-02-08 12:41:39-03","UFRGS","ICN","160854","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Grings, M",NA,NA,NA,"Grings, M","648",NA,NA,NA,"Brasil","SC","Palhoça","Ponta do Papagaio","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"arbustão com flores branco-cremes; na beira de praia, junto de costão rochoso","ICN00020986","ICN00020986","América do Sul",NA,NA,"Dicotyledon",NA,"31105","auto",NA,NA,NA,NA,NA
"1028","2021-02-08 12:41:39-03","UFRGS","ICN","069815","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Miotto, STS","1986",NA,NA,"Sobral, M; Esposito, K","5087","1986","07",NA,"Brasil","SC","São Francisco do Sul","Praia da Paulas, em terreno arenoso a beira do mar","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"Arbusto, 1-2m; frutos imaturos","ICN00020976","ICN00020976","América do Sul",NA,NA,"Dicotyledon",NA,"23627","auto",NA,NA,NA,NA,NA
"1029","2021-02-08 12:41:39-03","UFRGS","ICN","126517","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Camargo, RA",NA,NA,NA,"Bortoluzzi, RLC; Reis, A; Camargo, RA","1348","2003","04","12","Brasil","SC","Florianópolis","Bairro Jurerê Internacional. Restinga margem da praia","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Arbusto ca. 1-2m de altura, formando um cordão maciço na beira da praia. Flores brancas. Frutos imaturos, verdes.",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"27000","auto",NA,NA,NA,NA,NA
"1030","2021-02-08 12:41:39-03","UFRGS","ICN","142036","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Camargo, R",NA,NA,NA,"Camargo, R","125","2003","04","12","Brasil","SC","Florianópolis","Jurerê","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Arbusto com cerca de 1 m., na beira da praia, flor e fruto",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"27000","auto",NA,NA,NA,NA,NA
