"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","typeStatus","locality","phylum","order","identifiedBy","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","01067019","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","B. Maguire","56974","1963","09","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205467' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067019","Goiás",NA,"30 km past Alto Araguaia en route to Goiania.","Magnoliophyta","Myrtales","T. P. Ramamoorthy","-52.5508","-17.5694","NY01067019_01","(Poir.) H.Hara","Mineiros","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01067036","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","G. T. Prance","59017","1964","09","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205434' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067036","Distrito Federal",NA,"Road Brasília to Taguatinga","Magnoliophyta","Myrtales","T. P. Ramamoorthy","-47.9294","-15.7797","NY01067036_01","(Poir.) H.Hara","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1019208","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","M. M. Saavedra","573","2007","11","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1279764' target='other'> <mi>dwc_moreinfo</mi></a>","NY01019208","Minas Gerais",NA,"Serra da Canastra. Alto da serra na trilha São Domingos.","Magnoliophyta","Myrtales","M. H. Nee","-43.0433","-16.8525","NY01019208_01","(Poir.) H.Hara","Botumirim","1323","1323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","885994","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","V. J. Pott","711","1988","10","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=947691' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885994","Mato Grosso do Sul",NA,"Fazenda Nhumirim - Baia 77","Magnoliophyta","Myrtales",NA,"-56.65","-18.98","NY00885994_01","(Poir.) H.Hara","Corumbá","90","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01067005","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","H. S. Irwin","25763","1970","01","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205415' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067005","Minas Gerais",NA,"Ca. 12 km N. of Patrocínio","Magnoliophyta","Myrtales","T. P. Ramamoorthy","-46.9925","-18.9439","NY01067005_01","(Poir.) H.Hara","Patrocínio","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01067025","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","D. R. Hunt","5629","1966","05","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205480' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067025","Mato Grosso",NA,"Xavantina- Cachimbo road, 200 km. from Xavantina","Magnoliophyta","Myrtales",NA,"-51.8242","-12.9419","NY01067025_01","(Poir.) H.Hara","Ribeirão Cascalheira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","653233","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","S. Halloy","4336","1995","08","09","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=331479' target='other'> <mi>dwc_moreinfo</mi></a>","NY00653233","Santa Cruz",NA,"Prov. Velasco. Campos de San Ramón, Yomomal al márgen del bosque alto y laguna Sicurí","Magnoliophyta","Myrtales","M. H. Nee","-61.3503","-14.1331",NA,"(Poir.) H.Hara",NA,"230","230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","02060239","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","G. T. Prance","4512","1967","02","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2510305' target='other'> <mi>dwc_moreinfo</mi></a>","NY02060239","Roraima",NA,"Plateau of Serra Tepequem","Magnoliophyta","Myrtales",NA,"-61.726002","3.785408","NY02060239_01","(Poir.) H.Hara",NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01067027","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","E. P. Heringer","8415/609","1961","06","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205418' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067027","Distrito Federal",NA,"Fundação Zoobotânica.","Magnoliophyta","Myrtales","T. P. Ramamoorthy","-47.9294","-15.7797","NY01067027_01","(Poir.) H.Hara","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2016-09-27 16:40:00-03","NY","NYBG","653232","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","R. Vásquez Martínez","3312","1982","10","07","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=331481' target='other'> <mi>dwc_moreinfo</mi></a>","NY00653232","Loreto",NA,"Prov. Maynas. Mishana (estación Biológica Callicebus- Rio Nanay)",NA,"Myrtales","E. M. Zardini","-73.58","-3.92",NA,NA,NA,"130","130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01066992","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","H. S. Irwin","9057","1965","10","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205403' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066992","Distrito Federal",NA,"Ca. 25 km E. of Brasília, near Planaltina","Magnoliophyta","Myrtales","T. P. Ramamoorthy","-47.76472","-15.61995","NY01066992_01","(Poir.) H.Hara","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01067038","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","P. W. Lund","s.n.",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205445' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067038",NA,NA,NA,"Magnoliophyta","Myrtales","T. P. Ramamoorthy",NA,NA,"NY01067038_01","(Poir.) H.Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","653229","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","J. C. Lindeman","872","1966","04","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=331487' target='other'> <mi>dwc_moreinfo</mi></a>","NY00653229","Paraná",NA,"Fazenda Lagoa, S. of Rio Ivaí, ca. 15 km E. of Sao Tomé","Magnoliophyta","Myrtales","T. P. Ramamoorthy",NA,NA,"NY00653229_01","(Poir.) H.Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01067011","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","E. P. Heringer","1295","1979","05","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205426' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067011","Distrito Federal",NA,"Córrego da Papuda. Bacia do Rio São Bartolomeu.","Magnoliophyta","Myrtales","E. M. Zardini","-47.9294","-15.7797","NY01067011_01","(Poir.) H.Hara","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2017-06-21 09:29:00-03","NY","NYBG","01405362","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","F. A. González","3354","1995","01","09","South America","Colombia","sheet",NA,"Collection date as: 09 Ene 1995 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=157150' target='other'> <mi>dwc_moreinfo</mi></a>","NY01405362","Meta",NA,"Estación Carimagua","Magnoliophyta","Myrtales","E. M. Zardini","-71.3","4.58","NY01405362_01",NA,"Puerto Gaitán","200","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01067030","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","E. P. Heringer","8364","1961","05","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205421' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067030","Distrito Federal",NA,"Estrada de Anápolis","Magnoliophyta","Myrtales","T. P. Ramamoorthy","-47.9294","-15.7797","NY01067030_01","(Poir.) H.Hara","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","653225","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","G. Jönsson","295a","1914","05","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=331488' target='other'> <mi>dwc_moreinfo</mi></a>","NY00653225","Paraná",NA,"Jaguariahyva","Magnoliophyta","Myrtales","T. P. Ramamoorthy","-49.713647","-24.340602","NY00653225_01","(Poir.) H.Hara","Jaguariaíva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01067033","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","E. P. Heringer","17340","1978","09","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205430' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067033","Goiás",NA,"Margem da Rodovia BR.","Magnoliophyta","Myrtales","E. M. Zardini","-47.9503","-16.2528","NY01067033_01","(Poir.) H.Hara","Luziânia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01067004","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","H. S. Irwin","17775","1966","06","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205414' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067004","Goiás",NA,"Ca. 40 km. S. of Caiapônia. Serra do Caiapó.","Magnoliophyta","Myrtales","T. P. Ramamoorthy","-51.8","-17.25","NY01067004_01","(Poir.) H.Hara","Caiapônia","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01067031","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","E. P. Heringer","8364/558","1961","05","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205422' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067031","Distrito Federal",NA,"Estrada de Anápolis","Magnoliophyta","Myrtales","T. P. Ramamoorthy","-47.9294","-15.7797","NY01067031_01","(Poir.) H.Hara","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01067029","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","E. P. Heringer","8483","1961","07","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205420' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067029","Distrito Federal",NA,"Hôrto do Guará","Magnoliophyta","Myrtales","T. P. Ramamoorthy","-47.9294","-15.7797","NY01067029_01","(Poir.) H.Hara","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","2199588","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","N. A. Rosa","3078","1979","02","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2331464' target='other'> <mi>dwc_moreinfo</mi></a>","NY02199588","Roraima",NA,"Fazenda Canada margem direita do rio Uraricuera, campo alagado temporariamente.","Magnoliophyta","Myrtales",NA,NA,NA,"NY02199588_01","(Poir.) H.Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01067001","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","H. S. Irwin","16820","1966","06","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205411' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067001","Mato Grosso",NA,"Ca. 20 km. S. of Xavantina. Drainage of the Upper Rio Araguaia.","Magnoliophyta","Myrtales","T. P. Ramamoorthy","-52.32","-14.82","NY01067001_01","(Poir.) H.Hara",NA,"400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00749319","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","H. S. Irwin","8154","1965","09","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=890132' target='other'> <mi>dwc_moreinfo</mi></a>","NY00749319","Distrito Federal",NA,"Córrego Samambaia, near Taguatinga","Magnoliophyta","Myrtales","T. P. Ramamoorthy","-48.042","-15.792","NY00749319_01","(Poir.) H.Hara","Brasília","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01067024","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","J. A. Ratter","R2975","1976","05","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205478' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067024","Distrito Federal",NA,"Fazenda Água Limpa (University of Brasilia field station), near Vargem Bonita, c. 18 km SSW of Brasília TV Tower.","Magnoliophyta","Myrtales",NA,"-47.9294","-15.7797","NY01067024_01","(Poir.) H.Hara","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01067026","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","E. P. Heringer","8430","1961","06","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205416' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067026","Distrito Federal",NA,"Fundação Zoobotânica.","Magnoliophyta","Myrtales","T. P. Ramamoorthy","-47.9294","-15.7797","NY01067026_01","(Poir.) H.Hara","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00749343","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","W. R. Anderson","9641","1973","05","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=890130' target='other'> <mi>dwc_moreinfo</mi></a>","NY00749343","Goiás",NA,"Serra do Caiapó, ca. 12 km (straight line) S of Caiapônia","Magnoliophyta","Myrtales","T. P. Ramamoorthy","-51.81666667","-17.0566","NY00749343_01","(Poir.) H.Hara","Caiapônia","840","840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01067035","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","R. de Lemos Fróes","1805","1932","08","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205442' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067035","Maranhão",NA,"Campo de Boa Esperanca, Maracassumé River region","Magnoliophyta","Myrtales","T. P. Ramamoorthy","-44.8681","-1.8283","NY01067035_01","(Poir.) H.Hara","Cururupu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01067045","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","G. G. Hatschbach","38677","1975","05","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205483' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067045","Mato Grosso do Sul",NA,"Ponta Porã, 20 km L","Magnoliophyta","Myrtales","D. de B. Falkenberg","-55.7256","-22.5361","NY01067045_01","(Poir.) H.Hara","Ponta Porã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01067022","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","S. A. Mori","10462","1978","09","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205471' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067022","Bahia",NA,"4 km a W de Mucuri. Folha SE - 24 (18-40d).","Magnoliophyta","Myrtales","T. P. Ramamoorthy","-39.5829889","-18.0789887","NY01067022_01","(Poir.) H.Hara","Mucuri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01067018","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","G. T. Prance","4512","1967","02","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205462' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067018","Roraima",NA,"Plateau of Serra Tepequem","Magnoliophyta","Myrtales","T. P. Ramamoorthy","-61.726002","3.785408","NY01067018_01 NY01067018_02","(Poir.) H.Hara",NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01096486","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","I. Mimura","461","1962","07","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1238582' target='other'> <mi>dwc_moreinfo</mi></a>","NY01096486","São Paulo",NA,"Uma area disjuntiva de cerrado, de várias centenas de km², rodeada antigamente port amata. Ca. 9.6 km SSE em linha reta da praça principal de Sao José dos Campos","Magnoliophyta","Myrtales","E. M. Zardini","-45.88","-23.1703","NY01096486_01","(Poir.) H.Hara","Sao José dos Campos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","01066994","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","W. R. Anderson","8673","1973","04","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205400' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066994","Minas Gerais",NA,"Serra do Espinhaço, 10 km by N of Gouvêia","Magnoliophyta","Myrtales","T. P. Ramamoorthy","-43.69707","-18.3665","NY01066994_01","(Poir.) H.Hara",NA,"1320","1320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","01067032","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","E. P. Heringer","17334","1978","09","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205427' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067032","Goiás",NA,"Margem da Rodovia BR.","Magnoliophyta","Myrtales","E. M. Zardini","-47.9503","-16.2528","NY01067032_01","(Poir.) H.Hara","Luziânia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","1039573","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","D. Sasaki","2278","2008","08","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1488285' target='other'> <mi>dwc_moreinfo</mi></a>","NY01039573","Mato Grosso",NA,"Parque Estadual do Cristalino. Limite Leste do Parque, área de campinarana e floresta em solo arenoso.","Magnoliophyta","Myrtales","N. Biggs","-55.190711","-9.588325","NY01039573_01","(Poir.) H.Hara","Novo Mundo","368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","653230","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","A. F. M. Glaziou","11950","1880","07","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=331489' target='other'> <mi>dwc_moreinfo</mi></a>","NY00653230","Rio de Janeiro",NA,"Villa Nova, Dany les maraís","Magnoliophyta","Myrtales","T. P. Ramamoorthy",NA,NA,"NY00653230_01","(Poir.) H.Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","813750","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","M. J. N. Rodal","283","1994","08","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=807508' target='other'> <mi>dwc_moreinfo</mi></a>","NY00813750","Pernambuco",NA,"Buíque Catimbau, Serra do catimbau.","Magnoliophyta","Myrtales","E. M. Zardini","-37.17","-8.62","NY00813750_01","(Poir.) H.Hara","Buique","790","790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","01067041","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","G. T. Prance","26066","1979","06","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205436' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067041","Mato Grosso",NA,"Fazenda Acurizal, Rio Paraguai","Magnoliophyta","Myrtales","T. P. Ramamoorthy","-57.53","-17.87","NY01067041_01","(Poir.) H.Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
