"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","recordNumber","year","month","day","stateProvince","locality","imagecode","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","county","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","order","individualCount","fieldNumber","class","relatedCatalogItem"
"44","2021-03-15 16:37:00-03","NY","NYBG","1672802","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,NA,"South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1958941' target='other'> <mi>dwc_moreinfo</mi></a>","NY01672802","Marchantiophyta","(Sw.) Nees","s.n.",NA,NA,NA,NA,NA,"NY01672802_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","1672818","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"W. J. Burchell","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1958958' target='other'> <mi>dwc_moreinfo</mi></a>","NY01672818","Marchantiophyta","(Sw.) Nees","2329-2",NA,NA,NA,NA,NA,"NY01672818_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01224010","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"W. R. Buck","South America","Paraguay","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1572441' target='other'> <mi>dwc_moreinfo</mi></a>","NY01224010","Marchantiophyta","(Sw.) Nees","11924","1984","10","05","Paraguarí","Parque Nacional Ybycuí, trail along Arroyo Mina.",NA,"M. E. Reiner-Drehwald","-56.88","-26.08","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1672819","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,NA,"South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1958959' target='other'> <mi>dwc_moreinfo</mi></a>","NY01672819","Marchantiophyta","(Sw.) Nees","257","1873","01","07",NA,"Rio de Janeiro. Corcovado in arb.","NY01672819_01",NA,"-43.212076","-22.951842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1672822","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"W. W. Thomas","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1958963' target='other'> <mi>dwc_moreinfo</mi></a>","NY01672822","Marchantiophyta","(Sw.) Nees","6033","1988","02","20",NA,"BAHIA: Mun. Porto Seguro, Reserva Florestal Pau Brasil do CEPEC-CEPLAC, 15 km W of Porto Seguro on BR 367 to Eunapolis. Lowland rain forest suffering from two month drought.","NY01672822_01",NA,"-39.166667","-16.416667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1672811","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"M. H. Nee","South America","Bolivia","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1958951' target='other'> <mi>dwc_moreinfo</mi></a>","NY01672811","Marchantiophyta","(Sw.) Nees","36012","1988","01","20",NA,"Depto. Santa Cruz, Prov. Ichilo, Parque Nacional Amboro. Undisturbed tropical evergreen forest on steep slopes of Rio Saguayo at Quebrada Ancha. Alt 500 m.","NY01672811_01",NA,"-63.733333","-17.675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1672837","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"E. G. Britton","South America","Trinidad and Tobago","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1958978' target='other'> <mi>dwc_moreinfo</mi></a>","NY01672837","Marchantiophyta","(Sw.) Nees","1115","1920","03","28",NA,NA,"NY01672837_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1672812","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"O. Buchtien","South America","Bolivia","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1958952' target='other'> <mi>dwc_moreinfo</mi></a>","NY01672812","Marchantiophyta","(Sw.) Nees","s.n.","1912","10",NA,NA,"Polopolo bei CoRoico, N. Yungas, alt. 1300 m.","NY01672812_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","1672816","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"P. K. H. Dusén","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1958956' target='other'> <mi>dwc_moreinfo</mi></a>","NY01672816","Marchantiophyta","(Sw.) Nees","3835","1904","02",NA,"Paraná","Estado do Paraná. Serra do Mar in tramisante[?]. C. 800 m","NY01672816_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1672826","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"W. J. Burchell","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1958967' target='other'> <mi>dwc_moreinfo</mi></a>","NY01672826","Marchantiophyta","(Sw.) Nees","1105-78","1825","07","18","Rio de Janeiro","ESTADO RIO DE JANEIRO: Near Rio de Janeiro","NY01672826_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1672821","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"P. K. H. Dusén","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1958961' target='other'> <mi>dwc_moreinfo</mi></a>","NY01672821","Marchantiophyta","(Sw.) Nees","s.n.","1911","01",NA,NA,"Parana: Rio de Areia, ad radices montis Serra da Esperanca.","NY01672821_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1672800","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"W. J. Burchell","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1958939' target='other'> <mi>dwc_moreinfo</mi></a>","NY01672800","Marchantiophyta","(Sw.) Nees","1105-78","1925","11","13",NA,NA,"NY01672800_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1672843","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"J. J. Strudwick","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1958986' target='other'> <mi>dwc_moreinfo</mi></a>","NY01672843","Marchantiophyta","(Sw.) Nees","4117","1981","08","04","Para","Sete Varas airstrip on Rio Curua, Campina or gallery forest along dry stream.","NY01672843_01",NA,"-54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1672808","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"M. H. Nee","South America","Venezuela","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1958948' target='other'> <mi>dwc_moreinfo</mi></a>","NY01672808","Marchantiophyta","(Sw.) Nees","17941","1979","08","28","Miranda","Weedy, 'brushy, recently abandoned banana, etc., plantation on steep slope and edge of highway. Parque Nacional Guatopo: 22 km N of Altagracia de Orituco, just N of the border with Estado de Guarico. Alt 675 m","NY01672808_01",NA,"-66.433333","10.016667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1672807","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"M. H. Nee","South America","Venezuela","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1958947' target='other'> <mi>dwc_moreinfo</mi></a>","NY01672807","Marchantiophyta","(Sw.) Nees","17938","1979","08","28",NA,"Estado de Miranda. Weedy, brushy, recently abandoned banana, etc., plantation on steep slope and edge of highway. Parque Nacional Guatopo: 22 km N of Altagracia de. Orituco, just N of the border with Estado de Guarico. Alt. 675 m.","NY01672807_01",NA,"-66.433333","10.016667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1672838","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"H. E. Robinson","South America","Guyana","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1958979' target='other'> <mi>dwc_moreinfo</mi></a>","NY01672838","Marchantiophyta","(Sw.) Nees","85-0020","1985","10","16",NA,"UPPER MAZARUNI DISTRICT: Right bank of the Kasarang River ca. 1.5 trails above Kanarang, along trail up to 2 miles N from the river. Elev. 1680-1900 ft. Growing by trail.","NY01672838_01",NA,"-60.666667","5.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1672832","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"J. A. Steyermark","South America","Venezuela","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1958973' target='other'> <mi>dwc_moreinfo</mi></a>","NY01672832","Marchantiophyta","(Sw.) Nees","88528","1961","01","16","Bolívar","ESTADO BOLIVAR: Cloud forest. Summit of west-facing wooded escarpment, E. of Miamo, leading to Hato de Nuna, Altiplanicie de Nuria, alt. 500-600 m.","NY01672832_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","1672799","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"W. J. Burchell","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1958938' target='other'> <mi>dwc_moreinfo</mi></a>","NY01672799","Marchantiophyta","(Sw.) Nees","AAAA-2",NA,NA,NA,NA,NA,"NY01672799_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-12-12 15:31:30-03","UFABC","HUFABC","001707","PreservedSpecimen","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, DM",NA,"Brasil",NA,NA,"Sobre tronco de Rhizophora mangle","HUFABC001707",NA,"(Sw.) Nees","14762","1987","02","12","São Paulo","Mangue de Itanhanhem",NA,NA,"-46.472","-24.1059",NA,"Itanhaém",NA,"-46.472","-24.1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-12-12 15:31:30-03","UFABC","HUFABC","001559","PreservedSpecimen","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, DM",NA,"Brasil",NA,NA,"On tree trunk in a low and sparse forest, at a sloping area near Caverna do Couto","HUFABC001559",NA,"(Sw.) Nees","13753","1986","04","20","São Paulo",NA,NA,"Peralta, DF","-48.3535","-24.3508","80","Iporanga","80","-48.3535","-24.3508","2017","08",NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-12-12 15:31:31-03","UFABC","HUFABC","001632","PreservedSpecimen","Plantae","Jubulaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O",NA,"Brasil",NA,NA,"Doação do Hebário SP","HUFABC001632",NA,"(Sw.) Nees","1026","1978","04","06","São Paulo","Morro de São João, Sobre blocos de rocha enorme na base do morro.",NA,"Peralta, DF","-47.3344","-25.0021","20","Cananéia","20","-47.3344","-25.0021","2017","08",NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:26:37-03","UFBA","ALCB","41811","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vilas Bôas-Bastos, SB; Bastos, C","Southern America","Brasil",NA,NA,"corticícolo",NA,"Marchantiophyta","(Sw.) Nees","612","1999","06","10","Bahia","Mussununga Grande",NA,NA,"-39.113056","-16.351667",NA,"Eunápolis",NA,"-39.113056","-16.351667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-10-09 11:26:37-03","UFBA","ALCB","44485","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Bastos, C; Vilas Bôas-Bastos, SB","Southern America","Brasil",NA,NA,"corticícolo",NA,"Marchantiophyta","(Sw.) Nees","1935","1999","09","10","Bahia","Mussununga pequena",NA,NA,"-39.141111","-16.366667",NA,"Eunápolis",NA,"-39.141111","-16.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:26:37-03","UFBA","ALCB","44576","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Bastos, C; Vilas Bôas-Bastos, SB","Southern America","Brasil",NA,NA,"epíxilo",NA,"Marchantiophyta","(Sw.) Nees","2009","1999","09","10","Bahia","Mussununga pequena",NA,NA,"-39.141111","-16.366667",NA,"Eunápolis",NA,"-39.141111","-16.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:26:37-03","UFBA","ALCB","96231","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Ballejos, J","Southern America","Brasil",NA,NA,"corticícolo",NA,"Marchantiophyta","(Sw.) Nees","1748","2007","09","07","Bahia","Piemonte da Diamantina, Trilha da Cachoeira do Sinvaldo",NA,NA,"-40.883333","-11.65","1000","Miguel Calmon","1200","-40.883333","-11.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-02-08 21:33:27-03","UFBA","ALCB","100461","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Reis, LC","Southern America","Brasil",NA,NA,"Corticícola",NA,"Marchantiophyta","(Sw.) Nees","s/n","2011","11","17","Bahia","Reserva do Timbó",NA,NA,"-39.659444","-13.121944","805","Ubaíra","805","-39.659444","-13.121944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-02-08 21:33:27-03","UFBA","ALCB","100462","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Reis, LC","Southern America","Brasil",NA,NA,"Corticícola",NA,"Marchantiophyta","(Sw.) Nees","s/n","2011","11","17","Bahia","Reserva do Timbó",NA,NA,"-39.659444","-13.121944","805","Ubaíra","805","-39.659444","-13.121944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-08 21:33:27-03","UFBA","ALCB","100492","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Reis, LC","Southern America","Brasil",NA,NA,"Corticícola",NA,"Marchantiophyta","(Sw.) Nees","s/n","2011","11","22","Bahia","Reserva do Timbó",NA,NA,"-39.659444","-13.121944","805","Ubaíra","805","-39.659444","-13.121944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:26:37-03","UFBA","ALCB","109321","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Oliveira, HC","Southern America","Brasil",NA,NA,NA,NA,"Marchantiophyta","(Sw.) Nees","2253","2011","06","15","Bahia","Reserva Ecológica da Michelin",NA,"Oliveira, HC","-39.166667","-13.833333","92","Igrapiúna","383","-39.166667","-13.833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:26:37-03","UFBA","ALCB","109404","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Oliveira, HC","Southern America","Brasil",NA,NA,NA,NA,"Marchantiophyta","(Sw.) Nees","1307","2009","09","11","Bahia","Reserva Ecologica da Michelin",NA,"Oliveira, HC","-39.166667","-13.833333","92","Igrapiúna","383","-39.166667","-13.833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:26:37-03","UFBA","ALCB","111300","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Santos, M","Southern America","Brasil",NA,NA,NA,NA,"Marchantiophyta","(Sw.) Nees","5298","2009","09","11","Bahia","Reserva Ecologica da Michelin",NA,NA,"-39.166667","-13.833333","92","Igrapiúna","383","-39.166667","-13.833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:26:37-03","UFBA","ALCB","111358","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Oliveira, HC","Southern America","Brasil",NA,NA,NA,NA,"Marchantiophyta","(Sw.) Nees","1229","2009","09","11","Bahia","Reserva Ecologica da Michelin",NA,"Oliveira, HC","-39.166667","-13.833333","92","Igrapiúna","383","-39.166667","-13.833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:26:37-03","UFBA","ALCB","112546","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Britto, G","Southern America","Brasil",NA,NA,NA,NA,"Marchantiophyta","(Sw.) Nees","03","1999","05","15","Bahia","Recôncavo Sul, Serra da Jibóia",NA,NA,"-39.4775","-12.854722",NA,"Santa Teresinha",NA,"-39.4775","-12.854722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:26:37-03","UFBA","ALCB","112554","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Melo, E","Southern America","Brasil",NA,NA,NA,NA,"Marchantiophyta","(Sw.) Nees","2425","1998","02","20","Bahia","Recôncavo Sul, Serra da Jibóia",NA,NA,"-39.641111","-12.85",NA,"Santa Teresinha",NA,"-39.641111","-12.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:26:37-03","UFBA","ALCB","119246","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Bastos, C","Southern America","Brasil",NA,NA,NA,NA,"Marchantiophyta","(Sw.) Nees","5550","2015","01","18","Bahia","Serra do Orobó, Fazenda Gameleira, após a Fazenda Monte Verde",NA,"Vilas Bôas-Bastos, SB","-40.535833","-12.408333","100","Itaberaba","752","-40.535833","-12.408333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:26:37-03","UFBA","ALCB","119253","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vilas Bôas-Bastos, SB","Southern America","Brasil",NA,NA,NA,NA,"Marchantiophyta","(Sw.) Nees","2631","2015","01","18","Bahia","Serra do Orobó, Fazenda Gameleira, após a Fazenda Monte Verde",NA,"Vilas Bôas-Bastos, SB","-40.535833","-12.408333","100","Itaberaba","752","-40.535833","-12.408333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:26:37-03","UFBA","ALCB","119260","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vilas Bôas-Bastos, SB","Southern America","Brasil",NA,NA,NA,NA,"Marchantiophyta","(Sw.) Nees","2628","2015","01","18","Bahia","Serra do Orobó, Fazenda Gameleira, após a Fazenda Monte Verde",NA,"Vilas Bôas-Bastos, SB","-40.535833","-12.408333","100","Itaberaba","752","-40.535833","-12.408333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-10-09 11:26:37-03","UFBA","ALCB","119338","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Bastos, C","Southern America","Brasil",NA,NA,NA,NA,"Marchantiophyta","(Sw.) Nees","5589","2015","01","18","Bahia","Serra do Orobó, Fazenda Gameleira, após a Fazenda Monte Verde.",NA,"Vilas Bôas-Bastos, SB","-40.535833","-12.408333","100","Itaberaba","752","-40.535833","-12.408333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:26:37-03","UFBA","ALCB","119387","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Sara, A","Southern America","Brasil",NA,NA,NA,NA,"Marchantiophyta","(Sw.) Nees","115","2015","01","18","Bahia","Serra do Orobó, Fazenda Gameleira, após a Fazenda Monte Verde.",NA,"Vilas Bôas-Bastos, SB","-40.535833","-12.408333","100","Itaberaba","752","-40.535833","-12.408333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-10-09 11:26:37-03","UFBA","ALCB","100069","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Oliveira, HC de","Southern America","Brasil",NA,NA,"corticícolo",NA,"Marchantiophyta","(Sw.) Nees","2115","2010","08","24","Bahia","Sítio São Luís, Laranjal",NA,NA,"-6.681667","-3.804167","924","Ubajara","924","-6.681667","-3.804167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-10-09 11:26:37-03","UFBA","ALCB","119586","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Santos, IAM","Southern America","Brasil",NA,NA,NA,NA,"Marchantiophyta","(Sw.) Nees","61","2015","01","18","Bahia","Serra do Orobó, Fazenda Gameleira, após a Fazenda Monte Verde",NA,"Vilas Bôas-Bastos, SB","-40.535833","-12.408333","100","Itaberaba","752","-40.535833","-12.408333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-10-09 11:26:37-03","UFBA","ALCB","119872","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Bastos, C","Southern America","Brasil",NA,NA,NA,NA,"Marchantiophyta","(Sw.) Nees","5661","2015","09","17","Bahia","Recôncavo Sul, Povoado de Pedra Branca, Serra da Jiboia, Morro da Pioneira, interior da mata.",NA,"Bastos, C","-39.475556","-12.855556",NA,"Santa Teresinha",NA,"-39.475556","-12.855556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-10-09 11:26:37-03","UFBA","ALCB","119906","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Bastos, C","Southern America","Brasil",NA,NA,NA,NA,"Marchantiophyta","(Sw.) Nees","5764","2015","09","18","Bahia","Recôncavo Sul, Povoado de Pedra Branca, Serra da Jiboia, Morro da Pioneira, interior da mata.",NA,"Bastos, C","-39.476111","-12.848611",NA,"Santa Teresinha",NA,"-39.476111","-12.848611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-10-09 11:26:37-03","UFBA","ALCB","120057","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Bastos, C","Southern America","Brasil",NA,NA,"Lejeunea aphanes Spruce, Floribundaria flaccida (Mitt.) Broth.",NA,"Marchantiophyta","(Sw.) Nees","5707","2015","09","18","Bahia","Povoado de Pedra Branca, Serra da Jiboia, Morro da Pioneira, borda da mata.",NA,"Vilas Bôas-Bastos, SB","-39.475556","-12.849444",NA,"Santa Teresinha",NA,"-39.475556","-12.849444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-10-09 11:26:37-03","UFBA","ALCB","120085","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Bastos, C","Southern America","Brasil",NA,NA,NA,NA,"Marchantiophyta","(Sw.) Nees","5758","2015","09","18","Bahia","Recôncavo Sul, Povoado de Pedra Branca, Serra da Jiboia, Morro da Pioneira, interior da mata.",NA,"Bastos, C","-39.476111","-12.848611",NA,"Santa Teresinha",NA,"-39.476111","-12.848611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
