"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","identifiedBy","yearIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet","sex"
"41","2021-03-15 16:37:00-03","NY","NYBG","802835","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","R. M. Harley","19961","1977","03","24","South America","Brazil","Bahia",NA,"Ca. 3km south of small town of Mato Grosso on the road to Vila do Rio de Contas.","-41.82","-13.48","1200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=14070' target='other'> <mi>dwc_moreinfo</mi></a>","NY00802835","NY00802835_01","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","1419189","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","A. M. Amorim","6465","2006","10","13","South America","Brazil","Bahia","Porto Seguro","Estrada que liga Eunápolis à Porto Seguro. RPPN Estação Veracruz.","-39.2022","-16.4192","50","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1534721' target='other'> <mi>dwc_moreinfo</mi></a>","NY01419189","NY01419189_01","100","H. E. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","859511","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","G. M. Magalhaes","18850","1959","03","30","South America","Brazil","Minas Gerais","Medina","Itaobim.","-41.4767","-16.2225",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=959135' target='other'> <mi>dwc_moreinfo</mi></a>","NY00859511","NY00859511_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","885502","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","J. S. Blanchet","s.n.","1831",NA,NA,"South America","Brazil","Bahia",NA,"In Brasilia tropica circa Bahia",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998228' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885502","NY00885502_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","02695202","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","J. L. da Costa Lima","529","2011","08","27","South America","Brazil","Rio Grande do Norte","Macaíba","Escola agrícola de Jundiaí, Mata do Bebo","-35.353197","-5.892106","45","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2953112' target='other'> <mi>dwc_moreinfo</mi></a>","NY02695202","NY02695202_01",NA,"H. E. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1419195","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","A. M. Amorim","6734","2007","01","20","South America","Brazil","Bahia","Arataca","Serra do Peito-de-Moça. Estrada que liga Arataca a Una, ramal ca. 22,4 km de Arataca com entrada no Assentamento Santo Antônio. RPPN Caminho das Pedras","-39.3417","-15.1736","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1534732' target='other'> <mi>dwc_moreinfo</mi></a>","NY01419195","NY01419195_01","1000","H. E. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","885507","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","R. M. Harley","21187","1980","04","10","South America","Brazil","Bahia",NA,"Serra Geral de Caitité ca. 3 km from Caitité, S along the road to Brejinhos das Ametistas. G5.","-42.48","-14.08","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998276' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885507","NY00885507_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","802836","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","S. A. Mori","13464","1980","03","19","South America","Brazil","Bahia","Caetité","A 2 km ao S de Caetité.","-42.47","-14.06","800","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=796377' target='other'> <mi>dwc_moreinfo</mi></a>","NY00802836","NY00802836_01","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","885509","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","G. G. Hatschbach","45042","1982","07","16","South America","Brazil","Bahia","Planalto","Rod. BR-116.","-40.4708","-14.6697",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998284' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885509","NY00885509_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","885504","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","H. M. Curran","198","1918","05","08","South America","Brazil","Bahia",NA,"Bomfim. Mt. Toboa.",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998234' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885504","NY00885504_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","802834","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","H. S. Irwin","31132","1971","02","26","South America","Brazil","Bahia",NA,"Serra da Agua de Rega. Margin of Rio Riachão, ca. 27km N. of Seabra, road to Agua de Rega.",NA,NA,"1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=800299' target='other'> <mi>dwc_moreinfo</mi></a>","NY00802834","NY00802834_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","885503","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","G. G. Hatschbach","44194","1981","10","12","South America","Brazil","Bahia",NA,"Rod BR-242, 15 km O de Seabra.",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998231' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885503","NY00885503_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","802827","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","J. Semir","10920","1980","01","29","South America","Brazil","Minas Gerais","Pedra Azul","Proximo à divisa c/a a Bahia, limite do Mun. Pedra Azul e André Fernandes, Br. 116, km 38.","-41.2969","-16.0056",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=800279' target='other'> <mi>dwc_moreinfo</mi></a>","NY00802827","NY00802827_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","885518","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","S. A. Mori","14273","1981","06","10","South America","Brazil","Bahia","Lençóis","Along BR 242, ca. 15 km NW of Lençois at km 225.","-41.5","-12.5","900","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998361' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885518","NY00885518_01","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-24 17:10:29-03","UTFPR","DVPR","1566","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H. Rob.","Costa, NSDda","s.n.","2013","03","19",NA,"Brasil","São Paulo","Assis","Rodovia Raposo Tavares, saída de Assis para Ourinhos","-50.4099998474121","-22.6599998474121",NA,NA,"Subarbusto heliófito. Capítulos rosas.; Relevo:suave-ondulado.","DVPR001566","DVPR001566",NA,"Cordeiro, J","2013","23972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-11-19 15:43:22-03","UNEB","HUNEB","14341","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Bastos, N.G.","218","2011","06","16",NA,"Brasil","Bahia","Andaraí","Xique-Xique de Igatu","-41.3314018249512","-12.8072004318237",NA,NA,NA,"HUNEB0014341",NA,NA,NA,NA,"58558","auto","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-11-19 15:43:22-03","UNEB","HUNEB","13731","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Batista, R.C.R.C","43","2011","10","07",NA,"Brasil","Bahia","Aramari",NA,"-38.4991989135742","-12.0817003250122",NA,NA,NA,"HUNEB0013731",NA,NA,NA,NA,"17170","auto","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-11-19 15:43:22-03","UNEB","HUNEB","13735","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Amorim, V.O.","62","2011","11","18",NA,"Brasil","Bahia","Catu",NA,"-38.3788986206055","-12.353099822998",NA,NA,NA,"HUNEB0013735",NA,NA,NA,NA,"22866","auto","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-11-19 15:43:22-03","UNEB","HUNEB","13737","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Santos, C.P.","22","2011","11","25",NA,"Brasil","Bahia","Inhambupe",NA,"-38.353099822998","-11.7843999862671",NA,NA,NA,"HUNEB0013737",NA,NA,NA,NA,"34892","auto","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-11-19 15:43:22-03","UNEB","HUNEB","13741","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Santos, C.P.","49","2011","11","25",NA,"Brasil","Bahia","Sátiro Dias",NA,"-38.5999984741211","-11.6000003814697",NA,NA,NA,"HUNEB0013741",NA,NA,NA,NA,"21908","auto","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-11-19 15:43:22-03","UNEB","HUNEB","13729","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Anjos, V. S. O","50","2012","05","17",NA,"Brasil","Bahia","Acajutiba",NA,"-38.028056","-11.695",NA,NA,NA,"HUNEB0013729",NA,NA,NA,NA,NA,NA,"Dicotyledoneae","38W1'41''","11S41'42''",NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-11-19 15:43:22-03","UNEB","HUNEB","13730","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Amorim, V.O.","95","2012","03","09",NA,"Brasil","Bahia","Araçás",NA,"-38.1925","-12.173611",NA,NA,NA,"HUNEB0013730",NA,NA,NA,NA,NA,NA,"Dicotyledoneae","38W11'33''","12S10'25''",NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-11-19 15:43:22-03","UNEB","HUNEB","13732","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Ferreira, A.M.","31","2011","04","06",NA,"Brasil","Bahia","Cardeal da Silva",NA,"-37.921667","-11.985556",NA,NA,NA,"HUNEB0013732",NA,NA,NA,NA,NA,NA,"Dicotyledoneae","37W55'18''","11S59'8''",NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-11-19 15:43:22-03","UNEB","HUNEB","13734","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Ferreira, A.M.","42","2012","04","06",NA,"Brasil","Bahia","Cardeal da Silva",NA,"-37.921667","-11.985556",NA,NA,NA,"HUNEB0013734",NA,NA,NA,NA,NA,NA,"Dicotyledoneae","37W55'18''","11S59'8''",NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-11-19 15:43:22-03","UNEB","HUNEB","13738","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Ferreira, A.M.","16","2011","02","16",NA,"Brasil","Bahia","Itanagra",NA,"-38.0075","-12.313056",NA,NA,NA,"HUNEB0013738",NA,NA,NA,NA,NA,NA,"Dicotyledoneae","38W0'27''","12S18'47''",NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-11-19 15:43:22-03","UNEB","HUNEB","13739","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Amorim, V.O.","39","2011","07","05",NA,"Brasil","Bahia","Mata de São João",NA,"-38.036111","-12.464444",NA,NA,NA,"HUNEB0013739",NA,NA,NA,NA,NA,NA,"Dicotyledoneae","38W2'10''","12S27'52''",NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-11-19 15:43:22-03","UNEB","HUNEB","13740","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Amorim, V.O.","78","2012","03","09",NA,"Brasil","Bahia","Ouricangas",NA,NA,NA,NA,NA,NA,"HUNEB0013740",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-11-19 15:43:22-03","UNEB","HUNEB","14320","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Bastos, N.G.","205","2011","05","18",NA,"Brasil","Bahia","Andaraí","Xique-xique de Igatu","-41.324722","-12.898056","794",NA,NA,"HUNEB0014320",NA,"794",NA,NA,NA,NA,"Dicotyledoneae","41W19'29''","12S53'53''",NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-11-19 15:43:22-03","UNEB","HUNEB","14349","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Bastos, N.G.","232","2011","07","28",NA,"Brasil","Bahia","Andaraí","Xique-Xique de Igatu Parque Municipal Manga do Céu","-41.322778","-12.897222","804",NA,NA,"HUNEB0014349",NA,"804",NA,NA,NA,NA,"Dicotyledoneae","41W19'22''","12S53'50''",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-19 15:43:22-03","UNEB","HUNEB","14350","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Bastos, N.G.","233","2011","07","28",NA,"Brasil","Bahia","Andaraí","Xique-Xique de Igatu Parque Municipal Manga do Céu","-41.323611","-12.897222","807",NA,NA,"HUNEB0014350",NA,"807",NA,NA,NA,NA,"Dicotyledoneae","41W19'25''","12S53'50''",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-19 15:43:22-03","UNEB","HUNEB","14322","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Bastos, N.G.","207","2011","05","18",NA,"Brasil","Bahia","Alagoinhas","Xique-xiue de Igatu","-41.321667","-12.898611","761",NA,NA,"HUNEB0014322",NA,"761",NA,NA,NA,NA,"Dicotyledoneae","41W19'18''","12S53'55''",NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-11-19 15:43:22-03","UNEB","HUNEB","14481","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Felix, M.C.","28","2015","04","28",NA,"Brasil","Bahia","Alagoinhas","Fazenda Patioba","-38.4192008972168","-12.1356000900269",NA,NA,NA,"HUNEB0014481",NA,NA,NA,NA,"24621","auto","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-19 15:43:22-03","UNEB","HUNEB","13733","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Ferreira, A.M.","36","2011","04","06",NA,"Brasil","Bahia","Cardeal da Silva",NA,"-37.948600769043","-11.9416999816895",NA,NA,NA,"HUNEB0013733",NA,NA,NA,NA,"23560","auto","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-11-19 15:43:22-03","UNEB","HUNEB","13736","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Santos, C.P.","121","2012","06","27",NA,"Brasil","Bahia","Esplanada",NA,"-37.9449996948242","-11.7960996627808",NA,NA,NA,"HUNEB0013736",NA,NA,NA,NA,"51913","auto","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-19 15:43:28-03","UNEB","HUNEB","12293","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","Less.","Silva-Lima, Ciro Samuel","203","2009","08","26",NA,"Brasil","Bahia","Alagoinhas","Araticum, povoado da Mangueira","-38.4192008972168","-12.1356000900269",NA,NA,NA,"HUNEB0012293",NA,NA,NA,NA,"24621","auto","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-19 15:43:28-03","UNEB","HUNEB","7312","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Lima, L.C.L.","202","2002","08","27",NA,"Brasil","Bahia","Inhambupe","Associação dos apicultores de Inhambupe","-38.353099822998","-11.7843999862671",NA,NA,NA,"HUNEB0007312",NA,NA,NA,NA,"34892","auto","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-11-19 15:43:27-03","UNEB","HUNEB","8295","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster",NA,"Silva-Pereira, V.","26","2002","08","09",NA,"Brasil","Bahia","Palmeiras","Serra dos Brejões - Chapada Diamntina","-41.5588989257812","-12.5289001464844","900",NA,NA,"HUNEB0008295",NA,"900",NA,NA,"20767","auto","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-11-19 15:43:28-03","UNEB","HUNEB","12172","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Bastos, N.G.","PA181","2009","01","08",NA,"Brasil","Bahia","Alagoinhas","Povoado da Manqueira. Localizado à 20 Km da cidade de Alagoinhas - Reserva do Araticum.","-36.3","-12.023889",NA,NA,"Formação de Floresta Ombrófila Densa Submontana - Estágio Secundário e Avançado de desenvolvimento.","HUNEB0012172",NA,NA,NA,NA,NA,NA,"Dicotyledoneae","36W17'60''","12S1'26''",NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-11-19 15:43:28-03","UNEB","HUNEB","4268","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Fonseca, M.R.","58","2001","01","11",NA,"Brasil","Bahia","Entre Rios","Restinga de Massarandupió.",NA,"-12.329167",NA,NA,"Restinga interna, solos de areias brancas, após o rio.","HUNEB0004268",NA,NA,NA,NA,NA,NA,"Dicotyledoneae","37W52'84''","12S19'45''",NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-11-19 15:43:28-03","UNEB","HUNEB","7234","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Jesus, N.G.","1491","2002","10","07",NA,"Brasil","Bahia","Alagoinhas","Calú",NA,"-12.158056","164",NA,NA,"HUNEB0007234",NA,"164",NA,NA,NA,NA,"Dicotyledoneae","38W22'61''","12S9'29''",NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-11-19 15:43:28-03","UNEB","HUNEB","13598","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(will. ex Spreng.) Less","Bastos, N.G.","181Igatu 12","2011","03","12",NA,"Brasil","Bahia","Andaraí","Xique-xique de Igatú Parque Municipal Manga do Céu","-41.322222","-12.900278","786",NA,NA,"HUNEB0013598",NA,"786",NA,NA,NA,NA,"Dicotyledoneae","41W19'20''","12S54'1''",NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-11-19 15:43:27-03","UNEB","HUNEB","2538","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Wiid. Ex Spreng.) Less.","Jesus, N.G.","367","1999","12","28",NA,"Brasil","Bahia","Alagoinhas","Campus II / UNEB","-38.433333","-12.133333","120",NA,"Cerrado.","HUNEB0002538",NA,"150","H.P.Bautista","2001",NA,NA,"Dicotyledoneae","38W26'0''","12S8'0''","03",NA,NA,NA,NA,NA,NA,NA
"83","2019-11-19 15:43:28-03","UNEB","HUNEB","3984","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Jesus, N.G.","516","2000","01","16",NA,"Brasil","Bahia","Alagoinhas","Campus II / UNEB","-38.433333","-12.133333","120",NA,"Floresta Ombrófila secundária densa","HUNEB0003984",NA,"150","H.P.Bautista","2001",NA,NA,"Dicotyledoneae","38W26'0''","12S8'0''","03",NA,NA,NA,NA,NA,NA,NA
