"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","year","month","day","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"294","2021-03-01 16:22:30-03","UNICAMP","UEC","163378","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Weiser, VL","564",NA,"Brazil","São Paulo","Itirapina","Graúna.","-47.8199996948242","-22.25",NA,"Liana de caule volúvel, látex incolor. Folha simples, opostas e pubescentes. Botões púrpuros.; Cerrado <em>stricto sensu</em>","UEC068673","UEC068673","(Vell.) Miers","Kinoshita, LS","2005","01","22",NA,NA,"22843","auto","2006",NA,NA,"05","19",NA,NA,NA,NA,NA
"295","2020-01-28 15:52:47-03","UNICAMP","UEC","103428","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Pansarin, ER","390",NA,"Brazil","São Paulo","Jundiaí","Serra do Japi - Sentido Eloy Chaves próx","-46.8800010681152","-23.1800003051758",NA,"flor","UEC164884",NA,"(Vell.) Miers",NA,"1998","12","08",NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-01-28 15:52:47-03","UNICAMP","UEC","47182","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Leitão Filho, HF; Martins, FR; Sobral, FAM","18905",NA,"Brazil","São Paulo","Luís Antônio","Estação Ecológica de Jataí, em cerrado denso","-47.7000007629395","-21.5499992370605",NA,"Trepadeira, flores roxas, em cerrado.","UEC164853","UEC164853","(Vell.) Miers","Baldassari, IB","1987","02","05",NA,NA,"26872","auto","1992",NA,NA,"10","20",NA,NA,NA,NA,NA
"297","2020-01-28 15:52:47-03","UNICAMP","UEC","116825","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Kinoshita, LS; Sales, MF","9686",NA,"Brazil","São Paulo","Mogi Guaçu","Estação Biológica de Mogi Guaçu, (faz. Campininha)","-46.9421997070312","-22.372200012207",NA,"flor, Liana heliófita. Flor vináceas com tubo esverdeado.","UEC164926",NA,"(Vell.) Miers","Kinoshita, LS","1996","11","06",NA,NA,"39309","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-01-28 15:52:47-03","UNICAMP","UEC","80997","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Mantovani, W","1467",NA,"Brazil","São Paulo","Mogi Guaçu","Estação Biológica de Mogi Guaçu, (faz. Campininha)","-46.9421997070312","-22.372200012207",NA,"flor, Trepadeira, latescente, pétalas vinho.","UEC164839","UEC164839","(Vell.) Miers","Simões, AO","1980","12","22",NA,NA,"39309","auto","2004",NA,NA,"11",NA,NA,NA,NA,NA,NA
"299","2020-01-28 15:52:47-03","UNICAMP","UEC","32819","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Kinoshita, LS; Dias, MC; Prado, AL; Wholer, MT","14244",NA,"Brazil","São Paulo","Mogi Guaçu","Faz. Campininha","-46.9421997070312","-22.372200012207",NA,"Arbusto escandente, flores púrpura com fauce amarelo-esverdeada.","UEC164849","UEC164849","(Vell.) Miers","Baldassari, IB","1982","09","20",NA,NA,"39309","auto","1992",NA,NA,"10","06",NA,NA,NA,NA,NA
"300","2020-01-28 15:52:47-03","UNICAMP","UEC","80969","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Mantovani, W; Mantovani, W","464",NA,"Brazil","São Paulo","Mogi Guaçu","Padua Sales.","-46.9421997070312","-22.372200012207",NA,"Planta volúvel, flores lilases, presença de látex.","UEC164854","UEC164854","(Vell.) Miers","Mantovani, W","1980","02","06",NA,NA,"39309","auto","1981",NA,NA,"09","29",NA,NA,NA,NA,NA
"301","2019-08-20 10:04:05-03","UNICAMP","UEC","24953","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Leitão Filho, HF; Martins, FR; Mantovani, W","12283",NA,"Brazil","São Paulo","Mogi Guaçu","Reserva Biológica","-46.9421997070312","-22.372200012207",NA,"Trepadeira com flores arroxeadas, lacterente.","UEC160193","UEC160193","(Vell.) Miers","Baldassari, IB","1981","02","06",NA,NA,"39309","auto","1992",NA,NA,"10","06",NA,NA,NA,NA,NA
"302","2020-01-28 15:52:47-03","UNICAMP","UEC","147873","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Martins, FM","s.n.",NA,"Brazil","São Paulo","Mogi Guaçu","Trilha úmida","-46.9421997070312","-22.372200012207",NA,"Liana de pequeno porte, látex incolor. Coletada no interior de mata; local úmido.","UEC164875",NA,"(Vell.) Miers",NA,"2003","04","17",NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-01-28 15:52:47-03","UNICAMP","UEC","24797","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Shepherd, GJ; Gibbs, PE","11269",NA,"Brazil","São Paulo","Santo Antônio de Posse","Faz. Holambra., ca. 35km ao norte de Campinas, em cerrado alto.","-46.9099998474121","-22.6000003814697",NA,"Trepadeira com flores rosas.","UEC164850","UEC164850","(Vell.) Miers","Marcondes-Ferreira, W","1976","02","25","600","600","14002","auto","1984",NA,NA,"11",NA,NA,NA,NA,NA,NA
"304","2021-03-01 16:22:30-03","UNICAMP","UEC","195991","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Flores, TB","2046",NA,"Brazil","São Paulo","São Carlos","Rodovia Fernando de Arruda Botelho - Represa do Broa.","-47.8899993896484","-22.0100002288818",NA,"Trepadeira, cálice verde, corola roxa.","UEC134183","UEC134183","(Vell.) Miers",NA,"2015","11","13",NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-01-28 15:52:47-03","UNICAMP","UEC","88592","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Stehmann, JR; Sobral, M","2227",NA,"Brazil","São Paulo","São Carlos","Via Anhanguera, 1km após pedágio.","-47.8899993896484","-22.0100002288818",NA,"Trepadeira, em transição mata/cerrado, flores magenta.","UEC164909","UEC164909","(Vell.) Miers","Koch, I","1997","01","21",NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-01-28 15:52:47-03","UNICAMP","UEC","89275","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Souza, VC; Souza, JP","11453",NA,"Brazil","São Paulo","São Manuel","Fazenda Nossa Senhora da Conceição, Rodovia SP 191, ca. 1km da Rodovia Marechal Rondon. Cerradão","-48.5699996948242","-22.7299995422363",NA,"Escandente, frutos vinho.","UEC164898","UEC164898","(Vell.) Miers","Kinoshita, LS","1996","06","09",NA,NA,"24793","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-01-28 15:52:47-03","UNICAMP","UEC","142222","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Gomes, SM; Tostes, RG","743",NA,"Brazil","São Paulo","São Simão","Cerradão atrás do Posto do TIm","-47.5499992370605","-21.4699993133545",NA,"Liana, flor roxa.","UEC164871",NA,"(Vell.) Miers","Gomes, SM","2004","01","25",NA,NA,"27881","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-01-28 15:52:47-03","UNICAMP","UEC","30114","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Leitão Filho, HF; Martins, FR; Stubblebine, WH","13287",NA,"Brazil","São Paulo","São Simão","Faz. Aritozina.","-47.5499992370605","-21.4699993133545",NA,"Trepadeira robusta, flores vermelho-escuras.","UEC164846","UEC164846","(Vell.) Miers","Marcondes-Ferreira, W","1982","01","31",NA,NA,"27881","auto","1984",NA,NA,"11",NA,NA,NA,NA,NA,NA
"309","2020-01-28 15:52:47-03","UNICAMP","UEC","25848","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Leitão Filho, HF; Martins, FR; Stubblebine, WH","13249",NA,"Brazil","São Paulo","São Simão","Faz. Arituzina.","-47.5499992370605","-21.4699993133545",NA,"Trepadeira, flores roxas.","UEC164845","UEC164845","(Vell.) Miers","Baldassari, IB","1982","01","06",NA,NA,"27881","auto","1992",NA,NA,"10","06",NA,NA,NA,NA,NA
"310","2019-11-19 14:04:42-03","UFRPE","PEUFR","20884","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"R. M. Harley; D. J. N. Hind","27344",NA,"Brasil","Bahia","Água Quente","Pico das Almas; vertente norte; vale ao lado da Serra do Pau Queimado","-41.983333","-13.5",NA,"Trepadeira sobre crescimento jovem e aule mortos de árvores e arbustos; caule com seiva clara; folhas discolores, verde-médias na face superior, verde-acizentado mais clara na face inferior; corola púrpura-avermelhada com base verde-","PEUFR020884",NA,"(Vell.) Miers",NA,"1988","09","22","1500","1500",NA,NA,NA,"41º59'W","13º30'S",NA,NA,NA,NA,NA,NA,NA
"311","2019-11-19 14:04:42-03","UFRPE","PEUFR","17758","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"M.F. Sales; M.J.N. Rodal","509",NA,"Brasil","Pernambuco","Buíque","Estrada Buíque-Catimbau","-37.166667","-8.616667",NA,"Trepadeira com corola vinácea.","PEUFR017758",NA,"(Vell.) Miers",NA,"1995","02","11","790","790",NA,NA,NA,"37º10'W","08º37'S",NA,NA,NA,NA,NA,NA,NA
"312","2019-11-19 14:04:42-03","UFRPE","PEUFR","18541","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"L. S. Figueiredo","35",NA,"Brasil","Pernambuco","Buíque","Estrada Buíque-Catimbau","-37.166667","-8.616667",NA,"Trepadeira com caule verde com pelos ferrugíneos; cálice verde com lacínios levemente vináceos, fauce do tubo da corola amarelo e lobos amarelos, estames cremes.","PEUFR018541",NA,"(Vell.) Miers","R. F. Souza-Silva","1995","05","06","790","790",NA,NA,"2008","37º10'W","08º37'S",NA,NA,NA,NA,NA,NA,NA
"313","2019-11-19 14:04:42-03","UFRPE","PEUFR","18605","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"M.J.N. Rodal","529",NA,"Brasil","Pernambuco","Buíque","Estrada Buíque-Catimbau","-37.166667","-8.616667",NA,"Trepadeira com caule volúvel; sépalas esverdeadas, corola vinácea, garganta esverdeada, tubo da corola verde-vináceo com estrias cor-de-vinho.","PEUFR018605",NA,"(Vell.) Miers","A.M. Miranda","1995","05","04","790","790",NA,NA,"2004","37º10'W","08º37'S","01",NA,NA,NA,NA,NA,NA
"314","2019-11-19 14:04:42-03","UFRPE","PEUFR","18838","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"M.J.N. Rodal","430",NA,"Brasil","Pernambuco","Buíque","Trilha das Torres","-37.166667","-8.616667",NA,"Trepadeira sobre arbusto com caule volúvel; pecíolo avermelhado; fruto imaturo verde-arroxeado com cálice persistente de cor arroxeada; presença de látex translúcido no fruto.","PEUFR018838",NA,"(Vell.) Miers","R. F. Souza-Silva","1994","10","18","790","790",NA,NA,"2008","37º10'W","08º37'S",NA,NA,NA,NA,NA,NA,NA
"315","2019-11-19 14:04:42-03","UFRPE","PEUFR","22609","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"L. Figueiredo; K. Andrade; C. Gomes","77",NA,"Brasil","Pernambuco","Buíque","Estrada Buíque-Catimbau","-37.166667","-8.616667",NA,"Trepadeira com sépalas verdes, corola verde, manchadas de cor-de-vinho na face externa, fauce do tubo da corola verde.","PEUFR022609",NA,"(Vell.) Miers","A. Laurênio","1995","06","17","790","790",NA,NA,NA,"37º10'W","08º37'S",NA,NA,NA,NA,NA,NA,NA
"316","2019-11-19 14:04:42-03","UFRPE","PEUFR","22613","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"K. Andrade; L. Figueiredo; E. Freire","236",NA,"Brasil","Pernambuco","Buíque","Estrada Buíque-Catimbau","-37.154167","-8.625",NA,"Trepadeira; pétalas vináceas com manchas verdes; fauce interna da corola verde com ápice vináceo.","PEUFR022613",NA,"(Vell.) Miers","R. F. Souza-Silva","1995","10","10","799","799",NA,NA,"2008","37º09'15W","08º37'30S",NA,NA,NA,NA,NA,NA,NA
"317","2019-11-19 14:04:42-03","UFRPE","PEUFR","22614","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"K. Andrade; L. Figueiredo","109",NA,"Brasil","Pernambuco","Buíque","Estrada Buíque-Catimbau","-37.154167","-8.625",NA,"Trepadeira; sépalas verde-vináceas; pétalas amarelo-vináceo com o lóbulo interno amarelo; leve aroma.","PEUFR022614",NA,"(Vell.) Miers","G. C. Delgado-Júnior","1995","07","08","799","799",NA,NA,"2012","37º09'15W","08º37'30S","07","13",NA,NA,NA,NA,NA
"318","2019-11-19 14:04:42-03","UFRPE","PEUFR","14647","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"A. M. Carvalho; P. Gasson; S. Sant'Ana; A. Amorim","3751",NA,"Brasil","Bahia","Caetité","Cerca de 20km SW de Caetité na estrada para Brejinho das Ametistas","-42.4749984741211","-14.0693998336792",NA,"Planta volúvel; folhas discolores com face inferior mais clara; flores com corola vermelho-arroxeado.","PEUFR014647",NA,"(Vell.) Miers","A.M. Miranda","1992","02","18",NA,NA,"53684","auto","1993",NA,NA,"10","04",NA,NA,NA,NA,NA
"319","2019-11-19 14:04:42-03","UFRPE","PEUFR","14646","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"A. M. Carvalho; A. M. A. Amorim; J. G. Jardim","4159",NA,"Brasil","Bahia","Jacobina","Serra do Tombador; ca. 25km na estrada Jacobina/Morro do Chapéu","-40.5182991027832","-11.1806001663208",NA,"Planta volúvel; folhas discolores com face inferior mais clara; flores com corola vinosa com mancha esverdeada na porção mediana externa, cálice esverdeados; frutos imaturos castanhos-esverdeados.","PEUFR014646",NA,"(Vell.) Miers","A.M. Miranda","1993","02","20","750","750","62396","auto","1993",NA,NA,"10","04",NA,NA,NA,NA,NA
"320","2019-11-19 14:04:42-03","UFRPE","PEUFR","37762","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"S. Atkins; C. M. Sakuragui; R. M. Harley; P. T. Sano; V. C. Souza",NA,NA,"Brasil","Bahia","Rio de Contas","Pico das Almas; ao longo da estrada, a ca. 2-3km da fazenda Morro Redondo, em direção a cidade","-41.8114013671875","-13.5789003372192",NA,"Escandente; corola com tubo esternamente com base lilás-arroxeado e porção alargada creme-arroxeado, internamente verde, lobos lilás-arroxeados.","PEUFR037762",NA,"(Vell.) Miers","R. F. Souza-Silva","1994","03","03",NA,NA,"49773","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-11-19 14:04:42-03","UFRPE","PEUFR","18002","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"A.M. Miranda; L. P. Félix; S. C. Rodrigues","1751",NA,"Brasil","Pernambuco","Buíque","5km da estrada de barro para Catimbau","-37.1557998657227","-8.62306022644043",NA,"Trepadeira; látex hialino; ramos verde-arroxeados; folhas membranáceas aveludadas, adaxialmente verde-escuro brilhante, abaxialmente verde-claro com nervura central arroxeada; inflorescência de raqui, pedicelo e cálice verde arroxead","PEUFR018002",NA,"(Vell.) Miers","A.M. Miranda","1994","06","18",NA,NA,"38964","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-11-19 14:04:42-03","UFRPE","PEUFR","22890","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"K. Andrade; L. Figueiredo; C. Gomes","88",NA,"Brasil","Pernambuco","Buíque","Estrada Buíque-Catimbau","-37.1557998657227","-8.62306022644043",NA,"Trepadeira; caule verde com manchas vináceas; pétalas vináceas, face externa da corola verde, fauce do tubo da corola vináceo, estames verdes, anteras marrons, gineceu verde.","PEUFR022890",NA,"(Vell.) Miers",NA,"1995","06","17",NA,NA,"38964","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-11-19 14:04:42-03","UFRPE","PEUFR","16505","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"A.M. Miranda; L. P. Félix; S. C. Rodrigues","1782",NA,"Brasil","Pernambuco","Buíque","Serra do Catimbau","-37.1557998657227","-8.62306022644043",NA,"Trepadeira; látex hialino; ramos verdes-arroxeados; folhas membranáceas aveludadas, face superior de coloração verde-escuro brilhante, face inferior verde-claro com nervura centra arroxeada; flores com cálice verde-arroxeado, corola","PEUFR016505",NA,"(Vell.) Miers","A.M. Miranda","1994","06","19",NA,NA,"38964","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-11-19 14:04:42-03","UFRPE","PEUFR","53969","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"M. Sales","2001",NA,"Brasil","Pernambuco","Buíque","Vale do catimbau; BR-PE","-37.1557998657227","-8.62306022644043",NA,NA,"PEUFR053969",NA,"(Vell.) Miers",NA,"2004","09","09",NA,NA,"38964","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-11-19 14:04:40-03","UFRPE","PEUFR","11845","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"O. Cesar","155",NA,"Brasil","São Paulo","Corumbatai",NA,"-47.6199989318848","-22.2199993133545",NA,"Trepadeira; flores lilás.","PEUFR011845",NA,"(Vell.) Miers","A.M. Miranda","1984","02","09",NA,NA,"14989","auto","1993",NA,NA,"09","15",NA,NA,NA,NA,NA
"326","2019-11-19 14:04:42-03","UFRPE","PEUFR","14648","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"J. Mattos; C. Moura","12889",NA,"Brasil","São Paulo","Itararé","Perto da ponte do Rio Itataré","-49.3400001525879","-24.1100006103516",NA,"Volúvel; flores grandes vermelhas, vistosas.","PEUFR014648",NA,"(Vell.) Miers","A.M. Miranda","1965","10",NA,NA,NA,"27729","auto","1993",NA,NA,"09","16",NA,NA,NA,NA,NA
"327","2019-11-19 14:04:42-03","UFRPE","PEUFR","11846","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"O. Cesar","89",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"Flores com lobos da corola lilás e tubo marron-amarelado; trepadeira.","PEUFR011846",NA,"(Vell.) Miers","A.M. Miranda","1983","12","27",NA,NA,"22843","auto","1994",NA,NA,"10","05",NA,NA,NA,NA,NA
"328","2020-05-16 15:44:51-03","UFPB","JPB","2535","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Barroso, GM; et al.","JPB2535","Southern America","Brasil","Goiás",NA,"Rio Samambaia, Serra dourada",NA,NA,NA,NA,NA,NA,"Miers",NA,"1968","12","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-04-22 16:17:33-03","UFPB","JPB","32811","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Melo, E de","2585","Southern America","Brasil","São Paulo","Botucatu","Estrada para Pardinho. Mata ciliar alterada, ao lado de uma plantação de eucalipto.","-48.504167","-22.986361",NA,"; DESC: Volúvel. Folha crassomembranácea discolor, lacineos vonosos. Tubo da corola na região do ovário róseo acima da contrução esverdeado.",NA,NA,"Miers",NA,"1998","11","28","855","855",NA,NA,NA,"-48.504167","-22.986361",NA,NA,NA,NA,NA,NA,NA
"330","2020-04-22 16:17:33-03","UFPB","JPB","48729","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Pereira, LA","62","Southern America","Brasil","Paraíba","João Pessoa","Mata Ciliar do Rio Cuiá, Valentina","-34.863056","-7.115",NA,"; DESC: Erva trepadeira de flores liláses.","JPB0048729",NA,"Miers",NA,"2010","12","02","47","47",NA,NA,NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA
"331","2020-04-22 16:17:33-03","UFPB","JPB","59147","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Gadelha Neto, PC; Coutinho, JS; Ramos, LM","3818","Southern America","Brasil","Paraíba","João Pessoa","Mata do Buraquinho, Tabuleiro","-34.854444","-7.151111",NA,"; HABITAT: Floresta Estacional Semidecidual das Terras Baixas; DESC: Trepadeira volúvel. Folhas simples, opostas, coriáceas, discolor. Margem revoluta. Flores roseos reunidas em inflorescência axilar.","JPB0059147",NA,"Miers","Coutinho, TS","2014","07","17","30","30",NA,NA,"2016","-34.854444","-7.151111","03","15",NA,NA,NA,NA,NA
"332","2020-04-22 16:17:33-03","UFPB","JPB","62839","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Rocha, FV","25","Southern America","Brasil","Paraíba","Rio Tinto","APA da Barra do Rio Mamanguape","-34.999944","-6.835361",NA,"; HABITAT: Mata Atlântica; DESC: Planta trepadeira de flor rosa e com odor. Possui látex.","JPB0062839",NA,"Miers","Lima, RB","2011","11","22",NA,NA,NA,NA,"2012","-34.999944","-6.835361","06","05",NA,NA,NA,NA,NA
"333","2020-04-22 16:17:33-03","UFPB","JPB","38840","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apocynaceae","Temnadenia","violaceae","Temnadenia violaceae",NA,"Jusus, NG; Ribeiro, T; Bautista, HP; Tourinho, R","1274","Southern America","Brasil","Bahia","Miguel Calmon","Entre a Fazenda Pé de Serra e o Riacho do Caldeirão. Folha SC.24-Y-C.","-40.554444","-11.4075",NA,"; DESC: Vegetação Arbórea semi-caducifolia. Liana herbácea com látex leitoso. Folhas papiráceas, bulatas, pilosas. Flores com cálice verde, externamente vinho da corola verde-amarelado, fauce amarela limbo amarelo-forte. Frutos com sementes plumosas.",NA,NA,NA,"Miranda, AM","2001","04","05","820","820",NA,NA,"2002","-40.554444","-11.4075","11",NA,NA,NA,NA,NA,NA
