"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"238","2019-12-04 15:25:09-03","PUCPR","HUCP","15623","S","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Linck.","Selusniaki, M","Selusniaki, M","029","2004","04","28","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00009229","HUCP00009229",NA,NA,NA,"Fazendinha",NA,"Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"239","2019-12-04 15:25:09-03","PUCPR","HUCP","10097","S","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Linck.","Bonfante, D; Machado, FG","Bonfante, D; Machado, FG","078/026","1997","05","30","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00009129","HUCP00009129",NA,NA,NA,"Jardim das Américas",NA,"Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"240","2019-12-04 15:25:09-03","PUCPR","HUCP","15629","S","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Linck.","Jaszczerski, JC","Zanatta, FB","001","2003","09","01","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00009162","HUCP00009162",NA,NA,NA,"Pilarzinho",NA,"Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"241","2019-12-04 15:25:09-03","PUCPR","HUCP","9888","S","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Linck.","Jaszczerski, JC","Trevisani, V","005","1996","04","23","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00009231","HUCP00009231",NA,NA,NA,"Portão",NA,"Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"242","2019-12-04 15:25:09-03","PUCPR","HUCP","1412","S","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Linck.","Acra, LA","Marino, F","040",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00009243","HUCP00009243","1985","08","30","Prado Velho, PUC.",NA,"Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"243","2019-12-04 15:25:09-03","PUCPR","HUCP","15442","S","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Linck.","Cordeiro, MF","Cordeiro, MF","002","2003","08","31","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00009339","HUCP00009339",NA,NA,NA,"Rebouças",NA,"Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"244","2019-12-04 15:25:09-03","PUCPR","HUCP","23933","S","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Linck.","Oliveira, J","Oliveira, J","s.n.","2016","08","27","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00011172","HUCP00011172",NA,NA,NA,"Rebouças",NA,"Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"245","2019-12-04 15:25:09-03","PUCPR","HUCP","6751","S","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Linck.","Jaszczerski, JC","Diniz, HJ","006","1994","05","17","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00009313","HUCP00009313",NA,NA,NA,"Rua Angelo Lopez",NA,"Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"246","2019-12-04 15:25:09-03","PUCPR","HUCP","24508","S","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Linck.","Stadler, V","Stadler, V","s.n.",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00003034","HUCP00003034",NA,NA,NA,"Santa Felicidade",NA,"Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"247","2019-12-04 15:25:09-03","PUCPR","HUCP","4725","S","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Linck.","Jaszczerski, JC","Krul, LM","091",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00009267","HUCP00009267_1 HUCP00009267_2","1987","01","22","Santa Felicidade",NA,"Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"248","2019-12-04 15:25:09-03","PUCPR","HUCP","1413","S","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Linck.","Acra, LA","Hecke, D","s.n.",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00009011","HUCP00009011","1985","08","19","Seminário",NA,"Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"249","2020-10-27 11:21:59-03","PUCPR","HUCP","1411","S","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Linck.","Acra, LA","Tassi, VMM","066",NA,NA,NA,"Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"HUCP00009295","HUCP00009295","1985","09","02","Próximo Avenida Paraná",NA,"Eudicotiledonea",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA
"250","2019-12-04 15:25:09-03","PUCPR","HUCP","1374","S","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Linck.","Acra, LA","Botschke, MR","003",NA,NA,NA,"Brasil","Paraná","Marechal Cândido Rondon","-54.0567016601562","-24.5561008453369",NA,NA,NA,NA,"HUCP00009163","HUCP00009163","1985","09","08",NA,NA,"Eudicotiledonea",NA,NA,NA,NA,"27823","auto",NA,NA,NA,NA,NA,NA
"251","2019-12-04 15:25:09-03","PUCPR","HUCP","14900","S","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Linck.","Kaminski, N","Kosloski, M","s.n.","2003","04","15","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"HUCP00009049","HUCP00009049",NA,NA,NA,"Centro",NA,"Eudicotiledonea",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"252","2019-12-04 15:25:09-03","PUCPR","HUCP","20662","S","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Linck.","Bolson, M","Bolson, M; Royer, CA","260","2009","07","24","Brasil","Paraná","São Pedro do Iguaçu","-53.8553009033203","-24.9356002807617",NA,NA,NA,NA,"HUCP00011407","HUCP00011407",NA,NA,NA,"Parque Estadual Cabeça do Cachorro",NA,"Eudicotiledonea",NA,NA,NA,NA,"24343","auto",NA,NA,NA,NA,NA,NA
"253","2019-12-04 15:25:09-03","PUCPR","HUCP","5847","S","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Linck.",NA,"Jaszczerski, JC","101","1993","10","03","Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"HUCP00009135","HUCP00009135",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"254","2019-12-04 15:25:09-03","PUCPR","HUCP","24626","S","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Linck.",NA,"Lopes, R","s.n.","2014","08","15","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"HUCP00024626","HUCP00024626",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"255","2019-12-04 15:25:09-03","PUCPR","HUCP","15967","S","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Linck.","Marques, LC","Marques, LC","014","2004","09","06","Brasil","São Paulo","Piraju","-49.3800010681152","-23.1900005340576",NA,NA,NA,NA,"HUCP00009266","HUCP00009266",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,"20806","auto",NA,NA,NA,NA,NA,NA
"256","2019-12-04 15:25:09-03","PUCPR","HUCP","25528","S","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Linck.",NA,"Piluti, SF","14","2018","05","18","Brasil","São Paulo","São Lourenço da Serra","-46.939998626709","-23.8500003814697",NA,NA,NA,NA,"HUCP00025528","HUCP00025528",NA,NA,NA,"Paiol do meio",NA,"Eudicotiledonea",NA,NA,NA,NA,"10031","auto",NA,NA,NA,NA,NA,NA
"257","2020-11-26 18:08:08-03","CPAN-UFMS","COR","17645","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link",NA,"Pereira, L.F.F.","6","2018","06","15","Brasil","Paraná","Foz do Iguaçu","-54.5525","-25.4475","54º33'9''W","25º26'51''S","236","236",NA,NA,NA,NA,NA,"Refúgio Biológico Bela Vista.","Planta medicinal.Fruto Marrom. Habito: Abóreo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-10-09 11:15:12-03","UFBA","ALCB","54103","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Guedes, ML","Santana, DL; Loureiro, DM; Alves, L. de J.; Guedes, ML","315","2001","04","28","Brasil","Bahia","Boa Vista do Tupim","-40.808056","-12.7925","-40.808056","-12.7925",NA,NA,"ALCB025288","ALCB025288","2001","09",NA,"Paraguaçu, Assentamento Barra Verde, área de loteamento","2,0m, ramos com espinhos. Folhas membranáceas, discolores. Frutos imaturos verdes.; Mata seca, substrato arenoso.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-10-09 11:15:12-03","UFBA","ALCB","48158","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link",NA,"Amaral Júnior, A; Amaral Júnior, A; Mendonça, JO; Barbosa, SB; Campos, CJ","589","1999","04","13","Brasil","Mato Grosso do Sul","Bataguassu","-52.450556","-22.150278","-52.450556","-22.150278",NA,NA,"ALCB025290","ALCB025290",NA,NA,NA,"Margem direita do Rio Paran . Rio Quiteroizinho. µrea a ser inundada","2,20 m. Com botões; estames velhos, vermelhos..","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-10-09 11:15:12-03","UFBA","ALCB","029277","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Queiroz, LP de","Queiroz, LP de; Nascimento, NS","3870","1994","04","26","Brasil","Bahia","Boa Vista do Tupim","-40.6091995239258","-12.6603002548218",NA,NA,NA,NA,"ALCB025289","ALCB025289","1994",NA,NA,"Paraguaçu",NA,"Dicotyledon",NA,"Southern America",NA,NA,"54602","auto",NA,NA,NA,NA,NA,NA
"261","2019-10-09 11:15:12-03","UFBA","ALCB","54919","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Amorim, AMA","Carvalho, AM de; Amorim, AMA; Sant'Ana, SC de; Jardim, JG","6196","1996","06","06","Brasil","Bahia","Una","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"ALCB025283","ALCB025283","1996",NA,NA,"Litoral Sul",NA,"Dicotyledon",NA,"Southern America",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA
"262","2019-10-09 11:15:12-03","UFBA","ALCB","54058","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Guedes, ML","Alves, L. de J.; Guedes, ML; Santana, DL; Loureiro, DM","142","2001","06","03","Brasil","Bahia","Lençóis","-41.18","-12.34","-41.18","-12.34",NA,NA,"ALCB025278","ALCB025278","2001","09",NA,"Chapada Diamantina, Assentamento Rio Bonito, área de reserva","Folhas coriáceas, discolores. Frutos imaturos verdes.; Área em regeneração, substrato arenoso.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-10-09 11:15:12-03","UFBA","ALCB","047189","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Guedes, ML","Guedes, ML; Santos, JJ dos; Gouveia, EP de","7267","2000","06","18","Brasil","Bahia","Xique-Xique","-42.683333","-10.666667","-42.683333","-10.666667",NA,NA,"ALCB025285","ALCB025285 ALCB025285_1 ALCB025285_2","2000","06",NA,"Irecê, Empreendimento 'Brasil 2000'do Empreendedor-TOC Agricola SA","de ca. 3 m. de altura, espinescente. Folhas cartáceas, discolores com a face adaxial verde intenso. Frutos imaturos verdes e maduros marrons. Ocasional.; com elementos arbóreos&nf;'angico','imburana-de-cambão','turco','juremas'e outras.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-10-09 11:15:12-03","UFBA","ALCB","07537","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Guedes, ML","Guedes, ML","s/n","1980","08",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"ALCB025291","ALCB025291","1980","09",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-10-09 11:15:12-03","UFBA","ALCB","113937","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Guedes, ML","Guedes, ML; Medeiros, A; Alunos de Microbiologia de Adriana","21668","2014","05","02","Brasil","Bahia","Palmeiras","-41.514722","-12.571667","-41.514722","-12.571667","889","889","ALCB025273","ALCB025273 ALCB025273_1","2014","06",NA,"Chapada Diamantina, Capão, caminho para Riachinho .","escandente. Folhas cartáceas, discolores. Inflorescência em botões esverdeados. Fruto Fruto descente.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-10-09 11:15:12-03","UFBA","ALCB","11464","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link",NA,"s.col.","s/n",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"ALCB015640","ALCB015640",NA,NA,NA,"Comum no sul do Brasil",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-10-09 11:15:12-03","UFBA","ALCB","11465","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link",NA,"s.col.","s/n",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"ALCB015641","ALCB015641",NA,NA,NA,"Comum no sul do Brasil",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-10-09 11:15:12-03","UFBA","ALCB","122477","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Carvalho, GM","Gandara, A; Carvalho, GM; Valadão, RM","44","2015","04","19","Brasil","Bahia","Morro do Chapéu","-41.518611","-10.898611","-41.518611","-10.898611","628","628","ALCB009469","ALCB009469","2015","04",NA,"Próximo a Lagoa 33 - Ourolândia. Projeto Bons Ventos.","ca. 2m. Folíolos levemente discolores. Frutos passados castanhos.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-05-19 10:29:57-03","UFBA","ALCB","138667","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Guedes, ML","Guedes, ML","31848","2019","12","19","Brasil","Bahia","Salvador","-38.504444","-13.0575","-38.504444","-13.0575",NA,NA,"ALCB066067",NA,"2019","12",NA,"Campus Universitário de Ondina . Cultivada.W","de ca 3 m de altura. Folhas cartáceas, discolores. Flores alvas.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-10-09 11:15:12-03","UFBA","ALCB","54161","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Guedes, ML","Santana, DL; Loureiro, DM; Alves, L. de J.; Guedes, ML","341","2001","04","14","Brasil","Bahia","Boa Vista do Tupim","-40.6","-12.65","-40.6","-12.65",NA,NA,"ALCB025292","ALCB025292","2001","09",NA,"Paraguaçu, Assentamento Reunidas Santa Fé","Folhas membranáceas, discolores. Fruots imaturos verdes.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-10-09 11:15:12-03","UFBA","ALCB","56597","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Guedes, ML","Santana, DL; Loureiro, DM; Alves, L. de J.; Guedes, ML","599","2001","08","14","Brasil","Bahia","Cravolândia","-39.813333","-13.407778","-39.813333","-13.407778",NA,NA,"ALCB025277","ALCB025277","2001","03",NA,"Sudoeste, Assentamento Palestina, área de reserva","18m. Folhas cartáceas, discolores. Frutos imaturos verdes. Frequente.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-10-09 11:15:12-03","UFBA","ALCB","57011","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Guedes, ML","Guedes, ML; Loureiro, DM; Alves, L. de J.; Santana, DL","9415","2001","08","16","Brasil","Bahia","Barra do Rocha","-39.613056","-14.179722","-39.613056","-14.179722",NA,NA,"ALCB025287","ALCB025287","2002","03",NA,"Litoral Sul, Assentamento Coroa Verde, ponto 1","5m. Folhas cartáceas, discolores, nervuras proeminentes na face abaxial. Frutos imaturos verdes. Ocasional.; Estádio inicial de regeneração.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-10-09 11:15:12-03","UFBA","ALCB","76159","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Nascimento, AFS","Lima, STC","64","2006","12","16","Brasil","Bahia","Salvador","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"ALCB025282","ALCB025282","2007","03",NA,"Região Metropolitana Salvador, Canela","folhas membranáceas. Flores alvas.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-10-09 11:15:12-03","UFBA","ALCB","85383","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Guedes, ML","Ramos, C.H.A.; Guedes, ML","295a","2008","07","10","Brasil","Bahia","Itagibá","-39.731944","-14.176389","-39.731944","-14.176389",NA,NA,"ALCB025276","ALCB025276","2008","11",NA,"Litoral Sul, Mata do Laterítico","Folhas cartáceas, discolores. Inflorescência com botões e frutos ferrugíneos.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-10-09 11:15:12-03","UFBA","ALCB","93240","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Guedes, ML; Gomes, FS","Guedes, ML; Gomes, FS; Melo, E; et al.","16798","2009","12","10","Brasil","Bahia","Licínio de Almeida","-42.513056","-14.463889","-42.513056","-14.463889","919","919","ALCB025275","ALCB025275","2010","02",NA,"Serra Geral, fazenda São Domingos. Jurema. P04","ca. 5 m alt. Folhas cartáceas, discolores, espinescente. Botões esverdeados, pétalas alvas. Frutos imaturos, verdes.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-10-09 11:15:12-03","UFBA","ALCB","56107","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Guedes, ML","Loureiro, DM; Alves, L. de J.; Guedes, ML; Santana, DL","359","2001","09","06","Brasil","Bahia","Ibirapitanga/Camamú/Maraú","-39.349167","-14.133611","-39.349167","-14.133611",NA,NA,"ALCB025279","ALCB025279","2001","12",NA,"Litoral Sul, Assentamento Oricó, área de reserva legal","6,0 m. Folhas coriáceas, discolores, face abaxial com nervação proeminente. Frutos imaturos verdes. Ocasional.; vegetação em estádio avançado de desenvolvimento.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-10-09 11:15:12-03","UFBA","ALCB","07536","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Grupo Pedra do Cavalo","Grupo Pedra do Cavalo","433","1980","07",NA,"Brasil","Bahia","Cachoeira","-39.083333","-12.533333","-39.083333","-12.533333",NA,NA,"ALCB025286","ALCB025286","1980","08",NA,"Recôncavo Sul",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-10-09 11:15:12-03","UFBA","ALCB","82280","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Campos, GS","Campos, GS; Alencar, AP","46","2007","05","20","Brasil","Bahia","Buerarema","-39.2997016906738","-14.959400177002",NA,NA,NA,NA,"ALCB025453","ALCB025453","2007","08",NA,"Aldeia dos Índios tupinambá da Serra do Padeiro","Árvore. ca. 3 m alt. Folhas compostas, cartáceas, discolores. Flores rosa e branca.; Mata Ombrófila Densa","Dicotyledon",NA,"Southern America",NA,NA,"14251","auto",NA,NA,NA,NA,NA,NA
"279","2019-10-09 11:15:12-03","UFBA","ALCB","026514","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Lewis, GP","Ginzbarg, S; Mattos Silva, LA; Brito, HS","802","1988","03","22","Brasil","Bahia","Iaçu","-40.2117004394531","-12.7672004699707",NA,NA,NA,NA,"ALCB025281","ALCB025281","1991",NA,NA,"Paraguaçu",NA,"Dicotyledon",NA,"Southern America",NA,NA,"50006","auto",NA,NA,NA,NA,NA,NA
"280","2019-10-09 11:15:12-03","UFBA","ALCB","058497","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link",NA,"Couto, JB","s/n","2001","02","09","Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"ALCB025293","ALCB025293",NA,NA,NA,"Litoral Sul",NA,"Dicotyledon",NA,"Southern America",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA
"281","2019-10-09 11:15:12-03","UFBA","ALCB","10972","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Lewis, GP","Carvalho, AM de; Barroso, GM; Bautista, HP; Lima, MPM de; Mattos Silva, LA; Peixoto, O; Guedes,","1918","1983","10","12","Brasil","Bahia","Jequié","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,"ALCB025274","ALCB025274","1984",NA,NA,"Sudoeste",NA,"Dicotyledon",NA,"Southern America",NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA
"282","2019-10-09 11:15:12-03","UFBA","ALCB","07539","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Vaz, AMSF","Grupo Pedra do Cavalo","930","1980","11",NA,"Brasil","Bahia","Cachoeira","-39.083333","-12.533333","-39.083333","-12.533333",NA,NA,"ALCB025284","ALCB025284",NA,NA,NA,"Recôncavo Sul",NA,"Dicotyledon",NA,"Southern America",NA,"forficata",NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-10-09 11:15:12-03","UFBA","ALCB","040413","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fonseca, AMS","Odia, EV; Cruz, JM","73","1996","12","14","Brasil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"ALCB025280","ALCB025280","1997",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"forficata","32006","auto",NA,NA,NA,NA,NA,NA
"284","2019-10-09 11:15:12-03","UFBA","ALCB","134245","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Guedes, ML","Guedes, ML; Lopes, EB; Araújo, FS","30927","2018","09","05","Brasil","Mato Grosso","Barra do Garças","-50.417778","-15.901111","-50.417778","-15.901111","336","336","ALCB059020","ALCB059020","2019","04",NA,"Fazenda Serra Azul no pé da Serra de Taquaral.","Folhas cartáceas, discolores. Flores vistosas, passadas, ferrugíneas. Frutos maduros.","Dicotyledon",NA,"Southern America",NA,"pruinosa",NA,NA,NA,NA,NA,NA,NA,NA
