"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","class","verbatimLongitude","verbatimLatitude","monthIdentified","typeStatus","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","infraspecificEpithet","previousCatalogNumber","sex"
"118","2020-02-08 10:28:20-03","NBC","NL-BOTANY","U.1460138","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Pereira E; Sucre Benjamin D; Duarte AP",NA,"1958","11","05","Southern America","Brazil",NA,NA,"D. Federal, Restinga de Jacarepagua.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1460138 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1460138","NL-U1460138",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-02-08 10:28:20-03","NBC","NL-BOTANY","WAG.1121940","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Hatschbach GG",NA,"1992","10","14","Southern America","Brazil",NA,NA,"Ligação Rod. BR-101 a Ponta do Ipiranga (mun. São Mateus). Espírito Santo.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1121940 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1121940","NL-WAG1121940",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L 0039024","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","salicifolia","Heisteria salicifolia","Engl.",NA,"Gaudichaud-Beaupré C",NA,NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Brasil. Rio de Janeiro",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200039024 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0039024","NL-L0039024",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,"syntype","208197",NA,NA,NA,NA,NA,NA
"121","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L 0039026","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","salicifolia","Heisteria salicifolia","Engl.",NA,"Gaudichaud-Beaupré C",NA,NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Brasil. Rio de Janeiro",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200039026 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0039026","NL-L0039026",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,"syntype","191732",NA,NA,NA,NA,NA,NA
"122","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L 0039028","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","salicifolia","Heisteria salicifolia","Engl.",NA,"Gaudichaud-Beaupré C",NA,NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Brasil. Rio de JaneiroIle de Ste.Catherine.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200039028 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0039028","NL-L0039028",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,"isotype","191720",NA,NA,NA,NA,NA,NA
"123","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1087556","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","salicifolia","Heisteria salicifolia","Engl.",NA,"Gaudichaud-Beaupré C",NA,NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Brasil. Rio de Janeiro",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1087556 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1087556","NL-L1087556",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1087557","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","salicifolia","Heisteria salicifolia","Engl.",NA,"Gaudichaud-Beaupré C",NA,NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Brasil. Rio de Janeiro",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1087557 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1087557","NL-L1087557",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666077","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","salicifolia","Heisteria salicifolia","Engl.",NA,"Gaudichaud-Beaupré C",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"Sta. Catarina: Ile de Ste. Catherine.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666077 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666077","NL-L1666077",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-11-04 12:17:21-03","ESALQ","ESA","98342","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Melo, E.","Lemos, M.J.S.","137.0","2000","11","28",NA,"Brasil","Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"ESA098342","ESA098342","49773","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-11-04 12:17:21-03","ESALQ","ESA","125721","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Ribeiro, R.D. ; Fernandez, D.","90.0","1905","06","25",NA,"Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"ESA125721","ESA125721","40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-11-04 12:17:21-03","ESALQ","ESA","61757","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Oliveira, P.P.","720.0","1997","11","18",NA,"Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"ESA061757","ESA061757","17620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-11-04 12:17:21-03","ESALQ","ESA","61756","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Oliveira, P.P.","720.0","1997","12","16",NA,"Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"ESA061756","ESA061756","17620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-11-04 12:17:21-03","ESALQ","ESA","61774","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Oliveira, P.P.","379.0","1997","11","17",NA,"Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"ESA061774","ESA061774","17620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-11-04 12:17:21-03","ESALQ","ESA","61755","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Oliveira, P.P.","379.0","1997","12","13",NA,"Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"ESA061755","ESA061755","17620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-11-04 12:17:21-03","ESALQ","ESA","61772","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Oliveira, P.P.","720.0","1997","09","15",NA,"Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"ESA061772","ESA061772","17620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-11-04 12:17:21-03","ESALQ","ESA","101157","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Vilela, M.L.","Martinelli, G.","8821.0","1980","11","05",NA,"Brasil","Rio de Janeiro","Silva Jardim",NA,"-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"ESA101157","ESA101157","29995","auto","1996",NA,NA,NA,"07",NA,NA,"01",NA,NA,NA,NA,NA
"134","2021-01-14 15:32:21-03","MN","R","8103","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Sleumer, H.","Glaziou, A.F.M.","18152","1890","12","14",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000008103","R000008103_001",NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-01-14 15:32:21-03","MN","R","8102","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Sleumer, H.","Glaziou, A.F.M.","10392","1877","07","22",NA,"Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,NA,"Plantas do Brasil Central","R000008102","R000008102_001","40069","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2015-07-02 14:03:29-03","JBP","HPL","13723","S","Plantae",NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","V.C. Souza","E.R. Salviani & H. Lorenzi","1814","2000","11","23",NA,"Brasil","ES","São Gabriel da Palha","Coletado na Fazenda Lorenzoni; subosque. Material anterior e erroneamente tombado como HPL-6230.","-40.5356","-19.0175",NA,NA,NA,NA,NA,NA,"24907","auto","2012",NA,NA,NA,"12",NA,NA,"11",NA,NA,NA,NA,NA
"137","2016-02-02 14:38:41-02","BGBM","B","B 10 0248583","S","Plantae",NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","Sleumer",NA,"B. Luschnath",NA,NA,NA,NA,"Middle and South America","Brazil",NA,NA,"Bahia.",NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100248583 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100248583","B100248583",NA,NA,NA,NA,NA,NA,NA,"isosyntype",NA,NA,NA,NA,NA,NA,NA
"138","2016-02-02 14:38:41-02","BGBM","B","B 10 0248584","S","Plantae",NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","Sleumer",NA,"C. Gaudichaud",NA,NA,NA,NA,"Middle and South America","Brazil",NA,NA,"Rio de Janeiro.",NA,NA,NA,NA,NA,"Gaudichaud misit 1835; Hb. Kunth <a href=http://herbarium.bgbm.org/object/B100248584 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100248584","B100248584",NA,NA,NA,NA,NA,NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA
"139","2016-02-02 14:38:41-02","BGBM","B","B 10 0248585","S","Plantae",NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","Sleumer",NA,"F. Sellow","265/395",NA,NA,NA,"Middle and South America","Brazil",NA,NA,"Inter Campos et Vittoria.",NA,NA,NA,NA,NA,"Ex reliquiis Sellowianis, Humboldt ded. 1836 <a href=http://herbarium.bgbm.org/object/B100248585 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100248585","B100248585",NA,NA,NA,NA,NA,NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA
"140","2016-02-02 14:38:41-02","BGBM","B","B 10 0248582","S","Plantae",NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","Sleumer",NA,"G. Raddi & F. Parlatore",NA,NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"photo and fragments; Heisteria brasiliensis <a href=http://herbarium.bgbm.org/object/B100248582 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100248582","B100248582",NA,NA,NA,NA,NA,NA,NA,"holotype",NA,NA,NA,NA,NA,NA,NA
"141","2016-02-02 14:38:41-02","BGBM","B","B 10 0248576","S","Plantae",NA,NA,"Olacaceae","Heisteria","salicifolia","Heisteria salicifolia","Engl.",NA,"C. Gaudichaud","848",NA,NA,NA,"Middle and South America","Brazil",NA,NA,"Rio de Janeiro.",NA,NA,NA,NA,NA,"Gaudichaud misit 1835; Hb. Kunth <a href=http://herbarium.bgbm.org/object/B100248576 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100248576","B100248576",NA,NA,NA,NA,NA,NA,NA,"holotype",NA,NA,NA,NA,NA,NA,NA
"142","2019-02-15 11:46:45-02","IPA","IPA","9231","S","Plantae","Plantae",NA,"Olacaceae","Heisteria","brasiliensis","Heisteria brasiliensis","Engl.",NA,"Koscinski, M.","s.n.","1937","12",NA,"Southern America","Brasil","São Paulo",NA,"Serra da Cantareira.",NA,NA,NA,NA,NA,NA,"IPA0009231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-02-15 11:46:45-02","IPA","IPA","75724","S","Plantae","Plantae",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Lucena, D.S.","Soares, J.","s.n.","1966","11","10","Southern America","Brasil","Pernambuco","Recife","Mata de Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,NA,NA,"Árvore com mais ou menos 20m por 20cm de diametro. Flores roseas com frutos levemente perfumados.","IPA0075724",NA,"18865","auto","2018",NA,NA,NA,"12",NA,NA,"19",NA,NA,NA,NA,NA
"144","2021-03-24 17:09:42-03","UFES","SAMES","4377","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Menezes,L.F.T.","1792","2008","01","12",NA,"Brasil","Espírito Santo","São Mateus","Parque São Mateus.Área de restinga sobre feixes de cordões arenosos do complexo do Rio Doce. Estrada para a fazenda Cedro (km86 da BR101). Floresta sobre cordão arenoso.","-39.8588981628418","-18.716100692749",NA,NA,NA,"Flores com sépalas vermelhas, fruto branco sem látex. Habito: Árvore","SAMES04377",NA,"56510","auto",NA,NA,"-398452777.0","-189586111.0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-24 17:09:42-03","UFES","SAMES","4376","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Giaretta,A.","Giaretta,A.O.; Monteiro,M.M.;Ribeiro,M.","645","2009","09","27",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Mata seca de restinga sobre cordão arenoso próximo de uma área entre cordões dominado por Montrichardia. Área atrás da Fazenda Jequitaia.","-39.7322006225586","-18.5932998657227",NA,NA,NA,"Sépalas vermelhas, gineceu creme. Habito: Árvore","SAMES04376",NA,"41644","auto","2009",NA,"-397191667.0","-184205556.0","09",NA,NA,"27",NA,NA,NA,NA,NA
"146","2021-03-24 17:09:42-03","UFES","SAMES","4374","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Pereira,O.J.;Giaretta,A.","Lopes,L.C.M.; Giaretta,A.O.;Oliveira,I.R.","72","2009","12","07",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Parque Estadual de Itaúnas. Mata de restinga sobre feixe de cordão arenoso. Atrás da fazenda Jequitaia.","-39.7322006225586","-18.5932998657227",NA,NA,NA,"Flor vermelha na gema do caule. Habito: Árvore","SAMES04374",NA,"41644","auto","2012",NA,"-397191667.0","-184205556.0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-24 17:09:42-03","UFES","SAMES","8560","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Gurtler.J.; Costa-Lima,J.L.;Hollunder,R.K.;Frade,M.S;Sheidegger,A.F.A.","179","2017","03","14",NA,"Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas ao longo da Trilha da Alméscar.","-39.7322006225586","-18.5932998657227",NA,NA,NA,"Perianto vermelho, Fruto maduro branco. Habito: Arbustivo","SAMES08560",NA,"41644","auto",NA,NA,"-397091667.0","-184211111.0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-24 17:09:42-03","UFES","SAMES","4378","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Pereira,O.J.;Giaretta,A.","Martins,R.F.A.; Giaretta,A.O.;Menezes,L.F.T.;AraujoFilho,P.B.","132","2007","12","14",NA,"Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas. Riacho Doce.","-39.7322006225586","-18.5932998657227",NA,NA,NA,"Frutos verdes quando jovens. Sépalas persistentes tornando-se grandes e vinosas. Frutos maduros de coloração creme. Habitat: Restinga","SAMES04378",NA,"41644","auto","2012",NA,NA,NA,"01",NA,NA,"01",NA,NA,NA,NA,NA
"149","2021-03-24 17:09:42-03","UFES","SAMES","4379","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Pereira,O.J.; Menezes,L.F.T.;Martins,R.F.A.;Giaretta,A.O.","7481","2007","03","29",NA,"Brasil","Espírito Santo","Linhares","Degredo. Vegetação de restinga. Mata de cordão arenoso não inundável. Sítio do Chiquinho (Fazenda Ralph).","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Cálice jovem verde e amarelo.","SAMES04379",NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0064916","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","S. F. Smith","G. Hatschbach; M. Hatschbach, J. M. Silva","71534","2000","10","23",NA,"Brazil","Espirito Santo",NA,"Região do Gomes (Mun. Itapemirim).","-40.833883","-21.010714","2","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-21 14:40:35-03","UFJF","CESJ","52968","PreservedSpecimen","Plantae","Angiosperma",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","S.F. Smith","G. Hatschbach; M. Hatschbach; J.M. Silva","71534","2000","10","23","América do Sul","Brasil","Espírito Santo","Itapemirim","Região do Gomes","-40.8339004516602","-21.011100769043",NA,NA,NA,"Pequena #?#rvore da restinga arbórea. Alt.: 3-5m.","CESJ052968",NA,"28626","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-27 13:51:06-03","UFS","ASE","1994","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Heisteria","brasiliensis","Heisteria brasiliensis","Engl.","Amorim, A","André M.A. Amorim; S.C. de Sant'Ana; J.G. Jardim; E.B. dos Santos","1474","1993","11","27","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","Povoado do Castro, Cerca de 2,5 km do Distrito de Crasto, na estrada","-37.448333","-11.350833",NA,NA,NA,"Árvore. 7. metros. Folhas verdes, brilhantes em ambas as faces. Flores c/ cálice vermelho-carmim, muito vistoso. Frutos maduros marrons.; Árvore. 7. metros. Folhas verdes, brilhantes em ambas as faces. Flores c/ cálice vermelho-carmim","ASE0013938",NA,NA,NA,"1994",NA,"-37.448333","-11.350833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-27 13:51:06-03","UFS","ASE","11300","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Landim, M","Sales, AB; Santos, E","125","2007","12","18","Southern America","Brasil","Sergipe","Itaporanga d'Ajuda","Fazenda Trapsa","-37.3041","-10.5954",NA,NA,NA,"Árvore ca. 4 m. Flor jovem verde. Flor adulta vermelha.; Árvore ca. 4 m. Flor jovem verde. Flor adulta vermelha.; Mata.","ASE0007638","ASE0007638_17",NA,NA,"2010",NA,"-37.3041","-10.5954","07",NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-27 13:51:06-03","UFS","ASE","30186","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Santos, LAS","893","2013","11","22","Southern America","Brasil","Sergipe","Itaporanga d'Ajuda","Povoado Paulo Freire","-37.350139","-11.100917",NA,NA,NA,"Árvore, com cerda de 3m. de altura, frutos imaturos esverdeados.; Restinga.","ASE0001603","ASE0001603",NA,NA,NA,NA,"-37.350139","-11.100917",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-27 13:51:06-03","UFS","ASE","30210","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Santos, LAS","880","2013","10","18","Southern America","Brasil","Sergipe","Itaporanga d'Ajuda","Povoado Paulo Freire","-37.350139","-11.100917",NA,NA,NA,"Árvore, frutos esverdeados com uma estrutura avermelhada na base.; Restinga.","ASE0001604","ASE0001604",NA,NA,NA,NA,"-37.350139","-11.100917",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-27 13:51:06-03","UFS","ASE","32523","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Silva, ACC","Almeida, ES","184","2014","04","15","Southern America","Brasil","Sergipe","Laranjeiras",NA,"-37.169722","-10.806389",NA,NA,NA,"Árvore com aproximadamente 10 metros, casca externa cinza, fina e estriada, e casca interna salmão. Número do conglomerado: 124, coordenadas UTM do ponto central: E (0690209m) e N (8800614m), número da subunidade: 2, número da subparc","ASE0004037","ASE0004037",NA,NA,"2015",NA,"-37.169722","-10.806389","01",NA,NA,"12",NA,NA,NA,NA,NA
"157","2019-11-27 13:51:06-03","UFS","ASE","32524","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Silva, ACC","Almeida, ES","205","2014","04","16","Southern America","Brasil","Sergipe","Laranjeiras",NA,"-37.169722","-10.806389",NA,NA,NA,"Árvore com aproximadamente 10 metros, casca externa cinza escuro, grossa e áspera, e casca interna salmão. Número do conglomerado: 124, coordenadas UTM do ponto central: E (0690209m) e N (8800614m), número da subunidade: 2, número da","ASE0004038","ASE0004038",NA,NA,"2015",NA,"-37.169722","-10.806389","01",NA,NA,"12",NA,NA,NA,NA,NA
"158","2019-11-27 13:51:06-03","UFS","ASE","5676","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Kallunki, JA","Amorim, AMA; Sant'ana, SC; Jardim, JG; Santos, EB","1474","1993","11","27","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","Povoado do Castro, Cerca de 2,5 km do Distrito de Castro, na estrada","-37.448333","-11.350833",NA,NA,NA,"Árvore com ca. 7,0m de altura. Folhas verdes, brilhantes em ambas as faces. Flores com cálice vermelho-carmim, muito vistoso. Frutos maduros marrons.; Árvore com ca. 7,0m de altura. Folhas verdes, brilhantes em ambas as faces. Flores","ASE0007640","ASE0007640",NA,NA,"1995",NA,"-37.448333","-11.350833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-27 13:51:06-03","UFS","ASE","7839","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Landim, M","Landim, M","1273","1997","05","23","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.425861","-11.385528",NA,NA,NA,"árvore. 6. m. Frutos maduros pretos. Cálice vermelho.; árvore. 6. m. Frutos maduros pretos. Cálice vermelho.; Mata","ASE0007629","ASE0007629",NA,NA,"2010",NA,"-37.425861","-11.385528","06",NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-11-27 13:51:06-03","UFS","ASE","17089","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Rossi, L","Fernandes, A","ASE17089","1978","09","23","Southern America","Brasil","Ceará","Ubajara","Sede do Parque","-40.5516","-3.5116",NA,NA,NA,"Arbusto, cálice vermelho acrescido ao fruto.; Arbusto, cálice vermelho acrescido ao fruto.","ASE0007648","ASE0007648",NA,NA,"2011",NA,"-40.5516","-3.5116","05",NA,NA,"27",NA,NA,NA,NA,NA
