"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","class","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber"
"288","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Isabelle, A","s.n.",NA,NA,NA,NA,"?",NA,"Habitat in pascuis et humidis prope Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Sello, HL","s.n.",NA,NA,NA,NA,"?",NA,"Habitat in pascuis et humidis prope Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Tweedie, J","s.n.",NA,NA,NA,"Southern America","Argentina",NA,"Prope Bonaria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Lorentz, PG","s.n.",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Hieronymus, GHEW","s.n.",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Gibert, JE","s.n.",NA,NA,NA,"Southern America","Uruguay","Montevideo","Habitat in pascuis et humidis prope Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-02-08 12:36:52-03","UFRGS","ICN","050621","S","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Vanni, R; Ferrucci, S; Schinini, A","93","1979","11","03","América do Sul","Argentina","Corrientes","Depto. General Paz Lomas de Vallejos Ea. La Flecha",NA,"En suelos removidos, flores blancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-02-08 12:36:52-03","UFRGS","ICN","069533","S","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Silva, FA","701","1986","12","13","América do Sul","Brasil","RS","E. E. Taim",NA,"Flores brancas; Campo arenoso úmido, entrada de F. Caçapava, perto do mar.",NA,NA,"Matzenbacher, NI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2021-02-08 12:36:52-03","UFRGS","ICN","127713","S","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Azevedo-Gonçalves, CF","460","2002","09","21",NA,"?",NA,NA,NA,NA,NA,NA,"Azevedo-Gonçalves, CF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-02-08 12:36:52-03","UFRGS","ICN","035726","S","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Matzenbacher, NI","s.n.","1977","11","28","América do Sul","Brasil","RS","Morro da Formiga Faz. Barba Negra Banhado do Chapadão",NA,"Novidade botânica no ICN; Flores brancas; Terreno úmido, paludoso.",NA,NA,"Matzenbacher, NI","Barra do Ribeiro","-51.3011016845703","-30.2910995483398","66","66",NA,NA,NA,NA,NA,NA,"31686","auto",NA,NA,NA,NA
"298","2021-02-08 12:36:52-03","UFRGS","ICN","061655","S","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Matzenbacher, NI; et al.","s.n.","1984","12","15","América do Sul","Brasil","RS","Est. Ecol. Aracuri",NA,NA,NA,NA,"Stehmann, JR; Bauermann, S","Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,NA,NA,NA,"38649","auto",NA,NA,NA,NA
"299","2021-02-08 12:36:52-03","UFRGS","ICN","181533","S","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Hagelund, K","1285","1963","11",NA,"América do Sul","Brasil","RS","Granja Sodal",NA,NA,NA,NA,"Fier","Giruá","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,NA,NA,NA,NA,"23862","auto",NA,NA,NA,NA
"300","2021-02-08 12:36:52-03","UFRGS","ICN","062757","S","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Sobral, M","3246",NA,NA,NA,"América do Sul","Brasil","RS","Itati",NA,"Erva latescente; capítulos brancos; Beira de estrada",NA,NA,"Hedlund, I","Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,NA,"2019","01","31","27350","auto",NA,NA,NA,NA
"301","2021-02-08 12:36:52-03","UFRGS","ICN","185931","S","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Setubal, R; Boldrini, II","714","2008","10","29","América do Sul","Brasil","RS","Fazenda Cantagalo",NA,"em beira de arroio",NA,NA,"Schneider, AA","Quaraí","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,NA,NA,NA,NA,"74636","auto",NA,NA,NA,NA
"302","2021-02-08 12:36:52-03","UFRGS","ICN","181534","S","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Hagelund, K","7360","1973","11","02","América do Sul","Brasil","RS","Granja Piratini",NA,NA,NA,NA,NA,"Santo Ângelo","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,NA,NA,NA,NA,"25915","auto",NA,NA,NA,NA
"303","2021-02-08 12:36:52-03","UFRGS","ICN","009162","S","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Lindeman, JC; et al.","s.n.","1971","11","18","América do Sul","Brasil","RS",NA,NA,"Flórulas brancas, caule com latex; Beira da estradinha N do Rio Mampituba",NA,NA,"Matzenbacher, NI","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA
"304","2021-02-08 12:36:52-03","UFRGS","ICN","053583","S","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Irgang, BE","s.n.","1983","04","04","América do Sul","Brasil","RS","Ceclimar",NA,"Inflorescências brancas; Em campo úmido e arenoso próximo à lagoa",NA,NA,"Matzenbacher, NI","Tramandaí","-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,NA,NA,NA,NA,"21077","auto",NA,NA,NA,NA
"305","2021-02-08 12:36:52-03","UFRGS","ICN","103638","S","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Matzenbacher, NI","s.n.","1993","12","19","América do Sul","Brasil","RS","Serrilhada",NA,"Em campo úmido.",NA,NA,"Matzenbacher, NI","Bagé","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,NA,NA,"74087","auto",NA,NA,NA,NA
"306","2021-02-08 12:36:52-03","UFRGS","ICN","153243","S","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Matzenbacher, NI","s.n.","2007","12","23","América do Sul","Brasil","RS",NA,NA,"Em beira da calçada.",NA,NA,"Matzenbacher, NI","Capão da Canoa","-50.0097007751465","-29.7455997467041",NA,NA,NA,NA,NA,NA,NA,NA,"15808","auto",NA,NA,NA,NA
"307","2021-02-08 12:36:52-03","UFRGS","ICN","064733","S","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Arzivenco, L","321","1978","11","23","América do Sul","Brasil","RS",NA,NA,"Banhado do capão da fonte",NA,NA,"Fernandes","Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,"1985","10","31","38649","auto",NA,NA,NA,NA
"308","2021-02-08 12:36:52-03","UFRGS","ICN","086266","S","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Ritter, MR","9","1986","11","09","América do Sul","Brasil","RS","Parque de Exposições A. Brasil",NA,NA,NA,NA,"Ritter, MR","Esteio","-51.17919921875","-29.861400604248",NA,NA,NA,NA,NA,NA,NA,NA,"7214","auto",NA,NA,NA,NA
"309","2021-02-08 12:36:52-03","UFRGS","ICN","135606","S","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","de Freitas, EM","s.n.","2004","11","07","América do Sul","Brasil","RS","Novo Paraíso",NA,"erva com flores brancas e presença de látex; campo alterado nas proximidades de uma residência",NA,NA,"de Freitas, EM","Estrela","-51.9664001464844","-29.5018997192383",NA,NA,NA,NA,NA,NA,NA,NA,"14416","auto",NA,NA,NA,NA
"310","2021-02-08 12:36:52-03","UFRGS","ICN","183681","S","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Matzenbacher, NI","s.n.","2010","11","14","América do Sul","Brasil","RS","Fazenda São Maximiano BR 116 Km 308",NA,"em campo úmido",NA,NA,"Matzenbacher, NI","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA
"311","2021-02-08 12:36:52-03","UFRGS","ICN","103729","S","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Matzenbacher, NI","s.n.","1992","11","02","América do Sul","Brasil","RS","Faz. São Maximiano BR-116 Km 307",NA,"Em solo úmido",NA,NA,"Matzenbacher, NI","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA
"312","2021-02-08 12:36:52-03","UFRGS","ICN","128754","S","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Kinupp, VF; Jarenkow, JA","2552","2002","11","15","América do Sul","Brasil","RS","Área limítrofe ao Parque Nacional da Lagoa do Peixe",NA,"Erva ereta; 0,30m de altura; capítulos branco; pouco látex branco; solo arenoso e úmido.",NA,NA,"Jarenkow, JA","Mostardas","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,NA,NA,NA,NA,"86098","auto",NA,NA,NA,NA
"313","2021-02-08 12:36:52-03","UFRGS","ICN","124153","S","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Schneider, AA","s.n.","2002","11","01","América do Sul","Brasil","RS","Campus da UFRGS",NA,"Flores brancas",NA,NA,"Schneider, AA","Porto Alegre","-51.2299995422363","-30.0331001281738","50","50",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA
"314","2021-02-08 12:36:52-03","UFRGS","ICN","069515","S","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Ritter, MR","51","1986","12","12","América do Sul","Brasil","RS","Taim, Mata do Albardão",NA,NA,NA,NA,"Matzenbacher, NI","Rio Grande","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,NA,NA,NA,NA,"82892","auto",NA,NA,NA,NA
"315","2021-02-08 12:36:52-03","UFRGS","ICN","127471","S","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Azevedo-Gonçalves, CF; Gonçalves, CN","245","1999","12","05","América do Sul","Brasil","RS","Banhado Jajá",NA,NA,NA,NA,"Azevedo-Gonçalves, CF","Terra de Areia","-50.07080078125","-29.5853004455566",NA,NA,NA,NA,NA,NA,NA,NA,"32697","auto",NA,NA,NA,NA
"316","2021-02-08 12:36:52-03","UFRGS","ICN","186283","S","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Ritter, MR","1495","2015","12","02","América do Sul","Brasil","RS","Nova Tramandaí",NA,"Flores brancas latescentes",NA,NA,"Ritter, MR","Tramandaí","-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,NA,NA,NA,NA,"21077","auto",NA,NA,NA,NA
"317","2021-02-08 12:36:52-03","UFRGS","ICN","081115","S","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Silveira, RM","s.n.","1986","09","20","América do Sul","Brasil","SC","Coqueiros",NA,NA,NA,NA,"Silveira, RM","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA
"318","2019-10-04 16:06:41-03","MCN-FZBRS","HAS","65094","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Mattos, J.","11251","1963","12",NA,NA,"Brasil","Santa Catarina","Invernadinha",NA,"No campo. Em lugar úmido.","HAS0065094",NA,"Hedlund, I.","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,"2019","05","02","48290","auto",NA,NA,NA,NA
"319","2019-11-21 10:01:09-03","IBt","SP","27799","S","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Cabrera, AL","1543","1930","11","28","Southern America","Argentina","Buenos Aires","Entre Tolosa y Ensenada, cerca de La Plata",NA,NA,NA,NA,"Cabrera, AL","La Plata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-11-21 10:01:09-03","IBt","SP","38793","S","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Cabrera, AL","3413","1935","11","28","Southern America","Argentina","Buenos Aires","Tolosa",NA,NA,NA,NA,NA,"La Plata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-11-21 10:01:09-03","IBt","SP","402633","S","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Arbo, MM; Ferrucci, MS; González, AM; Schinini, A","9330","2006","10","18","Southern America","Argentina","Corrientes","Parque Nacional. Potrero 1 grande",NA,NA,NA,NA,"Dematteis, M","Mburucuyá","-58.1025","-28.023333",NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,"-58.1025","-28.023333",NA,NA
"322","2019-11-21 10:01:09-03","IBt","SP","43204","S","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Toledo, JF; Gehrt, A","s.n.","1940","09","25",NA,"Brasil","São Paulo","[Campo Alegre], beira do córrego do Baú",NA,NA,NA,NA,"Handro, O","Brotas","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,NA,NA,NA,NA,"26585","auto",NA,NA,NA,NA
"323","2019-11-21 10:01:09-03","IBt","SP","80722","S","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Kuhlmann, M","1536","1947","11","13",NA,"Brasil","São Paulo","Bairro das Tres Fazendas. Fazenda Santa Teresa",NA,NA,NA,NA,"Kuhlmann, M","Espírito Santo do Pinhal","-46.7400016784668","-22.1900005340576",NA,NA,NA,NA,NA,"1950","04","15","18890","auto",NA,NA,NA,NA
"324","2019-11-21 10:01:09-03","IBt","SP","7805","S","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Brade, AC","s.n.","1913","11","15",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Blake, SF","São Caetano do Sul","-46.5499992370605","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,"4028","auto",NA,NA,NA,NA
"325","2019-11-21 10:01:09-03","IBt","SP","622","S","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Hoehne, FC","s.n.","1917","10","01",NA,"Brasil","São Paulo","Butantã",NA,NA,NA,NA,"Handro, O","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"326","2019-11-21 10:01:09-03","IBt","SP","17132","S","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","s.col.","s.n.","1901","10","17",NA,"Brasil","São Paulo","Cantareira. Horto Botânico",NA,NA,NA,NA,"Blake, SF","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
