"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","typeStatus","stateProvince","imagecode","scientificNameAuthorship","identifiedBy","decimalLongitude","decimalLatitude","county","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","class","fieldNumber","individualCount","relationshipType","relatedCatalogItem"
"252","2021-03-26 13:27:17-03","UEM","HUEM","14966","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Ma.C.Souza; R.S.Garcia; Harthman, VC; Vianna, LF; J.M.Garcia; A.Soares","2028","2008","05","21",NA,"Brasil","canal Ipuitã, Parque Estadual das Várzeas do Rio Ivinhema",NA,"Margem esquerda emaranhada na copa das árvores pendentes sobre o leito. Liana, flores vistosas coloração branca. Coordenadas aproximadas: Google Earth.; Liana, flores vistosas coloração branca.; Margem esquerda emaranhada na copa d","HUEM000029121",NA,"Mato Grosso do Sul",NA,"(Moric.) O'Donell","Ma.C.Souza","-53.552222","-22.840833","Taquarussu","2008","05",NA,"-53.552222","-22.840833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-03-26 13:27:17-03","UEM","HUEM","15003","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Ma.C.Souza; R.S.Garcia; Harthman, VC; Vianna, LF; J.M.Garcia; A.Soares","2065","2008","05","23",NA,"Brasil","rio Baía, ilha do Aurélio, parte central",NA,"Solo arenoso úmido sujeito a alagamento. Liana; flores vistosas coloração branca. Muito frequente no local. Coordenadas aproximadas: Google Earth.; Liana; flores vistosas coloração branca.; Solo arenoso úmido sujeito a alagamento.","HUEM000029116",NA,"Mato Grosso do Sul",NA,"(Moric.) O'Donell","Ma.C.Souza","-53.233056","-22.689444","Batayporã","2008","05",NA,"-53.233056","-22.689444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-03-26 13:27:17-03","UEM","HUEM","15019","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","R.S.Garcia; Harthman, VC; Vianna, LF; J.M.Garcia; A.Soares; Ma.C.Souza","39","2008","05","23",NA,"Brasil","rio Baía, ilha do Aurélio, margem esquerda",NA,"Cerca de 8 m da margem, emaranhada nas copas das árvores, solo arenoso seco sujeito a alagamento. Liana; flores coloração branca. Coordenadas aproximadas: Google Earth.; Liana; flores coloração branca.; Cerca de 8 m da margem, emar","HUEM000029113",NA,"Mato Grosso do Sul",NA,"(Moric.) O'Donell","Ma.C.Souza","-53.233056","-22.689444","Batayporã","2008","05",NA,"-53.233056","-22.689444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-03-26 13:27:17-03","UEM","HUEM","15797","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","K.Kawakita; Almeida, CG; S.Rodrigues; Harthman, VC; Rosa, GS","1028","2009","05","06",NA,"Brasil","rio Paraná, margem esquerda",NA,"Ilha Porto Rico, lagoa Figueira. Solo alagado. Liana; botões florais coloração verde, flores com pétalas de coloração branca. Coordenadas aproximadas: Google Earth.; Liana; botões florais coloração verde, flores com pétalas de colo","HUEM000029112",NA,"Paraná",NA,"(Moric.) O'Donell","K.Kawakita","-53.259297","-22.756036","Porto Rico","2009","05",NA,"-53.259297","-22.756036",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-12-17 17:07:04-03","UEM","HUEM","15816","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Harthman, VC; K.Kawakita; Almeida, CG; Rosa, GS; Rodrigues, S","169","2009","05","07",NA,"Brasil","rio Ivinhema, Parque Estadual das Várzeas do rio Ivinhema, margem direita, campinho",NA,"Liana; botões florais de coloração verde, flores coloração branca; solo arenoso, cerca de 5,0 m da margem do rio.","HUEM000029105",NA,"Mato Grosso do Sul",NA,"(Moric.) O'Donell","Ferreira, PPA","-53.614122","-22.859328","Jateí","2013","05",NA,"-53.614122","-22.859328",NA,"236","236",NA,NA,NA,NA,NA,NA
"257","2021-03-26 13:27:17-03","UEM","HUEM","15852","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","K.Kawakita; Harthman, VC; Rosa, GS; Almeida, CG; S.Rodrigues","1069","2009","05","07",NA,"Brasil","canal Ipuitã, Parque Estadual das Várzeas do Rio Ivinhema",NA,"Margem esquerda. Liana, botões florais coloração verde com ápice coloração roxo-escuro, flores coloração branca. Coordenadas aproximadas: Google Earth.; Liana, botões florais coloração verde com ápice coloração roxo-escuro, flores","HUEM000029120",NA,"Mato Grosso do Sul",NA,"(Moric.) O'Donell","Moya, CU","-53.552222","-22.840833","Taquarussu","2018","12",NA,"-53.552222","-22.840833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-12-17 17:07:04-03","UEM","HUEM","20705","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","L.M.Garcia; Almeida, CG; Giovanna L.M.; J.G.Servilheri; Bento Fernandes, CE; Rodrigues, S","583","2011","05","31",NA,"Brasil","rio Baía, lagoa do Guaraná, margem direita",NA,"Liana; botões florais coloração verde claro, flores coloração branca; 5m da margem.","HUEM000029098",NA,"Mato Grosso do Sul",NA,"(Moric.) O'Donell","Moya, CU","-53.304333","-22.720889","Taquarussu","2019","07","31","-53.304333","-22.720889",NA,"226","226",NA,NA,NA,NA,NA,NA
"259","2020-12-17 17:07:04-03","UEM","HUEM","20750","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Giovanna L.M.;; L.M.Garcia; Bento Fernandes, CE; J.G.Servilheri; Almeida, CG; Rodrigues, S","11","2011","05","31",NA,"Brasil","rio Baía, ilha do Aurélio",NA,"Liana; botões florais coloração verde, flor coloração branca; cerca de 20 da margem.","HUEM000029099",NA,"Mato Grosso do Sul",NA,"(Moric.) O'Donell","Moya, CU","-53.233056","-22.689444","Batayporã","2019","07","31","-53.233056","-22.689444",NA,"236","236",NA,NA,NA,NA,NA,NA
"260","2021-03-26 13:27:17-03","UEM","HUEM","22896","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Pulzatto, MM; J.M.Garcia; Bento Fernandes, CE; Pacifico, RB","23","2012","04","11",NA,"Brasil","rio Paraná, ilha Mutum, ressaco do Manezinho, margem direita",NA,"liana; botões florais coloração verde claro.; na margem.","HUEM000029132",NA,"Paraná",NA,"(Moric.) O'Donell","Moya, CU","-53.3491","-22.778944","Porto Rico","2019","01","22","-53.3491","-22.778944",NA,"205","205",NA,NA,NA,NA,NA,NA
"261","2021-03-26 13:27:17-03","UEM","HUEM","26126","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Pacifico, RB; Rosado; Pulzatto, MM; Bento Fernandes, CE; S.Rodrigues","89","2013","05","21",NA,"Brasil","rio Paraná, Ilha Carioca, margem direita",NA,"Cerca de 85 m da margem, interior da ilha. Trepadeira; flores brancas.; Trepadeira; flores brancas.; Cerca de 85 m da margem, interior da ilha.","HUEM000029115",NA,"Paraná",NA,"(Moric.) O'Donell","Romagnolo, MB; Gonçalves, LC","-53.346056","-22.790639","Porto Rico","2015","02",NA,"-53.346056","-22.790639",NA,"251","251",NA,NA,NA,NA,NA,NA
"262","2021-03-26 13:27:17-03","UEM","HUEM","26143","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Rosado; Pacifico, RB; Pulzatto, MM; Bento Fernandes, CE; S.Rodrigues","249","2013","05","21",NA,"Brasil","rio Paraná",NA,"Margem direita da ilha Porto Rico. Trepadeira; botões florais coloração verde claro, flores coloração branca.; Trepadeira; botões florais coloração verde claro, flores coloração branca.; Margem direita da ilha Porto Rico.","HUEM000029117",NA,"Paraná",NA,"(Moric.) O'Donell","Romagnolo, MB; Gonçalves, LC","-53.274528","-22.760639","Porto Rico","2015","02",NA,"-53.274528","-22.760639",NA,"233","233",NA,NA,NA,NA,NA,NA
"263","2021-03-26 13:27:17-03","UEM","HUEM","26158","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Pulzatto, MM; Rosado; Pacifico, RB; Bento Fernandes, CE; S.Rodrigues","70","2013","05","21",NA,"Brasil","rio Paraná, entrada do ressaco.",NA,"Ilha Mutum, ressaco do Pau Véio. Trepadeira; botões florais coloração verde, flores coloração branca.; Trepadeira; botões florais coloração verde, flores coloração branca.; Ilha Mutum, ressaco do Pau Véio.","HUEM000029119",NA,"Paraná",NA,"(Moric.) O'Donell","Romagnolo, MB; Gonçalves, LC","-53.259917","-22.749278","Porto Rico","2015","02",NA,"-53.259917","-22.749278",NA,"231","231",NA,NA,NA,NA,NA,NA
"264","2021-03-26 13:27:17-03","UEM","HUEM","26178","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Bento Fernandes, CE; Rosado; Pulzatto, MM; Pacifico, RB; S.Rodrigues","260","2013","05","22",NA,"Brasil","canal Corutuba",NA,"Liana. Botões florais verdes, flores coloração branca. Frutos imaturos coloração verde.; Liana. Botões florais verdes, flores coloração branca. Frutos imaturos coloração verde.","HUEM000029110",NA,"Mato Grosso do Sul",NA,"(Moric.) O'Donell","Romagnolo, MB; Gonçalves, LC","-53.377833","-22.759806","Taquarussu","2015","02",NA,"-53.377833","-22.759806",NA,"235","235",NA,NA,NA,NA,NA,NA
"265","2021-03-26 13:27:17-03","UEM","HUEM","26617","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Bento Fernandes, CE; Rosado; Pulzatto, MM; Pacifico, RB; S.Rodrigues","293","2013","05","23",NA,"Brasil","Rio Baía",NA,"Lagoa Maria Luiza. Liana; botões florais e flores de coloração branca; frutos imaturos de coloração verde.; Liana; botões florais e flores de coloração branca; frutos imaturos de coloração verde.; Lagoa Maria Luiza.","HUEM000029118",NA,"Mato Grosso do Sul",NA,"(Moric.) O'Donell","Romagnolo, MB; Gonçalves, LC","-53.221","-22.677389","Batayporã","2015","02",NA,"-53.221","-22.677389",NA,"239","239",NA,NA,NA,NA,NA,NA
"266","2016-06-07 11:23:33-03","UEM","HUEM","27114","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","J.Milne","s.n.","2002","11","14",NA,"Brasil","lagoa do Zé Marim",NA,"Steep bank above lagoon. Material vegetativo.",NA,NA,NA,NA,"(Moric.) O'Donell","K.Kawakita",NA,NA,NA,"2002","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-12-17 17:07:04-03","UEM","HUEM","29317","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","F.A.Teixeira","07","1994","06","21",NA,"Brasil","rio Baía",NA,"Trepadeira; flor de coloração branca. Frequente. Solo alagado. Ecótono.","HUEM000029109",NA,"Mato Grosso do Sul",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-03-26 13:27:17-03","UEM","HUEM","4157","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","K.Kawakita; colaboradores","85",NA,NA,NA,NA,"Brasil","rio Paraná, ilha Porto Rico, lagoa Figueira",NA,"Solo sujeito a alagamento. Trepadeira; frutos cor preta-marrom. Coordenadas aproximadas: Google Earth.; Trepadeira; frutos cor preta-marrom.; Solo sujeito a alagamento.","HUEM000029122",NA,"Paraná",NA,"(Moric.) O'Donell","Ma.C.Souza","-53.259297","-22.756036","Porto Rico","1997","08",NA,"-53.259297","-22.756036",NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-07-03 20:06:17-03","UEM","HUEM","29319","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Ma.C.Souza-Stevaux","62","1992","08","22",NA,"Brasil","rio Baia, fazenda Bom Futuro",NA,"Trepadeira. Flores brancas. Banhado. Área alagada.",NA,NA,"Mato Grosso do Sul",NA,"(Moric.) O'Donell","Ma.C.Souza-Stevaux","-53.2710990905762","-22.2952995300293","Batayporã","1994","03",NA,NA,NA,"52218",NA,NA,"auto",NA,NA,NA,NA,NA
"270","2020-12-17 17:07:04-03","UEM","HUEM","29315","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","S.R.Slusarski; V.C.Harthman; T.S.Michelan; R. de S. Garcia; S.Rodrigues","568","2007","05","23",NA,"Brasil","rio Baía, ilha do Aurélio",NA,"Liana; botões florais coloração verde e coloração branca, flores coloração branca; látex coloração branca.","HUEM000029102",NA,"Mato Grosso do Sul",NA,"(Moric.) O'Donell","Ma.C.Souza","-53.2710990905762","-22.2952995300293","Batayporã","2007","10",NA,NA,NA,"52218",NA,NA,"auto",NA,NA,NA,NA,NA
"271","2020-12-17 17:07:04-03","UEM","HUEM","27113","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","J.Milne","s.n.","2002","11","19",NA,"Brasil","rio Ivinhema, lagoa Finado Raimundo",NA,"Material vegetativo.","HUEM000029107",NA,"Mato Grosso do Sul",NA,"(Moric.) O'Donell","K.Kawakita","-54.3025016784668","-22.4818992614746","Jateí","2002","12",NA,NA,NA,"85335",NA,NA,"auto",NA,NA,NA,NA,NA
"272","2019-08-30 21:14:59-03","UEM","HUEM","29318","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Ma.C.Souza; M.B.Romagnolo","3502","1993","05","12",NA,"Brasil","canal Ipuitã",NA,"Trepadeira; flores coloração branca. Frequente. Solo seco, sujeito a alagamento.",NA,NA,"Mato Grosso do Sul",NA,"(Moric.) O'Donell",NA,"-53.3513984680176","-22.4878005981445","Taquarussu",NA,NA,NA,NA,NA,"63482",NA,NA,"auto",NA,NA,NA,NA,NA
"273","2020-12-17 17:07:04-03","UEM","HUEM","29311","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","F.A. Teixeira; M. Curti","s.n.","1994","04","19",NA,"Brasil","rio Baía",NA,"Trepadeira. Flores coloração branca. Frequente. Solo seco sujeito a alagamento. Pouco latescente.","HUEM000029108",NA,"Mato Grosso do Sul",NA,"(Moric.) O'Donell",NA,"-53.3513984680176","-22.4878005981445","Taquarussu",NA,NA,NA,NA,NA,"63482",NA,NA,"auto",NA,NA,NA,NA,NA
"274","2020-12-17 17:07:04-03","UEM","HUEM","29316","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","R.Pilati","75","1992","06","07",NA,"Brasil","rio Baía",NA,"Trepadeira. Flores brancas. Muito frequente no emaranhado do margem. Área sujeita a alagamento.","HUEM000029106",NA,"Mato Grosso do Sul",NA,"(Moric.) O'Donell","Ma.C.Souza","-53.3513984680176","-22.4878005981445","Taquarussu",NA,NA,NA,NA,NA,"63482",NA,NA,"auto",NA,NA,NA,NA,NA
"275","2016-06-07 11:23:33-03","UEM","HUEM","7956","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Moacyr Serafim Jr.","s.n.","1994","04","29",NA,"Brasil","rio Baía",NA,"Trepadeira, flor de coloração branca moderada, solo sujeito a alagamento.",NA,NA,"Mato Grosso do Sul",NA,"(Moric.) O'Donell",NA,"-53.3513984680176","-22.4878005981445","Taquarussu",NA,NA,NA,NA,NA,"63482",NA,NA,"auto",NA,NA,NA,NA,NA
"276","2020-12-17 17:07:04-03","UEM","HUEM","29320","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","P.M. da Silva","05","1992","05","16",NA,"Brasil","rio Ivinhema, lagoa dos Patos",NA,"Trepadeira. Flores brancas. Muito frequente em toda a margem desde Porto Rico.","HUEM000029103",NA,"Mato Grosso do Sul",NA,"(Moric.) O'Donell",NA,"-53.3513984680176","-22.4878005981445","Taquarussu",NA,NA,NA,NA,NA,"63482",NA,NA,"auto",NA,NA,NA,NA,NA
"277","2020-12-17 17:07:04-03","UEM","HUEM","29310","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","K.K. Kita; T.S.Michelan; A.A.Soares","s.n.","2006","10","03",NA,"Brasil","Lagoa Figueira, Ilha Porto Rico, rio Paraná",NA,"Liana; frutos maturos coloração marrom escuro; solo alagado.","HUEM000029097",NA,"Paraná",NA,"(Moric.) O'Donell","K.K Kita","-53.2668991088867","-22.7721996307373","Porto Rico","2006","10",NA,NA,NA,"18063",NA,NA,"auto",NA,NA,NA,NA,NA
"278","2020-12-17 17:07:04-03","UEM","HUEM","4134","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","K.K.Kita","62","1997","05","12",NA,"Brasil","rio Paraná, Ilha Porto Rico, Lagoa da Figueira.",NA,"Trepadeira. Botões florais coloração verde e flores brancas.","HUEM000029123",NA,"Paraná",NA,"(Moric.) O'Donell","K.K.Kita","-53.2668991088867","-22.7721996307373","Porto Rico","1997","07",NA,NA,NA,"18063",NA,NA,"auto",NA,NA,NA,NA,NA
"279","2020-12-17 17:07:04-03","UEM","HUEM","14579","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","K.K. Kita; D.N.M.Zeidan; G.S.Rosa; A.Soares","758","2008","07","01",NA,"Brasil","rio Paraná, margem esquerda,, entre Porto Eucalipto e Porto de Areia Cristo Rei",NA,"Liana; frutos imaturos coloração verde e roxa. Emaranhado na margem do rio.","HUEM000029101",NA,"Paraná",NA,"(Moric.) O'Donell","Ma.C.Souza","-53.2200012207031","-22.8239002227783","São Pedro do Paraná","2009","03",NA,NA,NA,"25063",NA,NA,"auto",NA,NA,NA,NA,NA
"280","2019-05-06 11:54:57-03","UFU","HUFU","46296","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Damasceno Júnior, G.A.; Pott, V.J.; Ishii, I.H. & Assis, E.M.","2307","2001","05","04",NA,"Brasil","Parque Nacional do Pantanal, Rio São Luorenço.",NA,"Trepadeira. Flor branca.; Mata ciliar, solo argiloso, relevo plano.","HUFU00005224",NA,"Mato Grosso do Sul","HUFU00005224","(Moric.) O'Donell","Bianchini, R.J.","-57.6533012390137","-19.0091991424561","Corumbá","2003","10",NA,NA,NA,"295160",NA,NA,"auto",NA,NA,NA,NA,NA
"281","2017-09-11 17:09:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","luxurians","Ipomoea luxurians","Poeppig, EF","2456",NA,NA,NA,"Southern America","Peru","in prov. Peruviana Maynas.",NA,"Hamadryadii, Najas.; HABITAT: Hamadryadii, Najas.",NA,NA,NA,NA,"Moric.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2017-09-11 17:09:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","luxurians","Ipomoea luxurians","Blanchet, JS","2914",NA,NA,NA,"Southern America","Brazil","Habitat secus flumina in Serra de Açurua, prov. Bahiensis.",NA,NA,NA,NA,"Bahia",NA,"Moric.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-02-08 12:39:28-03","UFRGS","ICN","175781","S","Plantae","Dicotyledon",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Harthman, VC; et al.","169","2009","05","07","América do Sul","Brasil",NA,NA,"Doação HUEM 15816",NA,NA,"MS",NA,"(Moric.) O'Donell","Ferreira, PPA","-54.3025016784668","-22.4818992614746","Jateí",NA,NA,NA,NA,NA,"85335",NA,NA,"auto",NA,NA,NA,NA,NA
"284","2021-02-08 12:39:28-03","UFRGS","ICN","175784","S","Plantae","Dicotyledon",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Souza, MC; et al.","2028","2008","05","21","América do Sul","Brasil",NA,NA,"Doação HUEM 14966",NA,NA,"MS",NA,"(Moric.) O'Donell","Ferreira, PPA","-53.3513984680176","-22.4878005981445","Taquarussu",NA,NA,NA,NA,NA,"63482",NA,NA,"auto",NA,NA,NA,NA,NA
"285","2021-02-08 12:39:28-03","UFRGS","ICN","175780","S","Plantae","Dicotyledon",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Kawakita, K; et al.","1069","2009","05","07","América do Sul","Brasil",NA,NA,"Doação HUEM 15852",NA,NA,"MS",NA,"(Moric.) O'Donell","Ferreira, PPA","-54.3025016784668","-22.4818992614746","Jateí",NA,NA,NA,NA,NA,"85335",NA,NA,"auto",NA,NA,NA,NA,NA
"286","2021-03-03 22:00:02-03","FLAS","FLAS","158130","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","B. Stergios","5472",NA,NA,NA,NA,"Venezuela",NA,"Preserved herbarium specimen",NA,NA,NA,"Apure",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2014-09-23 11:01:24-03","G","G-DC","G00135662","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","luxurians","Ipomoea luxurians","Blanchet, J. S.","2914","1838",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=108772&base=img&lang=en","G00135662","ISOTYPUS of Ipomoea luxurians Moric.","Bahia","G00135662","Moric.","CAT.HERB.PRODR.","-41.99722222","-12.18305556",NA,"2006","01","01","-41.99722222","-12.18305556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-01-14 12:08:11-03","IBt","SP","369329","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Seidel, R","6615","1992","06","02",NA,"Bolívia",NA,NA,NA,NA,NA,"Beni",NA,"(Moric.) O'Donell",NA,NA,NA,"Marbán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-01-14 12:08:11-03","IBt","SP","340910","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Krieger, L","s.n.","1972","07","23",NA,"Brasil",NA,NA,NA,NA,NA,"Amazonas",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-01-14 12:08:11-03","IBt","SP","420092","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Keller, HA","7031","2009","04","11","Southern America","Argentina",NA,NA,NA,NA,NA,"Misiones",NA,"(Moric.) O'Donell",NA,NA,NA,"San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-01-14 12:08:11-03","IBt","SP","369279","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Jost, T","526","2002","05","03",NA,"Brasil",NA,NA,NA,NA,NA,"Bahia",NA,"(Moric.) O'Donell",NA,"-43.7649993896484","-14.3046998977661","Carinhanha",NA,NA,NA,NA,NA,"73990",NA,NA,"auto",NA,NA,NA,NA,NA
"292","2021-01-21 15:28:52-03","IBt","SP","489236","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Martinelli, G","18614","2015","05","29",NA,"Brasil",NA,NA,NA,NA,NA,"Mato Grosso",NA,"(Moric.) O'Donell",NA,"-55.9674987792969","-16.1944007873535","Barão de Melgaço",NA,NA,NA,NA,NA,"145819",NA,NA,"auto",NA,NA,NA,NA,NA
"293","2021-01-14 12:08:11-03","IBt","SP","369291","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Damasceno Jr, GA","2307","2001","05","04",NA,"Brasil",NA,NA,NA,NA,NA,"Mato Grosso do Sul",NA,"(Moric.) O'Donell",NA,"-57.6533012390137","-19.0091991424561","Corumbá",NA,NA,NA,NA,NA,"295160",NA,NA,"auto",NA,NA,NA,NA,NA
"294","2021-01-14 12:08:11-03","IBt","SP","372014","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Melo, PHA","468","2003","03","08",NA,"Brasil",NA,NA,NA,NA,NA,"Minas Gerais",NA,"(Moric.) O'Donell",NA,"-45.5393981933594","-20.2819004058838","Arcos",NA,NA,NA,NA,NA,"25000",NA,NA,"auto",NA,NA,NA,NA,NA
"295","2021-01-14 12:08:11-03","IBt","SP","338960","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Hashimoto, G","s.n.","1959","05","10",NA,"Brasil",NA,NA,NA,NA,NA,"Paraná",NA,"(Moric.) O'Donell",NA,"-54.2557983398438","-24.0799999237061","Guaíra",NA,NA,NA,NA,NA,"33984",NA,NA,"auto",NA,NA,NA,NA,NA
"296","2014-09-23 10:57:10-03","G","G","G00227289","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Blanchet, J. S.","2914","1838",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=204965&base=img&lang=en","G00227289","TYPUS of Ipomoea luxurians Moric.","Bahia","G00227289","(Moric.) O'Donell","Robertson, K. R.","-41.99722222","-12.18305556",NA,"1970","01","01","-41.99722222","-12.18305556",NA,NA,NA,NA,NA,NA,NA,NA,NA
