"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus"
"172","2020-12-21 16:17:30-03","MBM","MBM","399103","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Barboza, E.","2015","07","20","Savarais, M.","2014","07","31","Brazil","Paraná","Campina Grande do Sul","Morro Camapuã","-48.856708","-25.255514","-48.856708","-25.255514","1580","1580",NA,"MBM399103","MBM399103","383",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:17:30-03","MBM","MBM","410763","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Heiden, G.","2009","10","21","Heiden, G.","2009","10","21","Brazil","Santa Catarina","Campos Novos","Ibicuí, A montante da barragem do rio Ibicuí","-51.1925","-27.514444","-51.1925","-27.514444","799","799","Erva rosetada. Flores discolores. Capítulos amarelos.; Floresta Ombrófila Mista (mata com araucária), afloramentos rochosos e campos sobrepastejados.","MBM410763","MBM410763","1113",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:17:30-03","MBM","MBM","415199","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Völtz, R.R.","2018","10","23","Völtz, R.R.; Santos, G.H.; Monastier, S.H.; Santos, G.H.; Monastier, S.H.","2017","09","08","Brazil","Santa Catarina","Garuva","Serra do Iquererim, Pedra da Tartaruga","-48.936667","-26.005278","-48.936667","-26.005278","1335","1335","Erva rupícola formando pequena população sobre bloco de pedras; capítulos com brácteas esverdeadas, flores de disco e de raio amarelas; campos de altitude.; Refúgio Vegetacional Altomontano.","MBM415199","MBM415199","1909",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:17:30-03","MBM","MBM","428653","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Lozano, E.D.","2018",NA,NA,"Lozano, E.D.; Engels, M.E.; Engels, M.E.","2013","12","13","Brazil","Paraná","Palmas","Refúgio de Vida Silvestre de Palmas, Fazenda São Pedro","-51.645444","-26.542944","-51.645444","-26.542944",NA,NA,"Herbácea, 10 cm, flor amarela, campo seco.; Campos de Palmas.","MBM428653",NA,"2343",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:17:30-03","MBM","MBM","235203","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Hatschbach, G.","1998",NA,NA,"Hatschbach, G.; Spichiger, R.; Cervi, A.C.; Loizeau, P.A.; Spichiger, R.; Cervi, A.C.; Loizeau, P.A.","1998","11","15","Brazil","Paraná","Palmas","Horizonte","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"Capítulos amarelos. Campo limpo, seco","MBM235203","MBM235203","68679","46666","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:17:30-03","MBM","MBM","396054","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Barboza, E.","2015","04","06","Engels, M.E.; Lozano, E.D.; Lozano, E.D.","2013","12","13","Brazil","Paraná","Palmas","Refúgio de Vida Silvestre de Campos de Palmas","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"Folhas verdes na face adaxial, alvacenta na abaxial. Capítulos amarelos.; Floresta Ombrófila Mista. Em campo.","MBM396054","MBM396054","2226","46666","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:17:30-03","MBM","MBM","348114","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Heiden, G.","2010","07","18","Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","2008","11","20","Brazil","Rio Grande do Sul","São Francisco de Paula","Arredores","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Ereta, capítulo amarelo. Campo graminioso","MBM348114","MBM348114","7415","76715","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:17:30-03","MBM","MBM","111087","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Pedersen, T.M.",NA,NA,NA,"Pedersen, T.M.","1984","03","12","Brazil","Rio Grande do Sul","Vacaria","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,NA,"MBM111087","MBM111087","13823","63451","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:17:30-03","MBM","MBM","322055","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Hatschbach, G.","2006",NA,NA,"Silva, J.M.; Sampaio, D.; Coutinho, A.P.S.; Sampaio, D.; Coutinho, A.P.S.","2006","10","25","Brazil","Santa Catarina","Garuva","Serra do Quiriri","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"Flor amarela.; Campo limpo de altitude.","MBM322055","MBM322055","5168","22441","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:17:30-03","MBM","MBM","159602","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Hatschbach, G.","1993",NA,NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","1993","04","15","Brazil","Santa Catarina","Praia Grande","Serra do Faxinal","-49.9502983093262","-29.1966991424561",NA,NA,NA,NA,"Campo rochoso, borda da serra. Capítulos amarelos","MBM159602","MBM159602","59141","21549","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:17:30-03","MBM","MBM","355544","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Pasini, E.","2010","07","30","Barboza, E.; Cordeiro, J.; Silva, J.M.; Vaz, J.; Cordeiro, J.; Silva, J.M.; Vaz, J.","2009","11","13","Brazil","Santa Catarina","Xanxerê","Vargeão","-52.4042015075684","-26.8768997192383",NA,NA,NA,NA,"Erva, capítulos amarelo. Campo limpo seco","MBM355544","MBM355544","2606","16278","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:17:30-03","MBM","MBM","246851","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"Sobral, M.; et al.; et al.","2000","01",NA,"Brazil","Rio Grande do Sul","São José dos Ausentes","São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,"700","1000","Região de campos rupestres entremeados com mata nebular ou matas de araucária. Erva em campo; capítulos amarelos","MBM246851","MBM246851","8986","42598","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:17:30-03","MBM","MBM","253769","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis catharinensis","Cabrera","Hatschbach, G.","2001",NA,NA,"Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","2000","12","10","Brazil","Santa Catarina","Bom Jesus da Serra","Rod. SC-438, ca. 5km O do alto da serra do Rio do Rastro",NA,NA,NA,NA,"1250","1250","Capítulo amarelo. Campo limpo; solo rochoso","MBM253769","MBM253769","71794",NA,NA,NA,NA,"Southern America",NA,"catharinensis",NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:17:30-03","MBM","MBM","142994","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis catharinensis","Cabrera","Hatschbach, G.","1991",NA,NA,"Hatschbach, G.; Hatschbach, M.; Guimarães, D.; Hatschbach, M.; Guimarães, D.","1991","04","07","Brazil","Santa Catarina","Bom Jardim da Serra","Rod. SC-438, Serra do Rio do Rastro, próximo ao Mirante","-49.624698638916","-28.3369007110596",NA,NA,"1200","1200","Campo, na borda dos peraus, capítulos amarelos","MBM142994","MBM142994","55314","32577","auto",NA,NA,"Southern America",NA,"catharinensis",NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:17:31-03","MBM","MBM","51445","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","1960","10","07","Brazil","Santa Catarina","São Francisco","Morro do Campo Alegre",NA,NA,NA,NA,"1300","1300","Campo. Erva. Flor amarela.","MBM051445","MBM051445","10069",NA,NA,NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:17:30-03","MBM","MBM","239418","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.",NA,NA,NA,"Barboza, E.; Cruz, J.M.; Cruz, J.M.","1999","08","28","Brazil","Paraná","Campina Grande do Sul","Morro Camacuã","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM239418","MBM239418","365","55154","auto",NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:17:31-03","MBM","MBM","245241","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.","2000",NA,NA,"Ribas, O.S.; Barboza, E.; Silva, J.M.; Barboza, E.; Silva, J.M.","1999","12","22","Brazil","Paraná","Campina Grande do Sul","Morro Tucum","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Erva. Capítulo amarelo. Matinha nebular. Unicata","MBM245241","MBM245241","2867","55154","auto",NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:17:31-03","MBM","MBM","245242","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Cordeiro, J.; Barboza, E.; Cordeiro, J.; Barboza, E.","2000","02","03","Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, Morro Camacuã","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM245242","MBM245242","3064","55154","auto",NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:17:31-03","MBM","MBM","260058","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Ribas, O.S.","2001","08",NA,"Wasum, R.","2001","01","13","Brazil","Rio Grande do Sul","São Francisco de Paula","Rod. RS-235","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Sobre barrancos, beira da estrada","MBM260058","MBM260058","895","76715","auto",NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:17:30-03","MBM","MBM","150972","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.","1992",NA,NA,"Ribas, O.S.; Cordeiro, J.; Cordeiro, J.","1992","01","10","Brazil","Santa Catarina","Campo Alegre","Rodeio Grande, subida para Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"Capítulos amarelos, campo graminoso da encosta do morro","MBM150972","MBM150972","426","37493","auto",NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:17:30-03","MBM","MBM","232022","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; O.S. Ribas, O.S.; Barboza, E.; O.S. Ribas, O.S.; Barboza, E.","1998","11","29","Brazil","Santa Catarina","Campo Alegre","Serra do Qiuiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"MBM232022","MBM232022","2761","37493","auto",NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:17:30-03","MBM","MBM","155269","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Cordeiro, J.; Cordeiro, J.","1992","01","10","Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"MBM155269","MBM155269","922","37493","auto",NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:17:31-03","MBM","MBM","255622","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Silva, J.M.; Silva, J.M.","2001","02","11","Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"MBM255622","MBM255622","3270","37493","auto",NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:17:30-03","MBM","MBM","219914","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Cordeiro, J.; Barboza, E.; Cordeiro, J.; Barboza, E.","1998","01","14","Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri, Pedra da flor","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"MBM219914","MBM219914","2286","37493","auto",NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:17:31-03","MBM","MBM","259931","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.","2001",NA,NA,"Ribas, O.S.; Barboza, E.; Silva, P.R.; Barboza, E.; Silva, P.R.","2001","04","28","Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri, Rio dos Alemães","-49.2655982971191","-26.1924991607666",NA,NA,"1400","1400","Erva ereta, capítulo amarelo. Campo de altitude","MBM259931","MBM259931","3561","37493","auto",NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:17:31-03","MBM","MBM","51445","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Cabrera, A.L.",NA,NA,NA,"Reitz, P.R.; Klein, R.M.; Klein, R.M.","1960","10","07","Brazil","Santa Catarina","São Francisco do Sul","Morro do Campo Alegre","-48.6380996704102","-26.2432994842529",NA,NA,"1300","1300","Herbácea de flor amarela.; Campo.","MBM051445","MBM051445","10068","23627","auto",NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,"ISOTYPE"
"198","2020-12-21 16:17:31-03","MBM","MBM","294798","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Lima, L.R.; Lima, L.R.","2004","05","14","Brazil","Santa Catarina","Urubici","Morro da Igreja","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,"MBM294798","MBM294798","4959","30102","auto",NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:17:31-03","MBM","MBM","245240","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.","2000",NA,NA,"Cordeiro, J.; Barboza, E.; Ribas, O.S.; Barboza, E.; Ribas, O.S.","1999","12","28","Brazil","Santa Catarina","Campo Alegre","Subida para a Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,"1500","1500","Capítulo amarelo, Campo de altitude","MBM245240","MBM245240","1703","37493","auto",NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:17:30-03","MBM","MBM","5295","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Heiden, G.","2010","07","18","Maack, R.",NA,NA,NA,"Brazil","Paraná","Guarapuava","Fazenda Três Capões, oeste de Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,"950","1000","Erva, Flores liguladas, carmim-vermelho, fl. tubulosas vermelho escuro","MBM005295","MBM005295","773","53832","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:17:30-03","MBM","MBM","134111","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Nicolack, V.; Nicolack, V.","1989","12","05","Brazil","Paraná","Palmas","Santo Agostinho","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,NA,"MBM134111","MBM134111","53662","46666","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:17:30-03","MBM","MBM","308684","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Robinson, H.","2005","06",NA,"Barreto, W.","2005","01","19","Brazil","Rio Grande do Sul","Barros Cassal",NA,"-52.5828018188477","-29.0932998657227",NA,NA,"600","600","No campo","MBM308684","MBM308684","60","20054","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:17:30-03","MBM","MBM","305549","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Teles, A.M.","2009","08",NA,"Hatschbach, G.; Barboza, E.; Costa, E.F.; Barboza, E.; Costa, E.F.","2005","03","12","Brazil","Rio Grande do Sul","Bom Jesus","Rodovia Bom Jesus-São José dos Ausentes, Km 15","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Cespitosa; campo limpo, seco","MBM305549","MBM305549","79089","55856","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:17:30-03","MBM","MBM","91828","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Sobral, M.",NA,NA,NA,"Sobral, M.; et al.; et al.","1983","12",NA,"Brazil","Rio Grande do Sul","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"MBM091828","MBM091828","2705","30776","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:17:30-03","MBM","MBM","284048","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Robinson, H.","2003","06",NA,"Scur, L.","2003","02","18","Brazil","Rio Grande do Sul","Caxias do Sul","Criúva - Ilhéus","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,"MBM284048","MBM284048","1092","49662","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:17:30-03","MBM","MBM","295592","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Robinson, H.","2004","04",NA,"Bordin, J.","2004","03","06","Brazil","Rio Grande do Sul","Caxias do Sul","Criúva - Mulata","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","No campo","MBM295592","MBM295592","47","49662","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:17:30-03","MBM","MBM","388463","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Gaio, J.","2013","04","05","Gaio, J.; Grizzon, M.; Scur, L.; Grizzon, M.; Scur, L.","2012","12","19","Brazil","Rio Grande do Sul","Caxias do Sul","Criúva, Propriedade da família Hoffmann","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","Em campo nativo.","MBM388463","MBM388463","232","49662","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:17:30-03","MBM","MBM","118552","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Robinson, H.",NA,NA,NA,"Rossato, M.; et al.; et al.","1987","09","13","Brazil","Rio Grande do Sul","Esmeralda","Fazenda Guabiroba","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,"MBM118552","MBM118552","3219","38649","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:17:30-03","MBM","MBM","170257","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Hatschbach, G.","1994",NA,NA,"Hatschbach, G.; Ribas, O.S.; Ribas, O.S.","1994","11","25","Brazil","Rio Grande do Sul","São Francisco de Paula","Aratinga","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Capítulos amarelos. Campo limpo, seco","MBM170257","MBM170257","61351","76715","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:17:31-03","MBM","MBM","83120","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Pedersen, T.M.",NA,NA,NA,"Pedersen, T.M.","1979","12","07","Brazil","Rio Grande do Sul","São Francisco de Paula","São Francisco de Paula. Fazenda Girra","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Flowers golden-yellow, Medium, dry grassland","MBM083120","MBM083120","12630","76715","auto",NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
